Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),H2NOX(204),HOX(29),HNOX(512),H2NO(88),NX(539),HNX(511),OX(27),HNOH(93),CH3OX(210),CH2X(34),CHX(35),CX(33),SX(680),CH2OX(648),CHOX(678),H2X(216)
3.42193674974409e-09,0.10504946994334764,0.0,0.2576171394342117,0.031075110263184432,0.31753043398064285,0.34972753439806537,0.20625166912231402,0.09336098462814106,0.0,3.313848534253242e-12,0.000742311838657164,4.849294750059296e-10,0.0,5.0394220999337885e-16,0.001580814996454204,2.844718020389972e-13,8.117532974627847e-14,4.2336329889334847e-22,3.7471779253673985e-08,9.667585866594656e-11,1.274485300135148e-34,5.225669614314426e-07,9.171930732261272e-24,4.600754280963359e-12,2.191697453036354e-23,0.0006729709992552299,1.1923474538946658e-24,3.83092150767058e-06,1.2926550911206946e-05,0.0009294022437060958,1.494541788811909e-05,3.728246078393677e-06,6.839283910996973e-06,4.284248443817803e-06,6.851746573752747e-06,1.2360082301529682e-05,0.0010105615747132842,2.2335174129916956e-05,0.00043661423416706523,0.00012212275782271857,6.47077761104957e-05,2.0947981253105112e-11,8.824943441269058e-09,2.0272080559126832e-08,0.0006852507253487912,7.546190927962336e-10,6.796864350861526e-06,1.1589554689376152e-05
3.4332858880166487e-09,0.10504946994334764,0.0,0.2576112483762614,0.031075110263184432,0.31752424606937196,0.34972507552530213,0.20624918614285184,0.09336677448478643,0.0,3.3335509111734347e-12,0.0007447711535974853,4.896701778803215e-10,0.0,5.124907623749006e-16,0.0015865032586238165,2.8738474440328194e-13,8.171336231433862e-14,4.275838117226659e-22,3.76045033901346e-08,9.699562451286257e-11,1.295742600760375e-34,5.241783082789146e-07,9.263434306052997e-24,4.647121156461879e-12,2.2288661853816192e-23,0.0006749848210076436,1.2047597885721416e-24,3.8311475839453175e-06,1.2925796486662685e-05,0.0009292349737404665,1.494497097035731e-05,3.7281159337927348e-06,6.8395279595469374e-06,4.286250810952792e-06,6.852047306516097e-06,1.2438065769811447e-05,0.0010137152348374686,2.237808070175172e-05,0.00043692779673667917,0.0001225728395832991,6.469620044929517e-05,2.0944758431158024e-11,8.844304694995257e-09,2.0341745452837273e-08,0.0006877142143380131,7.569041533987204e-10,6.8278362278973496e-06,1.1653335088778938e-05
3.4446350262892076e-09,0.10504946994334764,0.0,0.25760535801753937,0.031075110263184432,0.3175180576165597,0.3497226166698144,0.2062467033006972,0.09337256701047394,0.0,3.353304962216242e-12,0.0007472304511855394,4.944412057615967e-10,0.0,5.211538707700784e-16,0.0015921891270582798,2.90317127643154e-13,8.225316318980399e-14,4.318322421384175e-22,3.773720345563587e-08,9.731538461997463e-11,1.317282514732054e-34,5.257894139072946e-07,9.35554438694602e-24,4.6937868471471515e-12,2.2665328018894892e-23,0.0006769972999220879,1.217257573385002e-24,3.831373436616302e-06,1.2925044195571408e-05,0.0009290684918811614,1.4944524098947968e-05,3.7279858038636034e-06,6.839770067487531e-06,4.288243928612216e-06,6.85234605242091e-06,1.2516280921575717e-05,0.0010168689524411062,2.2420983186180963e-05,0.000437239927601744,0.00012302333066741727,6.468462631240014e-05,2.0941536059594585e-11,8.863662576435448e-09,2.0411403660647843e-08,0.0006901775522635687,7.591886128780612e-10,6.858820356501729e-06,1.1717154970780135e-05
3.4559841645617665e-09,0.10504946994334764,0.0,0.257599468356286,0.031075110263184432,0.31751186862367403,0.34972015783160243,0.20624422059584854,0.09337836219522343,0.0,3.3731107021142098e-12,0.0007496897314212519,4.992426529292838e-10,0.0,5.299326606786993e-16,0.0015978726127081563,2.9326901170944763e-13,8.279473228391267e-14,4.361086816504182e-22,3.786987945248107e-08,9.763513898726128e-11,1.3391078492755998e-34,5.274002843404602e-07,9.448262980316326e-24,4.740752156993371e-12,2.304702190825275e-23,0.0006790084369355534,1.229841095698339e-24,3.8315990670264986e-06,1.2924294024336129e-05,0.0009289027931326421,1.4944077273785921e-05,3.727855688580106e-06,6.84001024601514e-06,4.290227854320783e-06,6.852642822619838e-06,1.259472763776915e-05,0.0010200227265769752,2.2463881619207486e-05,0.000437550634959078,0.00012347423050523658,6.46730537389062e-05,2.0938314151706162e-11,8.883017116887516e-09,2.048105521434742e-08,0.0006926407392489092,7.614724706026817e-10,6.889816575658087e-06,1.17810137354924e-05
3.4673333028343253e-09,0.10504946994334764,0.0,0.2575935793907565,0.031075110263184432,0.3175056790921761,0.34971769901066624,0.20624173802830417,0.09338416002911787,0.0,3.392968145954726e-12,0.0007521489943045472,5.040746136954448e-10,0.0,5.388282645829755e-16,0.0016035537264496467,2.962404565165232e-13,8.333806950789159e-14,4.404132217633185e-22,3.800253138305382e-08,9.795488761470148e-11,1.361221430127743e-34,5.290109255845748e-07,9.54159209160253e-24,4.788017888569783e-12,2.3433792707347062e-23,0.0006810182329843795,1.24251064282808e-24,3.83182447650971e-06,1.2923545959470852e-05,0.0009287378725306973,1.4943630494766945e-05,3.7277255879162792e-06,6.840248506311175e-06,4.292202645137773e-06,6.852937628267527e-06,1.2673405799405057e-05,0.0010231765563035163,2.2506776036427835e-05,0.0004378599269487759,0.00012392553852785362,6.466148276660577e-05,2.0935092720468208e-11,8.902368347034452e-09,2.05507001435603e-08,0.000695103775417703,7.637557259006566e-10,6.920824725510145e-06,1.1844910789189233e-05
3.477547527279628e-09,0.10504946994334764,0.0,0.2575882799151928,0.031075110263184432,0.31750010805451717,0.3497154860865944,0.20623950383490808,0.09338938033649603,0.0,3.410884065036658e-12,0.0007543623160631346,5.08449545487263e-10,0.0,5.469351256997457e-16,0.001608664709764991,2.989315307661772e-13,8.382858468713182e-14,4.443114095031293e-22,3.812189754593908e-08,9.82426564718118e-11,1.3813724539250047e-34,5.304603116975013e-07,9.626111942124062e-24,4.830814569760461e-12,2.3786268080724882e-23,0.0006828259036769141,1.2539870238899286e-24,3.8320271572471185e-06,1.2922874490980866e-05,0.0009285901052266432,1.4943228433016764e-05,3.727608509797362e-06,6.840461309719269e-06,4.293972193329796e-06,6.853201282877364e-06,1.2744413932441919e-05,0.0010260150498137847,2.2545377607509292e-05,0.0004381370862826907,0.00012433206427676395,6.465107029077942e-05,2.093219385022587e-11,8.919781649381815e-09,2.061337494045369e-08,0.0006973203791238222,7.658101400363951e-10,6.9487421299284835e-06,1.1902450388800893e-05
3.4867403292804008e-09,0.10504946994334764,0.0,0.2575835108667742,0.031075110263184432,0.31749509374948875,0.34971349446689426,0.20623749315593942,0.09339408043507388,0.0,3.427044219965749e-12,0.0007563542936283496,5.124082384943746e-10,0.0,5.543136797876136e-16,0.0016132629660332667,3.013671219081456e-13,8.427127275180211e-14,4.478393580353838e-22,3.822931042866766e-08,9.850164446805375e-11,1.3997116941042978e-34,5.317646082201333e-07,9.702605219073022e-24,4.869540676698032e-12,2.4107076188906496e-23,0.0006844518798265552,1.2643757153355758e-24,3.832209418618541e-06,1.2922271610843069e-05,0.0009284576471872881,1.4942866609264611e-05,3.7275031495819385e-06,6.84065151876761e-06,4.295558533384998e-06,6.853437225918012e-06,1.2808481385743211e-05,0.0010285697312633784,2.2580116285699854e-05,0.00043838555990909626,0.0001246982194041141,6.46417002180973e-05,2.0929585213031173e-11,8.93545136837205e-09,2.0669777708954418e-08,0.0006993152181717895,7.676586946994837e-10,6.973875851600628e-06,1.1954261787785552e-05
3.4959331312811733e-09,0.10504946994334764,0.0,0.25757874227176153,0.031075110263184432,0.31749007909365395,0.34971150285852887,0.20623548256705299,0.09339878225432775,0.0,3.443238325834114e-12,0.0007583462598085108,5.163871192727569e-10,0.0,5.617709121114841e-16,0.0016178596851894917,3.0381565326270167e-13,8.471512072860284e-14,4.513859060530551e-22,3.8336707526003196e-08,9.876062869834611e-11,1.4182451379512544e-34,5.330687649931603e-07,9.779502622766482e-24,4.908465312726581e-12,2.4431303707590718e-23,0.0006860769778319976,1.2748213583590568e-24,3.832391537381821e-06,1.2921670089074405e-05,0.0009283256909664026,1.4942504815604441e-05,3.7273977989129744e-06,6.840840489090797e-06,4.297138979994103e-06,6.8536718998394e-06,1.2872700479055892e-05,0.0010311244475304138,2.2614852391106585e-05,0.00043863311920291616,0.00012506464133303812,6.463233125912317e-05,2.0926976910184408e-11,8.951118969256964e-09,2.0726176183685556e-08,0.0007013099584894103,7.695068529278623e-10,6.999017120532119e-06,1.2006097272410482e-05
3.505125933281946e-09,0.10504946994334764,0.0,0.25757397412925237,0.031075110263184432,0.31748506408777694,0.3497095112614983,0.20623347206824777,0.09340348578910636,0.0,3.459466391335532e-12,0.0007603382146035786,5.203862380086624e-10,0.0,5.69307438007764e-16,0.001622454872873179,3.062771566012242e-13,8.51601285703352e-14,4.549511021755425e-22,3.8444088839355505e-08,9.901960916267835e-11,1.4369743230092584e-34,5.343727851747129e-07,9.856805219099214e-24,4.9475889016723125e-12,2.475897736089477e-23,0.000687701198189598,1.2853241055577255e-24,3.832573514228664e-06,1.2921069918716174e-05,0.0009281942339861964,1.4942143051982464e-05,3.7272924577770455e-06,6.841028226595527e-06,4.298713562611716e-06,6.853905310559082e-06,1.2937071149273574e-05,0.001033679198125344,2.264958594188968e-05,0.00043887976838355067,0.0001254313297629857,6.462296343164294e-05,2.0924368947771208e-11,8.966784467699655e-09,2.0782570380165605e-08,0.0007033046001426518,7.713546143703279e-10,7.024165853958635e-06,1.2057956538721127e-05
3.513399455082641e-09,0.10504946994334764,0.0,0.2575696831871434,0.031075110263184432,0.317480550283831,0.3497077188338621,0.2062316626963416,0.09340772043294433,0.0,3.474100693079454e-12,0.0007621309641848515,5.240027898157496e-10,0.0,5.761586183428333e-16,0.0016265892370155573,3.085036268987559e-13,8.556162727339734e-14,4.581757629975406e-22,3.854071852725619e-08,9.925268836067288e-11,1.4539992255927235e-34,5.355462891565352e-07,9.926724876489766e-24,4.9829705862751746e-12,2.5056852287625707e-23,0.0006891622465325467,1.2948255282110945e-24,3.832737172620951e-06,1.2920530915135128e-05,0.0009280763474351664,1.4941817490361164e-05,3.727197658894421e-06,6.841196141163408e-06,4.300125697446338e-06,6.854114305056058e-06,1.2995134298588965e-05,0.0010359785026084682,2.268084396826784e-05,0.00043910097796784006,0.00012576157696023057,6.461453336865583e-05,2.0922022077582706e-11,8.980881631505638e-09,2.083332151164144e-08,0.0007050996933270646,7.730172601247741e-10,7.046806028169781e-06,1.2104649962569447e-05
3.5216729768833364e-09,0.10504946994334764,0.0,0.2575653926101852,0.031075110263184432,0.31747603619752096,0.34970592641540715,0.20622985339739963,0.09341195645848745,0.0,3.4887625158386464e-12,0.0007639237045441379,5.276358116386626e-10,0.0,5.830749802197164e-16,0.0016307223692757441,3.107406533651332e-13,8.596406539440483e-14,4.614156036047611e-22,3.8637335432365746e-08,9.948576450822385e-11,1.4711850627921906e-34,5.367196873429547e-07,9.996974380392225e-24,5.018514073674955e-12,2.5357560004320479e-23,0.0006906225847440149,1.3043734400470904e-24,3.832900717117184e-06,1.2919992995588135e-05,0.0009279588613319279,1.4941491952988766e-05,3.727102867713064e-06,6.841363066215e-06,4.301533127359233e-06,6.854322285454723e-06,1.3053320128140329e-05,0.001038277834149131,2.2712099952984863e-05,0.0004393214568023499,0.00012609203956164317,6.460610424850875e-05,2.0919675492187296e-11,8.994977116040643e-09,2.088406920091824e-08,0.0007068947066948955,7.746795839366449e-10,7.06945212231591e-06,1.2151362187416424e-05
3.5299464986840317e-09,0.10504946994334764,0.0,0.25756110239773045,0.031075110263184432,0.3174715218293982,0.34970413400613354,0.20622804417142102,0.09341619386203441,0.0,3.503451866261883e-12,0.0007657164356814085,5.312853400948812e-10,0.0,5.900569785427796e-16,0.0016348542737008999,3.1298825912960495e-13,8.636744289894005e-14,4.646706594361255e-22,3.873393955577237e-08,9.97188376053239e-11,1.4885329723184145e-34,5.378929820206617e-07,1.0067554507902197e-23,5.0542196715920135e-12,2.5661120267094473e-23,0.0006920822131852651,1.31396795226558e-24,3.833064148213906e-06,1.2919456155096405e-05,0.0009278417738254173,1.4941166439826729e-05,3.7270080842233433e-06,6.8415290060334375e-06,4.302935873432577e-06,6.854529256056502e-06,1.3111628591982692e-05,0.0010405771923954633,2.274335390894036e-05,0.00043954120791478733,0.00012642271734895094,6.459767608320952e-05,2.0917329195703592e-11,9.00907093236499e-09,2.0934813458946087e-08,0.0007086896402942595,7.763415855488176e-10,7.092104077058349e-06,1.2198092996915431e-05
3.538220020484727e-09,0.10504946994334764,0.0,0.2575568125491352,0.031075110263184432,0.3174670071800126,0.3497023416060413,0.20622623501840492,0.0934204326399006,0.0,3.5181687510955804e-12,0.0007675091575966347,5.349514118121309e-10,0.0,5.97105070220686e-16,0.0016389849543181827,3.1524646731133564e-13,8.67717597525824e-14,4.679409659290954e-22,3.8830530898582394e-08,9.995190765196578e-11,1.506044097226729e-34,5.390661754714474e-07,1.0138466036133911e-23,5.090087687353003e-12,2.5967552918973673e-23,0.0006935411322173759,1.3236091760526913e-24,3.833227466405265e-06,1.2918920388710403e-05,0.0009277250830734507,1.4940840950836718e-05,3.7269133084156753e-06,6.841693964893596e-06,4.304333956627539e-06,6.854735221157777e-06,1.3170059644189894e-05,0.0010428765769971713,2.277460584892892e-05,0.00043976023431784337,0.00012675361010414224,6.458924888448004e-05,2.0914983192167368e-11,9.023163091423244e-09,2.0985554296390067e-08,0.0007104844941732664,7.780032647022712e-10,7.1147618333694885e-06,1.2244842176349087e-05
3.546493542285422e-09,0.10504946994334764,0.0,0.2575525230637582,0.031075110263184432,0.3174624922499119,0.34970054921513033,0.2062244259383506,0.0934246727884182,0.0,3.53291317718352e-12,0.0007693018702897876,5.386340634284954e-10,0.0,6.042197141698275e-16,0.001643114415134856,3.175153010194286e-13,8.717701592090817e-14,4.712265585196735e-22,3.8927109461919836e-08,1.0018497464814229e-10,1.5237195859295492e-34,5.402392699722144e-07,1.0209709742220333e-23,5.126118427891196e-12,2.627687789004248e-23,0.0006949993422012424,1.3332972225808316e-24,3.833390672183034e-06,1.2918385691509647e-05,0.0009276087872427183,1.4940515485980586e-05,3.7268185402805208e-06,6.8418579470618526e-06,4.3057273977853066e-06,6.854940185049402e-06,1.3228613238854561e-05,0.0010451759876055342,2.2805855785641085e-05,0.00043997853900929406,0.00012708471760946604,6.458082266376406e-05,2.091263748552544e-11,9.03725360405877e-09,2.1036291723756593e-08,0.000712279268380015,7.796646211355173e-10,7.137425332531054e-06,1.2291609512617794e-05
3.5547670640861174e-09,0.10504946994334764,0.0,0.2575482339409614,0.031075110263184432,0.3174579770396424,0.34969875683340074,0.20622261693125712,0.0934289143039359,0.0,3.5476851514665826e-12,0.0007710945737608384,5.423333315925289e-10,0.0,6.114013713177517e-16,0.0016472426601383946,3.197947833529491e-13,8.758321136949071e-14,4.745274726424026e-22,3.9023675246926064e-08,1.0041803859384642e-10,1.5415605922088782e-34,5.414122677949882e-07,1.0281286403313254e-23,5.1623121997468126e-12,2.658911519759132e-23,0.0006964568434975761,1.3430322030087023e-24,3.833553766036633e-06,1.2917852058602472e-05,0.0009274928845087753,1.4940190045220381e-05,3.726723779808384e-06,6.8420209567960484e-06,4.307116217628099e-06,6.855144152016226e-06,1.328728933008814e-05,0.0010474754238733997,2.2837103731664295e-05,0.00044019612497210017,0.0001274160396474315,6.457239743223434e-05,2.091029207961477e-11,9.05134248101267e-09,2.1087025751721882e-08,0.0007140739629625864,7.813256545914163e-10,7.160094516132413e-06,1.2338394794228336e-05
3.5630405858868126e-09,0.10504946994334764,0.0,0.2575439451801093,0.031075110263184432,0.31745346154974874,0.34969696446085263,0.20622080799712356,0.09343315718281883,0.0,3.5624846809824714e-12,0.0007728872680097584,5.460492529633653e-10,0.0,6.186505046065814e-16,0.001651369693296591,3.220849374009466e-13,8.799034606390035e-14,4.778437437303659e-22,3.912022825475939e-08,1.0065109948907116e-10,1.5595682752288128e-34,5.425851712069278e-07,1.0353196796583393e-23,5.198669309067353e-12,2.6904284946264025e-23,0.0006979136364669051,1.352814228481314e-24,3.833716748453128e-06,1.2917319485125826e-05,0.0009273773730560322,1.4939864628518326e-05,3.72662902698981e-06,6.842182998344659e-06,4.30850043676019e-06,6.8553471263366375e-06,1.334608787202087e-05,0.0010497748854551812,2.2868349699483857e-05,0.0004404129951745068,0.0001277475760008076,6.456397320079998e-05,2.0907946978198197e-11,9.065429732911703e-09,2.1137756390661682e-08,0.00071586857796904,7.829863648115677e-10,7.182769326068891e-06,1.2385197811282544e-05
3.571314107687508e-09,0.10504946994334764,0.0,0.2575396567805699,0.031075110263184432,0.3174489457807733,0.3496951720974859,0.20621899913594913,0.09343740142144853,0.0,3.577311772865446e-12,0.0007746799530365187,5.497818642108314e-10,0.0,6.259675789964302e-16,0.001655495518557658,3.2438578624247785e-13,8.839841996970436e-14,4.811754072151868e-22,3.921676848659459e-08,1.0088415733380969e-10,1.5777437995480485e-34,5.437579824703371e-07,1.0425441699220493e-23,5.235190061607922e-12,2.722240732820486e-23,0.0006993697214695744,1.3626434101300031e-24,3.833879619917281e-06,1.2916787966245051e-05,0.0009272622510777445,1.4939539235836825e-05,3.726534281815391e-06,6.842344075946516e-06,4.309880075668875e-06,6.855549112282123e-06,1.3405008818801776e-05,0.0010520743720068525,2.2899593701483848e-05,0.0004406291525701402,0.0001280793264526228,6.455554998011343e-05,2.090560218496325e-11,9.079515370287482e-09,2.118848365070787e-08,0.0007176631134474066,7.846467515334821e-10,7.205449704540082e-06,1.2432018355466087e-05
3.579587629488203e-09,0.10504946994334764,0.0,0.25753536874171323,0.031075110263184432,0.31744442973325754,0.3496933797433007,0.2062171903477329,0.09344164701622273,0.0,3.5921664343460508e-12,0.0007764726288410909,5.535312020155566e-10,0.0,6.333530614688102e-16,0.0016596201398503376,3.2669735294662994e-13,8.880743305246713e-14,4.845224985270291e-22,3.9313295943622636e-08,1.0111721212805522e-10,1.5960883351323865e-34,5.44930703842675e-07,1.049802188843343e-23,5.271874762731559e-12,2.7543502623205385e-23,0.000700825098865746,1.372519859072446e-24,3.834042380911543e-06,1.2916257497153679e-05,0.0009271475167759972,1.493921386713847e-05,3.726439544275757e-06,6.842504193830988e-06,4.31125515472545e-06,6.855750114116852e-06,1.3464052124598695e-05,0.0010543738831859473,2.2930835749948067e-05,0.0004408446000981052,0.00012841129078616442,6.454712778057727e-05,2.0903257703487142e-11,9.093599403574332e-09,2.1239207542265238e-08,0.0007194575694456844,7.863068145000159e-10,7.228135594048195e-06,1.2478856220037282e-05
3.5878611512888984e-09,0.10504946994334764,0.0,0.2575310810629124,0.031075110263184432,0.31743991340774064,0.349691587398297,0.2062153816324738,0.0934458939635554,0.0,3.6070486727508447e-12,0.0007782652954234461,5.57297303069083e-10,0.0,6.408074210300345e-16,0.0016637435610840044,3.290196605725424e-13,8.921738527774997e-14,4.878850530945962e-22,3.9409810627050265e-08,1.0135026387180104e-10,1.6146030573672373e-34,5.461033375765663e-07,1.0570938141450305e-23,5.308723717409568e-12,2.786759119885097e-23,0.0007022797690153976,1.382443686412676e-24,3.834205031916073e-06,1.2915728073073231e-05,0.0009270331683616943,1.4938888522386006e-05,3.726344814361579e-06,6.842663356217098e-06,4.3126256941861866e-06,6.855950136097257e-06,1.3523217743598245e-05,0.001056673418651551,2.2962075857060913e-05,0.00044105934068308054,0.0001287434687849786,6.453870661235076e-05,2.090091353727991e-11,9.107681843092342e-09,2.1289928075438178e-08,0.0007212519460118329,7.87966553453863e-10,7.250826937396398e-06,1.2525711199816017e-05
3.5961346730895936e-09,0.10504946994334764,0.0,0.25752679374354287,0.031075110263184432,0.31743539680476013,0.34968979506247483,0.20621357299017104,0.0934501422598764,0.0,3.621958495502135e-12,0.0007800579527835556,5.610802040739754e-10,0.0,6.483311287146145e-16,0.0016678657861487684,3.3135273216943044e-13,8.962827661111128e-14,4.912631063451318e-22,3.950631253809962e-08,1.0158331256504068e-10,1.6332891470701297e-34,5.472758859198132e-07,1.0644191235518542e-23,5.3457372302218436e-12,2.819469351066713e-23,0.0007037337322783249,1.3924150032410972e-24,3.8343675734087596e-06,1.2915199689253003e-05,0.0009269192040545395,1.493856320154235e-05,3.726250092063562e-06,6.842821567313172e-06,4.313991714193258e-06,6.856149182471662e-06,1.3582505630005835e-05,0.0010589729780643004,2.299331403490831e-05,0.000441273377235413,0.00012907586023286945,6.453028648535625e-05,2.0898569689791782e-11,9.121762699074531e-09,2.1340645259970368e-08,0.0007230462431937694,7.896259681316879e-10,7.273523677687188e-06,1.2572583091172723e-05
3.604408194890289e-09,0.10504946994334764,0.0,0.257522506782983,0.031075110263184432,0.317430879924852,0.3496880027358343,0.20621176442082362,0.09345439190163167,0.0,3.636895910117705e-12,0.0007818506009213912,5.648799417439319e-10,0.0,6.559246575886498e-16,0.0016719868189155824,3.3369659077660713e-13,9.004010701810654e-14,4.9465669370441975e-22,3.9602801678007946e-08,1.0181635820776758e-10,1.6521477905032151e-34,5.48448351115405e-07,1.0717781947905004e-23,5.382915605357189e-12,2.852483010226552e-23,0.0007051869890141401,1.4024339206345016e-24,3.834530005865248e-06,1.291467234096984e-05,0.0009268056220830219,1.4938237904570587e-05,3.7261553773724533e-06,6.84297883131731e-06,4.315353234775678e-06,6.856347257479891e-06,1.3641915738045658e-05,0.0010612725610863768,2.3024550295478593e-05,0.00044148671265121185,0.000129408464913899,6.45218674092856e-05,2.0896226164359705e-11,9.135841981661299e-09,2.1391359106008057e-08,0.0007248404610393631,7.912850582764409e-10,7.2962257583207495e-06,1.2619471692017453e-05
3.612681716690984e-09,0.10504946994334764,0.0,0.25751822018061327,0.031075110263184432,0.3174263627685508,0.3496862104183752,0.20620995592443042,0.0934586428852829,0.0,3.651860924210551e-12,0.0007836432398369238,5.686965528038922e-10,0.0,6.63588482753213e-16,0.001676106663236342,3.360512594235059e-13,9.045287646428826e-14,4.980658505967831e-22,3.969927804802717e-08,1.0204940079997538e-10,1.671180179385774e-34,5.496207354015295e-07,1.0791711055896066e-23,5.4202591466136624e-12,2.8858021605489707e-23,0.0007066395395822723,1.4125005496560821e-24,3.834692329758937e-06,1.2914146023527963e-05,0.0009266924206843974,1.493791263143395e-05,3.726060670279037e-06,6.843135152416421e-06,4.316710275850227e-06,6.856544365352917e-06,1.3701448021960693e-05,0.0010635721673815037,2.305578465066337e-05,0.00044169934981244007,0.0001297412826123863,6.451344939360607e-05,2.089388296425739e-11,9.149919700875567e-09,2.1442069623426592e-08,0.0007266345995964306,7.92943823632729e-10,7.318933122993351e-06,1.2666376801789023e-05
3.6209552384916793e-09,0.10504946994334764,0.0,0.25751393393581695,0.031075110263184432,0.31742184533638884,0.34968441811009787,0.20620814750099054,0.09346289520730751,0.0,3.6668535454886174e-12,0.0007854358695301249,5.725300739901477e-10,0.0,6.713230813477286e-16,0.001680225322943993,3.3841676112970295e-13,9.086658491520598e-14,5.014906124450851e-22,3.979574164942367e-08,1.0228244034165785e-10,1.6903875109067246e-34,5.507930410115835e-07,1.0865979336797735e-23,5.457768157398881e-12,2.9194288740560675e-23,0.0007080913843419681,1.4226150013554502e-24,3.834854545561008e-06,1.2913620732258752e-05,0.0009265795981046685,1.4937587382095838e-05,3.7259659707741318e-06,6.8432905347857196e-06,4.318062857222361e-06,6.856740510312513e-06,1.3761102436012703e-05,0.0010658717966149395,2.3087017112258395e-05,0.000441911291587007,0.00013007431311290742,6.45050324475664e-05,2.089154009271838e-11,9.163995866664599e-09,2.1492776821566952e-08,0.000728428658912733,7.946022639366372e-10,7.3416457156957385e-06,1.2713298221444201e-05
3.6292287602923746e-09,0.10504946994334764,0.0,0.2575096480479795,0.031075110263184432,0.3174173276288972,0.34968262581100207,0.206206339150503,0.09346714886419863,0.0,3.681873781754523e-12,0.000787228490000966,5.763805420504497e-10,0.0,6.791289325533453e-16,0.0016843428018526313,3.4079311890494004e-13,9.128123233640638e-14,5.049310146707286e-22,3.989219248347784e-08,1.0251547683280877e-10,1.7097709877371266e-34,5.519652701741835e-07,1.0940587567935738e-23,5.495442940730362e-12,2.953365231622211e-23,0.0007095425236522909,1.4327773867686504e-24,3.835016653740433e-06,1.2913096462520556e-05,0.0009264671525985653,1.493726215651978e-05,3.7258712788485936e-06,6.8434449825895564e-06,4.319410998587089e-06,6.856935696570917e-06,1.382087893448222e-05,0.0010681714484534783,2.3118247691964417e-05,0.00044212254082885797,0.0001304075562002947,6.449661658020233e-05,2.0889197552857995e-11,9.178070488887962e-09,2.1543480710318978e-08,0.0007302226390359692,7.962603789310779e-10,7.364363480711544e-06,1.2760235753447022e-05
3.63750228209307e-09,0.10504946994334764,0.0,0.25750536251648853,0.031075110263184432,0.3174128096466051,0.34968083352108803,0.20620453087296656,0.09347140385246484,0.0,3.696921640905303e-12,0.0007890211012494188,5.802479937441177e-10,0.0,6.870065175963038e-16,0.0016884591037576073,3.431803557491462e-13,9.169681869343318e-14,5.083870926936558e-22,3.998863055148389e-08,1.0274851027342208e-10,1.7293318180426904e-34,5.531374251131752e-07,1.1015536526655628e-23,5.533283799235846e-12,2.987613322988534e-23,0.0007109929578721212,1.4429878169181744e-24,3.835178654763998e-06,1.2912573209698471e-05,0.0009263550824295235,1.4936936954669477e-05,3.725776594493309e-06,6.843598499980391e-06,4.320754719529869e-06,6.8571299283305225e-06,1.3880777471668565e-05,0.001070471122565439,2.3149476401388046e-05,0.00044233310037806425,0.0001307410116596364,6.448820180034249e-05,2.0886855347727826e-11,9.19214357727852e-09,2.1594181299379818e-08,0.0007320165400137741,7.979181683633874e-10,7.387086362615698e-06,1.2807189201758113e-05
3.645775803893765e-09,0.10504946994334764,0.0,0.25750107734073435,0.031075110263184432,0.3174082913900403,0.3496790412403557,0.20620272266838036,0.09347566016863025,0.0,3.711997130932134e-12,0.0007908137032754545,5.841324658421483e-10,0.0,6.949563197512973e-16,0.0016925742324356285,3.455784946524607e-13,9.211334395182725e-14,5.118588819323486e-22,4.008505585474943e-08,1.029815406634918e-10,1.7490712154962818e-34,5.543095080476464e-07,1.1090826990322873e-23,5.571291035153616e-12,3.022175246777408e-23,0.0007124426873601572,1.4532464028129772e-24,3.835340549096314e-06,1.291205096920416e-05,0.0009262433858696615,1.4936611776508757e-05,3.725681917699204e-06,6.84375109109804e-06,4.322094039527487e-06,6.857323209783558e-06,1.3940798001889817e-05,0.001072770818620666,2.3180703252042532e-05,0.0004425429730609117,0.00013107467927627614,6.447978811661363e-05,2.0884513480364142e-11,9.206215141510197e-09,2.1644878597669065e-08,0.0007338103618937142,7.995756319694114e-10,7.4098143062728765e-06,1.285415837182416e-05
3.6540493256944603e-09,0.10504946994334764,0.0,0.25749679252010904,0.031075110263184432,0.31740377285972887,0.34967724896880514,0.20620091453674316,0.09347991780923422,0.0,3.72710025992009e-12,0.0007926062960790447,5.88033995127322e-10,0.0,7.029788243448256e-16,0.0016966881916448586,3.4798755859525466e-13,9.253080807712652e-14,5.1534641780382815e-22,4.018146839459527e-08,1.0321456800301202e-10,1.7689903992904335e-34,5.55481521191935e-07,1.1166459736322964e-23,5.609464950332825e-12,3.05705311050689e-23,0.0007138917124749144,1.4635532554484931e-24,3.835502337199831e-06,1.291152973647566e-05,0.0009261320611997581,1.4936286622001587e-05,3.72558724845723e-06,6.8439027600709065e-06,4.323428977948895e-06,6.857515545111803e-06,1.4000940479482838e-05,0.0010750705362905213,2.3211928255348657e-05,0.0004427521616899885,0.00013140855883581238,6.447137553744592e-05,2.0882171953678904e-11,9.220285191176419e-09,2.1695572614810262e-08,0.0007356041047232821,8.012327694916624e-10,7.432547256835922e-06,1.2901143070567384e-05
