Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),H2NOX(204),HOX(29),HNOX(512),H2NO(88),NX(539),HNX(511),OX(27),HNOH(93),CH3OX(210),CH2X(34),CHX(35),CX(33),SX(680)
1.649259192992875e-22,0.06210963536780779,0.0,0.15421822461826615,0.031075110263184432,0.31940968187635504,0.3504847921395395,0.20701222018021487,0.09201819554070571,0.0,2.181057650349267e-65,6.155402240155892e-22,1.1014376838057577e-63,0.0,1.1267938563111565e-108,1.901509753917776e-44,3.343965673444669e-73,1.804633956154949e-51,2.5582958138204596e-81,5.1009696602014685e-40,3.0422260433201668e-34,1.8729288408435254e-132,1.1111543737306232e-29,1.5242177791286546e-85,5.622043175018387e-74,8.440101773088999e-121,6.155402240158899e-22,5.0126780770621475e-95,2.6662014418590334e-16,9.113234303763819e-17,5.794722495718067e-17,7.239907251816611e-17,5.996745389429211e-17,2.916234977204353e-17,4.973158282418282e-22,2.5986801568137467e-30,1.1102307234042021e-29,1.1408789916066976e-42,2.5986801568130033e-30,1.9745427300524377e-32,9.359939614360572e-33,2.878437786930367e-17,2.2052662139361086e-33,5.173989266393352e-38,3.620657581751141e-46,2.5674818014264965e-64
3.2999512784210175e-22,0.06210963536780779,0.0,0.15421822461826554,0.031075110263184432,0.31940968187635493,0.3504847921395394,0.20701222018021478,0.09201819554070545,0.0,1.746615035868695e-64,1.2316152353674212e-21,8.820434523142509e-63,0.0,3.868203835499388e-107,1.4454710606233279e-43,2.6773835086803384e-72,7.223238836439094e-51,2.048711520788559e-80,2.0417172151392782e-39,6.087095202229663e-34,6.002880459123115e-131,2.2232741291972214e-29,1.2206104186318978e-84,4.8384138861199384e-73,2.9038683218882704e-119,1.2316152353680154e-21,8.029618573353932e-94,5.33471930533741e-16,1.8234386274167488e-16,1.159447950272797e-16,1.4486104605502143e-16,1.1998700809586917e-16,5.835003607733315e-17,9.950637344812083e-22,1.0401492983193156e-29,2.2214261151214122e-29,9.13396896553858e-42,1.0401492983187206e-29,7.903316762247598e-32,1.897420784311972e-32,5.759376388619111e-17,8.826604815097314e-33,4.142246668114277e-37,5.696594185657263e-45,1.616118465913331e-62
6.601335449277302e-22,0.06210963536780779,0.0,0.15421822461826432,0.031075110263184432,0.3194096818763547,0.35048479213953926,0.20701222018021462,0.09201819554070492,0.0,1.3979999407303813e-63,2.463765258071084e-21,7.059922585903041e-62,0.0,1.4038184291126539e-105,1.1260522310211849e-42,2.143004939474536e-71,2.890236405004658e-50,1.6397995695901395e-79,8.16952832038614e-39,1.2176833520048649e-33,1.922363903528209e-129,4.4475136401418297e-29,9.769830543733249e-84,4.4121840964619887e-72,1.0576988945757432e-117,2.4637652580722444e-21,1.2854861532089227e-92,1.0671755031882188e-15,3.6476690214971433e-16,2.319399351675087e-16,2.897849931287141e-16,2.400261164984774e-16,1.167254086878973e-16,1.9905595624669797e-21,4.161952050478853e-29,4.4438171658435367e-29,7.309951172061175e-41,4.16195205047409e-29,3.1623561877290057e-31,3.894165487523845e-32,1.1521253591996502e-16,3.5316258972734725e-32,3.314910998723696e-36,9.03700914310548e-44,1.0256046368266898e-60
1.320410379098987e-21,0.06210963536780779,0.0,0.1542182246182619,0.031075110263184432,0.3194096818763542,0.350484792139539,0.20701222018021426,0.09201819554070385,0.0,1.118683186561349e-62,4.92806530347841e-21,5.649368404977681e-61,0.0,5.5513992432369595e-104,8.887059145304019e-42,1.7151847090198373e-70,1.156282762894182e-49,1.3121718780806973e-78,3.268343295891383e-38,2.4356310155686604e-33,6.153864887134685e-128,8.895992662076692e-29,7.817843796790875e-83,4.394553713555089e-71,4.204414066901979e-116,4.928065303480614e-21,2.0573757861671164e-91,2.1345826483323835e-15,7.296129809656576e-16,4.639302154480902e-16,5.796328872760277e-16,4.801043333015105e-16,2.334761539089653e-16,3.981551280466567e-21,1.6650518302325827e-28,8.888600336438602e-29,5.849071574804841e-40,1.6650518302287718e-28,1.2651484178828085e-30,8.183219123787617e-32,2.30450079987509e-16,1.412747722588123e-31,2.652200036730392e-35,1.439623359445736e-42,6.535556466130523e-59
2.640964047441501e-21,0.06210963536780779,0.0,0.15421822461825704,0.031075110263184432,0.31940968187635327,0.3504847921395384,0.20701222018021354,0.09201819554070172,0.0,8.950598566727632e-62,9.85666539429305e-21,4.520066928382032e-60,0.0,2.4538147172404106e-102,7.061091191537215e-41,1.3730063799040117e-69,4.625507480167865e-49,1.0498704076325902e-77,1.3074437194810184e-37,4.871526342696242e-33,1.9696048254330773e-126,1.779295070612901e-28,6.255066878700464e-82,4.8987257801261824e-70,1.869690325570034e-114,9.856665394296996e-21,3.2922796890491546e-90,4.269396937961549e-15,1.4593051385970025e-15,9.279107760097483e-16,1.1593286755703672e-15,9.602607668988436e-16,4.669776443508598e-16,7.963534964577919e-21,6.660749379607765e-28,1.7778170954232e-28,4.679701562157775e-39,6.6607493795772785e-28,5.061005721602639e-30,1.7943583315674025e-31,4.609251681225814e-16,5.650390187767697e-31,2.1215896918496035e-34,2.2980657981463415e-41,4.1731661628306856e-57
5.2820713841265285e-21,0.06210963536780779,0.0,0.15421822461824733,0.031075110263184432,0.3194096818763513,0.35048479213953726,0.20701222018021212,0.09201819554069744,0.0,7.160932110742848e-61,1.9713865575922302e-20,3.616282438503493e-59,0.0,1.2186541999365574e-100,5.6294470230961e-40,1.0996226250632594e-68,1.8502782804660127e-48,8.39949491477848e-77,5.2299876877498175e-37,9.743316996951375e-33,6.303324395164172e-125,3.5586866794964e-28,5.004370259155868e-81,6.131670093089117e-69,9.337779237995346e-113,1.9713865575928333e-20,5.268030278768709e-89,8.539025514583221e-15,2.918689453857523e-15,1.8558718971350425e-15,2.3187202521578977e-15,1.920573634058576e-15,9.339806252336832e-16,1.592750332524933e-20,2.6644081674338292e-27,3.5557329296231873e-28,3.743938980127617e-38,2.664408167409439e-27,2.0244848097152607e-29,4.219333937687247e-31,9.21875344392664e-16,2.2593999577163697e-30,1.696757720735265e-33,3.6717067053875317e-40,2.6670846686439575e-55
1.0564286057496585e-20,0.06210963536780779,0.0,0.15421822461822793,0.031075110263184432,0.3194096818763475,0.35048479213953493,0.2070122201802093,0.09201819554068891,0.0,5.728926997071769e-60,3.9428265939180675e-20,2.893117512022672e-58,0.0,6.673537582763498e-99,4.495785030144116e-39,8.815836263154037e-68,7.401263701342333e-48,6.719808599416485e-76,2.0920376378225473e-36,1.9486898305461495e-32,2.0171580439022386e-123,7.11746989755554e-28,4.003622913441169e-80,8.445542008448814e-68,5.135045010724331e-111,3.9428265939185315e-20,8.429154679599518e-88,1.707828265727994e-14,5.8374580843698906e-15,3.711794139393544e-15,4.637503405328363e-15,3.841199368238308e-15,1.8679865869954675e-15,3.1855444016386974e-20,1.065784950473762e-26,7.111571440588392e-28,2.9952222781346945e-37,1.0657849504542488e-26,8.098105148957571e-29,1.0960896220889315e-30,1.8437756969325824e-15,9.031005990412418e-30,1.3564879668225385e-32,5.867590379954254e-39,1.7048773295553044e-53
2.1128715404236697e-20,0.06210963536780779,0.0,0.1542182246181891,0.031075110263184432,0.3194096818763398,0.35048479213953027,0.2070122201802036,0.09201819554067182,0.0,4.583214122154996e-59,7.885706666569689e-20,2.3145306348352472e-57,0.0,3.9107714455505294e-97,3.593516119360455e-38,7.082587392733037e-67,2.9605355967005734e-47,5.375931947987753e-75,8.368235677491209e-36,3.8974060922481204e-32,6.455056524552684e-122,1.4235036334842392e-27,3.202949014043815e-79,1.242072421334865e-66,3.017250458161729e-109,7.885706666567648e-20,1.3486892479227248e-86,3.4156796900486856e-14,1.1674995345359926e-14,7.423638623942203e-15,9.275069711650906e-15,7.682450836038835e-15,3.735998510503586e-15,6.371134127784148e-20,4.2631831692500845e-26,1.4223275832779719e-27,2.3962062604582063e-36,4.263183169093979e-26,3.239275933907693e-28,3.201046507108002e-30,3.687576402011425e-15,3.607028287546265e-29,1.0836856332504089e-31,9.372914433916655e-38,1.0893657840573126e-51
4.2257574097716917e-20,0.06210963536780779,0.0,0.15421822461811147,0.031075110263184432,0.31940968187632435,0.350484792139521,0.20701222018019222,0.09201819554063767,0.0,3.6666003077442556e-58,1.5771466811872724e-19,1.8516391583392926e-56,0.0,2.3875967574994266e-95,2.873563697483789e-37,5.713839308953315e-66,1.1842202619396982e-46,4.300779585996075e-74,3.347311296310914e-35,7.794838615651843e-32,2.0656422136140602e-120,2.847016921409038e-27,2.5623794846848875e-78,1.8999428785865585e-65,1.8449007313009412e-107,1.577146681185677e-19,2.1579223962254094e-85,6.831382521815467e-14,2.3350069867201208e-14,1.484732759316614e-14,1.8550202324222456e-14,1.5364953769404148e-14,7.472022357458023e-15,1.2742319931746667e-19,1.705281941184493e-25,2.8446794098206047e-27,1.9169763835550283e-35,1.7052819410596041e-25,1.2957177020669886e-27,1.0437537990610407e-29,7.37517781216514e-15,1.4385080541945572e-28,8.645352758052896e-31,1.4954163516624899e-36,6.952339837057008e-50
8.451529148467736e-20,0.06210963536780779,0.0,0.1542182246179562,0.031075110263184432,0.31940968187629354,0.35048479213950245,0.2070122201801695,0.09201819554056935,0.0,2.933291850247609e-57,3.154298710247796e-19,1.4813171873181933e-55,0.0,1.491166361818136e-93,2.298344274233206e-36,4.647462471770315e-65,4.736893094304017e-46,3.440637279902988e-73,1.3389279235935936e-34,1.5589703662458413e-31,6.610093685054458e-119,5.694043499128352e-27,2.0499116971658418e-77,2.970009587078522e-64,1.1531714097573581e-105,3.154298710239855e-19,3.4526915136769027e-84,1.3662788117850616e-13,4.670021891032862e-14,2.96947055321205e-14,3.710046754907139e-14,3.072995962719181e-14,1.49440700511197e-14,2.5484716946357985e-19,6.821145111544374e-25,5.689426855323341e-27,1.5335856568263748e-34,6.821145110545134e-25,5.1828898941822125e-27,3.701683181106936e-29,1.4750380632456695e-14,5.719848968281957e-28,6.877920261551193e-30,2.3796549785831017e-35,4.425491882053383e-48
1.6903072625859823e-19,0.06210963536780779,0.0,0.15421822461764564,0.031075110263184432,0.3194096818762319,0.3504847921394654,0.207012220180124,0.09201819554043272,0.0,2.3466381218275562e-56,6.30860276836851e-19,1.1850560948152755e-54,0.0,9.425398060747753e-92,1.8384617523053283e-35,3.840179613917686e-64,1.8947596470329143e-45,2.7525152683720905e-72,5.355718504510524e-34,3.117943375606805e-31,2.1152361554740468e-117,1.1388096662045835e-26,1.6399326015041617e-76,4.696095875503726e-63,7.292088198418234e-104,6.308602768333627e-19,5.524318965677757e-83,2.732559903992727e-13,9.340051699436279e-14,5.938946141205516e-14,7.420099799759262e-14,6.145997130699525e-14,2.988816543745428e-14,5.096961260232237e-19,2.728461513821933e-24,1.1379096915998698e-26,1.2268703452837826e-33,2.7284615130226252e-24,2.0731633179602238e-26,1.3860066286258062e-28,2.9500786272976283e-14,2.2610348173642858e-27,5.441911373946967e-29,3.7668461105851525e-34,2.8023483394596545e-46
3.3806159580644e-19,0.06210963536780779,0.0,0.15421822461702456,0.031075110263184432,0.31940968187610863,0.35048479213939115,0.20701222018003304,0.09201819554015947,0.0,1.877312354115178e-55,1.26172108846086e-18,9.480458149534758e-54,0.0,5.994473292771185e-90,1.4706669874302338e-34,3.267672708372554e-63,7.579043406753613e-45,2.202014393512292e-71,2.14228876382429e-33,6.235889394327335e-31,6.76876558261681e-116,2.2776203017796232e-26,1.311947379328412e-75,7.46901773018299e-62,4.638709521284174e-102,1.2617210884462838e-18,8.838920380099109e-82,5.465121980410602e-13,1.8680111315354857e-13,1.1877897318002836e-13,1.4840205888992848e-13,1.2291999452351474e-13,5.977635620616824e-14,1.019398104211921e-18,1.0913852992412013e-23,2.2759137716028947e-26,9.81497003879734e-33,1.0913852986017838e-23,8.292696337229603e-26,5.354692985821905e-28,5.900159755376142e-14,8.835831217891789e-27,4.2598600037244495e-28,5.901320703607286e-33,1.7564084744237488e-44
6.761233349021235e-19,0.06210963536780779,0.0,0.15421822461578236,0.031075110263184432,0.31940968187586205,0.3504847921392428,0.20701222017985113,0.09201819553961296,0.0,1.5018506259530697e-54,2.523442711708344e-18,7.584370293891795e-53,0.0,3.824372816357519e-88,1.1764674081302923e-33,2.9269820338032576e-62,3.031618326423434e-44,1.7616123860246467e-70,8.569157779274827e-33,1.2471781431762802e-30,2.166006567713543e-114,4.5552415848958746e-26,1.0495584225274408e-74,1.191463979192352e-60,2.959741461062538e-100,2.5234427116487913e-18,1.4142280636068544e-80,1.0930245701256568e-12,3.7360230543639e-13,2.3755799674839144e-13,2.96804180655774e-13,2.458400403842038e-13,1.195527377277756e-13,2.038818320864992e-18,4.365542583359899e-23,4.552202203080759e-26,7.851978937216229e-32,4.365542578244587e-23,3.3171098238160766e-25,2.1040104642814727e-27,1.1800322011431544e-13,3.3780200886158883e-26,3.2670127278193466e-27,9.064076243294754e-32,1.0794427685548836e-42
1.3522468130934907e-18,0.06210963536780779,0.0,0.15421822461329798,0.031075110263184432,0.3194096818753689,0.35048479213894596,0.20701222017948728,0.09201819553851993,0.0,1.2014807978258088e-53,5.0468859582011746e-18,6.067497773390869e-52,0.0,2.443729769828543e-86,9.411123540566916e-33,2.84213479019251e-61,1.212647523311661e-43,1.4092902572723688e-69,3.427663656454936e-32,2.4943565506611363e-30,6.931223546527077e-113,9.110484198993064e-26,8.39646945627999e-74,1.903479278990557e-59,1.891344090033414e-98,5.0468859579604695e-18,2.2627655439696794e-79,2.1860491414989637e-12,7.472046898599517e-13,4.751160440147907e-13,5.936084241121599e-13,4.916801298161828e-13,2.3910550070770765e-13,4.077723795257969e-18,1.746217309798884e-22,9.105900151923764e-26,6.281584305151023e-31,1.7462173057066358e-22,1.3268683279841422e-24,8.340308371069976e-27,2.3600646523135856e-13,1.2405469389813662e-25,2.413320410513913e-26,1.3425647695267626e-30,6.399334696265203e-41
2.0283702912848577e-18,0.06210963536780779,0.0,0.1542182246108136,0.031075110263184432,0.31940968187487573,0.35048479213864914,0.20701222017912344,0.0920181955374269,0.0,3.5668963691913874e-53,7.57032920469187e-18,1.8012885344818777e-51,0.0,1.3941270486269625e-85,2.7937788119937336e-32,9.08090058922989e-61,2.57687610749846e-43,4.183830744615059e-69,7.283785610375458e-32,3.7415349581437546e-30,3.3160221378053563e-112,1.366572686095494e-25,2.4927020446019983e-73,7.254285834617051e-59,1.0790063976388132e-97,7.57032920417881e-18,8.626794206296358e-79,3.2790735400764116e-12,1.1208070741413925e-12,7.126740914108689e-13,8.904126674932405e-13,7.375202169587626e-13,3.5865826362435713e-13,6.116694310722413e-18,3.710711955168997e-22,1.3660719186654056e-25,1.7961405962404252e-30,3.7107119434749827e-22,2.819630854251223e-24,1.767582185159808e-26,3.540097103443368e-13,2.488997667157257e-25,6.599761797901113e-26,4.766225901431582e-30,3.481335286515616e-40
2.7044937694762247e-18,0.06210963536780779,0.0,0.15421822460832924,0.031075110263184432,0.31940968187438257,0.3504847921383523,0.2070122201787596,0.09201819553633388,0.0,7.772079755702995e-53,1.0093772451180426e-17,3.924913077645662e-51,0.0,5.45296547843112e-85,6.087241063938643e-32,2.1372827958968256e-60,4.395847585200519e-43,9.116347341285143e-69,1.242528163964477e-31,4.988713365624135e-30,1.097488997373171e-111,1.8220969570781507e-25,5.431466769101821e-73,1.9513432377427447e-58,4.220441129938744e-97,1.0093772450303813e-17,2.321102722692554e-78,4.3720977658580276e-12,1.4944094582807124e-12,9.502321389366313e-13,1.187216910799016e-12,9.833603018119433e-13,4.78211026477724e-13,8.155729867241945e-18,6.330038193725479e-22,1.8216659307271646e-25,3.788580808060891e-30,6.330038169059308e-22,4.810014434259657e-24,3.011055090421544e-26,4.720129554532501e-13,4.0333757655879177e-25,1.338367496765265e-25,1.1709073496233961e-29,1.280618410518087e-39
4.056740725858959e-18,0.06210963536780779,0.0,0.15421822460336046,0.031075110263184432,0.31940968187339625,0.3504847921377587,0.2070122201780319,0.09201819553414782,0.0,2.255995082896126e-52,1.5140658944152523e-17,1.139281241529406e-50,0.0,4.56514383731542e-84,1.7668239722865239e-31,7.186281978786429e-60,9.101044270275272e-43,2.6461945095812542e-68,2.5724967956517695e-31,7.483070180579646e-30,6.4034981783123185e-111,2.7331455102770125e-25,1.576587311266695e-72,7.890273532097391e-58,3.5333372985708422e-96,1.5140658942334762e-17,9.388097425990346e-78,6.558145811880106e-12,2.241614226225803e-12,1.4253482342925298e-12,1.7808253972338304e-12,1.4750404661452246e-12,7.173165520359376e-13,1.22339536276052e-17,1.3105540326054285e-21,2.7331170668446446e-25,1.0347789445083968e-29,1.3105540258666527e-21,9.958716979716688e-24,6.225367820413196e-26,7.080194456615366e-13,7.689483573892589e-25,3.4318824668727345e-25,3.88737526573054e-29,8.819066080135416e-39
5.408987682241693e-18,0.06210963536780779,0.0,0.15421822459839168,0.031075110263184432,0.3194096818724099,0.35048479213716505,0.2070122201773042,0.09201819553196176,0.0,4.933606908384793e-52,2.0187545437116763e-17,2.491479650659739e-50,0.0,1.7939175392961475e-83,3.8636676268936524e-31,1.7596285119483609e-59,1.5478492761997636e-42,5.786929064135961e-68,4.375143318567568e-31,9.977426995526928e-30,2.1305213266932306e-110,3.6441940810774276e-25,3.4478187074618437e-72,2.136967461235151e-57,1.3884653799338686e-95,2.018754543402248e-17,2.542977556672887e-77,8.744193222470508e-12,2.9888189936482643e-12,1.9004643301253547e-12,2.374433883391721e-12,1.9667206220595687e-12,9.564220773614381e-13,1.631241656699346e-17,2.2289091770698794e-21,3.6449804662272025e-25,2.1651037117539893e-29,2.228909162969095e-21,1.6937481478850896e-23,1.057937265056796e-25,9.440259358548747e-13,1.2116309001876092e-24,6.797951789485279e-25,9.313248258674351e-29,3.1510180409644326e-38
8.113481595007161e-18,0.06210963536780779,0.0,0.15421822458845413,0.031075110263184432,0.3194096818704373,0.35048479213597783,0.20701222017584883,0.09201819552758966,0.0,1.6411514059832793e-51,3.028131842301944e-17,8.287841895240517e-50,0.0,2.403756828118328e-82,1.2851417723743958e-30,7.645775737268705e-59,3.3724480156255405e-42,1.9250067843836806e-67,9.532545338267484e-31,1.4966140625394475e-29,1.7478955097997732e-109,5.466291280475606e-25,1.1469078555535523e-71,1.0714699380625723e-56,1.8604878495546907e-94,3.0281318416270865e-17,1.2752604759940166e-76,1.3116285957116927e-11,4.483228526777053e-12,2.850696523357166e-12,3.5616508547981803e-12,2.9500809062434106e-12,1.4346331272482928e-12,2.4470127825427626e-17,4.856338685735638e-21,5.470060993451585e-25,6.836730003322626e-29,4.856338641207602e-21,3.690495130643223e-23,2.3029732790804283e-25,1.4160389161924665e-12,2.2500437093384666e-24,1.8708119604694412e-24,3.7907137033142434e-28,3.258052351652976e-37
1.0817975507772629e-17,0.06210963536780779,0.0,0.15421822457851658,0.031075110263184432,0.31940968186846463,0.3504847921347906,0.20701222017439347,0.09201819552321756,0.0,3.817960031847883e-51,4.0375091408888104e-17,1.9280761949108554e-49,0.0,1.1473042786400346e-81,2.9896069839184104e-30,2.1484638452102033e-58,5.920883915358497e-42,4.478318659114488e-67,1.6735941992898932e-30,1.9954854255226405e-29,6.748047752253426e-109,7.288388556062416e-25,2.6681562327348787e-71,3.2143645548252193e-56,8.880061280045747e-94,4.0375091397033546e-17,3.825996733149399e-76,1.7488375941288703e-11,5.977638057643633e-12,3.800928718653558e-12,4.748867825005969e-12,3.9334411539857356e-12,1.9128441761278464e-12,3.262887437298194e-17,8.526096603023313e-21,7.296926009530665e-25,1.5550393788558523e-28,8.526096501742435e-21,6.479540817333917e-23,4.0413270383677255e-25,1.8880518964653548e-12,3.4290568048020176e-24,3.8054438314574135e-24,1.000808202137532e-27,1.3996110030648198e-36
1.6226963333303565e-17,0.06210963536780779,0.0,0.1542182245586415,0.031075110263184432,0.3194096818645194,0.3504847921324162,0.2070122201714827,0.09201819551447338,0.0,1.3000112627092609e-50,6.05626373805229e-17,6.56507882441073e-49,0.0,1.497210478907136e-80,1.017889454102676e-29,1.0279092584648034e-57,1.3199271113770564e-41,1.524862661282637e-66,3.7308996232269826e-30,2.9932281514782925e-29,5.5424128043405374e-108,1.0932583336854918e-24,9.085043123237781e-71,1.66285904925598e-55,1.1588353092289761e-92,6.05626373540813e-17,1.979424186492138e-75,2.6232547620203874e-11,8.96645711255889e-12,5.701393115468886e-12,7.123301761808972e-12,5.900161539642196e-12,2.8692662708511297e-12,4.894948763863938e-17,1.9007003321745388e-20,1.0956034171093727e-24,5.1919551589456015e-28,1.900700298358964e-20,1.4445998986490402e-22,9.004805771517098e-25,2.8320778568161263e-12,5.946503872210565e-24,1.0179289934577726e-23,4.11965842117745e-27,1.4210925179598941e-35
2.7044938984365437e-17,0.06210963536780779,0.0,0.1542182245188914,0.031075110263184432,0.31940968185662894,0.35048479212766726,0.20701222016566123,0.09201819549698503,0.0,6.183082571470242e-50,1.0093772932338234e-16,3.1224673650572525e-48,0.0,3.851807347368356e-79,4.8408919624796247e-29,7.872484570625296e-57,3.648433019881881e-41,7.252515432142595e-66,1.0312643220578133e-29,4.98871360334665e-29,8.078572250559819e-107,1.8220973817149445e-24,4.321006548716032e-70,1.3588815818196326e-54,2.981291735787702e-91,1.0093772925026183e-16,1.6176750834368089e-74,4.372085781193113e-11,1.4944095195110872e-11,9.502321933996529e-12,1.1872169620960987e-11,9.83360187153048e-12,4.782110448151307e-12,8.160319799813601e-17,5.253758140445973e-20,1.8295768492473294e-24,2.4413860787465884e-27,5.253757981437486e-20,3.9938181299468714e-22,2.4880363168723153e-24,4.720129776737452e-12,1.1188743552101956e-23,3.33723935052375e-23,2.3831585668377946e-26,2.5625699028242497e-34
4.868089028648918e-17,0.06210963536780779,0.0,0.1542182244393913,0.031075110263184432,0.31940968184084795,0.35048479211816946,0.20701222015401824,0.09201819546200848,0.0,3.715063134532661e-49,1.8168791320746008e-16,1.8761135681595413e-47,0.0,1.5092550228255436e-77,2.908425072029227e-28,8.358443571804106e-56,1.1797697351029166e-40,4.357624599459949e-65,3.3347314558725106e-29,8.979684506911534e-29,1.6963616092763326e-105,3.279775845356461e-24,2.5962474133669077e-69,1.5057076911928482e-53,1.1681622646303009e-89,1.8168791297094366e-16,1.7925312144332904e-73,7.86973454957748e-11,2.6899371251071347e-11,1.71041796706676e-11,2.1369905281433527e-11,1.7700480777136312e-11,8.607798754153045e-12,1.4696056718284089e-16,1.6988731134797372e-19,3.3061332268710554e-24,1.4599534585101402e-26,1.6988730183926453e-19,1.2919709946129125e-21,8.043227452477352e-24,8.496233613458402e-12,2.1782305010445762e-23,1.222229235829662e-22,1.6624534096872201e-25,6.30447591680594e-33
9.195279289073667e-17,0.06210963536780779,0.0,0.15421822428039164,0.031075110263184432,0.31940968180928603,0.3504847920991738,0.20701222013073228,0.0920181953920559,0.0,2.5578369643129082e-48,3.43188280969051e-16,1.2917126499921023e-46,0.0,7.464387845193635e-76,2.0023721969872845e-27,1.0749147491812936e-54,4.206564226159012e-40,3.000243299487782e-64,1.1890254189637903e-28,1.6961626313353953e-28,4.359620422469368e-104,6.195134243012724e-24,1.7875275228445828e-68,1.984962559740768e-52,5.777435195517525e-88,3.4318828012558195e-16,2.3631297331959415e-72,1.486497900533198e-10,5.080992292640578e-11,3.230789554248755e-11,4.0365376371045956e-11,3.343423155546349e-11,1.6259175171756454e-11,2.7787510305382866e-16,6.057469056336191e-19,6.2936850369262005e-24,1.0036020110337279e-25,6.057468402688814e-19,4.610346780554219e-21,2.867420495711032e-23,1.6048441274413155e-11,4.295643284527415e-23,4.698432529679613e-22,1.2553416267061562e-24,1.7853909555027163e-31
1.7849659809923167e-16,0.06210963536780779,0.0,0.15421822396239449,0.031075110263184432,0.3194096817461622,0.35048479206118255,0.2070122200841604,0.09201819525215288,0.0,1.8950128217299886e-47,6.661890164659738e-16,9.569857295994274e-46,0.0,4.1836905403341606e-74,1.4834481689667432e-26,1.5358102715693172e-53,1.584801216629522e-39,2.22277635346177e-63,4.479591482350068e-28,3.292550992348936e-28,1.2472587127406022e-102,1.2025856919915753e-23,1.3243172344095936e-67,2.8744658070486056e-51,3.238177267776907e-86,6.661890132879382e-16,3.4221361411254614e-71,2.8855255592259446e-10,9.863102453070018e-11,6.271532888008624e-11,7.835631762492534e-11,6.490170498013801e-11,3.1561927229350404e-11,5.405033606576566e-16,2.2821198667595602e-18,1.2406547155866029e-23,7.431909011991686e-25,2.2821193827185756e-18,1.739735689205688e-20,1.0801916924600655e-22,3.1152856546373575e-11,8.525309963591282e-23,1.8416461373180056e-21,9.776359950914371e-24,5.382564264178113e-30
3.515842085162217e-16,0.06210963536780779,0.0,0.1542182233264088,0.031075110263184432,0.31940968161991445,0.3504847919852,0.20701221999101674,0.09201819497235532,0.0,1.4582498001273371e-46,1.3121904873547834e-15,7.364202891273234e-45,0.0,2.503095589292318e-72,1.1415259107356667e-25,2.319547310013559e-52,6.148240051234072e-39,1.7104703120537571e-62,1.737858565044254e-27,6.485327713276241e-28,3.771451446383682e-101,2.3687325800145514e-23,1.0190882720442779e-66,4.371943283643839e-50,1.9373968738998784e-84,1.312190475024958e-15,5.204957452639083e-70,5.683495948954452e-10,1.942732207537779e-10,1.2353020193130352e-10,1.5433819643129587e-10,1.2783653930147116e-10,6.216742823408133e-11,1.0689564884747287e-15,8.853488401469059e-18,2.518330678684214e-23,5.71827494025902e-24,8.853484677151208e-18,6.77114035112829e-20,4.19041506605192e-22,6.136168689049989e-11,1.6982604541726427e-22,7.266539895472493e-21,7.697140400240886e-23,1.66744750167687e-28
5.246718189332116e-16,0.06210963536780779,0.0,0.1542182226904346,0.031075110263184432,0.3194096814936667,0.35048479190921755,0.20701221989787322,0.09201819469256908,0.0,4.5822441338962215e-46,1.958191958103545e-15,2.3140484290300805e-44,0.0,1.7649376251391932e-71,3.586989946569441e-25,1.0089659838149083e-51,1.3691879933428542e-38,5.374794189377151e-62,3.870140163081222e-27,9.67810443273718e-28,2.1211214270010477e-100,3.534882604896452e-23,3.202271144043101e-66,1.9055647211978504e-49,1.366062408319094e-83,1.95819193064505e-15,2.2686478620348919e-69,8.481353104850266e-10,2.899154076628403e-10,1.843450834841071e-10,2.3032007030248272e-10,1.9077122358559284e-10,9.27729250915365e-11,1.60167158798885e-15,1.971635588143771e-17,3.869478078326151e-23,1.7968054224429675e-23,1.971634417882787e-17,1.5119354803444043e-19,9.331738435133075e-22,9.157051696823644e-11,2.543980783814142e-22,1.6234398622808677e-20,2.4309859297282757e-22,9.420633338315054e-28
6.977594293502016e-16,0.06210963536780779,0.0,0.15421822205447183,0.031075110263184432,0.3194096813674191,0.35048479183323505,0.20701221980472984,0.09201819441279417,0.0,1.0400772057876846e-45,2.6041934287122583e-15,5.252429081629249e-44,0.0,7.817755820152744e-71,8.141726199365849e-25,2.923934559237588e-51,2.421572217404252e-38,1.2199701189945715e-61,6.844804306797514e-27,1.2870881150731753e-27,7.616325200778785e-100,4.7010357666390363e-23,7.26851107408529e-66,5.5285096334389166e-49,6.0509462451529525e-83,2.6041933801482124e-15,6.581908833273255e-69,1.1279097031224387e-09,3.855575852578915e-10,2.451599735388077e-10,3.063019392384894e-10,2.5370575783278103e-10,1.2337841780171837e-10,2.1386484076621086e-15,3.4870723039567146e-17,5.294096947116374e-23,4.078349506918032e-23,3.487069647724179e-17,2.6809720298810797e-19,1.6504162431987938e-21,1.2177934677958737e-10,3.3897107020606097e-22,2.870080712599284e-20,5.525717370124153e-22,3.389904233023247e-27
