Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),H2NOX(204),HOX(29),HNOX(512),H2NO(88),NX(539),HNX(511)
1.1078532207279118e-11,0.07659248437779444,0.0,0.1901541803277156,0.031075110263184432,0.31940079382729036,0.35047947794566353,0.2070086232583256,0.09201340949069697,0.0,4.0862449016100844e-27,8.152191447914998e-09,6.858537863802064e-25,0.0,1.787920715191248e-55,3.5531352118524577e-12,7.658592879517352e-46,1.1226898655972827e-27,1.030395861256999e-39,1.651735711153423e-32,1.3125068921704205e-18,6.940231342439865e-64,1.6176391962210805e-14,6.96415749885515e-43,4.614031313633255e-44,4.314946440754834e-65,8.150842236334068e-09,1.923667498031156e-50,4.785884738431451e-06,6.597121399141123e-06,2.33652514541355e-06,5.306041685014318e-06,3.59692188919234e-06,2.20251372486037e-06,4.496017001723764e-08,4.362004564381814e-08,3.4505859540651015e-13,1.8192858494209514e-09,4.2974264418486894e-08
1.1125413450848795e-11,0.07659248437779444,0.0,0.1901540966415638,0.031075110263184432,0.3194007565701995,0.350479455854151,0.20700861123778994,0.09201340809005815,0.0,4.138340064833836e-27,8.186688976407644e-09,6.946050822305863e-25,0.0,1.841557882572138e-55,3.600034060763748e-12,7.822006674718435e-46,1.1322116925979524e-27,1.0435322777261148e-39,1.6727926580200394e-32,1.3180610087236257e-18,7.088324460050045e-64,1.6245083904465494e-14,7.052942862476434e-43,4.712482376237349e-44,4.438402919767273e-65,8.185328353293648e-09,1.956437301531206e-50,4.787285749654948e-06,6.624203038535674e-06,2.347092151067976e-06,5.328098699961746e-06,3.608942424864642e-06,2.2119363994991696e-06,4.534366628921693e-08,4.3988962404153524e-08,3.47916451648223e-13,1.8423894924693888e-09,4.333501803891313e-08
1.1172294694418473e-11,0.07659248437779444,0.0,0.19015401300138474,0.031075110263184432,0.3194007193160365,0.35047943376594093,0.20700859924028275,0.09201340671348691,0.0,4.190876126348225e-27,8.221186502725993e-09,7.034305711964363e-25,0.0,1.896568395141326e-55,3.647357221758219e-12,7.988198021939603e-46,1.1417737272704984e-27,1.0567798719007364e-39,1.694027801832508e-32,1.3236151249545842e-18,7.238934903984503e-64,1.631377795589028e-14,7.142479645070809e-43,4.812606814513899e-44,4.564867680753541e-65,8.219814420293603e-09,1.9896240167862053e-50,4.788662711795679e-06,6.651277784469489e-06,2.3576648405307037e-06,5.3501524125835725e-06,3.62093993204635e-06,2.2213598262473965e-06,4.5728813835727276e-08,4.4359422823840374e-08,3.507860855174137e-13,1.8656871257927628e-09,4.3697247413060884e-08
1.121917593798815e-11,0.07659248437779444,0.0,0.19015392940672127,0.031075110263184432,0.3194006820648007,0.3504794116810326,0.20700858726575996,0.09201340536057126,0.0,4.2438549440071324e-27,8.255684026870375e-09,7.123305675867309e-25,0.0,1.952981431224998e-55,3.6951068353398556e-12,8.157202177576268e-46,1.1513759696085676e-27,1.0701391122609756e-39,1.7154418932897467e-32,1.329169240863913e-18,7.392094631266226e-64,1.638247411778e-14,7.232771012963728e-43,4.914425869101103e-44,4.69440140666537e-65,8.254300437337688e-09,2.02323116513304e-50,4.79001603705885e-06,6.678345638771251e-06,2.368243213200333e-06,5.372202823378207e-06,3.6329144548431947e-06,2.2307840037575774e-06,4.6115612882221915e-08,4.473142676652815e-08,3.5366749699429906e-13,1.8891795469874104e-09,4.40609521333592e-08
1.1266057181557828e-11,0.07659248437779444,0.0,0.19015384585712336,0.031075110263184432,0.31940064481649144,0.35047938959942565,0.20700857531417755,0.0920134040309062,0.0,4.2972783756640944e-27,8.290181548841111e-09,7.213053857253711e-25,0.0,2.0108266629834284e-55,3.743285045071991e-12,8.329054695080556e-46,1.1610184196058064e-27,1.0836104672868756e-39,1.7370356830889942e-32,1.3347233564522281e-18,7.547835868238282e-64,1.6451172391429325e-14,7.32382013248017e-43,5.017960959600695e-44,4.8270657530306656e-65,8.288786404429662e-09,2.0572622827198054e-50,4.791346130584545e-06,6.70540660326917e-06,2.378827268474441e-06,5.394249932843926e-06,3.6448660372763936e-06,2.240208930682862e-06,4.6504063653104444e-08,4.51049740956603e-08,3.565606860590978e-13,1.9128675534775817e-09,4.442613179215598e-08
1.1312938425127505e-11,0.07659248437779444,0.0,0.19015376235214812,0.031075110263184432,0.31940060757110783,0.35047936752111947,0.2070085633854915,0.09201340272409367,0.0,4.3511482791723005e-27,8.324679068638526e-09,7.303553399511965e-25,0.0,2.0701342626527428e-55,3.791893997578484e-12,8.503791426206923e-46,1.1707010772558604e-27,1.0971944054584106e-39,1.7588099219258152e-32,1.3402774717201446e-18,7.706191111693893e-64,1.6519872778132797e-14,7.415630169944657e-43,5.123233685328338e-44,4.962923359560727e-65,8.323272321573284e-09,2.091720920505842e-50,4.792653390568825e-06,6.732460679790965e-06,2.389417005749588e-06,5.4162937414788855e-06,3.656794723282817e-06,2.249634605677018e-06,4.6894166371728015e-08,4.548006467447428e-08,3.5946565269203e-13,1.936751942515384e-09,4.47927859817182e-08
1.1359819668697183e-11,0.07659248437779444,0.0,0.1901536788913593,0.031075110263184432,0.31940057032864927,0.35047934544611375,0.20700855147965808,0.0920134014397425,0.0,4.405466512384594e-27,8.35917658626295e-09,7.394807446179964e-25,0.0,2.1309349088390523e-55,3.8409358425448946e-12,8.681448522257724e-46,1.1804239425523737e-27,1.1108913952554856e-39,1.7807653604940962e-32,1.3458315866682758e-18,7.867193130006526e-64,1.6588575279184806e-14,7.508204291681237e-43,5.230265826064011e-44,5.102037861849139e-65,8.357758188772319e-09,2.1266106442617657e-50,4.79393820838275e-06,6.7595078701638825e-06,2.4000124244213143e-06,5.43833424978111e-06,3.6687005567151487e-06,2.259061027394437e-06,4.728592126039461e-08,4.585669836600187e-08,3.623823968733177e-13,1.96083351118071e-09,4.516091429423195e-08
1.140670091226686e-11,0.07659248437779444,0.0,0.19015359547432778,0.031075110263184432,0.319400533089115,0.35047932337440774,0.20700853959663346,0.0920134001774682,0.0,4.4602349331534685e-27,8.3936741017147e-09,7.48681914094522e-25,0.0,2.1932597928651652e-55,3.8904127327196685e-12,8.862062435328813e-46,1.1901870154889913e-27,1.1247019051579386e-39,1.8029027494860484e-32,1.3513857012972348e-18,8.03087496425996e-64,1.66572798958796e-14,7.601545664013492e-43,5.339079342802388e-44,5.244473903162661e-65,8.392244006030526e-09,2.1619350345695024e-50,4.79520096868935e-06,6.78654817621469e-06,2.4106135238841384e-06,5.4603714582484965e-06,3.680583581342049e-06,2.268488194490127e-06,4.76793285403543e-08,4.6234875033069165e-08,3.653109185831843e-13,1.9851130563811737e-09,4.553051632180265e-08
1.1453582155836538e-11,0.07659248437779444,0.0,0.19015351210063092,0.031075110263184432,0.31940049585250424,0.35047930130600113,0.20700852773637396,0.09201339893689284,0.0,4.515455399331074e-27,8.428171614994109e-09,7.579591627644973e-25,0.0,2.2571406251701088e-55,3.940326823915302e-12,9.045669919555112e-46,1.1999902960593562e-27,1.1386264036455379e-39,1.8252228395922064e-32,1.3569398156076324e-18,8.197269929378369e-64,1.6725986629511288e-14,7.695657453264537e-43,5.449696378503216e-44,5.3902971463245e-65,8.426729773351658e-09,2.1976976868223204e-50,4.796442049558604e-06,6.813581599769674e-06,2.4212203035315575e-06,5.48240536737882e-06,3.692443840848315e-06,2.277916105619724e-06,4.807438843180439e-08,4.6614594538296784e-08,3.682512178018548e-13,2.0095913748520504e-09,4.590159165645509e-08
1.1500463399406215e-11,0.07659248437779444,0.0,0.1901534287698526,0.031075110263184432,0.3194004586188162,0.3504792792408933,0.20700851589883598,0.092013397717645,0.0,4.571129768769211e-27,8.462669126101495e-09,7.67312805026632e-25,0.0,2.3226096417616713e-55,3.990680275009522e-12,9.232308032356173e-46,1.2098337842571107e-27,1.1526653591979845e-39,1.8477263815014307e-32,1.3624939296000792e-18,8.366411615256379e-64,1.6794695481373824e-14,7.790542825757027e-43,5.562139258841685e-44,5.539574285690294e-65,8.461215490739484e-09,2.2339022112248643e-50,4.797661822580443e-06,6.8406081426546475e-06,2.431832762756053e-06,5.5044359776697275e-06,3.7042813788350447e-06,2.2873447594394834e-06,4.8471101153888734e-08,4.699585674410003e-08,3.712032945095558e-13,2.0342692631562063e-09,4.6274139890133705e-08
1.1547344642975893e-11,0.07659248437779444,0.0,0.19015334548158339,0.031075110263184432,0.3194004213880503,0.35047925717908385,0.207008504083976,0.09201339651935966,0.0,4.627259899319337e-27,8.497166635037185e-09,7.767431552946309e-25,0.0,2.3896996107221835e-55,4.041475247946455e-12,9.422014135681758e-46,1.2197174800758976e-27,1.1668192402949112e-39,1.8704141259009057e-32,1.3680480432751842e-18,8.538333887889164e-64,1.6863406452761014e-14,7.886204947813161e-43,5.676430492958796e-44,5.692373059217211e-65,8.495701158197762e-09,2.2705522327931888e-50,4.7988606529758174e-06,6.867627806694949e-06,2.44245090094908e-06,5.526463289618741e-06,3.7160962388197928e-06,2.2967741546062827e-06,4.8869466924697016e-08,4.737866151268895e-08,3.741671486865157e-13,2.0591475176840394e-09,4.664816061470256e-08
1.159422588654557e-11,0.07659248437779444,0.0,0.1901532622354199,0.031075110263184432,0.3194003841602057,0.3504792351205723,0.20700849229175058,0.092013395341678,0.0,4.683847648832557e-27,8.531664141801506e-09,7.8625052799720735e-25,0.0,2.458443838767765e-55,4.092713907737799e-12,9.614825897257377e-46,1.2296413835093585e-27,1.1810885154158834e-39,1.8932868234761417e-32,1.3736021566335556e-18,8.713070890502514e-64,1.6932119544966536e-14,7.982646985754664e-43,5.792592774211723e-44,5.848762260626464e-65,8.530186775730259e-09,2.3076513913547886e-50,4.800038899705856e-06,6.894640593715442e-06,2.4530747175010775e-06,5.548487303723266e-06,3.7278884642367372e-06,2.306204289777623e-06,4.9269485961263825e-08,4.7763008706068564e-08,3.7714278031296425e-13,2.084226934653412e-09,4.70236534219456e-08
1.1641107130115248e-11,0.07659248437779444,0.0,0.19015317903096524,0.031075110263184432,0.31940034693528174,0.35047921306535795,0.20700848052211637,0.09201339418424742,0.0,4.740894875159634e-27,8.56616164639478e-09,7.958352375780943e-25,0.0,2.528876177861242e-55,4.14439842246399e-12,9.810781291829836e-46,1.2396054945511338e-27,1.1954736530403984e-39,1.9163452249109732e-32,1.3791562696757994e-18,8.890657044682914e-64,1.70008347592839e-14,8.079872105902813e-43,5.910648980924168e-44,6.00881175165966e-65,8.564672343340731e-09,2.3452033415486337e-50,4.801196915579164e-06,6.921646505540515e-06,2.463704211801461e-06,5.5705080204805795e-06,3.739658098436834e-06,2.315635163611629e-06,4.9671158479568124e-08,4.814889818603896e-08,3.801301893691331e-13,2.109508310109586e-09,4.7400617903566714e-08
1.1687988373684925e-11,0.07659248437779444,0.0,0.19015309586782858,0.031075110263184432,0.31940030971327765,0.35047919101344055,0.2070084687750301,0.09201339304672128,0.0,4.798403436150984e-27,8.60065914881733e-09,8.054975984960555e-25,0.0,2.6010310318789683e-55,4.19653096327537e-12,1.000991860241279e-45,1.2496098131948636e-27,1.2099751216478872e-39,1.9395900808875623e-32,1.3847103824025216e-18,9.071127051507607e-64,1.7069552097006492e-14,8.17788347457841e-43,6.030622177136717e-44,6.17259247442929e-65,8.599157861032943e-09,2.383211752825207e-50,4.802335047357267e-06,6.948645543994089e-06,2.4743393832386244e-06,5.59252544038784e-06,3.7514051846879834e-06,2.325066774767049e-06,5.00744846945323e-08,4.853632981419543e-08,3.831293758352551e-13,2.1349924399251596e-09,4.7779053651189905e-08
1.1734869617254602e-11,0.07659248437779444,0.0,0.19015301274562496,0.031075110263184432,0.3194002724941927,0.3504791689648195,0.20700845705044862,0.09201339192875899,0.0,4.856375189656676e-27,8.635156649069483e-09,8.152379252248976e-25,0.0,2.6749433633317534e-55,4.249113704393355e-12,1.0212276421532257e-45,1.259654339434188e-27,1.224593389717712e-39,1.9630221420863957e-32,1.3902644948143266e-18,9.25451589267468e-64,1.7138271559427535e-14,8.276684258101824e-43,6.152535613357187e-44,6.340176463863765e-65,8.633643328810656e-09,2.4216803094465277e-50,4.803453635858267e-06,6.97563771089961e-06,2.484980231199942e-06,5.6145395639420826e-06,3.7631297661751823e-06,2.3344991219032534e-06,5.047946482002151e-08,4.892530345192867e-08,3.8614033969156515e-13,2.1606801198000057e-09,4.8158960256359447e-08
1.178175086082428e-11,0.07659248437779444,0.0,0.19015292966397557,0.031075110263184432,0.31940023527802613,0.35047914691949433,0.2070084453483288,0.0920133908300257,0.0,4.9148119935264305e-27,8.669654147151563e-09,8.250565322534815e-25,0.0,2.750648700140138e-55,4.302148823111602e-12,1.0417893652472145e-45,1.2697390732627457e-27,1.2393289257291696e-39,1.986642159186287e-32,1.3958186069118174e-18,9.440858831633137e-64,1.7206993147840115e-14,8.376277622792949e-43,6.276412727310965e-44,6.511636860247312e-65,8.668128746677636e-09,2.460612710486192e-50,4.8045530160587014e-06,7.002623008080054e-06,2.4956267550717636e-06,5.6365503916402244e-06,3.774831886000689e-06,2.343932203680239e-06,5.088609906884286e-08,4.9315818960424796e-08,3.891630809182995e-13,2.1865721452612e-09,4.854033731053991e-08
1.1828632104393957e-11,0.07659248437779444,0.0,0.19015284662250728,0.031075110263184432,0.31940019806477715,0.3504791248774645,0.20700843366862762,0.09201338975019238,0.0,4.973715705609627e-27,8.704151643063896e-09,8.349537340857337e-25,0.0,2.8281831424642085e-55,4.355638499797157e-12,1.0626809510519778e-45,1.2798640146741749e-27,1.2541821981614893e-39,2.0104508828643768e-32,1.4013727186955962e-18,9.630191414712959e-64,1.727571686353716e-14,8.476666734971232e-43,6.402277144691354e-44,6.68704792185513e-65,8.702614114637647e-09,2.5000126698294054e-50,4.805633517193674e-06,7.029601437357931e-06,2.5062789542394216e-06,5.658557923979064e-06,3.786511587184181e-06,2.353366018758628e-06,5.129438765274474e-08,4.970787620066564e-08,3.9219759949569595e-13,2.212669311662968e-09,4.892318440511649e-08
1.1875513347963635e-11,0.07659248437779444,0.0,0.19015276362085282,0.031075110263184432,0.3194001608544453,0.3504791028387296,0.20700842201130215,0.09201338868893559,0.0,5.033088183755293e-27,8.738649136806803e-09,8.449298452406581e-25,0.0,2.90758336958819e-55,4.4095849178916326e-12,1.0839063524211404e-45,1.2900291636621138e-27,1.2691536754938339e-39,2.0344490637961324e-32,1.4069268301662639e-18,9.822549472255205e-64,1.7344442707811465e-14,8.577854760955659e-43,6.530152679909898e-44,6.866485037684129e-65,8.737099432694449e-09,2.539883916173012e-50,4.806695462855258e-06,7.056573000555283e-06,2.5169368280872217e-06,5.680562161455278e-06,3.7981689126629123e-06,2.362800565799664e-06,5.1704330782416e-08,5.01014750334288e-08,3.9524389540399415e-13,2.2389724141866113e-09,4.9307501131394944e-08
1.1922394591533312e-11,0.07659248437779444,0.0,0.19015268065865035,0.031075110263184432,0.3194001236470296,0.350479080803289,0.20700841037630954,0.09201338764593746,0.0,5.092931285812115e-27,8.773146628380612e-09,8.549851802523478e-25,0.0,2.9888866468600304e-55,4.463990263912361e-12,1.1054695536577682e-45,1.3002345202201992e-27,1.2842438262052992e-39,2.058637452655349e-32,1.4124809413244205e-18,1.001796911974206e-63,1.7413170681955664e-14,8.679844867064778e-43,6.660063336846714e-44,7.050024740279643e-65,8.77158470085181e-09,2.5802301930255336e-50,4.807739171089218e-06,7.083537699493684e-06,2.5276003759984493e-06,5.7025631045654295e-06,3.8098039052918727e-06,2.3722358434652197e-06,5.2115928667485195e-08,5.049661531928778e-08,3.9830196862343516e-13,2.2654822478404504e-09,4.969328708060186e-08
1.196927583510299e-11,0.07659248437779444,0.0,0.19015259773554383,0.031075110263184432,0.3194000864425294,0.35047905877114227,0.20700839876360697,0.0920133866208856,0.0,5.153246869628428e-27,8.807644117785643e-09,8.651200536699962e-25,0.0,3.0721308326861875e-55,4.518856727453553e-12,1.1273745706389197e-45,1.3104800843420684e-27,1.2994531187749157e-39,2.0830168001141484e-32,1.4180350521706644e-18,1.0216486758926915e-63,1.7481900787262263e-14,8.782640219616669e-43,6.792033309600826e-44,7.237744718658451e-65,8.806069919113492e-09,2.6210552587071975e-50,4.8087649544900655e-06,7.110495535994241e-06,2.538269597355367e-06,5.724560753805958e-06,3.821416607843949e-06,2.3816718504177907e-06,5.252918151651988e-08,5.089329691861214e-08,4.013718191342618e-13,2.292199607459757e-09,5.0080541843884724e-08
1.2016157078672667e-11,0.07659248437779444,0.0,0.19015251485118234,0.031075110263184432,0.31940004924094384,0.3504790367422889,0.20700838717315181,0.09201338561347296,0.0,5.214036793052226e-27,8.842141605022222e-09,8.753347800579089e-25,0.0,3.1573543855818477e-55,4.5741865011874524e-12,1.1496254509401927e-45,1.3207658560213571e-27,1.3147820216816469e-39,2.1075878568429814e-32,1.423589162705593e-18,1.041813907896445e-63,1.75506330250236e-14,8.886243984928971e-43,6.926086983240465e-44,7.429723831328476e-65,8.840555087483267e-09,2.66236288634997e-50,4.809773120294506e-06,7.137446511877594e-06,2.548944491539215e-06,5.7465551096731945e-06,3.833007063010074e-06,2.3911085853204995e-06,5.294408953702581e-08,5.1291519691567676e-08,4.0445344691671833e-13,2.3191252877066893e-09,5.0469265012312096e-08
1.2063038322242345e-11,0.07659248437779444,0.0,0.1901524320052206,0.031075110263184432,0.3194000120422724,0.35047901471672843,0.2070083756049014,0.0920133846233977,0.0,5.2753029139311546e-27,8.876639090090675e-09,8.856296739955146e-25,0.0,3.244596371276789e-55,4.6299817808654895e-12,1.1722262739602737e-45,1.3310918352517014e-27,1.3302310034043907e-39,2.1323513735106268e-32,1.4291432729298026e-18,1.062296305754069e-63,1.7619367396531876e-14,8.990659329318875e-43,7.062248934553399e-44,7.626042119405517e-65,8.875040205964893e-09,2.7041568638975957e-50,4.810763970473255e-06,7.164390628963925e-06,2.5596250579302092e-06,5.768546172663348e-06,3.844575313399394e-06,2.4005460468370927e-06,5.336065293544625e-08,5.1691283498116535e-08,4.075468519510507e-13,2.346260083070234e-09,5.085945617687372e-08
1.2109919565812022e-11,0.07659248437779444,0.0,0.1901523491973185,0.031075110263184432,0.31939997484651417,0.3504789926944603,0.20700836405881326,0.09201338365036327,0.0,5.337047090112514e-27,8.911136572991324e-09,8.960050500773784e-25,0.0,3.3338964698771084e-55,4.686244765319443e-12,1.1951811510454848e-45,1.3414580220267364e-27,1.3458005324219792e-39,2.1573081007841918e-32,1.4346973828438885e-18,1.0830995962003095e-63,1.768810390307913e-14,9.09588941910312e-43,7.200543932797235e-44,7.826780819827382e-65,8.909525274562139e-09,2.746440994105625e-50,4.8117378018213105e-06,7.191327889072947e-06,2.570311295907542e-06,5.790533943272514e-06,3.856121401539423e-06,2.409984233631946e-06,5.3778871917161144e-08,5.209258819801732e-08,4.106520342175065e-13,2.373604787866138e-09,5.125111492848066e-08
1.21568008093817e-11,0.07659248437779444,0.0,0.19015226642714103,0.031075110263184432,0.31939993765366864,0.35047897067548417,0.20700835253484492,0.09201338269407805,0.0,5.399271179443257e-27,8.945634053724493e-09,9.064612229132107e-25,0.0,3.425294983083032e-55,4.7429776564625815e-12,1.2184942256143293e-45,1.3518644163400971e-27,1.3614910772131797e-39,2.1824587893291117e-32,1.440251492448445e-18,1.1042275350490615e-63,1.7756842545957284e-14,9.201937420598001e-43,7.340996940449732e-44,8.032022378665765e-65,8.94401029327877e-09,2.789219094541447e-50,4.81269490604665e-06,7.218258294023916e-06,2.581003204849384e-06,5.812518421996674e-06,3.8676453698761935e-06,2.419423144370059e-06,5.4198746686486434e-08,5.2495433650825286e-08,4.1376899369633473e-13,2.4011601962368453e-09,5.164424085796546e-08
1.2203682052951377e-11,0.07659248437779444,0.0,0.19015218369435827,0.031075110263184432,0.3193999004637349,0.35047894865979934,0.20700834103295404,0.09201338175425562,0.0,5.4619770397699926e-27,8.980131532290506e-09,9.169985071278816e-25,0.0,3.5188328414630254e-55,4.8001826592908225e-12,1.2421696732820384e-45,1.362311018185418e-27,1.3773031062566931e-39,2.207804189809153e-32,1.4458056017440645e-18,1.1256839073063776e-63,1.7825583326458074e-14,9.308806500119367e-43,7.483633113959091e-44,8.241850464536235e-65,8.978495262118556e-09,2.8324949975843263e-50,4.81363556985743e-06,7.245181845635619e-06,2.5917007841328795e-06,5.834499609331697e-06,3.87914726077442e-06,2.4288627777170597e-06,5.46202774466733e-08,5.289981971589248e-08,4.1689773036778646e-13,2.4289271021514344e-09,5.203883355608227e-08
1.2250563296521055e-11,0.07659248437779444,0.0,0.19015210099864546,0.031075110263184432,0.31939986327671227,0.3504789266474054,0.20700832955309828,0.09201338083061428,0.0,5.525166528938985e-27,9.014629008689689e-09,9.276172173614302e-25,0.0,3.6145516117844294e-55,4.857861981883872e-12,1.2662117019851155e-45,1.3727978275563325e-27,1.3932370880311552e-39,2.23334505288641e-32,1.4513597107313395e-18,1.1474725272834736e-63,1.789432624587311e-14,9.41649982398262e-43,7.628477804494259e-44,8.4563499821067e-65,9.012980181085256e-09,2.876272550425434e-50,4.814560075047679e-06,7.2720985457263895e-06,2.6024040331341484e-06,5.856477505773332e-06,3.890627116517655e-06,2.4383031323392028e-06,5.504346439990738e-08,5.330574625236785e-08,4.2003824421211375e-13,2.456906299405557e-09,5.2434892613506954e-08
1.2297444540090732e-11,0.07659248437779444,0.0,0.19015201833968254,0.031075110263184432,0.31939982609260004,0.35047890463830195,0.2070083180952355,0.0920133799228773,0.0,5.58884150479615e-27,9.049126482922364e-09,9.383176682690772e-25,0.0,3.712493504400825e-55,4.916017835406383e-12,1.2906245521058807e-45,1.3833248444464744e-27,1.4092934910151371e-39,2.2590821292213074e-32,1.45691381941086e-18,1.1695972387097376e-63,1.796307130549385e-14,9.52502055850273e-43,7.775556558695216e-44,8.675607085704705e-65,9.047465050182647e-09,2.92055561506788e-50,4.815468698581523e-06,7.299008396114097e-06,2.613112951228288e-06,5.878452111817225e-06,3.90208497930844e-06,2.447744206903368e-06,5.546830774730806e-08,5.371321311919737e-08,4.231905352095708e-13,2.4850985816213707e-09,5.283241762083727e-08
1.234432578366041e-11,0.07659248437779444,0.0,0.19015193571715439,0.031075110263184432,0.3193997889113975,0.3504788826324883,0.20700830665932352,0.09201337903077263,0.0,5.653003825187062e-27,9.083623954988858e-09,9.491001745212367e-25,0.0,3.812701380696371e-55,4.974652434109088e-12,1.3154124965970147e-45,1.3938920688494767e-27,1.4254727836871449e-39,2.2850161694725997e-32,1.4624679277832155e-18,1.1920619148457362e-63,1.8031818506611595e-14,9.634371869994212e-43,7.924895119423265e-44,8.899709193023891e-65,9.08194986941449e-09,2.965348068326749e-50,4.816361712675974e-06,7.325911398616154e-06,2.62382753778937e-06,5.900423427958901e-06,3.913520891268467e-06,2.4571860000770673e-06,5.589480768892771e-08,5.412222017512426e-08,4.263546033404132e-13,2.5135047422474775e-09,5.323140816859296e-08
1.2391207027230087e-11,0.07659248437779444,0.0,0.19015185313075061,0.031075110263184432,0.31939975173310375,0.3504788606299641,0.20700829524532033,0.0920133781540329,0.0,5.717655347956944e-27,9.118121424889487e-09,9.599650508035261e-25,0.0,3.915218760587292e-55,5.033767995329958e-12,1.3405798411061005e-45,1.4044995007589726e-27,1.4417754345256202e-39,2.3111479242973722e-32,1.4680220358489946e-18,1.2148704585962201e-63,1.8100567850517502e-14,9.744556924771148e-43,8.076519426511306e-44,9.128744998930037e-65,9.116434638784553e-09,3.0106538018291337e-50,4.817239384882287e-06,7.352807555049514e-06,2.6345477921904377e-06,5.922391454693781e-06,3.9249348944387275e-06,2.466628510528433e-06,5.632296442375095e-08,5.453276727868908e-08,4.2953044858489794e-13,2.542125574558861e-09,5.363186384721593e-08
1.2438088270799764e-11,0.07659248437779444,0.0,0.19015177058016555,0.031075110263184432,0.3193997145577183,0.3504788386307288,0.207008283853184,0.09201337729239531,0.0,5.78279793095068e-27,9.152618892624583e-09,9.709126118167804e-25,0.0,4.020089830080792e-55,5.093366739495329e-12,1.3661309241001656e-45,1.415147140168594e-27,1.4582019120089395e-39,2.33747814435104e-32,1.4735761436087845e-18,1.2380268026231336e-63,1.816931933850258e-14,9.855578889147179e-43,8.230455617514119e-44,9.362804489366971e-65,9.150919358296612e-09,3.0564767220141633e-50,4.818101978165934e-06,7.379696867230675e-06,2.645273713803513e-06,5.944356192517169e-06,3.936327030779672e-06,2.4760717369262325e-06,5.6752778149693937e-08,5.4944854288229814e-08,4.3271807092328407e-13,2.5709618716568244e-09,5.403378424707038e-08
1.2484969514369442e-11,0.07659248437779444,0.0,0.19015168806509805,0.031075110263184432,0.3193996773852403,0.350478816634782,0.20700827248287262,0.09201337644560165,0.0,5.8484334320128036e-27,9.187116358194468e-09,9.81943172277062e-25,0.0,4.127359448891558e-55,5.153450890121058e-12,1.3920701169902244e-45,1.425834987071974e-27,1.4747526846154156e-39,2.364007580287351e-32,1.4791302510631716e-18,1.2615349094586202e-63,1.8238072971857683e-14,9.967440929435502e-43,8.386730028458638e-44,9.601978955362786e-65,9.185404027954424e-09,3.1028207501330437e-50,4.818949750985208e-06,7.406579336975674e-06,2.6560053019995905e-06,5.966317641924261e-06,3.947697342171368e-06,2.4855156779398565e-06,5.7184249063603507e-08,5.5358481061882146e-08,4.359174703358318e-13,2.6000144264689274e-09,5.4437168958442907e-08
1.2578732001508795e-11,0.07659248437779444,0.0,0.1901515231403336,0.031075110263184432,0.31939960304900383,0.35047877265275146,0.20700824980755755,0.09201337479553498,0.0,5.981190619718633e-27,9.25611128283989e-09,1.0042545504791607e-24,0.0,4.349277188111124e-55,5.275084320271396e-12,1.4451304835695493e-45,1.4473313033345355e-27,1.5082289891107682e-39,2.4176671024145455e-32,1.4902384650580759e-18,1.3096224117129262e-63,1.8375586679840633e-14,1.0193697902999667e-42,8.706399851142853e-44,1.009604458856046e-64,9.254373217722404e-09,3.1970878892377355e-50,4.820601846986727e-06,7.460323756419074e-06,2.677485475619594e-06,6.010230677469793e-06,3.970372657226247e-06,2.504405698495288e-06,5.8052163237359435e-08,5.619035333305313e-08,4.4235160030446234e-13,2.658771480076677e-09,5.524832967650146e-08
1.2663118239934214e-11,0.07659248437779444,0.0,0.19015137482658598,0.031075110263184432,0.3193995361563272,0.3504787330801654,0.20700822947399686,0.0920133733587397,0.0,6.10237650633708e-27,9.31820670761899e-09,1.0246218065136e-24,0.0,4.557670291166556e-55,5.3862368671083586e-12,1.4942566822426226e-45,1.4668154975356069e-27,1.5387874522509016e-39,2.466649521171885e-32,1.500235856614868e-18,1.3541445602399322e-63,1.849935636713757e-14,1.0400234003272585e-42,9.002367696909035e-44,1.0559139928362688e-64,9.316445318049895e-09,3.2837501448272927e-50,4.82204055067363e-06,7.50867035099566e-06,2.696837005260258e-06,6.0497411680426076e-06,3.990706217949569e-06,2.521409147645499e-06,5.883895552943535e-08,5.6944302943046984e-08,4.4818259467186805e-13,2.712400380795729e-09,5.598337815631749e-08
