Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),H2NOX(204),HOX(29),HNOX(512),H2NO(88),NX(539),HNX(511),OX(27),HNOH(93),CH3OX(210),CH2X(34),CHX(35),CX(33)
5.39507956590178e-12,0.09466578726852673,0.0,0.23503820416848809,0.031075110263184432,0.31940494792866353,0.35048177517660906,0.20700914841280768,0.09201450226269595,0.0,2.3723102309368604e-23,2.3366831602314314e-07,1.3587156705174318e-20,0.0,1.6434814719796164e-34,5.080497899564339e-12,1.346910432564299e-25,3.8944320029943294e-21,2.2020792301267994e-33,6.443698439971451e-14,4.2486249516471675e-15,1.7347485693643686e-53,2.753617361358055e-11,1.534104690612824e-35,3.218071186317688e-24,1.519135958505656e-42,2.3363287863482546e-07,5.358466319621729e-38,3.692683600554693e-06,3.3465508334773193e-06,2.6195975133131113e-06,2.7832946142600495e-06,1.9093955679855127e-06,1.3003478905284913e-06,2.6108945538048647e-08,4.145995712920102e-08,3.268717530300059e-11,1.9263323641850468e-09,4.136979285892905e-08,2.0512445238794637e-08,2.2601978524002497e-09,1.15967635618616e-06,5.964994244477282e-14,1.7400625044502732e-11,2.677954119955348e-09
5.423048902707957e-12,0.09466578726852673,0.0,0.235038133689314,0.031075110263184432,0.3194049239937213,0.3504817602444959,0.20700913475074423,0.09201449862646188,0.0,2.4097489688990398e-23,2.3487970130740678e-07,1.3799582393694957e-20,0.0,1.6952687450274468e-34,5.1643770142399245e-12,1.3750432281178856e-25,3.9349156261655934e-21,2.236505204454139e-33,6.510628888772658e-14,4.270650627235312e-15,1.780183744715997e-53,2.7678960914062144e-11,1.5580879477072575e-35,3.2853229605628513e-24,1.567004996377513e-42,2.3484389626412523e-07,5.470414990156586e-38,3.6963171524336555e-06,3.362270429144154e-06,2.6346504712494274e-06,2.797015342180151e-06,1.9170320654764503e-06,1.3076312949771332e-06,2.632414508298079e-08,4.1899227206839635e-08,3.2884142733106053e-11,1.9567566169490916e-09,4.180764709673156e-08,2.0796570613651064e-08,2.284394442564469e-09,1.1656739248500524e-06,5.995844876965128e-14,1.7539716770931112e-11,2.7058112977986062e-09
5.4510182395141344e-12,0.09466578726852673,0.0,0.2350380632757901,0.031075110263184432,0.31940490006464095,0.35048174531944815,0.20700912110829287,0.09201449504121219,0.0,2.4475873742165503e-23,2.3609108654007277e-07,1.401421084388854e-20,0.0,1.7484088082313737e-34,5.249220495361797e-12,1.4036143410506203e-25,3.975608578437489e-21,2.2712881171162086e-33,6.577904588776567e-14,4.2926763011615204e-15,1.826565972460286e-53,2.7821748615644013e-11,1.5823198699074788e-35,3.353623340283669e-24,1.616124471332536e-42,2.3605491194987905e-07,5.584108302719034e-38,3.6998997268673003e-06,3.3779743027475666e-06,2.6497186033721063e-06,2.810729004663192e-06,1.9246489549526555e-06,1.314919353696623e-06,2.6539836888120063e-08,4.234087923213818e-08,3.308139444246262e-11,1.987502201309893e-09,4.22478684983242e-08,2.1083031614740925e-08,2.308726152805365e-09,1.1716713450799305e-06,6.026694765460746e-14,1.7679604613209352e-11,2.733812087463279e-09
5.478987576320312e-12,0.09466578726852673,0.0,0.2350379929271417,0.031075110263184432,0.3194048761414168,0.35048173040146235,0.20700910748540316,0.09201449150623187,0.0,2.4858278182001678e-23,2.3730247172116555e-07,1.4231053420848393e-20,0.0,1.802929785115971e-34,5.335034834897256e-12,1.432628297969019e-25,4.016510859763686e-21,2.3064298089781528e-33,6.645525531438652e-14,4.3147019734278745e-15,1.873909981290167e-53,2.7964536719190572e-11,1.6068017396705224e-35,3.4229831692917696e-24,1.6665203790278618e-42,2.372659256921696e-07,5.699564280057362e-38,3.7034320388750523e-06,3.393662470237657e-06,2.664801907330597e-06,2.8244356053493336e-06,1.9322462867539587e-06,1.3222120532393578e-06,2.6756018009570838e-08,4.278491399205747e-08,3.32789304393559e-11,2.0185708523953937e-09,4.269045777345522e-08,2.1371833574020756e-08,2.333193068749491e-09,1.1776686168832858e-06,6.057543883700104e-14,1.782029347879885e-11,2.761956480389299e-09
5.506956913126489e-12,0.09466578726852673,0.0,0.23503792264260415,0.031075110263184432,0.31940485222404297,0.3504817154905347,0.2070090938820249,0.09201448802081602,0.0,2.5244726787431224e-23,2.3851385685070944e-07,1.445012148972161e-20,0.0,1.8588602354448688e-34,5.421826541336355e-12,1.4620896486788922e-25,4.057622470097888e-21,2.3419321209047358e-33,6.713491708214823e-14,4.336727644036454e-15,1.9222306518202864e-53,2.8107325225566115e-11,1.6315348394531305e-35,3.4934133471838195e-24,1.7182191183526688e-42,2.3847693749107916e-07,5.816801037332539e-38,3.7069147934476953e-06,3.4093349475488536e-06,2.6799003807475494e-06,2.838135147876818e-06,1.939824111090921e-06,1.3295093801768934e-06,2.6972685530551946e-08,4.32313322686089e-08,3.347675073207718e-11,2.049964305875706e-09,4.313541562692595e-08,2.166298179175291e-08,2.357795275775539e-09,1.183665740267569e-06,6.088392262590684e-14,1.796178828233426e-11,2.7902444680090693e-09
5.534926249932666e-12,0.09466578726852673,0.0,0.2350378524214228,0.031075110263184432,0.3194048283125136,0.35048170058666156,0.20700908029810813,0.09201448458426957,0.0,2.5635243403888135e-23,2.3972524192872894e-07,1.4671426415709233e-20,0.0,1.9162291597088257e-34,5.509602139703477e-12,1.4920029661845145e-25,4.098943409393829e-21,2.3777968937603397e-33,6.78180311056141e-14,4.3587533129893334e-15,1.9715430173664856e-53,2.8250114135634783e-11,1.6565204517117573e-35,3.5649248293416874e-24,1.771247495576665e-42,2.396879473466898e-07,5.935836782115164e-38,3.7103486856880234e-06,3.4249917505999388e-06,2.6950140212191054e-06,2.8518276358819607e-06,1.947382478045164e-06,1.3368113210999261e-06,2.718983656111032e-08,4.3680134838862766e-08,3.3674855328923217e-11,2.081684297959498e-09,4.358274275859936e-08,2.1956481536797445e-08,2.3825328590146918e-09,1.18966271524019e-06,6.11923990442386e-14,1.8104093946480182e-11,2.8186760417474527e-09
5.562895586738843e-12,0.09466578726852673,0.0,0.2350377822628532,0.031075110263184432,0.3194048044068229,0.35048168568983945,0.20700906673360273,0.09201448119590719,0.0,2.6029851943987744e-23,2.409366269552484e-07,1.489497956406634e-20,0.0,1.9750660036367778e-34,5.59836817156887e-12,1.5223728466877895e-25,4.1404736776052715e-21,2.4140259684089644e-33,6.850459729935176e-14,4.380778980288579e-15,2.0218622647252797e-53,2.8392903450260567e-11,1.6817598589025656e-35,3.6375286269325986e-24,1.825632728519806e-42,2.408989552590832e-07,6.056689814382402e-38,3.713734400949535e-06,3.440632895294058e-06,2.7101428263151804e-06,2.8655130729991617e-06,1.9549214375697057e-06,1.3441178626182667e-06,2.7407468237837745e-08,4.413132247495665e-08,3.387324423819643e-11,2.113732565390386e-09,4.4032439863408593e-08,2.2252338046900858e-08,2.4074059033509744e-09,1.1956595418085198e-06,6.150086769785669e-14,1.8247215402057402e-11,2.847251193021784e-09
5.59086492354502e-12,0.09466578726852673,0.0,0.23503771216616057,0.031075110263184432,0.3194047805069652,0.3504816708000646,0.20700905318845897,0.09201447785505326,0.0,2.6428576388209107e-23,2.4214801193029207e-07,1.5120792300102212e-20,0.0,2.0354006627298564e-34,5.6881311950601265e-12,1.5532039095874232e-25,4.18221327468601e-21,2.4506211857142308e-33,6.919461557793301e-14,4.4028046459362545e-15,2.0732037349533358e-53,2.8535693170307338e-11,1.7072543434814299e-35,3.711235806909301e-24,1.881402450743248e-42,2.4210996122834055e-07,6.179378526514932e-38,3.7170726149731717e-06,3.4562583975187404e-06,2.7252867935797456e-06,2.879191462860901e-06,1.962441039489288e-06,1.3514289913608203e-06,2.7625577723590693e-08,4.45848959441038e-08,3.407191746820466e-11,2.1461108454433288e-09,4.4484507631365563e-08,2.2550556528981845e-08,2.432414493421609e-09,1.201656219979887e-06,6.180932894832368e-14,1.8391157586859502e-11,2.8759699132418715e-09
5.6188342603511975e-12,0.09466578726852673,0.0,0.2350376421306196,0.031075110263184432,0.31940475661293455,0.35048165591733343,0.20700903966262707,0.09201447456104153,0.0,2.6831440785579874e-23,2.4335939685388455e-07,1.5348875989180456e-20,0.0,2.097263486818385e-34,5.778897784873655e-12,1.5845007974780878e-25,4.22416220058987e-21,2.4875843865393796e-33,6.988808585593389e-14,4.424830309934417e-15,2.125582924146948e-53,2.86784832966388e-11,1.733005187903935e-35,3.786057492010224e-24,1.9385847157615397e-42,2.4332096525454287e-07,6.303921403293887e-38,3.720363994022139e-06,3.471868273145914e-06,2.7404459205311114e-06,2.892862809097743e-06,1.969941333500707e-06,1.3587446939755618e-06,2.784416220721306e-08,4.504085600860144e-08,3.427087502726138e-11,2.1788208759210362e-09,4.493894674756934e-08,2.285114215941396e-08,2.457558713617362e-09,1.2076527497615831e-06,6.21177829275545e-14,1.853592544663753e-11,2.9048321938100036e-09
5.646803597157375e-12,0.09466578726852673,0.0,0.2350375721555147,0.031075110263184432,0.31940473272472525,0.35048164104164237,0.20700902615605754,0.09201447131321512,0.0,2.7238469254363807e-23,2.445707817260499e-07,1.557924199671917e-20,0.0,2.1606852846418402e-34,5.870674532286093e-12,1.6162681761495911e-25,4.266320455270707e-21,2.524917411747272e-33,7.058500804793462e-14,4.4468559722851184e-15,2.179015484221516e-53,2.8821273830118518e-11,1.7590136746253784e-35,3.862004860759641e-24,1.9972080012760392e-42,2.445319673377711e-07,6.430337021897797e-38,3.7236091950148424e-06,3.4874625380319203e-06,2.755620204662204e-06,2.9065271153383365e-06,1.9774223691731416e-06,1.3660649571295151e-06,2.8063218903261987e-08,4.549920342583919e-08,3.447011692368544e-11,2.2118643951503737e-09,4.5395757892214807e-08,2.3154100084305357e-08,2.482838648082903e-09,1.2136491311608606e-06,6.242622907112156e-14,1.8681523935563614e-11,2.9338380261209415e-09
5.674772933963552e-12,0.09466578726852673,0.0,0.23503750224013956,0.031075110263184432,0.3194047088423315,0.3504816261729876,0.20700901266870092,0.09201446811092641,0.0,2.7649685982750745e-23,2.4578216654681264e-07,1.5811901688191013e-20,0.0,2.2256973284517926e-34,5.963468045165673e-12,1.648510734586047e-25,4.3086880386824055e-21,2.562622102200391e-33,7.128538206851958e-14,4.468881632990407e-15,2.2335172236910246e-53,2.89640647716099e-11,1.7852810861007692e-35,3.939089147467844e-24,2.0573012134295796e-42,2.4574296747810536e-07,6.558644051899526e-38,3.7268088656559537e-06,3.5030412080175325e-06,2.7708096434408325e-06,2.920184385209419e-06,1.9848841959484823e-06,1.3733897675087285e-06,2.8282745051736545e-08,4.5959938948307247e-08,3.466964316580131e-11,2.2452431419787826e-09,4.5854941740601074e-08,2.3459435419775544e-08,2.5082543807171507e-09,1.2196453641849329e-06,6.273466777409171e-14,1.8827958014562197e-11,2.9629874015619386e-09
5.702742270769729e-12,0.09466578726852673,0.0,0.23503743238379704,0.031075110263184432,0.3194046849657476,0.35048161131136574,0.20700899920050783,0.09201446495353682,0.0,2.806511522954935e-23,2.4699355131619696e-07,1.6046866429123428e-20,0.0,2.2923313586378172e-34,6.057284947983582e-12,1.6812331849650402e-25,4.351264950778879e-21,2.6007002987608427e-33,7.19892078322773e-14,4.490907292052323e-15,2.2891041084475143e-53,2.9106856121976226e-11,1.811808704784829e-35,4.017321642231299e-24,2.1188936910823528e-42,2.469539656756257e-07,6.688861255263229e-38,3.729963644565637e-06,3.5186042989279697e-06,2.786014234309966e-06,2.9338346223358145e-06,1.992326863141659e-06,1.380719111818254e-06,2.850273791780937e-08,4.642306332360487e-08,3.486945376193882e-11,2.2789588557706988e-09,4.631649896313993e-08,2.3767153252229216e-08,2.5338059951736244e-09,1.2256414488409764e-06,6.304309934316562e-14,1.8975232652357524e-11,2.9922803115127337e-09
5.730711607575906e-12,0.09466578726852673,0.0,0.2350373625857993,0.031075110263184432,0.3194046610949677,0.35048159645677307,0.20700898575142915,0.09201446184041676,0.0,2.8484781324882163e-23,2.4820493603422725e-07,1.62841475850987e-20,0.0,2.360619588376379e-34,6.152131881825255e-12,1.7144402626567984e-25,4.394051191514074e-21,2.6391538422903544e-33,7.269648525380042e-14,4.512932949472903e-15,2.345792262540564e-53,2.9249647882080595e-11,1.8385978131319918e-35,4.096713690932822e-24,2.1820152101090413e-42,2.481649619304119e-07,6.821007486341273e-38,3.7330741614069723e-06,3.5341518265729144e-06,2.801233974688001e-06,2.947477830340436e-06,1.999750419940967e-06,1.3880529767821244e-06,2.8723194791561187e-08,4.688857729444859e-08,3.5069548720433335e-11,2.313013276403986e-09,4.678043022536445e-08,2.4077258638627228e-08,2.5594935748607956e-09,1.2316373851361309e-06,6.335152300253671e-14,1.9123352826467024e-11,3.021716747345556e-09
5.758680944382083e-12,0.09466578726852673,0.0,0.23503729284546745,0.031075110263184432,0.3194046372299859,0.35048158160920584,0.2070089723214158,0.09201445877094543,0.0,2.8908708670883305e-23,2.4941632070092777e-07,1.6523756521754152e-20,0.0,2.4305947083026893e-34,6.248015504401649e-12,1.7481367262233589e-25,4.437046760841966e-21,2.677984573650276e-33,7.340721424768566e-14,4.5349586052541766e-15,2.403597968956763e-53,2.939244005278597e-11,1.8656496935964053e-35,4.177276695241752e-24,2.2466959877171785e-42,2.4937595624254346e-07,6.955101691871202e-38,3.7361410370115804e-06,3.549683806746528e-06,2.816468861969022e-06,2.9611140128442927e-06,2.007154915408391e-06,1.3953913491433284e-06,2.8944112987718135e-08,4.735648159868049e-08,3.52699280496256e-11,2.347408144266365e-09,4.724673618793732e-08,2.4389756606754678e-08,2.5853172029424397e-09,1.2376331730774978e-06,6.365993914075192e-14,1.9272323520938842e-11,3.0512967004251317e-09
5.7866502811882605e-12,0.09466578726852673,0.0,0.23503722316213135,0.031075110263184432,0.3194046133707968,0.3504815667686606,0.20700895891041876,0.09201445574451075,0.0,2.9336921742398695e-23,2.506277053163228e-07,1.676570460478223e-20,0.0,2.5022898912055354e-34,6.344942490060467e-12,1.782327357417737e-25,4.480251658716557e-21,2.7171943337015845e-33,7.41213947285339e-14,4.556984259398174e-15,2.4625376703991865e-53,2.953523263495517e-11,1.892965628631931e-35,4.2590221126141134e-24,2.312966686786744e-42,2.5058694861209927e-07,7.091162910972665e-38,3.739164883503492e-06,3.565200255227464e-06,2.8317188935230646e-06,2.974743173466482e-06,2.014540398479933e-06,1.4027342156637927e-06,2.9165489845391964e-08,4.7826776969276554e-08,3.547059175786181e-11,2.382145200251858e-09,4.7715417506659366e-08,2.4704652155486142e-08,2.611276962337979e-09,1.243628812672143e-06,6.396834832842684e-14,1.942214972733336e-11,3.0810201621086927e-09
5.814619617994438e-12,0.09466578726852673,0.0,0.2350371535351298,0.031075110263184432,0.31940458951739437,0.3504815519351337,0.20700894551838933,0.09201445276050929,0.0,2.9769445087688767e-23,2.518390898804366e-07,1.7010003199930683e-20,0.0,2.575738796745091e-34,6.442919529797359e-12,1.817016961183094e-25,4.523665885091885e-21,2.7567849633048778e-33,7.483902661094997e-14,4.579009911906911e-15,2.5226279700668757e-53,2.967802562945082e-11,1.920546900692145e-35,4.341961456292796e-24,2.3808584202309963e-42,2.517979390391583e-07,7.229210275144369e-38,3.7421463044212807e-06,3.5807011877788913e-06,2.8469840666963814e-06,2.988365315824197e-06,2.021906917965932e-06,1.4100815631243554e-06,2.9387322727823003e-08,4.829946413435489e-08,3.567153985349357e-11,2.4172261857572336e-09,4.8186474832477994e-08,2.50219502550482e-08,2.6373729357228387e-09,1.2496243039270975e-06,6.427674954012842e-14,1.957283644650417e-11,3.1108871237459616e-09
5.842588954800615e-12,0.09466578726852673,0.0,0.23503708396380996,0.031075110263184432,0.31940456566977293,0.3504815371086215,0.20700893214527877,0.09201444981834597,0.0,3.020630332913369e-23,2.530504743932933e-07,1.725666367300267e-20,0.0,2.6509755761936833e-34,6.541953331267082e-12,1.85221036565191e-25,4.567289439922013e-21,2.7967583033203797e-33,7.556010980954279e-14,4.6010355627824074e-15,2.583885632434305e-53,2.982081903713544e-11,1.948394792230336e-35,4.426106295307731e-24,2.45040275537854e-42,2.5300892752379907e-07,7.369263008261015e-38,3.7450858948384735e-06,3.596186620148503e-06,2.8622643788116887e-06,3.0019804435327296e-06,2.0292545225513915e-06,1.4174333783247452e-06,2.9609609022125843e-08,4.877454381718404e-08,3.587277234487789e-11,2.452652842678457e-09,4.865990881149558e-08,2.534165584727907e-08,2.6636052055287927e-09,1.2556196468493553e-06,6.458514308664433e-14,1.9724388685647005e-11,3.140897576679179e-09
5.870558291606792e-12,0.09466578726852673,0.0,0.2350370144475277,0.031075110263184432,0.31940454182792694,0.35048152228912033,0.20700891879103853,0.09201444691743417,0.0,3.064752116394104e-23,2.5426185885491736e-07,1.7505697389856918e-20,0.0,2.7280348771995574e-34,6.642050618794613e-12,1.8879124221451447e-25,4.611122323161036e-21,2.8371161946079414e-33,7.628464423892533e-14,4.62306121202667e-15,2.646327584030864e-53,2.996361285887136e-11,1.9765105856995102e-35,4.5114682544760624e-24,2.521631718376625e-42,2.5421991406609966e-07,7.511340426570251e-38,3.7479842414822873e-06,3.611656568068533e-06,2.8775598271684273e-06,3.015588560205466e-06,2.0365832607962986e-06,1.4247896480835596e-06,2.9832346139037814e-08,4.9252016736191164e-08,3.6074289240377095e-11,2.488426913407157e-09,4.913572008497795e-08,2.566377384588561e-08,2.689973853944313e-09,1.2616148414458759e-06,6.489352991864229e-14,1.9876811458993983e-11,3.1710515122430984e-09
5.898527628412969e-12,0.09466578726852673,0.0,0.23503694498564726,0.031075110263184432,0.3194045179918503,0.3504815074766267,0.20700890545562017,0.09201444405719543,0.0,3.109312336485604e-23,2.554732432653329e-07,1.7757115716407828e-20,0.0,2.8069518485735903e-34,6.743218133386247e-12,1.9241280051714145e-25,4.6551645347630776e-21,2.8778604780270377e-33,7.701262981371446e-14,4.6450868596417046e-15,2.7099709142203265e-53,3.0106407095520756e-11,2.0048955635523873e-35,4.5980590144023276e-24,2.5945777986156843e-42,2.55430898666138e-07,7.655461938689608e-38,3.7508419228506866e-06,3.6271110472557763e-06,2.892870409043009e-06,3.0291896694538947e-06,2.0438931811359464e-06,1.4321503592382414e-06,3.0055531512670166e-08,4.9731883604970384e-08,3.6276090548358954e-11,2.5245501408270803e-09,4.9613909289362764e-08,2.598830913669757e-08,2.716478962914916e-09,1.267609887723585e-06,6.52019087344775e-14,2.003010979071373e-11,3.201348921764979e-09
5.926496965219146e-12,0.09466578726852673,0.0,0.2350368755775411,0.031075110263184432,0.3194044941615376,0.3504814926711368,0.2070088921389753,0.0920144412370594,0.0,3.154313478087414e-23,2.566846276245641e-07,1.8010930018625642e-20,0.0,2.8877621450989964e-34,6.8454626327406395e-12,1.9608620124261563e-25,4.699416074682291e-21,2.9189929944367717e-33,7.774406644853113e-14,4.667112505629515e-15,2.7748328759803273e-53,3.0249201747945624e-11,2.0335510082414031e-35,4.685890311478636e-24,2.6692739531751102e-42,2.5664188132399174e-07,7.801647045603439e-38,3.7536595093278095e-06,3.642550073411602e-06,2.9081961216890666e-06,3.042783774887602e-06,2.051184331881255e-06,1.4395154986450565e-06,3.027916260026177e-08,5.02141451322909e-08,3.647817627719651e-11,2.5610242683105743e-09,5.009447705626788e-08,2.6315266577919125e-08,2.7431206141435098e-09,1.2736047856893735e-06,6.551027965165228e-14,2.0184288711217696e-11,3.2317897965646035e-09
5.9544663020253235e-12,0.09466578726852673,0.0,0.23503680622258988,0.031075110263184432,0.319404470336983,0.35048147787264733,0.20700887884105587,0.09201443845646379,0.0,3.1997580337956154e-23,2.578960119326352e-07,1.8267151662536562e-20,0.0,2.970501932363999e-34,6.9487908912598295e-12,1.9981193647907962e-25,4.743876942872861e-21,2.9605155846958742e-33,7.847895405800019e-14,4.689138149992092e-15,2.840930886681837e-53,3.0391996817007835e-11,2.062478202218711e-35,4.774973937884851e-24,2.7457536112902564e-42,2.578528620397381e-07,7.949915340659883e-38,3.756437563297766e-06,3.6579736622219674e-06,2.923536962337702e-06,3.05637088011428e-06,2.0584567612190906e-06,1.4468850531790727e-06,3.0503236881935755e-08,5.06988020221053e-08,3.668054643526816e-11,2.597851039715052e-09,5.057742401249978e-08,2.6644651000377855e-08,2.7698988890907452e-09,1.2795995353500994e-06,6.581864414604855e-14,2.0339353257215885e-11,3.2623741279542886e-09
5.982435638831501e-12,0.09466578726852673,0.0,0.23503673692018226,0.031075110263184432,0.3194044465181808,0.3504814630811544,0.2070088655618137,0.0920144357148541,0.0,3.245648503974583e-23,2.591073961895704e-07,1.8525792014222893e-20,0.0,3.0552078916174764e-34,7.05320970006022e-12,2.0359050063319222e-25,4.7885471392889986e-21,3.002430089662703e-33,7.921729255675046e-14,4.711163792731427e-15,2.908282528868632e-53,3.053479230356909e-11,2.0916784279361774e-35,4.865321741588771e-24,2.824050678840687e-42,2.590638408134541e-07,8.100286509567791e-38,3.7591766392568454e-06,3.6733818293574364e-06,2.938892928197724e-06,3.06995098873972e-06,2.065710517212584e-06,1.454259009734135e-06,3.07277518604584e-08,5.1185854973557745e-08,3.688320103095763e-11,2.635032199379485e-09,5.1062750780061995e-08,2.6976467207770984e-08,2.7968138689753565e-09,1.285594136712586e-06,6.612700063884294e-14,2.0495308476144867e-11,3.293101907238861e-09
6.010404975637678e-12,0.09466578726852673,0.0,0.23503666766971493,0.031075110263184432,0.31940442270512526,0.3504814482966546,0.20700885230120092,0.0920144330116837,0.0,3.2919873968289776e-23,2.603187803953939e-07,1.8786862439823162e-20,0.0,3.141917224647584e-34,7.158725866983523e-12,2.074223904300449e-25,4.833426663884946e-21,3.0447383501952435e-33,7.99590818594146e-14,4.733189433849504e-15,2.9769055510367702e-53,3.067758820849089e-11,2.1211529678453894e-35,4.9569456263463124e-24,2.904199542859651e-42,2.602748176452166e-07,8.252780330393674e-38,3.7618772839241513e-06,3.688774590473197e-06,2.9542640164558953e-06,3.0835241043678236e-06,2.0729456478014496e-06,1.4616373552228459e-06,3.0952705061000905e-08,5.1675304680992164e-08,3.70861400726539e-11,2.6725694921208894e-09,5.155045797616336e-08,2.7310719976909116e-08,2.8238656347745108e-09,1.2915885897836252e-06,6.643534887835798e-14,2.065215942176034e-11,3.323973125715688e-09
6.038374312443855e-12,0.09466578726852673,0.0,0.23503659847059225,0.031075110263184432,0.3194043988978107,0.35048143351914424,0.20700883905916964,0.09201443034641366,0.0,3.3387772284759917e-23,2.6153016455012985e-07,1.9050374305532284e-20,0.0,3.230667658683352e-34,7.26534621660767e-12,2.113081049130787e-25,4.8785155166149745e-21,3.087442207151113e-33,8.070432188062926e-14,4.755215073348304e-15,3.0468178684140613e-53,3.082038453263461e-11,2.1509031043976505e-35,5.049857551701694e-24,2.986235076064801e-42,2.614857925351018e-07,8.407416673558655e-38,3.764540036350678e-06,3.7041519612090703e-06,2.969650224277162e-06,3.0970902306005954e-06,2.0801622008023034e-06,1.469020076576541e-06,3.1178094030903573e-08,5.216715183396044e-08,3.728936356875129e-11,2.7104646632308197e-09,5.2040546213226446e-08,2.764741405795738e-08,2.8510542672241566e-09,1.2975828945699762e-06,6.67436910385735e-14,2.080991115302828e-11,3.354987774674683e-09
6.066343649250032e-12,0.09466578726852673,0.0,0.2350365293222264,0.031075110263184432,0.31940437509623154,0.3504814187486197,0.20700882583567218,0.09201442771851244,0.0,3.386020523017828e-23,2.6274154865380227e-07,1.931633897760167e-20,0.0,3.321497451319249e-34,7.373077590257697e-12,2.152481454440016e-25,4.9238136974333846e-21,3.1305435013875554e-33,8.145301253503497e-14,4.777240711229798e-15,3.1180375637395437e-53,3.0963181276861425e-11,2.1809301200439813e-35,5.144069532987625e-24,3.070192641410145e-42,2.6269676548318614e-07,8.564215501835414e-38,3.7671654280268667e-06,3.719513957189534e-06,2.985051548804896e-06,3.1106493710381495e-06,2.087360223908977e-06,1.476407160745269e-06,3.1403916339442505e-08,5.26613971172306e-08,3.749287152764932e-11,2.7487194584718707e-09,5.253301609889594e-08,2.798655417467402e-08,2.878379846819363e-09,1.3035770510783653e-06,6.705202530900282e-14,2.0968568740559154e-11,3.38614584539828e-09
6.094312986056209e-12,0.09466578726852673,0.0,0.23503646022403718,0.031075110263184432,0.3194043513003819,0.35048140398507743,0.20700881263066104,0.09201442512745614,0.0,3.433719812614425e-23,2.6395293270643546e-07,1.958476782233937e-20,0.0,3.4144453954627336e-34,7.481926846016583e-12,2.192430157027048e-25,4.969321206294506e-21,3.174044073761447e-33,8.220515373727607e-14,4.799266347495959e-15,3.1905828880429517e-53,3.1105978442032376e-11,2.211235297235119e-35,5.239593641325494e-24,3.1561080966592277e-42,2.6390773648954516e-07,8.723196870345113e-38,3.769753982988643e-06,3.7348605940237318e-06,3.0004679871611268e-06,3.1242015292787103e-06,2.094539764692834e-06,1.4837985946977665e-06,3.1630169577598963e-08,5.3158041210794964e-08,3.769666395775279e-11,2.7873356240741883e-09,5.302786823604685e-08,2.832814502464646e-08,2.905842453814669e-09,1.3095710593154883e-06,6.7360350813747e-14,2.112813726166076e-11,3.4174473291614634e-09
6.1222823228623865e-12,0.09466578726852673,0.0,0.2350363911754519,0.031075110263184432,0.3194043275102564,0.3504813892285138,0.20700879944408868,0.09201442257272807,0.0,3.481877637556412e-23,2.651643167080535e-07,1.9855672206110218e-20,0.0,3.5095508243047716e-34,7.591900858736056e-12,2.2329322168718013e-25,5.0150380431526986e-21,3.2179457651292924e-33,8.296074540200073e-14,4.821291982148752e-15,3.2644722614241903e-53,3.1248776029008326e-11,2.2418199184215228e-35,5.336442003625555e-24,3.244017798979562e-42,2.651187055542547e-07,8.884380926554371e-38,3.772306217921975e-06,3.7501918873054943e-06,3.0158995364467656e-06,3.137746708918613e-06,2.1017008706030863e-06,1.4911943654214391e-06,3.1856851357830975e-08,5.3657084789878356e-08,3.790074086747175e-11,2.8263149067319786e-09,5.352510322279298e-08,2.8672191279524937e-08,2.9334421682244276e-09,1.3155649192880093e-06,6.766867061840262e-14,2.128862179731218e-11,3.4488922172317835e-09
6.150251659668564e-12,0.09466578726852673,0.0,0.23503632217590514,0.031075110263184432,0.31940430372584894,0.3504813744789252,0.20700878627590782,0.09201442005381891,0.0,3.5304965463383164e-23,2.663757006586805e-07,2.012906349533596e-20,0.0,3.6068536163133257e-34,7.70300652004739e-12,2.2739927171343654e-25,5.060964207962347e-21,3.262250416347231e-33,8.371978744386106e-14,4.8433176151901325e-15,3.3397242738328065e-53,3.139157403864994e-11,2.2726852660533682e-35,5.434626802587124e-24,3.33395860955828e-42,2.663296726773899e-07,9.047787910272189e-38,3.7748226422659607e-06,3.765507852613351e-06,3.031346193741841e-06,3.1512849135523036e-06,2.108843588967107e-06,1.4985944599223361e-06,3.208395931384753e-08,5.415852852494621e-08,3.810510226522142e-11,2.8656590536000293e-09,5.402472165249512e-08,2.901869758525363e-08,2.9611790698231493e-09,1.321558631002561e-06,6.797698280261376e-14,2.1450027441126875e-11,3.48048050086932e-09
