Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),H2NOX(204),HOX(29),HNOX(512),H2NO(88),NX(539),HNX(511),OX(27),HNOH(93),CH3OX(210),CH2X(34),CHX(35),CX(33),SX(680),CH2OX(648),CHOX(678)
1.5064855693521975e-22,0.07782336798655136,0.0,0.1932354227106064,0.031075110263184432,0.31940968187635504,0.3504847921395395,0.20701222018021487,0.09201819554070571,0.0,4.412177911563332e-59,1.5693241913928955e-19,8.120640086039704e-57,0.0,1.4134347186750932e-98,1.6563379027129447e-40,2.1023304477449052e-65,5.854619210893286e-46,1.847580114368333e-71,4.924518707264316e-37,3.7403411603039013e-29,1.4512567990869987e-116,4.321591091780226e-25,1.4914979953155448e-74,3.758145533779358e-66,3.157019394440616e-108,1.5693241917669212e-19,4.596945544770895e-86,2.726117323223424e-16,9.318030331967634e-17,5.92527875497454e-17,7.402605170067253e-17,6.131506506815158e-17,2.981769706232588e-17,3.859254552748703e-21,1.2067754710338809e-29,4.31249114024959e-25,1.2610913655469112e-41,1.2067754710334571e-29,1.4400206400646215e-31,9.10032180471573e-28,2.9431231232842305e-17,1.3528454614577644e-31,5.838384829609781e-37,1.3884723848425285e-44,4.806521183828598e-63,8.661781575432768e-47,6.873338300555599e-56
3.0142799880261607e-22,0.07782336798655136,0.0,0.1932354227106058,0.031075110263184432,0.31940968187635493,0.3504847921395394,0.20701222018021478,0.09201819554070544,0.0,3.533320762993212e-58,3.140011826913847e-19,6.503098197741361e-56,0.0,4.529671458985877e-97,6.632466578502474e-40,1.683144047901729e-64,2.3433734421572498e-45,1.4795625449015515e-70,1.9710908495189593e-36,7.483931965403893e-29,4.650973404157561e-115,8.646936823953837e-25,1.1944080543533547e-73,3.009572730839625e-65,1.0117485913487683e-106,3.140011827662206e-19,7.363672423908271e-85,5.454603123496165e-16,1.8644156259346409e-16,1.185570544979766e-16,1.4811641795533037e-16,1.2268340126092968e-16,5.966130003002639e-17,7.721862087545669e-21,4.830246831776405e-29,8.628729017085961e-25,1.0096398899758358e-40,4.8302468317730136e-29,5.763835377797394e-31,1.8209288929501742e-27,5.888803260576474e-17,5.414884089217178e-31,4.674238991278384e-36,1.4000122823598363e-43,1.9347870120294725e-61,3.4669699526209478e-46,5.502849919973471e-55
6.029868825374087e-22,0.07782336798655136,0.0,0.19323542271060454,0.031075110263184432,0.3194096818763547,0.35048479213953926,0.2070122201802146,0.0920181955407049,0.0,2.828088683428281e-57,6.281387097955749e-19,5.205114297259167e-55,0.0,1.4510912601467695e-95,2.656090016349041e-39,1.3470289934646692e-63,9.376546153889688e-45,1.1842497102119052e-69,7.886930862803415e-36,1.4971113575603873e-28,1.4894247036393156e-113,1.7297628288303687e-24,9.560105431952816e-73,2.4098072287055224e-64,3.241226975575656e-105,6.281387099452723e-19,1.1788728008805941e-83,1.0911574723417247e-15,3.72964081140681e-16,2.3716558839471896e-16,2.9629715046448014e-16,2.4542007364486105e-16,1.1934850596548963e-16,1.5447077229590176e-20,1.9327279014962498e-28,1.7261204777723855e-24,8.080187621542711e-40,1.9327279014935355e-28,2.306284937804009e-30,3.6429440757497425e-27,1.1780163535160796e-16,2.1666402522294287e-30,3.7407816020328696e-35,1.5820294133099536e-42,8.723396489186843e-60,1.3872395724152663e-45,4.403952357349854e-54
1.206104650006994e-21,0.07782336798655136,0.0,0.19323542271060207,0.031075110263184432,0.3194096818763542,0.350484792139539,0.20701222018021423,0.0920181955407038,0.0,2.2630439158693774e-56,1.2564137640039545e-18,4.1651459909461463e-54,0.0,4.649418810601038e-94,1.0644008189343652e-38,1.0778313975352757e-62,3.751229025574088e-44,9.476396964738562e-69,3.1552859112169275e-35,2.9945476796003803e-28,4.767940955820964e-112,3.459901121701388e-24,7.650021217377164e-72,1.930187289522108e-63,1.0385585544291237e-103,1.2564137643033547e-18,1.8867448314646712e-82,2.182551792076181e-15,7.460091182336809e-16,4.743826561893236e-16,5.926586154821165e-16,4.908934184062251e-16,2.387229178366648e-16,3.089750780348145e-20,7.7321701228128265e-28,3.4526156326860226e-24,6.465377760238512e-39,7.73217012279111e-28,9.226641612672629e-30,7.287861472718347e-27,2.35628840843288e-16,8.667822181398342e-30,2.9931453288713632e-34,2.0045374103989254e-41,4.410894418422364e-58,5.549861586769771e-45,3.523830988929634e-53
2.4123401849461645e-21,0.07782336798655136,0.0,0.1932354227105971,0.031075110263184432,0.3194096818763532,0.35048479213953837,0.2070122201802135,0.09201819554070162,0.0,1.8106643483294462e-55,2.512963872420712e-18,3.3325386655176413e-53,0.0,1.4909204406625672e-92,4.272285722403503e-38,8.623526590418432e-62,1.5006137317298808e-43,7.582077402186764e-68,1.262217085020836e-34,5.989420323680356e-28,1.5260262714489593e-110,6.920177707447622e-24,6.120791817222577e-71,1.5474573471388055e-62,3.3305954554361003e-102,2.512963873019437e-18,3.0192304822449815e-81,4.36534043054605e-15,1.4920991924139446e-15,9.488167917830127e-16,1.1853815455147361e-15,9.818401079029576e-16,4.774717415800107e-16,6.179837011047315e-20,3.0931197704154976e-27,6.905605953657535e-24,5.172793325846989e-38,3.0931197703981228e-27,3.6909570980963994e-29,1.458124439213344e-26,4.712832518266222e-16,3.467291322967783e-29,2.3946663289654837e-33,2.7857166584889777e-40,2.4476852336680197e-56,2.220125295576475e-44,2.8193324474218232e-52
4.824811254824505e-21,0.07782336798655136,0.0,0.19323542271058716,0.031075110263184432,0.31940968187635127,0.3504847921395372,0.20701222018021206,0.09201819554069725,0.0,1.4486231705138384e-54,5.0260640892542185e-18,2.6661996918221617e-52,0.0,4.7897275238116346e-91,1.7204528758589589e-37,6.899239472477538e-61,6.0026991786165796e-43,6.066045877343707e-67,5.049073788466008e-34,1.197916561184026e-27,4.883740382314452e-109,1.384073087895689e-23,4.896943410025549e-70,1.2430823226739282e-61,1.0701582537341938e-100,5.026064090451266e-18,4.8311198018580394e-80,8.730917703489622e-15,2.9842793407515267e-15,1.8976850629883096e-15,2.3708274055693627e-15,1.9637334867924405e-15,9.549693890706833e-16,1.2360009936129294e-19,1.2372982542160764e-26,1.3811586640177513e-23,4.138431118219174e-37,1.2372982542021758e-26,1.4764429794595342e-28,2.9182202732875284e-26,9.425920737931864e-16,1.3868771860351274e-28,1.9157003407940673e-32,4.119686832952463e-39,1.446337210554378e-54,8.880862425751059e-44,2.2555730045579742e-51
9.649753394581187e-21,0.07782336798655136,0.0,0.19323542271056732,0.031075110263184432,0.31940968187634733,0.3504847921395348,0.20701222018020915,0.09201819554068852,0.0,1.1589352142705228e-53,1.0052264522921198e-17,2.133027259285887e-51,0.0,1.5445575043372688e-89,6.973703157519321e-37,5.519667691291881e-60,2.40112852265567e-42,4.852990288799839e-66,2.0196706057940564e-33,2.39586561881599e-27,1.5628699364284266e-107,2.76818372220426e-23,3.917678714303237e-69,1.0025819337549184e-60,3.452066958579919e-99,1.0052264525313586e-17,7.730072518682887e-79,1.7462072233392095e-14,5.9686396373349154e-15,3.795421605470579e-15,4.741719125636165e-15,3.92752024415548e-15,1.9099646840679537e-15,2.4720357641027835e-19,4.949293710750449e-26,2.762354819152525e-23,3.3108234796689946e-36,4.94929371063926e-26,5.905892580230816e-28,5.844088942200653e-26,1.8852097177259e-15,5.546855507524331e-28,1.5323988113164666e-31,6.320944875910209e-38,8.871144462400056e-53,3.552417147689031e-43,1.8045011890315453e-50
1.929963767409455e-20,0.07782336798655136,0.0,0.19323542271052763,0.031075110263184432,0.31940968187633945,0.35048479213953004,0.20701222018020335,0.09201819554067106,0.0,9.271628427840563e-53,2.0104665390255016e-17,1.7064488101796417e-50,0.0,5.018108688115054e-88,2.8629075252240195e-36,4.4160187266641135e-59,9.604611793910142e-42,3.882453666747157e-65,8.078764604719986e-33,4.791763734079845e-27,5.001300622230835e-106,5.53640499084827e-23,3.1341925667123915e-68,8.150231725839527e-60,1.122237327694236e-97,2.0104665395032878e-17,1.2368340703055518e-77,3.492438122925835e-14,1.193736023013458e-14,7.590894690721827e-15,9.48350256559997e-15,7.855093757217846e-15,3.819955274126194e-15,4.944106046976323e-19,1.9797376232517155e-25,5.52474720074519e-23,2.648690218157967e-35,1.979737623162758e-25,2.3623814686341163e-27,1.171853428308667e-25,3.770445005589668e-15,2.2181521213316314e-27,1.225617170991859e-30,9.895247304572835e-37,5.553183557636062e-51,1.4209812372262822e-42,1.4436180111999019e-49
3.8599406233121277e-20,0.07782336798655136,0.0,0.19323542271044825,0.031075110263184432,0.3194096818763237,0.35048479213952055,0.20701222018019172,0.09201819554063613,0.0,7.41736142819053e-52,4.0209467124922106e-17,1.3651698493387083e-49,0.0,1.6540855489399307e-86,1.203880771166071e-35,3.533207415094664e-58,3.8418642583082966e-41,3.10598750786796e-64,3.231522278267459e-32,9.583559964607276e-27,1.6004348914688934e-104,1.1072847528243767e-22,2.5073738916290477e-67,6.727395006580613e-59,3.7035446537658685e-96,4.020946713445007e-17,1.9789524865244055e-76,6.984899896523612e-14,2.3874801414265467e-14,1.5181840862371153e-14,1.896706944484838e-14,1.5710240776687735e-14,7.639936454497471e-15,9.888249580298695e-19,7.918990771049602e-25,1.1049532249222992e-22,2.1189647483244435e-34,7.918990770337933e-25,9.449577178628685e-27,2.3558256977103745e-25,7.540915581310566e-15,8.867756159449595e-27,9.799936469035295e-30,1.565198259312145e-35,3.512953758774549e-49,5.6839532577654494e-42,1.1549011486631907e-48
7.719894335117473e-20,0.07782336798655136,0.0,0.19323542271028948,0.031075110263184432,0.31940968187629215,0.35048479213950157,0.20701222018016846,0.09201819554056628,0.0,5.933912617008871e-51,8.041907059425412e-17,1.0921401999849907e-48,0.0,5.602062639170323e-85,5.285125469101639e-35,2.827168672282976e-57,1.536749611480687e-40,2.4847998361196847e-63,1.2926121985882406e-31,1.9167152425661e-26,5.121421560667361e-103,2.2145732603464653e-22,2.0059070486369353e-66,5.713406453020831e-58,1.2570447305335824e-94,8.041907061319884e-17,3.1663383577362813e-75,1.3969823341417276e-13,4.774968377665345e-14,3.036373321025712e-14,3.79342032006284e-14,3.142053478900815e-14,1.5279898816259214e-14,1.977654851724455e-18,3.167604364014579e-24,2.209910348734848e-22,1.6951768281074112e-33,3.1676043634452404e-24,3.779843076927121e-26,4.760103041416578e-25,1.5081856732725807e-14,3.5431995605038555e-26,7.83188997733371e-29,2.4880317327860004e-34,2.2334938641947923e-47,2.2735866333514874e-41,9.23923492836458e-48
1.5439801758728164e-19,0.07782336798655136,0.0,0.19323542270997196,0.031075110263184432,0.31940968187622915,0.35048479213946354,0.20701222018012197,0.09201819554042659,0.0,4.747139483407051e-50,1.6083827753290943e-16,8.737138882281699e-48,0.0,1.9904014033150482e-83,2.4895555797917505e-34,2.262689260593122e-56,6.147006262244776e-40,1.987843800832935e-62,5.170455368907184e-31,3.833433734776391e-26,1.638859684703723e-101,4.429150275562603e-22,1.6047288130487177e-65,5.101091897279475e-57,4.482744218096788e-93,1.6083827757035402e-16,5.066152875829975e-74,2.793966982199703e-13,9.54994484779343e-14,6.072751792437871e-14,7.586847070132121e-14,6.284112270717148e-14,3.055982354385944e-14,3.955319387233893e-18,1.2670433567015647e-23,4.419825052827898e-22,1.3561434741277024e-32,1.267043356245426e-23,1.511941227576691e-25,9.71398894847832e-25,3.016373903545007e-14,1.4141617287725574e-25,6.252627895767983e-28,3.9619152398311e-33,1.4225969043965283e-45,9.094355195195324e-41,7.391396971282659e-47
3.0879616605949546e-19,0.07782336798655136,0.0,0.1932354227093369,0.031075110263184432,0.3194096818761031,0.3504847921393875,0.20701222018002896,0.09201819554014719,0.0,3.797715342648343e-49,3.2167669141018515e-16,6.989718019293007e-47,0.0,7.634810745066196e-82,1.2959552891294583e-33,1.81167430026748e-55,2.45880406816206e-39,1.5902766134420254e-61,2.068183462461964e-30,7.666870719195158e-26,5.244358647524927e-100,8.858304306682721e-22,1.2837843200952756e-64,4.9294531009852695e-56,1.7290027221727183e-91,3.216766914832949e-16,8.105853804051648e-73,5.587936114632639e-13,1.9099897778651552e-13,1.2145508742602142e-13,1.5173700565923795e-13,1.2568229811758824e-13,6.111967301536687e-14,7.910667450732794e-18,5.068176648795724e-23,8.839656286885805e-22,1.0849155837341847e-31,5.0681766451510384e-23,6.047785349588569e-25,2.020308564150467e-24,6.03275036404737e-14,5.631844574954156e-25,4.981599192299187e-27,6.305142198511202e-32,9.05598350400815e-44,3.6377439853578023e-40,5.913123069352121e-46
6.175924630039232e-19,0.07782336798655136,0.0,0.1932354227080668,0.031075110263184432,0.31940968187585095,0.35048479213923545,0.20701222017984294,0.09201819553958838,0.0,3.0381737764871004e-48,6.43353519164597e-16,5.5917771816233315e-46,0.0,3.2530732906055865e-80,7.580623506300555e-33,1.451774457227588e-54,9.835219399168411e-39,1.2722219198630664e-60,8.27273647954689e-30,1.5333744688025438e-25,1.6781959922424605e-98,1.7716612371674315e-21,1.0270279639380515e-63,5.3012869368201234e-55,7.4177593837091424e-90,6.433535193036986e-16,1.2969373448509056e-71,1.117587372476652e-12,3.819980360277561e-13,2.4291022672291877e-13,3.034740754011959e-13,2.5136464723478207e-13,1.2223937202360966e-13,1.582143954764221e-17,2.0272713037544161e-22,1.767932605848887e-21,8.679327883997908e-31,2.027271300839108e-22,2.4191281842253594e-24,4.350657854561264e-24,1.206550328488215e-13,2.2331356325769453e-24,3.9528568608318117e-26,1.0001827342429494e-30,5.746485915994989e-42,1.4551032476378669e-39,4.73052698955479e-45
1.2351850568927785e-18,0.07782336798655136,0.0,0.19323542270552654,0.031075110263184432,0.3194096818753467,0.35048479213893136,0.20701222017947093,0.09201819553847078,0.0,2.4305396221349962e-47,1.2867071746728626e-15,4.4734228530553776e-45,0.0,1.5593406463055086e-78,4.943060359964412e-32,1.1653149490611964e-53,3.9340883849642843e-38,1.0177777875324926e-59,3.3090951176787304e-29,3.0667492625656957e-25,5.370229135217283e-97,3.543322851266294e-21,8.216225742937319e-63,6.413387528386996e-54,3.580050378920339e-88,1.286707174922594e-15,2.0751003406733604e-70,2.235174632610692e-12,7.639961510065493e-13,4.858205064912601e-13,6.069482141896097e-13,5.027293386546115e-13,2.4447877030100695e-13,3.164328762103919e-17,8.109086502194033e-22,3.535869481564397e-21,6.943463587079948e-30,8.109086478872007e-22,9.676620477931651e-24,9.94147624456006e-24,2.4131009125871896e-13,8.779485200584702e-24,3.111613001911413e-25,1.5749222912262125e-29,3.619871892424712e-40,5.820619747030283e-39,3.7846169650071857e-44
1.852777650781634e-18,0.07782336798655136,0.0,0.1932354227029863,0.031075110263184432,0.3194096818748424,0.35048479213862727,0.20701222017909893,0.09201819553735317,0.0,7.215665010258473e-47,1.9300608301805698e-15,1.328047503111896e-44,0.0,8.361017001811022e-78,1.3661695408752924e-31,3.339497755171501e-53,8.359938208850433e-38,3.021528019058052e-59,7.031827453639913e-29,4.600124056325945e-25,2.5692143067679073e-96,5.314984466465703e-21,2.43919218883501e-62,2.24793368308226e-53,1.9229336497682097e-87,1.9300608305195776e-15,7.911320550232481e-70,3.3527616308520614e-12,1.1459942644816548e-12,7.28730787434223e-13,9.104223522825215e-13,7.540940232598826e-13,3.6671816883931595e-13,4.7465439573943755e-17,1.723180962038633e-21,5.303809278674804e-21,1.985396712727599e-29,1.72318095534287e-21,2.0562975462490486e-23,1.6462414445690554e-23,3.619651496618184e-13,1.8436048361146228e-23,8.81552291296813e-25,5.753127812782255e-29,2.008249042745872e-39,1.2369430365154853e-38,1.0822254152366752e-43
2.4703702446704895e-18,0.07782336798655136,0.0,0.19323542270044605,0.031075110263184432,0.31940968187433816,0.3504847921383232,0.20701222017872692,0.09201819553623557,0.0,1.5722554889610564e-46,2.5734144856877188e-15,2.893745723897104e-44,0.0,3.1032853817745675e-77,2.8514453303700207e-31,7.061232649841684e-53,1.4261071411567815e-37,6.583750778696581e-59,1.199547065576832e-28,6.133498850083291e-25,8.503213538777135e-96,7.086646082765658e-21,5.314871605142011e-62,5.704395442882461e-53,7.148311499931672e-87,2.573414486094649e-15,2.128599225077224e-69,4.470348367200817e-12,1.5279923764530724e-12,9.71641069551923e-13,1.2138964896799312e-12,1.0054587010505956e-12,4.889575676385367e-13,6.328789540628987e-17,2.9395440656960356e-21,7.071751997180109e-21,4.187776780693175e-29,2.9395440515757834e-21,3.5078262833564736e-23,2.391347245990842e-23,4.826202080581198e-13,3.1109479704492455e-23,1.84402837097068e-24,1.4492679006262804e-28,7.53285668061648e-39,2.1102500037823721e-38,2.2829260555117833e-43
3.7055554324482005e-18,0.07782336798655136,0.0,0.19323542269536556,0.031075110263184432,0.3194096818733297,0.35048479213771494,0.20701222017798288,0.09201819553400035,0.0,4.5637728428479356e-46,3.860121796700708e-15,8.399651486582334e-44,0.0,2.372568135667249e-76,7.873424958170289e-31,1.939136991267469e-52,2.952573758362033e-37,1.9110598257605347e-58,2.483509888856806e-28,9.20024843759117e-25,4.9613538297276844e-95,1.0629969317948475e-20,1.5427433305233112e-61,2.1433764560946508e-52,5.480957462131283e-86,3.860121797193366e-15,8.609483798680823e-69,6.705521225252593e-12,2.291988596866845e-12,1.457461636544667e-12,1.8208447628424496e-12,1.508188040638672e-12,7.334363658493218e-13,9.493352025721802e-17,6.085952743255052e-21,1.0607644290525685e-20,1.1438117485167996e-28,6.0859527047683495e-21,7.262593590599092e-23,4.099852274961482e-23,7.23930324834768e-13,6.325809483593645e-23,4.967758362177035e-24,5.011086870409991e-28,5.409513879275883e-38,4.3702308852443007e-38,6.237248024599347e-43
4.9407406202259115e-18,0.07782336798655136,0.0,0.19323542269028507,0.031075110263184432,0.3194096818723212,0.3504847921371067,0.20701222017723883,0.09201819553176517,0.0,9.980456693579602e-46,5.146829107711642e-15,1.8369090842947307e-43,0.0,9.011472936820097e-76,1.6707546625132067e-30,4.0772460725228624e-52,5.021554690963369e-37,4.179272388569751e-58,4.223799895516676e-28,1.2266998025088375e-24,1.6507024518086773e-94,1.4173292557178387e-20,3.373805737002521e-61,5.5957659179778924e-52,2.0841704176081437e-85,5.146829108211505e-15,2.3320724953298404e-68,8.940693120232337e-12,3.0559848117510203e-12,1.9432822078580755e-12,2.4277930334473585e-12,2.01091735516719e-12,9.779151650195721e-13,1.2658026258066623e-16,1.0350611717524409e-20,1.4143547326882234e-20,2.3932368127197e-28,1.0350611637059647e-20,1.2351906661566338e-22,6.150395534197883e-23,9.652404415864173e-13,1.0576533128387284e-22,1.026858852718439e-23,1.2405403890548168e-27,1.9766884609144745e-37,7.435551901931115e-38,1.3055314048269111e-42
6.1759258080036225e-18,0.07782336798655136,0.0,0.19323542268520458,0.031075110263184432,0.31940968187131275,0.35048479213649847,0.2070122201764948,0.09201819552952997,0.0,1.8724695286413632e-45,6.4335364187203776e-15,3.4462914816936112e-43,0.0,2.7562745709910076e-75,3.0710085557309517e-30,7.459767935663282e-52,7.67180096148401e-37,7.840883879104631e-58,6.453011884322557e-28,1.5333747612574138e-24,4.4508967304211495e-94,1.771661580074448e-20,6.329718801493491e-61,1.2266963664309935e-51,6.380523047308638e-85,6.43353641914331e-15,5.238928757720304e-68,1.11758639833496e-11,3.81998102071063e-12,2.429102783801331e-12,3.0347413013119715e-12,2.5136466428461806e-12,1.2223939652178213e-12,1.5822820219564355e-16,1.5813396008925152e-20,1.767946187360769e-20,4.356796203063395e-28,1.5813395862497665e-20,1.8871136779322738e-22,8.567408327168694e-23,1.2065505583112816e-12,1.5880763860307317e-22,1.8465261196134444e-23,2.6073879484810936e-27,5.840397192701587e-37,1.136651595201458e-37,2.377950630195706e-42
8.646296183559044e-18,0.07782336798655136,0.0,0.1932354226750436,0.031075110263184432,0.3194096818692958,0.350484792135282,0.2070122201750067,0.09201819552505956,0.0,5.123417847655093e-45,9.006951040731114e-15,9.429681516277705e-43,0.0,2.381184449789646e-74,8.167740712769017e-30,1.993939365702327e-51,1.4752601226693199e-36,2.14540871255805e-57,1.2408913045552903e-27,2.146724678751063e-24,2.6239649087619037e-93,2.480326230115755e-20,1.7319264095919193e-60,4.59632974650012e-51,5.522615764137129e-84,9.006951040742497e-15,2.0315889587226813e-67,1.5646202549183866e-11,5.347973420484e-12,3.4007439498716684e-12,4.24863782864818e-12,3.5191051359690615e-12,1.7113515687628878e-12,2.2152774850398873e-16,3.0408599807272033e-20,2.475132622117981e-20,1.150322696194406e-27,3.040859942081008e-20,3.6289482945769315e-22,1.4523862009503096e-22,1.6891707916789746e-12,2.9369414101084714e-22,4.719110061605661e-23,9.27292578317663e-27,4.676014651111118e-36,2.1913761714205318e-37,6.296714436397595e-42
1.1116666559114466e-17,0.07782336798655136,0.0,0.19323542266488267,0.031075110263184432,0.31940968186727886,0.3504847921340655,0.2070122201735186,0.09201819552058918,0.0,1.0800788200714777e-44,1.1580365662732914e-14,1.987891598557121e-42,0.0,9.711770541442373e-74,1.6945068640703263e-29,4.1787559446967656e-51,2.4194228116586676e-36,4.5227826027984043e-57,2.035058551838825e-27,2.7600745962400672e-24,8.850307776619443e-93,3.188990881918213e-20,3.6511115988192194e-60,1.202899909161993e-50,2.253899829400438e-83,1.1580365661991034e-14,5.405865901533295e-67,2.011653692408387e-11,6.875965796194563e-12,4.3723851347536894e-12,5.462534344854597e-12,4.524563520041805e-12,2.2003091764832014e-12,2.848321576409418e-16,4.9870025548007933e-20,3.182323731846091e-20,2.384906985713377e-27,4.9870024746861076e-20,5.951618339671062e-22,2.1968742727530853e-22,2.171791024937882e-12,4.64003437285418e-22,9.503918636478206e-23,2.3504497865682013e-26,1.8519577721817624e-35,3.607717398794402e-37,1.3106385216034046e-41
1.605740731022531e-17,0.07782336798655136,0.0,0.19323542264456073,0.031075110263184432,0.319409681863245,0.3504847921316326,0.20701222017054247,0.0920181955116484,0.0,3.294575467119978e-44,1.672719490670972e-14,6.063686079198743e-42,0.0,9.909939471675332e-73,5.062667692555432e-29,1.2855812216290192e-50,5.015896652036475e-36,1.379589001218865e-56,4.219040725820456e-27,3.986774431204139e-24,6.0544678889738077e-92,4.6063201908058373e-20,1.1137023037179852e-59,5.2866958365828515e-50,2.3021042980968264e-82,1.6727194903436318e-14,2.423035880849786e-66,2.9057193102868142e-11,9.931950475437414e-12,6.315667560964864e-12,7.890327343882742e-12,6.535479961082911e-12,3.178224404447806e-12,4.1145556232810296e-16,1.0338949137315914e-19,4.596719974244193e-20,7.165955921419702e-27,1.0338948896619471e-19,1.2339449979456179e-21,4.132315786147241e-22,3.137031491129384e-12,8.91358339535446e-22,2.6758773974226743e-22,9.809700365019584e-26,1.7834270018794955e-34,7.597434089926058e-37,4.010561150561985e-41
2.5938888812446995e-17,0.07782336798655136,0.0,0.193235422603917,0.031075110263184432,0.31940968185517715,0.3504847921267667,0.20701222016459014,0.09201819549376689,0.0,1.4295444432499402e-43,2.7020853394556155e-14,2.6310852081302494e-41,0.0,2.1132052603774297e-71,2.1453600717328662e-28,5.796288616702548e-50,1.3041416065567528e-35,5.986154544999798e-56,1.0969577186884075e-26,6.4401741010765416e-24,7.62972297503206e-91,7.440978829711754e-20,4.832449447831147e-59,3.774045938392551e-49,4.912782672290478e-81,2.7020853382119735e-14,1.758700934315681e-65,4.693845517689653e-11,1.6043919545212285e-11,1.0202232639266434e-11,1.2745913208401329e-11,1.0557311534758208e-11,5.134054910472526e-12,6.647607167549981e-16,2.688144242768918e-19,7.425568550370015e-20,3.0808752566099467e-26,2.6881441392907487e-19,3.208650355487747e-21,9.789046389703965e-22,5.067512422207147e-12,2.0036581545855016e-21,1.0092388500641159e-21,6.374404939064444e-25,3.4559383641273683e-33,2.12142128402114e-36,1.8867764830579723e-40
4.570185181689037e-17,0.07782336798655136,0.0,0.19323542252262962,0.031075110263184432,0.31940968183904156,0.3504847921170349,0.20701222015268553,0.09201819545800405,0.0,8.082016830521585e-43,4.7608170369820296e-14,1.4875001071985994e-40,0.0,7.367151197861066e-70,1.1824215177659973e-27,3.569459026442163e-49,4.042264844098639e-35,3.384309037044267e-55,3.4000860003107487e-26,1.1346973440598387e-23,1.4619714965969835e-89,1.311029619204559e-19,2.7320548132179577e-58,3.828996230600969e-48,1.7135470957956572e-79,4.760817032265814e-14,1.804099077745993e-64,8.270077819350279e-11,2.8267856529928344e-11,1.7975363699622338e-11,2.2457084403292133e-11,1.8600969448527442e-11,9.045716122902278e-12,1.1716044027243526e-15,8.332063683060339e-19,1.3083490066091385e-19,1.7348779487616193e-25,8.332063100371165e-19,9.947789408195266e-21,2.8245839365087362e-21,8.928474279141765e-12,4.826507623837121e-21,4.508741052971928e-21,5.3814133678832844e-24,1.0040819124513697e-31,8.882357409085632e-36,1.555282054764456e-39
8.522777782577711e-17,0.07782336798655136,0.0,0.19323542236005578,0.031075110263184432,0.3194096818067704,0.3504847920975714,0.20701222012887632,0.0920181953864792,0.0,5.3739593049710903e-42,8.878280431863363e-14,9.890804923375666e-40,0.0,3.410732861989198e-68,7.667881343478174e-27,2.7747967478770984e-48,1.4050584696434385e-34,2.2503218467509764e-54,1.1818423112551232e-25,2.1160572118750233e-23,3.569600967785071e-88,2.4448931254801016e-19,1.8166197487859315e-57,4.798761457333186e-47,7.9353200115531095e-78,8.878280413642126e-14,2.275567251472547e-63,1.5422461971002386e-10,5.271572588003076e-11,3.352162943777975e-11,4.1879424656490425e-11,3.468826434178449e-11,1.686903934928167e-11,2.1862252729518892e-15,2.896157720506665e-18,2.4400230550616123e-19,1.1520228639260535e-24,2.8961573335808865e-18,3.459450290428942e-20,9.373272958520234e-21,1.6650397972127437e-11,1.1427981823462018e-20,2.0989939032204443e-20,4.9351575061570526e-23,3.411288599586007e-30,7.051993741140697e-35,2.7033501880269976e-38
1.6427962984355059e-16,0.07782336798655136,0.0,0.19323542203491134,0.031075110263184432,0.319409681742228,0.35048479205864436,0.20701222008125794,0.09201819524343272,0.0,3.9081959680677745e-41,1.7113207220940062e-13,7.193058807435577e-39,0.0,1.845175863648906e-66,5.460360281778644e-26,2.604207916739778e-47,5.219550870335112e-34,1.6365398895439494e-53,4.390341171926657e-25,4.078776947148655e-23,9.939338278419991e-87,4.712620273266286e-19,1.321131324969419e-56,6.762447680115459e-46,4.293578791231232e-76,1.711320714946929e-13,3.21792897561301e-62,2.9726908474508145e-10,1.0161144610293352e-10,6.461417538584713e-11,8.072409661656027e-11,6.686277039141773e-11,3.251568900811319e-11,4.219200929936279e-15,1.075872825914506e-17,4.703730133019862e-19,8.374771210629974e-24,1.0758725446342917e-17,1.286379076255254e-19,3.389996905013362e-20,3.209424527456492e-11,2.5487895031580504e-20,9.467628170630874e-20,4.461629153443017e-22,1.1877090062120768e-28,9.400254244556264e-34,7.667940323702966e-37
