Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),H2NOX(204),HOX(29),HNOX(512),H2NO(88),NX(539),HNX(511),OX(27),HNOH(93),CH3OX(210),CH2X(34),CHX(35),CX(33),SX(680),CH2OX(648),CHOX(678),H2X(216),NO2X(213)
5.601500162716224e-09,0.10054149576763871,0.0,0.2453810273227517,0.031075110263184432,0.31652573058114164,0.3498314563040385,0.20580658423394568,0.09444258327260664,0.0,1.8064327094639737e-12,0.0006131245833599511,3.0227896111010806e-10,0.0,1.046167668423167e-15,0.0024167845133612,3.5977447501510054e-13,4.3450936503578095e-14,1.274530583628334e-22,4.101465087272171e-08,3.686880889867963e-11,1.5946424434140178e-35,2.4061088283854065e-07,1.717009681741822e-24,6.664829849145508e-12,2.5104589166531628e-23,0.0005423180928023693,6.068137502816751e-25,3.935651062618055e-06,1.7369909600658797e-05,0.0009444462708257057,1.9471025117358098e-05,4.093070015676843e-06,8.220207280506313e-06,3.6806320505368583e-06,8.25132463458288e-06,1.5368800105605917e-05,0.0016031315985575165,3.643180843671761e-05,0.00037105481617167896,0.0001232532889157147,0.00010232957796863246,1.5735376302694155e-11,8.771641536409849e-09,1.5225973182994836e-08,0.0010719243576823004,1.8552937933378806e-09,2.7222013370040434e-05,2.1178612132333296e-05,2.073992474509883e-05
5.6247072429486915e-09,0.10054149576763871,0.0,0.24536953072011228,0.031075110263184432,0.31651388702869526,0.34982883364468603,0.20580168483173208,0.09445434710774947,0.0,1.818424843720141e-12,0.0006156113048258812,3.0611153536840914e-10,0.0,1.0680507420443042e-15,0.0024273095953830045,3.643172590461275e-13,4.381033485807849e-14,1.2904039297244271e-22,4.119159926314058e-08,3.702092395310906e-11,1.6279183843456287e-35,2.417588288803071e-07,1.7384338099185374e-24,6.746902232881821e-12,2.563144411595885e-23,0.0005442221170992932,6.146550403241926e-25,3.935979128211272e-06,1.7368756414459078e-05,0.0009443549636735324,1.9469966823399324e-05,4.092780805333455e-06,8.219983014828677e-06,3.681239719407377e-06,8.251234669120022e-06,1.548962634214777e-05,0.0016093652654784942,3.653827193200744e-05,0.00037114632079538585,0.00012384099593704963,0.00010228017056443851,1.5728469460613713e-11,8.797137617217434e-09,1.529206858127651e-08,0.0010767207138718457,1.8621389068252505e-09,2.737448039145479e-05,2.1300259486613873e-05,2.087691709309209e-05
5.647914323181159e-09,0.10054149576763871,0.0,0.2453580352383005,0.031075110263184432,0.31650204339853755,0.3498262110049662,0.20579678598223478,0.09446611338331565,0.0,1.8304534973185977e-12,0.0006180977804318609,3.0997795117820206e-10,0.0,1.090292320346153e-15,0.0024378316381883382,3.688968314631855e-13,4.417120192257764e-14,1.3064082451218541e-22,4.1368461522593965e-08,3.7173033799484213e-11,1.6617473781367407e-35,2.4290925803898094e-07,1.7600355413784888e-24,6.829602212955329e-12,2.6166967721967597e-23,0.0005461236245747382,6.225626439927809e-25,3.936306985941111e-06,1.7367604947711836e-05,0.0009442642672377096,1.946890863314216e-05,4.0924916338072095e-06,8.219756098222434e-06,3.6818414513481278e-06,8.251141968226896e-06,1.5610882317688212e-05,0.0016155985205189886,3.664472780174856e-05,0.00037123685651732256,0.00012442938633344295,0.00010223079968971701,1.5721568231498365e-11,8.82263324641618e-09,1.5358158015760413e-08,0.0010815164578317628,1.868978900734649e-09,2.7526970454904713e-05,2.142189995389589e-05,2.101413553080961e-05
5.671121403413626e-09,0.10054149576763871,0.0,0.24534654087734367,0.031075110263184432,0.3164901996935915,0.3498235883848791,0.20579188768540582,0.094477882083718,0.0,1.842518758362858e-12,0.0006205840117264447,3.138783945535329e-10,0.0,1.1128966379793699e-15,0.002448350657078579,3.735133209294841e-13,4.4533537555132294e-14,1.3225440632852352e-22,4.1545237712579297e-08,3.732513843801223e-11,1.6961362878716612e-35,2.440621813257926e-07,1.7818156131005932e-24,6.912931483823859e-12,2.6711262990369993e-23,0.0005480226187514356,6.30536824117033e-25,3.936634638378105e-06,1.7366455177233486e-05,0.0009441741742302363,1.946785054658521e-05,4.092202501094664e-06,8.219526557522328e-06,3.6824373162262492e-06,8.25104655886951e-06,1.573256755943825e-05,0.0016218313616616054,3.675117604156385e-05,0.00037132643470575024,0.0001250184582476242,0.00010218146547244768,1.5714672634722657e-11,8.848128444547602e-09,1.5424241520467627e-08,0.0010863115909599238,1.875813769642104e-09,2.767948208235008e-05,2.15435328462034e-05,2.1151578509447613e-05
5.694328483646093e-09,0.10054149576763871,0.0,0.24533504763727942,0.031075110263184432,0.3164783559167615,0.3498209657844248,0.205786989941197,0.09448965319353479,0.0,1.8546207153929528e-12,0.0006230700002482744,3.178130521515874e-10,0.0,1.1358679598096725e-15,0.0024588666671678497,3.781668559239052e-13,4.4897341613804203e-14,1.338811917622372e-22,4.172192789481649e-08,3.747723786890094e-11,1.7310920331662242e-35,2.4521760967847734e-07,1.8037747621429704e-24,6.9968917328462975e-12,2.726443366856026e-23,0.000549919103147082,6.385778433410144e-25,3.936962088058493e-06,1.736530708026578e-05,0.0009440846774524417,1.946679256372797e-05,4.0919134071925405e-06,8.219294419458858e-06,3.683027382974738e-06,8.250948467936891e-06,1.5854681595206295e-05,0.0016280637869104015,3.6857616646580176e-05,0.00037141506658371694,0.0001256082098265369,0.00010213216803349276,1.570778268856589e-11,8.873623231417267e-09,1.5490319128632085e-08,0.001091106114647362,1.8826435081628444e-09,2.7832013810064732e-05,2.1665157490638017e-05,2.1289244490115133e-05
5.717535563878561e-09,0.10054149576763871,0.0,0.24532355551815518,0.031075110263184432,0.31646651207093296,0.34981834320360333,0.20578209274955972,0.09450142669750713,0.0,1.866759457380205e-12,0.0006255557475261424,3.21782111274353e-10,0.0,1.1592105809811109e-15,0.00246937968338548,3.8285756474174554e-13,4.5262613956660124e-14,1.3552123414842454e-22,4.189853213123595e-08,3.762933209235892e-11,1.766621590400211e-35,2.46375553961596e-07,1.8259137256433553e-24,7.0814846403013886e-12,2.782658424709463e-23,0.0005518130812743439,6.466859641235483e-25,3.937289337484727e-06,1.7364160634465336e-05,0.0009439957697940097,1.9465734684570793e-05,4.091624352097723e-06,8.21905971065033e-06,3.683611719606942e-06,8.250847722231471e-06,1.5977223953397385e-05,0.0016342957942907946,3.6964049611442145e-05,0.00037150276323109514,0.00012619863922132835,0.00010208290748691546,1.570089841026101e-11,8.899117626116426e-09,1.5556390872718377e-08,0.001095900030278091,1.889468110953477e-09,2.7984564188500617e-05,2.1786773229080205e-05,2.1427131943770668e-05
5.740742644111028e-09,0.10054149576763871,0.0,0.24531206452002743,0.031075110263184432,0.3164546681589723,0.3498157206424149,0.20577719611044482,0.09451320258053698,0.0,1.8789350737220747e-12,0.0006280412550790537,3.2578575987026225e-10,0.0,1.1829288269789444e-15,0.0024798897204784164,3.8758557549545305e-13,4.562935444177197e-14,1.37174586816502e-22,4.2075050483967005e-08,3.7781421108595415e-11,1.8027319929497935e-35,2.4753602496685347e-07,1.848233240819506e-24,7.166711879406485e-12,2.839781996126111e-23,0.0005537045566408665,6.5486144873849835e-25,3.937616389125966e-06,1.7363015817893446e-05,0.0009439074442320053,1.9464676909114822e-05,4.091335335807248e-06,8.218822457595374e-06,3.684190393230748e-06,8.250744348460104e-06,1.610019416301247e-05,0.001640527381849464,3.707047493032576e-05,0.0003715895355865854,0.0001267897445873394,0.00010203368394028401,1.5694019816041294e-11,8.924611647042983e-09,1.5622456784439286e-08,0.0011006933392289277,1.8962875727140487e-09,2.8137131782153612e-05,2.1908379417896008e-05,2.1565239351159167e-05
5.763949724343495e-09,0.10054149576763871,0.0,0.24530057464296126,0.031075110263184432,0.31644282418372804,0.34981309810085937,0.20577230002380306,0.09452498082768476,0.0,1.8911476542370686e-12,0.0006305265244162904,3.298241865358173e-10,0.0,1.207027053692125e-15,0.0024903967930136202,3.9235101611536005e-13,4.599756292721679e-14,1.388413030902042e-22,4.225148301532688e-08,3.793350491782036e-11,1.839430331419995e-35,2.486990334134164e-07,1.8707340449696097e-24,7.25257511633625e-12,2.897824679263909e-23,0.0005555935327492799,6.631045592750501e-25,3.9379432454185555e-06,1.7361872609006288e-05,0.0009438196938299045,1.9463619237361972e-05,4.0910463583182855e-06,8.218582686665977e-06,3.6847634700625052e-06,8.250638373225625e-06,1.6223591753647674e-05,0.001646758547654251,3.717689259695182e-05,0.0003716753944496858,0.00012738152408409354,0.00010198449749496186,1.568714692118496e-11,8.950105311921808e-09,1.5688516894772892e-08,0.0011054860428693371,1.903101888189993e-09,2.8289715169431193e-05,2.2029975427649506e-05,2.170356520274953e-05
5.787156804575963e-09,0.10054149576763871,0.0,0.24528908588702977,0.031075110263184432,0.3164309801480308,0.349810475578937,0.2057674044895848,0.09453676142416717,0.0,1.9033972891597026e-12,0.0006330115570374719,3.3389758051719486e-10,0.0,1.2315096474753852e-15,0.0025009009153804224,3.971540143504113e-13,4.6367239271076905e-14,1.4052143628758435e-22,4.2427829787810246e-08,3.808558352024441e-11,1.876723753877172e-35,2.498645899482288e-07,1.893416875472692e-24,7.339076010241278e-12,2.9567971470648984e-23,0.0005574800130972067,6.714155576379916e-25,3.938269908766501e-06,1.7360730986645444e-05,0.0009437325117366265,1.9462561669314836e-05,4.090757419628141e-06,8.218340424101001e-06,3.685331015440647e-06,8.250529823018951e-06,1.6347416255493606e-05,0.0016529892897940472,3.7283302604599014e-05,0.0003717603504826269,0.000127973975875286,0.00010193534824638462,1.5680279740057634e-11,8.975598637824231e-09,1.575457123397892e-08,0.0011102781425612808,1.9099110521739713e-09,2.844231294252177e-05,2.2151560642820704e-05,2.1842107998672368e-05
5.8335709650408964e-09,0.10054149576763871,0.0,0.24526611173890084,0.031075110263184432,0.31640729190650996,0.34980523059399143,0.2057576150782181,0.09456032960677137,0.0,1.9280080852164703e-12,0.0006379809180822081,3.421500306699537e-10,0.0,1.2816456343687626e-15,0.002521900366291883,4.068731937591167e-13,4.7110994966398903e-14,1.439221666971839e-22,4.278026630695452e-08,3.8389725105535954e-11,1.9531247317196194e-35,2.5220338951114114e-07,1.9393315654604946e-24,7.513997370570556e-12,3.0775745032651885e-23,0.0005612455004770939,6.8824226454187785e-25,3.938922666085544e-06,1.735845241874195e-05,0.0009435598254936786,1.9460446844351393e-05,4.090179658634129e-06,8.217848528319233e-06,3.6864497688795638e-06,8.250305103050645e-06,1.659634411654782e-05,0.001665449495538798,3.749609961393883e-05,0.00037192759603192345,0.00012916088901655632,0.00010183716169311051,1.5666562572126798e-11,9.026584337829595e-09,1.588666271655055e-08,0.0011198605355093269,1.9235139050826263e-09,2.874754608303179e-05,2.2394696295273978e-05,2.211983847197754e-05
5.875343709459337e-09,0.10054149576763871,0.0,0.24524543884074718,0.031075110263184432,0.3163859723104268,0.3498005101746861,0.20574880649677071,0.09458154886065809,0.0,1.9502854413178157e-12,0.0006424525483021013,3.4969873590258577e-10,0.0,1.328127187804571e-15,0.0025407899233349496,4.157501801598661e-13,4.7785393744360555e-14,1.4702924471518857e-22,4.309716650906021e-08,3.866343472716681e-11,2.023993693123008e-35,2.543171289220638e-07,1.9812847156324112e-24,7.673623883163733e-12,3.1895625949287285e-23,0.0005646259386039959,7.036211007848698e-25,3.939509511273105e-06,1.7356406928860306e-05,0.0009434062844766561,1.9458543856596943e-05,4.08965980640683e-06,8.21739756101947e-06,3.6874383673703956e-06,8.250094311889679e-06,1.682183452685442e-05,0.0016766622130294825,3.7687590652612954e-05,0.00037207513356676906,0.0001302313917538768,0.00010174892185315199,1.5654236788769348e-11,9.072470467072755e-09,1.6005525603029803e-08,0.0011284826371637966,1.9357388033838948e-09,2.902229126343581e-05,2.2613475565364847e-05,2.2370522996522965e-05
5.917116453877778e-09,0.10054149576763871,0.0,0.24522476957652609,0.031075110263184432,0.31636465256169893,0.3497957898189926,0.2057399997043867,0.09460277550339821,0.0,1.9726842755228263e-12,0.000646923434448949,3.5736370825457087e-10,0.0,1.3759237060747546e-15,0.0025596701377399366,4.247508317709525e-13,4.84645461767307e-14,1.5018062250860546e-22,4.3413789831416085e-08,3.893712748207058e-11,2.0969045442629398e-35,2.564392864522249e-07,2.0238391026437867e-24,7.835341888387565e-12,3.304732608718072e-23,0.0005679983446338092,7.192239583299936e-25,3.940095767277264e-06,1.735436626694383e-05,0.0009432544820362635,1.9456641204917512e-05,4.089140079850931e-06,8.21693892220559e-06,3.6884100213545853e-06,8.249875583960898e-06,1.7048700850100296e-05,0.0016878735290737554,3.787905675281197e-05,0.00037221990567490006,0.00013130404435641505,0.00010166080377061646,1.56419297037003e-11,9.118355735600062e-09,1.6124370230488767e-08,0.0011371028028501445,1.9479469321984275e-09,2.9297061775984624e-05,2.283221089577221e-05,2.262188752984436e-05
5.958889198296219e-09,0.10054149576763871,0.0,0.24520410394689618,0.031075110263184432,0.3163433326762163,0.34979106952691136,0.20573119470076398,0.09462400945415045,0.0,1.995205128481249e-12,0.0006513935849272258,3.6514607510560984e-10,0.0,1.4250618800352122e-15,0.0025785410873030382,4.3387588715999273e-13,4.9148451436043754e-14,1.533766108229002e-22,4.3730136643681015e-08,3.921080337150081e-11,2.1719010810215362e-35,2.585699216241474e-07,2.0669990298648302e-24,7.999160810867013e-12,3.4231495133627134e-23,0.0005713627387845253,7.350523579749412e-25,3.940681447008151e-06,1.7352330322389297e-05,0.0009431043811808623,1.9454738889348663e-05,4.088620478954449e-06,8.216472759383553e-06,3.6893650818436245e-06,8.249649068847511e-06,1.7276940367755194e-05,0.0016990834332712588,3.807049786101347e-05,0.0003723619698186944,0.000132378836264141,0.0001015728078199062,1.5629641372645685e-11,9.164240221704581e-09,1.6243196751461755e-08,0.001145721040224251,1.960138263071496e-09,2.9571849891983733e-05,2.305089916468539e-05,2.2873923666007174e-05
6.00066194271466e-09,0.10054149576763871,0.0,0.24518344195256783,0.031075110263184432,0.31632201266969984,0.34978634929844254,0.20572239148559693,0.09464525063355134,0.0,2.017848544829879e-12,0.0006558630080448025,3.730469707770609e-10,0.0,1.4755687251778738e-15,0.0025974028481339576,4.4312608304711734e-13,4.9837108694894365e-14,1.566175203439057e-22,4.404620731668487e-08,3.948446239671828e-11,2.2490277210419493e-35,2.607090932268085e-07,2.1107688015460756e-24,8.165090002960113e-12,3.544879074661355e-23,0.0005747191412221269,7.511078186036138e-25,3.941266563071297e-06,1.7350298987981727e-05,0.0009429559457404094,1.9452836909930557e-05,4.088101003706218e-06,8.215999218281522e-06,3.690303891632316e-06,8.249414914487955e-06,1.7506550367471034e-05,0.0017102919154324586,3.82619139200331e-05,0.00037250138216322215,0.00013345575695985842,0.00010148493433131695,1.561737184453694e-11,9.210123998179765e-09,1.6362005312123696e-08,0.0011543373568548103,1.9723127681584246e-09,2.984664801753048e-05,2.3269537375659267e-05,2.3126623095678696e-05
6.0424346871331006e-09,0.10054149576763871,0.0,0.24516278359429694,0.031075110263184432,0.3163006925577063,0.3497816291335867,0.20571359005857637,0.09466649896367964,0.0,2.0406150731075326e-12,0.0006603317120140556,3.8106753655916787e-10,0.0,1.5274715827385759e-15,0.002616255494695655,4.525021543180346e-13,5.053051712593861e-14,1.5990366169782494e-22,4.4362002222295874e-08,3.9758104558990846e-11,2.3283295081247934e-35,2.628568593213346e-07,2.1551527228257292e-24,8.333138745101486e-12,3.66998785824209e-23,0.0005780675720607216,7.67391857191228e-25,3.941851127775226e-06,1.73482721597602e-05,0.0009428091403491362,1.9450935266707378e-05,4.087581654095786e-06,8.215518442788483e-06,3.691226785515366e-06,8.249173267097735e-06,1.773752814306821e-05,0.0017214989655759522,3.845330486923844e-05,0.0003726381976077896,0.00013453479596896322,0.00010139718359449119,1.56051211620421e-11,9.256007132595554e-09,1.648079605253393e-08,0.0011629517602220391,1.98447042024375e-09,3.0121448691301936e-05,2.3488122653125733e-05,2.3379977605018883e-05
6.084207431551541e-09,0.10054149576763871,0.0,0.24514212887287953,0.031075110263184432,0.3162793723556316,0.3497769090323438,0.20570479041938985,0.09468775436802147,0.0,2.0635052656719223e-12,0.0006647997049529649,3.89208920737672e-10,0.0,1.5807981207918553e-15,0.002635099099843168,4.620048340369576e-13,5.1228675901895174e-14,1.632353454512333e-22,4.467752173329846e-08,4.0031729859593594e-11,2.40985211662532e-35,2.6501327724664423e-07,2.2001550997369642e-24,8.503316246144126e-12,3.7985432322889386e-23,0.0005814080513626737,7.839059888093836e-25,3.942435153138826e-06,1.7346249736891028e-05,0.0009426639304284678,1.9449033959726883e-05,4.087062430113335e-06,8.215030574902302e-06,3.692134090496583e-06,8.248924271102235e-06,1.7969870994521827e-05,0.0017327045739256872,3.864467064475614e-05,0.0003727724698165739,0.0001356159428591972,0.00010130955586159085,1.559288936205398e-11,9.301889687559548e-09,1.659956910687322e-08,0.001171564257716619,1.996611192758997e-09,3.03962445823892e-05,2.3706652238060473e-05,2.363397907458424e-05
6.125980175969982e-09,0.10054149576763871,0.0,0.2451214777891468,0.031075110263184432,0.31625805207871494,0.3497721889947143,0.20569599256772156,0.09470901677143707,0.0,2.086519678618334e-12,0.000669266994886195,3.9747227861983084e-10,0.0,1.635576335333037e-15,0.0026539337348615273,4.716348534594009e-13,5.1931584195546506e-14,1.66612882111082e-22,4.4992766223280594e-08,4.0305338299808625e-11,2.49364185585133e-35,2.671784036250409e-07,2.245780239215151e-24,8.675631643699596e-12,3.930613370235734e-23,0.0005847405991387363,8.006517266311051e-25,3.943018650898499e-06,1.7344231621547637e-05,0.0009425202821701844,1.9447132989039965e-05,4.086543331749572e-06,8.21453575468616e-06,3.6930261259915705e-06,8.248668069079218e-06,1.8203576227948053e-05,0.0017439087309081161,3.8836011179671506e-05,0.00037290425124839846,0.00013669918724039875,0.00010122205135021683,1.558067647613925e-11,9.34777172096609e-09,1.671832460367206e-08,0.0011801748566388466,2.008735059798783e-09,3.067102848817552e-05,2.3925123483796697e-05,2.3888619478244074e-05
6.167752920388423e-09,0.10054149576763871,0.0,0.24510083034396063,0.031075110263184432,0.31623673174204325,0.3497674690206983,0.20568719650325246,0.0947302861001278,0.0,2.1096588717001167e-12,0.0006737335897461669,4.058587725598333e-10,0.0,1.6918345513473913e-15,0.002672759469502764,4.813929420448444e-13,5.263924117973991e-14,1.7003658212470037e-22,4.5307736066530004e-08,4.0578929880925166e-11,2.579745674461863e-35,2.6935229436775563e-07,2.292032449105022e-24,8.850094004476556e-12,4.066267253426734e-23,0.0005880652353481828,8.176305819358514e-25,3.943601632515069e-06,1.734221771879708e-05,0.0009423781625198392,1.944523235470024e-05,4.086024358995676e-06,8.214034120232874e-06,3.6939032040237454e-06,8.248404801710559e-06,1.8438641155590376e-05,0.00175511142714929,3.902732640422138e-05,0.00037303359318566133,0.00013778451876425056,0.0001011346702460868,1.556848253095084e-11,9.393653286228811e-09,1.6837062666021256e-08,0.0011887835641979842,2.0208419961331482e-09,3.0945793332257976e-05,2.4143533851984933e-05,2.4143890882109517e-05
6.209525664806864e-09,0.10054149576763871,0.0,0.24508018653820965,0.031075110263184432,0.3162154113605539,0.34976274911029615,0.2056784022256601,0.0947515622816047,0.0,2.132923408250891e-12,0.0006781994973741174,4.143695719836269e-10,0.0,1.7496014238666426e-15,0.0026915763720220505,4.912798274692705e-13,5.335164602738872e-14,1.735067558797994e-22,4.562243163793855e-08,4.0852504604239415e-11,2.668211164866629e-35,2.715350046804402e-07,2.338916038167778e-24,9.02671232461772e-12,4.2055746737447115e-23,0.0005913819798989388,8.348440641144968e-25,3.944184109180493e-06,1.734020793649235e-05,0.0009422375391604412,1.9443332056763745e-05,4.085505511843231e-06,8.213525807636195e-06,3.694765629413875e-06,8.248134607742036e-06,1.867506309580596e-05,0.0017663126534719082,3.921861624598068e-05,0.00037316054576245984,0.00013887192712402498,0.00010104741270549797,1.555630754860716e-11,9.439534432500372e-09,1.6955783411777183e-08,0.0011973903875117764,2.032931977218895e-09,3.12205321624101e-05,2.4361880908691237e-05,2.4399785443474727e-05
6.251298409225305e-09,0.10054149576763871,0.0,0.2450595463728053,0.031075110263184432,0.31619409094903933,0.34975802926350796,0.20566960973461912,0.09477284524465755,0.0,2.156313855108469e-12,0.000682664725521145,4.2300585341316635e-10,0.0,1.8089059390129192e-15,0.002710384509212982,5.012962356375725e-13,5.4068797911473416e-14,1.7702371370447452e-22,4.593685331291373e-08,4.1126062471054627e-11,2.759086567626234e-35,2.737265890686118e-07,2.386435316088137e-24,9.205495530035236e-12,4.3486062362067186e-23,0.0005946908526477129,8.52293680674288e-25,3.944766091824408e-06,1.7338202185170247e-05,0.0009420983804964006,1.9441432095288568e-05,4.084986790284145e-06,8.213010950968354e-06,3.6956136999639185e-06,8.247857623950424e-06,1.8912839373052e-05,0.001777512400892329,3.940988063004237e-05,0.00037328515799194673,0.00013996140205432795,0.00010096027885759379,1.554415154704113e-11,9.48541520488396e-09,1.707448695376271e-08,0.001205995333606132,2.0450049792103797e-09,3.1495238148584e-05,2.4580162320628898e-05,2.4656295409770345e-05
6.2930711536437455e-09,0.10054149576763871,0.0,0.2450389098486789,0.031075110263184432,0.31617277052214954,0.3497533094803341,0.20566081902980066,0.09479413491932502,0.0,2.1798307825403927e-12,0.0006871292818492448,4.3176880049008753e-10,0.0,1.8697774150302665e-15,0.0027291839464420303,5.114428906958428e-13,5.4790696005042645e-14,1.805877658672091e-22,4.6251001467297144e-08,4.1399603482681004e-11,2.8524207758531656e-35,2.759271013430516e-07,2.4345945934813165e-24,9.386452476744509e-12,4.495433361527846e-23,0.0005979918734001285,8.699809372437737e-25,3.94534759112043e-06,1.7336200377954343e-05,0.0009419606556377514,1.943953247033461e-05,4.084468194310605e-06,8.212489682263175e-06,3.6964477066352916e-06,8.24757398511714e-06,1.9151967317872012e-05,0.0017887106606175602,3.9601119479191314e-05,0.00037340747779294483,0.00014105293333084175,0.00010087326880645109,1.5532014540321937e-11,9.531295644630465e-09,1.7193173399949436e-08,0.00121459840941494,2.0570609789664855e-09,3.176990458095045e-05,2.479837585151868e-05,2.4913413117528813e-05
6.334843898062186e-09,0.10054149576763871,0.0,0.2450182769667782,0.031075110263184432,0.31615145009439605,0.3497485897607748,0.2056520301108732,0.09481543123686549,0.0,2.2034747641710947e-12,0.0006915931739323307,4.40659603998814e-10,0.0,1.9322455033037418e-15,0.002747974747682181,5.217205150435353e-13,5.5517339481214416e-14,1.8419922257687738e-22,4.656487647728897e-08,4.167312764043569e-11,2.948263339613574e-35,2.781365946251554e-07,2.4833981818999643e-24,9.569591951196544e-12,4.6461282886530163e-23,0.0006012850619108531,8.879073375777135e-25,3.945928617492314e-06,1.7334202430462702e-05,0.0009418243343846483,1.943763318196328e-05,4.083949723915035e-06,8.21196213150434e-06,3.69726793372132e-06,8.247283824007913e-06,1.939244426688223e-05,0.0017999074240422261,3.979233271407148e-05,0.00037352755201584527,0.00014214651077006684,0.0001007863826330008,1.5519896538951095e-11,9.577175789324219e-09,1.731184285363605e-08,0.0012231996217800182,2.0690999540568926e-09,3.204452486797597e-05,2.5016519358574063e-05,2.5171130991361665e-05
6.376616642480627e-09,0.10054149576763871,0.0,0.24499764772806515,0.031075110263184432,0.31613012968015475,0.34974387010483016,0.205643242977502,0.09483673412972866,0.0,2.227246376910636e-12,0.0006960564092572474,4.4967946188909804e-10,0.0,1.9963401893661656e-15,0.002766756975545756,5.32129829345507e-13,5.624872751317707e-14,1.8785839398274828e-22,4.6878478719378397e-08,4.1946634945642735e-11,3.0466644703298555e-35,2.803551213522393e-07,2.5328503938410142e-24,9.754922670608696e-12,4.8007640772569975e-23,0.0006045704378837308,9.060743835619576e-25,3.9465091811199445e-06,1.733220826072017e-05,0.0009416893872121445,1.94357342302373e-05,4.083431379090048e-06,8.211428426618316e-06,3.6980746590146455e-06,8.246987271357874e-06,1.9634267562757945e-05,0.0018111026827455242,3.9983520253347286e-05,0.0003736454264678094,0.00014324212422906366,0.00010069962039679438,1.5507797550134714e-11,9.623055673063908e-09,1.7430495413627e-08,0.0012317989774511793,2.0811218827689785e-09,3.2319092534535854e-05,2.5234590789107484e-05,2.5429441542948485e-05
6.418389386899068e-09,0.10054149576763871,0.0,0.2449770221335132,0.031075110263184432,0.316108809293669,0.3497391505125005,0.20563445762934926,0.09485804353152813,0.0,2.251146200884981e-12,0.0007005189952247681,4.5882957929800526e-10,0.0,2.0620917938925963e-15,0.002785530691316461,5.426715525439422e-13,5.698485927419038e-14,1.9156559017448858e-22,4.719180857027921e-08,4.2220125399633054e-11,3.1476750451840294e-35,2.825827332827994e-07,2.5829555427525056e-24,9.942453283294001e-12,4.9594146102128105e-23,0.0006078480209719112,9.24483575218314e-25,3.947089291945113e-06,1.7330217789074866e-05,0.0009415557852552498,1.9433835615220463e-05,4.082913159828388e-06,8.210888693471454e-06,3.6988681539698174e-06,8.246684455861641e-06,1.9877434554219932e-05,0.0018222964284881787,4.017468201385889e-05,0.00037376114593730024,0.00014433976360519438,0.00010061298213762943,1.5495717578034346e-11,9.668935326630706e-09,1.7549131174390656e-08,0.0012403964830864035,2.093126744110566e-09,3.2593601220061845e-05,2.545258817725366e-05,2.568833737003757e-05
6.460162131317509e-09,0.10054149576763871,0.0,0.244956400184105,0.031075110263184432,0.316087488949053,0.34973443098378587,0.2056256740660744,0.09487935937701455,0.0,2.2751748193677788e-12,0.000704980939150584,4.681111685713461e-10,0.0,2.129530973682629e-15,0.0028042959549806653,5.533464018701544e-13,5.772573393758661e-14,1.9532112118216666e-22,4.750486640687025e-08,4.249359900374443e-11,3.251346611521945e-35,2.848194815017268e-07,2.6337179430403204e-24,1.0132192368988978e-11,5.1221545960287505e-23,0.0006111178307779797,9.431364107093876e-25,3.947668959677181e-06,1.7328230938118605e-05,0.0009414235002942687,1.943193733697746e-05,4.082395066122914e-06,8.210343055870858e-06,3.6996486838606712e-06,8.24637550416779e-06,2.0121942596020774e-05,0.001833488653209392,4.036581791077177e-05,0.00037387475421796657,0.00014543941883586424,0.00010052646787704568,1.5483656623997953e-11,9.71481477764515e-09,1.7667750226213175e-08,0.0012489921452521072,2.1051145178119045e-09,3.286804467672346e-05,2.5670509640805757e-05,2.5947811155458006e-05
6.50193487573595e-09,0.10054149576763871,0.0,0.24493578188083062,0.031075110263184432,0.31606616866029397,0.34972971151868665,0.20561689228733407,0.0949006816020495,0.0,2.299332818713603e-12,0.0007094422482662803,4.775254492845614e-10,0.0,2.1986887226305865e-15,0.0028230528252579266,5.641550928562755e-13,5.847135067677154e-14,1.9912529697625607e-22,4.781765260614051e-08,4.2767055759321446e-11,3.357731391258285e-35,2.870654164254793e-07,2.6851419100748785e-24,1.032414843917998e-11,5.2890595712542565e-23,0.0006143798868540876,9.620343863434018e-25,3.948248193798577e-06,1.7326247632611045e-05,0.0009412925047404257,1.94300393955737e-05,4.081877097966565e-06,8.209791635568605e-06,3.7004165079331635e-06,8.2460605408773e-06,2.03677890489313e-05,0.0018446793490238028,4.0556927857720665e-05,0.00037398629413190317,0.0001465410798982647,0.00010044007761970275,1.5471614686772352e-11,9.7606940507228e-09,1.7786352655359256e-08,0.0012575859704234962,2.117085184329741e-09,3.314241676764183e-05,2.5888353378160525e-05,2.6207855666143106e-05
