Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),H2NOX(204),HOX(29),HNOX(512),H2NO(88),NX(539),HNX(511),OX(27)
1.5513747306371036e-09,0.12058130662282415,0.0,0.29711059665479406,0.031075110263184432,0.3184962253050295,0.3484529626957609,0.20700930829479086,0.0923378424247782,0.0,3.547777100666131e-11,0.002024759793473718,1.2497159078568429e-08,0.0,7.25931872301799e-24,0.000612244906159796,8.259962543557049e-21,1.5313642872225063e-14,6.456192522963469e-20,8.305978236107731e-16,2.644694177247772e-09,8.562905185817643e-31,1.2286583185688596e-05,6.161056715393466e-21,8.415429307535134e-20,3.0146145651667272e-30,0.001966755858586104,1.0051125519083425e-23,3.651780833611176e-06,6.391331746550436e-06,0.0007950363034817394,7.0571531464965214e-06,2.909240714253396e-06,7.018966593561031e-06,5.365358646995602e-06,7.024607174178873e-06,2.8538931844332386e-05,0.00084718372998438,1.7299003982092828e-05,0.0005938502133731519
1.5568464162397834e-09,0.12058130662282415,0.0,0.29710653554157174,0.031075110263184432,0.3184931623876507,0.3484458423128767,0.20700930832524855,0.09233976663185912,0.0,3.5787838293546876e-11,0.0020318802871429095,1.2627143417742403e-08,0.0,7.439272574045767e-24,0.0006150497931758907,8.40560970811709e-21,1.5426358654752916e-14,6.524742645732008e-20,8.393455306638566e-16,2.654021699927362e-09,8.714966268409859e-31,1.2326235072985808e-05,6.226469110807835e-21,8.563418737404732e-20,3.0849065565153573e-30,0.001973469357042589,1.019459931652589e-23,3.651971585043752e-06,6.390713017122361e-06,0.0007947977643192747,7.056912377218361e-06,2.9092009289007924e-06,7.019430531806768e-06,5.374253538567655e-06,7.025094266257768e-06,2.8693245006943097e-05,0.0008500728776574615,1.7318128224292836e-05,0.0005952324564534214
1.5623181018424632e-09,0.12058130662282415,0.0,0.29710247638574466,0.031075110263184432,0.31849009894268326,0.34843872207540394,0.20700930835568676,0.09234169400150914,0.0,3.609948669768873e-11,0.002039000634468882,1.2758004244425964e-08,0.0,7.623028119482506e-24,0.0006178529186751397,8.5532976138557e-21,1.5539518128647314e-14,6.59377624976812e-20,8.481539348981536e-16,2.663349219738772e-09,8.869179967308211e-31,1.2365860152645227e-05,6.292342908015782e-21,8.713472343886989e-20,3.156590061431605e-30,0.0019801813160369203,1.0339610384650467e-23,3.6521624094719666e-06,6.390093063733742e-06,0.000794558718893924,7.056671663165727e-06,2.909161163080484e-06,7.019896007435425e-06,5.383129974567155e-06,7.02558327945213e-06,2.884792639428933e-05,0.0008529621941966017,1.7337240729767287e-05,0.0005966131073452013
1.567789787445143e-09,0.12058130662282415,0.0,0.2970984191531987,0.031075110263184432,0.3184870349695945,0.34843160198334094,0.20700930838610573,0.09234362452509422,0.0,3.6412719012544775e-11,0.0020461208354516157,1.2889744204147615e-08,0.0,7.810651814123086e-24,0.000620654279703655,8.703047502257575e-21,1.5653121593567834e-14,6.663295033369535e-20,8.57023239098057e-16,2.67267673667359e-09,9.025569057646147e-31,1.2405458445227848e-05,6.358679730154806e-21,8.865611424848105e-20,3.229687774758729e-30,0.001986891735902989,1.0486169785839637e-23,3.652353307305109e-06,6.3894719405166e-06,0.0007943191916760212,7.0564310034826155e-06,2.909121416449963e-06,7.020362953732794e-06,5.391988107118142e-06,7.026074137631717e-06,2.9002975913619476e-05,0.0008558516802842031,1.7356341530337714e-05,0.0005979921749156579
1.5732614730478228e-09,0.12058130662282415,0.0,0.2970943638106084,0.031075110263184432,0.31848397046787896,0.3484244820366859,0.2070093084165059,0.09234555819408077,0.0,3.672753802962365e-11,0.0020532408900910955,1.3022365939586578e-08,0.0,8.00221103297985e-24,0.0006234538734819761,8.854880759675024e-21,1.5767169348849003e-14,6.733300694824287e-20,8.659536459755634e-16,2.6820042507234064e-09,9.184156474675989e-31,1.2445029971336575e-05,6.425481200395279e-21,9.019857420316351e-20,3.304222683092056e-30,0.001993600616974811,1.0634288623877608e-23,3.6525442789428985e-06,6.388849700226144e-06,0.0007940792065043923,7.056190397332823e-06,2.9090816886746472e-06,7.0208313056778535e-06,5.4008280859486804e-06,7.026566766579901e-06,2.915839347220125e-05,0.0008587413365724751,1.737543065846297e-05,0.000599369667904112
1.5787331586505026e-09,0.12058130662282415,0.0,0.29709031032541916,0.031075110263184432,0.31848090543705776,0.34841736223543696,0.20700930844688747,0.09234749500003413,0.0,3.704394653845638e-11,0.002060360798387306,1.3155872090576372e-08,0.0,8.197774080683934e-24,0.0006262516974004447,9.008818917797062e-21,1.5881661693501744e-14,6.803794932410708e-20,8.749453581702892e-16,2.691331761879818e-09,9.344965314330853e-31,1.2484574751614624e-05,6.4927489419406776e-21,9.176231912902336e-20,3.38021806752986e-30,0.002000307959586524,1.0783978043969586e-23,3.6527353247755256e-06,6.3882263942733374e-06,0.0007938387866013449,7.055949843899476e-06,2.909041979427688e-06,7.0213009999027465e-06,5.409650058432973e-06,7.027061093948679e-06,2.9314178977321744e-05,0.0008616311636842211,1.7394508147200397e-05,0.000600745594924558
1.5842048442531824e-09,0.12058130662282415,0.0,0.2970862586658297,0.031075110263184432,0.3184778398766778,0.34841024257959224,0.2070093084772509,0.09234943493461636,0.0,3.736194732656864e-11,0.0020674805603402373,1.3290265294108443e-08,0.0,8.39741020094833e-24,0.0006290477490146885,9.164883654118312e-21,1.5996598926214736e-14,6.874779444397383e-20,8.839985782494881e-16,2.7006592701344213e-09,9.508018833786578e-31,1.2524092806743951e-05,6.560484578027788e-21,9.334756628218778e-20,3.4576975064407974e-30,0.002007013764072386,1.093524923276118e-23,3.6529264451836955e-06,6.387602072756695e-06,0.0007935979545873238,7.055709342384593e-06,2.9090022883898e-06,7.0217719746537e-06,5.41845416963281e-06,7.02755704921471e-06,2.9470332336287417e-05,0.0008645211622136042,1.7413574030168523e-05,0.0006021199644681382
1.5896765298558622e-09,0.12058130662282415,0.0,0.29708220880077396,0.031075110263184432,0.31847477378631184,0.34840312306915017,0.2070093085075964,0.09235137798958502,0.0,3.7681543179453866e-11,0.00207460017594988,1.3425548184335754e-08,0.0,8.601189586092768e-24,0.0006318420260412148,9.323096792407791e-21,1.611198134535579e-14,6.946255929043113e-20,8.931135087080671e-16,2.7099867754788187e-09,9.673340452023698e-31,1.2563584157443707e-05,6.628689731926942e-21,9.495453435299731e-20,3.536684878247906e-30,0.002013718030766768,1.1088113418357723e-23,3.6531176405386823e-06,6.386976784493385e-06,0.0007933567324952313,7.0554688920086455e-06,2.908962615249083e-06,7.022244169752829e-06,5.427240562338384e-06,7.028054563636345e-06,2.9626853456424114e-05,0.0008674113327268969,1.743262834151109e-05,0.000603492784905563
1.595148215458542e-09,0.12058130662282415,0.0,0.2970781606999044,0.031075110263184432,0.3184717071655565,0.34839600370410867,0.2070093085379243,0.09235332415679093,0.0,3.800273688054689e-11,0.0020817196452162304,1.3561723392576337e-08,0.0,8.809183386630722e-24,0.0006346345263531104,9.483480303177512e-21,1.6227809248973243e-14,7.018226084596898e-20,9.022903519686024e-16,2.7193142779046144e-09,9.840953750389376e-31,1.2603048824468753e-05,6.697366026942236e-21,9.658344347019319e-20,3.617204364229233e-30,0.0020204207600041527,1.1242581870343672e-23,3.653308911202385e-06,6.386350577049611e-06,0.0007931151417844229,7.05522849201013e-06,2.908922959700848e-06,7.022717526560809e-06,5.436009377108464e-06,7.028553570211646e-06,2.9783742245077127e-05,0.0008703016757632097,1.7451671115862427e-05,0.0006048640644894856
1.6006199010612218e-09,0.12058130662282415,0.0,0.29707411433357517,0.031075110263184432,0.318468640014033,0.34838888448446576,0.20700930856823496,0.0923552734281769,0.0,3.832553121119832e-11,0.0020888389681392866,1.3698793547316921e-08,0.0,9.021463720918546e-24,0.0006374252479758433,9.646056304150941e-21,1.634408293479725e-14,7.090691609297905e-20,9.115293103813568e-16,2.728641777403415e-09,1.0010882473159435e-30,1.2642486828608215e-05,6.766515086411748e-21,9.823451520509939e-20,3.69928045133513e-30,0.0020271219521191333,1.1398665899801987e-23,3.653500257527383e-06,6.385723496770279e-06,0.0007928732033543868,7.054988141645144e-06,2.9088833214474542e-06,7.023191987940407e-06,5.44476075230995e-06,7.0290540036373375e-06,2.9940998609611152e-05,0.0008731921918352039,1.747070238831421e-05,0.0006062338113568275
1.6060915866639016e-09,0.12058130662282415,0.0,0.2970700696728262,0.031075110263184432,0.31846557233138567,0.3483817654102197,0.20700930859852856,0.0923572257957759,0.0,3.864992895064966e-11,0.002095958144719048,1.3836761274216446e-08,0.0,9.238103684867074e-24,0.0006402141890831661,9.810847060731283e-21,1.6460802700241168e-14,7.163654201375421e-20,9.208305862242953e-16,2.737969273966831e-09,1.018315052810034e-30,1.2681898190684026e-05,6.83613853370777e-21,9.990797257579941e-20,3.7829379350222586e-30,0.002033821607446408,1.1556376859333518e-23,3.653691679857002e-06,6.385095588808012e-06,0.0007926309375581079,7.0547478401869904e-06,2.908843700198144e-06,7.023667498220845e-06,5.453494824156778e-06,7.029555800268712e-06,3.009862245741034e-05,0.0008760828814297874,1.7489722194383385e-05,0.0006076020335310568
1.6115632722665814e-09,0.12058130662282415,0.0,0.29706602668936655,0.031075110263184432,0.31846250411728144,0.34837464648136857,0.20700930862880546,0.09235918125170944,0.0,3.8975932876009014e-11,0.00210307717495552,1.3975629196109647e-08,0.0,9.459177361715734e-24,0.0006430013479931197,9.977874986469662e-21,1.6577968842402823e-14,7.237115559048846e-20,9.301943817031016e-16,2.7472967675864777e-09,1.0357781987031238e-30,1.2721282931549575e-05,6.906237992237017e-21,1.0160404005130826e-19,3.8682019221043355e-30,0.002040519726320779,1.1715726143076433e-23,3.6538831785253794e-06,6.384466897151489e-06,0.0007923883642151334,7.054507586925767e-06,2.908804095668881e-06,7.024144003162963e-06,5.462211726748213e-06,7.030058898080439e-06,3.0256613695878312e-05,0.000878973745008791,1.750873056998141e-05,0.0006089687389244217
1.6170349578692612e-09,0.12058130662282415,0.0,0.2970619853555597,0.031075110263184432,0.31845943537140986,0.3483675276979104,0.20700930865906597,0.09236113978818594,0.0,3.930354576222734e-11,0.00211019605884871,1.4115399933010597e-08,0.0,9.684759831869419e-24,0.0006457867231641314,1.0147162643533078e-20,1.669558165806585e-14,7.311077380527636e-20,9.39620898951196e-16,2.7566242582539713e-09,1.0534801086386e-30,1.2760641072088331e-05,6.976815085440856e-21,1.0332294355573873e-19,3.9550978336196704e-30,0.002047216309077148,1.1876725186725646e-23,3.6540747538575346e-06,6.383837464653128e-06,0.0007921455026243338,7.054267381167982e-06,2.9087645075821985e-06,7.024621449925214e-06,5.470911592106542e-06,7.030563236628267e-06,3.0414972232438166e-05,0.0008818647830096312,1.7527727551384593e-05,0.0006103339353401384
1.622506643471941e-09,0.12058130662282415,0.0,0.29705794564440763,0.031075110263184432,0.31845636609348166,0.3483604090598433,0.20700930868931025,0.09236310139749933,0.0,3.963277038207558e-11,0.0021173147963986266,1.4256076102116236e-08,0.0,9.914927182798252e-24,0.00064857031319121,1.031873274317227e-20,1.6813641443700948e-14,7.385541364011304e-20,9.491103400297484e-16,2.7659517459609313e-09,1.0714232227775305e-30,1.2799972633212529e-05,7.047871436795532e-21,1.0506491047246303e-19,4.0436514077155406e-30,0.0020539113560505136,1.2039385467552228e-23,3.6542664061694386e-06,6.383207333056147e-06,0.0007919023715763769,7.054027222236168e-06,2.9087249356670415e-06,7.025099787030405e-06,5.479594550214144e-06,7.031068757011607e-06,3.0573697974532494e-05,0.000884755995845955,1.7546713175205677e-05,0.0006116976304745338
1.6279783290746208e-09,0.12058130662282415,0.0,0.29705390752953637,0.031075110263184432,0.31845329628322905,0.34835329056716524,0.20700930871953865,0.09236506607202731,0.0,3.996360950612229e-11,0.0021244333876052823,1.43976603178099e-08,0.0,1.0149756519000426e-23,0.0006513521168022301,1.0492608146189408e-20,1.6932148495467156e-14,7.460509207689354e-20,9.586629069276993e-16,2.775279230698982e-09,1.0896099978548706e-30,1.2839277635861877e-05,7.119408669812377e-21,1.0683016964826896e-19,4.13388870254944e-30,0.0020606048675759687,1.2203718504422883e-23,3.654458135768094e-06,6.382576543020989e-06,0.0007916589893659147,7.053787109468513e-06,2.908685379658622e-06,7.025578964333219e-06,5.4882607290499646e-06,7.031575401836952e-06,3.073279082962341e-05,0.0008876473839082703,1.7565687478366422e-05,0.0006130598319191461
1.6334500146773007e-09,0.12058130662282415,0.0,0.2970498709851808,0.031075110263184432,0.31845022594040434,0.3483461722198742,0.20700930874975143,0.09236703380423003,0.0,4.0296065902711834e-11,0.0021315518324686927,1.4540155191664855e-08,0.0,1.0389325972028316e-23,0.0006541321328543093,1.0668811863405629e-20,1.7051103109213148e-14,7.53598260974128e-20,9.682788015617733e-16,2.784606712459749e-09,1.1080429072356763e-30,1.2878556101002315e-05,7.191428408038043e-21,1.0861895139751103e-19,4.225836099207232e-30,0.0020672968439887003,1.2369735857819403e-23,3.654649942951606e-06,6.381945134151163e-06,0.0007914153738034904,7.053547042218497e-06,2.9086458392982665e-06,7.026058932988476e-06,5.496910254625394e-06,7.032083115182157e-06,3.089225070519258e-05,0.0008905389475645585,1.758465049807137e-05,0.0006144205471627827
1.6389217002799805e-09,0.12058130662282415,0.0,0.29704583598617157,0.031075110263184432,0.31844715506478,0.34833905401796816,0.20700930877994875,0.09236900458664848,0.0,4.063014233794333e-11,0.0021386701309888774,1.4683563332447782e-08,0.0,1.0633714710577953e-23,0.0006569103603302725,1.084736705612843e-20,1.717050558047841e-14,7.61196326833652e-20,9.779582257764947e-16,2.7939341912348627e-09,1.1267244409713151e-30,1.2917808049624767e-05,7.26393227505471e-21,1.104314875062564e-19,4.3195203046382694e-30,0.002073987285623979,1.2537449129858122e-23,3.6548418280092753e-06,6.3813131450184525e-06,0.0007911715422271742,7.0533070198545224e-06,2.908606314333282e-06,7.0265396454201285e-06,5.505543251019545e-06,7.032591842561522e-06,3.105207750874116e-05,0.0008934306871608753,1.7603602271782567e-05,0.0006157797835935342
1.6443933858826603e-09,0.12058130662282415,0.0,0.29704180250792006,0.031075110263184432,0.3184440836561482,0.3483319359614453,0.20700930881013094,0.09237097841190314,0.0,4.096584157565012e-11,0.0021457882831658576,1.4827887346122297e-08,0.0,1.088300295064216e-23,0.0006596867983352021,1.102829703661893e-20,1.729035620449453e-14,7.688452881634426e-20,9.877013813442072e-16,2.8032616670159545e-09,1.1456571058556816e-30,1.2957033502743966e-05,7.336921894480325e-21,1.1226801123642567e-19,4.41496835460751e-30,0.0020806761928171672,1.270686996430944e-23,3.655033791221669e-06,6.380680613187589e-06,0.0007909275115139305,7.0530670417595874e-06,2.908566804516811e-06,7.027021055290964e-06,5.514159840413976e-06,7.0331015308916655e-06,3.121227114778991e-05,0.0008963226030219342,1.762254283719531e-05,0.0006171375485007511
1.64986507148534e-09,0.12058130662282415,0.0,0.2970377705264055,0.031075110263184432,0.3184410117143196,0.34832481805030335,0.20700930884029828,0.0923729552726925,0.0,4.130316637737987e-11,0.002152906288999658,1.4973129835852436e-08,0.0,1.113727196572737e-23,0.0006624614460930722,1.1211625268558947e-20,1.7410655276186366e-14,7.765453147784238e-20,9.975084699650886e-16,2.8125891397946615e-09,1.164843425481416e-30,1.2996232481397271e-05,7.410398889968805e-21,1.141287573299287e-19,4.512207616664669e-30,0.002087363565903708,1.2878010046617287e-23,3.6552258328607154e-06,6.380047575240316e-06,0.000790683298090723,7.052827107330926e-06,2.9085273096076945e-06,7.027503117473012e-06,5.522760143126817e-06,7.033612128458201e-06,3.137283152987913e-05,0.000899214695451677,1.7641472232214903e-05,0.0006184938490769757
1.6553367570880199e-09,0.12058130662282415,0.0,0.29703374001816124,0.031075110263184432,0.3184379392391235,0.3483177002845405,0.20700930887045094,0.09237493516179172,0.0,4.1642119502375227e-11,0.0021600241484903047,1.5119293402006143e-08,0.0,1.1396604097134432e-23,0.0006652343029434656,1.1397375367517967e-20,1.7531403090173297e-14,7.842965764925055e-20,1.0073796932671651e-15,2.8219166095626226e-09,1.1842859402961202e-30,1.3035405006643548e-05,7.484364885210268e-21,1.1601396201279482e-19,4.6112657931304494e-30,0.002094049405219125,1.3050881103918657e-23,3.6554179531897803e-06,6.379414066798929e-06,0.000790438917945368,7.052587215979686e-06,2.9084878293703435e-06,7.027985788018622e-06,5.53134427764633e-06,7.034123584883159e-06,3.153375856256873e-05,0.0009021069647338301,1.766039049493431e-05,0.0006198486924198394
1.6608084426906997e-09,0.12058130662282415,0.0,0.2970297109602624,0.031075110263184432,0.3184348662304072,0.3483105826641546,0.20700930890058908,0.09237691807205119,0.0,4.198270370755513e-11,0.0021671418616378293,1.5266380642158754e-08,0.0,1.1661082764303472e-23,0.000668005368338371,1.1585571101419951e-20,1.7652599940770368e-14,7.920992431185787e-20,1.0173152528063322e-15,2.8312440763114778e-09,1.2039872076585806e-30,1.3074551099562051e-05,7.558821503931246e-21,1.1792386299929848e-19,4.7121709240998964e-30,0.0021007337110990234,1.3225494905063123e-23,3.6556101524637706e-06,6.3787801225492605e-06,0.000790194386637132,7.052347367130605e-06,2.908448363574604e-06,7.028469024132218e-06,5.539912360663917e-06,7.034635851093169e-06,3.1695052153438226e-05,0.0009049994111324472,1.7679297663612716e-05,0.0006212020855339168
1.6662801282933795e-09,0.12058130662282415,0.0,0.29702568333031243,0.031075110263184432,0.3184317926880357,0.34830346518914357,0.2070093089307131,0.09237890399639523,0.0,4.232492174749662e-11,0.0021742594284422647,1.5414394151096405e-08,0.0,1.1930792475223048e-23,0.0006707746418390583,1.1776236391009993e-20,1.777424612198948e-14,7.999534844685156e-20,1.0273153500663678e-15,2.840571540032875e-09,1.2239498018949908e-30,1.3113670781251341e-05,7.633770369894914e-21,1.1985869949607938e-19,4.814951390462925e-30,0.002107416483879081,1.340186326063237e-23,3.6558024309292137e-06,6.378145776263118e-06,0.0007899497193070889,7.052107560221678e-06,2.908408911995633e-06,7.028952784142698e-06,5.548464507106563e-06,7.035148879288363e-06,3.1856712210086725e-05,0.0009078920348924376,1.7698193776654982e-05,0.0006225540353325455
1.6717518138960593e-09,0.12058130662282415,0.0,0.29702165710643136,0.031075110263184432,0.3184287186118905,0.34829634785950536,0.2070093089608231,0.0923808929278208,0.0,4.266877637441722e-11,0.0021813768489036467,1.5563336520819598e-08,0.0,1.2205818836903727e-23,0.0006735421231130301,1.1969395310320853e-20,1.7896341927540558e-14,8.078594703531638e-20,1.0373801864589484e-15,2.849899000718461e-09,1.244176314355178e-30,1.3152764072828232e-05,7.709213106901303e-21,1.218187122062576e-19,4.919635916942026e-30,0.0021140977238950517,1.357999802295976e-23,3.6559947888243536e-06,6.377511060820243e-06,0.0007897049306882369,7.051867794703865e-06,2.908369474413773e-06,7.029437027476481e-06,5.557000830168741e-06,7.035662622911995e-06,3.2018738640132956e-05,0.0009107848362400838,1.771707887259197e-05,0.0006239045486396054
1.677223499498739e-09,0.12058130662282415,0.0,0.29701763226724304,0.031075110263184432,0.3184256440018703,0.3482892306752379,0.20700930899091932,0.09238288485939623,0.0,4.301427033815795e-11,0.002188494123022014,1.5713210340546543e-08,0.0,1.2486248565916256e-23,0.0006763078119310496,1.2165072087139332e-20,1.801888765083271e-14,8.158173705823443e-20,1.0475099633236693e-15,2.859226458359888e-09,1.2646693534688275e-30,1.3191830995426772e-05,7.785151338787529e-21,1.2380414333354344e-19,5.026253575147242e-30,0.0021207774314827583,1.3759911086149876e-23,3.6561872263792436e-06,6.3768760082297205e-06,0.0007894600351153806,7.0516280700407795e-06,2.9083300506144285e-06,7.0299217146311675e-06,5.565521441343756e-06,7.03617703662077e-06,3.2181131351215334e-05,0.0009136778153835437,1.7735952990061612e-05,0.0006252536321912645
1.682695185101419e-09,0.12058130662282415,0.0,0.29701360879186417,0.031075110263184432,0.31842256885788933,0.3482821136363389,0.20700930902100195,0.09238487978425987,0.0,4.3361406386166804e-11,0.00219561125079741,1.5864018196716657e-08,0.0,1.2772169498994527e-23,0.0006790717081642405,1.236329110347251e-20,1.8141883584975318e-14,8.23827354964848e-20,1.0577048819280562e-15,2.8685539129488094e-09,1.2854315448017145e-30,1.3230871570197226e-05,7.861586689427989e-21,1.2581523658634257e-19,5.134833786648411e-30,0.0021274556069780953,1.3941614386098112e-23,3.656379743815849e-06,6.376240649650919e-06,0.0007892150465347853,7.051388385708385e-06,2.908290640387951e-06,7.030406807149799e-06,5.574026450454587e-06,7.036692076255839e-06,3.2343890250991874e-05,0.0009165709725133425,1.7754816167790883e-05,0.0006266012926376868
1.6881668707040987e-09,0.12058130662282415,0.0,0.29700958665989186,0.031075110263184432,0.3184194931798781,0.34827499674280643,0.2070093090510712,0.0923868776956189,0.0,4.371018726348281e-11,0.0022027282322298774,1.6015762672993997e-08,0.0,1.3063670603703469e-23,0.0006818338117812578,1.2564076896013854e-20,1.8265330022779213e-14,8.318895933084338e-20,1.0679651434675848e-15,2.877881364476885e-09,1.3064655311119344e-30,1.3269885818305126e-05,7.938520782734618e-21,1.2785223718185538e-19,5.2454063260647526e-30,0.0021341322507170218,1.4125119900510236e-23,3.6565723413481316e-06,6.375605015413936e-06,0.0007889699785136069,7.051148741194717e-06,2.9082512435295193e-06,7.030892267595739e-06,5.582515965684178e-06,7.03720769881447e-06,3.250701524714028e-05,0.0009194643078028517,1.7773668444578424e-05,0.0006279475365447065
1.6936385563067785e-09,0.12058130662282415,0.0,0.29700556585139287,0.031075110263184432,0.3184164169677821,0.3482678799946384,0.2070093090811273,0.0923888785867481,0.0,4.4060615712720575e-11,0.0022098450673194658,1.6168446350270646e-08,0.0,1.3360841989172048e-23,0.0006845941228455291,1.2767454156609158e-20,1.8389227256757774e-14,8.40004255419824e-20,1.0782909490656974e-15,2.8872088129357743e-09,1.3277739724061369e-30,1.330887376093028e-05,8.015955242657073e-21,1.2991539185017181e-19,5.358001324171802e-30,0.0021408073630355597,1.431043964892201e-23,3.6567650191821537e-06,6.374969135039569e-06,0.0007887248442491039,7.050909135999593e-06,2.908211859839031e-06,7.031378059528121e-06,5.590990093605203e-06,7.037723862422384e-06,3.267050624735793e-05,0.0009223578214087557,1.7792509859277968e-05,0.0006292923703954654
1.6991102419094583e-09,0.12058130662282415,0.0,0.2970015463468927,0.031075110263184432,0.31841334022156176,0.3482607633918326,0.20700930911117044,0.09239088245098871,0.0,4.441269447405546e-11,0.002216961756066225,1.6322071806670158e-08,0.0,1.3663774916891533e-23,0.0006873526415125653,1.2973447732722389e-20,1.8513575579127998e-14,8.481715111047027e-20,1.0886824997738157e-15,2.8965362583171406e-09,1.3493595459957614e-30,1.3347835419265878e-05,8.093891693182968e-21,1.3200494883836072e-19,5.4726492710257675e-30,0.0021474809442697967,1.4497585692718807e-23,3.656957777516182e-06,6.374333037258832e-06,0.0007884796565776335,7.050669569634338e-06,2.9081724891209864e-06,7.0318641474778604e-06,5.599448939209339e-06,7.038240526306702e-06,3.283436315936189e-05,0.0009252515134715077,1.781134045078252e-05,0.0006306358005920198
1.7045819275121381e-09,0.12058130662282415,0.0,0.296997528127364,0.031075110263184432,0.3184102629411921,0.34825364693438676,0.2070093091412008,0.09239288928174719,0.0,4.476642628520911e-11,0.002224078298470208,1.647664161755097e-08,0.0,1.3972561811579232e-23,0.0006901093680273348,1.3182082627901366e-20,1.8638375281811615e-14,8.563915301677114e-20,1.0991399965713622e-15,2.9058637006126526e-09,1.3712249465532747e-30,1.3386770814517566e-05,8.172331758338106e-21,1.3412115791455429e-19,5.58938101910533e-30,0.002154152994755878,1.4686570135155213e-23,3.657150616540775e-06,6.373696750032007e-06,0.0007882344279834411,7.050430041621514e-06,2.908133131184383e-06,7.032350496924231e-06,5.607892605936017e-06,7.038757650769547e-06,3.299858589088891e-05,0.0009281453841157745,1.7830160258009104e-05,0.0006319778334569121
1.710053613114818e-09,0.12058130662282415,0.0,0.296993511174217,0.031075110263184432,0.3184071851266621,0.3482465306222989,0.2070093091712186,0.09239489907249411,0.0,4.512181388143567e-11,0.0022311946945314724,1.6632158355509774e-08,0.0,1.4287296272107807e-23,0.0006928643027217057,1.3393384002243295e-20,1.8763626656436167e-14,8.646644824124469e-20,1.1096636403657736e-15,2.915191139813978e-09,1.3933728861684112e-30,1.342567996790258e-05,8.251277062186665e-21,1.3626427037202709e-19,5.7082277864709374e-30,0.0021608235148300064,1.487740512137468e-23,3.6573435364388915e-06,6.373060300567257e-06,0.0007879891706072432,7.050190551494648e-06,2.908093785842609e-06,7.032837074271984e-06,5.616321195700687e-06,7.039275197162231e-06,3.3163174349695475e-05,0.0009310394334508692,1.7848969319884313e-05,0.000633318475234711
1.7155252987174977e-09,0.12058130662282415,0.0,0.29698949546928843,0.031075110263184432,0.3184041067779744,0.3482394144555667,0.20700930920122393,0.09239691181676299,0.0,4.5478859995508347e-11,0.002238310944250077,1.6788624590384944e-08,0.0,1.4608073082500383e-23,0.0006956174460119496,1.3607377172860198e-20,1.8889329994336032e-14,8.729905376414575e-20,1.1202536319925172e-15,2.924518575912793e-09,1.4158060944044157e-30,1.3464562900648877e-05,8.330729228831447e-21,1.3843453903327047e-19,5.829221159941609e-30,0.0021674925048284412,1.507010283842915e-23,3.657536537385986e-06,6.372423715338812e-06,0.0007877438962546108,7.049951098797986e-06,2.908054452913339e-06,7.033323846828999e-06,5.624734808922574e-06,7.039793127860054e-06,3.332812844355778e-05,0.0009339336615711743,1.7867767675330416e-05,0.0006346577320935189
1.7209969843201775e-09,0.12058130662282415,0.0,0.2969854809948322,0.031075110263184432,0.3184010278951453,0.3482322984341881,0.20700930923121708,0.09239892750814925,0.0,4.5837567357706525e-11,0.0022454270476260836,1.694604288925989e-08,0.0,1.4934988222991596e-23,0.0006983687983963078,1.3824087614344185e-20,1.9015485586553528e-14,8.813698656562412e-20,1.1309101722151094e-15,2.933846008900772e-09,1.438527318354286e-30,1.3503419633994287e-05,8.41068988241409e-21,1.4063221825406133e-19,5.952393098289345e-30,0.0021741599650874945,1.526467551529877e-23,3.657729619550118e-06,6.371787020104724e-06,0.0007874986164041576,7.049711683086236e-06,2.9080151322184364e-06,7.033810782784446e-06,5.633133544551943e-06,7.0403114062376785e-06,3.349344808027173e-05,0.0009368280685565536,1.7886555363252108e-05,0.0006359956101264482
1.7264686699228573e-09,0.12058130662282415,0.0,0.29698146773350886,0.031075110263184432,0.3183979484782038,0.34822518255816093,0.2070093092611981,0.09240094614030912,0.0,4.619793869580337e-11,0.0022525430046595567,1.710441581646644e-08,0.0,1.526813888115475e-23,0.0007011183604526183,1.40435409592326e-20,1.914209372383991e-14,8.898026362572418e-20,1.1416334617251293e-15,2.943173438769595e-09,1.4615393226970215e-30,1.3542250189185719e-05,8.491160647115264e-21,1.4285756392752604e-19,6.077775935451113e-30,0.002180825895943531,1.5461135422911497e-23,3.6579227830920457e-06,6.371150239924215e-06,0.000787253342215537,7.0494723039243146e-06,2.90797582358385e-06,7.034297851187476e-06,5.641517500096918e-06,7.0408299966450854e-06,3.3659133167653016e-05,0.0009397226544727546,1.7905332422523877e-05,0.0006373321153530693
