Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),H2NOX(204),HOX(29),HNOX(512),H2NO(88),NX(539),HNX(511),OX(27),HNOH(93),CH3OX(210),CH2X(34),CHX(35),CX(33),SX(680),CH2OX(648),CHOX(678),H2X(216),NO2X(213),N2OX(730)
1.3907742788012904e-11,0.0521079599565058,0.0,0.1293489259875679,0.031075110263184432,0.3194003934647913,0.35047920230259744,0.2070055002278958,0.09200913816540361,0.0,1.165637807619301e-36,1.9212886779657025e-13,1.3090811113723905e-37,0.0,6.346410731597444e-53,1.2963049290720097e-12,5.231339881253596e-40,3.8202085708031826e-35,1.4317391418851728e-58,3.1909309998811032e-21,2.6981634087365905e-28,4.1151569058958135e-94,8.705980341412294e-23,8.813109680432681e-64,3.2283451476666554e-37,1.7064087095052714e-67,1.920714684675342e-13,1.507360030491282e-60,9.057385349539889e-06,7.035413510244975e-06,4.48024831148603e-06,5.58983674999132e-06,4.497345587812765e-06,2.2474821104651327e-06,8.764314502079951e-10,2.7555508895284174e-09,8.291251792213488e-18,2.6303957089259915e-11,2.7338864653465418e-09,1.8739117613735956e-09,2.294684859589847e-15,2.222606531990599e-06,2.426569701414823e-20,3.9073322923528864e-16,2.7530184003333027e-17,1.9943411916125252e-13,3.125358825778753e-20,8.030468071584817e-19,2.883371606117329e-17,1.793527024715501e-17,1.3446810957828966e-30
1.3926016000052626e-11,0.0521079599565058,0.0,0.12934888804735314,0.031075110263184432,0.3194003812646217,0.3504791949609684,0.20700549157280848,0.09200913432283683,0.0,1.1745300840833145e-36,1.923812779446695e-13,1.3150699268391833e-37,0.0,6.396603484185931e-53,1.3014241157985104e-12,5.258884422501626e-40,3.8302536631776185e-35,1.4373899469524429e-58,3.1993207629685582e-21,2.701708434688545e-28,4.142262123304884e-94,8.724000437092153e-23,8.84789336557034e-64,3.2453441981621936e-37,1.719904589076764e-67,1.9232372771281815e-13,1.5152973258768e-60,9.061227978425445e-06,7.044652706079802e-06,4.486141818580286e-06,5.597178378763068e-06,4.50308119712232e-06,2.250428591758623e-06,8.77838886039304e-10,2.762787739695746e-09,8.313052732460828e-18,2.6407516369418293e-11,2.741038055528031e-09,1.879697889488235e-09,2.300714174384671e-15,2.2255260094972616e-06,2.4297572086156402e-20,3.912466136249673e-16,2.7542236651641286e-17,1.9995901383153672e-13,3.141775747520252e-20,8.08322451359869e-19,2.898551606890944e-17,1.798242567892892e-17,1.3553047956693695e-30
1.3944289212092348e-11,0.0521079599565058,0.0,0.12934885011741315,0.031075110263184432,0.3194003690644614,0.35047918761934643,0.20700548291816886,0.09200913049010942,0.0,1.183477269255596e-36,1.926336880255843e-13,1.3210788005847586e-37,0.0,6.44712660016936e-53,1.306556770235188e-12,5.2865375850667735e-40,3.840311944411393e-35,1.4430556008154627e-58,3.207721539089771e-21,2.705253460490963e-28,4.1695099791406463e-94,8.742037812301004e-23,8.882768452871461e-64,3.2624102897372036e-37,1.73348929861973e-67,1.9257598669288923e-13,1.5232659257771483e-60,9.06506076814751e-06,7.0538918903273684e-06,4.492035344898932e-06,5.604520000474056e-06,4.508816360508425e-06,2.2533750563138753e-06,8.792463224995801e-10,2.7700340574262566e-09,8.33488229438849e-18,2.6511346429196518e-11,2.748198890516041e-09,1.8854933256760226e-09,2.3067513879878683e-15,2.228445485168737e-06,2.4329447136639083e-20,3.91760909336429e-16,2.7529153346843694e-17,2.0048462227818846e-13,3.1582571938055345e-20,8.136257795424488e-19,2.9137914590691067e-17,1.8029643006835835e-17,1.3659983170176501e-30
1.396256242413207e-11,0.0521079599565058,0.0,0.1293488121977227,0.031075110263184432,0.3194003568643104,0.3504791802777315,0.207005474263977,0.09200912666719621,0.0,1.1924796208382069e-36,1.9288609803931471e-13,1.327107775942469e-37,0.0,6.49798181673367e-53,1.311702910117665e-12,5.314299654084245e-40,3.8503834145029425e-35,1.448736122957338e-58,3.2161333282378193e-21,2.7087984861438534e-28,4.1969010356251813e-94,8.760092467070791e-23,8.91773506226481e-64,3.279543598406964e-37,1.7471633052504983e-67,1.9282824540774784e-13,1.5312659123886954e-60,9.068883743881633e-06,7.063131062988497e-06,4.497928890442916e-06,5.6118616151248745e-06,4.514551078006085e-06,2.2563215041314815e-06,8.806537591763232e-10,2.7772898426305424e-09,8.356740477987435e-18,2.6615447618623416e-11,2.7553689699339057e-09,1.8912980700144944e-09,2.3127965003532214e-15,2.2313649590054934e-06,2.4361322167212122e-20,3.922741960542867e-16,2.754393990075307e-17,2.0101089341489813e-13,3.174803333237598e-20,8.189569000124486e-19,2.9290913197151233e-17,1.8076922230826702e-17,1.376762026171121e-30
1.3980835636171793e-11,0.0521079599565058,0.0,0.12934877428825675,0.031075110263184432,0.3194003446641687,0.35047917293612363,0.20700546561023284,0.09200912285407209,0.0,1.2015373973504126e-36,1.9313850798586077e-13,1.3331568962902784e-37,0.0,6.549170877906471e-53,1.3168625531817346e-12,5.342170915062726e-40,3.8604680734507025e-35,1.454431532861171e-58,3.224556130405783e-21,2.712343511647223e-28,4.224435856455975e-94,8.778164401433462e-23,8.952793313679127e-64,3.29674430041742e-37,1.7609270779251503e-67,1.9308050385739425e-13,1.5392973680155545e-60,9.072696930738955e-06,7.07237022406401e-06,4.503822455212925e-06,5.619203222716107e-06,4.520285349650303e-06,2.2592679352117866e-06,8.820611956598015e-10,2.784555095219203e-09,8.378627283248623e-18,2.6719820287714147e-11,2.7625482934049725e-09,1.897112122578462e-09,2.3188495114345174e-15,2.2342844310080005e-06,2.439319718304999e-20,3.92788612268333e-16,2.752749141194922e-17,2.0153788420730045e-13,3.191414334118947e-20,8.243159222187211e-19,2.9444513460978594e-17,1.8124263350852488e-17,1.3875962909106869e-30
1.3999108848211515e-11,0.0521079599565058,0.0,0.1293487363889901,0.031075110263184432,0.3194003324640365,0.3504791655945229,0.20700545695693634,0.09200911905071202,0.0,1.210650858129979e-36,1.9339091786522254e-13,1.3392262050507635e-37,0.0,6.600695534574955e-53,1.322035717163363e-12,5.3701516538843805e-40,3.870565921253111e-35,1.4601418500100623e-58,3.232989945586745e-21,2.7158885370010807e-28,4.2521150068078517e-94,8.796253615420969e-23,8.987943327043145e-64,3.314012572245183e-37,1.7747810874443354e-67,1.933327620418288e-13,1.5473603750695834e-60,9.076500353766352e-06,7.081609373554729e-06,4.509716039209919e-06,5.626544823248338e-06,4.526019175476079e-06,2.2622143495554113e-06,8.834686315430338e-10,2.7918298151028346e-09,8.400542710163012e-18,2.682446478647019e-11,2.769736860552608e-09,1.902935483440024e-09,2.3249104211855417e-15,2.2372039011767275e-06,2.4425072182025147e-20,3.9330175073627764e-16,2.7546418108587462e-17,2.0206553045159298e-13,3.208090365548728e-20,8.297029549274006e-19,2.959871695691738e-17,1.8171666366864153e-17,1.3985014804585125e-30
1.4017382060251238e-11,0.0521079599565058,0.0,0.12934869849989777,0.031075110263184432,0.3194003202639135,0.3504791582529292,0.2070054483040874,0.09200911525709098,0.0,1.2198202633344606e-36,1.9364332767740007e-13,1.3453157456911139e-37,0.0,6.65255754450386e-53,1.327222419798688e-12,5.3982421568048444e-40,3.880676957908604e-35,1.4658670938871102e-58,3.2414347737737873e-21,2.7194335622054326e-28,4.279939053334906e-94,8.814360109065264e-23,9.023185222285579e-64,3.3313485905975277e-37,1.788725806458107e-67,1.935850199610519e-13,1.5554550160703845e-60,9.080294037946624e-06,7.090848511461469e-06,4.515609642434543e-06,5.633886416722152e-06,4.5317525555184065e-06,2.265160747162663e-06,8.848760664217712e-10,2.79911400219204e-09,8.422486758721566e-18,2.6929381464879352e-11,2.7769346710001897e-09,1.9087681526685906e-09,2.330979229560082e-15,2.240123369512139e-06,2.4456947162542436e-20,3.9381634895569693e-16,2.75248643778005e-17,2.0259390526511918e-13,3.2248315961858135e-20,8.351181082874499e-19,2.9753525261767384e-17,1.8219131278812682e-17,1.4094779654817684e-30
1.403565527229096e-11,0.0521079599565058,0.0,0.12934866062095488,0.031075110263184432,0.3194003080637999,0.3504791509113425,0.20700543965168608,0.0920091114731841,0.0,1.2290458739424974e-36,1.938957374223934e-13,1.3514255617231321e-37,0.0,6.704758672353459e-53,1.3324226788240194e-12,5.426442710453225e-40,3.8908011834156176e-35,1.4716072839754096e-58,3.249890614959996e-21,2.722978587260287e-28,4.307908564172434e-94,8.832483882398303e-23,9.058519119335135e-64,3.348752532412396e-37,1.8027617094707553e-67,1.938372776150638e-13,1.5635813736453033e-60,9.084078008198645e-06,7.100087637785048e-06,4.521503264887794e-06,5.641228003138132e-06,4.537485489812279e-06,2.2681071280342027e-06,8.862834998944788e-10,2.8064076563974245e-09,8.444459428915242e-18,2.7034570672915772e-11,2.784141724371117e-09,1.9146101303308952e-09,2.3370559365119285e-15,2.243042836014702e-06,2.4488822127909124e-20,3.943292615917715e-16,2.755010454758079e-17,2.0312292451806371e-13,3.241638195657206e-20,8.405614914704275e-19,2.990893995438398e-17,1.826665808664905e-17,1.420526118096383e-30
1.4053928484330683e-11,0.0521079599565058,0.0,0.12934862275213638,0.031075110263184432,0.31940029586369556,0.3504791435697629,0.20700543099973231,0.09200910769896646,0.0,1.238327951755106e-36,1.941481471002026e-13,1.3575556967032323e-37,0.0,6.75730068969756e-53,1.3376365119758387e-12,5.454753601832106e-40,3.9009385977725886e-35,1.4773624397580538e-58,3.2583574691384573e-21,2.726523612165651e-28,4.336024108938866e-94,8.850624935452041e-23,9.093945138120496e-64,3.3662245748583933e-37,1.8168892728456494e-67,1.940895350038649e-13,1.57173953052943e-60,9.087852289377522e-06,7.1093267525262805e-06,4.527396906570251e-06,5.648569582496856e-06,4.543217978392678e-06,2.2710534921702824e-06,8.87690931562319e-10,2.8137107776295952e-09,8.466460720735002e-18,2.714003276053992e-11,2.7913580202887994e-09,1.92046141649102e-09,2.343140541994871e-15,2.2459623006848806e-06,2.4520697074475708e-20,3.948441394054023e-16,2.7520711875533898e-17,2.036526859856439e-13,3.258510332937902e-20,8.46033215396906e-19,3.006496261567803e-17,1.8314246790324242e-17,1.4316463118707968e-30
1.4072201696370405e-11,0.0521079599565058,0.0,0.12934858489341755,0.031075110263184432,0.31940028366360057,0.3504791362281903,0.20700542234822603,0.09200910393441336,0.0,1.247666759396972e-36,1.944005567108277e-13,1.3637061942324428e-37,0.0,6.8101853750415485e-53,1.3428639369908003e-12,5.48317511831754e-40,3.911089200977955e-35,1.4831325807181332e-58,3.2668353363022606e-21,2.730068636921534e-28,4.364286258737706e-94,8.868783268258443e-23,9.129463398570334e-64,3.3837648953347884e-37,1.83110897481009e-67,1.9434179212745555e-13,1.5799295695655995e-60,9.091616906274777e-06,7.1185658556859775e-06,4.533290567482963e-06,5.6559111547989045e-06,4.548950021294591e-06,2.2739998395716262e-06,8.890983610291324e-10,2.8210233657991614e-09,8.488490634171802e-18,2.7245768077698596e-11,2.7985835583766657e-09,1.9263220112104056e-09,2.3492330459627e-15,2.2488817635231383e-06,2.455257200602221e-20,3.9535670304889127e-16,2.7555729800094317e-17,2.0418307490293813e-13,3.2754481782337784e-20,8.5153338955694305e-19,3.0221594828615984e-17,1.8361897389789252e-17,1.4428389218297239e-30
1.4090474908410127e-11,0.0521079599565058,0.0,0.12934854704477358,0.031075110263184432,0.319400271463515,0.3504791288866248,0.20700541369716724,0.09200910017950002,0.0,1.2570625603177425e-36,1.9465296625426885e-13,1.3698770979564041e-37,0.0,6.86341451384043e-53,1.3481049716057303e-12,5.51170754765905e-40,3.921252993030151e-35,1.4889177263387364e-58,3.275324216444495e-21,2.733613661527942e-28,4.392695586159461e-94,8.886958880849469e-23,9.165074020613303e-64,3.401373671471514e-37,1.8454212954601616e-67,1.94594048985836e-13,1.58815157370439e-60,9.095371883618489e-06,7.127804947264952e-06,4.539184247626425e-06,5.663252720044856e-06,4.554681618552998e-06,2.276946170238401e-06,8.905057879014207e-10,2.828345420816737e-09,8.510549169216606e-18,2.7351776974324943e-11,2.805818338258158e-09,1.9321919145478727e-09,2.355333448369211e-15,2.2518012245299372e-06,2.4584446918372084e-20,3.9587201760808616e-16,2.7514076564726294e-17,2.0471422728586453e-13,3.2924519007715e-20,8.570621257565302e-19,3.037883817821983e-17,1.8409609884995077e-17,1.4541043244579184e-30
1.410874812044985e-11,0.0521079599565058,0.0,0.12934850920617985,0.031075110263184432,0.31940025926343873,0.35047912154506633,0.2070054050465559,0.09200909643420176,0.0,1.2665156187933182e-36,1.94905375730526e-13,1.3760684515653697e-37,0.0,6.916989898516911e-53,1.3533596335576259e-12,5.540351177979627e-40,3.9314299739276146e-35,1.4947178961029488e-58,3.2838241095582544e-21,2.7371586859848826e-28,4.4212526652835713e-94,8.905151773257085e-23,9.200777124178047e-64,3.419051081129169e-37,1.8598267167655944e-67,1.9484630557900664e-13,1.596405626004123e-60,9.099117246073468e-06,7.137044027264012e-06,4.545077947001771e-06,5.670594278235284e-06,4.560412770202871e-06,2.2798924841714338e-06,8.919132117883299e-10,2.8356769425929373e-09,8.532636325860367e-18,2.7458059800338407e-11,2.8130623595567362e-09,1.938071126559642e-09,2.361441749168196e-15,2.2547206837057398e-06,2.4616321816457095e-20,3.963840304001534e-16,2.7564553534623382e-17,2.0524598038489627e-13,3.309521671417891e-20,8.62619533661872e-19,3.0536694251567036e-17,1.845738427589271e-17,1.4654428977039412e-30
1.4127021332489572e-11,0.0521079599565058,0.0,0.12934847137761157,0.031075110263184432,0.3194002470633718,0.350479114203515,0.20700539639639193,0.09200909269849401,0.0,1.2760261999271447e-36,1.9515778513959919e-13,1.3822802987942065e-37,0.0,6.970913328479506e-53,1.3586279405836577e-12,5.5691062977757315e-40,3.941620143668783e-35,1.5005331094938538e-58,3.2923350156366316e-21,2.7407037102923644e-28,4.449958071680351e-94,8.923361945513255e-23,9.236572829193191e-64,3.436797302399012e-37,1.874325722574633e-67,1.950985619069678e-13,1.6046918096308652e-60,9.10285301824142e-06,7.146283095683967e-06,4.550971665609366e-06,5.677935829370765e-06,4.566143476279185e-06,2.2828387813707594e-06,8.933206323016312e-10,2.84301793103838e-09,8.554752104094053e-18,2.7564616905644783e-11,2.8203156218958756e-09,1.943959647299346e-09,2.3675579483134514e-15,2.2576401410510045e-06,2.464819669434148e-20,3.9690004245166363e-16,2.750329205194173e-17,2.057785307669298e-13,3.326657659545526e-20,8.6820572615114e-19,3.069516463779059e-17,1.8505220562433166e-17,1.4768550209839371e-30
1.4145294544529294e-11,0.0521079599565058,0.0,0.12934843355904432,0.031075110263184432,0.31940023486331415,0.3504791068619707,0.20700538774667535,0.0920090889723522,0.0,1.285594569761457e-36,1.9541019448148854e-13,1.3885126834283138e-37,0.0,7.025186611069949e-53,1.3639099104211907e-12,5.5979731959668386e-40,3.9518235022520916e-35,1.5063633859945316e-58,3.3008569346727214e-21,2.7442487344503948e-28,4.478812382610947e-94,8.941589397649955e-23,9.272461255587345e-64,3.4546125136335697e-37,1.8889187988688046e-67,1.953508179697198e-13,1.61301020787272e-60,9.106579224652753e-06,7.155522152525621e-06,4.556865403450228e-06,5.685277373451871e-06,4.5718737368169055e-06,2.2857850618371626e-06,8.947280490560506e-10,2.850368386063687e-09,8.576896503908618e-18,2.7671448640134402e-11,2.827578124899067e-09,1.9498574768177093e-09,2.373682045758772e-15,2.2605595965661907e-06,2.4680071557570922e-20,3.9741273120480023e-16,2.7524052953035434e-17,2.063116919928584e-13,3.343860036132497e-20,8.738208135758648e-19,3.0854250928351694e-17,1.8553118744567457e-17,1.488341075380591e-30
1.4163567756569017e-11,0.0521079599565058,0.0,0.1293483957504535,0.031075110263184432,0.31940022266326584,0.35047909952043343,0.2070053790974061,0.09200908525575192,0.0,1.2952209949829595e-36,1.9566260375619413e-13,1.3947656492877044e-37,0.0,7.079811559083655e-53,1.3692055608077218e-12,5.6269521617621884e-40,3.962040049675978e-35,1.512208745088062e-58,3.3093898666596236e-21,2.747793758458981e-28,4.50781617649683e-94,8.959834129699153e-23,9.308442523289104e-64,3.4724968933643298e-37,1.903606433096151e-67,1.9560307376726305e-13,1.6213609041013866e-60,9.11029588978921e-06,7.164761197789775e-06,4.562759160525061e-06,5.692618910479178e-06,4.577603551850994e-06,2.2887313255709555e-06,8.961354616683202e-10,2.8577283075794804e-09,8.599069525295022e-18,2.777855535368696e-11,2.834849868189817e-09,1.9557646151634826e-09,2.3798140414579577e-15,2.263479050251757e-06,2.471194640157343e-20,3.9792732255869197e-16,2.7502574503047852e-17,2.0684558309773216e-13,3.3611289713724313e-20,8.794649083985284e-19,3.101395471630632e-17,1.8601078822246593e-17,1.4999014431222717e-30
1.4181840968608739e-11,0.0521079599565058,0.0,0.1293483579518147,0.031075110263184432,0.31940021046322686,0.3504790921789032,0.20700537044858416,0.09200908154866869,0.0,1.3049057431400817e-36,1.9591501296371593e-13,1.4010392402386365e-37,0.0,7.134789992612227e-53,1.374514909480929e-12,5.656043484758143e-40,3.972269785938879e-35,1.51806920625752e-58,3.3179338115904346e-21,2.7513387823181314e-28,4.536970033310722e-94,8.978096141692823e-23,9.344516752227051e-64,3.4904506203618837e-37,1.918389114666699e-67,1.958553292995978e-13,1.6297439818002497e-60,9.114003038067595e-06,7.174000231477236e-06,4.568652936834848e-06,5.699960440453251e-06,4.583332921416414e-06,2.2916775725728365e-06,8.975428697578427e-10,2.8650976954963867e-09,8.621271168244224e-18,2.7885937396168006e-11,2.842130851391645e-09,1.961681062382788e-09,2.385953935364807e-15,2.2663985021081588e-06,2.4743821233509872e-20,3.984390836577841e-16,2.756079153068751e-17,2.0738008687875353e-13,3.378464637450038e-20,8.85138121829742e-19,3.117427759684118e-17,1.8649100795421606e-17,1.5115365079700594e-30
1.4200114180648462e-11,0.0521079599565058,0.0,0.12934832016310344,0.031075110263184432,0.3194001982631972,0.35047908483738005,0.20700536180020945,0.09200907785107816,0.0,1.3146490826565504e-36,1.9616742210405402e-13,1.407333500194278e-37,0.0,7.190123739165297e-53,1.3798379741786694e-12,5.685247454943746e-40,3.98251271103923e-35,1.5239447889859797e-58,3.3264887694582566e-21,2.754883806027853e-28,4.566274534600669e-94,8.996375433662944e-23,9.380684062329756e-64,3.508473873639351e-37,1.9332673349852142e-67,1.961075845667244e-13,1.6381595245659805e-60,9.117700693839008e-06,7.183239253588802e-06,4.574546732380112e-06,5.707301963374664e-06,4.589061845548123e-06,2.2946238028429496e-06,8.989502729467142e-10,2.8724765497250358e-09,8.643501432747185e-18,2.7993595117428708e-11,2.84942107412809e-09,1.967606818519095e-09,2.3921017274331196e-15,2.2693179521358534e-06,2.4775696042653612e-20,3.989552166694176e-16,2.7507020695161458e-17,2.0791538781633585e-13,3.3958672049311374e-20,8.908405675492237e-19,3.133522116730412e-17,1.8697184664043522e-17,1.5232466552433094e-30
1.4218387392688184e-11,0.0521079599565058,0.0,0.12934828238429552,0.031075110263184432,0.3194001860631769,0.35047907749586393,0.207005353152282,0.09200907416295608,0.0,1.3244512828019736e-36,1.9641983117720852e-13,1.4136484731130508e-37,0.0,7.245814633429339e-53,1.3851747726389749e-12,5.714564362686866e-40,3.9927688249754703e-35,1.529835512756512e-58,3.335054740256192e-21,2.7584288295881535e-28,4.595730263436653e-94,9.014672005641494e-23,9.416944573525763e-64,3.5265668324438248e-37,1.9482415873863524e-67,1.9635983956864327e-13,1.6466076161045405e-60,9.12138888139132e-06,7.192478264125273e-06,4.58044054716186e-06,5.714643479243982e-06,4.59479032428107e-06,2.2975700163821244e-06,9.003576708596097e-10,2.8798648701760575e-09,8.665760318794862e-18,2.810152886730638e-11,2.8567205360227046e-09,1.97354188361334e-09,2.3982574176166975e-15,2.272237400335294e-06,2.4807570842164876e-20,3.994662797300105e-16,2.7580898159360138e-17,2.084512557153514e-13,3.413336846172681e-20,8.96572356785062e-19,3.1496787027128035e-17,1.8745330428063367e-17,1.5350322717689597e-30
