Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),H2NOX(204),HOX(29),HNOX(512),H2NO(88),NX(539),HNX(511),OX(27),HNOH(93),CH3OX(210),CH2X(34),CHX(35),CX(33),SX(680),CH2OX(648),CHOX(678),H2X(216),NO2X(213),N2OX(730),H2NX(201),H3NX(202),NOX(214),CNOX(740),NO2X(206),H2NO3(231),SX(544)
1.1861289148224519e-11,0.09278304896952998,0.0,0.23033965970620363,0.031073762006152087,0.31939831092535353,0.35047760603527855,0.20700638764450732,0.09201421314421804,0.0,3.887174692802799e-21,3.6603141887521533e-07,1.1890899333495888e-19,0.0,6.672603735919462e-33,1.1067311449848704e-10,1.3047718530363532e-24,8.298542740957267e-21,5.8122959164286344e-33,1.966835733090273e-13,4.4374068248103415e-15,8.70739321093154e-53,3.0063127208627526e-11,3.250443582251081e-35,3.6621643245021084e-23,4.439032703164352e-41,3.65961778168461e-07,3.244932326447612e-37,3.999565687083224e-06,6.723994359006176e-06,8.811548436919528e-06,5.800554368518583e-06,3.3028543580009254e-06,2.967514768200854e-06,5.608575149029923e-07,1.8036715227462165e-07,1.4866373584505763e-09,2.7033475317368135e-08,3.676191260748661e-07,1.9287602353349845e-06,7.755901713830501e-09,2.5198937025913997e-06,8.896113029663811e-14,2.1501620149023833e-11,6.584153517627716e-12,9.759055636198257e-09,4.770868721318671e-15,2.1084207057513598e-13,2.5719974263385124e-15,3.887543641041133e-11,1.746002769532198e-20,1.6652371072484991e-06,7.672198845885701e-07,1.6672072860654746e-15,4.7532504854775935e-22,1.0168180730605976e-06,1.4409603931321575e-09,1.2205646293573164e-09
1.1908316661607132e-11,0.09278304896952998,0.0,0.23033951688042084,0.031073757669689415,0.31939826756040546,0.3504775796503169,0.20700637010427897,0.09201421299903607,0.0,3.945675774465009e-21,3.6748248714228515e-07,1.206050960448863e-19,0.0,6.830457783564487e-33,1.1216136829093733e-10,1.3255736658292498e-24,8.364476020768357e-21,5.881703422556301e-33,1.9824415571494036e-13,4.45499995017352e-15,8.881381105423587e-53,3.018251384550338e-11,3.2892587177291935e-35,3.719458323457096e-23,4.5440480988166163e-41,3.6741225780373756e-07,3.296672582933305e-37,3.99983672494212e-06,6.7461264822504674e-06,8.853371754332923e-06,5.821446637022735e-06,3.3103667225294e-06,2.9803896742495557e-06,5.613272477271527e-07,1.818176661658374e-07,1.49260298002406e-09,2.735490425050604e-08,3.70466696101799e-07,1.939019158461018e-06,7.81994326577632e-09,2.5298439095252674e-06,8.93124252329729e-14,2.1586638855223823e-11,6.582158666318929e-12,9.836625087076992e-09,4.825698733209491e-15,2.1328882774663608e-13,2.616742944405804e-15,3.9184231784554516e-11,1.787763223495322e-20,1.6708715577912694e-06,7.694932562151072e-07,1.687299562237309e-15,4.828212778791427e-22,1.0208342064875998e-06,1.4466733400896113e-09,1.240034335790616e-09
1.1955344174989746e-11,0.09278304896952998,0.0,0.23033937408383634,0.031073753341508737,0.31939822420746905,0.3504775532809569,0.20700635259442174,0.09201421286033816,0.0,4.004796161765555e-21,3.6893355407920037e-07,1.2231905827763886e-19,0.0,6.991410908036444e-33,1.1366375551134302e-10,1.346623122446528e-24,8.430670182170123e-21,5.95166128999878e-33,1.9981088809127532e-13,4.4725930737863626e-15,9.058139191857552e-53,3.030190223079692e-11,3.3283816343935583e-35,3.77742176628087e-23,4.651125246465992e-41,3.688627335576718e-07,3.349028906650451e-37,4.000101647104232e-06,6.7682271624045835e-06,8.895231597810891e-06,5.842323309241208e-06,3.3178487292805423e-06,2.993269881316019e-06,5.617958336473147e-07,1.8327396101160853e-07,1.4985691676745872e-09,2.7678845751537033e-08,3.7332438486285746e-07,1.9492866995188054e-06,7.884261909213835e-09,2.53979379706214e-06,8.966370903300526e-14,2.167165496313245e-11,6.580172691101253e-12,9.914500503787532e-09,4.8809680910970314e-15,2.1575963376266122e-13,2.6620885849249526e-15,3.949424808259635e-11,1.8303504856808786e-20,1.6764955655168983e-06,7.717636922993143e-07,1.7075530774495576e-15,4.904053753628406e-22,1.0248501035236973e-06,1.4523862858454713e-09,1.2597351252483311e-09
1.2002371688372359e-11,0.09278304896952998,0.0,0.23033923131624884,0.031073749021617088,0.3193981808665273,0.3504775269271871,0.2070063351148131,0.09201421272798449,0.0,4.064539635226966e-21,3.7038461968603293e-07,1.2405100311386972e-19,0.0,7.155511583309965e-33,1.1518035536176544e-10,1.3679221785960168e-24,8.497125225068588e-21,6.022171692118618e-33,2.0138377024062192e-13,4.4901861956514425e-15,9.237700418878386e-53,3.042129236658384e-11,3.367813547659945e-35,3.836059846545695e-23,4.760296395698381e-41,3.7031320543019736e-07,3.4020061641422293e-37,4.000360593493054e-06,6.7902964459252765e-06,8.937127881070748e-06,5.8631843968080065e-06,3.3253005008777106e-06,3.006155353962371e-06,5.622632993282855e-07,1.8473603475017741e-07,1.5045359214266606e-09,2.8005309054776033e-08,3.761921794759981e-07,1.9595628375127586e-06,7.948857756941714e-09,2.549743365215457e-06,9.001498169730266e-14,2.1756668472221815e-11,6.578195562643896e-12,9.992681876213335e-09,4.936678732784122e-15,2.1825467920287009e-13,2.70804002911464e-15,3.98054852969974e-11,1.873777530513426e-20,1.6821091051997717e-06,7.740312204891051e-07,1.7279684727221916e-15,4.980780142154794e-22,1.0288657623769385e-06,1.4580992304002074e-09,1.2796687908861075e-09
1.2049399201754972e-11,0.09278304896952998,0.0,0.2303390885774603,0.03107374471002154,0.31939813753756374,0.3504775005889956,0.20700631766533087,0.09201421260183854,0.0,4.12490998225022e-21,3.7183568396285495e-07,1.258010540455225e-19,0.0,7.322808849754146e-33,1.1671124718971525e-10,1.389472797646374e-24,8.563841149369841e-21,6.0932368022777974e-33,2.029628019655783e-13,4.507779315771326e-15,9.420097995358425e-53,3.0540684254934944e-11,3.4075556729437737e-35,3.895377777904707e-23,4.871594172938186e-41,3.7176367342125063e-07,3.4556092410275824e-37,4.000613700826082e-06,6.812334379204389e-06,8.97906051840983e-06,5.884029911348434e-06,3.332722159448925e-06,3.019046056828299e-06,5.627296709198599e-07,1.8620388529597885e-07,1.510503241304792e-09,2.8334303385520635e-08,3.7907006702571676e-07,1.969847551934036e-06,8.013730921000748e-09,2.55969261399863e-06,9.036624322643184e-14,2.184167938272755e-11,6.57622725020746e-12,1.0071169194239533e-08,4.992832596549596e-15,2.2077415513124214e-13,2.7546029898798297e-15,4.0117943420218596e-11,1.9180574826454387e-20,1.6877121517488878e-06,7.762958682952572e-07,1.7485463888436611e-15,5.058398800680877e-22,1.0328811812490983e-06,1.4638121737542877e-09,1.29983713212399e-09
1.2096426715137585e-11,0.09278304896952998,0.0,0.23033894586727574,0.03107374040672918,0.31939809422056176,0.3504774742663711,0.20700630024585337,0.09201421248176682,0.0,4.185910997122054e-21,3.7328674690973856e-07,1.2756933497569452e-19,0.0,7.493352318412308e-33,1.1825651048794387e-10,1.4112769506267207e-24,8.63081795498004e-21,6.164858793837727e-33,2.0454798306875064e-13,4.5253724341485674e-15,9.605365391420941e-53,3.0660077897916116e-11,3.447609225660118e-35,3.955380794092186e-23,4.985051584296032e-41,3.7321413753077177e-07,3.509843042000387e-37,4.000861102704471e-06,6.834341008568942e-06,9.021029424695096e-06,5.904859864479109e-06,3.34011382662892e-06,3.0319419546309096e-06,5.63194974067964e-07,1.876775105397155e-07,1.5164711273335052e-09,2.86658379600173e-08,3.8195803456324353e-07,1.9801408227495936e-06,8.078881512675983e-09,2.5696415434250496e-06,9.071749362108335e-14,2.192668769581395e-11,6.574267735775012e-12,1.014996244773779e-08,5.049431621139152e-15,2.2331825396451676e-13,2.801783211869611e-15,4.043162244472108e-11,1.9632036180453987e-20,1.6933046802080082e-06,7.785576630916263e-07,1.7692874663682468e-15,5.136916480571211e-22,1.0368963583356934e-06,1.46952511590818e-09,1.320241954635035e-09
1.2143454228520199e-11,0.09278304896952998,0.0,0.2303388031855033,0.03107373611174713,0.31939805091550477,0.35047744795930164,0.20700628285625955,0.09201421236763895,0.0,4.247546481028022e-21,3.747378085267556e-07,1.293559702184704e-19,0.0,7.66719217555744e-33,1.1981622489425276e-10,1.4333366162262767e-24,8.698055641805394e-21,6.23703984015926e-33,2.0613931335275377e-13,4.542965550785712e-15,9.793536339463681e-53,3.077947329758844e-11,3.487975421223699e-35,4.016074148923837e-23,5.100702018599955e-41,3.7466459775870366e-07,3.5647124908286446e-37,4.001102929663942e-06,6.856316380281212e-06,9.063034515356308e-06,5.925674267807957e-06,3.3474756235610703e-06,3.044843012164604e-06,5.636592339220139e-07,1.891569083484099e-07,1.5224395795373324e-09,2.899992198542959e-08,3.8485606910671154e-07,1.990442630394961e-06,8.144309642497777e-09,2.5795901535080787e-06,9.106873288187552e-14,2.2011693411449904e-11,6.572316996666674e-12,1.0229061626586892e-08,5.106477745763675e-15,2.2588716837617378e-13,2.8495864715336624e-15,4.07465223629663e-11,2.0092293651437367e-20,1.6988866657557698e-06,7.808166321153665e-07,1.7901923456134486e-15,5.216340117298226e-22,1.0409112918259914e-06,1.4752380568623526e-09,1.3408850703329773e-09
1.2190481741902812e-11,0.09278304896952998,0.0,0.23033866053195406,0.031073731825082516,0.3193980076223761,0.35047742166777585,0.20700626549642864,0.09201421225932753,0.0,4.309820242059906e-21,3.7618886881397813e-07,1.3116108449878297e-19,0.0,7.844379186998427e-33,1.2139047019128526e-10,1.4556537807939956e-24,8.765554209752189e-21,6.309782114602679e-33,2.0773679262021027e-13,4.560558665685297e-15,9.98464483518243e-53,3.089887045600812e-11,3.5286554750488943e-35,4.077463116297063e-23,5.218579250260753e-41,3.7611505410499266e-07,3.6202225303536563e-37,4.0013393092617835e-06,6.878260540538821e-06,9.105075706375903e-06,5.946473132934235e-06,3.3548076708994327e-06,3.0577491943009173e-06,5.641224751457832e-07,1.9064207656548005e-07,1.5284085979408158e-09,2.9336564659804632e-08,3.877641576413508e-07,2.000752955763563e-06,8.21001542024395e-09,2.5895384442610565e-06,9.141996100918195e-14,2.209669652904116e-11,6.570374993134924e-12,1.0308466720683612e-08,5.16397291008732e-15,2.2848109219978273e-13,2.8980185771799646e-15,4.106264316741601e-11,2.056148305926014e-20,1.7044580837058248e-06,7.83072802467144e-07,1.8112616666573505e-15,5.296676592177655e-22,1.0449259799030253e-06,1.4809509966172724e-09,1.3617682973607589e-09
1.2237509255285425e-11,0.09278304896952998,0.0,0.23033851790644222,0.03107372754674252,0.31939796434115936,0.3504773953917821,0.20700624816624064,0.09201421215670814,0.0,4.372736095226429e-21,3.7763992777147796e-07,1.3298480295225537e-19,0.0,8.024964702556643e-33,1.2297932630632813e-10,1.4782304383381989e-24,8.833313658726771e-21,6.383087790527703e-33,2.0934042067375148e-13,4.578151778849844e-15,1.017872513859455e-52,3.101826937522659e-11,3.5696506025497335e-35,4.139552990191241e-23,5.3387174422507e-41,3.775655065695881e-07,3.6763781224892068e-37,4.001570366141078e-06,6.900173535474825e-06,9.147152914280966e-06,5.967256471448524e-06,3.362110088810709e-06,3.070660465988418e-06,5.645847219260249e-07,1.9213301301080304e-07,1.5343781825685068e-09,2.9675775172040807e-08,3.9068228711967007e-07,2.0110717801982487e-06,8.275998954941342e-09,2.599486415697299e-06,9.177117800366622e-14,2.21816970491661e-11,6.568441702406763e-12,1.038817771990712e-08,5.221919054208618e-15,2.3110022026742534e-13,2.9470853690316677e-15,4.137998485053221e-11,2.1039741770615068e-20,1.7100189095069685e-06,7.853262011113544e-07,1.832496069336013e-15,5.37793277486507e-22,1.048940420743602e-06,1.4866639351734058e-09,1.38289346007848e-09
1.2284536768668038e-11,0.09278304896952998,0.0,0.23033837530878465,0.03107372327673431,0.3193979210718378,0.3504773691313087,0.20700623086557565,0.09201421205965916,0.0,4.4362978624634116e-21,3.7909098539932687e-07,1.3482725112504689e-19,0.0,8.209000660512867e-33,1.2458287331111172e-10,1.5010685905262114e-24,8.901333988635542e-21,6.456959041293495e-33,2.1095019731601653e-13,4.595744890281868e-15,1.037581177506252e-52,3.113767005729055e-11,3.6109620191398974e-35,4.2023490846679974e-23,5.461151149062521e-41,3.7901595515244217e-07,3.73318424822074e-37,4.001796222098834e-06,6.9220554111577975e-06,9.189266056134868e-06,5.988024294932744e-06,3.3693829969762216e-06,3.083576792252583e-06,5.650459979814794e-07,1.9362971548077963e-07,1.5403483334449684e-09,3.001756270185526e-08,3.9361044446163895e-07,2.0213990854824503e-06,8.342260354867437e-09,2.609434067830097e-06,9.212238386638971e-14,2.2266694972926595e-11,6.566517118641896e-12,1.0468194614119625e-08,5.280318118654508e-15,2.337447484175247e-13,2.996792719284105e-15,4.169854740477722e-11,2.1527208710256395e-20,1.7155691187432624e-06,7.875768548763421e-07,1.853896193240864e-15,5.460115521306796e-22,1.0529546125183194e-06,1.4923768725312195e-09,1.4042623890514527e-09
1.2331564282050652e-11,0.09278304896952998,0.0,0.2303382327388012,0.031073719015065105,0.31939787781439516,0.3504773428863443,0.2070062135943146,0.09201421196806178,0.0,4.500509372645722e-21,3.8054204169759673e-07,1.366885549736876e-19,0.0,8.396539592163555e-33,1.2620119142161598e-10,1.5241702466839975e-24,8.969615199384968e-21,6.531398040258652e-33,2.1256612234965304e-13,4.613337999983872e-15,1.0575939536317494e-52,3.125707250424195e-11,3.652590940232722e-35,4.26585673387149e-23,5.585915319741164e-41,3.804663998535101e-07,3.790645907604549e-37,4.002016996141083e-06,6.943906213591909e-06,9.231415049530172e-06,6.008776614960156e-06,3.376626514593835e-06,3.0964981381956245e-06,5.655063265705699e-07,1.9513218174839313e-07,1.5463190505947704e-09,3.03619364197523e-08,3.9654861655486545e-07,2.0317348538326225e-06,8.408799727551815e-09,2.6193814006727175e-06,9.247357859752427e-14,2.2351690300026323e-11,6.564601199914739e-12,1.0548517393221833e-08,5.3391720443786766e-15,2.364148730143732e-13,3.0471465321612612e-15,4.20183308226136e-11,2.2024024372446788e-20,1.7211086871341488e-06,7.898247904546199e-07,1.8754626777161063e-15,5.5432318004742045e-22,1.0569685533915736e-06,1.4980898086911785e-09,1.4258769210378831e-09
1.2378591795433265e-11,0.09278304896952998,0.0,0.23033809019631432,0.031073714761742123,0.31939783456881493,0.3504773166568772,0.20700619635233877,0.09201421188179988,0.0,4.565374461596434e-21,3.8199309666635923e-07,1.3856884086492644e-19,0.0,8.587634626244481e-33,1.278343609978669e-10,1.5475374237957945e-24,9.038157290881591e-21,6.60640696078121e-33,2.1418819557731663e-13,4.630931107958352e-15,1.0779143481482844e-52,3.137647671811801e-11,3.6945385812411977e-35,4.330081292028682e-23,5.713045300827266e-41,3.819168406727498e-07,3.8487681197669425e-37,4.0022328045556735e-06,6.965725988717021e-06,9.273599812579814e-06,6.02951344309537e-06,3.383840760379947e-06,3.1094244689963755e-06,5.659657305008433e-07,1.9664040956327963e-07,1.5522903340424931e-09,3.070890548699069e-08,3.99496790254783e-07,2.042079067888976e-06,8.475617179777955e-09,2.6293284142384054e-06,9.282476219682303e-14,2.2436683029953493e-11,6.562693902228037e-12,1.0629146047117312e-08,5.398482772746282e-15,2.391107913585842e-13,3.09815274397291e-15,4.2339335096504244e-11,2.253033083212706e-20,1.726637590534579e-06,7.920700344030872e-07,1.8971961618561184e-15,5.627288586005283e-22,1.060982241521575e-06,1.5038027436537485e-09,1.4477388989770167e-09
1.2425619308815878e-11,0.09278304896952998,0.0,0.2303379476811495,0.031073710516772633,0.3193977913350805,0.35047729044289583,0.20700617913952987,0.09201421180076008,0.0,4.630896972098788e-21,3.8344415030568616e-07,1.4046823557556331e-19,0.0,8.78233949351368e-33,1.2948246254374287e-10,1.5711721465037484e-24,9.106960263031996e-21,6.681987976218645e-33,2.1581641680167132e-13,4.648524214207789e-15,1.0985458938097693e-52,3.149588270095134e-11,3.7368061575779726e-35,4.395028133449619e-23,5.842576839406678e-41,3.8336727761012243e-07,3.907555922903447e-37,4.002443760966304e-06,6.987514782408767e-06,9.315820263910163e-06,6.050234790894358e-06,3.391025852571397e-06,3.122355749910238e-06,5.664242321365193e-07,1.9815439665178822e-07,1.5582621838127277e-09,3.105847905555227e-08,4.024549523848296e-07,2.0524317107080637e-06,8.54271281758473e-09,2.6392751085403822e-06,9.317593466630967e-14,2.2521673163843228e-11,6.5607952364206345e-12,1.071008056565409e-08,5.458252245514972e-15,2.418327013355184e-13,3.1498173231709653e-15,4.266156021891231e-11,2.304627175641112e-20,1.732155804935125e-06,7.943126131432495e-07,1.919097284502883e-15,5.71229294883107e-22,1.064995675060358e-06,1.5095156774193946e-09,1.469850171976744e-09
1.2472646822198491e-11,0.09278304896952998,0.0,0.2303378051931345,0.03107370628016389,0.3193977481131758,0.3504772642443885,0.2070061619557702,0.09201421172483155,0.0,4.697080753904657e-21,3.8489520261564903e-07,1.4238686629229866e-19,0.0,8.98070853116657e-33,1.3114557670676836e-10,1.595076447107549e-24,9.17602411574284e-21,6.758143259927884e-33,2.1745078582538915e-13,4.66611731873466e-15,1.119492150314048e-52,3.161529045476986e-11,3.7793948846553456e-35,4.460702652527704e-23,5.974546086048273e-41,3.8481771066559153e-07,3.967014374277964e-37,4.002649976407414e-06,7.009272640478632e-06,9.358076322652048e-06,6.070940669904447e-06,3.398181908927461e-06,3.1352919462689377e-06,5.668818534081222e-07,1.9967414071705407e-07,1.564234599930073e-09,3.141066626810939e-08,4.0542308973663816e-07,2.062792765753325e-06,8.610086746268353e-09,2.6492214835918474e-06,9.352709600769144e-14,2.260666070259847e-11,6.55890518011767e-12,1.0791320938713909e-08,5.518482404836454e-15,2.4458080208016563e-13,3.2021462704066484e-15,4.298500618230122e-11,2.3571992415732617e-20,1.7376633064621092e-06,7.965525529614375e-07,1.9411666842433863e-15,5.798251881995773e-22,1.069008852153794e-06,1.51522860998858e-09,1.492212595301784e-09
1.2519674335581105e-11,0.09278304896952998,0.0,0.23033766273209993,0.031073702051923197,0.31939770490308406,0.350477238061344,0.2070061448009424,0.09201421165390604,0.0,4.763929663747953e-21,3.863462535963195e-07,1.4432486061155576e-19,0.0,9.182796687512023e-33,1.3282378427792503e-10,1.6192523655640637e-24,9.24534884892085e-21,6.834874985265284e-33,2.1909130245115022e-13,4.683710421541428e-15,1.1407567044052486e-52,3.173469998159692e-11,3.822305977885273e-35,4.527110263739979e-23,6.108989597915454e-41,3.862681398391235e-07,4.027148550221971e-37,4.002851559368208e-06,7.030999608674048e-06,9.400367908434766e-06,6.091631091664343e-06,3.40530904673172e-06,3.148233023480393e-06,5.673386158190024e-07,2.0119963943905396e-07,1.570207582419137e-09,3.176547625799409e-08,4.0840118907021e-07,2.0731622168886837e-06,8.677739070383665e-09,2.659167539405975e-06,9.387824621763762e-14,2.2691645645257263e-11,6.55702365568518e-12,1.0872867156236631e-08,5.579175193252149e-15,2.473552932597136e-13,3.2551456185863976e-15,4.330967297913473e-11,2.4107639695527203e-20,1.7431600713777043e-06,7.9878988000903e-07,1.963404999407073e-15,5.885172489689405e-22,1.0730217709416052e-06,1.520941541361769e-09,1.5148280303609822e-09
1.2566701848963718e-11,0.09278304896952998,0.0,0.23033752029787893,0.031073697832057868,0.31939766170478906,0.35047721189375053,0.20700612767492974,0.09201421158787773,0.0,4.831447565352563e-21,3.8779730324776913e-07,1.462823465393307e-19,0.0,9.388659526384991e-33,1.3451716619144356e-10,1.6437019494869754e-24,9.314934462472795e-21,6.912185325586652e-33,2.2073796648164295e-13,4.701303522630545e-15,1.1623431699761393e-52,3.1854111283451234e-11,3.8655406526793706e-35,4.594256401647393e-23,6.245944341702298e-41,3.877185651306875e-07,4.0879635461336846e-37,4.0030486158682455e-06,7.0526957326784704e-06,9.442694941377061e-06,6.112306067704119e-06,3.412407382794048e-06,3.161178947028701e-06,5.677945404550336e-07,2.0273089047468122e-07,1.5761811313045386e-09,3.2122918149165595e-08,4.1138923711410785e-07,2.0835400483690303e-06,8.74566989374619e-09,2.6691132759959197e-06,9.422938529636184e-14,2.2776627991626405e-11,6.555150669843265e-12,1.0954719208077158e-08,5.640332553671687e-15,2.5015637589725836e-13,3.3088214329290415e-15,4.363556060187681e-11,2.4653362107369637e-20,1.7486460760800647e-06,8.010246203026692e-07,1.9858128680632574e-15,5.97306176988968e-22,1.077034429557374e-06,1.5266544715394248e-09,1.5376983446955108e-09
1.2613729362346331e-11,0.09278304896952998,0.0,0.23033737789030695,0.03107369362057523,0.31939761851827453,0.35047718574159675,0.20700611057761578,0.09201421152664327,0.0,4.8996383294461565e-21,3.8924835157006934e-07,1.4825945249101092e-19,0.0,9.598353231862593e-33,1.3622580352461585e-10,1.6684272541464147e-24,9.384780956305524e-21,6.990076454247235e-33,2.2239077771956383e-13,4.718896622004456e-15,1.184255188170481e-52,3.197352436234701e-11,3.909100124448907e-35,4.66214652089509e-23,6.385447696771694e-41,3.8916898654025504e-07,4.149464476477262e-37,4.003241249498135e-06,7.0743610581114665e-06,9.485057342081495e-06,6.132965609545239e-06,3.4194770334524702e-06,3.174129682473958e-06,5.682496479907707e-07,2.0426789145780097e-07,1.5821552466109041e-09,3.2483001056179855e-08,4.1438722056562814e-07,2.0939262448341812e-06,8.813879319433343e-09,2.6790586933748132e-06,9.458051325320633e-14,2.286160774346146e-11,6.5532862327149065e-12,1.1036877084085965e-08,5.7019564293588856e-15,2.529842515918508e-13,3.363179811021509e-15,4.396266904299176e-11,2.5209309800733287e-20,1.7541212971034197e-06,8.03256799724489e-07,2.0083909280185898e-15,6.0619268201827595e-22,1.0810468261285588e-06,1.5323674005220105e-09,1.5608254119660422e-09
1.2660756875728945e-11,0.09278304896952998,0.0,0.23033723550922217,0.03107368941748264,0.31939757534352414,0.35047715960487097,0.2070060935088847,0.09201421147010172,0.0,4.968505833770917e-21,3.9069939856329164e-07,1.5025630729120795e-19,0.0,9.811934612847035e-33,1.3794977749759664e-10,1.6934303424685963e-24,9.45488833032594e-21,7.068550544601734e-33,2.2404973596761736e-13,4.736489719665596e-15,1.2064964274853832e-52,3.20929392202939e-11,3.952985608604811e-35,4.730786096212684e-23,6.52753745820485e-41,3.906194040678004e-07,4.211656474781958e-37,4.00342956147727e-06,7.095995630528794e-06,9.52745503162718e-06,6.153609728700556e-06,3.426518114575066e-06,3.1870851954520265e-06,5.687039586973064e-07,2.0581063999931584e-07,1.5881299283628694e-09,3.284573408415838e-08,4.1739512609098533e-07,2.104320791301171e-06,8.882367449786146e-09,2.6890037915557653e-06,9.493163008532258e-14,2.2946584901302352e-11,6.551430275691449e-12,1.11193407741943e-08,5.764048763938414e-15,2.558391226616211e-13,3.4182268828751922e-15,4.429099829494418e-11,2.577563457446977e-20,1.759585711118185e-06,8.054864440223345e-07,2.0311398168145037e-15,6.151774800087244e-22,1.0850589587765035e-06,1.5380803283099879e-09,1.5842111119403832e-09
1.2707784389111558e-11,0.09278304896952998,0.0,0.230337093154465,0.031073685222787462,0.31939753218052147,0.3504771334835619,0.20700607646862113,0.0920142114181544,0.0,5.0380539630946815e-21,3.9215044422750743e-07,1.5227304017358787e-19,0.0,1.0029461107666733e-32,1.3968916947320637e-10,1.718713285035456e-24,9.525256584441002e-21,7.147609770004279e-33,2.2571484102851626e-13,4.754082815616389e-15,1.2290705838736568e-52,3.2212355859297044e-11,3.997198320557667e-35,4.800180622414529e-23,6.672251839862903e-41,3.920698177133002e-07,4.274544693641336e-37,4.003613650709108e-06,7.117599495422498e-06,9.569887931562772e-06,6.174238436674314e-06,3.4335307415618825e-06,3.2000454516745297e-06,5.691574924498824e-07,2.07359133687231e-07,1.5941051765850796e-09,3.321112632875691e-08,4.204129403254942e-07,2.1147236731567808e-06,8.951134386410847e-09,2.6989485705518647e-06,9.5282735775323e-14,2.303155946356506e-11,6.549582762046824e-12,1.1202110268304464e-08,5.826611501386744e-15,2.5872119214606773e-13,3.473968810982209e-15,4.4620548350198916e-11,2.6352489888327024e-20,1.7650392949310708e-06,8.077135788099849e-07,2.054060171724673e-15,6.242612930090589e-22,1.0890708256164524e-06,1.5437932549038194e-09,1.6078573304810475e-09
1.2754811902494171e-11,0.09278304896952998,0.0,0.23033695082587807,0.031073681036497096,0.31939748902925047,0.35047710737765775,0.20700605945671008,0.09201421137070492,0.0,5.1082866092208265e-21,3.936014885627881e-07,1.5430978078070556e-19,0.0,1.0250990788647204e-32,1.4144406095672978e-10,1.7442781600842817e-24,9.595885718557741e-21,7.227256303808466e-33,2.2738609270498136e-13,4.771675909859248e-15,1.2519813808461694e-52,3.233177428135714e-11,4.0417394757177206e-35,4.870335614400007e-23,6.819629477428417e-41,3.935202274767337e-07,4.338134304712417e-37,4.003793613841789e-06,7.139172698220976e-06,9.612355963898915e-06,6.194851744962168e-06,3.440515029346852e-06,3.213010416928743e-06,5.696102687360133e-07,2.089133700867232e-07,1.6000809913021889e-09,3.357918687613419e-08,4.234406498737566e-07,2.125134876149568e-06,9.020180230180757e-09,2.708893030376176e-06,9.56338303415441e-14,2.3116531430636945e-11,6.547743721961505e-12,1.1285185556250205e-08,5.889646586005483e-15,2.6163066422987063e-13,3.530411790371828e-15,4.4951319201221096e-11,2.6940030874397034e-20,1.7704820254851952e-06,8.099382295673742e-07,2.077152629752468e-15,6.33444838013777e-22,1.093082424757562e-06,1.549506180303966e-09,1.631765959532946e-09
1.2801839415876784e-11,0.09278304896952998,0.0,0.23033680852330662,0.031073676858618934,0.3193974458896946,0.3504770812871472,0.2070060424730371,0.09201421132765912,0.0,5.1792076710008e-21,3.9505253156920477e-07,1.5636665916382588e-19,0.0,1.0476582366804528e-32,1.432145335957237e-10,1.7701270535073533e-24,9.66677573258324e-21,7.30749231936733e-33,2.2906349079974143e-13,4.789269002396581e-15,1.2752325695741985e-52,3.245119448847042e-11,4.0866102894948745e-35,4.941256607153793e-23,6.96970943152846e-41,3.949706333580825e-07,4.4024304987148845e-37,4.003969545313957e-06,7.160715284289082e-06,9.6548590511022e-06,6.2154496650511785e-06,3.4474710923996502e-06,3.2259800570773206e-06,5.70062306662118e-07,2.1047334674020178e-07,1.6060573725388597e-09,3.39499248029214e-08,4.2647824130984e-07,2.135554386383359e-06,9.089505081237688e-09,2.7188371710417473e-06,9.598491381563149e-14,2.3201500804972937e-11,6.5459131007668995e-12,1.1368566627948772e-08,5.95315596241492e-15,2.6456774389349444e-13,3.587562048666289e-15,4.528331084047616e-11,2.753841434881833e-20,1.775913879860181e-06,8.121604216408157e-07,2.100417827628434e-15,6.427288361629009e-22,1.0970937543029134e-06,1.5552191045108883e-09,1.6559388971106522e-09
