Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),H2NOX(204),HOX(29),HNOX(512),H2NO(88),NX(539),HNX(511),OX(27),HNOH(93),CH3OX(210),CH2X(34),CHX(35),CX(33),SX(680),CH2OX(648),CHOX(678),H2X(216),NO2X(213),N2OX(730),H2NX(201),H3NX(202),NOX(214)
3.1586843769600626e-09,0.10172235144988963,0.0,0.2494205115477513,0.03139770373024456,0.31738402353439676,0.3500397190405778,0.20632123536628116,0.09345183189962769,0.0,1.7123404386269593e-12,0.0004176693554746548,3.802817415230225e-09,0.0,9.135607524941574e-17,0.001197187980511979,8.659981250524636e-14,2.142233434521746e-14,4.749286887175209e-23,2.4838615263977816e-08,3.091580852327163e-11,3.1269199373542915e-36,1.838556934911466e-07,7.252007863900881e-25,1.5836291527595304e-12,2.574553392134055e-24,0.00039037927559149304,1.8200756428255584e-25,3.9330753629821515e-06,1.58627348117198e-05,0.0008779247392110627,1.8193559088535915e-05,4.010037155373572e-06,8.032617234252067e-06,4.686800821148574e-06,8.047621764163075e-06,6.257312419813556e-06,0.0009795087565121654,2.3959842967294972e-05,0.0005052791400412942,7.651936049758028e-05,9.371347433266748e-05,1.7544938595914215e-11,6.2029521799394224e-09,1.0014241088191269e-08,0.0005826207816536855,1.000089142521625e-09,1.059841474256309e-05,8.241062429318598e-06,9.129858789558174e-06,5.019251988760125e-09,2.0298115046381944e-07,2.0476744106559796e-06,7.16757651181407e-08
3.171954410227211e-09,0.10172235144988963,0.0,0.24941347146194354,0.031399105492623335,0.3173756018699588,0.3500379273715224,0.20631838123049162,0.09345963651266335,0.0,1.7247430454595965e-12,0.0004193951696099626,3.877513507622313e-09,0.0,9.335897439095357e-17,0.001202621108182406,8.775529574144932e-14,2.160224051627484e-14,4.809323302712839e-23,2.4956457689151077e-08,3.1045380941907844e-11,3.1931052817995965e-36,1.845969801213582e-07,7.343732838457302e-25,1.60449628893428e-12,2.6311398102711757e-24,0.00039187346868858143,1.8447239054260666e-25,3.933441644516673e-06,1.586121878338835e-05,0.0008776467627580301,1.8192952260131864e-05,4.0098684855138765e-06,8.03311055605566e-06,4.689604128228316e-06,8.048197029180438e-06,6.307723820772075e-06,0.0009832719506501204,2.401385102844075e-05,0.0005057987471213238,7.686305027567558e-05,9.369008690097506e-05,1.7540873621411582e-11,6.2171542593978875e-09,1.0059600914326043e-08,0.0005854297093493501,1.0038111344569469e-09,1.0666997663980796e-05,8.299733374057242e-06,9.195083315009828e-06,5.0758084558858884e-09,2.030399529954337e-07,2.0476768099138185e-06,7.278240421250046e-08
3.1852244434943598e-09,0.10172235144988963,0.0,0.24940643255375664,0.031400507208009645,0.31736717983500035,0.3500361357115657,0.20631552728225824,0.09346744475385106,0.0,1.7371785626836152e-12,0.0004211208128201789,3.953347973655422e-09,0.0,9.53965706064591e-17,0.0012080503889425026,8.892082890244416e-14,2.1782894985236612e-14,4.8698629369178605e-23,2.5074270473123776e-08,3.1174950779881535e-11,3.260406288960439e-36,1.8533830398276987e-07,7.4362278112941225e-25,1.6255401390523573e-12,2.6887098885364924e-24,0.00039336651884571246,1.869592716235699e-25,3.933807282847153e-06,1.5859708779424334e-05,0.0008773701799906329,1.8192345524676648e-05,4.009699841437341e-06,8.03360181722855e-06,4.692391572994294e-06,8.048770532226797e-06,6.35832654063927e-06,0.0009870352267300389,2.406784631146853e-05,0.000506315704919804,7.720710200825987e-05,9.366664240460177e-05,1.753679791634094e-11,6.231347872098813e-09,1.0104951587175841e-08,0.0005882384297433922,1.0075313246228804e-09,1.073565741862197e-05,8.35845447507069e-06,9.26045598496006e-06,5.13274305904951e-09,2.0309848168939536e-07,2.0476792804071295e-06,7.390111581553817e-08
3.1984944767615084e-09,0.10172235144988963,0.0,0.24939939481644857,0.03140190887654235,0.31735875743254455,0.35003434406070816,0.20631267352157234,0.09347525660251253,0.0,1.749646936538391e-12,0.000422846285758074,4.030333056570459e-09,0.0,9.746930445563504e-17,0.0012134758426936454,9.009645182325574e-14,2.1964297702030984e-14,4.930907879687501e-23,2.519205354470681e-08,3.1304518037225766e-11,3.328836997064227e-36,1.8607966946268198e-07,7.529496001049223e-25,1.6467613361424325e-12,2.747276181313517e-24,0.0003948584269903496,1.894683025428333e-25,3.934172282491644e-06,1.585820472708779e-05,0.0008770949828333283,1.8191738881640973e-05,4.009531223032325e-06,8.03409096343203e-06,4.695163281690384e-06,8.04934220654272e-06,6.409120457785842e-06,0.0009907985836634396,2.4121828878165508e-05,0.0005068300309794705,7.7551515152835e-05,9.364314284325658e-05,1.7532711855384115e-11,6.2455331527561354e-09,1.0150293199617906e-08,0.0005910469415567939,1.0112497231721686e-09,1.0804393294442915e-05,8.417224752612018e-06,9.325976058869021e-06,5.190056439770283e-09,2.0315673783455297e-07,2.0476818218660174e-06,7.503197478658032e-08
3.211764510028657e-09,0.10172235144988963,0.0,0.24939235824345657,0.03140331049835984,0.31735033466558327,0.3500325524189504,0.20630981994842565,0.09348307203816687,0.0,1.7621481136731485e-12,0.0004245715890733139,4.108481073790222e-09,0.0,9.957762002444339e-17,0.001218897489205331,9.12822042969897e-14,2.2146448616582902e-14,4.9924602207905665e-23,2.530980683519016e-08,3.143408271397378e-11,3.398411561485028e-36,1.8682108093190809e-07,7.623540626430383e-25,1.6681605118847567e-12,2.8068513443751013e-24,0.0003963491940492064,1.9199957827562064e-25,3.934536647915987e-06,1.585670655507356e-05,0.0008768211632081591,1.8191132330509898e-05,4.0093626301901516e-06,8.034577942747753e-06,4.697919378976995e-06,8.049911988193069e-06,6.460105450669745e-06,0.0009945620203343796,2.4175798790453035e-05,0.0005073417426740901,7.78962891657455e-05,9.361959015700246e-05,1.7528615802065617e-11,6.25971023327704e-09,1.019562584328203e-08,0.0005938552435641085,1.0149663399527344e-09,1.0873204585025462e-05,8.476043238988953e-06,9.39164279917252e-06,5.247749234631049e-09,2.032147227263331e-07,2.0476844340181138e-06,7.61750560448444e-08
3.2250345432958055e-09,0.10172235144988963,0.0,0.24938532282839024,0.031404712073600044,0.31734191153707736,0.3500307607862929,0.20630696656281042,0.0934908910405271,0.0,1.7746820411445035e-12,0.00042629672341247256,4.187804416962087e-09,0.0,1.0172196493609293e-16,0.0012243153481155125,9.247812607499052e-14,2.2329347678814136e-14,5.0545220498674293e-23,2.5427530278268928e-08,3.156364481015894e-11,3.469144255229018e-36,1.8756254274483514e-07,7.718364906216284e-25,1.6897382966139974e-12,2.867448135207186e-24,0.00039783882094824723,1.945531937551278e-25,3.934900383534907e-06,1.5855214193476334e-05,0.0008765487130374936,1.8190525870782385e-05,4.009194062805003e-06,8.03506270559787e-06,4.70065998796335e-06,8.050479815974283e-06,6.511281397836019e-06,0.000998325535600698,2.4229756110361853e-05,0.0005078508572112348,7.824142350225251e-05,9.359598622803662e-05,1.7524510109085423e-11,6.273879242830075e-09,1.0240949608563703e-08,0.0005966633345917755,1.0186811845152135e-09,1.0942090589502172e-05,8.53490897842901e-06,9.457455471270618e-06,5.305822075304358e-09,2.03272437666094e-07,2.047687116588742e-06,7.733043456818416e-08
3.238304576562954e-09,0.10172235144988963,0.0,0.2493782885650257,0.03140611360240035,0.3173334880499578,0.3500289691627361,0.20630411336471913,0.09349871358949695,0.0,1.7872486664140548e-12,0.0004280216894190441,4.2683155519993975e-09,0.0,1.0390279036199508e-16,0.0012297294389309738,9.368425686699796e-14,2.2512994838643273e-14,5.1170954564300313e-23,2.5545223809971692e-08,3.1693204325814776e-11,3.54104946941995e-36,1.883040592394839e-07,7.813972059257498e-25,1.7114953193220465e-12,2.9290794133316487e-24,0.0003993273086126871,1.9712924387265733e-25,3.935263493713061e-06,1.585372757375654e-05,0.0008762776242466285,1.8189919501970707e-05,4.009025520773816e-06,8.035545204667666e-06,4.703385230238827e-06,8.051045631324633e-06,6.562648177916647e-06,0.0010020891282952209,2.4283700900008227e-05,0.0005083573916349832,7.858691761660469e-05,9.357233288241746e-05,1.752039511864173e-11,6.288040307911679e-09,1.0286264584637539e-08,0.0005994712135164882,1.0223942661203203e-09,1.101105061248289e-05,8.593821026945927e-06,9.523413343516324e-06,5.364275588578543e-09,2.033298839605088e-07,2.0476898693010684e-06,7.849818539184298e-08
3.2515746098301027e-09,0.10172235144988963,0.0,0.2493712554472995,0.03140751508489765,0.3173250642071257,0.35002717754828067,0.20630126035414478,0.09350653966516785,0.0,1.7998479373460134e-12,0.00042974648773345535,4.350027019121569e-09,0.0,1.0612055103268748e-16,0.0012351397810277276,9.490063634130238e-14,2.2697390045985776e-14,5.180182529861874e-23,2.5662887368590893e-08,3.182276126097502e-11,3.6141417137846254e-36,1.890456347375697e-07,7.910365304477479e-25,1.7334322076608085e-12,2.991758140628222e-24,0.0004008146579669926,1.9972782347775015e-25,3.935625982766058e-06,1.5852246628707023e-05,0.0008760078887662542,1.8189313223600057e-05,4.008857003996183e-06,8.036025394830655e-06,4.7060952259034e-06,8.051609378237286e-06,6.614205669630393e-06,0.0010058527972269281,2.4337633221570933e-05,0.0005088613628285524,7.893277096210698e-05,9.354863189174022e-05,1.751627116274418e-11,6.302193552410781e-09,1.0331570859470665e-08,0.0006022788792636091,1.0261055937460509e-09,1.1080083963982864e-05,8.65277845220753e-06,9.58951568720429e-06,5.4231103963837074e-09,2.0338706292097612e-07,2.04769269187626e-06,7.96783836072145e-08
3.2648446430972513e-09,0.10172235144988963,0.0,0.24936422346930281,0.03140891652122834,0.3173166400114534,0.350025385942927,0.20629840753108072,0.09351436924781581,0.0,1.8124798022048774e-12,0.00043147111899307896,4.432951432892888e-09,0.0,1.0837570524872611e-16,0.0012405463936514412,9.612730412489853e-14,2.2882533250754008e-14,5.24378535941801e-23,2.5780520894615414e-08,3.195231561567355e-11,3.6884356171383456e-36,1.8978727354456231e-07,8.007547860873548e-25,1.755549587944964e-12,3.0554973816555144e-24,0.00040230086993488137,2.0234902737831545e-25,3.935987854961432e-06,1.585077129242067e-05,0.0008757394985347929,1.8188707035208012e-05,4.00868851237426e-06,8.036503233076054e-06,4.708790093597231e-06,8.052171003176229e-06,6.665953751782666e-06,0.0010096165411820769,2.4391553137269113e-05,0.0005093627875168638,7.927898299118716e-05,9.352488497476305e-05,1.751213856351781e-11,6.316339097671859e-09,1.0376868519836261e-08,0.000605086330805633,1.0298151760947336e-09,1.1149189959352237e-05,8.711780333404918e-06,9.655761776559567e-06,5.482327115817623e-09,2.034439758630587e-07,2.0476955840336212e-06,8.08711043606106e-08
3.2781146763644e-09,0.10172235144988963,0.0,0.24935719262527614,0.03141031791152832,0.3173082154657845,0.35002359434667557,0.20629555489552062,0.09352220231789854,0.0,1.8251442096531425e-12,0.00043319558383224496,4.517101482260054e-09,0.0,1.1066871489154548e-16,0.0012459492959178914,9.736429980363769e-14,2.306842440285729e-14,5.307906034225048e-23,2.5898124330665047e-08,3.208186738994437e-11,3.763945927870381e-36,1.9052897994974678e-07,8.105522947517881e-25,1.7778480851547096e-12,3.1203103039711073e-24,0.0004037859454393233,2.0499295034075823e-25,3.936349114519629e-06,1.5849301500258743e-05,0.000875472445500614,1.8188100936344148e-05,4.008520045812668e-06,8.036978678438574e-06,4.711469950529414e-06,8.052730454994746e-06,6.717892303265368e-06,0.0010133803589252918,2.4445460709340893e-05,0.0005098616822690443,7.962555315546005e-05,9.35010937989842e-05,1.7507997633497855e-11,6.3304770625562395e-09,1.0422157651327174e-08,0.0006078935671606987,1.0335230215999133e-09,1.121836791920696e-05,8.77082576112302e-06,9.722150888726385e-06,5.541926359171536e-09,2.035006241059474e-07,2.04769854549073e-06,8.20764228520373e-08
3.2913847096315485e-09,0.10172235144988963,0.0,0.24935016290960393,0.03141171925593292,0.31729979057293484,0.35002180275952693,0.2062927024474585,0.09353003885605252,0.0,1.837841108749056e-12,0.0004349198828822532,4.602489930588447e-09,0.0,1.1300004543428723e-16,0.0012513485068134402,9.861166292237884e-14,2.3255063452201904e-14,5.372546643281137e-23,2.6015697621427028e-08,3.2211416583821706e-11,3.840687514429437e-36,1.9127075822628312e-07,8.204293783558496e-25,1.8003283229384776e-12,3.1862101784507517e-24,0.0004052698854025398,2.076596870901048e-25,3.9367097656149236e-06,1.584783718881999e-05,0.0008752067216241332,1.8187494926569553e-05,4.0083516042184166e-06,8.037451691930406e-06,4.714134912505917e-06,8.05328768485658e-06,6.770021203056763e-06,0.0010171442492006159,2.449935600002286e-05,0.0005103580635008635,7.997248090578962e-05,9.347725998217258e-05,1.7503848675915815e-11,6.344607563501846e-09,1.0467438338369502e-08,0.000610700587391141,1.0372291384330884e-09,1.1287617169361058e-05,8.829913837212461e-06,9.788682303757005e-06,5.60190873395588e-09,2.0355700897194945e-07,2.047701575963574e-06,8.329441433397786e-08
3.304654742898697e-09,0.10172235144988963,0.0,0.24934313431680932,0.031413120554577,0.31729136533569263,0.35002001118148135,0.20628985018688872,0.09353787884309007,0.0,1.8505704489444005e-12,0.00043664401677138574,4.68912961569713e-09,0.0,1.1537016595259706e-16,0.001256744045195533,9.986943298513846e-14,2.3442450348691136e-14,5.43770927545597e-23,2.6133240713594395e-08,3.2340963197339886e-11,3.9186753658090985e-36,1.9201261263126677e-07,8.30386358822022e-25,1.822990923615633e-12,3.253210379606649e-24,0.000406752690746005,2.1034933231012593e-25,3.937069812376312e-06,1.5846378295910643e-05,0.0008749423188797992,1.818688900545647e-05,4.008183187500809e-06,8.037922236475368e-06,4.716785093956749e-06,8.053842646159559e-06,6.822340330221338e-06,0.001020908210732529,2.455323907153032e-05,0.0005108519474771113,8.0319765692349e-05,9.345338509385265e-05,1.7499691984977063e-11,6.358730714581431e-09,1.0512710664236421e-08,0.0006135073906020923,1.0409335345102993e-09,1.1356937040760238e-05,8.889043674662784e-06,9.855355304600569e-06,5.66227484292591e-09,2.0361313178600055e-07,2.047704675166669e-06,8.452515411018316e-08
3.3179247761658457e-09,0.10172235144988963,0.0,0.24933610684154947,0.03141452180759487,0.3172829397568194,0.3500182196125394,0.20628699811380588,0.09354572225999688,0.0,1.8633321800823204e-12,0.00043836798612491946,4.77703344989259e-09,0.0,1.1777954913539035e-16,0.0012621359297932215,1.0113764945523869e-13,2.363058504222534e-14,5.503396019490772e-23,2.625075355580622e-08,3.247050723053345e-11,3.997924592033303e-36,1.9275454740578837e-07,8.404235580805688e-25,1.845836508179149e-12,3.3213243859048345e-24,0.0004082343623904457,2.1306198064345855e-25,3.937429258888419e-06,1.5844924760515037e-05,0.000874679229257975,1.818628317258787e-05,4.008014795571366e-06,8.038390276845155e-06,4.719420607962377e-06,8.05439529446165e-06,6.874849563909662e-06,0.0010246722422269307,2.46071099860382e-05,0.0005113433503139168,8.066740696467835e-05,9.34294706567452e-05,1.7495527846130093e-11,6.3728466275591576e-09,1.055797471106174e-08,0.0006163139759401219,1.0446362174985694e-09,1.1426326869416812e-05,8.948214397476961e-06,9.922169177092028e-06,5.723025284107236e-09,2.0366899387520002e-07,2.0477078428131836e-06,8.576871753447002e-08
3.3311948094329942e-09,0.10172235144988963,0.0,0.24932908047861072,0.031415923015120285,0.31727451383905014,0.35001642805270156,0.20628414622820498,0.09355356908792903,0.0,1.8761262523951837e-12,0.0004400917915651378,4.8662144200012694e-09,0.0,1.2022867129558593e-16,0.001267524179207702,1.0241635175545449e-13,2.3819467482701944e-14,5.569608963998298e-23,2.636823609858963e-08,3.260004868343707e-11,4.078450424641798e-36,1.934965667749937e-07,8.505412980696293e-25,1.8688656962982616e-12,3.390565780081649e-24,0.0004097149012558417,2.1579772669172456e-25,3.937788109192325e-06,1.584347652276706e-05,0.0008744174447667196,1.818567742755707e-05,4.007846428343745e-06,8.03885577959758e-06,4.722041566279428e-06,8.054945587409346e-06,6.927548783358271e-06,0.0010284363423720875,2.4660968805662888e-05,0.0005118322879810114,8.101540417174109e-05,9.340551814816488e-05,1.7491356536327818e-11,6.386955411945875e-09,1.060323055985378e-08,0.0006191203425919174,1.0483371948221906e-09,1.1495785996345886e-05,9.007425140547221e-06,9.989123209941079e-06,5.784160650821262e-09,2.0372459656836556e-07,2.047711078615047e-06,8.702518000952612e-08
3.344464842700143e-09,0.10172235144988963,0.0,0.24932205522290396,0.03141732417728653,0.31726608758509384,0.35001463650196807,0.20628129453008107,0.09356141930821056,0.0,1.8889526165024635e-12,0.0004418154337113428,4.956685587400814e-09,0.0,1.22718012380809e-16,0.0012729088119128762,1.0370557926815945e-13,2.400909762001548e-14,5.636350197462837e-23,2.6485688294303506e-08,3.272958755608559e-11,4.160268217175597e-36,1.9423867494814357e-07,8.607399007353187e-25,1.8920791063211022e-12,3.4609482494593134e-24,0.000411194308261426,2.1855666501564866e-25,3.938146367286413e-06,1.5842033523922284e-05,0.0008741569574334711,1.8185071769967393e-05,4.007678085733663e-06,8.03931871301679e-06,4.72464807936567e-06,8.055493484668363e-06,6.980437867889533e-06,0.0010322005098395543,2.4714815592444537e-05,0.0005123187763039352,8.13637567619778e-05,9.338152900137659e-05,1.748717832428108e-11,6.401057175052799e-09,1.0648478290509015e-08,0.0006219264897830068,1.0520364736688862e-09,1.1565313767502813e-05,9.06667504953218e-06,1.0056216694721166e-05,5.845681531710535e-09,2.0377994119561094e-07,2.0477143822830646e-06,8.829461698572299e-08
3.3577348759672914e-09,0.10172235144988963,0.0,0.2493150310694606,0.03141872529422631,0.3172576609976341,0.3500128449603395,0.20627844301942974,0.09356927290233084,0.0,1.9018112234086716e-12,0.0004435389131798674,5.048460088050125e-09,0.0,1.2524805598406214e-16,0.0012782898462559286,1.0500537133547026e-13,2.4199475404057626e-14,5.70362180824019e-23,2.6603110097083937e-08,3.285912384851402e-11,4.243393445662441e-36,1.9498087611867322e-07,8.710196880318239e-25,1.9154773552773133e-12,3.5324855862605995e-24,0.0004126725843256855,2.213388901351732e-25,3.938504037127163e-06,1.5840595706330805e-05,0.0008738977593066384,1.8184466199431775e-05,4.007509767658835e-06,8.039779047055363e-06,4.727240256404344e-06,8.056038947856471e-06,7.033516696911525e-06,0.0010359647432850593,2.4768650408330296e-05,0.0005128028309661931,8.171246418335875e-05,9.335750460691099e-05,1.7482993470704552e-11,6.415152022043958e-09,1.0693717981825918e-08,0.0006247324167765197,1.0557340609958185e-09,1.1634909533721868e-05,9.125963280735241e-06,1.0123448925858523e-05,5.907588510764005e-09,2.0383502908794187e-07,2.0477177535270178e-06,8.957710395993593e-08
3.37100490923444e-09,0.10172235144988963,0.0,0.249308008013428,0.031420126366071784,0.3172492340793293,0.35001105342781613,0.20627559169624657,0.09357712985194222,0.0,1.914702024501307e-12,0.0004452622305840877,5.141551132518176e-09,0.0,1.278192893543656e-16,0.0012836673004579166,1.0631576725939004e-13,2.439060078471727e-14,5.771425884557677e-23,2.6720501462791288e-08,3.298865756075753e-11,4.327841709102257e-36,1.9572317446425204e-07,8.813809819215e-25,1.939061058880637e-12,3.6051916879225966e-24,0.00041414973036636114,2.241444965295719e-25,3.938861122629949e-06,1.5839163013410813e-05,0.0008736398424571059,1.8183860715572466e-05,4.00734147403889e-06,8.040236753278235e-06,4.729818205327828e-06,8.05658194047851e-06,7.086785149917917e-06,0.0010397290413493624,2.4822473315158033e-05,0.0005132844675113577,8.206152588343428e-05,9.33334463138412e-05,1.7478802228555393e-11,6.4292400559871015e-09,1.073894971151858e-08,0.0006275381228719835,1.0594299635354694e-09,1.170457265065612e-05,9.185289000984252e-06,1.019081920062122e-05,5.9698821673421835e-09,2.0388986157687097e-07,2.047721192055768e-06,9.087271647437117e-08
3.3842749425015886e-09,0.10172235144988963,0.0,0.24930098605006545,0.0314215273929546,0.31724080683281347,0.35000926190439846,0.20627274056052747,0.09358499013885725,0.0,1.927624971548845e-12,0.0004469853865344348,5.2359720060116185e-09,0.0,1.3043220340736599e-16,0.0012890411926143814,1.0763680630195045e-13,2.4582473711880476e-14,5.839764514514133e-23,2.6837862348958765e-08,3.311818869285145e-11,4.413628729952623e-36,1.9646557414684253e-07,8.918241043749671e-25,1.9628308315314978e-12,3.6790805574095925e-24,0.0004156257473004481,2.269735786375616e-25,3.939217627669778e-06,1.5837735389622764e-05,0.0008733831989796551,1.818325531802068e-05,4.00717320479531e-06,8.040691804808385e-06,4.732382032840675e-06,8.057122427863435e-06,7.140243106487854e-06,0.0010434934026590811,2.4876284374640854e-05,0.0005137637013451229,8.241094130938364e-05,9.330935543102119e-05,1.7474604843264756e-11,6.443321377903458e-09,1.0784173556230494e-08,0.0006303436074041582,1.0631241878013833e-09,1.1774302478718472e-05,9.244651387512482e-06,1.025832681910829e-05,6.032563076202214e-09,2.039444399940498e-07,2.0477246975773457e-06,9.218153011540056e-08
3.397544975768737e-09,0.10172235144988963,0.0,0.24929396517474056,0.03142292837500584,0.31723237926069675,0.35000747039008684,0.20626988961226866,0.09359285374504674,0.0,1.9405800166987468e-12,0.00044870838163840634,5.331736068401189e-09,0.0,1.3308729273591423e-16,0.00129441154069597,1.0896852768535253e-13,2.4775094135430586e-14,5.908639786079896e-23,2.6955192714742647e-08,3.3247717244831265e-11,4.500770354614223e-36,1.9720807931275987e-07,9.02349377371208e-25,1.986787286319547e-12,3.754166303525044e-24,0.00041710063604419626,2.298262308574118e-25,3.939573556082055e-06,1.5836312780444285e-05,0.0008731278209943044,1.8182650006416283e-05,4.0070049598513696e-06,8.041144176274274e-06,4.734931844442041e-06,8.057660377103339e-06,7.193890446285834e-06,0.0010472578258274932,2.493008364835216e-05,0.0005142405477373105,8.276070990806215e-05,9.328523322828743e-05,1.7470401552962405e-11,6.45739608681609e-09,1.0829389591548227e-08,0.0006331488697419067,1.066816740093783e-09,1.1844098383023862e-05,9.30404962784078e-06,1.0325971084238885e-05,6.095631807522842e-09,2.0399876567092063e-07,2.0477282697990475e-06,9.350362051240316e-08
3.4108150090358858e-09,0.10172235144988963,0.0,0.2492869453829253,0.031424329312356065,0.31722395136556497,0.35000567888488165,0.20626703885146633,0.09360072065263707,0.0,1.9535671124755025e-12,0.0004504312165005791,5.4288567542469e-09,0.0,1.357850556206121e-16,0.0012997783625490718,1.1031097059210624e-13,2.49684620052482e-14,5.978053787096806e-23,2.7072492520873918e-08,3.337724321673263e-11,4.589282553916315e-36,1.9795069409273036e-07,9.129571228976636e-25,2.0109310350262033e-12,3.830463141222668e-24,0.0004185743975131108,2.3270254754705255e-25,3.9399289116632926e-06,1.583489513234566e-05,0.0008728737006475758,1.8182044780407508e-05,4.006836739132066e-06,8.041593843758923e-06,4.737467744447534e-06,8.058195756994451e-06,7.247727049061609e-06,0.0010510223094553084,2.498387119771134e-05,0.0005147150218238293,8.311083112604675e-05,9.326108093762451e-05,1.7466192588694604e-11,6.471464279797035e-09,1.0874597892014971e-08,0.0006359539092870967,1.0705076265050528e-09,1.1913959733332558e-05,9.363482919661017e-06,1.0393751301741455e-05,6.15908892692929e-09,2.0405283993838164e-07,2.0477319084275196e-06,9.483906333661432e-08
3.4240850423030343e-09,0.10172235144988963,0.0,0.24927992667019233,0.03142573020513524,0.31721552314998125,0.3500038873887833,0.2062641882781171,0.09360859084390816,0.0,1.966586211778702e-12,0.0004521538917226203,5.527347572822066e-09,0.0,1.385259940403279e-16,0.0013051416758964633,1.1166417416516925e-13,2.516257727121125e-14,6.048008605278204e-23,2.7189761729611358e-08,3.3506766608591386e-11,4.679181423602191e-36,1.9869342260195086e-07,9.23647662950329e-25,2.0352626881271704e-12,3.907985391916625e-24,0.00042004703262195223,2.3560262302418087e-25,3.940283698171803e-06,1.5833482392766028e-05,0.0008726208301136861,1.8181439639650634e-05,4.006668542564063e-06,8.042040784750586e-06,4.73998983601048e-06,8.05872853797995e-06,7.301752794650062e-06,0.0010547868521314137,2.5037647083970138e-05,0.00051518713860859,8.34613044096799e-05,9.323689975429631e-05,1.7461978174635565e-11,6.485526052013264e-09,1.0919798531144235e-08,0.0006387587254735378,1.0741968529251004e-09,1.1983885903994586e-05,9.422950470720752e-06,1.0461666780142988e-05,6.2229349955180464e-09,2.04106664126469e-07,2.047735613168845e-06,9.61879342999817e-08
3.437355075570183e-09,0.10172235144988963,0.0,0.24927290903221153,0.031427131053472855,0.3172070946164856,0.350002095901792,0.20626133789221757,0.09361646430129107,0.0,1.9796372678811272e-12,0.00045387640790329965,5.6272221081361305e-09,0.0,1.413106136826815e-16,0.001310501498337971,1.1302817750808415e-13,2.5357439883195002e-14,6.118506328208922e-23,2.7307000304696053e-08,3.363628742044348e-11,4.7704831848146413e-36,1.994362689401467e-07,9.344213195338483e-25,2.0597828547949313e-12,3.9867474837908164e-24,0.00042151854228473677,2.3852655156636483e-25,3.940637919328395e-06,1.5832074510090054e-05,0.0008723692015956716,1.8180834583809734e-05,4.006500370075634e-06,8.042484978094996e-06,4.7424982211426515e-06,8.059258692094612e-06,7.35596756297111e-06,0.001058551452433596,2.509141136819948e-05,0.0005156569129653745,8.381212920511207e-05,9.321269083794314e-05,1.7457758528292603e-11,6.499581496771381e-09,1.0964991581433278e-08,0.0006415633177659525,1.0778844250465953e-09,1.2053876273895204e-05,9.48245149870909e-06,1.0529716830758262e-05,6.287170569881534e-09,2.0416023956405532e-07,2.047739383728621e-06,9.755030915402857e-08
3.4506251088373315e-09,0.10172235144988963,0.0,0.2492658924647469,0.03142853185749778,0.3171986657675954,0.3500003044239082,0.20625848769376467,0.09362434100736608,0.0,1.992720234426872e-12,0.0004555987656385016,5.7284940189563165e-09,0.0,1.4413942395449808e-16,0.0013158578473511401,1.1440301968511468e-13,2.5553049791072113e-14,6.189549043345285e-23,2.742420821130725e-08,3.376580565232506e-11,4.863204184581426e-36,2.0017923719163066e-07,9.45278414661612e-25,2.0844921429012343e-12,4.066763952107301e-24,0.0004229889274147369,2.4147442741114684e-25,3.9409915788170325e-06,1.5830671433625366e-05,0.0008721188073264445,1.8180229612556387e-05,4.006332221596605e-06,8.04292640394912e-06,4.744993000734444e-06,8.059786192911214e-06,7.410371234029594e-06,0.001062316108929239,2.514516411127699e-05,0.0005161243596396662,8.41633049583428e-05,9.318845531364644e-05,1.7453533860705092e-11,6.513630705561261e-09,1.1010177114376675e-08,0.0006443676856589732,1.081570348370081e-09,1.2123930226401424e-05,9.541985231143797e-06,1.0597900767679173e-05,6.35179620213272e-09,2.0421356757856016e-07,2.047743219812033e-06,9.892626368872402e-08
3.46389514210448e-09,0.10172235144988963,0.0,0.24925887696365295,0.03142993261733835,0.31719023660580653,0.3499985129551323,0.2062556376827554,0.09363222094486026,0.0,2.0058350654294903e-12,0.0004573209655212359,5.831177038828121e-09,0.0,1.470129379922312e-16,0.001321210740291914,1.1578873972138095e-13,2.5749406944712617e-14,6.261138838015092e-23,2.7541385416019556e-08,3.3895321304272444e-11,4.957360896300737e-36,2.0092233142536074e-07,9.562192703558506e-25,2.1093911590195504e-12,4.148049439513809e-24,0.0004244581889244818,2.4444634475614443e-25,3.941344680285471e-06,1.5829273113580444e-05,0.0008718696395697886,1.817962472556941e-05,4.006164097058301e-06,8.043365043736383e-06,4.7474742745745665e-06,8.060311015488602e-06,7.464963687915186e-06,0.0010660808201759927,2.5198905373874946e-05,0.0005165894932504363,8.451483111526011e-05,9.316419427296144e-05,1.7449304376637567e-11,6.5276737680984645e-09,1.1055355200479592e-08,0.000647171828676176,1.0852546282089779e-09,1.2194047149309585e-05,9.60155090525957e-06,1.0666217907764076e-05,6.416812439929588e-09,2.042666494956753e-07,2.047747121123932e-06,1.0031587373136051e-07
