Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),H2NOX(204),HOX(29),HNOX(512),H2NO(88),NX(539),HNX(511),OX(27),HNOH(93),CH3OX(210)
2.1736588526178978e-10,0.08478463093452131,0.0,0.21000957390469438,0.031075110263184432,0.31926616676586256,0.35042984769064284,0.2069612135292605,0.09201752777749013,0.0,1.7844115026580534e-18,1.3023303767193824e-06,2.5606149536258892e-18,0.0,1.0785568104534522e-27,8.19674191589717e-07,2.1820756017651176e-21,5.554431259853007e-20,4.25010615204877e-32,7.458943892561563e-12,2.299653275929366e-15,2.58793948131329e-51,2.162311694959396e-11,8.843361634449802e-35,8.443672279474129e-20,1.4363350001478919e-36,1.2946666685876578e-06,5.867082421294199e-35,4.342043273781488e-06,4.762642332749476e-05,0.00021938363880209358,5.36421185203892e-05,6.797686994752172e-06,3.347066527789898e-05,8.718448904214356e-07,1.9256954953992625e-05,1.14027780123687e-09,2.7079719360242455e-05,1.5721697850028863e-05,3.82629559723268e-05,3.5850944326563243e-07,4.4208956498665375e-05
2.1822110777845683e-10,0.08478463093452131,0.0,0.21000746455892166,0.031075110263184432,0.31926568689200674,0.35042976271420334,0.20696104014707048,0.09201757083226013,0.0,1.8174585111633517e-18,1.3074540780176452e-06,2.5918179522529554e-18,0.0,1.104327193911935e-27,8.315951412222519e-07,2.2165701224341423e-21,5.598216895186132e-20,4.300466266596579e-32,7.517701311104972e-12,2.308700013845912e-15,2.6392496365131056e-51,2.171841547903481e-11,8.94814742866104e-35,8.577774928068166e-20,1.4706536060473835e-36,1.2997300628639626e-06,5.959929702542294e-35,4.342104018914195e-06,4.768725498604443e-05,0.0002204998414621469,5.372197125858771e-05,6.797613472299736e-06,3.350011085277319e-05,8.739007876231887e-07,1.9339019843092222e-05,1.1492564118403486e-09,2.732814748597202e-05,1.577855001615475e-05,3.8523125158863786e-05,3.6075190602400907e-07,4.438241215235072e-05
2.1907633029512387e-10,0.08478463093452131,0.0,0.21000535555807706,0.031075110263184432,0.31926520742604975,0.3504296782724848,0.20696086676895228,0.09201761418618433,0.0,1.8509546817566994e-18,1.3125777780773405e-06,2.623281202461383e-18,0.0,1.1306088423638494e-27,8.43637398156981e-07,2.25147160590851e-21,5.642174377381643e-20,4.3512226079950046e-32,7.576688812715473e-12,2.317746742463385e-15,2.691370406766259e-51,2.181380492659513e-11,9.053757657150197e-35,8.71346929955199e-20,1.5056530575326372e-36,1.3047932203291222e-06,6.053874346038574e-35,4.342164578525852e-06,4.7747858221590015e-05,0.0002216163072413474,5.380128927708558e-05,6.797539927635146e-06,3.352904087062488e-05,8.75947727737817e-07,1.942077917741623e-05,1.1582704736743441e-09,2.75775195711382e-05,1.5835097821743622e-05,3.878364416831337e-05,3.629963704627185e-07,4.4555863756258503e-05
2.1993155281179092e-10,0.08478463093452131,0.0,0.21000324691655836,0.031075110263184432,0.31926472836680125,0.3504295943619351,0.2069606933949053,0.0920176578397017,0.0,1.8849036518360356e-18,1.3177014769062608e-06,2.6550059127667275e-18,0.0,1.1574098402688843e-27,8.558016043990603e-07,2.286783232667148e-21,5.686303705807573e-20,4.402376728465174e-32,7.635906392020143e-12,2.326793461781965e-15,2.744311358588653e-51,2.190928531116798e-11,9.160195549573534e-35,8.850767927239719e-20,1.5413441203246037e-36,1.3098561410011024e-06,6.14892495851312e-35,4.342224953474619e-06,4.780823532024063e-05,0.00022273302215441328,5.388007612790365e-05,6.7974663625162694e-06,3.355746021004457e-05,8.779857864384342e-07,1.9502231766983772e-05,1.1673199867820015e-09,2.7827830907325732e-05,1.589134122485638e-05,3.90445077347746e-05,3.652428024883382e-07,4.472931130911557e-05
2.2078677532845796e-10,0.08478463093452131,0.0,0.21000113864867845,0.031075110263184432,0.31926424971307915,0.3504295109790259,0.2069605200249292,0.0920177017932471,0.0,1.9193090617376755e-18,1.3228251745121465e-06,2.686993293243762e-18,0.0,1.1847383675561952e-27,8.680884008401474e-07,2.3225081954452757e-21,5.730604879832506e-20,4.453930180223441e-32,7.695354043644372e-12,2.3358401718018286e-15,2.79808213345764e-51,2.200485665044384e-11,9.26746433557697e-35,8.989683392971078e-20,1.577737687270948e-36,1.3149188248978428e-06,6.245090180221425e-35,4.342285144652229e-06,4.786838852826191e-05,0.00022384997230749174,5.395833533950226e-05,6.797392778633815e-06,3.3585373724485364e-05,8.800150390907102e-07,1.9583376456768006e-05,1.1764049511775478e-09,2.8079076778671572e-05,1.5947280212524023e-05,3.9305710618265136e-05,3.6749116833096327e-07,4.4902754809674865e-05
2.21641997845125e-10,0.08478463093452131,0.0,0.20999903076866516,0.031075110263184432,0.31926377146370943,0.35042942812025213,0.20696034665902346,0.0920177460472514,0.0,1.9541745545526267e-18,1.3279488709026867e-06,2.719244555525143e-18,0.0,1.2126027003708272e-27,8.804984272378883e-07,2.358649699232975e-21,5.77507789882556e-20,4.505884515481376e-32,7.755031762211915e-12,2.3448868725231573e-15,2.852692448104406e-51,2.2100518960918966e-11,9.375567244796076e-35,9.130228327099857e-20,1.6148447793398812e-36,1.3199812720372547e-06,6.342378684943251e-35,4.342345152983106e-06,4.792832005274736e-05,0.00022496714389774836,5.4036070416937366e-05,6.7973191776146974e-06,3.3612786242035686e-05,8.820355607465924e-07,1.9664212126347463e-05,1.185525366846568e-09,2.8331252462329722e-05,1.600291480033706e-05,3.956724760472921e-05,3.6974143454252486e-07,4.5076194256715355e-05
2.2249722036179205e-10,0.08478463093452131,0.0,0.2099969232906618,0.031075110263184432,0.3192632936175259,0.35042934578213186,0.2069601732971878,0.09201779060214132,0.0,1.98950377594364e-18,1.3330725660855181e-06,2.7517609128000648e-18,0.0,1.2410112118229847e-27,8.930323221955948e-07,2.3952109612737497e-21,5.819722762156388e-20,4.558241286445771e-32,7.814939542344931e-12,2.353933563946128e-15,2.908152094806354e-51,2.2196272257903708e-11,9.484507506856078e-35,9.272415408482371e-20,1.6526765466177805e-36,1.325043482437222e-06,6.440799179981497e-35,4.342404979423466e-06,4.7988032062280594e-05,0.00022608452321295493,5.411328484201591e-05,6.797245561025185e-06,3.363970256520103e-05,8.840474261382148e-07,1.9744737689558083e-05,1.1946812337462799e-09,2.8584353228930453e-05,1.605824503203733e-05,3.982911350604253e-05,3.719935679950943e-07,4.524962964904187e-05
2.233524428784591e-10,0.08478463093452131,0.0,0.20999481622872682,0.031075110263184432,0.3192628161733702,0.35042926396120644,0.20695999993942185,0.09201783545833978,0.0,2.025300373963001e-18,1.3381962600682295e-06,2.7845435798128835e-18,0.0,1.2699723727401504e-27,9.056907231421087e-07,2.432195211063088e-21,5.86453946919519e-20,4.6110020453186377e-32,7.87507737866401e-12,2.36298024607092e-15,2.964470941679479e-51,2.229211655553086e-11,9.594288351371872e-35,9.41625736446594e-20,1.691244269310597e-36,1.3301054561156019e-06,6.540360406161071e-35,4.342464624960474e-06,4.8047526687588016e-05,0.0002272020966310756,5.4189982073449986e-05,6.797171930373922e-06,3.3666127470694535e-05,8.860507096719959e-07,1.9824952094146146e-05,1.2038725518058073e-09,2.8838374343033877e-05,1.6113270979112128e-05,4.009130316001431e-05,3.742475358791735e-07,4.5423060985485e-05
2.2420766539512615e-10,0.08478463093452131,0.0,0.20999270959683433,0.031075110263184432,0.3192623391300914,0.35042918265404005,0.20695982658572531,0.09201788061626565,0.0,2.061567998871081e-18,1.3433199528583564e-06,2.8175937728617263e-18,0.0,1.299494752422051e-27,9.184742663118566e-07,2.4696056903470306e-21,5.909528019312688e-20,4.6641683442972107e-32,7.935445265788197e-12,2.372026918897713e-15,3.0216589329707526e-51,2.238805186676383e-11,9.704913007948005e-35,9.561766970877376e-20,1.730559358749055e-36,1.3351671930902237e-06,6.641071137827736e-35,4.3425240906113675e-06,4.81068060221826e-05,0.00022831985061985268,5.4266165547010127e-05,6.797098287114772e-06,3.369206570923628e-05,8.88045485422918e-07,1.990485432142191e-05,1.2130993209264553e-09,2.9093311063577932e-05,1.61679927403908e-05,4.035381143038652e-05,3.765033057019705e-07,4.559648826490099e-05
2.250628879117932e-10,0.08478463093452131,0.0,0.2099906034088739,0.031075110263184432,0.31926186248654614,0.35042910185721987,0.2069596532360979,0.09201792607633401,0.0,2.0983103029556577e-18,1.3484436444633865e-06,2.8509127097970748e-18,0.0,1.3295870193984678e-27,9.313835867250918e-07,2.507445653120733e-21,5.954688411880147e-20,4.7177417355739443e-32,7.99604319833505e-12,2.3810735824266845e-15,3.0797260893504817e-51,2.2484078203404935e-11,9.8163847061787e-35,9.708957052011492e-20,1.770633358397644e-36,1.3402286933788906e-06,6.742940182846992e-35,4.342583377422618e-06,4.816587212299863e-05,0.0002294377717363907,5.434183867567742e-05,6.797024632649519e-06,3.3717522005361085e-05,8.900318271289896e-07,1.998444338591426e-05,1.2223615409819756e-09,2.9349158644320767e-05,1.622241044164374e-05,4.061663320683029e-05,3.7876084528566295e-07,4.576991148617166e-05
2.2591811042846024e-10,0.08478463093452131,0.0,0.20998849767865105,0.031075110263184432,0.3192613862415985,0.3504290215673553,0.2069594798905394,0.09201797183895612,0.0,2.1355309403520143e-18,1.3535673348907563e-06,2.88450161002033e-18,0.0,1.3602579421898954e-27,9.444193181683241e-07,2.545718365627029e-21,6.00002064626936e-20,4.7717237713365136e-32,8.056871170920649e-12,2.3901202366580135e-15,3.138682508204698e-51,2.2580195576103535e-11,9.92870667564783e-35,9.857840480619594e-20,1.811477944867386e-36,1.34528995699938e-06,6.845976382602927e-35,4.342642486469094e-06,4.8224727011017215e-05,0.00023055584662674009,5.4417004849794703e-05,6.796950968330432e-06,3.374250105723473e-05,8.920098081858816e-07,2.0063718335026167e-05,1.2316592118188418e-09,2.9605912334277582e-05,1.6276524235183907e-05,4.0879763404939584e-05,3.8102012276564946e-07,4.5943330648204194e-05
2.2677333294512728e-10,0.08478463093452131,0.0,0.20998639241988698,0.031075110263184432,0.31926091039411963,0.35042894178107864,0.20695930654904945,0.09201801790453945,0.0,2.1732335668638406e-18,1.3586910241478528e-06,2.9183616944823603e-18,0.0,1.391516390071043e-27,9.575820931749368e-07,2.584427106354996e-21,6.045524721852654e-20,4.8261160037678174e-32,8.117929178159647e-12,2.3991668815918788e-15,3.198538363927524e-51,2.267640399436415e-11,1.0041882145928944e-34,1.0008430177898021e-19,1.8531049289324042e-36,1.3503509839694408e-06,6.950188611997092e-35,4.342701418853236e-06,4.828337267188318e-05,0.0002316740620254795,5.449166743721675e-05,6.796877295462696e-06,3.37670075364785e-05,8.939795016417417e-07,2.0142678248691244e-05,1.2409923332565146e-09,2.9863567378151923e-05,1.6330334299470743e-05,4.1143196966222326e-05,3.832811065887878e-07,4.6116745749931125e-05
2.2762855546179433e-10,0.08478463093452131,0.0,0.20998428764621907,0.031075110263184432,0.31926043494298784,0.3504288624950442,0.2069591332116279,0.0920180642734878,0.0,2.2114218397849333e-18,1.3638147122420155e-06,2.9524941856820214e-18,0.0,1.4233713338371802e-27,9.708725430059901e-07,2.623575166038521e-21,6.091200638002885e-20,4.880919985045971e-32,8.17921721466529e-12,2.408213517228459e-15,3.2593039082135355e-51,2.2772703466554638e-11,1.015591434658526e-34,1.0160739113476681e-19,1.8955262565502625e-36,1.3554117743067984e-06,7.055585779447357e-35,4.342760175704239e-06,4.834181105651308e-05,0.00023279240475529783,5.4565829783459484e-05,6.796803615306706e-06,3.3791046088001744e-05,8.95940980192177e-07,2.0221322239031152e-05,1.250360905087707e-09,3.0122119016761524e-05,1.6383840838716686e-05,4.140692885808873e-05,3.8554376551162346e-07,4.6290156790310165e-05
2.2848377797846137e-10,0.08478463093452131,0.0,0.20998218337120095,0.031075110263184432,0.31925995988708816,0.35042878370592884,0.2069589598782746,0.09201811094620128,0.0,2.2500994177217074e-18,1.3689383991805332e-06,2.986900307664665e-18,0.0,1.4558318465733255e-27,9.842912976312106e-07,2.6631658476548606e-21,6.137048394093441e-20,4.936137267344317e-32,8.240735275049473e-12,2.417260143567933e-15,3.32098947035014e-51,2.2869093999914162e-11,1.0270806507169675e-34,1.0314780305407592e-19,1.9387540098861e-36,1.3604723280291497e-06,7.162176826886777e-35,4.342818758177251e-06,4.8400044081694496e-05,0.00023391086172657507,5.4639495211848047e-05,6.796729929080267e-06,3.3814621329842494e-05,8.978943161754093e-07,2.0299649450014245e-05,1.2597649270786516e-09,3.0381562487458615e-05,1.6437044082496224e-05,4.1670954073837274e-05,3.878080685986051e-07,4.64635637683241e-05
2.2933900049512842e-10,0.08478463093452131,0.0,0.20998007960830248,0.031075110263184432,0.31925948522531283,0.35042870541043125,0.20695878654898933,0.09201815792307644,0.0,2.2892699604165535e-18,1.3740620849706475e-06,3.021581286020621e-18,0.0,1.4889071044262789e-27,9.978389857101675e-07,2.7032024664232166e-21,6.18306798949823e-20,4.991769402831415e-32,8.302483353922738e-12,2.426306760610479e-15,3.3836054575099335e-51,2.2965575600561272e-11,1.0386561857224743e-34,1.0470566820153459e-19,1.9828004083405406e-36,1.3655326451541677e-06,7.269970729762466e-35,4.342877167452584e-06,4.8458073630676774e-05,0.00023502941993696299,5.471266702366417e-05,6.796656237960646e-06,3.383773785301595e-05,8.998395815675914e-07,2.037765905711512e-05,1.2692043989693624e-09,3.064189302454484e-05,1.6489944285357468e-05,4.1935267632638095e-05,3.9007398522029236e-07,4.663696668298068e-05
2.3019422301179546e-10,0.08478463093452131,0.0,0.20997797637091034,0.031075110263184432,0.3192590109565607,0.350428627605272,0.20695861322377188,0.0920182052045062,0.0,2.3289371285720143e-18,1.3791857696195512e-06,3.0565383478836635e-18,0.0,1.5226063873794934e-27,1.0115162345736312e-06,2.7436883498032875e-21,6.229259423591695e-20,5.047817943671048e-32,8.364461445894343e-12,2.435353368356276e-15,3.447162355043068e-51,2.306214827350188e-11,1.0503183626282709e-34,1.0628111772576248e-19,2.027677809581389e-36,1.370592725699498e-06,7.378976497034444e-35,4.342935404734923e-06,4.851590155375325e-05,0.00023614806647096517,5.478534849829223e-05,6.7965825430865585e-06,3.3860400221370535e-05,9.017768479782907e-07,2.0455350266975444e-05,1.2786793204738955e-09,3.0903105859680714e-05,1.654254172643637e-05,4.2199864579513946e-05,3.9234148505155166e-07,4.681036553331249e-05
2.310494455284625e-10,0.08478463093452131,0.0,0.20997587367232767,0.031075110263184432,0.3192585370797368,0.35042855028719344,0.20695843990262208,0.09201825279087998,0.0,2.36910458367582e-18,1.3843094531343906e-06,3.091772721929459e-18,0.0,1.5569390800307896e-27,1.0253236702051211e-06,2.784626837493845e-21,6.275622695748804e-20,5.104284442022223e-32,8.426669545572266e-12,2.4443999668055035e-15,3.5116707267696125e-51,2.3158812022637193e-11,1.0620675043865485e-34,1.0787428325925782e-19,2.0733987105791074e-36,1.3756525696827621e-06,7.489203171174521e-35,4.342993471252566e-06,4.857352966883493e-05,0.00023726678849951606,5.485754289336467e-05,6.796508845560008e-06,3.3882612971451685e-05,9.037061866461304e-07,2.053272231706587e-05,1.2881896912806126e-09,3.116519622228972e-05,1.6594836709073507e-05,4.246473998531882e-05,3.9461053806974443e-07,4.6983760318376876e-05
2.3190466804512955e-10,0.08478463093452131,0.0,0.20997377152577476,0.031075110263184432,0.319258063593753,0.3504284734529595,0.20695826658553984,0.0920183006825838,0.0,2.4097759878267795e-18,1.3894331355222625e-06,3.1272856383739905e-18,0.0,1.5919146723729088e-27,1.0392619172226324e-06,2.8260212814312954e-21,6.32215780534504e-20,5.161170450039168e-32,8.489107647563261e-12,2.453446555958339e-15,3.577141215271908e-51,2.3255566850771605e-11,1.0739039339484673e-34,1.0948529691828355e-19,2.1199757486460704e-36,1.3807121771215558e-06,7.600659828165145e-35,4.3430513682566516e-06,4.863095976201612e-05,0.0002383855732795606,5.4929253444906164e-05,6.796435146448064e-06,3.390438061237301e-05,9.05627668434589e-07,2.0609774475349167e-05,1.2977355110524367e-09,3.1428159339957066e-05,1.664682956043358e-05,4.2729888946714196e-05,3.9688111455290484e-07,4.715715103725578e-05
2.327598905617966e-10,0.08478463093452131,0.0,0.20997166994438882,0.031075110263184432,0.3192575904975277,0.35042839709935564,0.20695809327252507,0.09201834888000013,0.0,2.450955003561541e-18,1.3945568167902184e-06,3.1630783289719646e-18,0.0,1.627542760576907e-27,1.0533315988605495e-06,2.8678750457882444e-21,6.368864751756417e-20,5.218477519871327e-32,8.551775746472876e-12,2.4624931358149613e-15,3.643584542186939e-51,2.33524127596206e-11,1.085827974264154e-34,1.1111429130275355e-19,2.1674217024795975e-36,1.3857715480334488e-06,7.71335557749828e-35,4.343109097020416e-06,4.868819358813142e-05,0.00023950440815363283,5.500048336747701e-05,6.796361446784537e-06,3.39257076256947e-05,9.075413638279541e-07,2.06865060399446e-05,1.3073167794271105e-09,3.1691990438823064e-05,1.6698520631127445e-05,4.299530658614302e-05,3.991531850779112e-07,4.733053768905562e-05
2.3361511307846365e-10,0.08478463093452131,0.0,0.20996956894122448,0.031075110263184432,0.31925711778998506,0.35042832122318873,0.20695791996357754,0.09201839738350816,0.0,2.492645293682229e-18,1.3996804969452618e-06,3.1991520270152064e-18,0.0,1.6638330477783854e-27,1.0675333369517406e-06,2.9101915069720676e-21,6.41574353435947e-20,5.276207203663378e-32,8.614673836905484e-12,2.4715397063755486e-15,3.7110115084986693e-51,2.3449349749818542e-11,1.097839948282705e-34,1.1276139949611924e-19,2.2157494932087698e-36,1.3908306824359876e-06,7.827299562174262e-35,4.343166658838455e-06,4.8745232871304917e-05,0.00024062328054943433,5.507123585431545e-05,6.796287747571561e-06,3.3946598465309234e-05,9.0944734292743e-07,2.0762916338793566e-05,1.3169334960174504e-09,3.195668474397119e-05,1.6749910294836934e-05,4.3260988051801586e-05,4.0142672051864767e-07,4.750392027290726e-05
2.344703355951307e-10,0.08478463093452131,0.0,0.20996746852925383,0.031075110263184432,0.3192566454700556,0.35042824582128645,0.2069577466586971,0.09201844619348376,0.0,2.534850521084971e-18,1.4048041759943505e-06,3.2355079673310225e-18,0.0,1.7007953448665616e-27,1.0818677519098375e-06,2.9529740536234687e-21,6.462794152531246e-20,5.334361053555209e-32,8.677801913464331e-12,2.4805862676402806e-15,3.7794329948304126e-51,2.3546377820926508e-11,1.109940178952185e-34,1.1442675506525597e-19,2.2649721854450152e-36,1.3958895803466926e-06,7.942500958700676e-35,4.34322405502599e-06,4.880207930549113e-05,0.0002417421779794129,5.5141514077479234e-05,6.796214049781099e-06,3.396705755733403e-05,9.113456754473903e-07,2.083900472932662e-05,1.3265856604116021e-09,3.2222237479811075e-05,1.6800998947942322e-05,4.352692851760903e-05,4.037016920441601e-07,4.767729878796578e-05
