Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),H2NOX(204),HOX(29),HNOX(512),H2NO(88),NX(539),HNX(511),OX(27),HNOH(93),CH3OX(210),CH2X(34),CHX(35)
4.0538250443134176e-13,0.10125681075141572,0.0,0.25141884863919495,0.031075110263184432,0.3194093055562466,0.35048451512566947,0.20701194587815222,0.0920174444300315,0.0,1.7521747499452898e-25,5.115191838443995e-08,1.4998377865160275e-22,0.0,1.0273112464078715e-39,2.4855660426056583e-15,7.239610042887062e-29,2.9910062604876523e-22,7.577932557837394e-35,1.5796288178469197e-15,3.407780936010153e-15,6.754599201575056e-56,1.9582377207026735e-11,1.100352995644748e-36,1.3077368213497815e-27,2.661682105032237e-47,5.115132125276362e-08,1.2700391994948532e-40,7.510353700444913e-07,2.825479225802273e-07,1.8455501481323956e-07,2.25861951923035e-07,1.839658011809387e-07,9.305651093795391e-08,4.1793613063293905e-10,3.269081254837174e-10,1.9574171128318665e-11,1.476417878176542e-12,3.2697162673227984e-10,2.444989250547625e-11,4.0744756689586593e-11,9.029822358629062e-08,1.5495153245561654e-14,3.8017505232291596e-11
4.222869840651551e-13,0.10125681075141572,0.0,0.251418776674238,0.031075110263184432,0.31940928991676554,0.3504845036328089,0.20701193462088727,0.09201741655870092,0.0,1.9806399301378834e-25,5.328495618894813e-08,1.695400536500465e-22,0.0,1.3126492779804063e-39,2.8105395803534852e-15,8.515602191642079e-29,3.245657487710564e-22,8.566014358700784e-35,1.714096458493533e-15,3.5498855359741594e-15,8.28539128861077e-56,2.03989605602e-11,1.2438273156862177e-36,1.5398684071455617e-27,3.400972928865897e-47,5.3284308098199e-08,1.4954908158121623e-40,7.789035748454004e-07,2.9418107593144067e-07,1.9236492783661467e-07,2.3522177463580446e-07,1.9145606786192055e-07,9.700241291631295e-08,4.496227753482309e-10,3.548679247128377e-10,2.0394364949671795e-11,1.6693845644028136e-12,3.549397204830769e-10,2.7338762020236414e-11,4.4229425613799004e-11,9.406198393829298e-08,1.6141161106053757e-14,4.1254452153665754e-11
4.3919146369896847e-13,0.10125681075141572,0.0,0.25141870497687385,0.031075110263184432,0.3194092742814979,0.3504844921446227,0.20701192337788726,0.09201738894211081,0.0,2.2281485884759483e-25,5.5417993923528646e-08,1.9072641412873062e-22,0.0,1.6611814327521932e-39,3.1628871205145623e-15,9.953252205351586e-29,3.510710784175426e-22,9.636456429855462e-35,1.854054382245168e-15,3.691990127175228e-15,1.0081936688750885e-55,2.121554367257998e-11,1.3992607495536922e-36,1.801612086868534e-27,4.303995836118467e-47,5.5417292789682325e-08,1.7497031657573688e-40,8.065170403565212e-07,3.058023963202739e-07,2.0018397740902015e-07,2.445769231463303e-07,1.9893207203670431e-07,1.009534577415923e-07,4.824021481015577e-10,3.8398520486113677e-10,2.1214875054990295e-11,1.878511340375384e-12,3.840659889419509e-10,3.044234394856177e-11,4.7858696338024495e-11,9.782560973783964e-08,1.6787147824754625e-14,4.46235883145403e-11
4.560959433327818e-13,0.10125681075141572,0.0,0.25141863354473704,0.031075110263184432,0.31940925865043934,0.3504844806611084,0.20701191214912493,0.09201736157793271,0.0,2.49546306199742e-25,5.755103158820994e-08,2.1360811326792745e-22,0.0,2.0836404518554256e-39,3.543749510404533e-15,1.1565667558404556e-28,3.7861661482207135e-22,1.0792555709669526e-34,1.9995023928330798e-15,3.834094709623145e-15,1.217742686993266e-55,2.2032126545825363e-11,1.5671320286859222e-36,2.0953850184015475e-27,5.398558786047556e-47,5.755027532749561e-08,2.0350238445556907e-40,8.338780950597012e-07,3.17411895839467e-07,2.0801216482182973e-07,2.5392739979751957e-07,2.0639384086685044e-07,1.0490963439503467e-07,5.162688395444993e-10,4.1426114030755204e-10,2.203570145391882e-11,2.1044540601420363e-12,4.1435163454440853e-10,3.376789912347795e-11,5.163275586447809e-11,1.0158910099794792e-07,1.743311348439513e-14,4.81249089174197e-11
4.730004229665951e-13,0.10125681075141572,0.0,0.25141856237548393,0.031075110263184432,0.3194092430235856,0.35048446918226367,0.20701190093457317,0.09201733446385935,0.0,2.783345690025502e-25,5.968406918302043e-08,2.3825040421782634e-22,0.0,2.5920717437965327e-39,3.954271489978086e-15,1.3366466482559062e-28,4.072023578186184e-22,1.20376091359081e-34,2.150440294007459e-15,3.976199283327672e-15,1.4607708610631215e-55,2.2848709181595065e-11,1.7479198844242665e-36,2.4236991850247096e-27,6.715870799078467e-47,5.968325571191959e-08,2.353892521213966e-40,8.609890461529834e-07,3.290095865694738e-07,2.1584949133513515e-07,2.632732069310215e-07,2.1384140146213518e-07,1.0887093187248435e-07,5.512174732788962e-10,4.4569690183567277e-10,2.2856844156114928e-11,2.3478692487300703e-12,4.457978561516038e-10,3.732265246143866e-11,5.555179079435484e-11,1.0535245773156328e-07,1.807905816787409e-14,5.1758409165654165e-11
4.899049026004084e-13,0.10125681075141572,0.0,0.2514184914667915,0.031075110263184432,0.31940922740093225,0.35048445770808623,0.20701188973420492,0.09201730759760468,0.0,3.0925588144165787e-25,6.181710670798851e-08,2.6471854009880075e-22,0.0,3.199936307717342e-39,4.395601696970523e-15,1.5369777941690388e-28,4.368283072412866e-22,1.3374913645734262e-34,2.3068678895373307e-15,4.118303848298556e-15,1.7411386202188223e-55,2.366529158154821e-11,1.942103048012821e-36,2.7891613932273123e-27,8.290808626989694e-47,6.181623394323375e-08,2.7088409341260765e-40,8.878521797451535e-07,3.4059548057847494e-07,2.2369595817796125e-07,2.7261434688722884e-07,2.212747808806497e-07,1.1283733918437064e-07,5.872427056408017e-10,4.782936566390812e-10,2.3678303171249097e-11,2.6094141001205432e-12,4.784058490555853e-10,4.111379318147142e-11,5.961598732836122e-11,1.0911567995155984e-07,1.8724981958258334e-14,5.552408426343256e-11
5.068093822342217e-13,0.10125681075141572,0.0,0.2514184208163583,0.031075110263184432,0.3194092117824752,0.3504844462385736,0.20701187854799313,0.09201728097690348,0.0,3.4238647798240594e-25,6.395014416314262e-08,2.93077774001674e-22,0.0,3.922217541701572e-39,4.868892672020104e-15,1.759024160653859e-28,4.674944629243069e-22,1.480776617570991e-34,2.4687849832104447e-15,4.260408404545524e-15,2.062992365108645e-55,2.448187374734413e-11,2.1501602505985507e-36,3.1944732705247294e-27,1.01621934891208e-46,6.394921002171638e-08,3.102492886678242e-40,9.144697610485086e-07,3.521695899223929e-07,2.3155156654848038e-07,2.8195082200527873e-07,2.2869400612889943e-07,1.1680884535569106e-07,6.24339225485882e-10,5.120525683266872e-10,2.4500078509004694e-11,2.889746475225462e-12,5.121768049845383e-10,4.514847502288203e-11,6.382553126724616e-11,1.1287876767074108e-07,1.9370884938782856e-14,5.942192941577512e-11
5.23713861868035e-13,0.10125681075141572,0.0,0.25141835042190347,0.031075110263184432,0.3194091961682102,0.35048443477372365,0.20701186737591093,0.09201725459951121,0.0,3.7780259339785366e-25,6.608318154851112e-08,3.2339335898798647e-22,0.0,4.7755319358203105e-39,5.3753008637713044e-15,2.0043007829457508e-28,4.992008247020362e-22,1.6339463661796658e-34,2.6361913788331805e-15,4.4025129520782825e-15,2.4307746881203112e-55,2.5298455680642325e-11,2.3725702232314153e-36,3.6424312632806294e-27,1.2373077873808355e-46,6.608218394764446e-08,3.537564242854551e-40,9.408440345698664e-07,3.637319266449046e-07,2.39416317614224e-07,2.912826346230548e-07,2.3609910416190292e-07,1.2078543942599448e-07,6.625017539762455e-10,5.469747969280561e-10,2.53221701790779e-11,3.1895248998679148e-12,5.471119121080198e-10,4.9433816461527714e-11,6.818060801233127e-11,1.1664172090184037e-07,2.0016767192850914e-14,6.345193982852659e-11
5.406183415018483e-13,0.10125681075141572,0.0,0.2514182802811666,0.031075110263184432,0.3194091805581327,0.3504844233135338,0.2070118562179313,0.09201722846320394,0.0,4.155804627984649e-25,6.821621886412236e-08,3.5573054809026165e-22,0.0,5.778243649852199e-39,5.915986633959091e-15,2.2743737619168014e-28,5.319473924089584e-22,1.7973303039356716e-34,2.8090868802304375e-15,4.544617490906525e-15,2.8492345936037274e-55,2.611503738310251e-11,2.6098116968645015e-36,4.135926634535e-27,1.4971042404882735e-46,6.821515572129382e-08,4.0168629228432286e-40,9.669772242998266e-07,3.7528250277745563e-07,2.472902125122946e-07,3.006097870771884e-07,2.4349010188329015e-07,1.2476711044936453e-07,7.017250443686967e-10,5.830614988987315e-10,2.614457819117776e-11,3.5094085627651603e-12,5.832123550421887e-10,5.397690092466779e-11,7.268140256604057e-11,1.204045396575218e-07,2.0662628804034163e-14,6.761411070834917e-11
5.575228211356616e-13,0.10125681075141572,0.0,0.2514182103919077,0.031075110263184432,0.31940916495223876,0.3504844118580019,0.20701184507402745,0.09201720256577799,0.0,4.557963216635033e-25,7.034925611000472e-08,3.901545943122729e-22,0.0,6.950582975690214e-39,6.4921142624743235e-15,2.5708602615515576e-28,5.657341658796835e-22,1.9712581243153788e-34,2.987471291245542e-15,4.686722021039918e-15,3.32343771808928e-55,2.6931618856384574e-11,2.8623634023541525e-36,4.677945461838007e-27,1.8008502773256082e-46,7.034812534293898e-08,4.543288898643655e-40,9.928715339003008e-07,3.8682133033927383e-07,2.5517325234957417e-07,3.0993228170305957e-07,2.5086702614540155e-07,1.2875384749440272e-07,7.420038818044041e-10,6.20313827125551e-10,2.6967302555026076e-11,3.850057313514656e-12,6.204793148550292e-10,5.878477700440192e-11,7.732809953242959e-11,1.241672239503807e-07,2.1308469856072732e-14,7.190843726271575e-11
5.744273007694749e-13,0.10125681075141572,0.0,0.2514181407519073,0.031075110263184432,0.31940914935052395,0.35048440040712564,0.20701183394417255,0.09201717690504982,0.0,4.985264058741752e-25,7.248229328618652e-08,4.267307506293101e-22,0.0,8.314768684357833e-39,7.104851952410361e-15,2.8954285064230847e-28,6.0056114494894715e-22,2.156059520735395e-34,3.1713444157401424e-15,4.8288265424881184e-15,3.8587765505011586e-55,2.7748200102148578e-11,3.1307040704600936e-36,5.271568635089393e-27,2.1543026733400675e-46,7.248109281285334e-08,5.119834189673896e-40,1.0185291468903321e-06,3.9834842133738323e-07,2.6306543820293364e-07,3.192501208347989e-07,2.5822990374938563e-07,1.3274563964421194e-07,7.83333083099972e-10,6.587329309319556e-10,2.7790343280357446e-11,4.212131660583035e-12,6.589139690715682e-10,6.386445866970523e-11,8.212088311771381e-11,1.2792977379294408e-07,2.1954290432875382e-14,7.633491469990294e-11
5.913317804032882e-13,0.10125681075141572,0.0,0.25141807135896566,0.031075110263184432,0.319409133752984,0.35048438896090256,0.20701182282833985,0.09201715147885589,0.0,5.4384695174855365e-25,7.461533039269614e-08,4.655242699884465e-22,0.0,9.895134257482101e-39,7.75537183509097e-15,3.249797779169264e-28,6.3642832945161e-22,2.352064186552654e-34,3.360706057594111e-15,4.970931055260759e-15,4.460980652366403e-55,2.8564781122054764e-11,3.4153124318455635e-36,5.919971854383306e-27,2.5637661164322167e-46,7.461405813130901e-08,5.7495828583786345e-40,1.0439522268302132e-06,4.098637877666171e-07,2.709667711194386e-07,3.285633068052891e-07,2.655787614452976e-07,1.3674247599637965e-07,8.257074965399068e-10,6.983199560832946e-10,2.8613700376919172e-11,4.596292769298006e-12,6.98517491679086e-10,6.922292547706956e-11,8.705993713079652e-11,1.3169218919767153e-07,2.2600090618519563e-14,8.089353822898452e-11
6.082362600371015e-13,0.10125681075141572,0.0,0.25141800221090327,0.031075110263184432,0.3194091181596147,0.35048437751933037,0.20701181172650265,0.09201712628505239,0.0,5.918341960783237e-25,7.674836742956183e-08,5.066004053088049e-22,0.0,1.171825800308472e-38,8.444849975079648e-15,3.635738417969348e-28,6.733357192226586e-22,2.5596018150645016e-34,3.5555560207054464e-15,5.113035559367457e-15,5.13612687802029e-55,2.9381361917763556e-11,3.716667217077445e-36,6.626425627858578e-27,3.0361269194667176e-46,7.674702129857699e-08,6.435711005837558e-40,1.069142917503923e-06,4.2136744160963206e-07,2.7887725211655534e-07,3.3787184194616556e-07,2.7291362593219697e-07,1.4074434566296116e-07,8.691220016704695e-10,7.390760447921205e-10,2.9437373854471304e-11,5.00320245984321e-12,7.392910531323232e-10,7.486712277976078e-11,9.214544498379617e-11,1.3545447017695577e-07,2.3245870497251597e-14,8.55843030598246e-11
6.251407396709148e-13,0.10125681075141572,0.0,0.2514179333055599,0.031075110263184432,0.3194091025704119,0.35048436608240674,0.20701180063863425,0.09201710132151517,0.0,6.425643761673785e-25,7.888140439681191e-08,5.500244094818249e-22,0.0,1.381309705559588e-38,9.174466375170429e-15,4.055071814020856e-28,7.112833140972031e-22,2.7790020995087864e-34,3.755894108990181e-15,5.255140054817811e-15,5.890649594807897e-55,3.019794249093551e-11,4.035247156626384e-36,7.394295269554562e-27,3.5788877391717796e-46,7.887998231492699e-08,7.18148676737431e-40,1.0941033430998933e-06,4.3285939483692154e-07,2.867968821823547e-07,3.471757285878185e-07,2.8023452385824577e-07,1.4475123777046308e-07,9.135715090949018e-10,7.810023357234828e-10,3.026136372278654e-11,5.4335232052559895e-12,7.812358203586787e-10,8.080396193570071e-11,9.737758969257293e-11,1.3921661674312297e-07,2.3891630153486643e-14,9.040720440307121e-11
6.420452193047281e-13,0.10125681075141572,0.0,0.2514178646407951,0.031075110263184432,0.3194090869853711,0.35048435465012934,0.20701178956470812,0.09201707658613946,0.0,6.9611372987230845e-25,8.101444129447468e-08,5.958615353715294e-22,0.0,1.6211125260007464e-38,9.945404981360293e-15,4.509670409016767e-28,7.502711139104785e-22,3.0105947330639462e-34,3.961720126382272e-15,5.3972445416214e-15,6.731350903281566e-55,3.1014522843231346e-11,4.3715309808669266e-36,8.227040897272478e-27,4.2002033014056534e-46,8.10129411806276e-08,7.990270308165968e-40,1.1188356083901266e-06,4.443396594068291e-07,2.947256622757148e-07,3.56474969059394e-07,2.8754148182080496e-07,1.4876314145982682e-07,9.590509602700224e-10,8.240999640002114e-10,3.108566999165027e-11,5.887918129428093e-12,8.243529567634032e-10,8.704032051398371e-11,1.0275655387725476e-10,1.429786289084338e-07,2.4537369671808975e-14,9.536223747014961e-11
6.589496989385414e-13,0.10125681075141572,0.0,0.2514177962144874,0.031075110263184432,0.31940907140448843,0.35048434322249594,0.2070117785046976,0.0920170520768397,0.0,7.525584956448091e-25,8.314747812257838e-08,6.441770358147911e-22,0.0,1.8946474940065738e-38,1.0758853687803303e-14,5.0014576926230235e-28,7.902991184978436e-22,3.254709408849093e-34,4.173033876833517e-15,5.539349019787786e-15,7.665410857394155e-55,3.183110297631197e-11,4.72599742007764e-36,9.128217430442212e-27,4.908917132764224e-46,8.314589789594625e-08,8.865513818853034e-40,1.1433417989076753e-06,4.558082472655624e-07,3.026635933265224e-07,3.6576956568879537e-07,2.9483452636653313e-07,1.527800458864117e-07,1.0055553273041759e-09,8.683700612081961e-10,3.191029267086047e-11,6.367051005109312e-12,8.686436222347867e-10,9.358304250003613e-11,1.0828251976276289e-10,1.4674050668508357e-07,2.518308913697192e-14,1.004493974732559e-10
6.758541785723547e-13,0.10125681075141572,0.0,0.25141772802453505,0.031075110263184432,0.31940905582775936,0.35048433179950406,0.20701176745857627,0.09201702779154947,0.0,8.119749125760466e-25,8.528051488115128e-08,6.950361636215997e-22,0.0,2.20560825503909e-38,1.1616004341746453e-14,5.532408199956301e-28,8.313673276947804e-22,3.5116758199241043e-34,4.389835164313463e-15,5.68145348932651e-15,8.700397684688234e-55,3.2647682891838405e-11,5.0991252044412454e-36,1.0101474587994531e-26,5.714599298500443e-46,8.527885246114909e-08,9.810761511149903e-40,1.167623981122496e-06,4.6726517034720625e-07,3.1061067623587265e-07,3.7505952080268434e-07,3.021136839914824e-07,1.5680194021997842e-07,1.053079612756536e-09,9.138137554016584e-10,3.2735231770227755e-11,6.87158625191404e-12,9.141089731493405e-10,1.004389384994287e-10,1.1395566917933661e-10,1.5050225008520316e-07,2.5828788633898053e-14,1.0566867962535076e-10
6.92758658206168e-13,0.10125681075141572,0.0,0.25141766006885485,0.031075110263184432,0.31940904025517974,0.3504843203811514,0.20701175642631767,0.09201700372822114,0.0,8.744392204430106e-25,8.741355157022162e-08,7.485041715753285e-22,0.0,2.5579838212414446e-38,1.2518052748447467e-14,6.104547509062067e-28,8.734757413368948e-22,3.7818236592897063e-34,4.6121237928092944e-15,5.823557950247099e-15,9.844278006481347e-55,3.346426259147181e-11,5.491393064044738e-36,1.11505568862387e-26,6.627585146727358e-46,8.741180487650124e-08,1.0829649613455803e-39,1.1916842026157013e-06,4.787104405737364e-07,3.1856691187626796e-07,3.843448367264831e-07,3.0937898114119636e-07,1.6082881364467275e-07,1.1016188494377401e-09,9.604321711084192e-10,3.35604872995753e-11,7.402188934330739e-12,9.60750162376971e-10,1.0761478594035015e-10,1.1977618356305755e-10,1.5426385912085937e-07,2.6474468247679255e-14,1.1102007914015285e-10
7.096631378399814e-13,0.10125681075141572,0.0,0.2514175923453824,0.031075110263184432,0.31940902468674537,0.35048430896743576,0.20701174540789538,0.09201697988482585,0.0,9.400276597568865e-25,8.954658818981764e-08,8.046463124330012e-22,0.0,2.9560739134033226e-38,1.346619867607452e-14,6.719952238392936e-28,9.166243592599146e-22,4.065482619887564e-34,4.839899566325761e-15,5.96566240255906e-15,1.1105427058047284e-54,3.428084207687349e-11,5.903279728879513e-36,1.2279303636745519e-26,7.65901505887839e-46,8.954475514226662e-08,1.192590636646628e-39,1.2155244922522144e-06,4.901440698550328e-07,3.265323010918153e-07,3.936255157843743e-07,3.1663044421080593e-07,1.6486065535900864e-07,1.1511681002118634e-09,1.0082264293351585e-09,3.43860592687388e-11,7.959524759734345e-12,1.0085683392861493e-09,1.1511732927475154e-10,1.2574424395637324e-10,1.5802533380405558e-07,2.7120128063576842e-14,1.1650359123213293e-10
7.265676174737947e-13,0.10125681075141572,0.0,0.25141752485207225,0.031075110263184432,0.319409009122452,0.3504842975583547,0.20701173440328308,0.09201695625935337,0.0,1.008816471813479e-24,9.167962473996753e-08,8.635278389255588e-22,0.0,3.4045046912881047e-38,1.446164586058807e-14,7.380750044287311e-28,9.608131812996906e-22,4.362982394600364e-34,5.073162288885072e-15,6.1077668462718805e-15,1.2492638908793327e-54,3.5097421349704897e-11,6.335263928841506e-36,1.349164894423572e-26,8.820875206399184e-46,9.167770325870794e-08,1.3103352018785116e-39,1.2391468603518485e-06,5.015660700888931e-07,3.3450684469842206e-07,4.029015602993039e-07,3.238680995451268e-07,1.6889745457585187e-07,1.2017224577997034e-09,1.0571976475726688e-09,3.521194768756652e-11,8.544260076401573e-12,1.0575646497490758e-09,1.2295328017817003e-10,1.318600310086203e-10,1.6178667414673242e-07,2.7765768167021568e-14,1.2211921111650726e-10
7.43472097107608e-13,0.10125681075141572,0.0,0.2514174575868971,0.031075110263184432,0.31940899356229535,0.3504842861539059,0.20701172341245444,0.09201693284981163,0.0,1.0808818987457152e-24,9.381266122069951e-08,9.252140037581264e-22,0.0,3.9082448723115934e-38,1.55056020106048e-14,8.08911961844831e-28,1.0060422072921958e-21,4.674652676251902e-34,5.311911764526811e-15,6.249871281395035e-15,1.4015136682433498e-54,3.5914000411627585e-11,6.787824393731298e-36,1.4791621704473722e-26,1.0126039313644572e-45,9.381064922608682e-08,1.4365898822536784e-39,1.2625532988588188e-06,5.129764531610461e-07,3.42490543483991e-07,4.121729725929815e-07,3.3109197343875496e-07,1.729392005224033e-07,1.2532770445833847e-09,1.1073469398011041e-09,3.603815256591918e-11,9.157061871529132e-12,1.1077402361468355e-09,1.311293177482406e-10,1.3812372497654667e-10,1.6554788016076813e-07,2.8411388643613824e-14,1.278669340092319e-10
