Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),H2NOX(204),HOX(29),HNOX(512),H2NO(88),NX(539),HNX(511),OX(27),HNOH(93),CH3OX(210),CH2X(34)
2.2627106855821266e-12,0.06662394546715897,0.0,0.1654196385080331,0.031075110263184432,0.31940797343376603,0.3504837642645666,0.20701097858615702,0.09201538110730931,0.0,5.125033357032481e-33,5.786917214043995e-11,3.825439383958996e-31,0.0,2.914643470865343e-47,4.348833340284585e-14,3.0795574831341275e-35,1.970736563115274e-29,9.59253579697898e-48,7.724544925252314e-19,2.2738224288586173e-22,5.782865046516404e-77,5.498705607511427e-18,1.3212240170247734e-51,3.8685023289195764e-33,1.5948882928577047e-58,5.786569366727768e-11,7.418488094114407e-52,2.8144195678692477e-06,1.2931008251161774e-06,8.251477196151359e-07,1.027817104040664e-06,8.32606069942196e-07,4.140412704772749e-07,5.143828407332275e-10,6.495029737981774e-10,4.490524679614754e-16,3.0951891008224536e-12,6.477688667069145e-10,1.516275717994184e-10,1.2601931639280903e-13,4.089866740075567e-07,1.3141150511219088e-12
2.298574161912049e-12,0.06662394546715897,0.0,0.165419530754078,0.031075110263184432,0.3194079463693035,0.3504837479879114,0.20701095921644816,0.09201534919261734,0.0,5.376201401100549e-33,5.878638467139427e-11,4.010566124807461e-31,0.0,3.203041040787216e-47,4.559152137665968e-14,3.2794855904088016e-35,2.0337029606243386e-29,1.0055921510809862e-47,7.971345804513276e-19,2.3098619115480055e-22,6.255909774163294e-77,5.586490338357541e-18,1.3850482588156632e-51,4.119656227923951e-33,1.7526989483625804e-58,5.878279506771406e-11,7.900110453738803e-52,2.8463340462422648e-06,1.3135667191587836e-06,8.382562344778547e-07,1.0440928420491524e-06,8.454937181123977e-07,4.205982994584047e-07,5.286473202101551e-10,6.702379028217928e-10,4.633124451515772e-16,3.244563792988537e-12,6.684201426428595e-10,1.5841943761798603e-10,1.3004460004269876e-13,4.154686927232934e-07,1.3561004567021743e-12
2.3344376382419715e-12,0.06662394546715897,0.0,0.16541942332484982,0.031075110263184432,0.31940791930527523,0.35048373171172126,0.20701093985623603,0.09201531759357433,0.0,5.6357108342914376e-33,5.970359715975334e-11,4.201581833122189e-31,0.0,3.514836682589726e-47,4.776152988802667e-14,3.4889937740172823e-35,2.0976595065320478e-29,1.0533995094615061e-47,8.222027468065272e-19,2.3459013907670433e-22,6.759416587384443e-77,5.674294803322719e-18,1.4508955283036324e-51,4.3828453403685724e-33,1.9233129843471417e-58,5.969989467841398e-11,8.404811485156504e-52,2.877932875990187e-06,1.3340316956087297e-06,8.513657397701805e-07,1.060368114911427e-06,8.583718785642866e-07,4.271551590399752e-07,5.430527406095877e-10,6.912980821025088e-10,4.777953132047521e-16,3.398664063173591e-12,6.893940246518281e-10,1.6539801983151e-10,1.3413312857250768e-13,4.219507017403117e-07,1.3987460106777415e-12
2.370301114571894e-12,0.06662394546715897,0.0,0.1654193162172178,0.031075110263184432,0.31940789224168115,0.3504837154359963,0.20701092050551365,0.09201528630705864,0.0,5.9037250266622966e-33,6.062080960551839e-11,4.3985793759753165e-31,0.0,3.8515250261914366e-47,4.999940907263645e-14,3.7083832801295534e-35,2.1626062005753017e-29,1.1026985713551658e-47,8.476589910109359e-19,2.3819408665173854e-22,7.294833578448577e-77,5.7621190038584e-18,1.5187973894536815e-51,4.658448146497099e-33,2.1075482590527682e-58,6.061699249938893e-11,8.933316928001603e-52,2.909219178755564e-06,1.3544957545589602e-06,8.644762373677875e-07,1.0766429226723314e-06,8.712405583021974e-07,4.3371184922770074e-07,5.575972749305652e-10,7.126834866437258e-10,4.925010724172827e-16,3.557563215436482e-12,7.106904468250232e-10,1.725651435001016e-10,1.3828490033202592e-13,4.2843270108424276e-07,1.4420517103131407e-12
2.4061645909018164e-12,0.06662394546715897,0.0,0.16541920942808216,0.031075110263184432,0.3194078651785213,0.3504836991607364,0.20701090116427395,0.09201525532997953,0.0,6.180409650308507e-33,6.153802200869063e-11,4.601651650755125e-31,0.0,4.2146711923045876e-47,5.230620931301947e-14,3.9379600178287357e-35,2.2285430424910532e-29,1.1535122532711263e-47,8.735033124861865e-19,2.4179803388006807e-22,7.863654021592143e-77,5.849962941418872e-18,1.588785406221698e-51,4.946848986426749e-33,2.3062612030978983e-58,6.153408853065044e-11,9.486363756771409e-52,2.9401960453091986e-06,1.3749588961020276e-06,8.775877291221503e-07,1.0929172653764003e-06,8.840997643250582e-07,4.4026837002704854e-07,5.722791196854402e-10,7.343940914519107e-10,5.074297230854349e-16,3.721334540799096e-12,7.32309343267216e-10,1.7992261007738415e-10,1.4249991367109786e-13,4.3491469078047324e-07,1.4860175528550157e-12
2.442028067231739e-12,0.06662394546715897,0.0,0.1654191029543738,0.031075110263184432,0.31940783811579565,0.3504836828859415,0.20701088183250993,0.0920152246592768,0.0,6.465932762515261e-33,6.24552343692713e-11,4.810891585169101e-31,0.0,4.605912974819553e-47,5.468298123902994e-14,4.1780345590847843e-35,2.2954700320163033e-29,1.205863471712003e-47,8.997357106554254e-19,2.454019807618582e-22,8.467417067126596e-77,5.937826617461222e-18,1.6608911425544578e-51,5.248438060159879e-33,2.5203480136711223e-58,6.245118277220986e-11,1.0064700180802957e-51,2.9708665358554466e-06,1.3954211203300955e-06,8.907002168608546e-07,1.1091911430678622e-06,8.969495036263988e-07,4.468247214432402e-07,5.870964945971455e-10,7.564298715365651e-10,5.225812655054589e-16,3.890051317249366e-12,7.542506480967085e-10,1.8747219771452502e-10,1.4677816693961964e-13,4.413966708541476e-07,1.5306435355319217e-12
2.4778915435616613e-12,0.06662394546715897,0.0,0.16541899679305375,0.031075110263184432,0.3194078110535039,0.35048366661161157,0.2070108625102146,0.0920151942919205,0.0,6.760464890307538e-33,6.337244668726159e-11,5.026392137247005e-31,0.0,5.026963056463591e-47,5.7130775728321e-14,4.428922138728213e-35,2.3633871688881074e-29,1.2597751431738718e-47,9.263561849432955e-19,2.4900592729727368e-22,9.107708435545304e-77,6.0257100334453065e-18,1.735146162389632e-51,5.563611427595614e-33,2.750745866931761e-58,6.336827522407847e-11,1.0669085644249605e-51,3.001233680334512e-06,1.4158824273349452e-06,9.038137023879032e-07,1.1254645557906457e-06,9.097897831943557e-07,4.533809034812548e-07,6.020476423003738e-10,7.787908019101925e-10,5.379556999735875e-16,4.063786809744281e-12,7.765142954453005e-10,1.9521566156034277e-10,1.5111965848753713e-13,4.4787864133017096e-07,1.5759296555541274e-12
2.5137550198915837e-12,0.06662394546715897,0.0,0.16541889094111317,0.031075110263184432,0.3194077839916462,0.35048365033774653,0.20701084319738097,0.09201516422491067,0.0,7.064179116386653e-33,6.428965896266273e-11,5.248246295343962e-31,0.0,5.479611257733964e-47,5.965064390681228e-14,4.690942654423839e-35,2.4322944528435694e-29,1.3152701841462715e-47,9.533647347759253e-19,2.526098734864794e-22,9.786161111629999e-77,6.1136131908337146e-18,1.8115820296557915e-51,5.892771008541477e-33,2.998434148617971e-58,6.428536588626753e-11,1.130029082605767e-51,3.0313004787217436e-06,1.4363428172079753e-06,9.169281874840189e-07,1.141737503588379e-06,9.226206100116789e-07,4.5993691614583113e-07,6.171308280466183e-10,8.014768575882647e-10,5.535530267860374e-16,4.242614270212878e-12,7.991002194582534e-10,2.031547340575413e-10,1.5552438666484324e-13,4.5436060223321084e-07,1.6218759101134214e-12
2.549618496221506e-12,0.06662394546715897,0.0,0.16541878539557295,0.031075110263184432,0.3194077569302223,0.35048363406434635,0.20701082389400197,0.09201513445527701,0.0,7.377251166441155e-33,6.520687119547593e-11,5.476547078143535e-31,0.0,5.965726819105499e-47,6.224363714914981e-14,4.96442066664456e-35,2.502191883619846e-29,1.3723715111122102e-47,9.807613595809122e-19,2.5621381932963997e-22,1.0504456038556871e-76,6.201536091091729e-18,1.8902303082724157e-51,6.23632458272509e-33,3.264435702862411e-58,6.520245475878818e-11,1.1959097639943147e-51,3.0610699013239793e-06,1.4568022900402082e-06,9.300436739069412e-07,1.1580099865043933e-06,9.354419910557386e-07,4.664927594414699e-07,6.323443394130263e-10,8.24488013589192e-10,5.693732462390091e-16,4.426606937559218e-12,8.220083542942553e-10,2.1129112523512066e-10,1.599923498215761e-13,4.608425535877005e-07,1.6684822963829218e-12
2.5854819725514286e-12,0.06662394546715897,0.0,0.1654186801534832,0.031075110263184432,0.3194077298692322,0.35048361779141113,0.20701080460007062,0.09201510498007864,0.0,7.699859497819862e-33,6.612408338570241e-11,5.711387534660817e-31,0.0,6.487260716512649e-47,6.491080707915863e-14,5.249685398645152e-35,2.5730794609541444e-29,1.4311020405481671e-47,1.0085460587873105e-18,2.598177648269199e-22,1.1264322812002204e-76,6.289478735687296e-18,1.971122562149895e-51,6.594685789805862e-33,3.549818099215518e-58,6.61195418416515e-11,1.2646299234368495e-51,3.0905448890729515e-06,1.4772608459222946e-06,9.431601633917235e-07,1.1742820045817266e-06,9.482539332985313e-07,4.730484333724364e-07,6.476864860150139e-10,8.478242449342899e-10,5.854163586286858e-16,4.615838037665345e-12,8.452386341253895e-10,2.1962652299701487e-10,1.6452354630781635e-13,4.6732449541783985e-07,1.7157488115168914e-12
2.621345448881351e-12,0.06662394546715897,0.0,0.1654185752119233,0.031075110263184432,0.3194077028086758,0.35048360151894065,0.20701078531557995,0.09201507579640365,0.0,8.032185389554423e-33,6.704129553334339e-11,5.95286074424553e-31,0.0,7.046248010106186e-47,6.765320557028792e-14,5.547070736436098e-35,2.644957184583723e-29,1.4914846889240981e-47,1.0367188318256144e-18,2.6342170997848364e-22,1.2067540374247642e-76,6.3774411260909906e-18,2.054290355189539e-51,6.968274129386746e-33,3.855694917876431e-58,6.70366271348685e-11,1.3362699992519455e-51,3.119728353815796e-06,1.4977184849445137e-06,9.562776576510204e-07,1.1905535578631275e-06,9.610564437066866e-07,4.796039379427627e-07,6.631555992225908e-10,8.714855266477484e-10,6.016823642512351e-16,4.810380783394225e-12,8.687909931370978e-10,2.2816259340700472e-10,1.6911797447368532e-13,4.7380642774759916e-07,1.7636754526505553e-12
2.6572089252112735e-12,0.06662394546715897,0.0,0.1654184705680014,0.031075110263184432,0.319407675748553,0.3504835852469349,0.20701076604052296,0.09201504690136905,0.0,8.374413033718807e-33,6.79585076384001e-11,6.201059816585126e-31,0.0,7.644810226284538e-47,7.04718847460491e-14,5.85691522875743e-35,2.7178250542458895e-29,1.5535423727034387e-47,1.0652796781277483e-18,2.6702565478449566e-22,1.2915937708285014e-76,6.4654232637759805e-18,2.1397652512835785e-51,7.357514961025996e-33,4.183227053131591e-58,6.795371063845008e-11,1.410911553228196e-51,3.1486231786026866e-06,1.518175207196781e-06,9.693961583753777e-07,1.206824646391056e-06,9.738495292414729e-07,4.861592731562501e-07,6.787500318803524e-10,8.954718337566014e-10,6.181712634028072e-16,5.01030837459268e-12,8.926653655281497e-10,2.3690098096995514e-10,1.7377563266934252e-13,4.802883506007202e-07,1.8122622168999254e-12
2.693072401541196e-12,0.06662394546715897,0.0,0.16541836621885417,0.031075110263184432,0.31940764868886384,0.35048356897539384,0.2070107467748927,0.09201501829212032,0.0,8.726729628112798e-33,6.887571970087372e-11,6.456077891707882e-31,0.0,8.285157772999885e-47,7.336789698044679e-14,6.179562087052617e-35,2.7916830696780055e-29,1.6172980083431108e-47,1.0942285971270505e-18,2.7062959924511984e-22,1.3811394531920774e-76,6.553425150217991e-18,2.227578814315177e-51,7.762839504248956e-33,4.53362403500107e-58,6.887079235240711e-11,1.4886372706219105e-51,3.177232217971626e-06,1.538631012768649e-06,9.825156672335148e-07,1.2230952702076876e-06,9.866331968588033e-07,4.927144390164711e-07,6.944681580310862e-10,9.197831412906963e-10,6.348830563795362e-16,5.215693998094281e-12,9.168616855106075e-10,2.4584330890942426e-10,1.784965192449835e-13,4.867702640007193e-07,1.8615091013616254e-12
2.7289358778711184e-12,0.06662394546715897,0.0,0.16541826216164662,0.031075110263184432,0.3194076216296082,0.3504835527043175,0.2070107275186822,0.09201498996583116,0.0,9.089325470256553e-33,6.979293172076551e-11,6.718008139986026e-31,0.0,8.9695923883391e-47,7.634229489840282e-14,6.515359185442455e-35,2.8665312306174796e-29,1.6827745122935223e-47,1.1235655882582608e-18,2.7423354336052046e-22,1.4755841991880026e-76,6.6414467868952755e-18,2.3177626081584303e-51,8.184684838559912e-33,4.908145369092674e-58,6.978787227675037e-11,1.5695309601548148e-51,3.205558298230419e-06,1.5590859017493112e-06,9.956361858726022e-07,1.2393654293549146e-06,9.994074535092438e-07,4.992694355267718e-07,7.103083726429467e-10,9.444194242826627e-10,6.518177434775394e-16,5.426610827722258e-12,9.413798873097953e-10,2.549911794416908e-10,1.8328063255083786e-13,4.932521679708891e-07,1.9114161031127228e-12
2.764799354201041e-12,0.06662394546715897,0.0,0.16541815839357168,0.031075110263184432,0.31940759457078594,0.3504835364337058,0.20701070827188447,0.09201496191970317,0.0,9.462394052683074e-33,7.071014369807663e-11,6.986943762138851e-31,0.0,9.70050962237959e-47,7.93961313761733e-14,6.864659060698993e-35,2.942369536801775e-29,1.749994800998576e-47,1.153290650957506e-18,2.778374871308613e-22,1.5751263357910153e-76,6.72948817528858e-18,2.4103481966783768e-51,8.623493903453916e-33,5.308101894663836e-58,7.07049504114906e-11,1.6536775540117623e-51,3.2336042177358546e-06,1.579539874227607e-06,1.0087577159185424e-06,1.2556351238743524e-06,1.012172306138017e-06,5.058242626902745e-07,7.262690913401544e-10,9.693806577678844e-10,6.689753249929173e-16,5.643132024292369e-12,9.66219905164266e-10,2.6434617404624787e-10,1.88127970937167e-13,4.997340625343012e-07,1.96198321921056e-12
2.8006628305309633e-12,0.06662394546715897,0.0,0.1654180549118499,0.031075110263184432,0.31940756751239696,0.3504835201635586,0.2070106890344925,0.09201493415096573,0.0,9.846132159515325e-33,7.162735563280835e-11,7.262977989235824e-31,0.0,1.0480401352320103e-46,8.253045954175901e-14,7.22781891221949e-35,3.0191979879684027e-29,1.8189817908956702e-47,1.1834037846622892e-18,2.8144143055630627e-22,1.6799694716884003e-76,6.8175493168811155e-18,2.5053671437310002e-51,9.079715498428692e-33,5.73485716089137e-58,7.162202675663844e-11,1.7411631078384447e-51,3.2613727471701373e-06,1.5999929302920232e-06,1.021880258976237e-06,1.2719043538073385e-06,1.0249277616850099e-06,5.123789205098797e-07,7.423487501371697e-10,9.946668167844701e-10,6.863558012217541e-16,5.865330735615762e-12,9.9138167332577e-10,2.739098537328069e-10,1.9303853275426189e-13,5.062159477138074e-07,2.013210446692598e-12
2.8365263068608857e-12,0.06662394546715897,0.0,0.1654179517137295,0.031075110263184432,0.3194075404544413,0.35048350389387606,0.20701066980649938,0.09201490665687553,0.0,1.024073996431466e-32,7.254456752496186e-11,7.5462040826997315e-31,0.0,1.1311858330886636e-46,8.57463327753093e-14,7.605200602000369e-35,3.0970165838549264e-29,1.8897583984157053e-47,1.2139049888114733e-18,2.85045373637019e-22,1.79032256669027e-76,6.905630213158519e-18,2.6028510131632368e-51,9.553804282996526e-33,6.189828821349106e-58,7.253910131220447e-11,1.8320748007391132e-51,3.2888666298145674e-06,1.6204450700306992e-06,1.0350038166298593e-06,1.2881731191949368e-06,1.0376738270847802e-06,5.18933408988268e-07,7.58545805176301e-10,1.020277876373221e-09,7.039591724601175e-16,6.0932800965018234e-12,1.016865126059224e-09,2.8368375930485907e-10,1.9801231635244113e-13,5.12697823532043e-07,2.065097782576252e-12
2.872389783190808e-12,0.06662394546715897,0.0,0.16541784879648558,0.031075110263184432,0.31940751339691886,0.350483487624658,0.20701065058789814,0.09201487943471647,0.0,1.0646421129187093e-32,7.346177937453838e-11,7.836715334309796e-31,0.0,1.219757276801348e-46,8.904480470951908e-14,7.997170654611233e-35,3.1758253241989576e-29,1.9623475399830853e-47,1.244794262845272e-18,2.8864931637316315e-22,1.9064000011398063e-76,6.993730865608829e-18,2.70283136881298e-51,1.0046220776696214e-32,6.674490046693445e-58,7.345617407819915e-11,1.9265009352743046e-51,3.316088581820534e-06,1.6408962935314308e-06,1.0481283904431196e-06,1.3044414200779398e-06,1.050410509266562e-06,5.25487728127903e-07,7.748587324686945e-10,1.0462138115776066e-09,7.21785439004058e-16,6.327053228761012e-12,1.0426701976426779e-09,2.9366941161983676e-10,2.0304932008204878e-13,5.191796900114284e-07,2.117645223858739e-12
2.9082532595207306e-12,0.06662394546715897,0.0,0.16541774615742028,0.031075110263184432,0.31940748633982946,0.35048347135590435,0.20701063137868192,0.09201485248179926,0.0,1.1063382905133867e-32,7.43789911815391e-11,8.134605066204823e-31,0.0,1.314034094579945e-46,9.242692923001977e-14,8.404100257168871e-35,3.2556242087381603e-29,2.036772132015725e-47,1.276071606205233e-18,2.922532587649021e-22,2.0284216453234562e-76,7.081851275722453e-18,2.805339774509087e-51,1.055743135910502e-32,7.190370955556907e-58,7.437324505463297e-11,2.0245309374585733e-51,3.3430412924778116e-06,1.6613466008816708e-06,1.0612539819595244e-06,1.3207092564968723e-06,1.0631378151542706e-06,5.320418779310326e-07,7.912860276386711e-10,1.072474597443734e-09,7.398346011496096e-16,6.566723241207668e-12,1.0687968223672875e-09,3.038683118459222e-10,2.0814954229345236e-13,5.256615471741713e-07,2.1708527675169297e-12
2.944116735850653e-12,0.06662394546715897,0.0,0.16541764379386237,0.031075110263184432,0.31940745928317316,0.35048345508761514,0.20701061217884367,0.09201482579546125,0.0,1.149183623363266e-32,7.529620294596528e-11,8.439966630886333e-31,0.0,1.4143065866739496e-46,9.589376047576375e-14,8.826365259311299e-35,3.3364132372102485e-29,2.113055090925051e-47,1.3077370183342281e-18,2.9585720081239914e-22,2.1566129288810934e-76,7.169991444992122e-18,2.9104077940713826e-51,1.1087908269850666e-32,7.739060063649655e-58,7.52903142415163e-11,2.1262553567582265e-51,3.3697274244802144e-06,1.6817959921685348e-06,1.0743805927026407e-06,1.3369766284919927e-06,1.0758557516665106e-06,5.385958583996915e-07,8.078262056713598e-10,1.0990602090203187e-09,7.581066591927897e-16,6.812363229662823e-12,1.0952449345372812e-09,3.1428194171554233e-10,2.1331298133704062e-13,5.321433950422687e-07,2.2247204105071927e-12
2.9799802121805755e-12,0.06662394546715897,0.0,0.16541754170316691,0.031075110263184432,0.31940743222694984,0.35048343881979027,0.20701059298837649,0.09201479937306599,0.0,1.1931995849435824e-32,7.621341466781811e-11,8.752893411221721e-31,0.0,1.5208759935231585e-46,9.944635283940252e-14,9.264346173171833e-35,3.418192409352988e-29,2.1912193331160083e-47,1.3397904986764399e-18,2.9946114251581757e-22,2.2912049102161356e-76,7.258151374912895e-18,3.01806699131067e-51,1.1638129608623357e-32,8.322205751069096e-58,7.620738163885945e-11,2.2317658660890664e-51,3.3961496141886175e-06,1.702244467478804e-06,1.0875082241763452e-06,1.353243536103297e-06,1.0885643257165817e-06,5.451496695357039e-07,8.244778006635885e-10,1.1259706213586597e-09,7.766016134295992e-16,7.064046276956984e-12,1.1220144684699307e-09,3.2491176377559813e-10,2.18539635563222e-13,5.386252336375087e-07,2.279248149765259e-12
3.015843688510498e-12,0.06662394546715897,0.0,0.16541743988271515,0.031075110263184432,0.31940740517115945,0.35048342255242987,0.2070105738072735,0.0920147732120033,0.0,1.23840803845718e-32,7.713062634709881e-11,9.073478820447396e-31,0.0,1.6340547672359186e-46,1.030857609676589e-13,9.718428173353162e-35,3.5009617249041915e-29,2.271287774987062e-47,1.372232046677349e-18,3.0306508387532045e-22,2.4324343459056207e-76,7.346331066982088e-18,3.128348930028728e-51,1.2208579335187806e-32,8.941517747817562e-58,7.712444724667267e-11,2.341155261814142e-51,3.4223104718913796e-06,1.7226920268989289e-06,1.1006368778650819e-06,1.3695099793705196e-06,1.101263544212484e-06,5.517033113406849e-07,8.412393655779873e-10,1.1532058095126109e-09,7.953194641560215e-16,7.321845452932907e-12,1.1491053584955229e-09,3.3575922163446565e-10,2.2382950332242203e-13,5.451070629814735e-07,2.3344359822060736e-12
3.0517071648404204e-12,0.06662394546715897,0.0,0.16541733832991398,0.031075110263184432,0.31940737811580194,0.3504834062855337,0.20701055463552764,0.09201474730968867,0.0,1.2848312473536028e-32,7.80478379838086e-11,9.40181630217194e-31,0.0,1.754166846394915e-46,1.0681303976169312e-13,1.018900109690148e-34,3.5847211836017253e-29,2.3532833329302057e-47,1.4050616617837223e-18,3.0666902489107074e-22,2.5805437601102438e-76,7.43453052269928e-18,3.241285174018325e-51,1.279974726939531e-32,9.598768637528133e-58,7.804151106496612e-11,2.4545174637414977e-51,3.4482125820621883e-06,1.7431386705150307e-06,1.1137665552341071e-06,1.385775958333139e-06,1.1139534140569234e-06,5.582567838160427e-07,8.581094720002643e-10,1.1807657485385523e-09,8.142602116680243e-16,7.58583381444836e-12,1.176517538957327e-09,3.4682574020581497e-10,2.291825829650816e-13,5.515888830955406e-07,2.3902839047236614e-12
3.087570641170343e-12,0.06662394546715897,0.0,0.16541723704219613,0.031075110263184432,0.3194073510608771,0.3504833900191018,0.20701053547313217,0.0920147216635632,0.0,1.3324918859657401e-32,7.896504957794868e-11,9.737999330379264e-31,0.0,1.8815479341905336e-46,1.1062924437746281e-13,1.0676459443280577e-34,3.669470785183504e-29,2.437228923330959e-47,1.4382793434436008e-18,3.102729655632313e-22,2.7357815139843564e-76,7.522749743566248e-18,3.356907287063218e-51,1.3412129091195846e-32,1.0295795379398612e-57,7.895857309374995e-11,2.571947515121937e-51,3.473858503615358e-06,1.7635843984129073e-06,1.1268972577297372e-06,1.4020414730303764e-06,1.1266339421473192e-06,5.648100869629806e-07,8.750867098996121e-10,1.2086504134953664e-09,8.334238562615577e-16,7.856084405378851e-12,1.20425094421157e-09,3.581127259492845e-10,2.345988728416554e-13,5.580706940008847e-07,2.4467919141909904e-12
3.1234341175002653e-12,0.06662394546715897,0.0,0.16541713601701952,0.031075110263184432,0.319407324006385,0.35048337375313404,0.20701051632008005,0.09201469627109334,0.0,1.381413050262657e-32,7.988226112952028e-11,1.0082121409431781e-30,0.0,2.0165457798817844e-46,1.145354302260776e-13,1.1181202374346033e-34,3.755210529387492e-29,2.523147462568378e-47,1.4718850911062863e-18,3.138769058919648e-22,2.898401875085918e-76,7.610988731086987e-18,3.475246832938164e-51,1.404622634065019e-32,1.1034500848333753e-57,7.987563333303422e-11,2.693541582646782e-51,3.4992507701585985e-06,1.7840292106780338e-06,1.1400289867795915e-06,1.4183065235011999e-06,1.1393051353758102e-06,5.713632207824994e-07,8.92169687392203e-10,1.236859779444409e-09,8.528103982325555e-16,8.132670256620392e-12,1.232305508627403e-09,3.6962156710805537e-10,2.400783713026091e-13,5.645524957184807e-07,2.5039600074598425e-12
3.1592975938301878e-12,0.06662394546715897,0.0,0.16541703525186724,0.031075110263184432,0.31940729695232556,0.3504833574876306,0.2070104971763644,0.09201467112977046,0.0,1.4316182687172003e-32,8.079947263852464e-11,1.0434276074073567e-30,0.0,2.1595204635848103e-46,1.1853265297414745e-13,1.1703633714319378e-34,3.841940415951707e-29,2.611061867015053e-47,1.5058789042223305e-18,3.174808458774339e-22,3.0686650867864203e-76,7.69924748676762e-18,3.596335375408918e-51,1.4702546417942034e-32,1.1816855393295703e-57,8.07926917828289e-11,2.819396956445648e-51,3.524391890243293e-06,1.8044731073955686e-06,1.153161743792831e-06,1.4345711097843287e-06,1.1519670006292581e-06,5.779161852753996e-07,9.093570305077375e-10,1.265393821449485e-09,8.724198378769342e-16,8.415664386092194e-12,1.2606811665868781e-09,3.8135363394336144e-10,2.456210766984184e-13,5.710342882691047e-07,2.5617881813606787e-12
3.19516107016011e-12,0.06662394546715897,0.0,0.16541693474424704,0.031075110263184432,0.3194072698986986,0.3504833412225912,0.20701047804197834,0.09201464623711092,0.0,1.48313151328701e-32,8.171668410496293e-11,1.0794556889433545e-30,0.0,2.3108446843889773e-46,1.2262196854412584e-13,1.2244161949762265e-34,3.9296604446142136e-29,2.70099505303712e-47,1.5402607822435238e-18,3.21084785519801e-22,3.24683743768075e-76,7.787526012116427e-18,3.7202044782322505e-51,1.5381602583390198e-32,1.2644898413862788e-57,8.170974844314396e-11,2.949612050084214e-51,3.5492843476122864e-06,1.8249160886503525e-06,1.1662955301603948e-06,1.4508352319182334e-06,1.1646195447892568e-06,5.844689804422821e-07,9.266473829589972e-10,1.2942525145768228e-09,8.922521754905942e-16,8.705139798739363e-12,1.2893778524849162e-09,3.933102789659792e-10,2.5122698737956627e-13,5.775160716733361e-07,2.62027643270252e-12
3.2310245464900326e-12,0.06662394546715897,0.0,0.1654168344916914,0.031075110263184432,0.3194072428455042,0.35048332495801593,0.207010458916915,0.09201462159065547,0.0,1.5359772105075333e-32,8.263389552883638e-11,1.1163057451028645e-30,0.0,2.470904051800561e-46,1.268044331146467e-13,1.280320022955072e-34,4.018370615113126e-29,2.7929699369942597e-47,1.5750307246228825e-18,3.2468872481922865e-22,3.433191330997037e-76,7.875824308643784e-18,3.846885705155939e-51,1.6083913957460763e-32,1.3520739954996593e-57,8.262680331398927e-11,3.084286400562e-51,3.5739306014452388e-06,1.8453581545269165e-06,1.179430347255234e-06,1.4670988899411385e-06,1.177262774732134e-06,5.910216062835516e-07,9.440394059143747e-10,1.3234358338950454e-09,9.12307411369418e-16,9.001169486535624e-12,1.3183955007292796e-09,4.0549283716473345e-10,2.5689610169654185e-13,5.839978459515596e-07,2.6794247582728226e-12
3.266888022819955e-12,0.06662394546715897,0.0,0.16541673449175714,0.031075110263184432,0.3194072157927422,0.3504833086939048,0.20701043980116743,0.09201459718796931,0.0,1.590180252695664e-32,8.35511069101462e-11,1.1539871384767001e-30,0.0,2.6400973805140347e-46,1.310811031208568e-13,1.3381166364849337e-34,4.1080709271866105e-29,2.887009435239702e-47,1.6101887308146376e-18,3.282926637758789e-22,3.628005354006438e-76,7.964142377862147e-18,3.976410619918786e-51,1.6810005520779344e-32,1.444656232001747e-57,8.354385639537463e-11,3.223520668310166e-51,3.5983330866015394e-06,1.8657993051094808e-06,1.1925661964325412e-06,1.4833620838910258e-06,1.189896697328963e-06,5.975740627994181e-07,9.615317777733317e-10,1.3529437544751497e-09,9.325855458092731e-16,9.303826428485966e-12,1.347734045740546e-09,4.1790262623205867e-10,2.626284179998379e-13,5.904796111239682e-07,2.739233154837354e-12
3.3027514991498775e-12,0.06662394546715897,0.0,0.16541663474202514,0.031075110263184432,0.31940718874041263,0.35048329243025766,0.20701042069472878,0.09201457302664168,0.0,1.6457660092626026e-32,8.446831824889361e-11,1.1925092346951126e-30,0.0,2.818836988510972e-46,1.3545303525474198e-13,1.397848282908559e-34,4.1987613805728844e-29,2.9831364641202307e-47,1.6457348002742234e-18,3.3189660238991404e-22,3.8315643474329047e-76,8.052480221286022e-18,4.108810786250614e-51,1.756040811414328e-32,1.5424621701788439e-57,8.446090768730985e-11,3.3674166371892844e-51,3.6224942138608283e-06,1.8862395404819604e-06,1.205703079029979e-06,1.499624813805637e-06,1.202521319445563e-06,6.041263499898985e-07,9.791231939447532e-10,1.3827762513904793e-09,9.530865791060079e-16,9.613183590629337e-12,1.3773934219520826e-09,4.305409467866546e-10,2.684239346399494e-13,5.969613672105629e-07,2.799701619140081e-12
