Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),CH3OX(210),H2NOX(204),HOX(29),H2NO(88),HNOX(526),H3NX(202),NX(608),OX(27),HNX(525),H2X(216),H2NX(201),CH2X(34),CHX(35),CX(33),SX(667),NO2X(206),SX(613),SX(725),CH2OX(511),CHOX(665),NO2X(213),SX(672),H2NO3(231),CH2NX(666),CNO2X(792),SX(731),S(698),S(882),CH3NX(657),HN2O2(399),SX(545),H2NOX(203),SX(542),SX(1241),HNOH(93),S(1037),SX(481),SX(1371),SX(482),CNO2X(669),HNO2X(492)
2.1480260399283606e-12,0.13560010218963095,0.0,33.66835769889609,0.031043828317882823,0.3191061285558877,0.350301953445582,0.2068643810192895,0.09174388800182093,6.8461299793766374e-34,2.3339011772243957e-18,9.866107731499426e-06,2.1737011074125035e-15,1.1074610308797457e-21,4.357663492308305e-25,4.0010297378150377e-10,1.2958279991312092e-19,8.380456694359211e-17,3.061046771974776e-26,8.318542746213631e-10,7.125008593605378e-11,4.412725348244826e-41,3.575496545589107e-07,1.0215789958738309e-26,6.033028307458165e-16,3.269482265788301e-31,9.911937998558443e-06,4.3703340396417344e-29,0.00027409707775481864,0.00011832797443710363,0.00023876173392519214,0.0001184627389626123,9.246841336193432e-05,5.2461380801435196e-05,7.23852314856944e-05,3.87091240239455e-05,3.2450410773961594e-05,4.158205597787661e-06,1.2883156738218343e-05,4.638889239284847e-07,1.9370207234648274e-05,1.4418315171808571e-05,2.1339516651252702e-13,3.619899626549811e-05,6.958024019967693e-10,3.448454598714597e-08,1.5587980580515648e-07,2.5970698198031354e-06,2.1918850667792977e-05,4.251879035910294e-09,9.130746489539867e-09,4.649462983549748e-13,8.514879773540765e-11,2.285587156916582e-08,3.388322523534194e-12,3.2147989532574765e-05,1.786758112421605e-10,8.755700037799509e-17,1.2006087922494378e-07,1.2252898297503302e-08,2.14655787260391e-07,6.700868146335168e-13,6.2249117795341325e-09,6.5669385593608805e-12,2.9591221915663375e-05,4.133568467928831e-12,1.4537649956880422e-18,1.0984896736173554e-05,8.241700278263728e-15,5.275722670087121e-08,3.67755414845912e-14,8.034892716632743e-10,1.0304300705848117e-12,1.594747661661105e-12
2.1544885952799734e-12,0.13560010218963095,0.0,33.66835466788958,0.03104374176757764,0.3191052533292333,0.3503014597758338,0.20686399564112756,0.0917435147087885,6.995007981750382e-34,2.364843633252382e-18,9.895714911448166e-06,2.193314098247767e-15,1.1247395022450625e-21,4.42330067126816e-25,4.040939194151308e-10,1.3109937602365515e-19,8.430946616195448e-17,3.088753458750094e-26,8.367768152217613e-10,7.146437572771511e-11,4.47949655816184e-41,3.5861414544756555e-07,1.0308256739518999e-26,6.087182052794446e-16,3.3187470962540933e-31,9.941837383999549e-06,4.4227798742758944e-29,0.0002744697908548448,0.00011855406366864892,0.00023969605705421673,0.00011876282355236516,9.268726526039885e-05,5.26106911268708e-05,7.26155258508565e-05,3.880037510382616e-05,3.254807174609011e-05,4.1830892424926915e-06,1.2901362144968255e-05,4.6794878417986394e-07,1.947776363180542e-05,1.4503075684331937e-05,2.1608460459551923e-13,3.629237024676035e-05,6.977829980941585e-10,3.458335417757147e-08,1.5581211891217433e-07,2.6128972395954835e-06,2.1982114198325845e-05,4.299216057399212e-09,9.34547721487904e-09,4.678258232404555e-13,8.563410681754986e-11,2.299314414276507e-08,3.396808916751128e-12,3.22444798751507e-05,1.7969394646153705e-10,8.806000767265105e-17,1.2140962873730176e-07,1.232885632608184e-08,2.166566080576608e-07,6.738452656974544e-13,6.302558529777745e-09,6.6592845219786655e-12,2.968527564481924e-05,4.198007075373117e-12,1.4800617940470616e-18,1.1053483420151893e-05,8.37040421933801e-15,5.30714157608104e-08,3.708618429568033e-14,8.107163621486485e-10,1.0330594582724664e-12,1.6086272966965729e-12
2.160951150631586e-12,0.13560010218963095,0.0,33.66835163837665,0.031043655245486832,0.31910437827168786,0.35030096640782427,0.20686361056657412,0.09174314300388195,7.146654606201226e-34,2.3961086250829526e-18,9.925321641271867e-06,2.2130443347986837e-15,1.1422331988212212e-21,4.489724564226486e-25,4.081143743024318e-10,1.326291527181976e-19,8.481588103795538e-17,3.116626804625234e-26,8.417133436296899e-10,7.167866511880523e-11,4.547073555521482e-41,3.5967857338609833e-07,1.040127971709175e-26,6.141656188697014e-16,3.3686027363263537e-31,9.971737502830253e-06,4.4756940192669786e-29,0.0002748409162609581,0.0001187795783170633,0.0002406314375738191,0.00011906260695380252,9.290581389107298e-05,5.2759952193141074e-05,7.284574875180742e-05,3.889151998493521e-05,3.264573299883156e-05,4.208038216225371e-06,1.29194959247723e-05,4.720296201162485e-07,1.958557323510946e-05,1.4588062564237536e-05,2.188008271435617e-13,3.638563470671618e-05,6.997629409016303e-10,3.468212990963257e-08,1.557449366755228e-07,2.6287634115894524e-06,2.204535026249447e-05,4.346881829539273e-09,9.564490377479748e-09,4.707145175534362e-13,8.612043604116631e-11,2.313082494234353e-08,3.40529277191519e-12,3.234096886230432e-05,1.807140647785623e-10,8.856445494446994e-17,1.2276805596833846e-07,1.240502180169265e-08,2.1866956833096415e-07,6.776115492215362e-13,6.380927499574394e-09,6.752648823350559e-12,2.9779359910978727e-05,4.263247360490047e-12,1.5067511361293349e-18,1.1122286090206446e-05,8.500714035401606e-15,5.3386515365480795e-08,3.7398408584553396e-14,8.179864170181838e-10,1.035687771862299e-12,1.622571819352806e-12
2.167413705983199e-12,0.13560010218963095,0.0,33.6683486103512,0.03104356875150912,0.3191035033828291,0.35030047334125103,0.2068632257952091,0.09174277288033814,7.301112628186235e-34,2.427698576027555e-18,9.954927921020793e-06,2.2328921620964135e-15,1.159944119871836e-21,4.556942189495814e-25,4.121644816708733e-10,1.3417220542224324e-19,8.532381156558541e-17,3.1446673090234496e-26,8.466638552303187e-10,7.189295410963844e-11,4.615463610540753e-41,3.6074293840923534e-07,1.0494860558178336e-26,6.196451628689479e-16,3.4190544616102594e-31,1.0001638358696242e-05,4.5290792200090526e-29,0.0002752104607372422,0.00011900451984627147,0.00024156787373646752,0.00011936208946896968,9.312405967378743e-05,5.2909164016649123e-05,7.307589927730718e-05,3.8982558942599304e-05,3.274339453303512e-05,4.2330523870603294e-06,1.2937558391661709e-05,4.7613143025203403e-07,1.969363575051781e-05,1.4673275562784634e-05,2.2154403187654525e-13,3.6478789611934084e-05,7.017422306368652e-10,3.478087319520576e-08,1.5567826137340692e-07,2.6446683069612154e-06,2.210855874707548e-05,4.394876313978219e-09,9.787854341477085e-09,4.736123839868576e-13,8.66077851549431e-11,2.3268913943241577e-08,3.4137742343944872e-12,3.24374564942414e-05,1.817361634848642e-10,8.907034604199616e-17,1.2413617131250995e-07,1.248139424822368e-08,2.2069469873800593e-07,6.813856418995713e-13,6.460023058554053e-09,6.8470395767770784e-12,2.9873474703704412e-05,4.3292967547796595e-12,1.5338376826974143e-18,1.1191304675437047e-05,8.6326446973771e-15,5.370252532004901e-08,3.771221788326561e-14,8.252995606823953e-10,1.0383150505193847e-12,1.6365812337167564e-12
2.1738762613348118e-12,0.13560010218963095,0.0,33.66834558380713,0.031043482285543666,0.31910262866223593,0.350299980575812,0.20686284132661292,0.0917424043314226,7.458425349022812e-34,2.4596159201878487e-18,9.984533750745189e-06,2.2528579251351868e-15,1.1778742767427786e-21,4.624960606528084e-25,4.1624438507075583e-10,1.3572860976620072e-19,8.58332577388393e-17,3.1728754713654414e-26,8.516283454103528e-10,7.21072427005286e-11,4.684674037021896e-41,3.6180724055165e-07,1.0589000929491891e-26,6.251569286030238e-16,3.470107578694413e-31,1.0031539955256055e-05,4.582938229519985e-29,0.00027557843101896353,0.00011922888971648085,0.00024250536379844797,0.00011966127139960902,9.334200302779176e-05,5.305832661379219e-05,7.33059765199162e-05,3.9073492250985135e-05,3.2841056349549565e-05,4.2581316226491445e-06,1.2955549858350223e-05,4.802542122489084e-07,1.980195088474864e-05,1.4758714430871726e-05,2.2431441747223522e-13,3.6571834929894326e-05,7.037208675174649e-10,3.487958404617325e-08,1.5561209528596354e-07,2.66061189749495e-06,2.217173953880636e-05,4.4431994429923545e-09,1.0015638226721984e-08,4.765194252179782e-13,8.709615393019268e-11,2.3407411120801395e-08,3.4222534501727247e-12,3.253394277116749e-05,1.8276023991796067e-10,8.957768487928428e-17,1.2551398455964366e-07,1.25579731875732e-08,2.2273202984475767e-07,6.851675204483899e-13,6.539849587307121e-09,6.94246493440372e-12,2.9967620012434778e-05,4.396162734457725e-12,1.5613261367600103e-18,1.1260539104087664e-05,8.766211267565915e-15,5.4019445429722474e-08,3.8027615736330535e-14,8.326559175250125e-10,1.0409413336020684e-12,1.6506555439515376e-12
2.1803388166864246e-12,0.13560010218963095,0.0,33.66834255873838,0.031043395847490118,0.3191017541094884,0.35029948811120576,0.20686245716036675,0.09174203735042966,7.618636600672208e-34,2.4918631024670163e-18,1.001413913049526e-05,2.272941968872336e-15,1.1960256928924698e-21,4.693786916029367e-25,4.203542283749201e-10,1.3729844158531958e-19,8.634421955171583e-17,3.201251791069355e-26,8.566068095580352e-10,7.232153089178918e-11,4.754712192482508e-41,3.6287147984796414e-07,1.0683702497736918e-26,6.30701007371265e-16,3.5217674252377796e-31,1.0061442296181096e-05,4.637273808438031e-29,0.0002759448338126943,0.0001194526893841907,0.0002434439060198542,0.00011996015304716021,9.3559644371755e-05,5.320744000096184e-05,7.353597957597828e-05,3.916432018310388e-05,3.293871844922314e-05,4.283275790223117e-06,1.2973470636239483e-05,4.843979629132402e-07,1.9910518345277597e-05,1.4844378919039582e-05,2.271121835684248e-13,3.6664770628984006e-05,7.056988517609561e-10,3.4978262474422824e-08,1.5554644069463485e-07,2.6765941555868193e-06,2.223489252438694e-05,4.4918511193281564e-09,1.024791191116376e-08,4.794356439081521e-13,8.758554216087543e-11,2.3546316450367027e-08,3.4307305658448447e-12,3.2630427693287935e-05,1.8378629146137467e-10,9.008647543599855e-17,1.2690150489157993e-07,1.2634758139659596e-08,2.2478159212515506e-07,6.889571616080039e-13,6.6204114773511384e-09,7.0389330872626944e-12,3.0061795826484738e-05,4.463852820565912e-12,1.5892212438694341e-18,1.1329989303550006e-05,8.901428899890202e-15,5.433727549974946e-08,3.8344605700954816e-14,8.400556119029779e-10,1.0435666606605006e-12,1.6647947543054706e-12
2.1868013720380374e-12,0.13560010218963095,0.0,33.66833953513892,0.03104330943724858,0.3191008797241674,0.3502989959471307,0.20686207329605222,0.09174167193068213,7.781790750550646e-34,2.524442578581023e-18,1.00437440603212e-05,2.293144638228309e-15,1.2144004039220836e-21,4.763428260074546e-25,4.244941557784549e-10,1.3888177691961776e-19,8.685669699821784e-17,3.229796767550792e-26,8.615992430631428e-10,7.25358186837331e-11,4.825585478285634e-41,3.6393565633274724e-07,1.0778966929609294e-26,6.362774904465174e-16,3.574039370056587e-31,1.0091345385155545e-05,4.6920887250184344e-29,0.00027630967579643463,0.0001196759203022018,0.0002443834986645773,0.0001202587347127607,9.377698412376668e-05,5.335650419454375e-05,7.3765907545603e-05,3.925504301081575e-05,3.3036380832903624e-05,4.30848475659602e-06,1.2991321035424437e-05,4.885626781935692e-07,2.0019337840334653e-05,1.4930268777474238e-05,2.2993753076508527e-13,3.675759667849215e-05,7.076761835847867e-10,3.5076908491847754e-08,1.554812998815358e-07,2.692615054248874e-06,2.2298017590480863e-05,4.540831216049723e-09,1.0484746033133013e-08,4.823610427026124e-13,8.807594966361914e-11,2.368562990728435e-08,3.4392057286119865e-12,3.2726911260807804e-05,1.8481431554474361e-10,9.059672175749406e-17,1.2829874087890512e-07,1.2711748622431081e-08,2.2684341596079713e-07,6.927545421417685e-13,6.701713131097365e-09,7.136452265314207e-12,3.015600213504614e-05,4.532374579081588e-12,1.6175277924211308e-18,1.1399655200367069e-05,9.038312840134123e-15,5.4656015335419096e-08,3.866319134727226e-14,8.474987681464425e-10,1.0461910714349643e-12,1.6789988691209067e-12
2.19326392738965e-12,0.13560010218963095,0.0,33.66833651300274,0.031043223054719585,0.3191000055058554,0.35029850408328594,0.2068616897332515,0.09174130806553132,7.947932706368138e-34,2.5573568150698157e-18,1.0073348540273155e-05,2.3134662780866967e-15,1.2330004576056547e-21,4.833891822221951e-25,4.286643117984022e-10,1.40478692013809e-19,8.737069007235234e-17,3.258510900222802e-26,8.666056413169888e-10,7.275010607667299e-11,4.897301339769864e-41,3.649997700405169e-07,1.0874795891796288e-26,6.418864690751537e-16,3.626928813211193e-31,1.0121249225876343e-05,4.74738575513002e-29,0.0002766729636197337,0.0001198985839196256,0.00024532414000029494,0.00012055701669724567,9.399402270133741e-05,5.35055192109179e-05,7.399575953264896e-05,3.9345661004834524e-05,3.313404350143834e-05,4.3337583881668665e-06,1.3009101364698694e-05,4.927483531781968e-07,2.0128409078900922e-05,1.5016383756009985e-05,2.327906606265151e-13,3.685031304860483e-05,7.096528632063279e-10,3.5175522110346764e-08,1.5541667512881487e-07,2.7086745671128576e-06,2.2361114623717027e-05,4.590139576392213e-09,1.0726211993523221e-08,4.85295624230253e-13,8.856737627773676e-11,2.3825351466901074e-08,3.44767908627575e-12,3.282339347393198e-05,1.8584430964392433e-10,9.110842795487923e-17,1.2970570047777823e-07,1.2788944151875494e-08,2.2891753164064747e-07,6.965596388365422e-13,6.783758961817269e-09,7.235030737487296e-12,3.0250238927188272e-05,4.601735621027269e-12,1.6462506139553182e-18,1.1469536720236705e-05,9.176878426184615e-15,5.497566474206135e-08,3.8983376258576816e-14,8.549855105587642e-10,1.0488146058539912e-12,1.693267892842831e-12
2.199726482741263e-12,0.13560010218963095,0.0,33.668333492323875,0.031043136699804134,0.31909913145413504,0.3502980125193707,0.2068613064715475,0.09174094574835691,8.117107920995052e-34,2.5906082893084664e-18,1.0102952570401265e-05,2.333907233294253e-15,1.251827913920096e-21,4.90518482762794e-25,4.3286484127346316e-10,1.4208926331723053e-19,8.788619876813022e-17,3.287394688495897e-26,8.7162599971242e-10,7.296439307092092e-11,4.969867266379435e-41,3.660638210057389e-07,1.0971191050976552e-26,6.475280344770888e-16,3.6804411860929256e-31,1.015115382205315e-05,4.803167682251795e-29,0.0002770347039038123,0.00012012068168189378,0.0002462658282984615,0.00012085499930114875,9.421076052139978e-05,5.3654485066458454e-05,7.42255346447066e-05,3.943617443473188e-05,3.3231706455674105e-05,4.359096550922659e-06,1.3026811931559873e-05,4.969549820928837e-07,2.0237731770705493e-05,1.5102723604132368e-05,2.3567177568348677e-13,3.694291971040025e-05,7.116288908428743e-10,3.527410334182388e-08,1.5535256871800995e-07,2.724772668433932e-06,2.2424183510691046e-05,4.639776013621323e-09,1.097238195786951e-08,4.882393911034132e-13,8.905982186524191e-11,2.3965481104566754e-08,3.4561507872318206e-12,3.291987433286511e-05,1.8687627128109252e-10,9.162159820506007e-17,1.311223910268528e-07,1.2866344242029985e-08,2.3100396936073682e-07,7.003724285028438e-13,6.8665533936089e-09,7.334676811720205e-12,3.0344506191858428e-05,4.671943602579721e-12,1.6753945834607409e-18,1.1539633788015155e-05,9.31714108827155e-15,5.529622352504694e-08,3.93051640315548e-14,8.625159634165046e-10,1.0514373040322774e-12,1.707601830027247e-12
2.206189038092876e-12,0.13560010218963095,0.0,33.66833047309635,0.031043050372403676,0.3190982575685909,0.3502975212550844,0.20686092351052354,0.09174058497256667,8.289362397356472e-34,2.6241994895182674e-18,1.0132556150755627e-05,2.3544678486609167e-15,1.270884845075125e-21,4.977314543161451e-25,4.370958893637042e-10,1.437135674837714e-19,8.840322307956656e-17,3.316448631778043e-26,8.766603136438183e-10,7.317867966678862e-11,5.043290791794319e-41,3.6712780926282747e-07,1.1068154073820145e-26,6.532022778457951e-16,3.734581951510894e-31,1.01810591774083e-05,4.859437297469547e-29,0.00027739490324168244,0.00012034221503076722,0.0002472085618342972,0.00012115268282470201,9.442719800030922e-05,5.3803401777533816e-05,7.445523199308138e-05,3.952658356894193e-05,3.3329369696457264e-05,4.384499110441128e-06,1.3044453042214924e-05,5.01182558298652e-07,2.0347305626222233e-05,1.5189288070981133e-05,2.3858107943539156e-13,3.703541663584394e-05,7.136042667116438e-10,3.537265219818836e-08,1.5528898292939864e-07,2.7409093330943003e-06,2.2487224137966742e-05,4.689740310898982e-09,1.1223328858322999e-08,4.911923459176624e-13,8.955328631086302e-11,2.4106018795632778e-08,3.464620980462959e-12,3.301635383781162e-05,1.8791019802483666e-10,9.213623675076608e-17,1.325488192442952e-07,1.2943948404990766e-08,2.3310275922386744e-07,7.041928879750091e-13,6.950100861363156e-09,7.435398835000302e-12,3.043880391788235e-05,4.743006225178703e-12,1.7049646196805464e-18,1.1609946327720567e-05,9.45911634920736e-15,5.561769148978744e-08,3.962855827651609e-14,8.700902509694262e-10,1.0540592062684054e-12,1.7220006853493422e-12
2.2126515934444886e-12,0.13560010218963095,0.0,33.668327455314255,0.0310429640724201,0.31909738384880826,0.35029703029012704,0.20686054084976357,0.09174022573159658,8.464742693354391e-34,2.658132914777766e-18,1.0162159281386317e-05,2.375148468959832e-15,1.2901733355430941e-21,5.050288277518495e-25,4.413576015502617e-10,1.453516813718e-19,8.89217630006804e-17,3.3456732294746715e-26,8.817085785070977e-10,7.339296586458734e-11,5.117579494060324e-41,3.6819173484614495e-07,1.1165686626988544e-26,6.589092903483191e-16,3.789356603778753e-31,1.0210965295676744e-05,4.916197399472443e-29,0.0002777535681982678,0.00012056318540434568,0.0002481523388867784,0.0001214500675678364,9.464333555384465e-05,5.395226936050662e-05,7.468485069277723e-05,3.961688867476565e-05,3.3427033224633674e-05,4.409965931893476e-06,1.306202500158542e-05,5.054310742896959e-07,2.045713035666672e-05,1.5276076905353187e-05,2.4151877635238236e-13,3.712780379778389e-05,7.155789910297762e-10,3.547116869135461e-08,1.552259200413437e-07,2.7570845366067526e-06,2.255023639207756e-05,4.7400322211553014e-09,1.1479126395519267e-08,4.941544912515864e-13,9.004776952205457e-11,2.4246964515452368e-08,3.473089815531364e-12,3.311283198897569e-05,1.889460874902471e-10,9.265234790055807e-17,1.3398499122490012e-07,1.3021756150922816e-08,2.3521393123931973e-07,7.080209941113449e-13,7.034405810729957e-09,7.537205193403525e-12,3.053313209396479e-05,4.814931235635357e-12,1.7349656854203035e-18,1.1680474262536505e-05,9.602819824626054e-15,5.5940068441735205e-08,3.9953562617624237e-14,8.777084974404911e-10,1.0566803530423746e-12,1.736464463611442e-12
2.2191141487961014e-12,0.13560010218963095,0.0,33.66832443897168,0.03104287779975575,0.31909651029437336,0.35029653962419866,0.20686015848885222,0.09173986801891051,8.643295926817852e-34,2.692411075033744e-18,1.0191761962343384e-05,2.395949438927373e-15,1.309695482088729e-21,5.124113381336602e-25,4.4565012363504683e-10,1.470036820440925e-19,8.944181852549483e-17,3.375068980988675e-26,8.867707896997064e-10,7.36072516646279e-11,5.192740995719178e-41,3.6925559779000235e-07,1.1263790377134636e-26,6.646491631252953e-16,3.844770668801463e-31,1.0240872180606027e-05,4.9734507945496373e-29,0.0002781107053105231,0.00012078359423707675,0.00024909715773862705,0.0001217471538301821,9.485917359720942e-05,5.410108783173375e-05,7.491438986247985e-05,3.9707090018375205e-05,3.352469704104872e-05,4.435496880047112e-06,1.3079528113312855e-05,5.097005216914004e-07,2.056720567399303e-05,1.5363089855705496e-05,2.4448507187751475e-13,3.722008116994579e-05,7.175530640143359e-10,3.5569652833241995e-08,1.5516338232963463e-07,2.7732982551180987e-06,2.2613220159528065e-05,4.790651466966922e-09,1.1739849040339378e-08,4.971258296665758e-13,9.054327142900714e-11,2.4388318239380592e-08,3.4815574425704553e-12,3.320930878656133e-05,1.8998393733899892e-10,9.31699360288176e-17,1.354309124373069e-07,1.3099766988069584e-08,2.3733751532255988e-07,7.118567237942829e-13,7.119472698084292e-09,7.640104312133413e-12,3.0627490708689994e-05,4.887726426240229e-12,1.765402787858163e-18,1.1751217514815434e-05,9.748267223221709e-15,5.626335418638336e-08,4.028018069312543e-14,8.853708270258588e-10,1.0593007850129482e-12,1.7509931697507498e-12
