Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),CH3OX(210),H2NOX(204),HOX(29),H2NO(88),HNOX(526),H3NX(202),NX(608)
1.4303450789830904e-12,0.09987580875752079,0.0,24.798577494490143,0.031062150969760727,0.3192787755797968,0.35040654528301923,0.20691949205704438,0.09181363184497424,0.0,4.377344406742228e-24,1.462654187524377e-07,3.442071430800745e-21,0.0,9.833783230129439e-35,1.0648612468177472e-11,6.313923884229445e-25,9.178216855103215e-24,1.4026618908485412e-33,1.4704473941309387e-12,7.530397415883074e-15,8.575696767293696e-54,4.4022033201433133e-11,1.7537780658027122e-35,1.2236674819168902e-23,2.082391066491483e-42,1.459932224821534e-07,8.384185066787428e-37,0.00020453938611159878,9.641054503851269e-05,6.655878386777114e-05,7.810059110150797e-05,6.107987063193364e-05,3.164825106070741e-05,3.4105172569820345e-05,2.7574425577729247e-08,4.4904302548537104e-11,3.8754144393718985e-07,1.2959293423699952e-05,2.992601652764511e-09
1.4506720171395232e-12,0.09987580875752079,0.0,24.798570232761772,0.03106197545932638,0.3192769347679203,0.35040545494909303,0.20691824100023237,0.09181171152893715,0.0,4.56662034220816e-24,1.4834379393629472e-07,3.590928945591647e-21,0.0,1.0702392681967845e-34,1.1119067689020353e-11,6.679791357439262e-25,9.440824223802284e-24,1.4633093757519349e-33,1.5125344992169738e-12,7.637389607704695e-15,9.202558258929873e-54,4.4648004159378304e-11,1.82960690296817e-35,1.2946907928380005e-23,2.2663239509019368e-42,1.4806381176398128e-07,8.870999707590418e-37,0.00020645935705680406,9.772711533728774e-05,6.754442393379125e-05,7.918884665249646e-05,6.188127804490737e-05,3.209790041754029e-05,3.461800797420541e-05,2.8057805641460704e-08,4.5555359532329684e-11,3.9881646406194903e-07,1.3134803858043825e-05,3.1231038009266037e-09
1.4709989552959561e-12,0.09987580875752079,0.0,24.798562993952523,0.031061800183720498,0.31927509448888175,0.35040436521380564,0.20691699171513597,0.09180981209283781,0.0,4.7612749871866846e-24,1.504221626547949e-07,3.744018082874855e-21,0.0,1.16340114216621e-34,1.1603461933715162e-11,7.061328809203208e-25,9.707133043071874e-24,1.525680104904617e-33,1.555215346086921e-12,7.744381153092914e-15,9.865551124128967e-54,4.5273989473320034e-11,1.90759034863127e-35,1.3687609424803468e-23,2.463599109242496e-42,1.5013428495662274e-07,9.378711287982097e-37,0.00020835844807319415,9.90422251746025e-05,6.853115895344067e-05,8.027650357118048e-05,6.268091672219097e-05,3.2547546793883404e-05,3.513160065543121e-05,2.8545056430219862e-08,4.620677780491641e-11,4.102580604042103e-07,1.3310079463929192e-05,3.2573760348186894e-09
1.491325893452389e-12,0.09987580875752079,0.0,24.798555777830924,0.03106162514262877,0.3192732547420991,0.35040327607682686,0.206915744197851,0.09180793330961384,0.0,4.961383683005252e-24,1.5250052491148796e-07,3.901398193466578e-21,0.0,1.263224345664975e-34,1.2102014473927599e-11,7.458977074760398e-25,9.977143225333648e-24,1.5897982085401363e-33,1.5984899308082494e-12,7.851372052962835e-15,1.056621510367942e-53,4.58999893119701e-11,1.9877585733153897e-35,1.445963783196089e-23,2.6749796684088793e-42,1.5220464207068578e-07,9.907909356781868e-37,0.00021023688622319234,0.0001003558761739737,6.951898814054329e-05,8.136356218771481e-05,6.34787905632348e-05,3.2997190194408816e-05,3.5645949320932426e-05,2.9036233300109356e-08,4.685855734271366e-11,4.218664286995942e-07,1.3485120555652997e-05,3.3954736759919434e-09
1.5116528316088218e-12,0.09987580875752079,0.0,24.798548584168,0.03106145033573733,0.3192714155269912,0.35040218753782676,0.206914498444482,0.09180607495467197,0.0,5.167021770296408e-24,1.545788807099217e-07,4.0631286305450374e-21,0.0,1.370084517931041e-34,1.261494524657114e-11,7.873183086623952e-25,1.0250854683892448e-23,1.655687816470023e-33,1.6423582494545876e-12,7.958362308227532e-15,1.1306133063978512e-53,4.6526003843879696e-11,2.0701417470158458e-35,1.5263863566502967e-23,2.9012610201654414e-42,1.5427488311678758e-07,1.045919165988707e-36,0.00021209489609999636,0.00010166806995713692,7.05079107095831e-05,8.245002283206199e-05,6.427490345888542e-05,3.3446830623771666e-05,3.616105267968054e-05,2.9531391670807128e-08,4.7510698122140715e-11,4.336417641902309e-07,1.3659927447089951e-05,3.5374521108463974e-09
1.5319797697652547e-12,0.09987580875752079,0.0,24.798541412737226,0.03106127576273273,0.31926957684297713,0.3504010995964755,0.20691325445114211,0.09180423680586135,0.0,5.378264588998303e-24,1.56657230053642e-07,4.229268749681957e-21,0.0,1.4843729599843955e-34,1.3142474853912627e-11,8.30439987384766e-25,1.0528267332922947e-23,1.7233730580845807e-33,1.6868202981056979e-12,8.065351919798077e-15,1.2086931592169986e-53,4.7152033237439556e-11,2.154770039200884e-35,1.6101168936774653e-23,3.143271717291021e-42,1.5634500810555464e-07,1.1033164140110729e-36,0.00021393269985442686,0.0001029788081440487,7.149792587570356e-05,8.353588583399293e-05,6.506925929140475e-05,3.3896468086610415e-05,3.66769094421821e-05,3.003058702540504e-08,4.816320011961969e-11,4.455842616254297e-07,1.3834500451693154e-05,3.683366790467337e-09
1.5523067079216876e-12,0.09987580875752079,0.0,24.798534263314476,0.031061101423301925,0.31926773868947705,0.35040001225244344,0.20691201221395294,0.09180241864344688,0.0,5.5951874783552056e-24,1.5873557294619272e-07,4.399877908874015e-21,0.0,1.6064970635490848e-34,1.3684824563676706e-11,8.753086561292616e-25,1.0809381087456462e-23,1.7928780623536828e-33,1.7318760728474592e-12,8.172340888583526e-15,1.2910281591226365e-53,4.7778077660880116e-11,2.241673618812665e-35,1.697244814138018e-23,3.4018743816494095e-42,1.5841501704762272e-07,1.1630440937019188e-36,0.00021575051722149053,0.00010428809235288864,7.248903285470709e-05,8.46211515230869e-05,6.586186193448905e-05,3.434610258754683e-05,3.7193518320477096e-05,3.053387491024776e-08,4.88160633115756e-11,4.576941152623483e-07,1.4008839882494648e-05,3.833273230461934e-09
1.5726336460781205e-12,0.09987580875752079,0.0,24.798527135678057,0.031060927317132316,0.31926590106591163,0.3503989255054014,0.20691077172904476,0.09180062025008309,0.0,5.817865776918013e-24,1.6081390939111578e-07,4.5750154685742695e-21,0.0,1.7368807458804519e-34,1.424221630914917e-11,9.219708368894297e-25,1.1094195863367975e-23,1.864226957827554e-33,1.77752556977184e-12,8.27932921549094e-15,1.3777898875042795e-53,4.840413728227161e-11,2.3308826542682565e-35,1.787860726774902e-23,3.67796662475815e-42,1.6048490995363685e-07,1.2251644386770524e-36,0.0002175485655466484,0.00010559592420006164,7.348123086305445e-05,8.570582022873176e-05,6.665271525328786e-05,3.4795734131186175e-05,3.771087802813726e-05,3.104131093477151e-08,4.946928767443636e-11,4.699715188666622e-07,1.418294605210601e-05,3.9872270107960925e-09
1.5929605842345533e-12,0.09987580875752079,0.0,24.798520029608632,0.031060753443911706,0.3192640639717022,0.35039783935502,0.20690953299255635,0.09179884141078809,0.0,6.046374822544759e-24,1.628922393919511e-07,4.754740791723528e-21,0.0,1.8759648902431239e-34,1.4814872689279164e-11,9.704736610929652e-25,1.1382711577363347e-23,1.9374438726375667e-33,1.8237687849768807e-12,8.386316901425374e-15,1.469154476348023e-53,4.903021226952428e-11,2.4224273134606144e-35,1.8820564290701777e-23,3.972481980316822e-42,1.6255468683425142e-07,1.289740502195292e-36,0.00021932705981180436,0.00010690230530019989,7.447451911786415e-05,8.678989228012428e-05,6.744182310442297e-05,3.5245362722117315e-05,3.8228987280264344e-05,3.155295077134322e-08,5.012287318463272e-11,4.824166657132322e-07,1.4356819272718935e-05,4.145283775631509e-09
1.6132875223909862e-12,0.09987580875752079,0.0,24.7985129448892,0.031060579803328315,0.3192622274062707,0.3503967538009703,0.206908296000635,0.09179708191291777,0.0,6.280789952401126e-24,1.6497056295223674e-07,4.93911324378169e-21,0.0,2.0242077922753564e-34,1.5403016968780265e-11,1.0208648695284614e-24,1.1674928146966668e-23,2.0125529344970155e-33,1.870605714566668e-12,8.493303947289895e-15,1.5653026677416091e-53,4.9656302790388456e-11,2.5163377637595626e-35,1.9799249071016956e-23,4.2863908491935753e-42,1.6462434770013024e-07,1.3568361571423713e-36,0.00022108621266100488,0.00010820723726616508,7.546889683691202e-05,8.787336800627024e-05,6.82291893360073e-05,3.569498836491273e-05,3.8747844793488406e-05,3.206885015509954e-08,5.07768198185983e-11,4.950297485867715e-07,1.4530459856105819e-05,4.307499233162966e-09
1.633614460547419e-12,0.09987580875752079,0.0,24.798505881305108,0.0310604063950708,0.31926039136903994,0.35039566884292345,0.20690706074943663,0.09179534154614045,0.0,6.5211865029609594e-24,1.6704888007550885e-07,5.128192192759066e-21,0.0,2.1820856120182853e-34,1.6006873078230506e-11,1.073192812272161e-24,1.1970845490507865e-23,2.08957827070191e-33,1.9180363546513183e-12,8.600290353985578e-15,1.6664198733748207e-53,5.0282409012454737e-11,2.612644172012777e-35,2.0815603353997742e-23,4.620701456400953e-42,1.6669389256194633e-07,1.4265160960148509e-36,0.00022282623442586533,0.0001095107217090504,7.646436323863044e-05,8.89562477359847e-05,6.901481778766368e-05,3.6144611064128745e-05,3.926744928596622e-05,3.2589064883786e-08,5.143112755276965e-11,5.078109597825122e-07,1.4703868113620324e-05,4.473929155455828e-09
1.653941398703852e-12,0.09987580875752079,0.0,24.798498838643965,0.031060233218828226,0.31925855585943314,0.35039458448055083,0.20690582723512543,0.09179362010241182,0.0,6.767639810006769e-24,1.6912719076530137e-07,5.322037009247621e-21,0.0,2.35009283181491e-34,1.6626665614171193e-11,1.1275064486147539e-24,1.227046352711039e-23,2.1685440081317452e-33,1.9660607013469528e-12,8.707276122411513e-15,1.772696234040274e-53,5.090853110315412e-11,2.711376704546755e-35,2.187058076803958e-23,4.976460820494627e-42,1.6876332143038225e-07,1.4988458309040904e-36,0.00022454733315071444,0.00011081276023818283,7.74609175421079e-05,9.003853179789218e-05,6.979871229054385e-05,3.659423082430553e-05,3.978779947737953e-05,3.3113650817596384e-08,5.2085796363586154e-11,5.207604911068715e-07,1.4877044356197966e-05,4.6446293782837715e-09
1.6742683368602848e-12,0.09987580875752079,0.0,24.798491816695694,0.031060060274290067,0.3192567208768744,0.350393500713524,0.20690459545387424,0.09179191737594991,0.0,7.020225208630243e-24,1.7120549502514663e-07,5.520707066452218e-21,0.0,2.528742719886065e-34,1.7262619839204714e-11,1.18385534698817e-24,1.257378217667918e-23,2.2494742732502878e-33,2.014678750775677e-12,8.8142612534648e-15,1.8843266791298843e-53,5.153466922975816e-11,2.8125655271677935e-35,2.2965146823197797e-23,5.3547557349868096e-42,1.7083263431612982e-07,1.573891693480227e-36,0.00022624971461747005,0.00011211335446112498,7.845855896708831e-05,9.112022052042692e-05,7.058087666734686e-05,3.7043847649967284e-05,4.030889408893332e-05,3.364266387901213e-08,5.2740826227490083e-11,5.33878533878116e-07,1.5049988894356704e-05,4.819655800966718e-09
1.6945952750167177e-12,0.09987580875752079,0.0,24.798484815252433,0.03105988756114622,0.31925488642078836,0.3503924175415148,0.20690336540186427,0.09179023316321061,0.0,7.279018033232757e-24,1.7328379285857477e-07,5.7242617402218106e-21,0.0,2.718567799761442e-34,1.79149616820912e-11,1.242289684892419e-24,1.2880801359888707e-23,2.3323931921063502e-33,2.0638904990655592e-12,8.921245748040583e-15,2.0015109861314259e-53,5.216082355937906e-11,2.916240805162955e-35,2.4100278909756026e-23,5.756713762151339e-42,1.7290183122989037e-07,1.651720834976215e-36,0.0002279335823702398,0.00011341250598367745,7.945728673397064e-05,9.220131423183307e-05,7.136131473233822e-05,3.749346154562225e-05,4.083073184335426e-05,3.4176160052641806e-08,5.3396217120926605e-11,5.471652789270264e-07,1.5222702038197486e-05,4.999064386209002e-09
1.7149222131731505e-12,0.09987580875752079,0.0,24.798477834108553,0.03105971507908701,0.3192530524906005,0.350391334964195,0.20690213707528515,0.09178856726286318,0.0,7.544093617525884e-24,1.7536208426911406e-07,5.932760409080586e-21,0.0,2.9201203253978684e-34,1.8583917737844045e-11,1.3028602488224306e-24,1.3191520998171254e-23,2.417324890334561e-33,2.1136959423506116e-12,9.028229607032008e-15,2.1244538401210725e-53,5.2786994258969877e-11,3.0224327033010387e-35,2.5276966296794655e-23,6.183504238865043e-42,1.7497091218237454e-07,1.7324012261718777e-36,0.00022959913773965874,0.00011471021640988082,8.045710006380805e-05,9.328181326016481e-05,7.214003029136819e-05,3.794307251576289e-05,4.135331146488891e-05,3.4714195385060776e-08,5.405196902034373e-11,5.606209165975604e-07,1.5395184097404856e-05,5.182911159937746e-09
1.7352491513295834e-12,0.09987580875752079,0.0,24.798470873060616,0.031059542827803172,0.3192512190857366,0.35039025298123694,0.20690091047033504,0.09178691947576645,0.0,7.815527294531897e-24,1.7744036926029084e-07,6.146262454259091e-21,0.0,3.133972762139642e-34,1.926971526782441e-11,1.3656184341949348e-24,1.350594101370533e-23,2.504293493156139e-33,2.164095076770766e-12,9.13521283133027e-15,2.253364893255761e-53,5.3413181495324624e-11,3.1311713858335445e-35,2.649621013076009e-23,6.636339294813087e-42,1.7703987718430257e-07,1.816001657378008e-36,0.00023124657986695805,0.00011600648734201756,8.145799817830758e-05,9.436171793328669e-05,7.29170271418907e-05,3.839268056486594e-05,4.187663167930205e-05,3.52568259846509e-08,5.4708081902192363e-11,5.742456367475167e-07,1.55674353812475e-05,5.37125221114145e-09
1.7555760894860163e-12,0.09987580875752079,0.0,24.798463931907367,0.031059370806985835,0.3192493862056235,0.35038917159231275,0.2068996855832203,0.09178528960494468,0.0,8.093394396584288e-24,1.7951864783562958e-07,6.364827259725307e-21,0.0,3.3607182733748336e-34,1.9972582199834565e-11,1.430616245275345e-24,1.3824061329404275e-23,2.5933231253796658e-33,2.215087898471859e-12,9.242195421824598e-15,2.3884588242618116e-53,5.403938543507842e-11,3.242487016495635e-35,2.7759023434034074e-23,7.11647488274888e-42,1.7910872624640406e-07,1.902591738420491e-36,0.00023287610572777587,0.00011730132038061443,8.245998029982937e-05,9.544102857887373e-05,7.369230907298167e-05,3.8842285697392513e-05,4.240069121387511e-05,3.5804108021440385e-08,5.536455574292629e-11,5.880396287491957e-07,1.5739456198578835e-05,5.5641436917088185e-09
1.7759030276424491e-12,0.09987580875752079,0.0,24.7984570104497,0.03105919901632658,0.31924755384968845,0.350388090797095,0.20689846241015583,0.09178367745556432,0.0,8.377770255328252e-24,1.815969199986526e-07,6.588514212215694e-21,0.0,3.6009712130221005e-34,2.0692747128210188e-11,1.4979062951046837e-24,1.4145881868904977e-23,2.6844379114018482e-33,2.2666744036056037e-12,9.349177379402257e-15,2.5299553979231283e-53,5.466560624470763e-11,3.356409758507094e-35,2.90664311035037e-23,7.625211821093385e-42,1.8117745937941814e-07,1.9922418986244734e-36,0.00023448791015570598,0.00011859471712444439,8.346304565138627e-05,9.651974552441174e-05,7.446587986535786e-05,3.9291887917788225e-05,4.2925488797404374e-05,3.6356097726943745e-08,5.602139051900217e-11,6.020030814900617e-07,1.5911246857837608e-05,5.761641816267779e-09
1.796229965798882e-12,0.09987580875752079,0.0,24.798450108490638,0.03105902745551737,0.3192457220173595,0.35038701059525645,0.20689724094736484,0.09178208283491046,0.0,8.668730201721227e-24,1.836751857528804e-07,6.817382701266192e-21,0.0,3.855367623720826e-34,2.1430439313911522e-11,1.5675418054265087e-24,1.4471402556556812e-23,2.7776619752082854e-33,2.3188545883295747e-12,9.456158704948561e-15,2.6780795245658984e-53,5.529184409053002e-11,3.472969774573286e-35,3.041946990913164e-23,8.163896848604389e-42,1.832460765940934e-07,2.0850233867985492e-36,0.00023608218586559302,0.00011988667917052862,8.446719345664307e-05,9.759786909719733e-05,7.523774329139508e-05,3.974148723048323e-05,4.3451023160199366e-05,3.691285139400182e-08,5.6678586206879554e-11,6.161361833734031e-07,1.60828076670484e-05,5.963802862024736e-09
1.8165569039553149e-12,0.09987580875752079,0.0,24.798443225835307,0.03105885612425059,0.3192438907080652,0.35038593098647003,0.20689602119107878,0.09178050555236394,0.0,8.966349566033376e-24,1.8575344510183166e-07,7.05149211924319e-21,0.0,4.124565740841497e-34,2.218588868461346e-11,1.6395766066138787e-24,1.4800623317410726e-23,2.8730194403742358e-33,2.3716284488071878e-12,9.563139399346868e-15,2.833061319542678e-53,5.5918099138704877e-11,3.5921972268861107e-35,3.181918849252701e-23,8.733923691363285e-42,1.85314577901188e-07,2.1810082712189987e-36,0.00023765912347657186,0.00012117720811413872,8.54724229399161e-05,9.867539962433833e-05,7.600790311514696e-05,4.0191083639892404e-05,4.397729303408115e-05,3.7474425376622e-08,5.733614278302084e-11,6.304391223189921e-07,1.6254138933822252e-05,6.1706831686040424e-09
1.836883842111748e-12,0.09987580875752079,0.0,24.798436362290918,0.031058685022219056,0.31924205992123483,0.35038485197040864,0.20689480313753758,0.09177894541937857,0.0,9.2707036778481e-24,1.8783169804902285e-07,7.290901861374457e-21,0.0,4.409246502205575e-34,2.2959325834794592e-11,1.7140651375963286e-24,1.5133544077208436e-23,2.9705344300653705e-33,2.4249959812076754e-12,9.670119463478601e-15,2.995136162713166e-53,5.6544371555233156e-11,3.7141222771249485e-35,3.32666473655163e-23,9.336734141844713e-42,1.8738296331146945e-07,2.2802694396140414e-36,0.00023921891153485926,0.00012246630554879872,8.647873332617251e-05,9.975233743275378e-05,7.677636309236302e-05,4.064067715041537e-05,4.450429715238072e-05,3.804087608981847e-08,5.7994060223891325e-11,6.449120857637446e-07,1.6425240965357215e-05,6.382339137887669e-09
1.857210780268181e-12,0.09987580875752079,0.0,24.798429517666722,0.031058514149115972,0.3192402296562985,0.35038377354674566,0.20689358678298933,0.09177740224945846,0.0,9.581867866062554e-24,1.899099445979688e-07,7.535671325780034e-21,0.0,4.710114063616445e-34,2.37509820258251e-11,1.7910624457868718e-24,1.5470164762371816e-23,3.0702310670385404e-33,2.4789571817060725e-12,9.777098898223222e-15,3.164544757924202e-53,5.717066150595763e-11,3.83877508645762e-35,3.476291890871521e-23,9.973819150284179e-42,1.894512328357151e-07,2.3828805991481375e-36,0.00024076173653629464,0.00012375397306628715,8.748612384102978e-05,0.00010082868284917439,7.754312697050743e-05,4.1090267766436575e-05,4.5032034249937256e-05,3.86122600094526e-08,5.865233850595918e-11,6.59555260662377e-07,1.659611406843894e-05,6.5988272338551165e-09
