Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),CH3OX(210),H2NOX(204),HOX(29),H2NO(88),HNOX(526),H3NX(202),NX(608),OX(27),HNX(525),H2X(216),H2NX(201),CH2X(34),CHX(35),CX(33),SX(667),NO2X(206),SX(613),SX(725),CH2OX(511),CHOX(665),NO2X(213),SX(672),H2NO3(231),CH2NX(666),CNO2X(792)
5.8952166247951e-25,0.1547348997255798,0.0,38.42067560186146,0.031075110263184425,0.3194096818763549,0.3504847921395393,0.20701222018021492,0.09201819554070584,0.0,4.166791333337459e-55,8.586646722544903e-18,4.1619542719692513e-51,0.0,2.0513457664894492e-84,7.788956286864984e-36,5.7802532082696945e-56,4.313666767711146e-42,1.2367231117239322e-61,5.721175445959026e-34,3.3316488532366345e-22,1.981624957044988e-99,1.887249497262256e-18,1.7000470894314814e-61,5.278067540126209e-51,4.0771862511918605e-90,8.586991779333791e-18,1.6074198756324182e-76,1.5042446057981888e-16,5.141597077864117e-17,3.6150977724676185e-17,4.0846843973472846e-17,3.383304713048069e-17,1.6239862622631343e-17,1.6453110649180604e-17,1.4876230663172343e-17,2.109166538097175e-16,6.086908219236042e-31,6.966300312542994e-18,5.365121616684797e-44,2.6270780816311054e-30,2.9068292438733456e-30,2.9211662394029766e-51,1.1570379474607367e-17,1.031830031251135e-30,8.848776458743115e-40,4.610652686907824e-44,3.417352585574642e-68,6.53549503575636e-18,1.2800169294355286e-56,1.4459003000884622e-105,1.1726420292814513e-41,3.641335879210838e-53,7.811239096268635e-33,1.448075567214662e-72,2.090294162043588e-16,4.168075152126846e-72,8.19670705069059e-89
1.1795555071158223e-24,0.1547348997255798,0.0,38.42067560186146,0.031075110263184415,0.3194096818763546,0.35048479213953904,0.20701222018021487,0.09201819554070569,0.0,3.336812483140515e-54,1.7180753607316145e-17,3.332938911016547e-50,0.0,6.572410692975918e-83,3.117612393797007e-35,4.627717208033116e-55,1.7265908810881052e-41,9.903815159573759e-61,2.2899611597346272e-33,6.6661922754161325e-22,6.350692014898619e-98,3.776138655251912e-18,1.3614164704038603e-60,4.225663323123426e-50,1.3063103720659675e-88,1.7181444020682667e-17,2.574863689835226e-75,3.0097961139463926e-16,1.0287661225297509e-16,7.233336377061182e-17,8.172917608244815e-17,6.769548874151968e-17,3.2493834595931885e-17,3.2920515921013793e-17,2.976538594029849e-17,4.220165540606246e-16,2.4363495817582548e-30,1.3938653014577756e-17,4.295359516976921e-43,1.051515868959151e-29,1.1634892391131664e-29,2.3387130912951614e-50,2.315081140748992e-17,4.130009148128662e-30,7.084401596061232e-39,3.691327331254354e-43,1.0949034173865492e-66,1.3076668173194517e-17,2.050410489722023e-55,3.711084202479242e-103,4.693624110401221e-41,2.9152827914431094e-52,3.1265313061655624e-32,4.639564831157821e-71,4.1824043919951147e-16,1.3354313357215761e-70,5.255127238936023e-87
2.359623196388447e-24,0.1547348997255798,0.0,38.42067560186146,0.031075110263184394,0.31940968187635405,0.3504847921395385,0.20701222018021476,0.09201819554070538,0.0,2.6708024137320587e-53,3.436896737685856e-17,2.667701986054208e-49,0.0,2.1044690542382982e-81,1.2474510601118256e-34,3.703580224174561e-54,6.908612513124333e-41,7.927066194756859e-60,9.162827451478519e-33,1.3335279119775122e-21,2.0337414880775142e-96,7.553916971231162e-18,1.0896849654035859e-59,3.381814923847855e-49,4.1827723215491765e-87,3.4370348503380514e-17,4.122176982687604e-74,6.020899130240371e-16,2.057978952015483e-16,1.4469813586260035e-16,1.6349384030037227e-16,1.3542037196357705e-16,6.500177854252673e-17,6.585532646474261e-17,5.95436964945447e-17,8.442163545624374e-16,9.748571819333811e-30,2.788335841862767e-17,3.4375930610287464e-42,4.20743313868287e-29,4.65547247136926e-29,1.8716828332244527e-49,4.631167527325537e-17,1.6525416150199047e-29,5.669674361766912e-38,2.954186467788638e-42,3.50585586444066e-65,2.6159014448070816e-17,3.2825647555429443e-54,9.512657001155497e-101,1.8780610169733755e-40,2.3331122470635726e-51,1.2510197720280695e-31,1.4855781170579404e-69,8.366624851898156e-16,4.2760207937501306e-69,3.3662416091042114e-85
4.719758574933696e-24,0.1547348997255798,0.0,38.42067560186146,0.031075110263184352,0.3194096818763529,0.3504847921395374,0.20701222018021456,0.09201819554070478,0.0,2.137183034005377e-52,6.874539491594309e-17,2.1347020637182142e-48,0.0,6.736377949046648e-80,4.990616650001205e-34,2.9634268826901126e-53,2.7638948670812762e-40,6.343258974818234e-59,3.665727628082683e-32,2.6673452808493097e-21,6.510405870707508e-95,1.5109473603189408e-17,8.719687418647582e-59,2.7059657550047383e-48,1.3388999555978298e-85,6.874815746877657e-17,6.59739986283381e-73,1.2043105162818614e-15,4.1164046109831643e-16,2.8942768004704626e-16,3.270231687361145e-16,2.7087013840760945e-16,1.3001766643569159e-16,1.3172494755245e-16,1.1910031760301278e-16,1.6886159555660572e-15,3.9000635166162166e-29,5.577276922664907e-17,2.750596739401822e-41,1.6832472270654283e-28,1.8624921347104308e-28,1.4976312962984728e-48,9.263340300478769e-17,6.611242507869843e-29,4.536600896213229e-37,2.363802392157626e-41,1.1222219255022768e-63,5.232370699782332e-17,5.253630486593592e-53,2.4368134832795862e-98,7.51346698746999e-40,1.8668442789016585e-50,5.004893703266079e-31,4.755324803529534e-68,1.6735065771704183e-15,1.3687511621093772e-67,2.155345082288005e-83
9.440029332024194e-24,0.1547348997255798,0.0,38.42067560186146,0.03107511026318427,0.3194096818763506,0.3504847921395353,0.20701222018021417,0.09201819554070358,0.0,1.7099628948391057e-51,1.3749824999411102e-16,1.7079778673207036e-47,0.0,2.155973320862932e-78,1.996409224416078e-33,2.3709666115679396e-52,1.1056479256070943e-39,5.075249665896061e-58,1.4664103892292342e-31,5.334980018592899e-21,2.0837192592256753e-93,3.0220586867104895e-17,6.976633120907278e-58,2.1649781523310613e-47,4.285140479657961e-84,1.3750377539957008e-16,1.0557373383950484e-71,2.4087517227936243e-15,8.233255928903389e-16,5.788867684178137e-16,6.540818256071748e-16,5.417696712953449e-16,2.6004944222192176e-16,2.634641897288637e-16,2.3821355981985146e-16,3.377415157573275e-15,1.5601523734694553e-28,1.1155159084237816e-16,2.200686330075592e-40,6.733536890467239e-28,7.450574874350688e-28,1.198219100596104e-47,1.852768584678578e-16,2.644712214419098e-28,3.6296252985379644e-36,1.8912284695305668e-40,3.591676953297813e-62,1.0465309209732803e-16,8.407030480838714e-52,6.240257140497415e-96,3.005631396132691e-39,1.4936172306820478e-49,2.002120415940116e-30,1.5219441104748392e-66,3.347194761131602e-15,4.38069502298243e-66,1.3797285624668157e-81
1.888057084620519e-23,0.1547348997255798,0.0,38.420675601861454,0.031075110263184103,0.319409681876346,0.3504847921395311,0.20701222018021337,0.09201819554070116,0.0,1.368056908210606e-50,2.7500396015044214e-16,1.3664687856742175e-46,0.0,6.899646479103116e-77,7.985962605544545e-33,1.8968633362766313e-51,4.422771666390291e-39,4.060456742820867e-57,5.865880241403798e-31,1.0670249494080056e-20,6.668524705033038e-92,6.044281339493183e-17,5.581659792686047e-57,1.7320647455861473e-46,1.3713506626835667e-82,2.7501501126116287e-16,1.689302439744899e-70,4.817634135801607e-15,1.6466958564683294e-15,1.1578049451668505e-15,1.3081991393475996e-15,1.0835687370694983e-15,5.201129937939841e-16,5.269426740856868e-16,4.764400442531388e-16,6.755013561587622e-15,6.2408634366035975e-28,2.231092340725815e-16,1.7606326439509643e-39,2.6935243565284444e-27,2.9803512211637037e-27,9.586209714995029e-47,3.705637693940202e-16,1.0579279186634084e-27,2.9038380500766283e-35,1.5130658009069313e-39,1.149433599361397e-60,2.0931186229633613e-16,1.3452226211289255e-50,1.5977637516659e-93,1.2023014802724156e-38,1.1949505104588414e-48,8.008807544630051e-30,4.870632073945188e-65,6.6945711290538805e-15,1.4019406849244869e-64,8.83129226155593e-80
3.7761653874567184e-23,0.1547348997255798,0.0,38.42067560186144,0.031075110263183773,0.3194096818763368,0.3504847921395226,0.20701222018021176,0.09201819554069635,0.0,1.0944801645612385e-49,5.500153804630857e-16,1.0932096263221324e-45,0.0,2.2079719735952715e-75,3.1944506389341295e-32,1.5175266888667095e-50,1.769144659993352e-38,3.2484682014357825e-56,2.3463998343056514e-30,2.1340788445054286e-20,2.1340276030167248e-90,1.2088726645056966e-16,4.46546915684583e-56,1.3856846868340103e-45,4.388491263062953e-81,5.500374829843712e-16,2.702982066255082e-69,9.6353989617554e-15,3.2934363836000906e-15,2.3156412986949326e-15,2.6164337668216655e-15,2.1671668686125355e-15,1.0402400969365164e-15,1.0538996428153165e-15,9.528930131181538e-16,1.3510210369615956e-14,2.496396164121311e-27,4.462245205279686e-16,1.4085395480176552e-38,1.077431663068411e-26,1.1921647431849588e-26,7.669151551537702e-46,7.4113759124643345e-16,4.231797654848516e-27,2.323125520043379e-34,1.2104992902044187e-38,3.6783828721146964e-59,4.186294026943471e-16,2.152434392387843e-49,4.090605379878108e-91,4.809303765258424e-38,9.559830991130828e-48,3.2035881951855976e-29,1.5586850431749426e-63,1.3389323864898082e-14,4.4864484611685167e-63,5.652413672166412e-78
7.552381993129117e-23,0.1547348997255798,0.0,38.42067560186142,0.031075110263183114,0.3194096818763184,0.3504847921395056,0.20701222018020854,0.0920181955406867,0.0,8.755979870574016e-49,1.1000382210882983e-15,8.745815403817099e-45,0.0,7.0656464790672494e-74,1.2777937382191979e-31,1.2140357593433168e-49,7.07665062752135e-38,2.598815684647726e-55,9.385694813536075e-30,4.268186634700241e-20,6.829047849762874e-89,2.417761725617808e-16,3.572431855417995e-55,1.1085609057861538e-44,1.4043442675945742e-79,1.1000824264308792e-15,4.324849837734378e-68,1.9270928613414295e-14,6.586917437766737e-15,4.6313140058711304e-15,5.232903021742662e-15,4.334363131677532e-15,2.080494303215212e-15,2.107813580338508e-15,1.9057989508419447e-15,2.7020603985671203e-14,9.985686236593562e-27,8.924550934186652e-16,1.1268450117480873e-37,4.309770493565864e-26,4.768707482634604e-26,6.135396370939867e-45,1.482285234951614e-15,1.6927361884281687e-26,1.858522374739796e-33,9.68439593864451e-38,1.1771394970635792e-57,8.372644834903482e-16,3.443957588043307e-48,1.0472372418824257e-88,1.923741074141879e-37,7.647955553497299e-47,1.2814483136564706e-28,4.988033576276005e-62,2.6778829336585062e-14,1.4357330024181088e-61,3.617741660718585e-76
1.5104815204473916e-22,0.1547348997255798,0.0,38.42067560186137,0.031075110263181792,0.31940968187628166,0.35048479213947165,0.20701222018020213,0.09201819554066741,0.0,7.00483931851393e-48,2.2000839023384245e-15,6.99670768076768e-44,0.0,2.2610286597105072e-72,5.111204823775742e-31,9.712343710041729e-49,2.8306746486083756e-37,2.079068997243262e-54,3.7542970207424045e-29,8.536402215089736e-20,2.1853208354823055e-87,4.835539847839453e-16,2.8579680964833653e-54,8.86853987187234e-44,4.493944958241166e-78,2.2001723133242595e-15,6.919822566363636e-67,3.8541987915737325e-14,1.3173879545712522e-14,9.26265942070366e-15,1.0465841531476113e-14,8.668755657723211e-15,4.161002715747129e-15,4.215641455640622e-15,3.811610826264572e-15,5.404139121777599e-14,3.9942948109450244e-26,1.784916239119747e-15,9.014813587880213e-37,1.72391696571415e-25,1.9074926950951942e-25,4.908349735898385e-44,2.964580522363391e-15,6.77097844921572e-26,1.4868265656012295e-32,7.748021426059421e-37,3.767102168892811e-56,1.6745346450822675e-15,5.510382189805444e-47,2.6809814394579676e-86,7.695003425063272e-37,6.118400741512036e-46,5.125819325902263e-28,1.5962791274313886e-60,5.355784027995334e-14,4.594657575020237e-60,2.315511354740347e-74
3.020968162716351e-22,0.1547348997255798,0.0,38.42067560186127,0.03107511026317915,0.3194096818762081,0.35048479213940376,0.2070122201801893,0.09201819554062884,0.0,5.603893623714774e-47,4.400175264837481e-15,5.597388287777226e-43,0.0,7.235326569456114e-71,2.044490228094567e-30,7.76989802528546e-48,1.1322727389906598e-36,1.6632617776296451e-53,1.5017226273552906e-28,1.7072833375868193e-19,6.993067511508528e-86,9.671096092272434e-16,2.2863835220806473e-53,7.09485294773099e-43,1.4380693149730583e-76,4.400352087112481e-15,1.1071766367117733e-65,7.708410651640433e-14,2.634780376005407e-14,1.8525350252289256e-14,2.0931718550508844e-14,1.733754070947732e-14,8.322019540709062e-15,8.431297207267772e-15,7.623234577010002e-15,1.0808296568196272e-13,1.5977219878049904e-25,3.569838530200665e-15,7.211872268257932e-36,6.895685399393936e-25,7.629990184660503e-25,3.926696983722983e-43,5.929171097192607e-15,2.708397672700129e-25,1.1894645304460916e-31,6.199169455622651e-36,1.2056189709477579e-54,3.3490749682657722e-15,8.816651543828665e-46,6.863381734941836e-84,3.078009189537521e-36,4.894735103519442e-45,2.0503329446244926e-27,5.1087130381852885e-59,1.0711586216666719e-13,1.4704688347814663e-58,1.4820973188957276e-72
6.04194144725427e-22,0.1547348997255798,0.0,38.42067560186107,0.031075110263173868,0.319409681876061,0.350484792139268,0.20701222018016366,0.0920181955405517,0.0,4.483123766545669e-46,8.800357989830816e-15,4.477919487492728e-42,0.0,2.3153100795370332e-69,8.177996104687965e-30,6.215927648035868e-47,4.529096715231146e-36,1.330612054042597e-52,6.006898147420208e-28,3.4145695697422996e-19,2.2377881377786007e-84,1.934220858109716e-15,1.829110435628785e-52,5.6758907781794775e-42,4.601832893192972e-75,8.80071163469476e-15,1.771486639588139e-64,1.5416834370182225e-13,5.2695652182537055e-14,3.705073192314259e-14,4.186347258683764e-14,3.467511081163652e-14,1.6644053190225327e-14,1.6862608714613766e-14,1.5246482078101575e-14,2.1616611461024496e-13,6.390896079334331e-25,7.13968311107752e-15,5.769506374320185e-35,2.7582776670071224e-24,3.051999954847319e-24,3.1413710878737186e-42,1.1858352246873693e-14,1.0833599708029561e-24,9.515726341528415e-31,4.960517201240689e-35,3.85888900461614e-53,6.698155614631451e-15,1.4106674504835162e-44,1.7570345885770595e-81,1.2312052347557084e-35,3.9157938721903144e-44,8.201342207010422e-27,1.6351730520446386e-57,2.1423190594000407e-13,4.706608102192336e-57,9.487501858847865e-71
1.2083888016330108e-21,0.1547348997255798,0.0,38.42067560186067,0.0310751102631633,0.31940968187576685,0.35048479213899636,0.20701222018011234,0.09201819554039742,0.0,3.58650256026223e-45,1.7600723439798368e-14,3.5823391328880527e-41,0.0,7.409001177933729e-68,3.2712203564205337e-29,4.972745817380819e-46,1.8116398380807857e-35,1.0644906960103878e-51,2.4027607864678528e-27,6.829142034052414e-19,7.160932495460045e-83,3.868443355858165e-15,1.463289795689771e-51,4.540715990364078e-41,1.4725882994113225e-73,1.7601430729882676e-14,2.8343818399098424e-63,3.083368180089934e-13,1.0539134900270261e-13,7.410149529557789e-14,8.372698065254853e-14,6.935025101055886e-14,3.328812048762744e-14,3.3725231745672486e-14,3.049297707868757e-14,4.323324124664445e-13,2.556360058358584e-24,1.4279372267691308e-14,4.615608524176025e-34,1.1033117682036899e-23,1.22080075823485e-23,2.5131128672615053e-41,2.371671454632647e-14,4.33343883161224e-24,7.612580290137112e-30,3.9702955509880436e-34,1.235421331368843e-51,1.3396316907357477e-14,2.2570704843585384e-43,4.4980198952388804e-79,4.924824017198124e-35,3.1326373898901743e-43,3.2805389684867577e-26,5.234998096137869e-56,4.284639934863146e-13,1.5068181640158035e-55,6.074631083069724e-69
2.4167781154481782e-21,0.1547348997255798,0.0,38.420675601859884,0.031075110263142167,0.31940968187517854,0.3504847921384532,0.2070122201800097,0.09201819554008885,0.0,2.8692034670091733e-44,3.520145433965699e-14,2.865872723440048e-40,0.0,2.3708818044972513e-66,1.3085044263098513e-28,3.978198146007793e-45,7.246561657372317e-35,8.51592977918641e-51,9.61104620006468e-27,1.3658286962669256e-18,2.291500071278087e-81,7.736888351289081e-15,1.1706324154262384e-50,3.632574139131718e-40,4.712285395492657e-72,3.5202868920351925e-14,4.535013516745292e-62,6.166737663686772e-13,2.107827425438321e-13,1.4820302216336283e-13,1.674539967561836e-13,1.3870053138681929e-13,6.657625507591002e-14,6.745047787325696e-14,6.098596707347092e-14,8.646650081773835e-13,1.0225443494694867e-23,2.855875056035919e-14,3.6924881905527684e-33,4.413248475220284e-23,4.8832045863217534e-23,2.0105136471128106e-40,4.743343914559447e-14,1.7333730382932717e-23,6.090056203261518e-29,3.179243766812763e-33,3.9570329549416324e-50,2.679263949278822e-14,3.611314828419379e-42,1.1514945467990695e-76,1.9699301907482455e-34,2.5061107909862543e-42,1.3122160045144867e-25,1.6767607341545272e-54,8.569281685774823e-13,4.8263122669558225e-54,3.891120149972061e-67
4.8335567430785135e-21,0.1547348997255798,0.0,38.420675601858306,0.0310751102630999,0.3194096818740019,0.35048479213736683,0.20701222017980442,0.0920181955394717,0.0,2.2953633411087274e-43,7.040291613906833e-14,2.2926987455582247e-39,0.0,7.586824057275973e-65,5.2341454788269215e-28,3.1825591336822956e-44,2.898625124816328e-34,6.81274550778455e-50,3.844419090218925e-26,2.73165768198894e-18,7.332802904450877e-80,1.547377834188699e-14,9.365061638899318e-50,2.906059849580391e-39,1.507931780301932e-70,7.04057453016641e-14,7.256023683929879e-61,1.2333476620694103e-12,4.2156552922928454e-13,2.9640607639059053e-13,3.3490802885230684e-13,2.774010920530032e-13,1.331525242263886e-13,1.3490097039029392e-13,1.2197194703748315e-13,1.7293301995934213e-12,4.090178056536225e-23,5.711750706345619e-14,2.953991103058691e-32,1.7652996702539614e-22,1.953282145838274e-22,1.6084473860900915e-39,9.486688834558023e-14,6.933468892333607e-23,4.872029406154848e-28,2.5482052992523723e-32,1.2686075969095041e-48,5.358528466356448e-14,5.778105376467498e-41,2.947827905608981e-74,7.879721676601957e-34,2.004888923971087e-41,5.248864852162833e-25,5.375622060154583e-53,1.7138565187540048e-12,1.5472947698420334e-52,2.4946096849063315e-65
9.667113998339184e-21,0.1547348997255798,0.0,38.420675601855145,0.031075110263015366,0.3194096818716487,0.35048479213519407,0.20701222017939386,0.09201819553823741,0.0,1.8362908998579564e-42,1.408058397366673e-13,1.8341592230958148e-38,0.0,2.4277840628157965e-63,2.0937599102693545e-27,2.5460475857517852e-43,1.1594501429860202e-33,5.450197079991802e-49,1.5377677576096356e-25,5.46331565342755e-18,2.3464973576360397e-78,3.0947558322027096e-14,7.49205023730121e-49,2.3248480942362907e-38,4.825382421446051e-69,1.4081149806578318e-13,1.1609639536238295e-59,2.466695449396341e-12,8.431311010129634e-13,5.928121868116776e-13,6.698160925999654e-13,5.548022130400234e-13,2.6630506242299933e-13,2.6980195647184005e-13,2.4394390686328965e-13,3.458660582402137e-12,1.6360713594734267e-22,1.142350197406951e-13,2.363193106103252e-31,7.061199238810147e-22,7.813129210955058e-22,1.2868158990726974e-38,1.8973378675135084e-13,2.7733682872127793e-22,3.897597550716459e-27,2.046260056318872e-31,4.074627465167238e-47,1.0717057500477598e-13,9.244969949512154e-40,7.546441853085807e-72,3.15188865006037e-33,1.6039111589420835e-40,2.0995461075782773e-24,1.7265903576050514e-51,3.427713219083799e-12,4.969739860692019e-51,1.6020438927297956e-63
1.9334228508860523e-20,0.1547348997255798,0.0,38.42067560184883,0.0310751102628463,0.3194096818669422,0.35048479213084854,0.20701222017857274,0.09201819553576884,0.0,1.4690328106273926e-41,2.8161168692697064e-13,1.4673274690191279e-37,0.0,7.768909579150196e-62,8.375852376633416e-27,2.0368382314125788e-42,4.637800763551079e-33,4.360157933482984e-48,6.151071269350244e-25,1.0926631596283097e-17,7.508792229525772e-77,6.189511827808449e-14,5.993640560291095e-48,1.8598785600369394e-37,1.5441224898104613e-67,2.8162300360000017e-13,1.857542455949812e-58,4.933391007752055e-12,1.6862622382314165e-12,1.1856244155203947e-12,1.339632218316931e-12,1.1096044536326727e-12,5.326101383988351e-13,5.396039328248207e-13,4.878878261060308e-13,6.917321347926126e-12,6.544285752606407e-22,2.284700437793526e-13,1.8905545797582805e-30,2.824479805055915e-21,3.1252518139498963e-21,1.0295453583433641e-37,3.7946758358608807e-13,1.1093317671733248e-21,3.118036048942448e-26,1.649320884600267e-30,1.3135335345238186e-45,2.1434115568583504e-13,1.479195308135599e-38,4.175769209446744e-69,1.260755293271088e-32,1.2831287803580553e-39,8.398184762876834e-24,5.565991412084456e-50,6.85542661965038e-12,1.6020899920271616e-49,1.3657359693419427e-61
3.8668457529903205e-20,0.1547348997255798,0.0,38.420675601836194,0.031075110262508164,0.3194096818575292,0.35048479212215755,0.20701222017693052,0.09201819553083171,0.0,1.175226284722537e-40,5.632233812879987e-13,1.1738620112447342e-36,0.0,2.486051154644923e-60,3.3509909138821916e-26,1.6294707323165743e-41,1.8551203481322456e-32,3.4881264545563863e-47,2.4604285522164972e-24,2.1853263481907505e-17,2.4028136230361723e-75,1.2379023817330796e-13,4.794912596376781e-47,1.4879028799992999e-36,4.941192145117005e-66,5.632460146923496e-13,2.972068029790005e-57,9.866782059270905e-12,3.3725244872727043e-12,2.3712489044040738e-12,2.679264462637457e-12,2.219208929292407e-12,1.0652202886809642e-12,1.079207902290336e-12,9.757756629560258e-13,1.3834642878600337e-11,2.617714396788565e-21,4.569400865933864e-13,1.5124437104578906e-29,1.1297919423075107e-20,1.2501007547174935e-20,8.23784446179015e-37,7.589351773483473e-13,4.437202427408246e-21,2.4943614816691553e-25,1.339156387650014e-29,4.265081992206718e-44,4.2868231704249744e-13,2.3667126129918755e-37,1.0712408846255725e-66,5.043019538521613e-32,1.0265027181389788e-38,3.3592739709733433e-23,1.8072934814625223e-48,1.371085342041152e-11,5.2020331850973376e-48,8.903720550441121e-60
7.733691557198857e-20,0.1547348997255798,0.0,38.42067560181092,0.031075110261831893,0.3194096818387032,0.3504847921047755,0.20701222017364607,0.09201819552095744,0.0,9.401810421450177e-40,1.1264467699317409e-12,9.390896231074659e-36,0.0,7.955363817343693e-59,1.3409162552919332e-25,1.3035767760271405e-40,7.420481513075911e-32,2.790501206711796e-46,9.841714271371248e-24,4.370652725280957e-17,7.689003768882103e-74,2.4758047789618966e-13,3.835930136301147e-46,1.1903223137642751e-35,1.581181510908885e-64,1.1264920369727097e-12,4.755308915555575e-56,1.9733563901538276e-11,6.745048883772813e-12,4.742498008037063e-12,5.358528922824888e-12,4.438417858509618e-12,2.1304405825670526e-12,2.158415908259579e-12,1.951551330114067e-12,2.7669285938453683e-11,1.0470858041070168e-20,9.138801511683304e-13,1.2099550009407856e-28,4.519167796830007e-20,5.0004031029416706e-20,6.592645711442091e-36,1.5178703652440031e-12,1.7747812128887123e-20,1.9953813521972677e-24,1.1028420887815083e-28,1.4043588833113041e-42,8.573646397339991e-13,3.786740363183306e-36,2.742399312606553e-64,2.0172064477292946e-31,8.212016564841931e-38,1.3437096010017541e-22,5.950853581180824e-47,2.7421707020445702e-11,1.7128677087152991e-46,5.865076328846501e-58
1.1600537361407392e-19,0.1547348997255798,0.0,38.420675601785646,0.03107511026115562,0.3194096818198772,0.35048479208739347,0.2070122201703616,0.09201819551108317,0.0,2.7911624808537782e-39,1.6896701584971685e-12,2.7879223301694106e-35,0.0,3.72169633376603e-58,2.8502105823127326e-25,3.727415187752427e-40,1.5768523340400876e-31,8.284300493716684e-46,2.0913642835977316e-23,6.55597910233649e-17,3.678557581984936e-73,3.713707175515061e-13,1.1387917642028802e-45,3.403577869417093e-35,7.39711918567018e-64,1.6897380593487314e-12,1.8128818640099333e-55,2.9600345483035336e-11,1.0117573178690454e-11,7.113747237535679e-12,8.037793354558699e-12,6.657626765624571e-12,3.1956608697749713e-12,3.2376239812670317e-12,2.927326990730159e-12,4.150392899681196e-11,2.2250573915708397e-20,1.3708201946901517e-12,3.4597151232293513e-28,9.603231570287677e-20,1.0625856677151966e-19,1.8859471934180262e-35,2.2768055535107954e-12,3.771263552985822e-20,5.7053664199887796e-24,3.2052050588923304e-28,6.640943177584324e-42,1.2860469624036773e-12,1.4436947893108285e-35,1.4909943709567074e-63,4.286561676342114e-31,2.3481226277112872e-37,2.85538290938789e-22,2.8140439386228174e-46,4.113256061899178e-11,8.099822066935216e-46,2.928823689484918e-57
1.5467383165615928e-19,0.1547348997255798,0.0,38.42067560176037,0.03107511026047935,0.3194096818010512,0.35048479207001143,0.20701222016707715,0.0920181955012089,0.0,6.081796156466689e-39,2.2528935469842818e-12,6.074736037712156e-35,0.0,1.2006461970298479e-57,4.863323172912807e-25,7.862198939519075e-40,2.6899245871099046e-31,1.8051054803127016e-45,3.567621422289198e-23,8.741305479357345e-17,1.2174756653248527e-72,4.951609571392574e-13,2.4813673237183256e-45,7.179131461361833e-35,2.3863642337359096e-63,2.2529840818204146e-12,4.8767914354269135e-55,3.9467126803762085e-11,1.3490097372025635e-11,9.48499659290123e-12,1.0717057757838891e-11,8.87683565063727e-12,4.260881150304719e-12,4.316832121312692e-12,3.9031026448043026e-12,5.533857205367518e-11,3.795686225081064e-20,1.8277602171588513e-12,7.2975412592616e-28,1.6381983251974277e-19,1.8126461498085522e-19,3.979648447591249e-35,3.0357407421487237e-12,6.43310180004238e-20,1.2033931244367687e-23,6.859744982001345e-28,2.166424442903662e-41,1.714729285051533e-12,3.884367401714785e-35,1.043626891412976e-62,7.312366729925747e-31,4.952869032766189e-37,4.870947321774798e-22,9.180040708799697e-46,5.4843414216049774e-11,2.6423433495719688e-45,1.2543659285639801e-56
2.3201074774033004e-19,0.1547348997255798,0.0,38.420675601709824,0.031075110259126806,0.3194096817633993,0.3504847920352474,0.20701222016050824,0.09201819548146037,0.0,1.7653578117414822e-38,3.37934032377471e-12,1.76330847649948e-34,0.0,6.60891820252744e-57,1.0073036989375054e-24,2.147410839578576e-39,5.569147233576334e-31,5.239664367743563e-45,7.3863069671168e-23,1.3111958233317675e-16,7.103581600483851e-72,7.427414361561883e-13,7.202643884895868e-45,1.960843453617558e-34,1.3135664830712278e-62,3.3794761269882924e-12,1.9714980322129722e-54,5.920068883320366e-11,2.0235145520288186e-11,1.4227495599037297e-11,1.6075586497620372e-11,1.3315253368790019e-11,6.39132169569096e-12,6.475248558738571e-12,5.854653937599038e-12,8.300785816389276e-11,7.85848647963297e-20,2.7416402126858658e-12,1.9931848737606514e-27,3.3916815345318195e-19,3.7528536378154956e-19,1.0877839099681576e-34,4.553611120295611e-12,1.331812482912269e-19,3.286685680651009e-23,1.918658924186222e-27,1.2217561768440644e-40,2.572093930296026e-12,1.57109888678739e-34,2.507568502682898e-61,1.513931544368677e-30,1.3527813929885548e-36,1.0084677715666454e-21,5.177087565739879e-45,8.226512140667329e-11,1.49015078092754e-44,1.1632418342810446e-55
