Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),CH3OX(210),H2NOX(204),HOX(29),H2NO(88),HNOX(526),H3NX(202)
1.360800356820294e-24,0.07659248437779444,0.0,19.017913871006357,0.03107511026318442,0.3194096818763551,0.3504847921395395,0.2070122201802149,0.09201819554070574,0.0,1.2989745676841751e-65,1.0013591531690747e-21,2.1749939509883704e-63,0.0,1.922121532404503e-107,3.1656896478655354e-45,4.9333393111896526e-70,2.2595846558259005e-53,3.275530478616128e-78,2.5718663500996754e-39,1.6121960022491975e-31,8.596900275766265e-128,1.9804582441317173e-27,2.2138396080582937e-81,8.730669637220353e-71,3.029035726134705e-117,1.0013591533302923e-21,8.147223778616676e-93,2.442935769194506e-16,8.350099022385975e-17,5.309735351970828e-17,6.633642947223473e-17,5.494582509873688e-17,2.637399604739468e-17,2.6720316871635395e-17,3.0406006780184262e-21,1.9804582441380608e-27,8.822239033829375e-32,1.1313468665184797e-17
2.7227829902320913e-24,0.07659248437779444,0.0,19.017913871006357,0.03107511026318441,0.319409681876355,0.3504847921395394,0.2070122201802148,0.09201819554070549,0.0,1.0402331688779062e-64,2.0035882969143174e-21,1.7417591585035796e-62,0.0,6.158401916409619e-106,1.268703649545005e-44,3.9496711689274265e-69,9.044227270863841e-53,2.6230809550052305e-77,1.0294167877541461e-38,3.225792696072894e-31,2.7551265415158473e-126,3.962637129657558e-27,1.7728671893742763e-80,6.989867510737909e-70,9.704912791017117e-116,2.0035882972368877e-21,1.305072824712152e-91,4.887993984755043e-16,1.6707452692054562e-16,1.0624083853682789e-16,1.3273049267989238e-16,1.0993938766497508e-16,5.2770906079191944e-17,5.346384861457572e-17,6.083843059492987e-21,3.962637129683065e-27,3.5311947553775297e-31,2.263676658203326e-17
5.446748257055686e-24,0.07659248437779444,0.0,19.017913871006357,0.031075110263184387,0.31940968187635477,0.3504847921395393,0.20701222018021465,0.092018195540705,0.0,8.326081469428139e-64,4.0080465844048015e-21,1.3941132707265636e-61,0.0,1.9719168636893172e-104,5.089293639037357e-44,3.160937382423737e-68,3.618868973502336e-52,2.099527912172702e-76,4.119008028477055e-38,6.452986083720284e-31,8.822999397124811e-125,7.92699490071055e-27,1.419012303666792e-79,5.594055474200143e-69,3.107508478439773e-114,4.008046585050066e-21,2.0893309311900094e-90,9.778110415871178e-16,3.342216003139148e-16,2.1252780857106894e-16,2.655186190952065e-16,2.199265127974391e-16,1.0556472614278645e-16,1.0695091210045725e-16,1.217032782244209e-20,7.926994900812849e-27,1.4129378615680803e-30,4.528336241572939e-17
1.0894678790702875e-23,0.07659248437779444,0.0,19.017913871006353,0.031075110263184342,0.3194096818763543,0.35048479213953904,0.2070122201802143,0.09201819554070403,0.0,6.662552034818446e-63,8.016963159385765e-21,1.1155730631216615e-60,0.0,6.312159236423375e-103,2.046311703082326e-43,2.5292302613951744e-67,1.4477832359967635e-51,1.6800476928753844e-75,1.6478714250861064e-37,1.2907372859015053e-30,2.8244153653979832e-123,1.5855710442821785e-26,1.135497334003091e-78,4.476153686732126e-68,9.947223894264684e-113,8.01696316067637e-21,3.3439013375522664e-89,1.9558343278083694e-15,6.685157471006428e-16,4.2510174863955856e-16,5.310948719258297e-16,4.399007630623177e-16,2.1115236626997522e-16,2.1392503907222366e-16,2.4343297348340202e-20,1.5855710443231512e-26,5.652671496154436e-30,9.057655408311846e-17
2.1790539857997254e-23,0.07659248437779444,0.0,19.01791387100635,0.03107511026318425,0.31940968187635344,0.3504847921395385,0.20701222018021367,0.09201819554070208,0.0,5.330716453949665e-62,1.6034796309347678e-20,8.925714429084484e-60,0.0,2.0202530446821015e-101,8.268022492879511e-43,2.0235764901047628e-66,5.791604270743134e-51,1.3442083203294763e-74,6.592022165938177e-37,2.5816146409604547e-30,9.039818422754313e-122,3.171314152706525e-26,9.085128776710914e-78,3.581357971895116e-67,3.1836855668813313e-111,1.603479631192876e-20,5.351019745555402e-88,3.911880900242972e-15,1.3371040406740572e-15,8.502496287765677e-16,1.062247377587057e-15,8.798492635918777e-16,4.223276465243521e-16,4.2787329301577026e-16,4.868923640013611e-20,3.171314152870524e-26,2.26125262154305e-29,1.8116293741788385e-16
4.358226199258601e-23,0.07659248437779444,0.0,19.01791387100634,0.03107511026318407,0.31940968187635166,0.3504847921395374,0.20701222018021237,0.09201819554069816,0.0,4.264843110074768e-61,3.2070462609271464e-20,7.141023540509887e-59,0.0,6.465632255480698e-100,3.373033848879026e-42,1.6189382978365382e-65,2.316735977004876e-50,1.0754347268301626e-73,2.6369161633143326e-36,5.1633693510783385e-30,2.8930122047037004e-120,6.34280036956362e-26,7.268563091325106e-77,2.8653744149681847e-66,1.0189111189021718e-109,3.2070462614432704e-20,8.562253728211714e-87,7.823974045080573e-15,2.6742806278207193e-15,1.7005453890507057e-15,2.124552388909434e-15,1.7597462646502076e-15,8.446782070331027e-16,8.557698009029184e-16,9.738111450372661e-20,6.342800370219828e-26,9.045378545440034e-29,3.623357040873636e-16
8.716570626176353e-23,0.07659248437779444,0.0,19.01791387100632,0.03107511026318371,0.3194096818763481,0.3504847921395353,0.20701222018020976,0.09201819554069034,0.0,3.4119824701212435e-60,6.414179520911884e-20,5.7129996368366206e-58,0.0,2.069289526942183e-98,1.401794279103303e-41,1.2951817841954667e-64,9.267132448790861e-50,8.603750105217086e-73,1.0547879250955703e-35,1.032687877131404e-29,9.25807157322544e-119,1.2685772803311407e-25,5.815034506658768e-76,2.2925971823029957e-65,3.2609817452580335e-108,6.41417952194372e-20,1.3700103693776197e-85,1.564816033462936e-14,5.3486338021133785e-15,3.40113690959946e-15,4.249162411553879e-15,3.519540266763708e-15,1.6893793280505914e-15,1.7115628166774343e-15,1.9476487071090232e-19,1.2685772805936671e-25,3.6182250313404557e-28,7.246812374261192e-16
1.7433259480011856e-22,0.07659248437779444,0.0,19.017913871006286,0.031075110263182985,0.31940968187634106,0.35048479213953104,0.20701222018020454,0.09201819554067468,0.0,2.7296291695806237e-59,1.2828446040881282e-19,4.5704720323666555e-57,0.0,6.623181854405576e-97,6.027664745879442e-41,1.0361583703778016e-63,3.706890688005993e-49,6.883109002065966e-72,4.2191946203039356e-35,2.0653897611785188e-29,2.9626521081878498e-117,2.537171767094139e-25,4.652101219889774e-75,1.8344887004960135e-64,1.0437521878658391e-106,1.2828446042943266e-19,2.192056410110323e-84,3.129653291322127e-14,1.0697340150696036e-14,6.802319950698885e-15,8.498382456841528e-15,7.039128270978069e-15,3.37878157008552e-15,3.4231488482273454e-15,3.8953238312523267e-19,2.537171768144329e-25,1.4473047353004353e-27,1.4493723041028144e-15
3.4866637187682857e-22,0.07659248437779444,0.0,19.017913871006215,0.031075110263181535,0.31940968187632696,0.35048479213952255,0.20701222018019413,0.09201819554064339,0.0,2.183720613189719e-58,2.5656979080819764e-19,3.6564065553086657e-56,0.0,2.1202883882078686e-95,2.7474243442071524e-40,8.289326487224471e-63,1.482763816933677e-48,5.506530769141766e-71,1.6876864321440666e-34,4.1307935292726437e-29,9.480597475287935e-116,5.074360740673898e-25,3.721710421961364e-74,1.4682223730870497e-63,3.34143388092442e-105,2.5656979084936945e-19,3.5073221117873425e-83,6.259327806838247e-14,2.139475284785072e-14,1.3604686032905399e-14,1.6996822547411876e-14,1.4078304279356237e-14,6.757586054155182e-15,6.8463209113306855e-15,7.790674079538093e-19,5.07436074487483e-25,5.789248386863832e-27,2.8987544374529405e-15
6.973339260302487e-22,0.07659248437779444,0.0,19.01791387100607,0.031075110263178635,0.3194096818762987,0.35048479213950556,0.2070122201801733,0.0920181955405808,0.0,1.7469834015881482e-57,5.131404516069549e-19,2.9251368161143035e-55,0.0,6.790394102309466e-94,1.368050162791731e-39,6.631497402386831e-62,5.931070351229116e-48,4.405242042375097e-70,6.750762896659119e-34,8.261601065460478e-29,3.0338089088639225e-114,1.0148738688048455e-24,2.977380116033576e-73,1.1755777127904454e-62,1.0701566034033866e-103,5.131404516890263e-19,5.611740863478335e-82,1.251867683706143e-13,4.278957824211753e-14,2.720941819734908e-14,3.399370272853275e-14,2.815665629591035e-14,1.3515195022293723e-14,1.3692665037551432e-14,1.558137457610626e-18,1.014873870485253e-24,2.3157052438930833e-26,5.797518704140137e-15
1.3946690343370888e-21,0.07659248437779444,0.0,19.017913871005778,0.031075110263172837,0.31940968187624225,0.3504847921394716,0.20701222018013163,0.09201819554045561,0.0,1.3975894856902136e-56,1.0262817732044195e-18,2.3401140817385662e-54,0.0,2.176412041196156e-92,7.62483138886961e-39,5.305232251542711e-61,2.3724311571925123e-47,3.524200604737382e-69,2.7003085922837697e-33,1.652321613783448e-28,9.708216855291493e-113,2.0297494583657753e-24,2.381908804221191e-72,9.420576947359401e-62,3.4302220979180228e-102,1.0262817733674734e-18,8.97880576931076e-81,2.5037374894271567e-13,8.557922903048092e-14,5.4418882526359035e-14,6.798746309069525e-14,5.631336032820967e-14,2.7030412958567672e-14,2.7385353290049193e-14,3.1162775569229136e-18,2.029749465087474e-24,9.262832753896763e-26,1.1595047237462306e-14
2.789339250950769e-21,0.07659248437779444,0.0,19.0179138710052,0.031075110263161242,0.3194096818761293,0.3504847921394036,0.20701222018004828,0.09201819554020522,0.0,1.1180726943209014e-55,2.05256441639915e-18,1.8720931170776238e-53,0.0,6.986803389115257e-91,4.772034613097801e-38,4.2442312844136323e-60,9.489730662164161e-47,2.8193632721264283e-68,1.0801241236377e-32,3.304644628257584e-28,3.106633929207546e-111,4.059500637831707e-24,1.9055289279357667e-71,7.561973236273431e-61,1.1013285371585061e-100,2.0525644167209008e-18,1.4366105541109262e-79,5.007477099574698e-13,1.7115853060652683e-13,1.088378111848694e-13,1.3597498381470322e-13,1.1262676838957277e-13,5.4060848831103035e-14,5.4770729795269786e-14,6.232557755542103e-18,4.059500664718636e-24,3.705135457237882e-25,2.319010430389775e-14
5.578679684178129e-21,0.07659248437779444,0.0,19.017913871004037,0.031075110263138053,0.31940968187590335,0.3504847921392676,0.20701222017988158,0.09201819553970447,0.0,8.944585977640998e-55,4.105129702787813e-18,1.4976752345710069e-52,0.0,2.250035379600024e-89,3.2864949847959126e-37,3.3954540229208766e-59,3.795893471536041e-46,2.255491733034587e-67,4.320497867997849e-32,6.609290657203195e-28,9.941235830282707e-110,8.119002998139858e-24,1.524423896171352e-70,6.090390588960893e-60,3.5476527752585585e-99,4.10512970341389e-18,2.298578191393627e-78,1.0014956314691823e-12,3.423171337558952e-13,2.1767566850385176e-13,2.7195002526145095e-13,2.252535844993567e-13,1.0812172057612364e-13,1.0954148280661126e-13,1.2465118152758935e-17,8.119003105687846e-24,1.4820546540415111e-24,4.638021843593304e-14
1.115736055063285e-20,0.07659248437779444,0.0,19.017913871001713,0.031075110263091673,0.3194096818754515,0.35048479213899564,0.2070122201795482,0.09201819553870297,0.0,7.155670551337555e-54,8.210260275561957e-18,1.1981404843945961e-51,0.0,7.29135988151632e-88,2.416742804330484e-36,2.7164720998810473e-58,1.5183576299415e-45,1.8043938325584417e-66,1.7281994218872138e-31,1.3218582715083774e-27,3.181196626775314e-108,1.6238007724261307e-23,1.2195394184644156e-69,4.937608996883994e-59,1.1502248081582476e-97,8.210260276744403e-18,3.677726150077761e-77,2.0029914724214246e-12,6.84634340043738e-13,4.3535138314966314e-13,5.439001081498738e-13,4.505072166671554e-13,2.1624346406596427e-13,2.1908298883289535e-13,2.4930238947106424e-17,1.6238008154453815e-23,5.9282195585421155e-24,9.276044669666129e-14
2.231472228354229e-20,0.07659248437779444,0.0,19.017913870997067,0.031075110262998914,0.31940968187454777,0.35048479213845174,0.20701222017888146,0.09201819553669995,0.0,5.724537148751736e-53,1.6420521421097498e-17,9.585125068094564e-51,0.0,2.3916320013528192e-86,1.848412949916584e-35,2.1733512859437963e-57,6.073431002363997e-45,1.4435152444958907e-65,6.91279823691405e-31,2.6437166830802354e-27,1.0179831063372275e-106,3.247601719852479e-23,9.756316553803226e-69,4.0545605689711904e-58,3.776563655398885e-96,1.6420521423183576e-17,5.884362675182649e-76,4.00598314604118e-12,1.3692687525758477e-12,8.707028124726722e-13,1.087800273906428e-12,9.010144807956762e-13,4.324869510448434e-13,4.3816600089986795e-13,4.9860480535456655e-17,3.247601891929592e-23,2.3712880119584124e-23,1.8552090320474845e-13
4.462944574936118e-20,0.07659248437779444,0.0,19.017913870987776,0.031075110262813392,0.3194096818727403,0.35048479213736394,0.20701222017754797,0.09201819553269391,0.0,4.579630002060817e-52,3.284104371211763e-17,7.668100541229197e-50,0.0,8.026960531660301e-85,1.4447378386472647e-34,1.738958556644532e-56,2.4293724974202394e-44,1.1548122669690848e-64,2.7651194046298718e-30,5.287433506206922e-27,3.25754623748007e-105,6.495203623513412e-23,7.805053725428518e-68,3.4108054216391456e-57,1.2698404430027997e-94,3.2841043715174494e-17,9.414980948281693e-75,8.011966460141775e-12,2.738537577465764e-12,1.741405671244236e-12,2.175600605338373e-12,1.8020290082244122e-12,8.649739249993932e-13,8.763320250914313e-13,9.972096371077825e-17,6.49520431182208e-23,9.485152425448437e-23,3.7104181616744523e-13
8.925889268099894e-20,0.07659248437779444,0.0,19.017913870969196,0.03107511026244235,0.31940968186912544,0.3504847921351883,0.20701222017488097,0.09201819552468185,0.0,3.663704114851199e-51,6.568208829395401e-17,6.1344806430102105e-49,0.0,2.8078195085597427e-83,1.1421932618895237e-33,1.3916107932296302e-55,9.717490182270542e-44,9.238498421130746e-64,1.1060477838177663e-29,1.0574867152392175e-26,1.0424148435267932e-103,1.2990407466068218e-22,6.24404317322188e-67,2.996095312471272e-56,4.45606547200853e-93,6.568208829560662e-17,1.5063970051455803e-73,1.6023932955787305e-11,5.4770752265483835e-12,3.4828113892895485e-12,4.351201267877608e-12,3.604058059768661e-12,1.729947872895659e-12,1.7526640737050306e-12,1.9944193005590595e-16,1.2990410219303333e-22,3.794061046127597e-22,7.42083641878929e-13
1.3388833961263672e-19,0.07659248437779444,0.0,19.017913870950615,0.031075110262071305,0.31940968186551055,0.35048479213301265,0.20701222017221396,0.09201819551666979,0.0,1.0876621686455265e-50,9.852313287558654e-17,1.821173960338784e-48,0.0,1.3627537007287495e-82,3.379413769904872e-33,3.9799833498258506e-55,2.064966675719947e-43,2.742679242838728e-63,2.3503515543334776e-29,1.5862300798509308e-26,4.987099966943449e-103,1.9485611343855974e-22,1.8537003333154696e-66,9.076788387387874e-56,2.1653854150920387e-92,9.852313287248904e-17,5.743138629426833e-73,2.4035899318877173e-11,8.215612874933792e-12,5.224217107837046e-12,6.526801930092187e-12,5.406087107999687e-12,2.5949218207790907e-12,2.6289961225491022e-12,2.9916289639551805e-16,1.9485617194480861e-22,8.062379770970443e-22,1.1131254673765025e-12
2.2314723347591227e-19,0.07659248437779444,0.0,19.01791387091345,0.03107511026132922,0.31940968185828084,0.3504847921286614,0.20701222016687995,0.09201819550064566,0.0,5.094838625554723e-50,1.6420522203803613e-16,8.530762367748106e-48,0.0,2.3571459598871496e-81,1.577442407655011e-32,1.8302804055369595e-54,5.709025546485394e-43,1.284728709568057e-62,6.498030803959393e-29,2.6437168090471094e-26,7.520249624451801e-102,3.247601924036326e-22,8.683122692398239e-66,4.911162927685426e-55,3.7646273320695513e-91,1.6420522201205512e-16,4.722790079903048e-72,4.005983151483429e-11,1.3692688168915757e-11,8.707028546940775e-12,1.0878003253222724e-11,9.010145191208844e-12,4.324869716494618e-12,4.381660221159136e-12,4.986048290526801e-16,3.247603541562102e-22,2.229010890864966e-21,1.8552091175160107e-12
3.0348023795286025e-19,0.07659248437779444,0.0,19.01791387088,0.031075110260661346,0.3194096818517741,0.35048479212474526,0.20701222016207935,0.09201819548622395,0.0,1.1756857195416894e-49,2.2331910228358214e-16,1.9685600015086212e-47,0.0,9.109156549499258e-81,3.6358994508713346e-32,4.121795369788738e-54,1.0166083042020518e-42,2.9646418823424027e-62,1.1571067641679205e-28,3.595454865301661e-26,2.7434272785658528e-101,4.416738646105834e-22,2.0037186848619937e-65,1.2171111975957266e-54,1.4577915013465723e-90,2.233191022261953e-16,1.377422193039527e-71,5.448137006290507e-11,1.8622055931246813e-11,1.18415588437567e-11,1.4794084442991236e-11,1.2253797455391978e-11,5.881822822597125e-12,5.959057910652827e-12,6.781025684263053e-16,4.416741526440043e-22,3.969207991648034e-21,2.52308440195042e-12
3.8381324242980823e-19,0.07659248437779444,0.0,19.017913870846552,0.03107511025999347,0.31940968184526736,0.3504847921208291,0.20701222015727874,0.09201819547180223,0.0,2.263711705405439e-49,2.824329825284309e-16,3.790343167491602e-47,0.0,2.550249297960346e-80,6.995520512957324e-32,7.793693537127381e-54,1.5869399114170255e-42,5.708238536697914e-62,1.8062599905456931e-28,4.547192921532915e-26,7.356264241719313e-101,5.585875380224915e-22,3.858039071010427e-65,2.4951467973612482e-54,4.087166027601503e-90,2.824329824281957e-16,3.1518113533005287e-71,6.890290815763902e-11,2.355142369119342e-11,1.497608914229008e-11,1.871016563164944e-11,1.5497449708243972e-11,7.43877592865574e-12,7.536455600934728e-12,8.576003077810672e-16,5.58587987646731e-22,6.19598969846031e-21,3.190959685653263e-12
4.641462469067563e-19,0.07659248437779444,0.0,19.017913870813103,0.031075110259325595,0.3194096818387606,0.35048479211691297,0.20701222015247814,0.09201819545738052,0.0,3.848866494167936e-49,3.415468627726212e-16,6.444515367273204e-47,0.0,6.1403806158583014e-80,1.1888183437394026e-31,1.3032549132852501e-53,2.2749938502773796e-42,9.705409037710504e-62,2.589405144560234e-28,5.498930977742164e-26,1.6900973622048578e-100,6.755012125726099e-22,6.559615024302267e-65,4.513131841492917e-54,9.854914114713698e-90,3.415468626187286e-16,6.232935488975273e-71,8.332444582414828e-11,2.8480791448887666e-11,1.8110619442445786e-11,2.2626246819258834e-11,1.874110195039251e-11,8.995729034672894e-12,9.113853291961179e-12,1.0370980471180113e-15,6.755018571416815e-22,8.882402139048469e-21,3.858834968665064e-12
6.248122558606522e-19,0.07659248437779444,0.0,19.01791387074621,0.031075110257989844,0.3194096818257471,0.3504847921090807,0.20701222014287693,0.09201819542853709,0.0,8.509884042155748e-49,4.597746232594996e-16,1.424889092642354e-46,0.0,2.4548099627376774e-79,2.626935976625767e-31,2.7847334101864076e-53,3.9195653445911524e-42,2.14587608108326e-61,4.4612615843110505e-28,7.402407090110476e-26,6.09420920017073e-100,9.093285642685133e-22,1.4503377371393254e-64,1.1100825624370045e-53,3.951022489455525e-89,4.597746229736434e-16,1.7434621773367568e-70,1.1216752018060834e-10,3.833952695913968e-11,2.437968004645686e-11,3.045840919208583e-11,2.522840641028054e-11,1.2109635246612652e-11,1.2268648675712003e-11,1.3960935257512651e-15,9.09329674790466e-22,1.5303406473309763e-20,5.194585533112757e-12
7.854782648145482e-19,0.07659248437779444,0.0,19.017913870679315,0.031075110256654093,0.31940968181273355,0.3504847921012484,0.20701222013327572,0.09201819539969366,0.0,1.5943154659310438e-48,5.780023837439437e-16,2.6695107960763966e-46,0.0,7.016436707026148e-79,4.919649119752609e-31,5.068058806958299e-53,5.999286497492481e-42,4.020270319829943e-61,6.828406732475373e-28,9.305883202397445e-26,1.6261874543065677e-99,1.1431559201717045e-21,2.7171884759566945e-64,2.279057910748955e-53,1.1312759132984436e-88,5.780023832861696e-16,3.903901179340541e-70,1.4101059295417576e-10,4.819826246106604e-11,3.0648740656464695e-11,3.829057156103602e-11,3.1715710830604236e-11,1.522354145839915e-11,1.5423444062214982e-11,1.7550890043186562e-15,1.1431576199365504e-21,2.342339310259236e-20,6.530336095006078e-12
9.46144273768444e-19,0.07659248437779444,0.0,19.01791387061242,0.031075110255318342,0.31940968179972,0.3504847920934161,0.2070122201236745,0.09201819537085024,0.0,2.6982281174561034e-48,6.962301442257885e-16,4.5178945395138274e-46,0.0,1.7355351601337144e-78,8.323788643541854e-31,8.390958134169277e-53,8.543672519983901e-42,6.80392723294887e-61,9.72443489509789e-28,1.120935931459755e-25,3.75750292545083e-99,1.376983280567554e-21,4.598584472647748e-64,4.215844500411174e-53,2.8025759832085204e-88,6.962301435534326e-16,7.713388775466947e-70,1.698536640374867e-10,5.805699795410204e-11,3.691780127287603e-11,4.6122733925846424e-11,3.820301520868001e-11,1.8337447670022007e-11,1.8578239451656783e-11,2.1140844828157173e-15,1.3769857012277864e-21,3.335760013142596e-20,7.86608665417177e-12
1.267476291676236e-18,0.07659248437779444,0.0,19.01791387047863,0.03107511025264684,0.31940968177369294,0.3504847920777515,0.2070122201044721,0.09201819531316338,0.0,6.416721828547489e-48,9.326856651815328e-16,1.0744114918717194e-45,0.0,9.605880350238432e-78,1.9787636621949106e-30,1.9395483523492987e-52,1.5052622646336046e-41,1.6180584625643184e-60,1.7132942375508748e-27,1.5016311538732284e-25,1.6862071657274744e-98,1.8446380150903847e-21,1.0936005437788409e-63,1.214692438067829e-52,1.5567955440980255e-87,9.326856639496183e-16,2.461407597404402e-69,2.2753980103809488e-10,7.777446891300197e-11,4.9455922525270023e-11,6.178705864281461e-11,5.117762383570725e-11,2.456526009276754e-11,2.488783023952245e-11,2.832075439594885e-15,1.8446422799173775e-21,5.877090518704911e-20,1.053758776416657e-11
1.588808309584028e-18,0.07659248437779444,0.0,19.017913870344838,0.03107511024997534,0.3194096817476659,0.35048479206208694,0.20701222008526968,0.09201819525547653,0.0,1.2531613523997057e-47,1.169141186126717e-15,2.0982847844630584e-45,0.0,3.2886121984198933e-77,3.86361787197249e-30,3.733025946903136e-52,2.344924050464171e-41,3.1600065973158204e-60,2.6689999201445612e-27,1.882326376251415e-25,5.056033644647375e-98,2.312292767864319e-21,2.1357602417483285e-63,2.7624629888965453e-52,5.339302419139262e-87,1.1691411841619247e-15,5.936612150120499e-69,2.8522593117215827e-10,9.749193983578543e-11,6.199404380367779e-11,7.745138334296526e-11,6.41522322911054e-11,3.079307251484825e-11,3.1197421039326884e-11,3.5500663960883413e-15,2.3122994116868905e-21,9.155435062825699e-20,1.320908886308057e-11
2.2314723453996118e-18,0.07659248437779444,0.0,19.01791387007726,0.031075110244632335,0.31940968169561174,0.35048479203075783,0.20701222004686484,0.09201819514010286,0.0,3.5043855830839716e-47,1.6420522279853833e-15,5.867719407968901e-45,0.0,2.6047567630231706e-76,1.0801608739154278e-29,1.0311115521541474e-51,4.5909245785740825e-41,8.83675636818476e-60,5.225404779018127e-27,2.643716820901857e-25,2.9798349152107833e-97,3.2476023282019082e-21,5.972516935001522e-63,1.0205422993288512e-51,4.241579933632809e-86,1.6420522240345332e-15,2.3671197075827772e-68,4.0059817082695434e-10,1.3692688157293087e-10,8.707028643858649e-11,1.0878003269278032e-10,9.010144868667208e-11,4.3248697357013896e-11,4.381660267477583e-11,4.986048308217549e-15,3.2476153355692137e-21,1.7924636804031657e-19,1.8552091027644068e-11
3.5168004170307795e-18,0.07659248437779444,0.0,19.0179138695421,0.03107511023394633,0.3194096815915035,0.35048479196809956,0.20701221997005517,0.0920181949093556,0.0,1.4103015216315076e-46,2.5878743115759043e-15,2.3613994485480525e-44,0.0,4.505358612023119e-75,4.345991847221691e-29,4.139110028004791e-51,1.1349717152844314e-40,3.556255627333209e-59,1.2918283735225784e-26,4.166497709779001e-25,3.3235569111129577e-96,5.118221668044068e-21,2.403573899118924e-62,6.237167173336614e-51,7.357669720320912e-85,2.5878743015716527e-15,1.5547959860171712e-67,6.313425676802063e-10,2.1579676461351985e-10,1.372227720207882e-10,1.7143733119045823e-10,1.419998794168108e-10,6.815994703336177e-11,6.90549660890394e-11,7.85801212904502e-15,5.118253824952259e-21,4.431341772872232e-19,2.9238095223708146e-11
6.087456560293115e-18,0.07659248437779444,0.0,19.017913868471776,0.031075110212574322,0.319409681383287,0.3504847918427831,0.2070122198164358,0.0920181944478614,0.0,7.571633369793344e-46,4.4795184782496795e-15,1.2677894131685863e-43,0.0,1.369913891857182e-73,2.3329003724223386e-28,2.249387980304595e-50,3.3934821721585176e-40,1.90928417483626e-58,3.8624720823120506e-26,7.212059485838268e-25,5.887174344946648e-95,8.85946122443048e-21,1.2904318726037296e-61,5.6807815393974515e-50,2.241910723438601e-83,4.479518447813154e-15,1.492103953709437e-66,1.0928310315487142e-09,3.735365289598225e-10,2.3752774443477755e-10,2.967519273779734e-10,2.45796732632789e-10,1.1798244635412258e-10,1.1953169349105155e-10,1.3601939756975665e-14,8.859557371227225e-21,1.324938694753395e-18,5.061010308356389e-11
1.1228768846817786e-17,0.07659248437779444,0.0,19.01791386633113,0.03107511016983031,0.319409680966854,0.3504847915921501,0.20701221950919715,0.0920181935248743,0.0,4.884579049733374e-45,8.262806809568151e-15,8.178709996408997e-43,0.0,5.856857174259726e-72,1.5048456629748147e-27,1.4984368020012216e-49,1.1537526114594095e-39,1.2317090670364512e-57,1.3132048571522956e-25,1.3303183031176677e-24,1.3746764013176878e-93,1.634194384402643e-20,8.324777729931566e-61,6.6755533030906425e-49,9.597538365733276e-82,8.262806704965064e-15,1.8106151485937153e-65,2.0158066399299314e-09,6.890160507128977e-10,4.381376942611207e-10,5.473811165216279e-10,4.5339040608741434e-10,2.1762744486790398e-10,2.2048515058902542e-10,2.508979495793958e-14,1.6342270734259632e-20,4.50466932607633e-18,9.335411667417686e-11
2.1511393419867127e-17,0.07659248437779444,0.0,19.01791386204986,0.03107511008434229,0.31940968013398807,0.3504847910908842,0.20701221889471996,0.09201819167890539,0.0,3.494864814368338e-44,1.5829383464088774e-14,5.851784073628661e-42,0.0,3.0336972448073514e-70,1.0766450004850807e-26,1.1429643155783755e-48,4.233374066711589e-39,8.812748509265689e-57,4.818439741885961e-25,2.5485430094732953e-24,3.737556803261114e-92,3.130692311054424e-20,5.956290693380487e-60,9.079309040986929e-48,4.974984185269567e-80,1.582938307794417e-14,2.507326752619507e-64,3.861752579270504e-09,1.319975066460862e-09,8.393576139073133e-10,1.0486394818834027e-09,8.685776210870632e-10,4.169174413845048e-10,4.223920739607931e-10,4.806550514027809e-14,3.1308122543265326e-20,1.652863080265927e-17,1.788421353389891e-10
4.207664256596581e-17,0.07659248437779444,0.0,19.01791385348732,0.031075109913366285,0.31940967846825624,0.35048479008835237,0.20701221766576605,0.09201818798698867,0.0,2.641394335024347e-43,3.0962536740664696e-14,4.4227423723422624e-41,0.0,1.7417731378142926e-68,8.136987372959231e-26,9.716237227154217e-48,1.6195869570973069e-38,6.6606135457585685e-56,1.8434190255215213e-24,4.984992411336331e-24,1.1008738625175562e-90,6.12369377529022e-20,4.50172275233848e-59,1.336277897678434e-46,2.8574931299640347e-78,3.096253525860333e-14,3.7257613553061756e-63,7.553623348368389e-09,2.581892986924016e-09,1.6417975331737504e-09,2.051156160904799e-09,1.6989515234480705e-09,8.15497432373859e-10,8.262059574076142e-10,9.401692462660255e-14,6.124152649359403e-20,6.323456483532074e-17,3.498181386029526e-10
