Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),CH3OX(210),H2NOX(204),HOX(29),H2NO(88),HNOX(526),H3NX(202),NX(608),OX(27),HNX(525),H2X(216),H2NX(201),CH2X(34),CHX(35),CX(33),SX(667),NO2X(206),SX(613)
5.2401625814502216e-12,0.10054149576763871,0.0,24.962398300215696,0.031008870019886406,0.31888279383002627,0.3501654254348019,0.20671207447492096,0.09166071846625894,0.0,1.2590533679371091e-19,5.932702741038439e-07,2.3299148044119976e-19,0.0,3.3262353360529134e-31,1.1294809577039497e-09,1.4745210872451459e-22,1.6283104844579084e-22,1.048795309596846e-31,2.26447715799196e-11,3.460751903718731e-14,1.148959031690002e-50,2.0244242736432647e-10,1.4097587323821246e-33,2.8016587210817453e-21,7.768217278384538e-39,5.911553598061956e-07,2.2774412319677293e-34,0.0003576373667697116,0.00031814607046188155,0.0003739115899205149,0.00027197173813243585,0.00018388474050875963,0.00011568429390304577,0.0001376305843732866,4.8247496922473656e-05,2.1354977313937538e-10,5.636827636372127e-06,3.717207446089764e-05,5.262046005620707e-07,6.385113077798483e-05,1.3166327298613595e-05,1.2072874194268895e-12,8.025409747827282e-05,1.7557879512203194e-11,2.8599152255704766e-09,2.459177318409183e-09,5.713115522586843e-07,4.677711811636901e-05,2.4578214722835523e-08
5.265367899950454e-12,0.10054149576763871,0.0,24.962389842214186,0.031008583434866243,0.31888033985838937,0.3501639845866712,0.20671086426482774,0.09166041864200797,0.0,1.284928204937276e-19,5.961226404090643e-07,2.363828710350377e-19,0.0,3.4232873249269902e-31,1.1480633740575788e-09,1.5030307380372104e-22,1.6440002002020668e-22,1.0639969390637222e-31,2.286271623582909e-11,3.477386798247544e-14,1.1768502404840973e-50,2.0343410992740091e-10,1.4301922935927067e-33,2.855854262644201e-21,7.994868077193543e-39,5.939832752007874e-07,2.3215357574491427e-34,0.0003579393883495736,0.0003194568416554599,0.00037611234888893045,0.0002731847346933113,0.00018453615876422896,0.00011623753570936321,0.00013836787106122768,4.8339205794512934e-05,2.1464118994255142e-10,5.692622575618087e-06,3.730364384294321e-05,5.338713313787369e-07,6.433189870523353e-05,1.3292952351563034e-05,1.232834774759563e-12,8.061892199291028e-05,1.7641850090582227e-11,2.873629272834657e-09,2.458030404391563e-09,5.768487145168756e-07,4.70016374175468e-05,2.5058116993941067e-08
5.290573218450686e-12,0.10054149576763871,0.0,24.962381388738823,0.031008297122836665,0.318877886582506,0.3501625446060727,0.2067096558765557,0.09166012291861059,0.0,1.3111928276868452e-19,5.989749949809855e-07,2.3980718086095753e-19,0.0,3.522686606213313e-31,1.166864475233978e-09,1.531951280801566e-22,1.65976506261005e-22,1.0793447071900332e-31,2.3081700662850898e-11,3.494021595458506e-14,1.205280414224317e-50,2.0442601697364686e-10,1.450822289756319e-33,2.9108312591348005e-21,8.22700037682384e-39,5.968110201082876e-07,2.366267117520545e-34,0.0003582373214146045,0.0003207657198373626,0.0003783160135263854,0.00027439686481177476,0.00018518575884864973,0.00011679074738927141,0.00013910570365307376,4.843034931493356e-05,2.1573321883975494e-10,5.748700345064888e-06,3.743488024375398e-05,5.41612289102578e-07,6.4813580243722e-05,1.342017243829173e-05,1.25880134902399e-12,8.098347227991943e-05,1.7725816112920637e-11,2.8873425897207288e-09,2.4568875849312473e-09,5.824123485925608e-07,4.722614863171848e-05,2.5545028299166095e-08
5.315778536950918e-12,0.10054149576763871,0.0,24.962372939735218,0.031008011083475135,0.3188754340014041,0.35016110549238744,0.20670844930503476,0.09165983124064529,0.0,1.337850895982056e-19,6.018273378266716e-07,2.4326457261891148e-19,0.0,3.6244783407058633e-31,1.1858858294027454e-09,1.5612866312589487e-22,1.6756050707377848e-22,1.094839312201827e-31,2.3301724804369604e-11,3.510656295498021e-14,1.2342573244997461e-50,2.0541814910297945e-10,1.4716496594045162e-33,2.9665971610758403e-21,8.464719631867529e-39,5.996385943769212e-07,2.411641405376179e-34,0.0003585312213633965,0.000322072707771168,0.00038052257554070564,0.00027560812910599325,0.00018583354582707572,0.00011734392894933754,0.00013984407989536989,4.852093346977892e-05,2.1682585978642218e-10,5.805060987888881e-06,3.7565785114304756e-05,5.494278303980621e-07,6.529616978207465e-05,1.3547987303692822e-05,1.2851920620507328e-12,8.134774746176852e-05,1.780977758023702e-11,2.9010551763582087e-09,2.4557488483041742e-09,5.880024530387247e-07,4.745065169150269e-05,2.603901665955055e-08
5.3409838554511505e-12,0.10054149576763871,0.0,24.962364495149675,0.031007725316461635,0.31887298211411264,0.3501596672449972,0.20670724454520883,0.09165954355344172,0.0,1.3649060815856278e-19,6.046796689531818e-07,2.4675520907195793e-19,0.0,3.728708336619798e-31,1.2051290089289747e-09,1.5910407234386204e-22,1.6915202236423389e-22,1.1104814523141884e-31,2.352278860378213e-11,3.527290898512089e-14,1.2637888172038944e-50,2.0641050691327474e-10,1.4926753410541034e-33,3.0231594538397607e-21,8.708132808558154e-39,6.024659978567202e-07,2.4576647430507447e-34,0.00035882114284369813,0.0003233778082165468,0.0003827320267012412,0.0002768185281936902,0.00018647952475044877,0.00011789708039611227,0.0001405829975390358,4.8610964184663944e-05,2.179191127379578e-10,5.861704545967651e-06,3.7696359901165754e-05,5.573183118456548e-07,6.57796617681929e-05,1.3676396691006628e-05,1.3120118688317914e-12,8.171174666359542e-05,1.7893734493547416e-11,2.9147670328772337e-09,2.454614182690705e-09,5.936190264087646e-07,4.76751465291934e-05,2.6540150419389907e-08
5.366189173951383e-12,0.10054149576763871,0.0,24.962356054929224,0.031007439821478668,0.3188705309196622,0.3501582298632839,0.20670604159203604,0.09165925980307031,0.0,1.392362068171105e-19,6.075319883675704e-07,2.5027925304641836e-19,0.0,3.8354230557219327e-31,1.2245955903666818e-09,1.6212175096746129e-22,1.7075105203818938e-22,1.1262718257312654e-31,2.374489200449769e-11,3.5439254046462986e-14,1.2938828128874012e-50,2.0740309100038408e-10,1.5139002732071647e-33,3.0805256576419635e-21,8.957348399082273e-39,6.052932303995064e-07,2.5043432814170438e-34,0.0003591071397625964,0.0003246810239292683,0.00038494435883827097,0.00027802806269214514,0.00018712370065563781,0.00011845020173612984,0.00014132245433935958,4.870044732537144e-05,2.1901297764973562e-10,5.918631059882678e-06,3.78266060465117e-05,5.652840899406122e-07,6.62640507086594e-05,1.3805400341825541e-05,1.3392657596140292e-12,8.207546901320629e-05,1.7977686853865295e-11,2.928478159408265e-09,2.4534835761838654e-09,5.992620672564819e-07,4.789963307676021e-05,2.704849824599657e-08
5.391394492451615e-12,0.10054149576763871,0.0,24.962347619021543,0.031007154598211257,0.31886808041708486,0.3501567933466302,0.20670484044048848,0.09165897993633232,0.0,1.4202225512678889e-19,6.103842960768861e-07,2.538368674320346e-19,0.0,3.944669619490051e-31,1.2442871544522907e-09,1.6518209606019715e-22,1.7235759600157177e-22,1.1422111306462859e-31,2.396803494993777e-11,3.560559814045837e-14,1.324547307110732e-50,2.0839590195814864e-10,1.535325394351092e-33,3.1387033275336324e-21,9.212476435958265e-39,6.081202918588731e-07,2.5516832001836345e-34,0.00035938926529656027,0.0003259823576612048,0.00038715956384241323,0.00027923673321819474,0.00018776607856547825,0.00011900329297590825,0.00014206244805599016,4.878938869844261e-05,2.2010745447709867e-10,5.975840568921977e-06,3.7956524988131046e-05,5.733255210917736e-07,6.674933116814791e-05,1.393499799609902e-05,1.3669587599924451e-12,8.24389136410742e-05,1.8061634662201575e-11,2.942188556081758e-09,2.452357016940257e-09,6.049315741359294e-07,4.812411126584855e-05,2.7564129129458334e-08
5.416599810951847e-12,0.10054149576763871,0.0,24.96233918737502,0.031006869646346906,0.318865630605414,0.3501553576944189,0.2067036410855522,0.09165870390074998,0.0,1.4484912382069384e-19,6.132365920881735e-07,2.5742821518212476e-19,0.0,4.056495815300878e-31,1.264205286098174e-09,1.6828550651530021e-22,1.7397165416041464e-22,1.158300065241581e-31,2.4192217383536068e-11,3.577194126855487e-14,1.3557903707968608e-50,2.0938894037841326e-10,1.556951642958612e-33,3.197700053394559e-21,9.47362850648204e-39,6.109471820901657e-07,2.5996907078924763e-34,0.00035966757190134435,0.0003272818121603382,0.0003893776336640421,0.0002804445403882325,0.00018840666348881113,0.00011955635412194924,0.00014280297645293062,4.887779405176184e-05,2.2120254317535957e-10,6.033333111082754e-06,3.8086118159435105e-05,5.814429616203626e-07,6.723549776883906e-05,1.4065189392138477e-05,1.3950959310033017e-12,8.280207968033775e-05,1.8145577919564683e-11,2.9558982230283695e-09,2.451234493182358e-09,6.1062754560141e-07,4.834858102778007e-05,2.8087112382393998e-08
5.441805129452079e-12,0.10054149576763871,0.0,24.962330759938716,0.031006584965575623,0.31886318148368464,0.35015392290603364,0.20670244352222733,0.09165843164455667,0.0,1.4771718480671293e-19,6.160888764084712e-07,2.6105345931373862e-19,0.0,4.170950102646321e-31,1.2843515743862495e-09,1.7143238305535105e-22,1.755932264208554e-22,1.174539327688605e-31,2.4417439248738515e-11,3.5938283432196256e-14,1.3876201505839473e-50,2.1038220685104081e-10,1.578779957487814e-33,3.257523459925958e-21,9.74091776723871e-39,6.137739009504654e-07,2.648372041916587e-34,0.0003599421113217596,0.0003285793901707643,0.00039159856031270975,0.0002816514848182098,0.00018904546042052204,0.00012010938518073835,0.0001435440372985312,4.896566907513576e-05,2.2229824369980128e-10,6.091108723074047e-06,3.821538698946724e-05,5.896367677587875e-07,6.772254518984202e-05,1.419597426662222e-05,1.4236823692170977e-12,8.31649662667995e-05,1.822951662696048e-11,2.9696071603791488e-09,2.450115993115437e-09,6.163499802075563e-07,4.857304229355274e-05,2.861751763970601e-08
5.4670104479523116e-12,0.10054149576763871,0.0,24.96232233666234,0.0310063005555899,0.318860733050933,0.35015248898085805,0.20670124774552787,0.09165816311668724,0.0,1.5062681116222754e-19,6.189411490448134e-07,2.647127629078138e-19,0.0,4.288081619377857e-31,1.3047276125616288e-09,1.746231282319056e-22,1.772223126891335e-22,1.1909296161479551e-31,2.4643700489003204e-11,3.6104624632822324e-14,1.4200448691780008e-50,2.1137570196392586e-10,1.6008112763821796e-33,3.3181812066432974e-21,1.0014458958679964e-38,6.16600448298572e-07,2.697733468457693e-34,0.00036021293460131274,0.0003298750944326991,0.00039382233585657394,0.0002828575671236356,0.00018968247434158025,0.00012066238615874501,0.00014428562836548198,4.905301940086673e-05,2.2339455600567705e-10,6.1491674403193695e-06,3.834433290291194e-05,5.979072956494451e-07,6.821046816662153e-05,1.4327352354600382e-05,1.4527232068314065e-12,8.352757253892467e-05,1.8313450785392318e-11,2.9833153682653967e-09,2.4490015049168763e-09,6.22098876509343e-07,4.879749499384122e-05,2.915541485833041e-08
5.492215766452544e-12,0.10054149576763871,0.0,24.962313917496257,0.031006016416084674,0.31885828530619686,0.3501510559182766,0.20670005375048178,0.09165789826676855,0.0,1.5357837712887973e-19,6.217934100042293e-07,2.6840628910932868e-19,0.0,4.407940187979241e-31,1.3253349980263193e-09,1.7785814642511903e-22,1.7885891287158774e-22,1.207471628769395e-31,2.4871001047800364e-11,3.627096487186883e-14,1.4530728257055337e-50,2.1236942630300854e-10,1.6230465380706068e-33,3.379680987869118e-21,1.0294368419767509e-38,6.194268239949845e-07,2.747781282543882e-34,0.0003604800920917146,0.0003311689276824836,0.0003960489524218318,0.00028406278791957715,0.00019031771021907714,0.0001212153570624226,0.00014502774743080634,4.9139850604320925e-05,2.2449148004821105e-10,6.2075092969593615e-06,3.847295732010403e-05,6.062549013435294e-07,6.869926149043057e-05,1.4459323389499824e-05,1.4822236117635655e-12,8.388989763783956e-05,1.8397380395861065e-11,2.9970228468185204e-09,2.4478910167818587e-09,6.278742330620388e-07,4.9021939058997104e-05,2.97008743169838e-08
5.517421084952776e-12,0.10054149576763871,0.0,24.96230550239149,0.03100573254675737,0.3188558382485154,0.3501496237176739,0.20669886153213077,0.09165763704511015,0.0,1.5657225810740501e-19,6.246456592937425e-07,2.7213420112745783e-19,0.0,4.530576321867624e-31,1.3461753323329811e-09,1.811378438433711e-22,1.8050302687465443e-22,1.2241660636918712e-31,2.5099340868612344e-11,3.6437304150767544e-14,1.4867123960662074e-50,2.1336338045228823e-10,1.6454866809674426e-33,3.4420305327258606e-21,1.0580764102682819e-38,6.222530279018854e-07,2.79852180802726e-34,0.00036074363346226,0.00033246089265258946,0.0003982784021921587,0.0002852671478206605,0.0001909511730062652,0.00012176829789820853,0.00014577039227585368,4.9226168204490707e-05,2.255890157825987e-10,6.2661343258544275e-06,3.860126165703775e-05,6.146799407998411e-07,6.918892000774887e-05,1.4591887103129025e-05,1.5121887877432232e-12,8.425194070733006e-05,1.8481305459365096e-11,3.010729596170117e-09,2.4467845169395136e-09,6.336760484211898e-07,4.924637441904912e-05,3.0253966615907504e-08
5.542626403453008e-12,0.10054149576763871,0.0,24.962297091299686,0.031005448947307845,0.3188533918769293,0.3501481923784351,0.20669767108553042,0.09165737940269493,0.0,1.5960883065253028e-19,6.274978969203721e-07,2.758966622357246e-19,0.0,4.656041231723048e-31,1.3672502211787332e-09,1.8446262852289028e-22,1.8215465460486503e-22,1.2410136190435374e-31,2.532871989493359e-11,3.660364247094626e-14,1.5209720332854666e-50,2.143575649938368e-10,1.6681326434725068e-33,3.505237605128695e-21,1.0873765587603118e-38,6.250790598831239e-07,2.8499613975816095e-34,0.0003610036077090788,0.0003337509920716247,0.0004005106774081533,0.0002864706474410703,0.00019158286764259637,0.00012232120867252435,0.00014651356068629272,4.931197766455164e-05,2.2668716316400693e-10,6.325042558587374e-06,3.872924732537594e-05,6.231827698836024e-07,6.967943861972665e-05,1.472504322568302e-05,1.5426239744047448e-12,8.461370089384024e-05,1.85652259769003e-11,3.0244356164520597e-09,2.445681993632821e-09,6.395043211426393e-07,4.947080100370351e-05,3.081476267660889e-08
5.5678317219532405e-12,0.10054149576763871,0.0,24.96228868417312,0.031005165617438393,0.31885094619048066,0.350146761899946,0.20669648240575017,0.09165712529117,0.0,1.6268847246793595e-19,6.303501228911324e-07,2.796938357721544e-19,0.0,4.784386831846245e-31,1.3885612743990163e-09,1.8783291032737926e-22,1.8381379596884408e-22,1.258014992941773e-31,2.5559138070270586e-11,3.6769979833828787e-14,1.555860267867163e-50,2.1535198050781237e-10,1.6909853639711192e-33,3.5693100037783465e-21,1.1173494097543396e-38,6.279049198041971e-07,2.9021064327000426e-34,0.00036126006316426214,0.00033503922866433814,0.00040274577036678667,0.0002876732873945508,0.0001922127990537608,0.0001228740893917757,0.00014725725045210432,4.93972843924141e-05,2.2778592214757456e-10,6.384234025466055e-06,3.885691573245907e-05,6.317637443652731e-07,7.017081228163375e-05,1.4858791485748255e-05,1.573534447379479e-12,8.497517734647067e-05,1.86491419494601e-11,3.0381409077964394e-09,2.444583435106486e-09,6.45359049782538e-07,4.9695218742344216e-05,3.1383333741599826e-08
5.593037040453473e-12,0.10054149576763871,0.0,24.962280280964688,0.031004882556853755,0.3188485011882128,0.35014533228159245,0.20669529548787297,0.09165687466283774,0.0,1.6581156240128266e-19,6.332023372130321e-07,2.83525885139427e-19,0.0,4.915665746544714e-31,1.4101101059615017e-09,1.9124910094763924e-22,1.854804508733072e-22,1.275170883493203e-31,2.579059533814184e-11,3.693631624083496e-14,1.5913857081461714e-50,2.1634662757247237e-10,1.7140457808341304e-33,3.634255562153924e-21,1.1480072513264428e-38,6.307306075322354e-07,2.9549633236926612e-34,0.0003615130475048663,0.00033632560515162635,0.00040498367342085866,0.00028887506829440546,0.00019284097215172506,0.00012342694006235255,0.0001480014593675745,4.948209374126948e-05,2.2888529268841286e-10,6.4437087555260154e-06,3.898426828131438e-05,6.404232199193711e-07,7.066303600231448e-05,1.4993131610307508e-05,1.6049255183878804e-12,8.533636921697698e-05,1.8733053378035474e-11,3.0518454703354964e-09,2.4434888296163687e-09,6.512402328973349e-07,4.991962756403324e-05,3.195975137413233e-08
5.618242358953705e-12,0.10054149576763871,0.0,24.962271881627892,0.031004599765261074,0.31884605686917095,0.3501439035227612,0.20669411032699578,0.09165662747064697,0.0,1.6897848043930138e-19,6.360545398930753e-07,2.8739297380502817e-19,0.0,5.049931316547093e-31,1.4318983339600525e-09,1.947116139011953e-22,1.8715461922505923e-22,1.2924819887937198e-31,2.602309164207786e-11,3.71026516933807e-14,1.6275570406409955e-50,2.1734150676418662e-10,1.7373148324179465e-33,3.7000821485057526e-21,1.1793625388246827e-38,6.335561229359846e-07,3.0085385096842194e-34,0.00036176260776179186,0.00033761012425053707,0.0004072243789784588,0.0002900759907534983,0.00019346739183477018,0.00012397976069062895,0.00014874618523128794,4.9566411010131236e-05,2.2998527474160565e-10,6.503466776533115e-06,3.9111306370665e-05,6.491615521232947e-07,7.115610484364765e-05,1.5128063324744745e-05,1.6368025353315033e-12,8.569727565976824e-05,1.8816960263614906e-11,3.065549304201644e-09,2.4423981654400028e-09,6.571478690437655e-07,5.014402739751079e-05,3.254408745793135e-08
5.643447677453937e-12,0.10054149576763871,0.0,24.96226348611685,0.03100431724236991,0.3188436132324011,0.3501424756228389,0.20669292691822896,0.09165638366818402,0.0,1.7218960770294776e-19,6.38906730938261e-07,2.912952653014016e-19,0.0,5.187237605445855e-31,1.4539275806087354e-09,1.9822086453192125e-22,1.888363009309921e-22,1.309949006928503e-31,2.625662692562113e-11,3.7268986192877957e-14,1.6643830304063593e-50,2.183366186574503e-10,1.7607934570645553e-33,3.766797665848203e-21,1.2114278963731168e-38,6.363814658857895e-07,3.062838458611778e-34,0.0003620087903285455,0.0003388927886742761,0.00040946787950243193,0.00029127605538425294,0.00019409206298753035,0.0001245325512829635,0.00014949142584612065,4.965024144437046e-05,2.310858682622098e-10,6.563508114986177e-06,3.923803139493903e-05,6.579790964561483e-07,7.16500139200117e-05,1.526358635285001e-05,1.6691708823848485e-12,8.605789583190534e-05,1.890086260718449e-11,3.0792524095275044e-09,2.441311430875408e-09,6.63081956778852e-07,5.0368418171195706e-05,3.313641419692478e-08
5.668652995954169e-12,0.10054149576763871,0.0,24.96225509438625,0.031004034987892216,0.3188411702769513,0.35014104858121314,0.20669174525669662,0.09165614320966417,0.0,1.7544532644261908e-19,6.41758910355583e-07,2.9523292322609904e-19,0.0,5.3276394061682885e-31,1.4761994722358827e-09,2.0177727000966478e-22,1.9052549589808292e-22,1.3275726359720373e-31,2.6491201132326053e-11,3.7435319740734767e-14,1.7018725213857955e-50,2.19331963824897e-10,1.7844825931015553e-33,3.83441005195253e-21,1.244216118382417e-38,6.392066362535789e-07,3.1178696672223756e-34,0.0003622516409698798,0.0003401736011322122,0.0004117141675098502,0.0002924752627986543,0.00019471499048103028,0.00012508531184569926,0.0001502371790192332,4.9733590236246454e-05,2.321870732052555e-10,6.6238327961196205e-06,3.936444474427858e-05,6.668762082975727e-07,7.214475839775544e-05,1.5399700416824294e-05,1.70203598008708e-12,8.641822889309957e-05,1.8984760409727896e-11,3.0929547864458905e-09,2.4402286142358643e-09,6.690424946599081e-07,5.059279981318565e-05,3.373680411497058e-08
5.6938583144544016e-12,0.10054149576763871,0.0,24.9622467063914,0.031003753001542355,0.31883872800187063,0.3501396223972718,0.2066905653375365,0.09165590604992324,0.0,1.7874602003343403e-19,6.446110781520305e-07,2.9920611124193085e-19,0.0,5.471192247475774e-31,1.4987156392782005e-09,2.0538124932987265e-22,1.9222220403339225e-22,1.345353573988137e-31,2.6726814205758935e-11,3.760165233835522e-14,1.7400344367642192e-50,2.2032754283731135e-10,1.8083831788421833e-33,3.9029272793397016e-21,1.2777401710670833e-38,6.420316339128477e-07,3.17363866107068e-34,0.00036249120483031845,0.0003414525643298819,0.0004139632355714897,0.0002936736136082482,0.00019533617917272378,0.0001256380423851636,0.00015098344256206378,4.9816462525432056e-05,2.332888895257465e-10,6.684440843906088e-06,3.949054780454886e-05,6.758532429265764e-07,7.264033349467367e-05,1.5536405237284384e-05,1.7354032854336078e-12,8.677827400571071e-05,1.9068653672226348e-11,3.1066564350897715e-09,2.439149703850004e-09,6.75029481244538e-07,5.081717225125744e-05,3.434533005558115e-08
5.719063632954634e-12,0.10054149576763871,0.0,24.962238322088147,0.03100347128303704,0.3188362864062096,0.350138197070403,0.2066893871558997,0.0916556721444091,0.0,1.8209207297057516e-19,6.474632343345875e-07,3.0321499307711578e-19,0.0,5.6179524004913155e-31,1.5214777162749282e-09,2.0903322331321594e-22,1.9392642524406235e-22,1.3632925190299608e-31,2.6963466089497983e-11,3.776798398713955e-14,1.7788777793204936e-50,2.2132335626364166e-10,1.832496152585339e-33,3.972357355273237e-21,1.3120131939692632e-38,6.448564587386425e-07,3.230151994516664e-34,0.0003627275264425646,0.00034272968096899577,0.00041621507631131214,0.00029487110842414135,0.00019595563390653112,0.00012619074290766855,0.00015173021429032142,4.989886339953383e-05,2.3439131717866094e-10,6.7453322810590875e-06,3.9616341957347294e-05,6.849105555203705e-07,7.313673447948826e-05,1.5673700533267744e-05,1.769278291967531e-12,8.713803033474564e-05,1.9152542395658666e-11,3.1203573555922746e-09,2.4380746880658553e-09,6.810429150906311e-07,5.1041535412867296e-05,3.496206518164488e-08
5.744268951454866e-12,0.10054149576763871,0.0,24.96222994143293,0.03100318983209538,0.3188338454890202,0.3501367725999955,0.206688210706951,0.09165544144917322,0.0,1.854838708646933e-19,6.50315378910233e-07,3.0725973252543027e-19,0.0,5.767976885255348e-31,1.544487341862043e-09,2.127336146052154e-22,1.9563815943731525e-22,1.3813901691400365e-31,2.7201156727133236e-11,3.793431468848405e-14,1.8184116317799858e-50,2.2231940467101243e-10,1.856822452615613e-33,4.042708321752046e-21,1.347048501489153e-38,6.476811106075444e-07,3.287416250723261e-34,0.000362960649735795,0.0003440049537474431,0.00041846968240595193,0.0002960677478570029,0.00019657335951287709,0.00012674341341951064,0.00015247749202397902,4.998079789460732e-05,2.354943561189509e-10,6.8065071290356185e-06,3.974182858001246e-05,6.940485011532072e-07,7.363395667133387e-05,1.581158602223733e-05,1.803666529870957e-12,8.749749704785656e-05,1.9236426581001288e-11,3.1340575480866927e-09,2.437003555253146e-09,6.870827947563597e-07,5.12658892251512e-05,3.558708297514491e-08
5.769474269955098e-12,0.10054149576763871,0.0,24.962221564382755,0.031002908648438826,0.31883140524935605,0.3501353489854384,0.2066870359858687,0.09165521392086275,0.0,1.8892180043737347e-19,6.531675118859409e-07,3.1134049344635704e-19,0.0,5.921323477309808e-31,1.567746158766514e-09,2.164828476758667e-22,1.973574065204511e-22,1.399647222350277e-31,2.7439886062266547e-11,3.810064444378113e-14,1.8586451571671114e-50,2.233156886247367e-10,1.881363017203312e-33,4.1139882555032655e-21,1.3828595844220112e-38,6.505055893976552e-07,3.3454380416540386e-34,0.0003631906180438425,0.0003452783853592973,0.0004207270465842085,0.00029726353251706346,0.00019718936080872828,0.00012729605392697123,0.0001532252735872665,5.0062270995667146e-05,2.365980063015433e-10,6.867965408038802e-06,3.9867009045633264e-05,7.032674347952216e-07,7.413199543924928e-05,1.5950061420086476e-05,1.8385735660561807e-12,8.785667331533938e-05,1.9320306229228262e-11,3.1477570127064858e-09,2.4359362938026485e-09,6.931491188001785e-07,5.149023361492512e-05,3.622045723687501e-08
5.7946795884553305e-12,0.10054149576763871,0.0,24.96221319089517,0.03100262773179119,0.31882896568627195,0.3501339262261214,0.20668586298784436,0.09165498951671228,0.0,1.9240624951666209e-19,6.560196332686807e-07,3.1545743976523364e-19,0.0,6.07805071431045e-31,1.5912558138006012e-09,2.202813488192661e-22,1.9908416640084652e-22,1.4180643766820024e-31,2.767965403851158e-11,3.826697325441934e-14,1.899587599157873e-50,2.2431220868832845e-10,1.906118784604489e-33,4.186205267975098e-21,1.4194601115017544e-38,6.533298949885804e-07,3.4042240080708586e-34,0.000363417474113267,0.0003465499784948216,0.00042298716162654314,0.0002984584630141163,0.00019780364259763095,0.00012784866443631634,0.00015397355680866405,5.014328763719223e-05,2.3770226768134046e-10,6.929707137020512e-06,3.999188472305784e-05,7.12567711311275e-07,7.463084620167328e-05,1.608912644114369e-05,1.87400500425674e-12,8.821555831013197e-05,1.9404181341311237e-11,3.1614557495852577e-09,2.4348728921254705e-09,6.992418857808246e-07,5.171456850868532e-05,3.68622620861528e-08
5.819884906955563e-12,0.10054149576763871,0.0,24.962204820928267,0.03100234708187863,0.318826526798824,0.35013250432143445,0.20668469170808298,0.09165476819453597,0.0,1.9593760703265512e-19,6.588717430654161e-07,3.1961073547339974e-19,0.0,6.238217902667436e-31,1.615017957856202e-09,2.2412954615323595e-22,2.008184389859531e-22,1.4366423301459587e-31,2.7920460599493746e-11,3.843330112178339e-14,1.9412482824323842e-50,2.2530896542351462e-10,1.9310906930609654e-33,4.259367505329657e-21,1.4568639309511492e-38,6.561540272614141e-07,3.463780819531553e-34,0.0003636412601113167,0.00034781973584047376,0.0004252500203645813,0.0002996525399575174,0.0001984162096697482,0.00012840124495379671,0.00015472233952089503,5.022385270362614e-05,2.388071402132195e-10,6.9917323336840034e-06,4.011645697690269e-05,7.219496854598032e-07,7.513050442594567e-05,1.6228780798177515e-05,1.9099664851183388e-12,8.857415120781253e-05,1.9488051918219527e-11,3.175153758856755e-09,2.433813338654011e-09,7.053610942573151e-07,5.193889383260872e-05,3.751257196053012e-08
5.845090225455795e-12,0.10054149576763871,0.0,24.962196454440697,0.031002066698429608,0.31882408858607003,0.3501310832707679,0.206683522141803,0.09165454991271958,0.0,1.9951626301314643e-19,6.617238412831064e-07,3.2380054462834486e-19,0.0,6.401885124214118e-31,1.6390342458992426e-09,2.2802786961895046e-22,2.025602241832955e-22,1.4553817807423378e-31,2.8162305688850193e-11,3.859962804725408e-14,1.9836366130273876e-50,2.263059593902472e-10,1.956279680800361e-33,4.333483148435811e-21,1.4950850720385948e-38,6.589779860987243e-07,3.5241151743875873e-34,0.0003638620176337824,0.0003490876600789118,0.00042751561568061934,0.00030084576395618574,0.00019902706680189735,0.00012895379548564817,0.00015547161956091938,5.0303971029872405e-05,2.399126238520336e-10,7.054041014486536e-06,4.02407271675616e-05,7.314137118916654e-07,7.563096562781319e-05,1.6369024202401343e-05,1.9464636862896404e-12,8.893245118659788e-05,1.9571917960920096e-11,3.188851040654866e-09,2.4327576218435713e-09,7.115067427889458e-07,5.2163209512553115e-05,3.8171461615500584e-08
5.89550086245626e-12,0.10054149576763871,0.0,24.962179731740758,0.031001506729847757,0.3188192141808813,0.3501282437290605,0.20668118813062744,0.09165412230652209,0.0,2.068170359417599e-19,6.674280030091636e-07,3.322903598401569e-19,0.0,6.7399639116104905e-31,1.6878358941482712e-09,2.3597662382482253e-22,2.0606633204514408e-22,1.4933479652804776e-31,2.864911122729304e-11,3.893227907801951e-14,2.070634249223988e-50,2.2830066124935596e-10,2.007312646967524e-33,4.484607548869198e-21,1.5740363508334506e-38,6.646253830043256e-07,3.6471434516457504e-34,0.0003642946108239388,0.00035161801994581035,0.0004320549878263249,0.0003032296555528183,0.00020024367028705472,0.00013005880661733142,0.00015697166299332956,5.046288655664278e-05,2.421254242697593e-10,7.179508888123547e-06,4.048836677983747e-05,7.505893396640868e-07,7.663427926643731e-05,1.6651276989525694e-05,2.0210881457143607e-12,8.964816911353248e-05,1.9739636447554062e-11,3.216243422367165e-09,2.430657652145104e-09,7.238773542561941e-07,5.261181164234257e-05,3.9515280877123194e-08
