Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),CH3OX(210),H2NOX(204),HOX(29),H2NO(88),HNOX(526),H3NX(202),NX(608),OX(27)
4.554145927329773e-10,0.07540679193649383,0.0,18.639438840421445,0.030364533762993844,0.2921325033245713,0.33826042913320803,0.1975149926900591,0.09197474487290759,0.0,2.245012815666442e-18,2.31827682400762e-07,3.1354185348850535e-19,0.0,2.1646260419486364e-27,0.00021760715099829818,5.850415902089481e-21,7.588173913126558e-25,1.6576666536416585e-35,1.3557102587708583e-10,2.5161033357633855e-17,7.63927442495801e-57,7.586780993070334e-12,9.409989442264955e-39,3.803718931905828e-19,2.4964029034843204e-37,1.4456574282890106e-07,9.239851953562353e-36,0.0004956798833727901,0.012270804826568872,0.03171650111665787,0.012224131178648873,0.0010014360184082097,0.008495791336176329,0.008016112469839562,3.4784770812134665e-05,2.6360408892653517e-10,0.004391815949813004,0.0007105765001905336,0.0025984450419581947,0.0021115183175112427
4.579376025443078e-10,0.07540679193649383,0.0,18.639015494374622,0.030364441364140383,0.2920178255519871,0.3382280473449965,0.19746938674189216,0.09198402394644696,0.0,2.3189272497226667e-18,2.3309397345646456e-07,3.198471301618765e-19,0.0,2.233362494434629e-27,0.00022172438089481197,5.968739237979468e-21,7.675462483279184e-25,1.6850712935705238e-35,1.37064131102402e-10,2.5297476064495908e-17,7.851296757423038e-57,7.65066392970514e-12,9.565555984950176e-39,3.8806324600656997e-19,2.5756064829477672e-37,1.4501109461066528e-07,9.44468555161625e-36,0.0004957331474420596,0.012303353762481121,0.031919982398759865,0.012256511700569303,0.001001181620325793,0.00854165168093258,0.008031988632999726,3.5033409792963155e-05,2.6601796081169335e-10,0.004421682241205461,0.0007106688990439879,0.00263483142166364,0.0021383245415664926
4.6046061235563834e-10,0.07540679193649383,0.0,18.638592769505735,0.030364352061622392,0.29190345862146494,0.338195903073747,0.1974237934992075,0.09199342952264951,0.0,2.3947208638228075e-18,2.3436014372901866e-07,3.262399247276237e-19,0.0,2.303866579070975e-27,0.00022589324896414012,6.088729591805316e-21,7.7633460448360455e-25,1.7127731147090246e-35,1.385652733020119e-10,2.543388726759959e-17,8.067979796952553e-57,7.714608853206328e-12,9.722809523232574e-39,3.9586291765459995e-19,2.6568436831665224e-37,1.4545383806048905e-07,9.652888558883917e-36,0.0004957871891854997,0.01233577097757448,0.03212328787246327,0.01228865470564864,0.0010009273280317764,0.008587499214410124,0.008047557384615742,3.528167179645878e-05,2.6843828122775176e-10,0.004451431531524355,0.0007107582015619844,0.00267146309273722,0.002165249156117396
4.6298362216696886e-10,0.07540679193649383,0.0,18.638170670029744,0.03036426576618641,0.29178940150766924,0.3381639945922718,0.1973782129554904,0.09200296229685409,0.0,2.4724255851965686e-18,2.3562619410438393e-07,3.3272086083952693e-19,0.0,2.3761730190623286e-27,0.00023011401299571205,6.210399798915697e-21,7.851827591599593e-25,1.7407736505578683e-35,1.4007445023099033e-10,2.5570266975720278e-17,8.289399277078498e-57,7.778613406165622e-12,9.8817587623159e-39,4.0377174126323036e-19,2.7401543271880996e-37,1.458939889159162e-07,9.864497248892402e-36,0.000495842011535101,0.012368057469793881,0.0323264121522651,0.012320561921073423,0.0010006731417358348,0.008633333942914002,0.008062821283435615,3.5529550147590276e-05,2.708650036652013e-10,0.004481062271793333,0.0007108444969979673,0.0027083390727979345,0.002192290487172325
4.655066319782994e-10,0.07540679193649383,0.0,18.637749200121824,0.030364182391128106,0.29167565318555877,0.3381323201858918,0.19733264510421056,0.09201262295781056,0.0,2.552073528994077e-18,2.368921254620773e-07,3.392905609408568e-19,0.0,2.450317005061604e-27,0.0002343869281504736,6.333762699567624e-21,7.940910154056572e-25,1.7690744335272744e-35,1.4159165964551873e-10,2.5706615197628798e-17,8.515631728811267e-57,7.842675248055468e-12,1.0042412401214328e-38,4.117905502655267e-19,2.825578770135823e-37,1.4633156281681792e-07,1.0079548079182342e-35,0.0004958976173830285,0.012400214202975473,0.03252934991371803,0.012352235061522056,0.0010004190616434672,0.008679155872768997,0.008077782900642708,3.577703829382867e-05,2.7329808194129995e-10,0.004510572946964918,0.0007109278720562688,0.002745458366915048,0.002219446854696261
4.680296417896299e-10,0.07540679193649383,0.0,18.637328363917142,0.03036410185221938,0.2915622126303192,0.33810087815234535,0.19728708993882216,0.09202241218764616,0.0,2.633696993203377e-18,2.3815793867521983e-07,3.4594964623680817e-19,0.0,2.526334198430388e-27,0.00023871224694397804,6.458831138641768e-21,8.030596799457395e-25,1.7976769949376283e-35,1.4311689930288892e-10,2.584293194209147e-17,8.746754484423685e-57,7.906792055270297e-12,1.0204779132756186e-38,4.1992017838053788e-19,2.9131579028183384e-37,1.4676657530601363e-07,1.0298077691149427e-35,0.0004959540095816025,0.012432242107665147,0.03273209589315987,0.012383675829255352,0.0010001650879561607,0.008724965010319417,0.008092444819007831,3.6024129802844504e-05,2.7573747019766987e-10,0.004539962075736775,0.0007110084109649977,0.0027828199678885503,0.002246716572927281
4.705526516009604e-10,0.07540679193649383,0.0,18.636908165510555,0.030364024067637527,0.2914490788173,0.3380696668016984,0.19724154745276407,0.09203233066183307,0.0,2.7173284535020535e-18,2.394236346105826e-07,3.5269873666735403e-19,0.0,2.6042607344972045e-27,0.00024309021923002536,6.585617965361748e-21,8.120890631892462e-25,1.826582865020145e-35,1.446501669615064e-10,2.5979217217870108e-17,8.982845681228995e-57,7.970961521164676e-12,1.0368867643587693e-38,4.281614595950321e-19,3.0029331553348296e-37,1.4719904182988806e-07,1.0520122909886054e-35,0.000496011190943284,0.012464142081927218,0.032934644887436464,0.012414885914206406,0.0009999112208715353,0.008770761361928916,0.008106809632054127,3.6270818360240145e-05,2.781831228979133e-10,0.004569228210362581,0.000711086195546846,0.0028204228565280247,0.002274097950690187
4.730756614122909e-10,0.07540679193649383,0.0,18.63648860895638,0.030363948957896507,0.29133625072195446,0.33803868445625546,0.19719601763945946,0.09204237904915706,0.0,2.803000558045085e-18,2.4068921412863336e-07,3.595384508805171e-19,0.0,2.684133225813596e-27,0.00024752109218484613,6.7141360330173644e-21,8.21179479236543e-25,1.8557935729175216e-35,1.4619146038089372e-10,2.6115471033721958e-17,9.22398426535296e-57,8.035181356088246e-12,1.0534686614176694e-38,4.365152281454893e-19,3.0949465006758277e-37,1.476289777390034e-07,1.0745720744023061e-35,0.0004960691642406633,0.012495914992143217,0.03313699175361867,0.012445866994069816,0.0009996574605834758,0.008816544933980274,0.008120879943234747,3.65170977673167e-05,2.8063499482524405e-10,0.0045983699364576655,0.0007111613052878661,0.002858266001929908,0.002301589291707236
4.755986712236215e-10,0.07540679193649383,0.0,18.636069698268212,0.030363876445780088,0.2912237273197852,0.3380079294504711,0.19715050049231647,0.09205255801168756,0.0,2.890746122191027e-18,2.4195467808358145e-07,3.66469406206058e-19,0.0,2.765988765407919e-27,0.00025200511029182425,6.844398198691725e-21,8.303312458863478e-25,1.8853106466845983e-35,1.4774077732169372e-10,2.6251693398399707e-17,9.470249995499992e-57,8.099449287417619e-12,1.0702244718816378e-38,4.449823185003464e-19,3.189240458319587e-37,1.4805639828870837e-07,1.0974908385571631e-35,0.0004961279322064496,0.012527561673800718,0.03333913140871329,0.012476620734390265,0.0009994038072822506,0.008862315732875195,0.008134658365123375,3.6762961938875734e-05,2.8309304108013746e-10,0.004627385872799582,0.0007112338174042825,0.002896348361753068,0.002329188894905977
4.78121681034952e-10,0.07540679193649383,0.0,18.635651437418627,0.030363806456276985,0.29111150758629145,0.33797740013086164,0.19710499600472778,0.09206286820474874,0.0,2.9805981231686587e-18,2.4322002732342383e-07,3.7349221862957875e-19,0.0,2.8498649300368587e-27,0.00025654251532675643,6.976417322992215e-21,8.395446846424517e-25,1.9151356132890097e-35,1.492981155456731e-10,2.6387884320651503e-17,9.721723446713367e-57,8.163763059585172e-12,1.0871550625629031e-38,4.535635653424942e-19,3.2858580978239315e-37,1.4848131863974282e-07,1.1207723209765313e-35,0.0004961874975334651,0.012559082932272208,0.033541058829368704,0.012507148788650438,0.0009991502611546201,0.008908073765034113,0.008148147518617657,3.7008404901055666e-05,2.8555721707799567e-10,0.004656274671123737,0.0007113038069073904,0.0029346688824926854,0.0023568950547241323
4.806446908462825e-10,0.07540679193649383,0.0,18.63523383033905,0.03036373891651778,0.2909995904969215,0.33794709485591845,0.19705950417007134,0.0920733102768918,0.0,3.072589694686224e-18,2.444852626899895e-07,3.806075027670364e-19,0.0,2.935799783434565e-27,0.0002611335463436414,7.110206269785284e-21,8.48820120720138e-25,1.945269998611844e-35,1.5086347281572545e-10,2.6524043809220913e-17,9.978486014129513e-57,8.228120434104808e-12,1.1042612996569727e-38,4.62259803552022e-19,3.38484304241353e-37,1.4890375385883841e-07,1.144420277490217e-35,0.000496247862874641,0.012590479543583872,0.03374276905157481,0.01253745279835832,0.0009988968223839324,0.008953819036895964,0.008161350032155523,3.725342078920285e-05,2.88027478546831e-10,0.0046850350159142445,0.0007113713466665974,0.0029732264997523825,0.002384706061411555
4.83167700657613e-10,0.07540679193649383,0.0,18.634816880919534,0.030363673755713715,0.2908879750270277,0.33791701199602053,0.1970140249817096,0.09208388486986867,0.0,3.1667541214854165e-18,2.4575038501898434e-07,3.8781587183966916e-19,0.0,3.0238318795593814e-27,0.0002657784396609972,7.245777905934993e-21,8.581578830522993e-25,1.9757153274482971e-35,1.5243684689587444e-10,2.6660171872846907e-17,1.0240619916726392e-56,8.292519189594709e-12,1.121544048743008e-38,4.710718681892073e-19,3.486239472562527e-37,1.4932371891931575e-07,1.1684384822187075e-35,0.0004963090308430164,0.012621752255174304,0.033944257170358316,0.012567534393133848,0.0009986434911502108,0.008999551554918,0.008174268540944477,3.7498003845776934e-05,2.9050378152496507e-10,0.004713665624190137,0.0007114365074706607,0.0030120201385145703,0.002412620201329197
4.856907104689435e-10,0.07540679193649383,0.0,18.63440059300863,0.0303636109050972,0.2907766601518258,0.3378871499333493,0.19696855843299066,0.09209459261860625,0.0,3.2631248338422627e-18,2.4701539514003585e-07,3.9511793764932903e-19,0.0,3.1140002658381163e-27,0.00027047742884869915,7.38314510104528e-21,8.67558304295255e-25,2.0064731235083266e-35,1.5401823555127728e-10,2.6796268520263877e-17,1.0508208201065966e-56,8.356957121797161e-12,1.1390041747841928e-38,4.800005944777485e-19,3.5900921295724673e-37,1.4974122870167698e-07,1.1928307275574117e-35,0.0004963710040117384,0.012652901786643123,0.03414551833947276,0.012597395190794945,0.0009983902676302314,0.009045271325575562,0.008186905686203842,3.774214841829087e-05,2.929860823587448e-10,0.004742165245287082,0.0007114993580871733,0.003051048713408975,0.002440635757245102
4.882137202802741e-10,0.07540679193649383,0.0,18.63398497041318,0.030363550297864028,0.2906656448463572,0.3378575070618026,0.19692310451724757,0.09210543415118241,0.0,3.3617354020170734e-18,2.482802938767364e-07,4.0251431055422086e-19,0.0,3.2063444864077967e-27,0.0002752307447153358,7.522320727205926e-21,8.77021720834264e-25,2.037544909417307e-35,1.5560763654822752e-10,2.69323337602016e-17,1.078133474503076e-56,8.421432043595415e-12,1.156642542128109e-38,4.890468177882379e-19,3.6964463191454635e-37,1.5015629799419526e-07,1.2176008241609157e-35,0.0004964337849140684,0.012683928830489388,0.03434654777108429,0.0126270367974429,0.0009981371519975967,0.009090978355361884,0.008199264114419945,3.7985848957284974e-05,2.9547433770027485e-10,0.004770532660634761,0.0007115599653203472,0.0030903111289792952,0.0024687510086273904
4.907367300916046e-10,0.07540679193649383,0.0,18.633570016898204,0.030363491869117236,0.29055492808545413,0.33782808178691026,0.19687766322779895,0.09211641008880254,0.0,3.462619530655639e-18,2.4954508204668756e-07,4.1000559944504495e-19,0.0,3.300904585354868e-27,0.00028003861529607806,7.663317658742137e-21,8.865484727887401e-25,2.0689322067166814e-35,1.5720504765415845e-10,2.7068367601385248e-17,1.106008426155453e-56,8.485941785027681e-12,1.1744600145071033e-38,4.9821137362187e-19,3.8053479149525385e-37,1.505689414934997e-07,1.242752600927253e-35,0.0004964973760433872,0.012714834052839871,0.034547340735452965,0.012656460807547162,0.0009978841444227967,0.009136672650787872,0.00821134647661434,3.8229100014335175e-05,2.9796850450516625e-10,0.00479876668353003,0.0007116183940671432,0.003129806279947979,0.0024969642319342335
4.932597399029351e-10,0.07540679193649383,0.0,18.63315573618677,0.030363435555812585,0.29044450884370926,0.3377988725257495,0.196832234557949,0.09212752104577764,0.0,3.565811053143834e-18,2.508097604615433e-07,4.1759241172154078e-19,0.0,3.397721109951789e-27,0.00028490126584105626,7.806148771967759e-21,8.961389040171671e-25,2.1006365358646166e-35,1.588104666376462e-10,2.720437005253536e-17,1.1344542302347055e-56,8.550484193298285e-12,1.192457455038662e-38,5.074950975943866e-19,3.916843362197101e-37,1.50979173805157e-07,1.2682899049821832e-35,0.0004965617798532037,0.012745618094167093,0.03474789256060983,0.012685668804029505,0.000997631245073268,0.009182354218381896,0.008223155427624971,3.847189624009518e-05,3.0046854003030155e-10,0.004826866158906031,0.0007116747073717939,0.003169533051479067,0.0025252737009007825
4.957827497142656e-10,0.07540679193649383,0.0,18.632742131959848,0.030363381296705606,0.29033438609544654,0.33776987770686207,0.19678681850098775,0.09213876762950293,0.0,3.671343925917839e-18,2.520743299270533e-07,4.2527535326942963e-19,0.0,3.496835113890978e-27,0.00028981891880423935,7.950826944942001e-21,9.05793362121716e-25,2.1326594162366532e-35,1.604238912684124e-10,2.7340341122367835e-17,1.1634795261613016e-56,8.615057132786e-12,1.2106357262257792e-38,5.168988254202534e-19,4.030979681173472e-37,1.5138700944424907e-07,1.2942166016634877e-35,0.0004966269987571675,0.012776281569997168,0.034948198632030324,0.012714662358347568,0.000997378454113446,0.009228023064689578,0.008234693625400323,3.871423238237238e-05,3.029744018316153e-10,0.0048548299630973655,0.0007117289664787689,0.00320949031943907,0.002553677686823062
4.983057595255961e-10,0.07540679193649383,0.0,18.63232920785624,0.030363329032300157,0.29022455881469766,0.3377410957701704,0.19674141505019097,0.09215015044043813,0.0,3.7792522227321355e-18,2.5333879124310505e-07,4.3305502843775356e-19,0.0,3.5982881605160585e-27,0.00029479179383281446,8.097365057229754e-21,9.155121984525617e-25,2.16500236612636e-35,1.620453193173277e-10,2.747628081959395e-17,1.193093037976504e-56,8.67965848504964e-12,1.2289956899573267e-38,5.26423392897064e-19,4.147804470820447e-37,1.5179246283594674e-07,1.3205365745052797e-35,0.0004966930351290833,0.012806825071607375,0.0351482543923038,0.012743443030577811,0.000997125771704813,0.009273679196273574,0.008245963730306565,3.8956103284237375e-05,3.05486047761892e-10,0.004882657003601497,0.0007117812308842211,0.0032496769506558686,0.002582174458838801
5.008287693369267e-10,0.07540679193649383,0.0,18.631916967472442,0.030363278704798408,0.29011502597517824,0.33771252516689654,0.19669602419882062,0.09216167007208816,0.0,3.889570128887504e-18,2.546031452037667e-07,4.409320400166085e-19,0.0,3.70212232605038e-27,0.0002998201077570593,8.245775989665324e-21,9.252957681119053e-25,2.197666902745983e-35,1.636747485564142e-10,2.7612189152920298e-17,1.2233035747130823e-56,8.744286148830906e-12,1.2475382075084265e-38,5.360696358901737e-19,4.267365912269796e-37,1.5219554831608037e-07,1.347253725222322e-35,0.0004967598913029275,0.012837249166713506,0.035348055340799725,0.012772012369497843,0.0009968731980059382,0.009319322619713369,0.008256968404447614,3.9197503882166736e-05,3.0800343596857847e-10,0.004910346218836506,0.0007118315583859644,0.0032900918031755805,0.0026107622842051863
5.033517791482572e-10,0.07540679193649383,0.0,18.63150541436259,0.030363230258052355,0.2900057865502705,0.3376841643594788,0.19665064594012494,0.09217332711098522,0.0,4.002331935421179e-18,2.558673925973297e-07,4.489069892152683e-19,0.0,3.808380202822747e-27,0.0003049040745807027,8.396072624119647e-21,9.351444299576984e-25,2.230654542227099e-35,1.65312176758849e-10,2.7748066131048845e-17,1.254120030765444e-56,8.808938040054576e-12,1.2662641395408174e-38,5.458383903175556e-19,4.3897127723896996e-37,1.5259628013170566e-07,1.374371973694365e-35,0.0004968275695728663,0.012867554400146947,0.03554759703333061,0.012800371912668179,0.0009966207331725187,0.00936495334160505,0.008267710310998176,3.9438429204219045e-05,3.1052652489161255e-10,0.004937896577895339,0.0007118800051320186,0.0033307337265173795,0.0026394394285735416
5.058747889595877e-10,0.07540679193649383,0.0,18.631094552038384,0.030363183637516614,0.28989683951300554,0.33765601182149185,0.19660528026733853,0.09218512213667157,0.0,4.117572033261373e-18,2.5713153420634975e-07,4.569804756406991e-19,0.0,3.917104902490329e-27,0.00031004390547176975,8.548267843270878e-21,9.450585466070727e-25,2.2639667996212627e-35,1.6695760169896644e-10,2.788391176267683e-17,1.285551386259176e-56,8.873612091826049e-12,1.2851743461032273e-38,5.55730492134878e-19,4.5148944073230235e-37,1.5299467244166707e-07,1.401895257950491e-35,0.0004968960721932787,0.012897741294521509,0.03574687508181194,0.012828523186513376,0.0009963683773574143,0.009410571368561098,0.008278192113549673,3.9678874368243826e-05,3.130552732612681e-10,0.004965307080296679,0.0007119266256677661,0.003371601561926241,0.0026682041562609052
5.083977987709182e-10,0.07540679193649383,0.0,18.63068438396899,0.03036313879020262,0.2897881838360501,0.3376280660375661,0.19655992717368279,0.09219705572168364,0.0,4.235324907348365e-18,2.5839557080768923e-07,4.651530972764573e-19,0.0,4.028340059258717e-27,0.0003152398087539063,8.702374530378381e-21,9.550384844394749e-25,2.2976051889006589e-35,1.6861102115226155e-10,2.801972605649689e-17,1.3176067074200032e-56,8.938306254426303e-12,1.3042696866317402e-38,5.657467773208034e-19,4.642960766020415e-37,1.5339073931715643e-07,1.4298275341534796e-35,0.0004969654013787802,0.01292781035089,0.03594588515391919,0.012856467706402605,0.0009961161307106784,0.009456176707210178,0.008288416475469063,3.9918834580123e-05,3.1558964009601503e-10,0.004992576755732585,0.0007119714729817604,0.0034126941426235735,0.002697054730518514
5.109208085822487e-10,0.07540679193649383,0.0,18.630274913581044,0.030363095664634153,0.2896798184916954,0.3376003255033067,0.1965145866523657,0.09220912843153668,0.0,4.355625130724318e-18,2.596595031725573e-07,4.73425450461974e-19,0.0,4.142129833099073e-27,0.0003204919898981762,8.858405569060023e-21,9.650846135995105e-25,2.3315712229587506e-35,1.7027243289539234e-10,2.8155509021196894e-17,1.3502951469421606e-56,9.003018495304295e-12,1.3235510199501654e-38,5.758880818625016e-19,4.773962393768159e-37,1.5378449474226857e-07,1.4581727765841748e-35,0.0004970355593042491,0.01295776204939056,0.03614462297274221,0.01288420697672963,0.0009958639933795878,0.009501769364196916,0.008298386059270527,4.0158305132045055e-05,3.181295847003944e-10,0.0050197046638130235,0.0007120145985502225,0.00345401029405573,0.002725989413797165
5.134438183935793e-10,0.07540679193649383,0.0,18.629866144258564,0.030363054210804107,0.2895717424518494,0.3375727887252151,0.1964692586965825,0.09222134082471066,0.0,4.478507358594042e-18,2.60923332066552e-07,4.81798129872219e-19,0.0,4.258518912962337e-27,0.0003258006515153288,9.016373843072761e-21,9.7519730799949e-25,2.3658664136109283e-35,1.7194183470618305e-10,2.8291260665460054e-17,1.383625944356185e-56,9.067746799066871e-12,1.3430192042704066e-38,5.861552417413794e-19,4.907950435710756e-37,1.5417595261455332e-07,1.486934977625882e-35,0.0004971065481048565,0.012987596849882743,0.036343084316437416,0.012911742490992174,0.0009956119655086689,0.009547349346181677,0.008308103525999944,4.039728140081106e-05,3.206750666629104e-10,0.005046689893807426,0.0007120560523802651,0.003495548834140346,0.002755006468009469
5.159668282049098e-10,0.07540679193649383,0.0,18.62945807934292,0.0303630143801325,0.2894639546880295,0.33754545422061044,0.19642394329951537,0.0922336934526368,0.0,4.6040063223588604e-18,2.621870582497004e-07,4.902717284977423e-19,0.0,4.377552519990467e-27,0.0003311659933485294,9.176292236096487e-21,9.853769453216896e-25,2.4004922715951588e-35,1.7361922436362656e-10,2.842698099796485e-17,1.4176084263961188e-56,9.132489167466218e-12,1.3626750971928294e-38,5.965490929190201e-19,5.044976640368171e-37,1.5456512674556344e-07,1.516118147748759e-35,0.0004971783698760955,0.01301731519257339,0.03654126501787736,0.01293907573187078,0.000995360047239721,0.009592916659840356,0.008317571534632157,4.063575884617287e-05,3.232260458539361e-10,0.005073531564383403,0.0007120958830518788,0.0035373085735105237,0.002784104154788967
5.184898380162403e-10,0.07540679193649383,0.0,18.629050722132824,0.030362976125425656,0.2893564541713597,0.33751832051755,0.1963786404543341,0.09224618685968528,0.0,4.732156823625769e-18,2.6345068247649863e-07,4.988468376250934e-19,0.0,4.499276410724661e-27,0.0003365882122665488,9.338173631521092e-21,9.956239070203188e-25,2.43545030657263e-35,1.753045996478871e-10,2.856267002738505e-17,1.4522520073661349e-56,9.197243619384882e-12,1.3825195557066293e-38,6.070704713233347e-19,5.185093363147695e-37,1.549520308613998e-07,1.5457263154942366e-35,0.0004972510266738174,0.013046917498632293,0.03673916096429855,0.012966208171307008,0.0009951082387118402,0.009638471311864173,0.00832679274148096,4.0873733009202706e-05,3.257824824236354e-10,0.0051002288233427465,0.0007121341377587185,0.0035792883157567887,0.002813280735746123
5.210128478275708e-10,0.07540679193649383,0.0,18.628644075884328,0.03036293940083665,0.2892492398725695,0.33749138615475277,0.19633335015419584,0.09225882158315361,0.0,4.862993728194038e-18,2.6471420549595267e-07,5.075240468176105e-19,0.0,4.623736880310523e-27,0.00034206750225740785,9.502030912236706e-21,1.0059385783232003e-24,2.4707420271284025e-35,1.7699795834030314e-10,2.8698327762389696e-17,1.4875661895065782e-56,9.262008190818458e-12,1.4025534361902e-38,6.177202128349188e-19,5.328353569850426e-37,1.5533667860325197e-07,1.5757635274594412e-35,0.0004973245205142663,0.013076404170797666,0.036936768096947244,0.012993141270581165,0.000994856540061438,0.009684013308959426,0.008335769799621744,4.111119951069433e-05,3.2834433679989947e-10,0.005126780847354843,0.0007121708623477217,0.003621486857666841,0.002842534472721171
5.235358576389013e-10,0.07540679193649383,0.0,18.628238143810762,0.030362904161826788,0.28914231076199437,0.3374646496815221,0.19628807239224583,0.09227159815325603,0.0,4.996551960021452e-18,2.6597762805161737e-07,5.163039438965823e-19,0.0,4.7509807657001656e-27,0.00034760405442246935,9.667876960427071e-21,1.0163213482331603e-24,2.5063689407720516e-35,1.7869929822338993e-10,2.8833954211643116e-17,1.523560563359426e-56,9.32678093485591e-12,1.422777594411499e-38,6.284991532736141e-19,5.47481084017225e-37,1.5571908352793647e-07,1.606233848281639e-35,0.0004973988533741188,0.013105775593971488,0.0371340824107235,0.01301987648038937,0.0009946049514222618,0.009729542657847296,0.008344505358326771,4.134815404959507e-05,3.309115696862989e-10,0.00515318684168762,0.0007122061013575939,0.0036639029894630533,0.0028718636280338247
5.260588674502319e-10,0.07540679193649383,0.0,18.627832929082807,0.030362870365128178,0.2890356658095792,0.3374381096576684,0.19624280716161702,0.09228451709311364,0.0,5.132866495172312e-18,2.6724095088163653e-07,5.251871149227746e-19,0.0,4.881055448851174e-27,0.00035319805697097415,9.835724657366066e-21,1.0267726095291353e-24,2.5423325539383175e-35,1.8040861708084196e-10,2.896954938380486e-17,1.5602448081331686e-56,9.391559921657664e-12,1.4431928855284153e-38,6.394081283852739e-19,5.624519371199364e-37,1.5609925910843034e-07,1.6371413606226854e-35,0.0004974740271905232,0.01313503213580468,0.037331099953823894,0.013046415240920142,0.0009943534729254103,0.009775059365263634,0.008353002062513016,4.15845924014687e-05,3.3348414206005067e-10,0.005179446039936159,0.0007122398980561922,0.003706535495037709,0.002901266464729835
5.285818772615624e-10,0.07540679193649383,0.0,18.62742843482845,0.03036283796870753,0.28892930398488326,0.33741176465343437,0.19619755445543066,0.09229757891874542,0.0,5.2719723557493476e-18,2.685041747187814e-07,5.341741441783225e-19,0.0,5.014008859922434e-27,0.00035884969521501696,1.0005586883217236e-20,1.0372927587669923e-24,2.578634371987747e-35,1.8212591269753552e-10,2.910511328752974e-17,1.5976286920671054e-56,9.456343238431438e-12,1.4638001640891377e-38,6.504479738287281e-19,5.7775339808982334e-37,1.5647721873440232e-07,1.6684901651534946e-35,0.000497550043861144,0.013164174147272202,0.037527816827382585,0.013072758981930381,0.0009941021046993514,0.009820563437958722,0.008361262552202466,4.182051041698873e-05,3.3606201516999917e-10,0.005205557703749088,0.0007122722944768404,0.003749383152185964,0.002930741246824401
5.311048870728929e-10,0.07540679193649383,0.0,18.627024664133025,0.030362806931730768,0.28882322425708745,0.3373856132494183,0.19615231426679647,0.09231078413905996,0.0,5.413904603811692e-18,2.6976730029049076e-07,5.432656141489834e-19,0.0,5.149889480466771e-27,0.000364559151564954,1.0177476516836431e-20,1.0478821962800628e-24,2.6152758992073414e-35,1.8385118285953166e-10,2.9240645931467823e-17,1.635722072795071e-56,9.521128989405894e-12,1.4846002840325183e-38,6.616195251629445e-19,5.9339101115999846e-37,1.5685297571273984e-07,1.7002843805385187e-35,0.0004976269052442078,0.013193201963238105,0.03772422918511141,0.013098909122820822,0.0009938508468699354,0.009866054882697078,0.008369289461994877,4.205590402046187e-05,3.3864515053461295e-10,0.0052315211225528865,0.0007123033314536038,0.003792444732836497,0.0029602862395424244
5.336278968842234e-10,0.07540679193649383,0.0,18.626621620039245,0.030362777214528822,0.2887174255950039,0.3373596540365002,0.1961070865888126,0.09232413325584835,0.0,5.558698335281018e-18,2.710303283189081e-07,5.524621055067493e-19,0.0,5.288746346620377e-27,0.00037032660552524066,1.0351406435577399e-20,1.0585413261794007e-24,2.6522586388112017e-35,1.8558442535407775e-10,2.937614732426438e-17,1.674534897708571e-56,9.585915295802172e-12,1.5055940986884407e-38,6.729236178343895e-19,6.093703833479195e-37,1.5722654326807306e-07,1.7325281434202388e-35,0.0004977046131585493,0.013222115903010532,0.03792033323293884,0.013124867072710936,0.0009935996995604128,0.009911533706257223,0.008377085420552864,4.229076920838133e-05,3.412335099399957e-10,0.005257335613274202,0.0007123330486555553,0.00383571900327986,0.0029898997095556125
5.361509066955539e-10,0.07540679193649383,0.0,18.62621930554722,0.03036274877856431,0.28861190696708705,0.33733388561576666,0.1960618714145661,0.09233762676377734,0.0,5.706388673837963e-18,2.722932595209212e-07,5.617641970928128e-19,0.0,5.430629052289004e-27,0.00037615223369069205,1.0527389515100367e-20,1.0692705563537509e-24,2.689584092941167e-35,1.8732563796961098e-10,2.951161747455993e-17,1.7140772043193484e-56,9.650700295803306e-12,1.526782460778185e-38,6.843610871645776e-19,6.256971848027014e-37,1.5759793454329498e-07,1.7652256084036752e-35,0.0004977831693836638,0.013250916270886773,0.03811612522864797,0.013150634230513283,0.0009933486628914416,0.009956999915431473,0.00838465305009927,4.252510204800955e-05,3.4382705543791206e-10,0.0052830005200603216,0.0007123614846200623,0.0038792047243944856,0.003019579925216419
