Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),CH3OX(210),H2NOX(204),HOX(29),H2NO(88)
1.0181526409689384e-10,0.054791484931128634,0.0,13.585241193296296,0.031075110263184432,0.31253059365445224,0.3463301547988141,0.20280602387056224,0.09110519757038499,0.0,1.2064961056272459e-34,7.833301308442008e-12,7.968564967517975e-31,0.0,2.1017604007380704e-43,7.969122095147809e-08,8.630406459192413e-33,9.719290333612247e-36,5.545323029201111e-53,1.3248399560692777e-16,6.500320354934866e-26,5.150000470928775e-85,2.1078202776430634e-18,6.729775553833346e-58,3.716284420995033e-30,3.192793298819768e-57,7.110659516161201e-12,2.0196152300945157e-52,0.0009129942062910764,0.005195757934510467,0.003331595267444738,0.004154637332891692,0.0025577757111893413,0.0016484205984633447,0.001683330287390744,3.764752611828163e-09,2.3222441146753992e-15
1.0273733181827339e-10,0.054791484931128634,0.0,13.585081452704308,0.031075110263184432,0.3124691576843969,0.3462929187822048,0.20277487741804193,0.09110520825754506,0.0,1.2394728200670918e-34,7.903816576173209e-12,8.246042510161787e-31,0.0,2.216970551787935e-43,8.18613907487214e-08,8.940239984603433e-33,9.894985005195877e-36,5.696573718439034e-53,1.348850718968593e-16,6.558620471356314e-26,5.386428675000668e-85,2.141475915781365e-18,6.913332609316314e-58,3.849698324001172e-30,3.3677073143889597e-57,7.168481745505023e-12,2.09350429789357e-52,0.0009129835277286634,0.005242020894068299,0.003361528107463302,0.004191873349430515,0.002574157985251407,0.0016631847769216085,0.0016985032978882606,3.756167637400521e-09,2.362749079152237e-15
1.0365939953965294e-10,0.054791484931128634,0.0,13.584921837896648,0.031075110263184432,0.3124077370380429,0.3462556896911573,0.20274383045756736,0.09110521893740779,0.0,1.2730431982935131e-34,7.974324262685716e-12,8.530453633872217e-31,0.0,2.337366594378834e-43,8.407034797253766e-08,9.258215453675536e-33,1.0072234446271246e-35,5.850537202287428e-53,1.3730755579668742e-16,6.61691164781559e-26,5.631444081515931e-85,2.1753249575692897e-18,7.100181898183864e-58,3.986618067611515e-30,3.550488646668231e-57,7.22619385065804e-12,2.1693979747280982e-52,0.0009129728569651029,0.005288269891134089,0.0033914568971658097,0.004229102440407595,0.0025904433782980548,0.0016779463443495194,0.0017136749471764186,3.747081273558736e-09,2.403573747021051e-15
1.045814672610325e-10,0.054791484931128634,0.0,13.584762348296557,0.031075110263184432,0.3123463317112336,0.34621846752402413,0.20271288242316948,0.09110522960988121,0.0,1.3072124718199026e-34,8.04482436938953e-12,8.821902664706986e-31,0.0,2.4631317833894068e-43,8.631842719547098e-08,9.584468794011896e-33,1.0251038188932905e-35,6.007237172264428e-53,1.3975144352568226e-16,6.675193912834173e-26,5.885277621524127e-85,2.2093659491569197e-18,7.290352172335242e-58,4.1271021784267264e-30,3.74141501640162e-57,7.28379603104488e-12,2.2473320010163172e-52,0.000912962194078866,0.005334504931920466,0.0034213816414462904,0.0042663246074702245,0.002606632448692756,0.0016927053083526846,0.0017288452331993115,3.737506993377403e-09,2.444717367500418e-15
1.0550353498241205e-10,0.054791484931128634,0.0,13.584602983330605,0.031075110263184432,0.3122849416998169,0.3461812522791601,0.2026820327521388,0.09110524027488998,0.0,1.3419858704638312e-34,8.115316897694324e-12,9.120494397995642e-31,0.0,2.5944540923844386e-43,8.860596276202428e-08,9.919136874803673e-33,1.0431395766668527e-35,6.166697310167132e-53,1.4221673131411143e-16,6.733467294771305e-26,6.148164292571489e-85,2.2435974473942565e-18,7.48387217187223e-58,4.271209588402255e-30,3.940771284680863e-57,7.341288485726092e-12,2.3273424266994166e-52,0.0009129515391318321,0.005380726022635809,0.0034513023451557662,0.004303539852263682,0.0026227257515823547,0.0017074616764937327,0.0017440141539005621,3.7274582578293395e-09,2.4861791913541814e-15
1.064256027037916e-10,0.054791484931128634,0.0,13.584443742428657,0.031075110263184432,0.31222356699964565,0.3461440439549221,0.20265128088500678,0.09110525093237298,0.0,1.3773686223476494e-34,8.185801849009422e-12,9.426334092862139e-31,0.0,2.731526289848942e-43,9.093328878891956e-08,1.0262357502613221e-32,1.0613306714358182e-35,6.328941288112555e-53,1.447034154031783e-16,6.79173182182492e-26,6.420343193014513e-85,2.2780180197526944e-18,7.68077062514888e-58,4.418999633031696e-30,4.148849568022407e-57,7.398671413398843e-12,2.4094656110981946e-52,0.0009129408921716757,0.005426933169484267,0.003481219013102502,0.004340748176431245,0.002638723838915601,0.001722215456292563,0.0017591817072233288,3.71694850632729e-09,2.5279584708882925e-15
1.0734767042517115e-10,0.054791484931128634,0.0,13.584284625023871,0.031075110263184432,0.3121622076065772,0.34610684254966867,0.20262062626552674,0.0911052615822813,0.0,1.4133659538990936e-34,8.256279224743824e-12,9.739527466800995e-31,0.0,2.8745460158991677e-43,9.330073916535608e-08,1.061426941717187e-32,1.0796770568273618e-35,6.493992768578304e-53,1.4721149204495987e-16,6.849987522032575e-26,6.702057556307831e-85,2.312626244247073e-18,7.881076248820854e-58,4.570532049536438e-30,4.365949354160647e-57,7.455945012397597e-12,2.4937382227703115e-52,0.0009129302532339132,0.005473126378665774,0.0035111316500522514,0.004377949581614196,0.0026546272594615734,0.001736966655226592,0.001774347891110317,3.7059911474818532e-09,2.570054459947673e-15
1.082697381465507e-10,0.054791484931128634,0.0,13.584125630552663,0.031075110263184432,0.3121008635164733,0.34606964806176055,0.20259006834065588,0.09110527222457647,0.0,1.449983089851889e-34,8.326749026306188e-12,1.0060180690306468e-30,0.0,3.023715859467569e-43,9.570864755326625e-08,1.0975012287192255e-32,1.098178686607759e-35,6.661875404442916e-53,1.4974095750234555e-16,6.90823442327237e-26,6.993554785266486e-85,2.347420709358304e-18,8.084817747894387e-58,4.725866975061586e-30,4.5923776185529696e-57,7.5131094806948e-12,2.580197239368153e-52,0.00091291962234366,0.0055193056563760615,0.0035410402607284983,0.004415144069451841,0.0026704365588280017,0.0017517152807310034,0.0017895127035037841,3.694599550081096e-09,2.612466413913075e-15
1.0919180586793026e-10,0.054791484931128634,0.0,13.583966758454697,0.031075110263184432,0.31203953472520096,0.34603246048956043,0.20255960656053643,0.0911052828592289,0.0,1.4872252532463523e-34,8.397211255104852e-12,1.0388400381554273e-30,0.0,3.1792434359588407e-43,9.815734738756915e-08,1.1344726706195185e-32,1.1168355146823177e-35,6.832612839025929e-53,1.5229180804897582e-16,6.966472553263877e-26,7.295086486302789e-85,2.3824000139565646e-18,8.292023815774918e-58,4.885064944878139e-30,4.828448941592302e-57,7.570165015901574e-12,2.6688799474973097e-52,0.0009129089995171407,0.005565471008806672,0.003570944849812706,0.004452331641581511,0.0026861522794794806,0.0017664613401989888,0.0018046761423455493,3.682787034296884e-09,2.65519358969795e-15
1.1011387358930981e-10,0.054791484931128634,0.0,13.583808008172856,0.031075110263184432,0.3119782212286311,0.34599527983143297,0.2025292403784773,0.09110529348621672,0.0,1.5250976654299952e-34,8.467665912547807e-12,1.0724293601135395e-30,0.0,3.3413414653741242e-43,1.0064717187642159e-07,1.1723554188350917e-32,1.1356474950953155e-35,7.006228706127611e-53,1.5486403996918212e-16,7.024701939569033e-26,7.606908503637817e-85,2.4175627672250624e-18,8.502723134315302e-58,5.0481868905913765e-30,5.074485626522829e-57,7.627111815268406e-12,2.7598239425756502e-52,0.0009128983847629804,0.005611622442144975,0.003600845421944554,0.004489512299638577,0.0027017749607555724,0.0017812048409819948,0.0018198382055770004,3.6705668631226425e-09,2.6982352457453295e-15
1.1103594131068936e-10,0.054791484931128634,0.0,13.583649379153222,0.031075110263184432,0.3119169230226398,0.34595810608574457,0.20249896925093613,0.09110530410552466,0.0,1.563605546058129e-34,8.538113000042718e-12,1.1067967846841488e-30,0.0,3.5102278509004877e-43,1.0317845400146721e-07,1.2111637164334882e-32,1.1546145820299361e-35,7.182746630068424e-53,1.5745764955792568e-16,7.082922609593072e-26,7.92928095348774e-85,2.4529075885843465e-18,8.716944373863709e-58,5.2152941383554814e-30,5.330817818054581e-57,7.683950075685798e-12,2.8530671286930037e-52,0.0009128877780833137,0.0056577599625741775,0.0036307419817221834,0.004526686045256454,0.0027173051388888194,0.001795945790389962,0.0018349988911391015,3.657952234046792e-09,2.741590642024698e-15
1.1195800903206891e-10,0.054791484931128634,0.0,13.583490870845067,0.031075110263184432,0.31185564010310735,0.3459209392508639,0.2024687926375007,0.0911053147171429,0.0,1.6027541130944645e-34,8.608552518996913e-12,1.1419531048501413e-30,0.0,3.686125757962783e-43,1.057515265180832e-07,1.2509118977197714e-32,1.1737367298082094e-35,7.362190225728186e-53,1.600726331207381e-16,7.141134590585408e-26,8.262468258225082e-85,2.488433107617192e-18,8.934716193311146e-58,5.38644840709431e-30,5.59778362167255e-57,7.740679993684987e-12,2.9486477184714216e-52,0.0009128771794747384,0.005703883576273345,0.003660634533702434,0.004563852880066619,0.0027327433470226378,0.0018106841956915694,0.001850158196972403,3.644956270965766e-09,2.7852590400288932e-15
1.1288007675344847e-10,0.054791484931128634,0.0,13.583332482700829,0.031075110263184432,0.31179437246591857,0.34588377932516157,0.20243871000087127,0.09110532532106659,0.0,1.6425485828117171e-34,8.678984470817397e-12,1.1779091562868391e-30,0.0,3.869263693734988e-43,1.0836672195562462e-07,1.2916143878249632e-32,1.1930138928909535e-35,7.544583098584919e-53,1.6270898697366155e-16,7.199337909640544e-26,8.606739180515056e-85,2.5241379639940227e-18,9.156067240138601e-58,5.561711806728355e-30,5.875729223636065e-57,7.797301765438596e-12,3.0466042329260443e-52,0.000912866588929129,0.0057499932894174086,0.0036905230824010866,0.004601012805698616,0.0027480901152291196,0.0018254200641144684,0.0018653161210170459,3.6315920163401135e-09,2.8292397027709905e-15
1.1380214447482802e-10,0.054791484931128634,0.0,13.583174214176085,0.031075110263184432,0.31173312010696297,0.34584662630700974,0.20240872080684263,0.09110533591729487,0.0,1.6829941697922082e-34,8.749408856910832e-12,1.2146758168557395e-30,0.0,4.059875587108181e-43,1.1102437261766672e-07,1.3332857022959015e-32,1.212446025877718e-35,7.729948844753436e-53,1.6536670744318923e-16,7.257532593698962e-26,8.962366857427089e-85,2.5600208073988912e-18,9.381026150463877e-58,5.741146836407832e-30,6.165009011664138e-57,7.85381558676133e-12,3.1469755013265342e-52,0.0009128560064343394,0.005796089108177184,0.0037204076322930953,0.004638165823780065,0.0027633459705267245,0.0018401534028455273,0.0018804726612127733,3.617872423596799e-09,2.873531894781217e-15
1.1472421219620757e-10,0.054791484931128634,0.0,13.583016064729545,0.031075110263184432,0.31167188302213455,0.34580948019478264,0.20237882452428596,0.09110534650583049,0.0,1.724096086928466e-34,8.819825678683557e-12,1.252264006103222e-30,0.0,4.258200869112297e-43,1.1372481058224504e-07,1.3759404466865243e-32,1.2320330835067313e-35,7.918311051023608e-53,1.6804579086620668e-16,7.315718669547995e-26,9.329628834521661e-85,2.596080297455996e-18,9.609621549088039e-58,5.924816382751889e-30,6.465985696302585e-57,7.910221653110639e-12,3.249800661059101e-52,0.0009128454319748032,0.005842171038719381,0.003750288187812828,0.004675311935936675,0.0027785114368978742,0.0018548842190310624,0.0018956278154989353,3.60381034978045e-09,2.9181348821038446e-15
1.1564627991758712e-10,0.054791484931128634,0.0,13.582858033823026,0.031075110263184432,0.3116106612073317,0.3457723409868566,0.2023490206251314,0.09110535708667915,0.0,1.7658595454238296e-34,8.890234937541575e-12,1.2906846847641868e-30,0.0,4.464484553788818e-43,1.1646836770209316e-07,1.4195933161505625e-32,1.2517750206548475e-35,8.109693294898364e-53,1.7074623358993307e-16,7.373896163822743e-26,9.708807099912621e-85,2.6323151036567465e-18,9.841882049541523e-58,6.112783718093915e-30,6.779030432968638e-57,7.9665201595874e-12,3.355119157489092e-52,0.0009128348655320474,0.005888239087206618,0.003780164753354301,0.004712451143792252,0.0027935870353064433,0.001869612519777075,0.001910781581814498,3.5894185484559e-09,2.963047932294121e-15
1.1656834763896668e-10,0.054791484931128634,0.0,13.582700120921437,0.031075110263184432,0.31154945465845735,0.3457352086816098,0.20231930858435027,0.09110536765984917,0.0,1.8082897547930493e-34,8.960636634890562e-12,1.3299488542705695e-30,0.0,4.678977319511595e-43,1.192553756048784e-07,1.4642590950356498e-32,1.271671792337497e-35,8.304119144631409e-53,1.734680319718628e-16,7.432065103006912e-26,1.0100188118305016e-84,2.6687239052873546e-18,1.0077836254129902e-57,6.3051124987329225e-30,7.10452294466892e-57,8.022711300936591e-12,3.4629707438241506e-52,0.0009128243070851372,0.005934293259797438,0.0038100373332714136,0.004749583448968707,0.002808573283715151,0.0018843383121494863,0.0019259339580980498,3.5747096628640526e-09,3.008270314415178e-15
1.1749041536034623e-10,0.054791484931128634,0.0,13.582542325492746,0.031075110263184432,0.3114882633714186,0.345698083277422,0.2022896878799377,0.09110537822535102,0.0,1.8513919228628875e-34,9.031030772135866e-12,1.3700675562646993e-30,0.0,4.9019355907529466e-43,1.2208616569343542e-07,1.5099526564788308e-32,1.291723353708638e-35,8.501612159264628e-53,1.7621118237970763e-16,7.490225513433713e-26,1.0504062865008677e-84,2.7053053913569677e-18,1.0317512753979294e-57,6.50186676319099e-30,7.442851645386515e-57,8.078795271547952e-12,3.573395480977947e-52,0.0009128137566110524,0.005980333562646322,0.003839905931878178,0.004786708853086065,0.002823470697102849,0.0018990616031743684,0.0019410849422878125,3.5596962193326614e-09,3.0538012990349693e-15
1.1841248308172578e-10,0.054791484931128634,0.0,13.582384647007997,0.031075110263184432,0.3114270873421274,0.3456609647726752,0.20226015799289504,0.09110538878319704,0.0,1.895171255772721e-34,9.101417350682497e-12,1.4110518721174443e-30,0.0,5.1336216202922665e-43,1.2496106914599747e-07,1.5566889620034763e-32,1.311929660060713e-35,8.70219588866525e-53,1.7897568119133923e-16,7.548377421286716e-26,1.0920726859927557e-84,2.7420582605263217e-18,1.0560940129081463e-57,6.703110930476731e-30,7.794413764133048e-57,8.134772265456668e-12,3.6864337374344635e-52,0.0009128032140850136,0.0060263600019036965,0.003869770553448954,0.004823827357762482,0.0028382797874817157,0.0019137823998381749,0.0019562345323216436,3.544390620943334e-09,3.0996401582231957e-15
1.1933455080310533e-10,0.054791484931128634,0.0,13.582227084941255,0.031075110263184432,0.3113659265664997,0.3456238531657531,0.20223071840721255,0.09110539933340128,0.0,1.9396329579751408e-34,9.171796371935142e-12,1.4529129224511067e-30,0.0,5.374303571864321e-43,1.2788041691642597e-07,1.604483061117589e-32,1.332290666824602e-35,8.905893873562696e-53,1.8176152479473143e-16,7.606520852600709e-26,1.1350480201525046e-84,2.7789812210369263e-18,1.0808146948338546e-57,6.908909798354788e-30,8.159615469661553e-57,8.190642476344031e-12,3.802126189112822e-52,0.0009127926794807612,0.006072372583715958,0.00389963120221868,0.004860938964614243,0.002853001063914346,0.0019285007090879731,0.0019713827261370483,3.5288051414556516e-09,3.1457861655482497e-15
1.2025661852448489e-10,0.054791484931128634,0.0,13.582069638769608,0.031075110263184432,0.31130478104045595,0.34558674845504117,0.20220136860985247,0.09110540987597908,0.0,1.984782232236553e-34,9.242167837298161e-12,1.4956618666670235e-30,0.0,5.62425560324449e-43,1.308445397344372e-07,1.6533500909135042e-32,1.352806329569583e-35,9.112729645585195e-53,1.8456870958790382e-16,7.664655833262566e-26,1.1793627600765313e-84,2.8160729906407625e-18,1.1059161769607444e-57,7.119328541621301e-30,8.538871995836049e-57,8.246406097538109e-12,3.9205138192326846e-52,0.0009127821527707933,0.006118371314225472,0.003929487882383099,0.004898043675255779,0.0028676350325307445,0.001943216537831669,0.0019865295216711857,3.5129519194890086e-09,3.1922385960741645e-15
1.2117868624586444e-10,0.054791484931128634,0.0,13.581912307973147,0.031075110263184432,0.31124365075992116,0.3455496506389269,0.2021721080907314,0.09110542041094696,0.0,2.030624279637781e-34,9.312531748175583e-12,1.5393099024778265e-30,0.0,5.88375794976813e-43,1.3385376810582788e-07,1.7033052756689712e-32,1.3734766040032916e-35,9.322726727296052e-53,1.8739723197886473e-16,7.722782389012093e-26,1.2250478415030807e-84,2.8533322965305038e-18,1.1314013139743916e-57,7.334432710385372e-30,8.932607767653718e-57,8.302063322014417e-12,4.041637918180184e-52,0.0009127716339265715,0.006164356199570601,0.0039593405980989935,0.0049351414912996786,0.002882182196545222,0.001957929892938237,0.002001674916860874,3.496842952962386e-09,3.2389967263575647e-15
1.22100753967244e-10,0.054791484931128634,0.0,13.581755092034939,0.031075110263184432,0.31118253572082427,0.3455125597157995,0.20214293634270372,0.09110543093832253,0.0,2.077164299574664e-34,9.382888105971104e-12,1.5838682654443228e-30,0.0,6.153097008281374e-43,1.3690843231269775e-07,1.754363926449621e-32,1.394301445971685e-35,9.535908632229738e-53,1.9024708838555518e-16,7.780900545442873e-26,1.2721346682016078e-84,2.8907578752702457e-18,1.1572729594646303e-57,7.554288228356451e-30,9.341256527915561e-57,8.35761434239657e-12,4.1655400833743965e-52,0.0009127611229186974,0.006210327245885708,0.003989189353484402,0.004972232414356684,0.0028966430562731927,0.001972640781237945,0.0020168189096426018,3.480490093791979e-09,3.2860598344446266e-15
1.2302282168862354e-10,0.054791484931128634,0.0,13.58159799044103,0.031075110263184432,0.3111214359190988,0.3454754756840501,0.20211385286154437,0.09110544145812412,0.0,2.1244074897586545e-34,9.453236912088099e-12,1.629348228516949e-30,0.0,6.432565421520548e-43,1.4000886241367085e-07,1.806541440712809e-32,1.415280811459003e-35,9.752298864927616e-53,1.9311827523579278e-16,7.839010328003112e-26,1.320655115359795e-84,2.9283484727267457e-18,1.1835339659298933e-57,7.778961391137673e-30,9.765261464541482e-57,8.413059350956956e-12,4.2922622191343504e-52,0.0009127506197170605,0.006256284459301168,0.004019034152618861,0.005009316446035717,0.0029110181091478757,0.001987349209522577,0.0020319614979525317,3.4639050428462773e-09,3.3334271998680405e-15
