Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),CH3OX(210),H2NOX(204),HOX(29),H2NO(88),HNOX(526),H3NX(202),NX(608),OX(27),HNX(525),H2X(216),H2NX(201),CH2X(34),CHX(35),CX(33),SX(667),NO2X(206),SX(613),SX(725),CH2OX(511)
1.9031514350247943e-24,0.051829194243811355,0.0,12.869188930738359,0.031075110263184415,0.31940968187635504,0.3504847921395395,0.20701222018021487,0.0920181955407057,0.0,9.415854592069613e-78,2.1739847246481312e-26,1.7888351127872948e-76,0.0,1.0373251205749498e-126,6.562791523104872e-49,6.157142847294188e-85,4.327362315354349e-65,2.9240311671400366e-97,6.360069137145487e-45,2.5106068297679407e-41,-2.906077463332044e-155,3.612955004319616e-36,1.671350559911591e-102,1.069443283045791e-85,2.2452418037545834e-141,2.1739847246481304e-26,7.646509028175455e-110,2.810509974818195e-16,9.60648940879431e-17,6.733072926391627e-17,7.631768263272169e-17,6.321320087982258e-17,3.0342336422314994e-17,3.0740766108141786e-17,2.7581283862822205e-17,3.612955175240236e-36,6.539955386975401e-33,1.3015739887330046e-17,1.6028481807766275e-47,1.2609106371534351e-29,7.373825636213442e-33,2.2241313907971978e-63,2.1617938199989323e-17,4.3592333282705105e-37,5.9227739488819464e-43,4.820179659951489e-53,6.745986630174492e-75,1.2210829221235472e-17,1.6054521718008877e-65,5.1203156814667854e-117,1.8912672126347361e-56
3.807956346535274e-24,0.051829194243811355,0.0,12.869188930738359,0.031075110263184394,0.3194096818763549,0.35048479213953937,0.20701222018021478,0.09201819554070542,0.0,7.54032026775139e-77,4.3498582283793615e-26,1.432518899379362e-75,0.0,3.9600494101280823e-125,5.2555487970301695e-48,4.929723573857621e-84,1.732072669307939e-64,2.345089216397774e-96,2.545685136710487e-44,5.023394899179466e-41,-2.8256151500362246e-155,7.229048979317096e-36,1.3404324204596772e-101,1.0266174692373094e-84,8.607140532131476e-140,4.3498582283793517e-26,1.2248652311209529e-108,5.623461748049659e-16,1.922132502906454e-16,1.347199561206153e-16,1.5270167081073675e-16,1.2648132200367563e-16,6.071103456176492e-17,6.150824009300651e-17,5.5186530613423527e-17,7.229049663445007e-36,2.6176865163521115e-32,2.6042787976126035e-17,1.2832531449344197e-46,5.046928576571556e-29,2.9514519289059516e-32,2.1226411743193036e-62,4.325465827504378e-17,1.7448270091387342e-36,4.741814444486887e-42,7.555044721304598e-52,4.2299192635196436e-73,2.443226732971789e-17,2.5717128407494343e-64,1.3141931456840181e-114,7.57000093366381e-56
7.617566169556235e-24,0.051829194243811355,0.0,12.869188930738357,0.031075110263184356,0.3194096818763546,0.3504847921395392,0.2070122201802146,0.09201819554070485,0.0,6.03531234469397e-76,8.701605235841821e-26,1.1465957268198527e-74,0.0,1.6756159530101243e-123,4.2065663067638286e-47,3.9457020474111636e-83,6.930546806362125e-64,1.8702339217476556e-95,1.0186056455288238e-43,1.004897103800251e-40,-2.582754027488266e-156,1.4461236929953265e-35,1.0690093003816789e-100,1.0943696838614152e-83,3.661180211641714e-138,8.701605235841772e-26,1.9609241457348154e-107,1.1249365294509602e-15,3.8450996269604985e-16,2.6949840983408897e-16,3.054696471667668e-16,2.530175642513796e-16,1.214484308406647e-16,1.2304318806273582e-16,1.1039702411455042e-16,1.4461239667356026e-35,1.047415575999483e-31,5.2096884153717945e-17,1.0269925227754792e-45,2.0194288235205392e-28,1.1809652159792727e-31,2.245701653011596e-61,8.652809842515265e-17,6.981561803585945e-36,3.7948830625998505e-41,1.1962108988921004e-50,2.6790858702094724e-71,4.88751435466827e-17,4.1171336055532593e-63,3.368683636926244e-112,3.0289890522398754e-55
1.5236785815598155e-23,0.051829194243811355,0.0,12.869188930738353,0.03107511026318428,0.31940968187635405,0.35048479213953887,0.20701222018021423,0.09201819554070373,0.0,4.829472626538739e-75,1.7405099250766732e-25,9.175088811755965e-74,0.0,7.973186358960763e-122,3.3661041605880314e-46,3.1578411686572115e-82,2.772670012650709e-63,1.4964608398519324e-94,4.075085858278719e-43,2.0100123315648586e-40,8.192054331263706e-154,2.8925612833790425e-35,8.553638862264956e-100,1.3121668199192345e-82,1.7514430347816534e-136,1.740509925076651e-25,3.1383907526926425e-106,2.250117238741754e-15,7.691033875068577e-16,5.390553172613391e-16,6.110055998788265e-16,5.060900487467791e-16,2.429232233984639e-16,2.461130840021939e-16,2.2081801111650114e-16,2.892562378518397e-35,4.190344340061448e-31,1.042050765089015e-16,8.217500542918365e-45,8.0790302671755e-28,4.72462986228362e-31,2.672003271010817e-60,1.7307497872537015e-16,2.7930641507644996e-35,3.036467619164302e-40,1.9038475927802673e-49,1.705620169104771e-69,9.776089598061224e-17,6.5893288444497624e-62,8.629401550323127e-110,1.2117949708550964e-54
3.0475225107682e-23,0.051829194243811355,0.0,12.869188930738348,0.031075110263184127,0.3194096818763529,0.35048479213953815,0.20701222018021348,0.09201819554070148,0.0,3.864067261272086e-74,3.4812087280616517e-25,7.341000362823634e-73,0.0,4.222189962377121e-120,2.6932238159954384e-45,2.527600976562257e-81,1.1091582695094218e-62,1.1982244210525726e-93,1.6301670079915867e-42,4.020242787094066e-40,2.7141046326636862e-152,5.785436465172405e-35,6.848945659442928e-99,1.748307123229867e-81,9.314879544622984e-135,3.4812087280615584e-25,5.022155019448038e-105,4.500478657318563e-15,1.5382902371284697e-15,1.0781691321170501e-15,1.222077505302944e-15,1.0122350177375447e-15,4.858728085140613e-16,4.92252875881108e-16,4.4165998511919034e-16,5.785440846086344e-35,1.6762741529518993e-30,2.0842146121926748e-16,6.574624645300718e-44,3.231875120227147e-27,1.8900057555400025e-30,3.5380296574772756e-59,3.461687393258043e-16,1.117304441745429e-34,2.429380096854552e-39,3.038059608843307e-48,1.0887092648802131e-67,1.9553240084847109e-16,1.0544458462527181e-60,2.2098402283092506e-107,4.847591318544793e-54
6.095210369184968e-23,0.051829194243811355,0.0,12.869188930738337,0.031075110263183818,0.3194096818763506,0.3504847921395367,0.20701222018021198,0.09201819554069698,0.0,3.091449485008973e-73,6.962606334031594e-25,5.873172040056711e-72,0.0,2.420328588308035e-118,2.15471525601592e-44,2.0239179289984243e-80,4.4368136133638385e-62,9.586395381479153e-93,6.520933370773937e-42,8.040703698152452e-40,8.695155292480027e-151,1.157118683286285e-34,5.479499489754155e-98,2.5163235415727824e-80,5.355188754987241e-133,6.962606334031215e-25,8.03603193104331e-104,9.001201494453069e-15,3.07666393637168e-15,2.156396761833314e-15,2.444221316151172e-15,2.024524955718942e-15,9.717719787452517e-16,9.845324596389281e-16,8.833439331197196e-16,1.1571204357231682e-34,6.705369455376795e-30,4.168542306399951e-16,5.259949413962868e-43,1.2928026526419371e-26,7.560330654366159e-30,5.070994944088459e-58,6.923562605266691e-16,4.469302451710941e-34,1.9435568988373668e-38,4.8543457943227005e-47,6.958395077751844e-66,3.910754105841876e-16,1.687235948956039e-59,5.658104360506797e-105,1.9391290121380068e-53
1.2190586086018505e-22,0.051829194243811355,0.0,12.869188930738314,0.0310751102631832,0.31940968187634605,0.3504847921395339,0.20701222018020898,0.09201819554068798,0.0,2.4732378608921596e-72,1.3925401545971424e-24,4.698686339285801e-71,0.0,1.4588005058804954e-116,1.7238266876123102e-43,1.6219586848769878e-79,1.7747615530534804e-61,7.668628474135904e-92,2.608426417015814e-41,1.608162552026911e-39,2.7824149918273902e-149,2.314268758465863e-34,4.383320751856811e-97,3.801327371169643e-79,3.2332714280230297e-131,1.3925401545969887e-24,1.2858118228736975e-102,1.800264716864562e-14,6.153411334858041e-15,4.3128520212852125e-15,4.888508937847597e-15,4.049104831681203e-15,1.943570319207615e-15,1.9690916271545345e-15,1.7667118291013824e-15,2.3142757683560108e-34,2.6822023518359665e-29,8.337197694814326e-16,4.2080594129261766e-42,5.171315821596484e-26,3.02419378928283e-29,7.641665081739668e-57,1.384731302928385e-15,1.787679614718669e-33,1.554819317156942e-37,7.761484737546304e-46,4.450252365744504e-64,7.821614300556161e-16,2.699675598306755e-58,1.4485916401873487e-102,7.75678304813302e-53
2.438133751968558e-22,0.051829194243811355,0.0,12.869188930738268,0.031075110263181965,0.31940968187633695,0.3504847921395282,0.207012220180203,0.09201819554066998,0.0,1.9786215986645545e-71,2.7850991969850853e-24,3.7590085596854466e-70,0.0,9.047635211341373e-115,1.3790831433037795e-42,1.302039855264645e-78,7.099118428271937e-61,6.13463486400818e-91,1.043381180642032e-40,3.2163469164501954e-39,8.90340631660817e-148,4.628568915390971e-34,3.506503463450327e-96,5.902285153045655e-78,2.0071943223238374e-129,2.7850991969844686e-24,2.0573362884883595e-101,3.60055385167249e-14,1.2306906131830533e-14,8.625762540266485e-15,9.777084181240334e-15,8.098264583603584e-15,3.8871670001322724e-15,3.938209962185614e-15,3.5334476209871232e-15,4.6285969552368025e-34,1.0728918547685394e-28,1.6674508471642367e-15,3.3664874835763505e-41,2.068547371074512e-25,1.2096898213297854e-28,1.1849104736426067e-55,2.7694813877317614e-15,7.15016936536765e-33,1.243769253262895e-36,1.2413269521566115e-44,2.8469965484816347e-62,1.5643334689984546e-15,4.319559422878603e-57,3.708544268998257e-100,3.102832994069644e-52
4.876284038701973e-22,0.051829194243811355,0.0,12.869188930738176,0.0310751102631795,0.31940968187631874,0.3504847921395169,0.207012220180191,0.09201819554063398,0.0,1.5829098040286618e-70,5.5702172817608815e-24,3.0072306503574026e-69,0.0,5.698103695370863e-113,1.1032752316143272e-41,1.0487701199768785e-77,2.8396618145841205e-60,4.907944366918129e-90,4.173545950333884e-40,6.432715645296578e-39,2.849229156067304e-146,9.257169255505003e-34,2.805337938202183e-95,9.299782770351724e-77,1.2647319863070419e-127,5.570217281758407e-24,3.291767959399587e-100,7.201132121166015e-14,2.4613895725774583e-14,1.7251583578538942e-14,1.955423466802534e-14,1.6196584087439785e-14,7.774360361981305e-15,7.876446632247237e-15,7.066919204448267e-15,9.257281415458804e-34,4.2915892472392645e-28,3.334913002529562e-15,2.6932059682613154e-40,8.274231569700134e-25,4.83878389666076e-28,1.8656512884777872e-54,5.538981557338291e-15,2.8595849436999295e-32,9.948598039338583e-36,1.9854807499430153e-43,1.8214921168960792e-60,3.1286775468840592e-15,6.911357849717769e-56,9.494064911204394e-98,1.2412114681190827e-51
9.752584612168804e-22,0.051829194243811355,0.0,12.869188930737991,0.03107511026317456,0.3194096818762823,0.3504847921394942,0.20701222018016702,0.09201819554056197,0.0,1.2663328565486966e-69,1.1140453451312114e-23,2.4057940527655155e-68,0.0,3.617223428830604e-111,8.826236714845308e-41,8.504299067420925e-77,1.1358676144947158e-59,3.926414264037542e-89,1.669422625696049e-39,1.2865453102988598e-38,9.117694396733498e-145,1.8514370040788326e-33,2.2443039432656362e-94,1.4764552628188766e-75,8.030692176949704e-126,1.1140453451302202e-23,5.266852653415757e-99,1.4402288659663744e-13,4.922787491365895e-14,3.4503225656323505e-14,3.9108535641593495e-14,3.239322309507794e-14,1.5548747085678242e-14,1.5752919972368345e-14,1.4133862370129202e-14,1.8514818681744475e-33,1.7166400645381658e-27,6.66983731325908e-15,2.1545711671894972e-39,3.309701045253501e-24,1.935518480942603e-27,2.9608773972455425e-53,1.1077981896550462e-14,1.1434391993976684e-31,7.956319205350355e-35,3.175507278464239e-42,1.1652952030122696e-58,6.257365702654975e-15,1.1058222778292555e-54,2.4305051401443207e-95,4.965456754859076e-51
1.9505185759102463e-21,0.051829194243811355,0.0,12.869188930737621,0.03107511026316469,0.3194096818762095,0.35048479213944883,0.20701222018011908,0.09201819554041794,0.0,1.013068301029731e-68,2.2280925790413137e-23,1.924639073450982e-67,0.0,2.3055627864725915e-109,7.061003306947042e-40,6.986030760136517e-76,4.543476235303993e-59,3.141151337458436e-88,6.677698993917807e-39,2.5730928018369664e-38,2.917684144224018e-143,3.7028772031576015e-33,1.7954545442698325e-93,2.3531203951683494e-74,5.119293234793733e-124,2.2280925790373458e-23,8.426983380213492e-98,2.880460173470192e-13,9.84558332894128e-14,6.900650981685122e-14,7.821713758872237e-14,6.478650111021731e-14,3.109752053306764e-14,3.150586665260201e-14,2.8267748696525668e-14,3.70305665976825e-33,6.866568989445095e-27,1.3339685934713589e-14,1.7236594907864687e-38,1.323882101797506e-23,7.742083768330148e-27,4.718071983119664e-52,2.2155982574971253e-14,4.57058420863135e-31,6.36093614750945e-34,5.077411030286694e-41,7.452935961432881e-57,1.2514742014195639e-14,1.7693196620358204e-53,6.222124548241666e-93,1.9867012242911814e-50
3.901038805296978e-21,0.051829194243811355,0.0,12.869188930736884,0.03107511026314495,0.3194096818760638,0.3504847921393581,0.2070122201800232,0.0920181955401299,0.0,8.104554806047491e-68,4.456187046860941e-23,1.5397128204408203e-66,0.0,1.4725329058443147e-107,5.6488082040638526e-39,5.8809592316173e-75,1.817391649584517e-58,2.5129024802365212e-87,2.6710812957941286e-38,5.146187784911986e-38,9.336528378406334e-142,7.405757769403554e-33,1.4363530096891727e-92,3.757626195594285e-73,3.2698357240186326e-122,4.456187046845065e-23,1.3483188716153963e-96,5.760922787694911e-13,1.9691175004086094e-13,1.38013078157741e-13,1.5643434148295038e-13,1.295730571399482e-13,6.219506742782845e-14,6.301176001303514e-14,5.653552132945697e-14,7.40647559630253e-33,2.7466293420357326e-26,2.667938317760449e-14,1.3789286154414535e-37,5.295531776342049e-23,3.096835476238848e-26,7.533449625107314e-51,4.4311983931798606e-14,1.825697062023848e-30,5.082159256922222e-33,8.113502231724693e-40,4.763846407805355e-55,2.502949463727229e-14,2.8309146732660757e-52,1.5928679022116263e-90,7.951575860072413e-50
7.802079264070441e-21,0.051829194243811355,0.0,12.86918893073541,0.031075110263105464,0.31940968187577234,0.35048479213917666,0.20701222017983142,0.0920181955395538,0.0,6.483648274724449e-67,8.912375982497889e-23,1.2317709277180066e-65,0.0,9.414523291872452e-106,4.519048761930129e-38,5.17217806833518e-74,7.269568909242564e-58,2.0103298593761373e-86,1.0684328579626178e-37,1.029237775105726e-37,2.987700423799224e-140,1.4811519574249118e-32,1.1490869091390855e-91,6.006308757034835e-72,2.0906110367992054e-120,8.912375982434374e-23,2.1573114192085432e-95,1.1521848013012694e-12,3.938235835435189e-13,2.7602621491885824e-13,3.128687492712875e-13,2.5914616919721877e-13,1.243901612172782e-13,1.2602354673376457e-13,1.1307106651587309e-13,1.4814390882757783e-32,1.098652086064516e-25,5.335877766331383e-14,1.1031433014742087e-36,2.1182133857711667e-22,1.2387345842720027e-25,1.2041146879791318e-49,8.862398664539646e-14,7.28256701338695e-30,4.055218998398084e-32,1.2948992740944264e-38,3.0412628473034213e-53,5.00589998834069e-14,4.5294660484261826e-51,4.07774697251591e-88,3.185591124877906e-49
1.560416018161737e-20,0.051829194243811355,0.0,12.869188930732461,0.031075110263026492,0.3194096818751895,0.3504847921388137,0.2070122201794479,0.09201819553840161,0.0,5.186923818264441e-66,1.7824753853762555e-22,9.854170854294788e-65,0.0,6.022194966190101e-104,3.6152398498351282e-37,4.885597661697101e-73,2.907828025860399e-57,1.6082625796469127e-85,4.273732111136266e-37,2.058475768332874e-37,9.560635940008376e-139,2.9623045873354894e-32,9.192687797533986e-91,9.605379483843519e-71,1.337324238437038e-118,1.7824753853508479e-22,3.451699250427141e-94,2.3043698451121636e-12,7.876472505478817e-13,5.520524887584426e-13,6.257375648474861e-13,5.182923933029949e-13,2.4878034879589026e-13,2.5204712017467605e-13,2.261421565709194e-13,2.963453110921498e-32,4.394609042747326e-25,1.0671756663444269e-13,8.825148048213615e-36,8.472854904813944e-22,4.954939124601004e-25,1.9255936782055716e-48,1.7724799207236468e-13,2.8969732762802763e-29,3.227485521959154e-31,2.061512246309702e-37,1.936782986157701e-51,1.0011801037560135e-13,7.2471477344167985e-50,1.0439038832412316e-85,1.2804402024003625e-48
3.1208322016711227e-20,0.051829194243811355,0.0,12.869188930726562,0.03107511026286855,0.31940968187402374,0.35048479213808786,0.20701222017868082,0.09201819553609725,0.0,4.149554747873137e-65,3.564950959625498e-22,7.88333925179824e-64,0.0,3.85321279685261e-102,2.892192154484127e-36,5.10504570623467e-72,1.163131302762769e-56,1.2942108560735957e-84,1.7094929803082878e-36,4.116951754779542e-37,3.0769125662229567e-137,5.924610922922502e-32,7.397595700246756e-90,1.5364835550927904e-69,8.556741284509181e-117,3.564950959523862e-22,5.522719584415635e-93,4.6087399277232995e-12,1.5752945845527935e-12,1.1041050377070122e-12,1.2514751959979803e-12,1.0365848414794865e-12,4.975607239519643e-13,5.040942670543099e-13,4.5228433540986817e-13,5.929205017631565e-32,1.7578437567877594e-24,2.134351445755411e-13,7.060119093035612e-35,3.389142243251771e-21,1.981975807310998e-24,3.0801579633643724e-47,3.544960029253912e-13,1.146142528634161e-28,2.555679266776787e-30,3.265881102436003e-36,1.2274090173672386e-49,2.0023603135969114e-13,1.1595438020525082e-48,5.776367963569302e-83,5.219735344172307e-48
6.241664568689894e-20,0.051829194243811355,0.0,12.869188930714763,0.031075110262552667,0.31940968187169233,0.35048479213663614,0.20701222017714668,0.0920181955314885,0.0,3.3196907261197444e-64,7.129902108109215e-22,6.306674341330784e-63,0.0,2.465738755763614e-100,2.3137537387015034e-35,5.99854438616008e-71,4.65252539577573e-56,1.0361288121246281e-83,6.837972192913631e-36,8.233903727642366e-37,9.854875398911068e-136,1.1849227897159985e-31,5.9224213809554557e-89,2.458071958185689e-68,5.475631592497714e-115,7.129902107702665e-22,8.836351961986484e-92,9.21748007290297e-12,3.1505892525473655e-12,2.2082101406817527e-12,2.5029504582913566e-12,2.0731697376922274e-12,9.951214742595125e-13,1.0081885608048205e-12,9.0456868800319e-13,1.1867604276725812e-31,7.031375306456449e-24,4.2687030045310055e-13,5.648095536049077e-34,1.3556569607591987e-20,7.927903543929018e-24,4.927619008347743e-46,7.089920246278045e-13,4.486430037123019e-28,2.003670524999481e-29,5.124281565739803e-35,7.704576440193558e-48,4.0047207332667415e-13,1.8552702148933187e-47,1.481854345778555e-80,2.282378307201707e-47
1.2483329302727436e-19,0.051829194243811355,0.0,12.869188930691166,0.031075110261920898,0.31940968186702945,0.35048479213373274,0.2070122201740784,0.09201819552227102,0.0,2.6559019899936807e-63,1.4259804405017587e-21,5.045343709097066e-62,0.0,1.5779712246367378e-98,1.8510028563662055e-34,7.862047901786225e-70,1.861010195165165e-55,8.28979081627585e-83,2.735188931479876e-35,1.646780767324598e-36,3.1539279518428257e-134,2.369847905788891e-31,4.738371696593158e-88,3.932673748901636e-67,3.5041857134956634e-113,1.4259804403391365e-21,1.4138163640505877e-90,1.843496028309189e-11,6.301178588475498e-12,4.41642036694164e-12,5.005900982847662e-12,4.146339529556742e-12,1.99024297485621e-12,2.016377148270813e-12,1.8091373728515294e-12,2.3771984577607554e-31,2.812550178385859e-23,8.537406121896703e-13,4.518476533222989e-33,5.422628027495336e-20,3.171161480303673e-23,7.883682845649585e-45,1.4179840680180727e-12,1.7205983949185332e-27,1.5411989381867085e-28,7.893078128015422e-34,4.748453475499312e-46,8.009441572558538e-13,2.9684324490285513e-46,3.793578387875197e-78,1.3694883173807881e-46
2.496665877080252e-19,0.051829194243811355,0.0,12.869188930643974,0.031075110260657363,0.3194096818577037,0.3504847921279259,0.2070122201679418,0.09201819550383605,0.0,2.1251994528370108e-62,2.8519608998598074e-21,4.036281557811603e-61,0.0,1.0098690783544203e-96,1.4808020367169247e-33,1.1190778100685308e-68,7.444040853649942e-55,6.631908761581774e-82,1.0940755834374957e-34,3.293561556396504e-36,1.0092718498609336e-132,4.739705022836385e-31,3.790740860260277e-87,6.292084890211805e-66,2.2426089345392675e-111,2.851960899209315e-21,2.2621062225200018e-89,3.686992038278808e-11,1.2602357260087725e-11,8.832840900703038e-12,1.0011802031838483e-11,8.292679111041898e-12,3.980485975976006e-12,4.032754323062684e-12,3.618274661194982e-12,4.769107231011853e-31,1.1250200824687553e-22,1.7074812355886128e-12,3.614781267908665e-32,2.169051293922635e-19,1.268464604503931e-22,1.26134848868033e-43,2.835968154740374e-12,6.3543791965569e-27,1.1444854389752527e-27,1.1750960528014609e-32,2.829341097888668e-44,1.6018883250950692e-12,4.749492002322751e-45,9.711561267070966e-76,1.71421318708993e-45
3.7449988238877604e-19,0.051829194243811355,0.0,12.869188930596781,0.03107511025939383,0.3194096818483779,0.350484792122119,0.2070122201618052,0.09201819548540109,0.0,6.310111077002026e-62,4.2779413591942306e-21,1.1982721943652409e-60,0.0,5.762827861167172e-96,4.396130230359539e-33,4.134142880512394e-68,1.5818586858631356e-54,1.964958678697203e-81,2.324910621563638e-34,4.9403423454195926e-36,4.8228065682108805e-132,7.1095690247857085e-31,1.1231531403462727e-86,2.3988389580212326e-65,1.2797472341879843e-110,4.277941357811931e-21,8.624280008838887e-89,5.530488016180264e-11,1.8903535931455914e-11,1.3249261515706051e-11,1.5017703080707517e-11,1.2439018690283182e-11,5.970728977022206e-12,6.049131497714442e-12,5.427411868185189e-12,7.172048717334983e-31,2.390667682144267e-22,2.5612218589133583e-12,1.0336015217765785e-31,4.609234131115583e-19,2.6954872921215703e-22,4.7719038178773084e-43,4.25395224140444e-12,1.2796229198758679e-26,3.1388413546719293e-27,4.181415297929162e-32,1.5416617845382373e-43,2.4028324929151403e-12,1.8107438333015262e-44,5.280005253024165e-75,6.798944954603046e-45
4.993331770695268e-19,0.051829194243811355,0.0,12.869188930549589,0.031075110258130294,0.31940968183905216,0.35048479211631217,0.2070122201556686,0.09201819546696613,0.0,1.37528877907574e-61,5.703921818505028e-21,2.610974597568901e-60,0.0,2.2545659112804217e-95,9.578934971122963e-33,1.0892432746580064e-67,2.698464820929644e-54,4.282239200070483e-81,3.966024007511243e-34,6.587123134393865e-36,1.5952135853882258e-131,9.47943991163698e-31,2.44769035472131e-86,6.454221082053337e-65,5.006699796180364e-110,5.703921816146988e-21,2.3204261643898781e-88,7.373983962013559e-11,2.5204714602580062e-11,1.7665682211950683e-11,2.002360412945476e-11,1.6585358267280593e-11,7.960971977994806e-12,8.065508672226087e-12,7.236548993822135e-12,9.586022916727433e-31,4.078197816819433e-22,3.414962482163907e-12,2.180164961912635e-31,7.862811377928497e-19,4.598184210742271e-22,1.2421185938862583e-42,5.6719363280102715e-12,2.0802345975415304e-26,6.380978115900066e-27,1.0292987775104685e-31,5.6799500651894696e-43,3.203776660716067e-12,4.871939876050633e-44,3.695758637083398e-74,1.985561917317538e-44
7.489997664310285e-19,0.051829194243811355,0.0,12.869188930455202,0.031075110255603222,0.3194096818204007,0.35048479210469846,0.20701222014339546,0.0920181954300962,0.0,3.995163403519022e-61,8.555882737071175e-21,7.578869114082836e-60,0.0,1.8881688649718523e-94,2.78046868594757e-32,4.295644857065841e-67,5.586828651472548e-54,1.2442764823339162e-80,8.211148942613839e-34,9.88068471222784e-36,9.314677288987004e-131,1.4219197843783242e-30,7.112175201154476e-86,2.610504805289811e-64,4.1930452482009667e-109,8.555882732189146e-21,9.385360512324009e-88,1.1060975778418139e-10,3.780707194425561e-11,2.6498523795109036e-11,3.003540622666341e-11,2.487803741600919e-11,1.1941457979767281e-11,1.2098263020920541e-11,1.0854823054164834e-11,1.443986441760485e-30,8.443390566134008e-22,5.12244372849087e-12,5.954706677941094e-31,1.6278953035966796e-18,9.519956344790827e-22,4.5583789562768376e-42,8.50790450108526e-12,3.98547290526804e-26,1.6424760946397006e-26,3.4280525061403234e-31,3.9244558156896325e-42,4.80566499627299e-12,1.9705394134553955e-43,8.879962257683784e-73,9.600091741798901e-44
9.986663557925302e-19,0.051829194243811355,0.0,12.869188930360815,0.03107511025307615,0.3194096818017492,0.35048479209308475,0.2070122201311223,0.09201819539322628,0.0,8.743896888046572e-61,1.1407843655550442e-20,1.6574160247411368e-59,0.0,7.420681435768201e-94,6.080570440372946e-32,1.1494733715575857e-66,9.50173223516356e-54,2.7220683946978967e-80,1.3965013691153489e-33,1.31742462898823e-35,3.1006154597413954e-130,1.8958981094170517e-30,1.55591041118957e-85,7.071120222045246e-64,1.6479064011615253e-108,1.1407843647247385e-20,2.542236142102007e-87,1.4747967476896664e-10,5.040942928503374e-11,3.533136567702175e-11,4.004720832342421e-11,3.317071655648627e-11,1.592194398126911e-11,1.6131017369099743e-11,1.4473096815342404e-11,1.933427713930834e-30,1.4359995863632109e-21,6.829924974544983e-12,1.2459238199290089e-30,2.7686236755183607e-18,1.6190952277555125e-21,1.1820185301962464e-41,1.13438726739461e-11,6.307673524379405e-26,3.263969622554863e-26,8.233433007070882e-31,1.4046408518319989e-41,6.407553331759511e-12,5.337649533662163e-43,4.88682035170924e-72,2.89421656251618e-43
1.2483329451540319e-18,0.051829194243811355,0.0,12.869188930266429,0.031075110250549078,0.31940968178309775,0.35048479208147104,0.20701222011884915,0.09201819535635636,0.0,1.6421158102800377e-60,1.4259804573936622e-20,3.109543460497289e-59,0.0,2.3301939703006507e-93,1.1407976313880436e-31,2.561868492991564e-66,1.4516499839528665e-53,5.107819683295556e-80,2.1335385382559995e-33,1.6467807867344422e-35,8.361798837529187e-130,2.3698791471245388e-30,2.919584915352791e-85,1.588502445297462e-63,5.17464848582665e-108,1.4259804561251424e-20,5.711054846335545e-87,1.8434959049025862e-10,6.301178662485034e-11,4.41642078790284e-11,5.0059010419705145e-11,4.146339568812243e-11,1.9902429982480962e-11,2.0163771716726895e-11,1.8091370255985786e-11,2.4272159026164352e-30,2.1938828891050734e-21,8.53740622030676e-12,2.268156701849202e-30,4.229831599816821e-18,2.4736116565122073e-21,2.5844506001042525e-41,1.417984084657749e-11,8.975884492803949e-26,5.647381228061701e-26,1.679852730538271e-30,4.0565306592148136e-41,8.009441667170603e-12,1.1990864550918691e-42,2.1852422295471674e-71,7.157687642667508e-43
1.747666123877035e-18,0.051829194243811355,0.0,12.869188930077655,0.031075110245494933,0.31940968174579476,0.3504847920582437,0.2070122200943028,0.09201819528261651,0.0,4.5085426733299075e-60,1.9963726410423878e-20,8.508315040250435e-59,0.0,2.121074484730742e-92,3.1214295651876077e-31,9.8267729253988e-66,2.791471417239415e-53,1.397816228223073e-79,4.102718916493833e-33,2.305493102167957e-35,4.9306468290628116e-129,3.317849530940424e-30,7.989794917197107e-85,6.15999233856896e-63,4.710258587449979e-107,1.9963726386030687e-20,2.214673317190952e-86,2.580894180629979e-10,8.821650130153858e-11,6.18298932634298e-11,7.008261461079733e-11,5.804875392431669e-11,2.7863401984016516e-11,2.822928041029037e-11,2.5327916155535133e-11,3.428106077554024e-30,4.2187589619562385e-21,1.1952368710934934e-11,5.9886025834635834e-30,8.133817068102702e-18,4.756667456225801e-21,9.940911894516996e-41,1.9851777191137512e-11,1.4931824397576213e-25,1.3187970431688674e-25,5.4938475640552096e-30,2.955543610477192e-40,1.1213218337761757e-11,4.6499024231054086e-42,4.472468023590988e-70,3.42200375239918e-42
