Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),CH3OX(210),H2NOX(204),HOX(29),H2NO(88),HNOX(526),H3NX(202),NX(608),OX(27),HNX(525),H2X(216),H2NX(201),CH2X(34),CHX(35)
3.3536186188368306e-21,0.06210963536780779,0.0,15.421822461825334,0.031075110263147274,0.31940968187608093,0.3504847921393923,0.20701222018003448,0.09201819554016384,0.0,1.832694358099935e-61,1.2516450808166048e-20,9.247747512328962e-60,0.0,9.30749505967881e-100,1.7431317877140623e-38,2.8120380099510972e-67,2.0710279541860683e-52,2.1496791063554967e-77,2.1082090813929034e-35,6.186090060876782e-33,6.502773475138159e-126,2.257553152415385e-28,1.2807663193707559e-81,1.1558013997300211e-67,7.106403302769894e-112,1.2516450808125037e-20,8.559936864935251e-88,5.421478219128929e-13,1.8530933384345758e-13,1.2988195726794542e-13,1.4721693146519663e-13,1.2193836526882478e-13,5.853041533083132e-14,5.929898682987698e-14,2.965050463768246e-14,2.2575549825068294e-28,1.0740234643932654e-25,2.5107382992389872e-14,1.1926807478834503e-36,2.3927786505464427e-23,1.3922696047611525e-25,2.8425247474422843e-50,4.170103725139477e-14,9.110141827963829e-29,4.3435489937702444e-32
6.707238659123128e-21,0.06210963536780779,0.0,15.421822461823993,0.031075110263110117,0.31940968187580665,0.3504847921392451,0.20701222017985402,0.09201819553962169,0.0,1.4661562115825076e-60,2.5032906921490745e-20,7.398201693689654e-59,0.0,4.795010845389551e-98,1.3944893636572556e-37,2.2526609284228178e-66,8.284114450163776e-52,1.7197441355083483e-76,8.432839006293995e-35,1.2372182743754248e-32,2.080889031051488e-124,4.515107279024396e-28,1.0246135621742531e-80,1.4998371547414783e-66,3.6801080088114394e-110,2.503290692131432e-20,1.3695906758544685e-86,1.0842958730470397e-12,3.7061874623060467e-13,2.5976396963529577e-13,2.9443392532875924e-13,2.4387678221423655e-13,1.1706085547001533e-13,1.185979987936756e-13,5.930102179521092e-14,4.515114599392502e-28,4.296095223249399e-25,5.021477662634919e-14,9.54144952166147e-36,9.571117639426748e-23,5.569080189356708e-25,4.020565977717145e-49,8.340209217792202e-14,3.642322014197642e-28,3.473295550106277e-31
1.3414478739695721e-20,0.06210963536780779,0.0,15.42182246182131,0.031075110263035798,0.31940968187525814,0.3504847921389507,0.20701222017949308,0.09201819553853739,0.0,1.1729252595648015e-59,5.006581914811911e-20,5.918562859001109e-58,0.0,2.6970350875000574e-96,1.1155850648939969e-36,1.8069765756318573e-65,3.3136463067316884e-51,1.375795648561342e-75,3.37313613865912e-34,2.4744368109487604e-32,6.65884732970603e-123,9.030215584194813e-28,8.196910524015742e-80,2.120183224194158e-65,2.077512041130233e-108,5.006581914738868e-20,2.191345703335719e-85,2.168591973602198e-12,7.412375710028643e-13,5.195279945146922e-13,5.888679130548943e-13,4.87753616082106e-13,2.34121735748138e-13,2.37196022720445e-13,1.1860205596722353e-13,9.030244865671893e-28,1.7184383624257373e-24,1.0042956389327425e-13,7.633161032676579e-35,3.8284476600179076e-22,2.227632429774363e-24,6.010926359584412e-48,1.6680420203074055e-13,1.4555421874414688e-27,2.7761682491319044e-30
2.6828958900840908e-20,0.06210963536780779,0.0,15.421822461815948,0.031075110262887163,0.31940968187416113,0.3504847921383618,0.20701222017877122,0.0920181955363688,0.0,9.383403247773397e-59,1.0013164360129171e-19,4.734850937650215e-57,0.0,1.6071354091045645e-94,8.924654824249211e-36,1.4533373931967234e-64,1.3254586280116806e-50,1.1006367054696542e-74,1.3492545626895355e-33,4.948873884086803e-32,2.1308316291776186e-121,1.806043240234522e-27,6.557529531087167e-79,3.1686481177413776e-64,1.2407253991133717e-106,1.0013164359832051e-19,3.506153622898755e-84,4.3371841678599735e-12,1.4824752205392448e-12,1.0390560448522672e-12,1.1777358885032041e-12,9.75507283726028e-13,4.682434963034018e-13,4.74392070570672e-13,2.372041237390714e-13,1.8060549528262853e-27,6.87375399588035e-24,2.0085913842315e-13,6.106529392134976e-34,1.5313791822957471e-21,8.910530426916434e-24,9.27989869523872e-47,3.336084217354336e-13,5.811103935868146e-27,2.2169950465505703e-29
5.365791922313129e-20,0.06210963536780779,0.0,15.421822461805222,0.03107511026258989,0.31940968187196705,0.3504847921371841,0.20701222017732746,0.0920181955320316,0.0,7.506723096962696e-58,2.0026329250730047e-19,3.787881088427125e-56,0.0,9.904971981968216e-93,7.139713596206181e-35,1.1750795668873826e-63,5.301834722570837e-50,8.805094238503023e-74,5.397018465190531e-33,9.897748030328374e-32,6.818661882870998e-120,3.6120866869884336e-27,5.246023979215817e-78,4.890920930604609e-63,7.656219106806794e-105,2.0026329249531663e-19,5.6098461946496136e-83,8.67436852896536e-12,2.9649505195794524e-12,2.0781121478425485e-12,2.3554718393839827e-12,1.951014618646605e-12,9.364870174100036e-13,9.487841662578794e-13,4.744082569940578e-13,3.612133537357347e-27,2.749501707527871e-23,4.0171828746700406e-13,4.885223739873738e-33,6.1255169452723425e-21,3.564212312134397e-23,1.4577771106745295e-45,6.67216861141044e-13,2.3156363986114976e-26,1.767324862678847e-28
1.0731583986771205e-19,0.06210963536780779,0.0,15.42182246178377,0.03107511026199535,0.31940968186757895,0.35048479213482864,0.20701222017443996,0.09201819552335722,0.0,6.005378774262404e-57,4.0052659031797206e-19,3.0303051310680164e-55,0.0,6.217359770740986e-91,5.711766795318093e-34,9.59919033245638e-63,2.120733931042038e-49,7.04407561344111e-73,2.1588074289471778e-32,1.979549632267346e-31,2.181971904001572e-118,7.224173912991581e-27,4.196819316019494e-77,7.682340632382133e-62,4.808964714588018e-103,4.005265902698387e-19,8.975754229725751e-82,1.7348737141535486e-11,5.929901117529654e-12,4.156224363083635e-12,4.710943741082174e-12,3.902029287018691e-12,1.8729740596075043e-12,1.897568357579308e-12,9.48816514349194e-13,7.224361314470946e-27,1.0998007047984989e-22,8.03436585491122e-13,3.9081790819943273e-32,2.4502068049366322e-20,1.4256849529705597e-22,2.3108380397514593e-44,1.3344337399371622e-12,9.192845949986233e-26,1.4039282430114798e-27
2.1463168115687354e-19,0.06210963536780779,0.0,15.421822461740865,0.03107511026080626,0.3194096818588027,0.3504847921301177,0.20701222016866497,0.09201819550600844,0.0,4.804303449216484e-56,8.0105318593393175e-19,2.4242444089905935e-54,0.0,3.940127115359319e-89,4.569411841404764e-33,7.997038085707744e-62,8.48293580746659e-49,5.635260578144849e-72,8.635229801406534e-32,3.959099290681139e-31,6.982310252522735e-117,1.4448349694979177e-26,3.357455504883215e-76,1.2177238721259228e-60,3.048612450920808e-101,8.010531857410024e-19,1.436120702179671e-80,3.4697473928113135e-11,1.1859802312909201e-11,8.312448830607906e-12,9.421887544225094e-12,7.804058617886592e-12,3.745948143939695e-12,3.7951367400102186e-12,1.897632992440121e-12,1.444909930090397e-26,4.399202862386336e-22,1.6068731812849987e-12,3.1265433010400387e-31,9.800827142280598e-20,5.70273986686174e-22,3.680056622143062e-43,2.6688674974689876e-12,3.622538365716273e-25,1.1075718100519488e-26
3.2194752244603506e-19,0.06210963536780779,0.0,15.42182246169796,0.031075110259617175,0.31940968185002644,0.35048479212540673,0.20701222016288998,0.09201819548865967,0.0,1.4262776621710558e-55,1.2015797815445077e-18,7.19697607081209e-54,0.0,2.2444417527714677e-88,1.3565440101066772e-32,2.3472119269485358e-61,1.802623864192491e-48,1.6729679655791962e-71,1.8349863381360399e-31,5.9386489490397085e-31,3.34046267271952e-116,2.1672526806948085e-26,9.967445919557204e-76,4.63165838004476e-60,1.7367088147205205e-100,1.2015797811342854e-18,5.4752101995923936e-80,5.204621027612821e-11,1.7789703507767892e-11,1.2468673335174269e-11,1.413283134711455e-11,1.1706087942878222e-11,5.618922228209073e-12,5.692705122229182e-12,2.8464494339117013e-12,2.1674119719542756e-26,9.348306109122257e-22,2.410309776824515e-12,8.939959776800488e-31,2.0826757490076235e-19,1.2118322250143657e-21,1.3908324393030937e-42,4.003301254940401e-12,7.619074735132807e-25,3.14178324709528e-26
4.292633637351966e-19,0.06210963536780779,0.0,15.421822461655056,0.031075110258428087,0.3194096818412502,0.3504847921206958,0.20701222015711498,0.09201819547131089,0.0,3.107784225557462e-55,1.6021063771497002e-18,1.5681833148080867e-53,0.0,8.768357448403332e-88,2.9558378552622125e-32,5.0917573380300915e-61,3.0750642433596103e-48,3.645309159369823e-71,3.1302708168700178e-31,7.918198607343055e-31,1.1055779079077693e-115,2.8896705248898313e-26,2.1718540135648046e-75,1.2442786350306341e-59,6.785131587974044e-100,1.6021063764496882e-18,1.4731456990807573e-79,6.939494618558071e-11,2.3719604702105725e-11,1.6624897876782733e-11,1.8843775149750543e-11,1.5608117261993578e-11,7.49189631241564e-12,7.5902735042362e-12,3.795265838763937e-12,2.8899422570387224e-26,1.594711044468087e-21,3.213746372109673e-12,1.8856964366549173e-30,3.552799774301245e-19,2.067243210160219e-21,3.6181530385936104e-42,5.337735012351403e-12,1.2875262362325005e-24,6.579340544116273e-26
6.438950463135196e-19,0.06210963536780779,0.0,15.421822461569246,0.031075110256049913,0.31940968182369767,0.35048479211127387,0.20701222014556497,0.09201819543661335,0.0,9.020941236567004e-55,2.40315956834745e-18,4.551953032270906e-53,0.0,7.326548916016095e-87,8.579885073435537e-32,1.4763154239363226e-60,6.366529919908996e-48,1.0581208063886e-70,6.480828118894857e-31,1.1877297923820142e-30,6.45069396856269e-115,4.3345065254183555e-26,6.304222275042333e-75,5.023627464137151e-59,5.669882075075942e-99,2.4031595668977122e-18,5.958389749815313e-79,1.0409241697520625e-10,3.5579407089558976e-11,2.493734704693521e-11,2.8265662754427673e-11,2.3412175886433045e-11,1.1237844480681358e-11,1.1385410267752809e-11,5.692898562525049e-12,4.335069112317092e-26,3.301646656812186e-21,4.820619562083021e-12,5.150421807120909e-30,7.355620527948893e-19,4.279964483848721e-21,1.3269533652115948e-41,8.006602527031624e-12,2.6243044528664728e-24,1.7757196636016244e-25
8.585267288918426e-19,0.06210963536780779,0.0,15.421822461483435,0.03107511025367174,0.31940968180614515,0.35048479210185196,0.20701222013401496,0.09201819540191582,0.0,1.972778622175428e-54,3.204212759525403e-18,9.954609050124952e-53,0.0,2.87707581506323e-86,1.8763240576866678e-31,3.2514338279951406e-60,1.0827799873800422e-47,2.3139908711803045e-70,1.1022191174838067e-30,1.5836397240094152e-30,2.146223883263148e-114,5.779343015028457e-26,1.3786623140063275e-74,1.3595998796683415e-58,2.2265787818891247e-98,3.204212757059342e-18,1.613963976222284e-78,1.3878988615208087e-10,4.743920947509684e-11,3.3249796353304724e-11,3.768755035817272e-11,3.1216234489263374e-11,1.4983792648716093e-11,1.5180547030490012e-11,7.590531151623773e-12,5.780299827990572e-26,5.615236196970725e-21,6.427492751120997e-12,1.0776405218174603e-29,1.2509983734288895e-18,7.279098578737718e-21,3.439571183195028e-41,1.0675470041489694e-11,4.39761337316491e-24,3.6764454979134247e-25
1.0731584114701656e-18,0.06210963536780779,0.0,15.421822461397625,0.031075110251293565,0.31940968178859264,0.35048479209243005,0.20701222012246495,0.09201819536721828,0.0,3.701202400030563e-54,4.005265950682144e-18,1.867620355885762e-52,0.0,9.028944419699277e-86,3.5202392541153145e-31,6.223302910848306e-60,1.6542431552854104e-47,4.341361799743143e-70,1.683941753847837e-30,1.9795496556150583e-30,5.7870033877616776e-114,7.224180028654537e-26,2.586558131804396e-74,3.052617724322412e-58,6.987677632252492e-98,4.005265946914121e-18,3.6257201428263814e-78,1.734873536010082e-10,5.929901185858253e-11,4.1562245805621055e-11,4.7109437960919126e-11,3.902029306894103e-11,1.872974081650335e-11,1.8975683792392144e-11,9.488163596441376e-12,7.225641822658767e-26,8.578812088133686e-21,8.034365939156789e-12,1.9618033883457492e-29,1.9112428069920683e-18,1.1120817838463247e-20,7.518339968289166e-41,1.334433755570974e-11,6.618051656617239e-24,6.621856909354573e-25
1.5024217766268117e-18,0.06210963536780779,0.0,15.421822461226004,0.03107511024653722,0.3194096817534876,0.3504847920735863,0.20701222009936493,0.09201819529782322,0.0,1.0127175527028197e-53,5.6073723329306605e-18,5.1101510755536914e-52,0.0,8.209158817958189e-85,9.632015938029995e-31,1.8416548727212087e-59,3.1810508982253355e-47,1.1878756810541474e-69,3.238160250653503e-30,2.7713695187597033e-30,3.4116480894403866e-113,1.0113855660870333e-25,7.077294277996071e-74,1.1828765449011433e-57,6.353484820355669e-97,5.607372325683848e-18,1.4060074490679891e-77,2.428822832064818e-10,8.301861661926842e-11,5.818714515726179e-11,6.595321316335326e-11,5.462841015738406e-11,2.622163715131987e-11,2.656595731363873e-11,1.3283428044170331e-11,1.0116666638878718e-25,1.649675128705399e-20,1.1248112312158876e-11,5.179739489637375e-29,3.6752519691598076e-18,2.1384938150717404e-20,2.8904103125737655e-40,1.8682072583420804e-11,1.2300177025082801e-23,1.6994611097351443e-24
1.9316851417834576e-18,0.06210963536780779,0.0,15.421822461054383,0.031075110241780876,0.3194096817183826,0.35048479205474253,0.2070122200762649,0.09201819522842818,0.0,2.134934566882736e-53,7.209478715093026e-18,1.0772823018756788e-51,0.0,3.4062058107724774e-84,2.030546160572389e-30,4.183761647062074e-59,5.216915268726666e-47,2.5041864451810697e-69,5.3105744610571046e-30,3.5631893818159765e-30,1.1507065173981848e-112,1.3003533421392883e-25,1.4919797317331753e-73,3.14640767866209e-57,2.636270078644147e-96,7.20947870320729e-18,3.741252684342785e-77,3.1227720579384667e-10,1.0673822137161929e-10,7.481204510167007e-11,8.479698836173133e-11,7.023652715179188e-11,3.3713533485131254e-11,3.4156230831493626e-11,1.7078691905897234e-11,1.3008143418076586e-25,2.7054629565609265e-20,1.446185868109056e-11,1.0738896879028105e-28,6.027403523841436e-18,3.507124340082506e-20,7.675675762603939e-40,2.4019807610165132e-11,1.952409126446144e-23,3.435279176588316e-24
2.7902118720967498e-18,0.06210963536780779,0.0,15.421822460711143,0.031075110232268187,0.31940968164817257,0.35048479201705496,0.2070122200300649,0.0920181950896381,0.0,6.512239503545819e-53,1.041369147915934e-17,3.286047174891222e-51,0.0,3.562814545022437e-83,6.1937959227315314e-30,1.5016609779709577e-58,1.081559928753341e-46,7.638545437496272e-69,1.1009771567380936e-29,5.146829107663447e-30,7.871947185057162e-112,1.8782895326461376e-25,4.5510009826138526e-73,1.4097125776717052e-56,2.757529922263309e-95,1.0413691454515842e-17,1.676917168467197e-76,4.5106702991721254e-10,1.5417743085131948e-10,1.0806184676853974e-10,1.2248453874632107e-10,1.0145276085854154e-10,4.869732614973899e-11,4.933677785702982e-11,2.466921787159216e-11,1.8792452674870444e-25,5.608909043566872e-20,2.088935140674446e-11,3.2267279898551018e-28,1.2495885519588073e-17,7.270896599335498e-20,3.48215342789427e-39,3.469527766075399e-11,3.784966514486769e-23,9.749220010846994e-24
4.507265332723334e-18,0.06210963536780779,0.0,15.421822460024663,0.03107511021324281,0.3194096815077525,0.35048479194167986,0.20701221993766483,0.09201819481205802,0.0,2.825754997746639e-52,1.682211700625832e-17,1.4258457499356372e-50,0.0,7.745053430693307e-82,2.6875412515905555e-29,8.651370680591238e-58,2.8120740729578204e-46,3.31443009731303e-68,2.8625591974253876e-29,8.31410855829809e-30,9.920074981091985e-111,3.0341644672494793e-25,1.9747181911927764e-72,1.0228554689008327e-55,5.99456292267026e-94,1.682211694217973e-17,1.2171490131446125e-75,7.286465939591706e-10,2.490558497107144e-10,1.7456145721443698e-10,1.9785963946683523e-10,1.6388522714378568e-10,7.866491146689448e-11,7.969787186740807e-11,3.9850262772002844e-11,3.036649393969501e-25,1.458325820417794e-19,3.374433680921475e-11,1.3872742918260005e-27,3.2489507716155205e-17,1.8904453871766097e-19,2.6060802636271754e-38,5.60462177503325e-11,8.644429037528458e-23,3.731361472851513e-23
7.941372253976501e-18,0.06210963536780779,0.0,15.4218224586517,0.03107511017519205,0.3194096812269124,0.3504847917909297,0.20701221975286474,0.09201819425689818,0.0,1.597634884104644e-51,2.963896805632168e-17,8.061126808486452e-50,0.0,2.7328039807377983e-80,1.5194182330530041e-28,7.363308188349385e-57,8.716191573549869e-46,1.87383328850029e-67,8.872673257623067e-29,1.4648667455326217e-29,1.9008379161707065e-109,5.345924550732394e-25,1.116418984085337e-71,1.0490237910852066e-54,2.115170267190353e-92,2.9638967857695136e-17,1.2485678087108515e-74,1.2838053852269647e-09,4.388126870294858e-10,3.0756070655462745e-10,3.486098407132038e-10,2.8875015520129086e-10,1.386000820529659e-10,1.4042005972538935e-10,7.021232444915114e-11,5.3536267295398705e-25,4.520167999239092e-19,5.945430741880696e-11,7.811908653865886e-27,1.0070313416733922e-16,5.859548388063245e-19,2.7712409476088013e-37,9.874809788309294e-11,2.1314249372136687e-22,1.7045252710623593e-22
1.4809586096482837e-17,0.06210963536780779,0.0,15.42182245590578,0.031075110099090537,0.3194096806652321,0.35048479148942924,0.20701221938326458,0.09201819314657989,0.0,1.0625022515445258e-50,5.5272670139910086e-17,5.360096581271604e-49,0.0,1.2738392120226285e-78,1.010304244245335e-27,8.188927991257315e-56,3.0296774597582345e-45,1.2459642187899173e-66,3.084069240840942e-28,2.731778523241785e-29,4.641152601953383e-108,9.969485574781363e-25,7.423382410189707e-71,1.3229959885258866e-53,9.85946989396964e-91,5.527266944947657e-17,1.5748580633536153e-73,2.39412162050083e-09,8.183263600669561e-10,5.735593190283833e-10,6.501102424273031e-10,5.384799932643857e-10,2.5847042303215084e-10,2.618644347902517e-10,1.3093633530895033e-10,9.996257723269773e-25,1.5711737178775266e-18,1.1087424785659916e-10,5.187395280977092e-26,3.5003567007442735e-16,2.036731456715646e-18,3.592673415788494e-36,1.8415185796302583e-10,5.18337788502977e-22,8.150073828581766e-22
2.854601378149551e-17,0.06210963536780779,0.0,15.421822450413941,0.031075109946887516,0.31940967954187166,0.35048479088642837,0.20701221864406427,0.09201819092594865,0.0,7.732326409673997e-50,1.0654007424093361e-16,3.898154510145672e-48,0.0,6.916614287648681e-77,7.34741521863314e-27,1.0740837884269112e-54,1.1254731200423455e-44,9.061237787041524e-66,1.145678745220371e-27,5.265602071874269e-29,1.292300898428416e-106,1.9216771051246148e-24,5.3986328169356474e-70,1.8707467216109597e-52,5.353448526217782e-89,1.0654007167604182e-16,2.227040905902951e-72,4.614748702016935e-09,1.5773536997416102e-09,1.1055569991473868e-09,1.2531110427409505e-09,1.0379395971829594e-09,4.982111042186894e-10,5.047531823155772e-10,2.523839070515436e-10,1.9316224982705463e-24,5.836640417071605e-18,2.1371412560662086e-10,3.771040765294319e-25,1.3003204882467715e-15,7.566107309680478e-18,5.167155594077889e-35,3.549593773805252e-10,1.1824880236186207e-21,3.77066024622758e-21
5.601886915152086e-17,0.06210963536780779,0.0,15.421822439430285,0.03107510964248148,0.31940967729515074,0.3504847896804267,0.207012217165664,0.09201818648470778,0.0,5.909450538395001e-49,2.0907488217836755e-16,2.9712427649688667e-47,0.0,4.0705584298838573e-75,5.600226875896042e-26,1.5478650209249426e-53,4.3340585291337767e-44,6.906494424324905e-65,4.411868006756276e-27,1.0333249141995864e-28,3.853570541056915e-105,3.771199571852992e-24,4.114849243054124e-69,2.8103030092495166e-51,3.1506100097483753e-87,2.0907487230117688e-16,3.3456627104451663e-71,9.055981309024515e-09,3.0954083534897762e-09,2.1695541800593848e-09,2.4591126309100456e-09,2.036858516189744e-09,9.776924635044429e-10,9.905306669486322e-10,4.952772506348987e-10,3.809498057252463e-24,2.2476184343486785e-17,4.193938686044495e-10,2.8739907416595917e-24,5.007359717980456e-15,2.9136147704178977e-17,7.835700617873366e-34,6.965744132459409e-10,2.5327558888722165e-21,1.654120918487882e-20
8.349172452154621e-17,0.06210963536780779,0.0,15.421822428446658,0.03107510933807546,0.3194096750484299,0.350484788474425,0.20701221568726408,0.09201818204349563,0.0,1.85789195718917e-48,3.1160968976298403e-16,9.31022454222938e-47,0.0,2.860158758746199e-74,1.7547745665326965e-25,6.640863052469805e-53,9.627410014950887e-44,2.1640767998664773e-64,9.800251370031473e-27,1.5400896175926315e-28,2.1601418719861392e-104,5.620809200615829e-24,1.2893443814966421e-68,1.2205670937722882e-50,2.213761936740033e-86,3.1160966782231127e-16,1.4530989973532094e-70,1.3497185174797348e-08,4.613462973103091e-09,3.2335537885203306e-09,3.665114202468208e-09,3.035777050089489e-09,1.4571738186737667e-09,1.4763081376915612e-09,7.381681943570932e-10,5.7058830911644465e-24,4.992720836039352e-17,6.250735949327053e-10,9.005170971786085e-24,1.1123012942742061e-14,6.472123812986081e-17,3.278137814641386e-33,1.0381894451517591e-09,3.882158648575668e-21,3.848757044845448e-20
1.1096457989157156e-16,0.06210963536780779,0.0,15.421822417463057,0.03107510903366946,0.31940967280170895,0.3504847872684233,0.20701221420886456,0.09201817760231222,0.0,4.229359884733071e-48,4.141444969947831e-16,2.110051062498287e-46,0.0,1.2635876394706866e-73,3.9769291561082815e-25,1.9095066401748588e-52,1.700552741823272e-43,4.9045423482577225e-64,1.731082878900477e-26,2.0468543173665623e-28,7.739687432372516e-104,7.470505991582979e-24,2.922097829859071e-68,3.534103331609086e-50,9.780166180980017e-86,4.1414445823943566e-16,4.207414954514264e-70,1.79383602995186e-08,6.1315175585815555e-09,4.297555824507094e-09,4.871115757415442e-09,4.034695198882339e-09,1.9366551697266635e-09,1.962085594544366e-09,9.810567382291942e-10,7.620777598631494e-24,8.81897117837127e-17,8.307533045914533e-10,2.0408666006757622e-23,1.964726325419472e-14,1.1432137664057443e-16,9.210286379569608e-33,1.3798044730977653e-09,5.2257360715380726e-21,6.961470405664773e-20
1.384374352615969e-16,0.06210963536780779,0.0,15.421822406479482,0.03107510872926347,0.31940967055498815,0.3504847860624217,0.2070122127304655,0.09201817316115755,0.0,8.080917541551023e-48,5.166793038737647e-16,4.009327809982271e-46,0.0,4.2574680957399006e-73,7.556489843608645e-25,4.404870383974206e-52,2.6468410594081103e-43,9.319015320535422e-64,2.6943600236182863e-26,2.55361901352138e-28,2.1592720831690042e-103,9.320289944930861e-24,5.55221517339583e-68,8.18958440989037e-50,3.2952800816416115e-85,5.166792435525402e-16,9.749888010628062e-70,2.237950668337736e-08,7.649572109925175e-09,5.361560287995967e-09,6.077117295751748e-09,5.033612962568444e-09,2.4161365166631357e-09,2.447863037507049e-09,1.2239428822626204e-09,9.554181578407433e-24,1.3726369400864487e-16,1.0364329975807604e-09,3.8777928767012105e-23,3.0580093194568866e-14,1.7793656135708783e-16,2.0879250958888697e-32,1.7214194970837376e-09,6.567967567807304e-21,1.0991813046768735e-19
1.933831460016476e-16,0.06210963536780779,0.0,15.42182238451241,0.03107510812045154,0.3194096660615466,0.3504847836504185,0.20701220977366844,0.09201816427893444,0.0,2.1719390651567393e-47,7.217489165732755e-16,1.0618026901578185e-45,0.0,2.9541140573189466e-72,2.0011492215252232e-24,1.5836429854919274e-51,5.1648473755642974e-43,2.4679022513945173e-63,5.257572514317796e-26,3.5671483949736794e-28,1.0690795247850314e-102,1.3020119339424206e-23,1.4703618199290651e-67,2.9607287814499743e-49,2.2864845992565397e-84,7.217487988666535e-16,3.524831970144304e-69,3.126171322920814e-08,1.0685681110207893e-08,7.489576497392322e-09,8.489120322591586e-09,7.031447334620964e-09,3.375099198186816e-09,3.4194178817620538e-09,1.7097079708557567e-09,1.3476517950526547e-23,2.6784609277343587e-16,1.4477923335513003e-09,1.0269306776434379e-22,5.96714272624144e-14,3.4721206263724587e-16,7.323656214886781e-32,2.4046495331747566e-09,9.252483777821823e-21,2.180497703418934e-19
2.483288567416983e-16,0.06210963536780779,0.0,15.421822362545448,0.03107510751163968,0.31940966156810513,0.35048478123841537,0.20701220681687293,0.0920181553968263,0.0,4.61521417933435e-47,9.268185278615166e-16,2.216189237089785e-45,0.0,1.1818935546902383e-71,4.1766676590612966e-24,4.155031546449836e-51,8.516759840028234e-43,5.150827325513099e-63,8.669662593444031e-26,4.580677761949536e-28,3.4869838248076047e-102,1.6720297385513483e-23,3.068832988098165e-67,7.792728127087527e-49,9.147858253202433e-84,9.268183337645723e-16,9.277489554861402e-69,4.014380481380542e-08,1.372178997395127e-08,9.61760241651945e-09,1.0901123282987744e-08,9.029280166248228e-09,4.3340618632448275e-09,4.39097267045659e-09,2.19546346022802e-09,1.7472892198084227e-23,4.41674400129593e-16,1.859151602844862e-09,2.1433324942425184e-22,9.83968751942259e-14,5.725477273198185e-16,1.8924899854874817e-31,3.087879553423037e-09,1.1936223318289723e-20,3.628819732513217e-19
3.0327456748174897e-16,0.06210963536780779,0.0,15.421822340578592,0.03107510690282787,0.3194096570746638,0.35048477882641227,0.20701220386007899,0.09201814651483312,0.0,8.53675656537317e-47,1.131888137738488e-15,4.012006009903664e-45,0.0,3.63948655573998e-71,7.560875393943266e-24,9.059698506831281e-51,1.2702578337822527e-42,9.324332337713878e-63,1.2930630245288305e-25,5.59420711444896e-28,9.07538608637846e-102,2.0420824084691443e-23,5.5553830213312734e-67,1.702682793851866e-48,2.8169634320151548e-83,1.131887848246214e-15,2.027101339072834e-68,4.902578143876487e-08,1.675789870115534e-08,1.174563804517712e-08,1.3313126176940238e-08,1.1027111457451473e-08,5.293024511837192e-09,5.36252740359067e-09,2.681209350475758e-09,2.1543304311212164e-23,6.587486113524944e-16,2.270510805462011e-09,3.8799843243972467e-22,1.4675628965496764e-13,8.539435400318044e-16,4.089793757609739e-31,3.771109557826705e-09,1.4622391559496413e-20,5.444115330379428e-19
4.1316598896185037e-16,0.06210963536780779,0.0,15.4218222966452,0.03107510568520444,0.3194096480877814,0.3504847740024063,0.20701219794649578,0.0920181287511916,0.0,2.289745202803555e-46,1.5420273532586223e-15,1.0103825572383436e-44,0.0,2.587386962472862e-70,1.9040067762410495e-23,3.1396239518777974e-50,2.357593298978972e-42,2.348069965113403e-62,2.3999198209959465e-25,7.621265776018538e-28,4.415642008028343e-101,2.782292344812509e-23,1.3989664401306486e-66,5.917036197186489e-48,2.0026383176656343e-82,1.5420268159603434e-15,7.044448052750609e-68,6.678938981598035e-08,2.2830115745945666e-08,1.6001738430304866e-08,1.813713176551432e-08,1.502276941859073e-08,7.210949759625063e-09,7.305636703177525e-09,3.6526723339726575e-09,2.990624209611433e-23,1.2226347272111336e-15,3.093229010669271e-09,9.770637918313121e-22,2.72376444724435e-13,1.584915549969399e-15,1.4070738071186624e-30,5.137569519092905e-09,1.9991472742224897e-20,1.0175732617502344e-18
