Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),CH3OX(210),H2NOX(204),HOX(29),H2NO(88),HNOX(526),H3NX(202),NX(608),OX(27),HNX(525),H2X(216),H2NX(201),CH2X(34)
6.389560845180437e-13,0.09466578726852673,0.0,23.50521814820234,0.03106646280827629,0.31934536182642337,0.35045034079992615,0.20697060076617105,0.0919092648647418,0.0,5.0400968493085635e-25,2.7672824901505662e-08,2.2521728878272092e-23,0.0,4.5335902785287335e-38,9.204085928063882e-13,2.6686022315119022e-27,1.7619302509799413e-25,3.6575653587431234e-36,9.050391703101381e-14,5.031313624078761e-16,4.0412791116113095e-58,3.256406835787368e-12,2.548088628347845e-38,6.328524082574264e-26,4.190394183306615e-46,2.7658615684680742e-08,1.0551617049780618e-39,0.00010892370975795801,4.308868251333127e-05,3.185603101701361e-05,3.442366678868702e-05,2.785345605606514e-05,1.3762172212305663e-05,1.4146055301982242e-05,6.238311259304709e-06,3.320553725262988e-12,5.582509777938792e-08,5.751470392333039e-06,5.162445864444929e-10,8.019385393277821e-07,1.2644746793779297e-07,1.2556286774005113e-16,9.798504501393203e-06,3.785684618054839e-09
6.553777294446623e-13,0.09466578726852673,0.0,23.505210958571435,0.031066242983437076,0.31934371374679077,0.3504494607493522,0.20696955257236782,0.09190690425729772,0.0,5.683470036822464e-25,2.8384001230493823e-08,2.430457200336559e-23,0.0,5.279083135496736e-38,9.94739589291479e-13,2.953124842546812e-27,1.8536372790967999e-25,3.946866373599398e-36,9.521509970065302e-14,5.160608871299334e-16,4.5879624538917065e-58,3.340357961448241e-12,2.7496337928421954e-38,7.004497527860956e-26,4.87944765087257e-46,2.836903617543243e-08,1.1678807216309498e-39,0.00011128416472956984,4.4183022480224056e-05,3.2707279462126485e-05,3.530300618640011e-05,2.854789525484479e-05,1.411572976347142e-05,1.4514738873434215e-05,6.380629049452716e-06,3.4078291981612187e-12,5.874147878279929e-08,5.895309547874147e-06,5.571064558539294e-10,8.42110651980202e-07,1.3303312331887756e-07,1.3915111296726485e-16,1.0050003293776403e-05,3.9827331448247595e-09
6.71799374371281e-13,0.09466578726852673,0.0,23.505203788580065,0.031066023278326593,0.3193420659154063,0.3504485809669786,0.20696850543174183,0.09190456322823962,0.0,6.390462588839627e-25,2.909517577384678e-08,2.617917892050723e-23,0.0,6.1240434274636e-38,1.0730453389419435e-12,3.259811681347237e-27,1.9476697273316377e-25,4.251033137779656e-36,1.0004577899819978e-13,5.289903464034684e-16,5.192267956845961e-58,3.424322771479058e-12,2.9615353668312684e-38,7.733223203847555e-26,5.6604371658399e-46,2.90794345316835e-08,1.2893978574066421e-39,0.00011362504317199348,4.527671272009777e-05,3.3560076177597335e-05,3.6182077385375926e-05,2.9241283283262303e-05,1.446928031114169e-05,1.4883674244160413e-05,6.52212064357868e-06,3.4952015766393225e-12,6.173261311807304e-08,6.038953907893437e-06,6.000709028982692e-10,8.831870469354854e-07,1.3978606025558506e-07,1.5382252077974854e-16,1.0301482695000574e-05,4.184778202786596e-09
6.882210192978997e-13,0.09466578726852673,0.0,23.505196638069478,0.031065803692831243,0.31934041833212556,0.3504477014527232,0.20696745934270114,0.09190224161520674,0.0,7.165583044531563e-25,2.980634853210872e-08,2.814786005817489e-23,0.0,7.07881556950129e-38,1.1554368346944317e-12,3.589784617167525e-27,2.0440275254235463e-25,4.570438022694313e-36,1.0499595255700265e-13,5.419197402942237e-16,5.858635097227071e-58,3.508301315212546e-12,3.184052767467859e-38,8.517375888548608e-26,6.54292374279518e-46,2.978981070116579e-08,1.4201593810284613e-39,0.00011594650747753908,4.636975362012737e-05,3.4414415541927277e-05,3.70608804680735e-05,2.9933621730847232e-05,1.4822823857908292e-05,1.5252861068269644e-05,6.662791290674315e-06,3.5826708567244366e-12,6.479853687833908e-08,6.182403803015537e-06,6.45190804749777e-10,9.251625105786118e-07,1.4670628522356235e-07,1.696342922018468e-16,1.0552942495785115e-05,4.391819588403683e-09
7.046426642245183e-13,0.09466578726852673,0.0,23.505189506882257,0.031065584226837785,0.319338770996804,0.35044682220650336,0.20696641430365623,0.09189993925718519,0.0,8.013534644956785e-25,3.051751950582364e-08,3.021292642678266e-23,0.0,8.154530541686263e-38,1.2420256039900533e-12,3.9441931828385295e-27,2.1427106037326313e-25,4.905453394180963e-36,1.1006561801128522e-13,5.548490688678429e-16,6.591725712163075e-58,3.5922936417858206e-12,3.4174454080209106e-38,9.35969642829851e-26,7.537195374172067e-46,3.050016463195465e-08,1.5606225965579305e-39,0.00011824871869109674,4.746214556726098e-05,3.527029196683925e-05,3.793941551692071e-05,3.0624912184721506e-05,1.517636040635743e-05,1.5622299000139078e-05,6.802646207509008e-06,3.670237034436795e-12,6.793928607884602e-08,6.325659563564313e-06,6.925190473429202e-10,9.68031862034652e-07,1.5379380454900142e-07,1.8664520700285605e-16,1.0804382486848507e-05,4.603857096258651e-09
7.21064309151137e-13,0.09466578726852673,0.0,23.505182394862288,0.031065364880233367,0.3193371239092976,0.35044594322823674,0.20696537031302,0.09189765599449669,0.0,8.939218180111771e-25,3.122868869553541e-08,3.237668962125729e-23,0.0,9.363144775058774e-38,1.3329237072140641e-12,4.324214572206679e-27,2.24371889323308e-25,5.256451612511827e-36,1.1525477299614433e-13,5.677783321898701e-16,7.396429431017622e-58,3.676299800141527e-12,3.661972697880723e-38,1.0262991731616833e-25,8.654302968469635e-46,3.121049627246678e-08,1.7112558429959125e-39,0.00012053183652132006,4.85538889482201e-05,3.6127699897074976e-05,3.88176826143144e-05,3.131515622960311e-05,1.5529889959069723e-05,1.5991987694414134e-05,6.941690578817492e-06,3.757900105789775e-12,7.115489665703005e-08,6.468721519562399e-06,7.421085253250715e-10,1.01178995297266e-06,1.610486244087234e-07,2.0491563125254724e-16,1.1055802458909682e-05,4.820890519077368e-09
7.374859540777557e-13,0.09466578726852673,0.0,23.505175301854734,0.03106514565290549,0.319335477069462,0.3504450645178411,0.2069643273692078,0.09189539166878753,0.0,9.94773476484355e-25,3.19398561017877e-08,3.4641461823601965e-23,0.0,1.0717479971459248e-37,1.4282437361424956e-12,4.731053637567639e-27,2.347052325506303e-25,5.623805032401231e-36,1.2056341514754803e-13,5.807075303257505e-16,8.277869107091036e-58,3.760319839028979e-12,3.9178940425641466e-38,1.1230134763060747e-25,9.90609715142139e-46,3.192080557145818e-08,1.872538493884061e-39,0.0001227960193517172,4.964498414949971e-05,3.6986633810192746e-05,3.969568184262042e-05,3.2004355447809695e-05,1.5883412518620205e-05,1.6361926806008334e-05,7.079929557486575e-06,3.8456600667899485e-12,7.444540447258432e-08,6.611590000730737e-06,7.940121420072388e-10,1.0564316674106455e-06,1.6847075083026383e-07,2.245075248545708e-16,1.1307202202689402e-05,5.0429196477526165e-09
7.539075990043743e-13,0.09466578726852673,0.0,23.505168227706076,0.031064926544742064,0.3193338304771533,0.35044418607523387,0.20696328547063736,0.09189314612301767,0.0,1.1044388544125341e-24,3.265102172512401e-08,3.7009555805447575e-23,0.0,1.2231263862319861e-37,1.5280988123957668e-12,5.165942887094607e-27,2.4527108327341452e-25,6.00788600301304e-36,1.2599154210233383e-13,5.9363666334083e-16,9.24140624914981e-58,3.844353807005276e-12,4.185468843719773e-38,1.2264064537064555e-25,1.1305265934802562e-45,3.263109247802201e-08,2.0449609569065905e-39,0.0001250414242516494,5.073543155736852e-05,3.784708821636673e-05,4.0573413284173674e-05,3.269251141926233e-05,1.623692808757837e-05,1.673211599010321e-05,7.217368264740885e-06,3.9335169134371215e-12,7.781084530752798e-08,6.754265336488115e-06,8.482828093148278e-10,1.101951921521619e-06,1.760601896919575e-07,2.4548444905769395e-16,1.1558581508911633e-05,5.269944271367514e-09
7.70329243930993e-13,0.09466578726852673,0.0,23.50516117226404,0.031064707555631357,0.31933218413222747,0.35044330790033296,0.2069622446157287,0.0918909192014497,0.0,1.2234689329424195e-24,3.336218556608771e-08,3.948328493059143e-23,0.0,1.3919171901940728e-37,1.6326025858992648e-12,5.630142482261309e-27,2.560694347692174e-25,6.409066867968097e-36,1.3153915149820658e-13,6.065657313003564e-16,1.0292646452795198e-57,3.928401752436427e-12,4.464956499133107e-38,1.3367786111766595e-25,1.2865373248737752e-45,3.334135694158658e-08,2.2290246734923606e-39,0.00012726820698723845,5.1825231557869124e-05,3.870905765818716e-05,4.145087702127818e-05,3.337962572148911e-05,1.6590436668508158e-05,1.7102554902148123e-05,7.354011790327664e-06,4.021470641724386e-12,8.125125486627527e-08,6.896747855950711e-06,9.049734477384336e-10,1.148345663440709e-06,1.8381694672302436e-07,2.679115739450947e-16,1.1809940168304872e-05,5.501964177218674e-09
7.867508888576117e-13,0.09466578726852673,0.0,23.50515413537763,0.031064488685461994,0.3193305380345406,0.3504424299930559,0.20696120480290445,0.09188871074963806,0.0,1.3524355166828842e-24,3.4073347625221956e-08,4.2064963157523653e-23,0.0,1.5796869898795809e-37,1.7418692333509237e-12,6.124940235259754e-27,2.671002803743031e-25,6.827719965351634e-36,1.3720624097373698e-13,6.194947342694783e-16,1.1437444831662457e-57,4.0124637234984586e-12,4.756616402731741e-38,1.454437058282356e-25,1.4600898340779615e-45,3.405159891191324e-08,2.4252421184172747e-39,0.0001294765220321837,5.291438453681816e-05,3.957253671046192e-05,4.232807313620715e-05,3.406569992962887e-05,1.6943938263968022e-05,1.74732431978602e-05,7.489865192700599e-06,4.109521247638166e-12,8.476666877570459e-08,7.0390378879316504e-06,9.641369862846647e-10,1.1956078730733436e-06,1.9174102750365613e-07,2.918556859017074e-16,1.2061277971603516e-05,5.7389791508390905e-09
8.031725337842303e-13,0.09466578726852673,0.0,23.50514711689709,0.031064269934122986,0.31932889218394894,0.3504415523533207,0.20696016603058945,0.09188652061441838,0.0,1.4919314838468596e-24,3.4784507903069783e-08,4.475690504194122e-23,0.0,1.7881057581670634e-37,1.8560134566957927e-12,6.651651606412803e-27,2.783636134829862e-25,7.264217627720681e-36,1.4299280816835943e-13,6.324236723132459e-16,1.2681911448458389e-57,4.096539768178524e-12,5.060707944590506e-38,1.5796955077212405e-25,1.6527276038797054e-45,3.4761818339094326e-08,2.63413679940699e-39,0.0001316665225784889,5.400289087980648e-05,4.0437519980019084e-05,4.3205001711203e-05,3.4750735616434714e-05,1.7297432876510892e-05,1.7844180533224153e-05,7.624933499202695e-06,4.197668727158258e-12,8.835712258522754e-08,7.181135760940567e-06,1.0258263624269962e-09,1.2437335619044945e-06,1.9983243746510268e-07,3.173851950598068e-16,1.2312594709549173e-05,5.9809889760207865e-09
8.19594178710849e-13,0.09466578726852673,0.0,23.505140116673918,0.031064051301503713,0.319327246580309,0.35044067498104486,0.20695912829721108,0.09188434864389684,0.0,1.6425710297998647e-24,3.5495666400174014e-08,4.7561425739249814e-23,0.0,2.0189513103107887e-37,1.9751504816076044e-12,7.21161970158159e-27,2.898594275469809e-25,7.71893218211145e-36,1.4889885072237025e-13,6.453525454966114e-16,1.4032416745831368e-57,4.180629934276003e-12,5.377490510936624e-38,1.712874274702001e-25,1.866093787995553e-45,3.5472015173551164e-08,2.8562432567399438e-39,0.00013383836054710018,5.509075097219937e-05,4.1304002105510776e-05,4.4081662828477475e-05,3.543473435227781e-05,1.7650920508684246e-05,1.8215366564492167e-05,7.75922170624821e-06,4.285913076257875e-12,9.202265176685796e-08,7.323041803183156e-06,1.0900945220566543e-09,1.292717772808973e-06,2.080911818897596e-07,3.4457014272285663e-16,1.2563890172891994e-05,6.227993434837193e-09
8.360158236374676e-13,0.09466578726852673,0.0,23.50513313456083,0.03106383278749393,0.3193256012234771,0.35043979787614643,0.20695809160119893,0.09188219468743958,0.0,1.8049899041532665e-24,3.6206823117077345e-08,5.048084100705355e-23,0.0,2.2741138477870595e-37,2.099396055977355e-12,7.806215269567908e-27,3.015877160747575e-25,8.192235950046713e-36,1.549243662769259e-13,6.582813538844286e-16,1.549559697707926e-57,4.2647342694035845e-12,5.70722348415484e-38,1.8543002763220668e-25,2.1019354103666916e-45,3.618218936603203e-08,3.092107062850688e-39,0.0001359921865984556,5.6177965199136674e-05,4.217197775721811e-05,4.495805657021166e-05,3.6117697705150944e-05,1.80044011630301e-05,1.8586800948183792e-05,7.892734779503626e-06,4.374254290903705e-12,9.576329171528088e-08,7.464756342560757e-06,1.1569944194335337e-09,1.342555579862783e-06,2.1651726591125585e-07,3.734822087677853e-16,1.2815164152391987e-05,6.479992307665282e-09
8.524374685640863e-13,0.09466578726852673,0.0,23.50512617041178,0.031063614391983754,0.3193239561133097,0.35043892103854324,0.20695705594098518,0.09188005859566233,0.0,1.97984564148656e-24,3.691797805432228e-08,5.35174672076326e-23,0.0,2.5556005958140817e-37,2.2288664484088914e-12,8.436836699511531e-27,3.1354847263090566e-25,8.684501247543155e-36,1.6106935247404096e-13,6.71210097541453e-16,1.7078359636691137e-57,4.348852820988358e-12,6.050166242792565e-38,2.0043070309441582e-25,2.3621076510090874e-45,3.689234086761011e-08,3.3422848219335384e-39,0.00013812815014294745,5.7264533945532996e-05,4.30414416368572e-05,4.5834183018555994e-05,3.679962724067218e-05,1.8357874842085023e-05,1.8958483341085773e-05,8.02547765406768e-06,4.462692367055936e-12,9.957907774792159e-08,7.606279706669924e-06,1.2265790171371427e-09,1.3932420881555174e-06,2.2511069451454195e-07,4.0419471902573485e-16,1.3066416438820315e-05,6.736985373207446e-09
8.68859113490705e-13,0.09466578726852673,0.0,23.50511922408192,0.031063396114863664,0.31932231124966365,0.3504380444681529,0.20695602131500412,0.09187794022041985,0.0,2.1678177858253867e-24,3.762913121245117e-08,5.6673621310409e-23,0.0,2.8655405343799485e-37,2.3636784467215203e-12,9.104910018282616e-27,3.2574169083550424e-25,9.19610038511874e-36,1.6733380695658668e-13,6.841387765323431e-16,1.878788889072688e-57,4.432985636272896e-12,6.406578161564969e-38,2.1632346575716472e-25,2.6485782182652843e-45,3.760246962968153e-08,3.607344169546535e-39,0.00014024639935129705,5.8350457596077846e-05,4.391238847738643e-05,4.671004225563047e-05,3.748052452208845e-05,1.8711341548380162e-05,1.933041340025197e-05,8.157455234650462e-06,4.551227300668319e-12,1.0347004510501445e-07,7.747612222801998e-06,1.2989012860175829e-09,1.4447724336037945e-06,2.3387147253597895e-07,4.367826526414271e-16,1.3317646822960593e-05,6.99897240851314e-09
8.852807584173236e-13,0.09466578726852673,0.0,23.505112295427594,0.03106317795602452,0.3193206666323956,0.3504371681648937,0.2069549877216927,0.09187583941479595,0.0,2.3696081089635585e-24,3.8340282592006185e-08,5.995162089440034e-23,0.0,3.206189222896594e-37,2.50394935645963e-12,9.811888887869168e-27,3.3816736436349804e-25,9.727405667800016e-36,1.737177273682886e-13,6.970673909216584e-16,2.0631651007031657e-57,4.517132762316317e-12,6.776718611360116e-38,2.3314298752227483e-25,2.963431807566235e-45,3.831257560396332e-08,3.887863772215702e-39,0.00014234708116484386,5.943573653523588e-05,4.4784813042814785e-05,4.7585634363524484e-05,3.816039111027922e-05,1.906480128444129e-05,1.9702590783003178e-05,8.288672395751576e-06,4.639859087688195e-12,1.0743622894967193e-07,7.888754217942716e-06,1.3740142051465608e-09,1.497141782765736e-06,2.4279960466342736e-07,4.713226494112113e-16,1.356885509561017e-05,7.265953189000265e-09
9.017024033439423e-13,0.09466578726852673,0.0,23.50510538430636,0.031062959915357537,0.3193190222613623,0.35043629212868327,0.20695395515949003,0.09187375603309297,0.0,2.5859408227469423e-24,3.905143219352935e-08,6.335378415066192e-23,0.0,3.579933718359316e-37,2.64979699940934e-12,1.0559254602759658e-26,3.508254869440806e-25,1.0278789395129464e-35,1.802211113537252e-13,7.099959407738622e-16,2.2617399785288338e-57,4.601294245995355e-12,7.160846959244043e-38,2.509246002303539e-25,3.30887464659129e-45,3.90226587424915e-08,4.184433327039633e-39,0.00014443034130574918,6.052037114724697e-05,4.565871012801126e-05,4.846095942429706e-05,3.883922856376013e-05,1.941825405278878e-05,2.007501514692704e-05,8.419133981837339e-06,4.728587724056553e-12,1.1147766436795343e-07,8.029706018771777e-06,1.4519707617684265e-09,1.5503453326564742e-06,2.5189509543633676e-07,5.078930170999223e-16,1.3820041047581402e-05,7.537927488476311e-09
