Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),CH3OX(210),H2NOX(204)
2.700278280397979e-09,0.05435919745378708,0.0,13.166620686446656,0.031075110263184432,0.1883093913545628,0.2638509009991231,0.16453483485944315,0.09110785394270522,0.0,9.156512446365304e-31,1.3883657118266994e-10,3.164609613784102e-26,0.0,2.5194002064982354e-35,0.0008219655558950024,2.002408964829795e-27,4.3091754188998054e-33,2.9658630811276906e-49,6.127475286221732e-14,8.948838171693121e-25,9.524646270046382e-79,1.619172374207904e-16,3.2394724960235915e-54,9.104373167834243e-25,2.9791132275690134e-49,1.3883621798185529e-10,3.2160554950363794e-47,0.0009103415980011723,0.09764740644926426,0.06964613288663211,0.0866338910015803,0.004640205394938363,0.03783717992577211,0.03345288407252793
2.718875692349007e-09,0.05435919745378708,0.0,13.164994088796975,0.031075110263184432,0.18769974035535206,0.26339410002385744,0.16431225304589459,0.09110796544597945,0.0,9.334078723426706e-31,1.3966716802577002e-10,3.2409922569510363e-26,0.0,2.6204853049966493e-35,0.000835590533026667,2.055673314647642e-27,4.408926123446308e-33,3.0244368989353007e-49,6.208620184730217e-14,9.004384386468817e-25,9.842923612254796e-79,1.639865149896171e-16,3.303449926731675e-54,9.346476212292523e-25,3.099262485784436e-49,1.396668039701377e-10,3.3021974761675596e-47,0.0009102300947269684,0.09812160121040228,0.06998380825239352,0.08709069197601543,0.004633318126535726,0.03806664900772248,0.03358834031060065
2.737473104300035e-09,0.05435919745378708,0.0,13.163374389810116,0.031075110263184432,0.1870932136790942,0.26293888095298296,0.1640900240528462,0.09110807647662743,0.0,9.51376772614201e-31,1.4049632811641363e-10,3.318810683738771e-26,0.0,2.724867117889166e-35,0.0008493181833696478,2.1099626809356865e-27,4.5105272192545196e-33,3.0837373585619664e-49,6.290255317644711e-14,9.05985546735801e-25,1.0169470770677273e-78,1.6607640694503486e-16,3.368221034488056e-54,9.593235750778925e-25,3.223357847160308e-49,1.404959529610823e-10,3.390015841632223e-47,0.0009101190640789924,0.09859393939099699,0.0703196435305487,0.0875459110460607,0.004626445036406919,0.03829575109089889,0.03372252880626381
2.756070516251063e-09,0.05435919745378708,0.0,13.161761560382159,0.031075110263184432,0.1864897957685948,0.26248523801750406,0.1638681470375657,0.09110818703663832,0.0,9.695588366069035e-31,1.4132405642962368e-10,3.398085507919189e-26,0.0,2.8326284081035696e-35,0.0008631478735622027,2.165289179545299e-27,4.614002302299426e-33,3.1437679476386735e-49,6.372379901239447e-14,9.115251533409275e-25,1.0504440793976932e-78,1.6818701721499742e-16,3.433789628677832e-54,9.844706756021818e-25,3.3514993828792015e-49,1.413236699263361e-10,3.4795308353530814e-47,0.0009100085040680832,0.09906443176865301,0.07065364565808976,0.08799955398071188,0.0046195860766053845,0.038524487065980086,0.03385545433910714
2.774667928202091e-09,0.05435919745378708,0.0,13.160155571426086,0.031075110263184432,0.1858894711300532,0.26203316547150574,0.16364662116082668,0.09110829712800027,0.0,9.87954950237321e-31,1.4215035792228305e-10,3.478837537598822e-26,0.0,2.943853388503843e-35,0.0008770789638152745,2.2216649754513236e-27,4.719375050794409e-33,3.2045321372262568e-49,6.454993153689137e-14,9.170572703387067e-25,1.0847988386742463e-78,1.703184474365109e-16,3.500159500587425e-54,1.0100944422272898e-24,3.483788945310106e-49,1.4214995981939568e-10,3.5707627893512255e-47,0.0009098984127061626,0.0995330889937464,0.07098582164506949,0.08845162652588401,0.004612741199307583,0.03875285782001608,0.033987121752555395
2.793265340153119e-09,0.05435919745378708,0.0,13.158556393873603,0.031075110263184432,0.1852922243329821,0.26158265759205146,0.16342544558688413,0.09110840675270007,0.0,1.0065659942193662e-30,1.429752375332074e-10,3.5610877747965155e-26,0.0,3.0586277358988683e-35,0.0008911108081220507,2.279102282444071e-27,4.826669222807481e-33,3.2660333818744176e-49,6.538094295061223e-14,9.225819095772925e-25,1.1200269913244575e-78,1.7247079695738848e-16,3.5673344234690434e-54,1.0362004163896782e-24,3.620330185741486e-49,1.4297482757568025e-10,3.6637321232191144e-47,0.0009097887880063579,0.09999992159109451,0.07131617857260913,0.08890213440451343,0.004605910356820782,0.0389808642364446,0.0341175359522784
2.811862752104147e-09,0.05435919745378708,0.0,13.156963998676881,0.031075110263184432,0.1846980400101276,0.2611337086790817,0.16320461948345097,0.09110851591272333,0.0,1.0253928441006842e-30,1.4379870018321682e-10,3.644857414988267e-26,0.0,3.1770386050618535e-35,0.0009052427544653147,2.337613362823451e-27,4.935908653885146e-33,3.3282751196805135e-49,6.621682547308176e-14,9.280990828766636e-25,1.1561443401123277e-78,1.7464416283865594e-16,3.635318152604895e-54,1.0627941613970511e-24,3.7612285721317464e-49,1.4379827811260431e-10,3.7584593435959294e-47,0.0009096796279831249,0.10046493996161428,0.07164472359092201,0.08935108331665971,0.004599093501590023,0.039208507195107614,0.03424670190461313
2.8304601640551753e-09,0.05435919745378708,0.0,13.15537835681032,0.031075110263184432,0.184106902857389,0.2606863130553127,0.16298414202167558,0.09110862461005409,0.0,1.0444363702987665e-30,1.4462075077520825e-10,3.730167846619753e-26,0.0,3.299174642759985e-35,0.0009194741450225754,2.3972105270952613e-27,5.047117254684411e-33,3.3912607723481252e-49,6.70575713425982e-14,9.336088020287394e-25,1.1931668545006586e-78,1.768386398575955e-16,3.7041144253711554e-54,1.0898812622892848e-24,3.906591406876384e-49,1.446203163296496e-10,3.8549650436452534e-47,0.0009095709306523678,0.10092815438396864,0.0719714639173537,0.08979847893960659,0.00459229058620434,0.03943578757226792,0.03437462463499736
2.8490575760062033e-09,0.05435919745378708,0.0,13.153799439272296,0.031075110263184432,0.18351879763373835,0.2602404650661357,0.16276401237611918,0.09110873284667492,0.0,1.0636974381368268e-30,1.4544139419422695e-10,3.817040650587081e-26,0.0,3.4251260017938746e-35,0.0009338043163689525,2.4579061336696038e-27,5.160319008613453e-33,3.454993745245391e-49,6.790317281615709e-14,9.391110787974976e-25,1.23111067100611e-78,1.790543205114123e-16,3.773726961301684e-54,1.117467325700332e-24,4.056527844591072e-49,1.4544094710843746e-10,3.953269902535075e-47,0.0009094626940315595,0.10138957501620091,0.07229640683443855,0.09024432692796298,0.004585501563402266,0.03966270624062552,0.03450130922641572
2.8676549879572314e-09,0.05435919745378708,0.0,13.152227217086871,0.031075110263184432,0.1829337091611398,0.25979615907951625,0.16254422972473523,0.09110884062456663,0.0,1.083176907879428e-30,1.4626063530753774e-10,3.905497599686324e-26,0.0,3.554984355046324e-35,0.0009482325996778088,2.519712588561413e-27,5.2755379694814834e-33,3.5194774274631195e-49,6.87536221693751e-14,9.44605924919087e-25,1.2699920935474857e-78,1.8129129502151002e-16,3.844159462151504e-54,1.1455579797210948e-24,4.211148909909981e-49,1.462601753128e-10,4.0533946849201043e-47,0.0009093549161398589,0.10184921189735707,0.07261955968797347,0.09068863291376318,0.004578726386076773,0.03988926406933411,0.034626760817858065
2.8862523999082594e-09,0.05435919745378708,0.0,13.150661661305518,0.031075110263184432,0.18235162232446897,0.2593533894858947,0.1623247932488481,0.09110894794570826,0.0,1.1028756347678732e-30,1.470784789646959e-10,3.9955606580323294e-26,0.0,3.688842909539981e-35,0.0009627583209191106,2.5826423450930794e-27,5.3927982591582724e-33,3.584715191872687e-49,6.960891169641457e-14,9.50093352101943e-25,1.309827593787309e-78,1.835496513383625e-16,3.915415611960033e-54,1.1741588737632565e-24,4.370567515298605e-49,1.4707800578885183e-10,4.1553602404263973e-47,0.0009092475949982295,0.10230707494909541,0.07294092988510839,0.09113140250656696,0.004571965007279639,0.04011546192401748,0.03475098460279053
2.9048498118592875e-09,0.05435919745378708,0.0,13.149102743008795,0.031075110263184432,0.1817725220714314,0.25891215069808626,0.16210570213313313,0.09110905481207696,0.0,1.1227944690553557e-30,1.4789492999761799e-10,4.0872519804474063e-26,0.0,3.82679642050344e-35,0.000977380801055504,2.6467079035991656e-27,5.512124065243821e-33,3.650710395183705e-49,7.046903370990805e-14,9.555733720269003e-25,1.3506338114667266e-78,1.858294751469661e-16,3.987499077114074e-54,1.2032756784240675e-24,4.534898478880407e-49,1.4789444336506063e-10,4.259187503138252e-47,0.000909140728629556,0.10276317397728406,0.0732605248924548,0.09157264129355892,0.004565217380225333,0.04034130066678595,0.03487398582763953
2.9234472238103156e-09,0.05435919745378708,0.0,13.147550433308036,0.031075110263184432,0.18119639341248073,0.2584724371511824,0.16188695556559637,0.09110916122564777,0.0,1.142934256041874e-30,1.4870999322065204e-10,4.1805939118203786e-26,0.0,3.9689412054453483e-35,0.0009920993562360962,2.7119218111331836e-27,5.633539638748675e-33,3.717466378001463e-49,7.133398054088339e-14,9.610459963473066e-25,1.3924275547337898e-78,1.881308498728602e-16,4.0604135064105603e-54,1.2329140853520802e-24,4.704258542276556e-49,1.4870949285231826e-10,4.364897491087397e-47,0.0009090343150587593,0.10321751867358533,0.07357835223421132,0.09201235483964772,0.004558483458294478,0.040566781156252646,0.03499576979028884
2.9420446357613436e-09,0.05435919745378708,0.0,13.146004703346982,0.031075110263184432,0.1806232214207371,0.25803424330245184,0.16166855273755582,0.09110926718839363,0.0,1.1632958361089067e-30,1.495236734306477e-10,4.2756089864366e-26,0.0,4.1153751582361095e-35,0.0010069132979879302,2.7782966611764316e-27,5.7570692917852914e-33,3.784986464884164e-49,7.220374453868929e-14,9.66511236689134e-25,1.435225800465163e-78,1.9045385668870141e-16,4.1341625311190694e-54,1.2630798071138196e-24,4.878766388458116e-49,1.4952315904401065e-10,4.472511305744436e-47,0.0009089283523129094,0.1036701186170278,0.07389441949030788,0.09245054868756451,0.0045517631950368845,0.04079190424754993,0.03511634183859003
2.9606420477123717e-09,0.05435919745378708,0.0,13.144465524303452,0.031075110263184432,0.18005299123190366,0.25759756363124275,0.16145049284362192,0.09110937270228524,0.0,1.1838800447538592e-30,1.503359754070259e-10,4.3723199272794395e-26,0.0,4.266197763196767e-35,0.0010218219334051444,2.8458450933488645e-27,5.882737395270945e-33,3.8532739643999335e-49,7.307831807092084e-14,9.719691046510922e-25,1.479045694581302e-78,1.9279857452137825e-16,4.2087497650440894e-54,1.2937785770613933e-24,5.0585426596099495e-49,1.5033544671608828e-10,4.582050131512548e-47,0.0009088228384213388,0.10412098327556477,0.07420873429456736,0.09288722835796137,0.00454505654417427,0.04101667079234564,0.03523570736888649
2.9792394596633998e-09,0.05435919745378708,0.0,13.142932867390929,0.031075110263184432,0.1794856880441835,0.2571623926388843,0.16123277508167896,0.09110947776929083,0.0,1.2046877126242733e-30,1.5114690391184828e-10,4.47074964530382e-26,0.0,4.421510109194637e-35,0.0010368245653358025,2.9145797931220006e-27,6.010568376642564e-33,3.922332169183613e-49,7.395769352334571e-14,9.774196118047372e-25,1.5239045523551564e-78,1.9516508005965267e-16,4.2841788045870516e-54,1.3250161492010213e-24,5.243709975005713e-49,1.5114636062713555e-10,4.693535235223432e-47,0.0009087177714157543,0.10457012200762035,0.07452130433288605,0.09332239934950899,0.004538363459602629,0.041241081638859325,0.03535387182455108
2.997836871614428e-09,0.05435919745378708,0.0,13.141406703860184,0.031075110263184432,0.17892129711819546,0.25672872484858955,0.16101539865286707,0.09110958239137623,0.0,1.225719665551809e-30,1.5195646368988625e-10,4.570921238682343e-26,0.0,4.5814149037453247e-35,0.0010519204925663957,2.984513491533827e-27,6.140586717583946e-33,3.9921643559933325e-49,7.484186329983067e-14,9.82862769694582e-25,1.5698198587144297e-78,1.975534477623143e-16,4.3604532288081304e-54,1.3567982980624948e-24,5.4343929488932556e-49,1.5195590551844038e-10,4.80698796563548e-47,0.0009086131493303478,0.10501754406362174,0.07483213734143256,0.09375606713899404,0.0045316838953943445,0.04146513763187864,0.035470840694537736
3.016434283565456e-09,0.05435919745378708,0.0,13.139887005000848,0.031075110263184432,0.17835980377688926,0.25629655480535923,0.16079836276156378,0.0911096865705047,0.0,1.2469767245859978e-30,1.5276465946868974e-10,4.6728579920245587e-26,0.0,4.7460164871206846e-35,0.0010671090100039993,3.0556589649057095e-27,6.272816951765727e-33,4.062773785766879e-49,7.573081982226821e-14,9.882985898382077e-25,1.6168092685374605e-78,1.9996374986683568e-16,4.437576599487799e-54,1.3891308185695406e-24,5.6307182083897515e-49,1.5276408611406344e-10,4.922429752934169e-47,0.0009085089702019038,0.10546325858751833,0.07514124110486545,0.09418823718141611,0.004525017805800025,0.04168883961277538,0.035586619511947325
3.035031695516484e-09,0.05435919745378708,0.0,13.138373742142983,0.031075110263184432,0.17780119340545966,0.2558658770758842,0.16058166661536633,0.09110979030863672,0.0,1.268459706027763e-30,1.5357149595865594e-10,4.776583375569939e-26,0.0,4.915420846462383e-35,0.001082389408856089,3.128029034561286e-27,6.407283662598531e-33,4.134163703677837e-49,7.662455553050391e-14,9.937270837263723e-25,1.664890606942753e-78,2.023960563985133e-16,4.515552461188156e-54,1.4220195259110974e-24,5.832814411385957e-49,1.5357090712090664e-10,5.039882108234657e-47,0.0009084052320699076,0.10590727461828779,0.07544862345456958,0.09461891491008438,0.004518365145250116,0.0419121884195218,0.03570121385260746
3.053629107467512e-09,0.05435919745378708,0.0,13.136866886658614,0.031075110263184432,0.17724545145126022,0.2554366862484497,0.16036530942507438,0.09110989360772999,0.0,1.290169421462723e-30,1.543769778530972e-10,4.882121044355101e-26,0.0,5.089735629900633e-35,0.0010977609768080005,3.2016365665473185e-27,6.544011480999627e-33,4.20633733919152e-49,7.75230628822637e-14,9.991482628231173e-25,1.714081869572215e-78,2.0485043518008268e-16,4.594384341314029e-54,1.4554702554134934e-24,6.040812264458909e-49,1.54376373228782e-10,5.159366623086592e-47,0.000908301932976653,0.10634960109142776,0.07575429226691191,0.09504810573671334,0.00451172586835631,0.04213518488670673,0.035814629333666914
3.07222651941854e-09,0.05435919745378708,0.0,13.135366409963266,0.031075110263184432,0.17669256342371548,0.25500897693283997,0.16014929040467207,0.09110999646973932,0.0,1.3121066777942613e-30,1.551811098283091e-10,4.989494837355839e-26,0.0,5.269070160677774e-35,0.0011132229981980395,3.276494471356518e-27,6.683025083173523e-33,4.279297906120703e-49,7.842633435308184e-14,1.004562138565878e-24,1.7644012228681406e-78,2.0732695184179358e-16,4.67407575017382e-54,1.4894888624135157e-24,6.25484454079244e-49,1.5518048911047948e-10,5.280904968981087e-47,0.0009081990709673448,0.10679024684043481,0.07605825546151622,0.09547581505151892,0.004505099929912766,0.04235782984555164,0.03592687161220459
3.090823931369568e-09,0.05435919745378708,0.0,13.133872283517467,0.031075110263184432,0.17614251489423272,0.2545827437602426,0.15993360877131155,0.09111009889661646,0.0,1.3342722772763808e-30,1.5598389654363792e-10,5.0987287766045256e-26,0.0,5.453535451276294e-35,0.001128774754190228,3.352615703652289e-27,6.824349188406813e-33,4.3530486026811225e-49,7.933436243622903e-14,1.009968722365589e-24,1.8158670043439918e-78,2.0982566983193337e-16,4.754630181040155e-54,1.5240812221323707e-24,6.475046098104924e-49,1.5598325942183524e-10,5.404518896859881e-47,0.0009080966440902048,0.10722922059826906,0.07636052099955738,0.09590204822331351,0.0044984872848971595,0.042580124123926866,0.036037946383853096
3.109421343320596e-09,0.05435919745378708,0.0,13.132384478828222,0.031075110263184432,0.17559529149611258,0.2541579813831539,0.15971826374529552,0.09111020089031013,0.0,1.356667017546331e-30,1.56785342641548e-10,5.209847066283416e-26,0.0,5.643244217550924e-35,0.0011444155229446966,3.430013261995416e-27,6.968008556877615e-33,4.427592611546781e-49,8.024713964264098e-14,1.0153680256067924e-24,1.8684977228490105e-78,2.1234665042778436e-16,4.8360511102102687e-54,1.5592532295505232e-24,6.701553896583563e-49,1.5678468880179898e-10,5.530230236626665e-47,0.0009079946503965735,0.10766653099880515,0.07666109688207495,0.09632681059960076,0.004491887888471591,0.04280206854636754,0.03614785938143714
3.1280187552716243e-09,0.05435919745378708,0.0,13.13090296745049,0.031075110263184432,0.17505087892445836,0.2537346844752844,0.15950325455006067,0.0911103024527657,0.0,1.379291691657021e-30,1.5758545274768867e-10,5.322874091794434e-26,0.0,5.838310892864503e-35,0.0011601445797857122,3.508700188572664e-27,7.114027987479948e-33,4.502933099905038e-49,8.116465850084718e-14,1.0207600596477423e-24,1.9223120588267204e-78,2.148899527470038e-16,4.9183419970661925e-54,1.595010799283416e-24,6.934507016824654e-49,1.5758478187250112e-10,5.658060896660554e-47,0.0009078930879410095,0.10810218657826963,0.07695999114830665,0.0967501075066702,0.004485301695983347,0.0430236639340897,0.03625661637362688
3.1466161672226523e-09,0.05435919745378708,0.0,13.129427720988621,0.031075110263184432,0.17450926293608474,0.2533128477314648,0.159288580412161,0.09111040358592534,0.0,1.4021470881092104e-30,1.583842314709611e-10,5.437834418805985e-26,0.0,6.038851642227189e-35,0.0011759611973673413,3.588689568927261e-27,7.262432315663384e-33,4.5790732195114875e-49,8.208691155690022e-14,1.0261448358205122e-24,1.9773288645673463e-78,2.1745563375941331e-16,5.0015062841346905e-54,1.6313598654580536e-24,7.174046677779236e-49,1.583835432393203e-10,5.788032863331705e-47,0.0009077919547813918,0.10853619577666383,0.07725721187404122,0.09717194424969094,0.004478728662965547,0.04324491110500625,0.03636422316360631
3.1652135791736804e-09,0.05435919745378708,0.0,13.12795871109779,0.031075110263184432,0.17397042934942472,0.25289246586755254,0.1590742405612512,0.09111050429172775,0.0,1.4252339908834838e-30,1.5918168340358448e-10,5.554752792277318e-26,0.0,6.244984376438734e-35,0.0011918646458367588,3.6699945316912985e-27,7.413246411288237e-33,4.656016106744646e-49,8.301389137430524e-14,1.0315223654310978e-24,2.0335671644542147e-78,2.2004374829918494e-16,5.085547397146988e-54,1.6683063815904528e-24,7.420316254703444e-49,1.5918097749094953e-10,5.920168200519075e-47,0.0009076912489790155,0.10896856693917334,0.07755276716999146,0.09759232611280565,0.004472168745137671,0.04346581087374298,0.036470685587756825
3.1838109911247084e-09,0.05435919745378708,0.0,13.126495909485387,0.031075110263184432,0.17343436404443616,0.25247353362033875,0.15886023423007056,0.09111060457210807,0.0,1.4485531794720126e-30,1.5997781312116216e-10,5.673654135461041e-26,0.0,6.456828766233456e-35,0.0012078541929951888,3.752628248319964e-27,7.56649517649662e-33,4.733764882660413e-49,8.394559053394989e-14,1.0368926597595243e-24,2.0910461552041556e-78,2.226543490774121e-16,5.170468745098257e-54,1.7058563204639505e-24,7.673461297113114e-49,1.5997708919946291e-10,6.054489049130277e-47,0.00090759096859869,0.10939930831756287,0.0778466651801869,0.09801125835922339,0.004465621898406005,0.04368636405165441,0.03657600951435588
3.2024084030757365e-09,0.05435919745378708,0.0,13.125039287912413,0.031075110263184432,0.17290105296250632,0.2520560457474548,0.15864656065442628,0.09111070442899796,0.0,1.4721054289101016e-30,1.607726251827476e-10,5.794563548884286e-26,0.0,6.674506256427579e-35,0.0012239291044564935,3.8366039328276794e-27,7.72220354359966e-33,4.8123226530463335e-49,8.488200163403456e-14,1.042255730059948e-24,2.1497852061019755e-78,2.2528748669505335e-16,5.256273720306899e-54,1.7440156740083606e-24,7.933629546741898e-49,1.607718829203815e-10,6.191017626623578e-47,0.0009074911117088351,0.10982842807155747,0.07813891408038671,0.09842874623131254,0.004459088078863976,0.04390657144683975,0.03668020084229111
3.2210058150267646e-09,0.05435919745378708,0.0,13.12358881819484,0.031075110263184432,0.17237048210635586,0.2516399970272806,0.15843321907317787,0.09111080386432523,0.0,1.4958915098075222e-30,1.6156612413090981e-10,5.917506309309108e-26,0.0,6.898140080068617e-35,0.0012400886438034043,3.921934841526046e-27,7.880396472981112e-33,4.891692508475671e-49,8.582311729000286e-14,1.047611587560761e-24,2.2098038592290175e-78,2.2794320965623584e-16,5.342965698473582e-54,1.7827904531799778e-24,8.200970955502461e-49,1.6156536319273935e-10,6.329776226531972e-47,0.0009073916763815718,0.11025593427020924,0.07842952207651249,0.09884479495069316,0.004452567242792421,0.04412643386415876,0.03678326549978981
3.2396032269777926e-09,0.05435919745378708,0.0,13.122144472204932,0.031075110263184432,0.17184263753994097,0.2512253822588527,0.15822020872822082,0.09111090288001399,0.0,1.5199121883796365e-30,1.6235831449179857e-10,6.04250786867264e-26,0.0,7.127855272586491e-35,0.0012563320727414008,4.0086342727636486e-27,8.041098951017678e-33,4.9718775243612515e-49,8.676893013447261e-14,1.052960243464693e-24,2.2711218296858724e-78,2.306215643819081e-16,5.430548038740075e-54,1.8221866878424202e-24,8.475637703450038e-49,1.6235753453914896e-10,6.470787217989347e-47,0.000907292660692818,0.11068183489325009,0.07871849740310112,0.09925940971832893,0.004446059346659767,0.04434595210524754,0.03688520944316379
3.2582006389288207e-09,0.05435919745378708,0.0,13.1207062218726,0.031075110263184432,0.17131750538835497,0.25081219626177215,0.15800752886447064,0.09111100147798447,0.0,1.5441682264783114e-30,1.6314920077520932e-10,6.169593853007543e-26,0.0,7.363778685946044e-35,0.001272658651250243,4.0967155666676675e-27,8.204335988016229e-33,5.0528807610091294e-49,8.771943281716702e-14,1.058301708948914e-24,2.3337590058092743e-78,2.3332259522382887e-16,5.519024083747851e-54,1.8622104266483057e-24,8.757784216747959e-49,1.631484014658663e-10,6.61407304525874e-47,0.0009071940627223787,0.11110613783243009,0.07900584832177819,0.09967259571461855,0.004439564347122168,0.044565126968534347,0.036986038655569854
3.2767980508798487e-09,0.05435919745378708,0.0,13.119274039186676,0.031075110263184432,0.1707950718377274,0.2504004338761141,0.15779517872984733,0.09111109966015281,0.0,1.5686603816226264e-30,1.639387874746479e-10,6.298790061343325e-26,0.0,7.606039002800683e-35,0.0012890676377331624,4.186192104887309e-27,8.37013261616826e-33,5.13470526367204e-49,8.867461800484639e-14,1.0636359951651368e-24,2.3977354493832233e-78,2.360463444788813e-16,5.60839715969647e-54,1.9028677369217526e-24,9.04756718563442e-49,1.6393796846285617e-10,6.759656227262664e-47,0.000907095880554035,0.11152885089284167,0.07929158311975118,0.10008435809948699,0.004433082201023556,0.044783959249255344,0.037085759145785775
3.295395462830877e-09,0.05435919745378708,0.0,13.117847896196203,0.031075110263184432,0.17027532313512336,0.24999008996233665,0.1575831575752593,0.09111119742843124,0.0,1.593389407029372e-30,1.647270790673948e-10,6.430122464589019e-26,0.0,7.854766750646787e-35,0.0013055582891637143,4.2770773103390155e-27,8.538513887521687e-33,5.217354062602651e-49,8.963447838123983e-14,1.0689631132397173e-24,2.4630713958443753e-78,2.387928524037006e-16,5.698670576401756e-54,1.9441647045417076e-24,9.345145582390069e-49,1.647262400038563e-10,6.90755935711546e-47,0.0009069981122756329,0.11194998179422953,0.07957571010832315,0.10049470201247622,0.004426612865395649,0.04500244973947032,0.037184376947001975
3.313992874781905e-09,0.05435919745378708,0.0,13.116427765011688,0.031075110263184432,0.16975824558843988,0.24958115940119044,0.157371464654588,0.09111129478472772,0.0,1.618356051643345e-30,1.6551408001456945e-10,6.563617204397778e-26,0.0,8.110094315978661e-35,0.001322129861230303,4.369384646953476e-27,8.709504871970343e-33,5.300830173106622e-49,9.05990066469778e-14,1.074283074273756e-24,2.5297872544817504e-78,2.415621572296039e-16,5.789847627353735e-54,1.9861074338260843e-24,9.650680679305798e-49,1.6551322054644206e-10,7.057805101657748e-47,0.0009069007559791699,0.11236953817228629,0.07985823762142666,0.10090363257283545,0.004420156297457918,0.04522059922807837,0.03728189811562874
3.332590286732933e-09,0.05435919745378708,0.0,13.115013617806323,0.031075110263184432,0.16924382556630183,0.24917363709362916,0.15716009922467236,0.09111139173094604,0.0,1.6435610601674428e-30,1.6629979476119376e-10,6.699300592013946e-26,0.0,8.372155958443661e-35,0.0013387816084783812,4.463127619424392e-27,8.88313065526125e-33,5.385136595595457e-49,9.156819551952431e-14,1.0795958893431968e-24,2.597903608630787e-78,2.4435429517781076e-16,5.881931589774383e-54,2.0287020474167133e-24,9.964336066650246e-49,1.6629891453209056e-10,7.210416200992876e-47,0.0009068038097608797,0.11278752757993381,0.0801391740141781,0.10131115487961095,0.0044137124546174845,0.045438408500833465,0.03737832873011928
3.351187698683961e-09,0.05435919745378708,0.0,13.11360542681724,0.031075110263184432,0.16873204949795645,0.24876751796071986,0.15694906054529315,0.09111148826898564,0.0,1.6690051730925485e-30,1.670842277362558e-10,6.83719910710307e-26,0.0,8.641087824997269e-35,0.0013555127844503373,4.558319772959013e-27,9.059416337020005e-33,5.470276315639171e-49,9.25420377331103e-14,1.0849015694989286e-24,2.6674412158617953e-78,2.471693004749441e-16,5.974925724675127e-54,2.071954686165099e-24,1.028627767063644e-48,1.670833263862442e-10,7.365415468025417e-47,0.0009067072717213177,0.11320395748859009,0.08041852766145188,0.10171727401173586,0.004407281294469006,0.04565587834036021,0.037473674889808344
3.369785110634989e-09,0.05435919745378708,0.0,13.112203164346667,0.031075110263184432,0.168222903873166,0.2483627969435537,0.1567383478791576,0.0911115844007415,0.0,1.694689126727221e-30,1.678673833527729e-10,6.977339396565417e-26,0.0,8.917027964057821e-35,0.001372322641823073,4.6549746930304026e-27,9.23838702879434e-33,5.5562523040187504e-49,9.352052603866641e-14,1.0902001257668828e-24,2.738421008162847e-78,2.5000720536879963e-16,6.068833276914165e-54,2.115871509018972e-24,1.0616673771387087e-48,1.6786646051837435e-10,7.522825788001676e-47,0.0009066111399654416,0.11361883528942217,0.08069630695647578,0.10212199502811886,0.004400862774794501,0.045873009526169226,0.03756794271376675
3.388382522586017e-09,0.05435919745378708,0.0,13.110806802763106,0.031075110263184432,0.16771637524209906,0.2479594690031575,0.15652796049188444,0.09111168012810429,0.0,1.7206136532271872e-30,1.6864926600785476e-10,7.119748273333541e-26,0.0,9.200116339660578e-35,0.0013892104325432858,4.753106005131453e-27,9.420067852116144e-33,5.6430675167784214e-49,9.450365320375702e-14,1.0954915691481325e-24,2.8108640921171345e-78,2.528680401443732e-16,6.163657475253552e-54,2.160458692909632e-24,1.0955695020897971e-48,1.6864832132204446e-10,7.682670118052206e-47,0.0009065154126026931,0.11403216829458442,0.08097252030944554,0.10252532296773319,0.004394456853563147,0.04608980283467278,0.037661138339671434
3.406979934537045e-09,0.05435919745378708,0.0,13.1094163145025,0.031075110263184432,0.1672124502152207,0.24755752912040524,0.15631789765198809,0.09111177545295993,0.0,1.746779480624629e-30,1.694298800827661e-10,7.26445271515436e-26,0.0,9.490494845610912e-35,0.0014061754079604612,4.852727374530607e-27,9.604483936582036e-33,5.730724895277723e-49,9.549141201251386e-14,1.1007759106189898e-24,2.8847917490748555e-78,2.5575183314013645e-16,6.259401532416071e-54,2.2057224326400857e-24,1.1303514460998989e-48,1.6942891317497314e-10,7.844971486736328e-47,0.000906420087747078,0.11444396373844265,0.08124717614616071,0.10292726284970478,0.004388063488931051,0.04630625903920024,0.03775326792269157
3.4255773464880732e-09,0.05435919745378708,0.0,13.108031672069353,0.031075110263184432,0.16671111546318085,0.2471569722959305,0.15610815863086394,0.09111187037718976,0.0,1.77318733285728e-30,1.7020922994298883e-10,7.41147986335629e-26,0.0,9.78830731963633e-35,0.00142321681895759,4.953852506029295e-27,9.791660417952737e-33,5.8192273662433985e-49,9.648379526557039e-14,1.1060531611311063e-24,2.960225435319651e-78,2.58658610764549e-16,6.35606864514191e-54,2.2516689407739633e-24,1.1660307541312252e-48,1.7020824043909657e-10,8.009752993588629e-47,0.0009063251635172434,0.11485422877878404,0.08152028290668012,0.10332781967340017,0.004381682639240993,0.046522378910013505,0.03784433763439002
