Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),CH3OX(210),H2NOX(204),HOX(29),H2NO(88),HNOX(526),H3NX(202),NX(608),OX(27),HNX(525),H2X(216),H2NX(201),CH2X(34),CHX(35),CX(33),SX(667)
1.4027793036610414e-11,0.07782336798655136,0.0,19.319379354286518,0.03091736817812793,0.3181439416239454,0.3498137371396438,0.20631324784669006,0.09154770312490082,0.0,9.610782126618883e-22,1.4598806230638624e-08,6.373428956528195e-24,0.0,2.534032059339737e-35,4.959234035797936e-09,4.4940900201073514e-26,4.4068053957825055e-27,8.672475175350639e-39,3.19584180984017e-13,3.476607563081198e-18,2.2845129603266275e-62,7.69398869380566e-14,7.001037706150362e-42,2.5062806733083003e-24,5.893119616692423e-45,1.4384804923845715e-08,1.2102242480728192e-40,0.0004726401281001825,0.0008284338931671208,0.0007523204600657062,0.0006710404010895722,0.00042547580279033543,0.0002734087483318196,0.00028281283572949864,2.7913975355269774e-05,7.840032887106874e-13,7.797527103449743e-06,0.00010612539447285409,6.372910122440281e-07,0.00011663471531780485,1.2784718550882559e-05,1.3130733086148448e-11,0.00018480308790386261,2.49674025584178e-13,1.6349525265117067e-10,2.959534336472178e-11,8.758874317537928e-08
1.4076330828688677e-11,0.07782336798655136,0.0,19.319366954885183,0.0309168937856749,0.3181396240868834,0.3498114774442689,0.20631124195985687,0.09154767333042486,0.0,9.73317612157078e-22,1.4649271661986834e-08,6.4491499026284036e-24,0.0,2.5869799756861214e-35,5.0132880299553185e-09,4.5563865063036153e-26,4.43731185910262e-27,8.76273474016146e-39,3.2179796129920783e-13,3.4886179024041785e-18,2.3242826562697507e-62,7.733823403760426e-14,7.073901632926487e-42,2.5410223456904402e-24,6.016242702833689e-45,1.443374635083892e-08,1.2270507061091138e-40,0.00047268185181307767,0.0008311685573396319,0.0007550974571959447,0.0006733000459990873,0.0004265370526033296,0.0002743527773169648,0.00028380610633318786,2.7925552879275674e-05,7.892636156599008e-13,7.851375718526337e-06,0.00010646987831193756,6.438647042432437e-07,0.00011714696431108815,1.2871020584993851e-05,1.3319895972832111e-11,0.00018537526698902826,2.5053614025984884e-13,1.6406041889180957e-10,2.9594040801815944e-11,8.819621131864015e-08
1.412486862076694e-11,0.07782336798655136,0.0,19.31935455933086,0.03091641998743044,0.3181353069662432,0.34980921817026817,0.2063092383612827,0.09154764431710895,0.0,9.856645347774757e-22,1.4699736767372325e-08,6.5255242230204386e-24,0.0,2.6408458082242836e-35,5.067740143329063e-09,4.619326821836524e-26,4.467923313798381e-27,8.853617923485615e-39,3.2401937215744674e-13,3.5006281250222214e-18,2.3646041157816882e-62,7.7737484751441e-14,7.147268988795147e-42,2.576123068494335e-24,6.141500002623115e-45,1.4482682023229812e-08,1.2440519496676612e-40,0.0004727228134820451,0.0008339023419173075,0.0007578749111687855,0.0006755592695347026,0.00042759602455040005,0.0002752967938135593,0.0002847994568644807,2.793709662015624e-05,7.945412667382669e-13,7.905407916268814e-06,0.00010681430880708866,6.504829245979697e-07,0.00011765942763946635,1.2957593864978511e-05,1.3511115169987048e-11,0.00018594678700260372,2.5139824378478043e-13,1.646255779016945e-10,2.9592740108244296e-11,8.880577486678681e-08
1.4173406412845202e-11,0.07782336798655136,0.0,19.319342167608053,0.030915946784358984,0.3181309902619095,0.34980695931756284,0.20630723704608903,0.09154761607098012,0.0,9.981194959047922e-22,1.475020154685588e-08,6.6025555005663185e-24,0.0,2.6956422234509905e-35,5.122591895330949e-09,4.6829153600851846e-26,4.49863975752681e-27,8.945126866169883e-39,3.2624841345783283e-13,3.5126382310683986e-18,2.4054830568655425e-62,7.813763884520621e-14,7.221141501999373e-42,2.6115852917788125e-24,6.268920961285488e-45,1.4531611941626989e-08,1.2612291838447168e-40,0.0004727630270678332,0.0008366352471963938,0.0007606528193397955,0.000677818071775203,0.0004286527234992386,0.000276240797832493,0.00028579288711107215,2.794860726970638e-05,7.998362394352901e-13,7.95962367617373e-06,0.00010715868684259427,6.571458157406477e-07,0.0001181721046753723,1.3044438171272373e-05,1.3704405768958421e-11,0.00018651764622506457,2.522603361689427e-13,1.651907296859174e-10,2.9591441253585254e-11,8.941743378956312e-08
1.4221944204923465e-11,0.07782336798655136,0.0,19.319329779701516,0.03091547417742318,0.31812667397376665,0.3498047008860743,0.20630523800940778,0.0915475885783216,0.0,1.0106830113776547e-21,1.4800666000498273e-08,6.680247326999636e-24,0.0,2.7513820180890673e-35,5.177844805630807e-09,4.747156528996006e-26,4.529461187945399e-27,9.037263709005463e-39,3.284850850995529e-13,3.524648220675489e-18,2.4469252368355753e-62,7.853869608361491e-14,7.29552090073733e-42,2.6474114737259914e-24,6.398535326697973e-45,1.458053610664108e-08,1.2785836178622404e-40,0.00047280250627555894,0.0008393672734730448,0.0007634311790810082,0.0006800764527993565,0.0004297071543071342,0.0002771847893846317,0.0002867863968607877,2.796008550644958e-05,8.051485312408422e-13,8.014022977700283e-06,0.00010750301329995728,6.638535200129585e-07,0.00011868499480401169,1.3131553284023057e-05,1.3899782918287588e-11,0.00018708784294180453,2.5312241742227446e-13,1.6575587424953983e-10,2.9590144287373916e-11,9.0031188056658e-08
1.4270481997001727e-11,0.07782336798655136,0.0,19.31931739559626,0.03091500216758387,0.3181223581016994,0.3498024428757236,0.20630324124638122,0.09154756182566792,0.0,1.023355597492263e-21,1.4851130128360265e-08,6.758603302921387e-24,0.0,2.808078119969729e-35,5.233500394153427e-09,4.812054751078984e-26,4.560387602712107e-27,9.130030592728038e-39,3.3072938698188186e-13,3.536658093975997e-18,2.488936452451165e-62,7.894065623046436e-14,7.37040891316236e-42,2.6836040806392044e-24,6.530373151439867e-45,1.4629454518884652e-08,1.296116465067765e-40,0.00047284126455939457,0.0008420984210433238,0.0007662099877807013,0.0006823344126859148,0.00043075932182099565,0.0002781287684808176,0.00028777998590158216,2.7971531995891283e-05,8.104781396451606e-13,8.068605800270328e-06,0.00010784728905789329,6.706061796657017e-07,0.00011919809742311769,1.3218938983091115e-05,1.4097261823719575e-11,0.00018765737544314712,2.539844875546956e-13,1.663210115971137e-10,2.958884915657262e-11,9.064703763788834e-08
1.431901978907999e-11,0.07782336798655136,0.0,19.31930501527754,0.030914530755800064,0.3181180426455924,0.34980018528643203,0.20630124675216197,0.0915475357998004,0.0,1.0361377710030541e-21,1.49015939305026e-08,6.837627037795757e-24,0.0,2.8657435889180537e-35,5.2895601810754494e-09,4.877614463403994e-26,4.591418999485376e-27,9.223429658017863e-39,3.329813190041815e-13,3.5486678511021394e-18,2.531522540050741e-62,7.934351904864084e-14,7.445807267383068e-42,2.7201655869409297e-24,6.664464794849572e-45,1.4678367178972222e-08,1.3138289429342643e-40,0.0004728793151271585,0.0008448286902032028,0.0007689892428431777,0.0006845919515136133,0.00043180923087737344,0.00027907273513186906,0.00028877365402154047,2.7982947390766888e-05,8.158250621388511e-13,8.123372123268433e-06,0.0001081915149923272,6.774039368586753e-07,0.00011971141194271111,1.3306595048051077e-05,1.4296857748210392e-11,0.00018822624202435747,2.548465465761181e-13,1.6688614173310455e-10,2.958755593973781e-11,9.126498250296445e-08
1.4367557581158252e-11,0.07782336798655136,0.0,19.319292638730804,0.030914059943028944,0.3181137276053303,0.34979792811812105,0.20629925452191306,0.09154751048774264,0.0,1.049030049123363e-21,1.4952057406986016e-08,6.917322149945932e-24,0.0,2.9243916176411276e-35,5.346025686822295e-09,4.9438401175970796e-26,4.6225553759241375e-27,9.317463045499857e-39,3.352408810659015e-13,3.560677492185851e-18,2.5746893756857315e-62,7.974728430012656e-14,7.521717691463371e-42,2.75709847517071e-24,6.80084092508784e-45,1.4727274087520179e-08,1.331722273060021e-40,0.0004729166709448291,0.0008475580812485622,0.0007717689416885511,0.0006868490693611704,0.0004328568863024818,0.00028001668934858067,0.00028976740100887744,2.7994332331285473e-05,8.211892962128877e-13,8.178321926041887e-06,0.00010853569197639013,6.842469336605569e-07,0.00012022493778486461,1.3394521258192603e-05,1.4498586011934242e-11,0.00018879444098565361,2.557085944964139e-13,1.6745126466284242e-10,2.9586264542863236e-11,9.188502262179305e-08
1.4416095373236515e-11,0.07782336798655136,0.0,19.31928026594179,0.030913589730225868,0.31810941298079776,0.34979567137071177,0.20629726455080788,0.09154748587675604,0.0,1.0620329495260943e-21,1.5002520557871253e-08,6.99769226654987e-24,0.0,2.98403553261925e-35,5.402898432065073e-09,5.0107361798367426e-26,4.65379672968782e-27,9.412132895743661e-39,3.375080730665786e-13,3.57268701735879e-18,2.618442875254493e-62,8.015195174600577e-14,7.598141913422575e-42,2.7944052359830923e-24,6.939532521208085e-45,1.4776175245146767e-08,1.3497976811684944e-40,0.0004729533447409705,0.0008502865944751912,0.0007745490817525372,0.0006891057663072884,0.00043390229291222134,0.00028096063114172365,0.00029076122665193773,2.8005687445368565e-05,8.265708393586134e-13,8.23345518790075e-06,0.00010887982088041587,6.911353120487836e-07,0.00012073867438347172,1.3482717392521536e-05,1.4702461992290603e-11,0.00018936197063221783,2.5657063132542464e-13,1.6801638039095366e-10,2.958497510717731e-11,9.250715796407117e-08
1.4464633165314777e-11,0.07782336798655136,0.0,19.319267896896413,0.030913120118344323,0.3181050987718797,0.34979341504412553,0.2062952768340301,0.0915474619543356,0.0,1.0751469903443922e-21,1.505298338321901e-08,7.078741023636106e-24,0.0,3.0446887949998846e-35,5.460179937717513e-09,5.0783071308502417e-26,4.6851430584363576e-27,9.507441349263734e-39,3.3978289490583637e-13,3.584696426752329e-18,2.662788994636233e-62,8.055752114647165e-14,7.675081661235426e-42,2.832088368145548e-24,7.080570875233065e-45,1.4825070652472032e-08,1.368056397108191e-40,0.0004729893490110819,0.0008530142301787883,0.0007773296604862463,0.000691362042430654,0.0004349454555122007,0.00028190456052204537,0.00029175513073919577,2.801701334888458e-05,8.319696890677397e-13,8.288771888117884e-06,0.00010922390257193788,6.980692139094348e-07,0.00012125262118402015,1.3571183229761055e-05,1.490850112391121e-11,0.00018992882927420862,2.5743265707300873e-13,1.6858148892219617e-10,2.9583687443081556e-11,9.313138849985113e-08
1.451317095739304e-11,0.07782336798655136,0.0,19.31925553158084,0.030912651108335965,0.3181007849784609,0.34979115913828385,0.2062932913667737,0.09154743870820535,0.0,1.0883726901723148e-21,1.5103445883089998e-08,7.160472066079496e-24,0.0,3.10636500149461e-35,5.517871724932917e-09,5.146557465909874e-26,4.716594359830199e-27,9.603390546519431e-39,3.420653464833854e-13,3.596705720497562e-18,2.7077337298249355e-62,8.096399226083241e-14,7.752538662832187e-42,2.8701503785364083e-24,7.22398759423855e-45,1.4873960310117804e-08,1.3864996548525296e-40,0.0004730246960218626,0.0008557409886549601,0.0007801106753559834,0.000693617897809936,0.00043598637889775884,0.00028284847750026994,0.0002927491130592559,2.8028310645878646e-05,8.373858428323491e-13,8.344272005928974e-06,0.00010956793791568589,7.050487810371124e-07,0.00012176677764336936,1.3659918548352725e-05,1.511671889866691e-11,0.00019049501522677123,2.582946717489856e-13,1.6914659026091827e-10,2.958240183680045e-11,9.375771419873465e-08
1.45617087494713e-11,0.07782336798655136,0.0,19.319243169981448,0.030912182701150565,0.3180964716004262,0.3497889036531077,0.20629130814424282,0.09154741612631448,0.0,1.101710568065511e-21,1.5153908057544912e-08,7.242889047596992e-24,0.0,3.1690778852788425e-35,5.575975315101099e-09,5.215491694829286e-26,4.748150631530314e-27,9.699982627915076e-39,3.443554276990224e-13,3.608714898725304e-18,2.7532831170632687e-62,8.13713648475179e-14,7.830514646098692e-42,2.9085937821427903e-24,7.369814602443399e-45,1.4922844218707653e-08,1.4051286924997144e-40,0.0004730593978154034,0.000858466870199223,0.0007828921238430496,0.0006958733325237879,0.0004370250678539866,0.000283792382087098,0.0002937431734008518,2.803957992879821e-05,8.428192981448937e-13,8.399955520532574e-06,0.00010991192777358303,7.120741551348247e-07,0.00012228114322953245,1.374892312645766e-05,1.5327130865674394e-11,0.00019106052681004974,2.5915667536309995e-13,1.697116844129745e-10,2.958111787175504e-11,9.438613503104922e-08
1.4605392762341738e-11,0.07782336798655136,0.0,19.319232047708237,0.03091176165088081,0.3180925899152533,0.3497868740760536,0.20628952515925,0.09154739636075533,0.0,1.1138109997871944e-21,1.5199323736373737e-08,7.317653835790095e-24,0.0,3.226417300916746e-35,5.628621895393954e-09,5.278120969182871e-26,4.776641023739503e-27,9.787466936110707e-39,3.464230240509129e-13,3.619523060470712e-18,2.794799564574423e-62,8.173877073401163e-14,7.901138188428079e-42,2.943521021757388e-24,7.503146349680853e-45,1.4966834821512444e-08,1.4220546948110793e-40,0.0004730900875438989,0.0008609194140564478,0.0007853957961544522,0.0006979028641623057,0.0004379579814241508,0.0002846418856294247,0.00029463789424219493,2.8049698811879465e-05,8.477241986774802e-13,8.45022747071112e-06,0.00011022148046540302,7.18436273825778e-07,0.0001227442506296363,1.3829257280060941e-05,1.5518390567837467e-11,0.0001915689092648982,2.599324691660235e-13,1.7022026300797755e-10,2.9579964110918323e-11,9.495350509396472e-08
1.4649076775212175e-11,0.07782336798655136,0.0,19.31922092842463,0.03091134109035519,0.3180887085663645,0.34978484483961764,0.20628774398512698,0.09154737711517129,0.0,1.1260030955944836e-21,1.5244739151708926e-08,7.392979877309624e-24,0.0,3.284617865878781e-35,5.6816043780135315e-09,5.341311170418698e-26,4.80521643829819e-27,9.875475274420087e-39,3.484968002556341e-13,3.630331128847658e-18,2.8368151597074967e-62,8.210690643938034e-14,7.972184765027885e-42,2.9787610784269775e-24,7.638480272205458e-45,1.5010820768545366e-08,1.4391330934282685e-40,0.00047312027269259024,0.0008633712480534232,0.0007878998158523345,0.0006999320551828363,0.00043888909244813804,0.00028549137915113667,0.0002955326779561319,2.8059795890235786e-05,8.52643109605603e-13,8.500647940195872e-06,0.00011053099763394686,7.248357140398297e-07,0.00012320752662786823,1.3909809191840777e-05,1.5711451622846775e-11,0.00019207674290645012,2.607082540239227e-13,1.7072883578850213e-10,2.9578811867241275e-11,9.552257216852132e-08
1.4688392386795566e-11,0.07782336798655136,0.0,19.31921092361766,0.030910963005182427,0.31808521563981806,0.34978301881800655,0.20628614247383778,0.09154736023183353,0.0,1.1370546681434506e-21,1.528561280026008e-08,7.461255402753143e-24,0.0,3.3377431669240156e-35,5.729576725919092e-09,5.398664686022334e-26,4.831007004101436e-27,9.955132114185499e-39,3.5036848255382606e-13,3.6400583106352176e-18,2.8750596724945676e-62,8.243885242232318e-14,8.036489419276622e-42,3.010746117145484e-24,7.762012444384166e-45,1.5050404140568604e-08,1.454634704028933e-40,0.0004731470147968032,0.0008655772918980866,0.0007901537291032344,0.0007017580359202973,0.00043972555405846314,0.0002862559147594598,0.00029633803692767245,2.8068864955628405e-05,8.570821068188863e-13,8.54615333414254e-06,0.00011080953322776801,7.306272053569873e-07,0.00012362461887546018,1.3982491961547312e-05,1.5886756195215634e-11,0.0001925333229448857,2.61406452753803e-13,1.7118654632322609e-10,2.957777615026609e-11,9.603618346248265e-08
1.4727707998378958e-11,0.07782336798655136,0.0,19.319200921217764,0.03091058531776112,0.3180817229855327,0.34978119307220806,0.20628454242400984,0.09154734375694347,0.0,1.1481810726334879e-21,1.5326486235449434e-08,7.529989674792113e-24,0.0,3.391581910859718e-35,5.777822862441736e-09,5.456477665052365e-26,4.856866435385511e-27,1.0035215819529138e-38,3.522451704207038e-13,3.6497854169400755e-18,2.9137154147928987e-62,8.27713892843769e-14,8.101138669691722e-42,3.0429873888485353e-24,7.88720336722001e-45,1.5089983742122285e-08,1.4702611597255762e-40,0.00047317336091504906,0.0008677827610871649,0.0007924079209645288,0.0007035837408453729,0.0004405605609377597,0.00028702044226300576,0.00029714344658946114,2.8077916983324182e-05,8.615324496406135e-13,8.591779005254402e-06,0.00011108804100450298,7.364490857542177e-07,0.00012404184712967598,1.4055350865475668e-05,1.6063537517050565e-11,0.00019298945657816717,2.621046442490406e-13,1.716442521538252e-10,2.957674171620055e-11,9.655116930215163e-08
1.476702360996235e-11,0.07782336798655136,0.0,19.319190921218173,0.0309102080285915,0.3180782306034475,0.3497793676021804,0.206282943833119,0.09154732768461,0.0,1.1593825860241103e-21,1.5367359457309223e-08,7.599184656349679e-24,0.0,3.446141729470806e-35,5.8263435966579065e-09,5.514752539075554e-26,4.882794730908668e-27,1.0115727527818104e-38,3.5412686380322223e-13,3.659512447831084e-18,2.952785691967179e-62,8.310451689509378e-14,8.166133434436391e-42,3.0754862495464415e-24,8.014070781399191e-45,1.5129559573541734e-08,1.4860131283907189e-40,0.00047319931693460534,0.0008699876557774889,0.0007946623901324132,0.0007054091699998242,0.0004413941156045757,0.00028778496166740567,0.0002979489068295339,2.8086952261773373e-05,8.659941367390637e-13,8.637524942387824e-06,0.00011136652141545776,7.423014303177619e-07,0.00012445921113317813,1.4128385785065886e-05,1.624180398919139e-11,0.00019344514292561713,2.628028285150093e-13,1.7210195328224428e-10,2.957570849434778e-11,9.706752967166828e-08
1.480633922154574e-11,0.07782336798655136,0.0,19.31918092361226,0.030909831138172948,0.3180747384935011,0.3497775424078818,0.20628134669864548,0.0915473120090298,0.0,1.1706594854751278e-21,1.5408232465871664e-08,7.668842314145264e-24,0.0,3.501430315406871e-35,5.875139737738796e-09,5.573491745909598e-26,4.9087918894293954e-27,1.0196668376395989e-38,3.560135626483725e-13,3.66923940337698e-18,2.9922738270202294e-62,8.343823512366202e-14,8.231474631654852e-42,3.1082440587352552e-24,8.142632569055796e-45,1.5169131635162962e-08,1.5018912796721608e-40,0.0004732248886552628,0.0008721919761258504,0.000796917135309108,0.0007072343234254043,0.00044222622057309927,0.0002885494729782807,0.0002987544175359826,2.8095971074927973e-05,8.704671667826769e-13,8.683391134383267e-06,0.00011164497491072305,7.481843140941613e-07,0.0001248767106329524,1.4201596601639876e-05,1.642156403713525e-11,0.00019390038110873566,2.6350100555674143e-13,1.725596497114352e-10,2.9574676515680407e-11,9.75852645550804e-08
1.484565483312913e-11,0.07782336798655136,0.0,19.31917092839345,0.030909454647004026,0.31807124665563274,0.34977571748927055,0.2062797510180738,0.09154729672448572,0.0,1.1820120483468852e-21,1.5449105261168976e-08,7.73896461869309e-24,0.0,3.5574554225007784e-35,5.924212094949315e-09,5.632697729621833e-26,4.934857909706439e-27,1.0278039502582915e-38,3.579052669031827e-13,3.6789662836463776e-18,3.0321831606396775e-62,8.377254383890779e-14,8.297163179472387e-42,3.14126217939605e-24,8.272906754511944e-45,1.5208699927322645e-08,1.5178962849929366e-40,0.0004732500817906597,0.0008743957222890022,0.0007991721552027947,0.0007090592011638599,0.0004430568783531651,0.0002893139762012421,0.000299559978596955,2.810497370231329e-05,8.749515384400542e-13,8.729377570065296e-06,0.00011192340193917307,7.540978120902178e-07,0.00012529434538023867,1.4274983196401794e-05,1.6602826111038728e-11,0.00019435517025120382,2.6419917537886337e-13,1.7301734144428747e-10,2.9573645833683743e-11,9.810437393642385e-08
