Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),CH3OX(210),H2NOX(204),HOX(29),H2NO(88),HNOX(526)
3.885282651819102e-09,0.04692242069448014,0.0,11.216037105525439,0.031075110263184432,0.15233387131697707,0.23320284720815984,0.1481603859909594,0.09064063022053567,0.0,2.0508756519389056e-36,8.536805615328119e-13,3.068422813890102e-31,0.0,1.6777474523393458e-42,0.0004888767195386124,3.4412942539732056e-33,2.660712409450614e-38,3.3710646143107614e-58,2.0029415735475383e-16,2.1744032939675377e-29,6.030279342618513e-93,1.3474973194605866e-19,4.5903042785077914e-64,4.789963119215282e-30,8.669513288571086e-59,1.0971036555610568e-13,5.850313363063058e-55,0.0013775653093606151,0.12733023049394038,0.09021279791390656,0.11728194493052585,0.012336184599290236,0.04651564958996496,0.03481625837866363,1.1553513887411482e-11,1.7669556232435983e-15,0.004929321686771743
3.901484217315832e-09,0.04692242069448014,0.0,11.214769955689501,0.031075110263184432,0.15188383383600734,0.23282093784900815,0.14801125355565659,0.09064078374415971,0.0,2.0741905747677442e-36,8.565690424105673e-13,3.1059583157838857e-31,0.0,1.7104596972531866e-42,0.0004937799693763368,3.480168938445649e-33,2.697192709677819e-38,3.4104553579462566e-58,2.0186844765987173e-16,2.1822949681185778e-29,6.149478126855212e-93,1.35336510856501e-19,4.643941847532981e-64,4.8440510548950135e-30,8.84019719125617e-59,1.0954830718976812e-13,5.9432828339230856e-55,0.0013774117857787934,0.12768082079512916,0.09049902199804156,0.1176638542896747,0.01232239996090604,0.04667856666365198,0.03488203922805991,1.1514365439366022e-11,1.7721049915566667e-15,0.004962988017156411
3.9176857828125615e-09,0.04692242069448014,0.0,11.213505842538456,0.031075110263184432,0.15143529718320292,0.23243976539327815,0.14786230703041875,0.09064093690027192,0.0,2.097663142380798e-36,8.594527936004462e-13,3.1437841247891957e-31,0.0,1.743652070648016e-42,0.0004987072003724577,3.519290880736567e-33,2.7340803974692577e-38,3.4501318817039554e-58,2.0344823874941457e-16,2.1901786997748975e-29,6.2705033274389e-93,1.3592311630849448e-19,4.697968558583197e-64,4.898482644323768e-30,9.01342871781255e-59,1.0938638499278492e-13,6.037320724084433e-55,0.001377258629708445,0.12803033451830137,0.09078463267142564,0.11804502674540182,0.012308630115153952,0.04684128303464191,0.034947336322896046,1.1475548144528263e-11,1.777231563739112e-15,0.004996713851952479
3.933887348309291e-09,0.04692242069448014,0.0,11.212244757283944,0.031075110263184432,0.15098825608042243,0.2320593282527134,0.14771354587013363,0.09064108968993434,0.0,2.121293626547276e-36,8.623318242274643e-13,3.181901083291619e-31,0.0,1.777329225469896e-42,0.0005036583644491058,3.558660292683194e-33,2.7713787177271934e-38,3.490094929365884e-58,2.0503352384887085e-16,2.1980544988293077e-29,6.393374696771371e-93,1.3650954384441881e-19,4.7523854244671296e-64,4.953258177317015e-30,9.189233425983876e-59,1.0922460232294959e-13,6.132434529944767e-55,0.0013771058400875449,0.12837877555850802,0.0910696313119692,0.11842546388596366,0.012294875236968286,0.047003799073112695,0.035012151517776216,1.1437057910473334e-11,1.782335441745116e-15,0.005030498719646186
3.950088913806021e-09,0.04692242069448014,0.0,11.210986691171287,0.031075110263184432,0.15054270526926805,0.2316796248431893,0.14756496953807471,0.09064124211420496,0.0,2.145082296933865e-36,8.652061433969744e-13,3.2203100296348266e-31,0.0,1.8114958344501682e-42,0.0005086334130869415,3.5982773824750554e-33,2.809090924673697e-38,3.530345241959982e-58,2.0662429619621375e-16,2.205922375145792e-29,6.5181121080586106e-93,1.3709578900913597e-19,4.807193454243318e-64,5.008377938603549e-30,9.367636995652181e-59,1.090629624342145e-13,6.228631764754091e-55,0.001376953415858144,0.1287261477940413,0.09135401929615704,0.1188051672954849,0.01228113549419188,0.047166115147947996,0.035076486662348944,1.1398890696088937e-11,1.787416727223374e-15,0.005064342150694532
3.9662904793027505e-09,0.04692242069448014,0.0,11.209731635479168,0.031075110263184432,0.15009863951100436,0.23130065358469892,0.14741657750565834,0.09064139417413765,0.0,2.169029421114586e-36,8.680757601947178e-13,3.2590117981123614e-31,0.0,1.8461565900345524e-42,0.0005136322973309745,3.638142354671725e-33,2.8472202817591937e-38,3.5708835577673456e-58,2.0822054904185747e-16,2.2137823385599497e-29,6.644735555393788e-93,1.3768184735028982e-19,4.8623936532300276e-64,5.0638422078503165e-30,9.548665228569351e-59,1.0890146847960098e-13,6.325919958531945e-55,0.001376801355966332,0.12907245508651657,0.09163779799904256,0.11918413855397238,0.012267411047806522,0.04732823162674977,0.03514034360131298,1.1361042554254889e-11,1.7924755215126324e-15,0.005098243677518842
3.98249204479948e-09,0.04692242069448014,0.0,11.208479581519276,0.031075110263184432,0.14965605358647777,0.23092241290133952,0.14726836925220796,0.09064154587078235,0.0,2.1931352645806234e-36,8.709406836868746e-13,3.298007218959576e-31,0.0,1.881316204311947e-42,0.0005186549677963407,3.678255410220464e-33,2.885770061571053e-38,3.6117106123294586e-58,2.0982227564861434e-16,2.2216343988794242e-29,6.773265153838177e-93,1.3826771441860205e-19,4.917987023015095e-64,5.1196512596870716e-30,9.732344048086294e-59,1.0874012351402778e-13,6.424306657984887e-55,0.0013766496593621937,0.12941770128095328,0.09192096879424151,0.11956237923732894,0.012253702052155974,0.04749014887585064,0.03520372417442334,1.1323509550412711e-11,1.7975119256374145e-15,0.005132202834498347
3.99869361029621e-09,0.04692242069448014,0.0,11.207230520636031,0.031075110263184432,0.1492149422960356,0.23054490122129842,0.14712034426472678,0.09064169720518503,0.0,2.2174000907500937e-36,8.738009229201157e-13,3.3372971183457037e-31,0.0,1.916979408942926e-42,0.000523701374674038,3.718616746473773e-33,2.9247435457422173e-38,3.652827138455413e-58,2.114294692916518e-16,2.2294785658843155e-29,6.903721139500054e-93,1.388533857681662e-19,4.973974561465742e-64,5.175805363730902e-30,9.918699498879904e-59,1.085789304970603e-13,6.523799426424241e-55,0.0013764983249997728,0.12976189020585607,0.09220353305392598,0.11993989091736715,0.01224000865516196,0.04765186726032585,0.03526663021649737,1.1286287909078926e-11,1.8025260403039675e-15,0.00516621915796379
4.0148951757929394e-09,0.04692242069448014,0.0,11.20598444420624,0.031075110263184432,0.14877530045944648,0.23016811697683962,0.1469725020376763,0.09064184817838769,0.0,2.2418241609777925e-36,8.766564869216518e-13,3.376882318366079e-31,0.0,1.953150955087931e-42,0.0005287714677366165,3.759226557206824e-33,2.9641440248598966e-38,3.694233866229103e-58,2.1304212325845056e-16,2.2373148493275847e-29,7.036123869611567e-93,1.394388569567381e-19,5.030357262738397e-64,5.2323047846106026e-30,1.0107757746677784e-58,1.0841789229558235e-13,6.624405843684146e-55,0.0013763473518370345,0.13010502567329463,0.09248549214881788,0.12031667516182311,0.012226330998533229,0.04781338714400504,0.03532906355742066,1.1249373735873088e-11,1.80751796589639e-15,0.005200292186191035
4.031096741289669e-09,0.04692242069448014,0.0,11.204741343638831,0.031075110263184432,0.14833712291582068,0.22979205860428994,0.1468248420727629,0.09064199879142854,0.0,2.266407734564879e-36,8.795073846992851e-13,3.4167636370345087e-31,0.0,1.989835613335185e-42,0.0005338651963438305,3.800085032634804e-33,3.003974798374324e-38,3.735931523016417e-58,2.1466023084876237e-16,2.2451432589354488e-29,7.1704938226036115e-93,1.4002412354602335e-19,5.087136117288462e-64,5.289149781990908e-30,1.029954507798079e-58,1.0825701168639326e-13,6.726133506039876e-55,0.0013761967388358275,0.13044711147898413,0.09276684744818244,0.12069273353436999,0.01221266921796797,0.047974708889483735,0.0353910260221532,1.1212763541532845e-11,1.8124878024729563e-15,0.0052344214593947145
4.047298306786399e-09,0.04692242069448014,0.0,11.203501210374517,0.031075110263184432,0.14790040452353095,0.2294167245440255,0.14667736387873026,0.09064214904534182,0.0,2.291151068768538e-36,8.823536252414593e-13,3.456941888275778e-31,0.0,2.0270381736283083e-42,0.0005389825094482442,3.841192359430162e-33,3.044239174507565e-38,3.777920833472396e-58,2.1628378537456868e-16,2.2529638044077557e-29,7.306851598178687e-93,1.406091811019624e-19,5.144312111880086e-64,5.346340610596605e-30,1.0494087899783412e-58,1.0809629135873207e-13,6.828990026126429e-55,0.0013760464849618482,0.13078815140236458,0.0930476003198216,0.12106806759463157,0.012199023443349792,0.0481358328581345,0.035452519430735414,1.117645322998586e-11,1.817435649762616e-15,0.005268606519721861
4.0634998722831284e-09,0.04692242069448014,0.0,11.202264035885554,0.031075110263184432,0.14746514016013343,0.22904211324045823,0.14653006697115917,0.09064229894115808,0.0,2.3160544188115825e-36,8.85195217517309e-13,3.4974178819183043e-31,0.0,2.064763445193657e-42,0.0005441233556008001,3.8825487207397574e-33,3.084940470162401e-38,3.8202025195484006e-58,2.1791278016003936e-16,2.260776495418358e-29,7.445217917381783e-93,1.4119402519501248e-19,5.2018862295958895e-64,5.403877520236499e-30,1.0691412739292004e-58,1.079357339167307e-13,6.93298303285742e-55,0.0013758965891846056,0.13112814920667962,0.09332775213006719,0.12144267889819597,0.012185393798937424,0.04829675941011797,0.0355135455982942,1.114044006805688e-11,1.8223616071616757e-15,0.005302846911245594
4.075622415483778e-09,0.04692242069448014,0.0,11.201340271389808,0.031075110263184432,0.14714040901218037,0.22876228854856326,0.14641997287173034,0.09064241086453345,0.0,2.3347927318447114e-36,8.873183553462193e-13,3.527898568306951e-31,0.0,2.0933354995886313e-42,0.000547985266033209,3.9136558949410885e-33,3.1156822719307776e-38,3.852030722330661e-58,2.191352017068285e-16,2.266617075951639e-29,7.550074296314448e-93,1.4163148248069854e-19,5.245226051062869e-64,5.44715502362644e-30,1.0840893181677114e-58,1.0781570761547306e-13,7.011541905242229e-55,0.0013757846658382284,0.1313818673814154,0.09353697860991068,0.12172250359008883,0.012175206272760638,0.04841704103572358,0.035558902869596974,1.1113685315550227e-11,1.8260331126506827e-15,0.005328502613160054
4.0877449586844275e-09,0.04692242069448014,0.0,11.200418155066185,0.031075110263184432,0.14681648691742086,0.2284828669765043,0.1463099798005704,0.09064252258843095,0.0,2.353620877245557e-36,8.894388995852929e-13,3.5585467336685326e-31,0.0,2.1222049275875578e-42,0.0005518603006195145,3.944902666318727e-33,3.1466719419028327e-38,3.8840233153384694e-58,2.2036066247796425e-16,2.272453268580393e-29,7.656075604738705e-93,1.4206881592968996e-19,5.288789720037972e-64,5.490626519331801e-30,1.0991957265571145e-58,1.0769577494607666e-13,7.090744530610452e-55,0.0013756729419695578,0.13163500578528622,0.09374586991945211,0.12200192516214571,0.01216502789158339,0.04853721248806079,0.03560400032496861,1.1087093029723846e-11,1.8296924598713533e-15,0.00535418884867707
4.099867501885077e-09,0.04692242069448014,0.0,11.199497683376498,0.031075110263184432,0.146493371750983,0.22820384787705256,0.14620008756188996,0.09064263411327815,0.0,2.3725389597109594e-36,8.915568539705868e-13,3.58936271272623e-31,0.0,2.151373764813401e-42,0.0005557484373773511,3.976289107753477e-33,3.177910878885723e-38,3.916180598041213e-58,2.2158915969025115e-16,2.278285077329135e-29,7.763230656127242e-93,1.4250602369195913e-19,5.3325776443093796e-64,5.534292106644034e-30,1.1144616234711417e-58,1.0757593691054715e-13,7.170594122436755e-55,0.0013755614171510426,0.13188756597707726,0.09395442662941933,0.12228094426159529,0.012154858701634304,0.04865727391669036,0.03564883871938012,1.1060662118754677e-11,1.8333396900893476e-15,0.005379905428912299
4.111990045085727e-09,0.04692242069448014,0.0,11.19857885279213,0.031075110263184432,0.14617106139392214,0.2279252306042297,0.14609029596183865,0.09064274543950142,0.0,2.39154708331054e-36,8.936722222321613e-13,3.6203468389116156e-31,0.0,2.1808440528526558e-42,0.0005596496542044633,4.007815291039681e-33,3.209400484307797e-38,3.9485028690686226e-58,2.2282069056427005e-16,2.2841125062146106e-29,7.871548302058197e-93,1.429431039191962e-19,5.376590230521931e-64,5.5781518833397144e-30,1.1298881370199493e-58,1.0745619448672731e-13,7.251093899209917e-55,0.0013754500909562923,0.1321395495105832,0.09416264931007165,0.12255956153441606,0.012144698747571465,0.048777225470804514,0.03569341880626919,1.1034390955930734e-11,1.836974844462856e-15,0.005405652165578202
4.124112588286376e-09,0.04692242069448014,0.0,11.197661659794004,0.031075110263184432,0.14584955373320274,0.22764701451330435,0.14598060480846137,0.09064285656752599,0.0,2.4106453514889387e-36,8.957850080940906e-13,3.6514994443630166e-31,0.0,2.2106178392381586e-42,0.0005635639288799876,4.039481286889164e-33,3.24114216219728e-38,3.9809904262125015e-58,2.2405525232436836e-16,2.2899355592458765e-29,7.981037432230735e-93,1.4338005476487194e-19,5.420827884179498e-64,5.622205945686071e-30,1.1454763990433981e-58,1.0733654862883623e-13,7.33224708441394e-55,0.0013753389629600672,0.13239095793462588,0.09437053853119827,0.12283777762533932,0.012134548072523768,0.048897067299229456,0.03573774133754154,1.100827803192097e-11,1.8405979640419114e-15,0.00543142887098257
4.136235131487026e-09,0.04692242069448014,0.0,11.196746100872504,0.031075110263184432,0.14552884666168053,0.22736919896078944,0.14587101391166218,0.09064296749777598,0.0,2.4298338670679842e-36,8.978952152744751e-13,3.6828208599240543e-31,0.0,2.2406971774315465e-42,0.0005674912390656808,4.071287164935138e-33,3.27313731916106e-38,4.013643566428278e-58,2.2529284219865123e-16,2.2957542404243672e-29,8.091706974478023e-93,1.438168743843015e-19,5.465291009647081e-64,5.6664543884464306e-30,1.1612275451040571e-58,1.0721700026792482e-13,7.414056906509548e-55,0.001375228032738271,0.13264179279307264,0.09457809486211657,0.1231155931778521,0.01212440671812494,0.04901679955042746,0.03578180706357243,1.098232201623206e-11,1.8442090897679067e-15,0.005457235358027065
4.148357674687675e-09,0.04692242069448014,0.0,11.195832172527394,0.031075110263184432,0.14520893807808452,0.2270917833044388,0.1457615230831604,0.0906430782306743,0.0,2.4491127322489334e-36,9.000028474854516e-13,3.714311415142013e-31,0.0,2.2710841268060788e-42,0.0005714315623072055,4.103232993736127e-33,3.3053873643633784e-38,4.046462585836824e-58,2.2653345741897237e-16,2.3015685537439816e-29,8.20356589478281e-93,1.4425356093470435e-19,5.509980010153297e-64,5.710897304885706e-30,1.1771427144804873e-58,1.070975503124149e-13,7.49652659891528e-55,0.001375117299867944,0.13289205562485432,0.09478531887167044,0.12339300883420064,0.012114274724554858,0.049136422372499315,0.03582561673320812,1.0956521561247447e-11,1.847808262472901e-15,0.005483071440205743
4.160480217888325e-09,0.04692242069448014,0.0,11.194919871267825,0.031075110263184432,0.14488982588699903,0.2268147669032443,0.14565213213645886,0.09064318876664289,0.0,2.4684820486146086e-36,9.02107908433206e-13,3.745971438266504e-31,0.0,2.301780752628879e-42,0.0005753848760353235,4.1353188407798416e-33,3.337893709504683e-38,4.0794477797258634e-58,2.277770952209246e-16,2.3073785031911365e-29,8.316623197288822e-93,1.4469011257526976e-19,5.554895287792284e-64,5.755534786775816e-30,1.193223050160076e-58,1.0697819964850593e-13,7.579659399989242e-55,0.0013750067639272587,0.1331417479639828,0.09499221112822825,0.12367002523539303,0.0121041521305694,0.04925593591318633,0.03586917109376726,1.0930875271914666e-11,1.851395522879252e-15,0.005508936931603615
4.172602761088974e-09,0.04692242069448014,0.0,11.194009193612205,0.031075110263184432,0.14457150799884566,0.2265381491174327,0.14554284088679825,0.09064329910610235,0.0,2.4879419171316498e-36,9.042104018179844e-13,3.777801256247779e-31,0.0,2.3327891260438498e-42,0.0005793511575671938,4.167544772487077e-33,3.3706577688003045e-38,4.112599442551985e-58,2.2902375284383093e-16,2.3131840927448588e-29,8.430887924316996e-93,1.451265274672122e-19,5.60003724352646e-64,5.8003669244011254e-30,1.2094696988323923e-58,1.0685894914073424e-13,7.663458553010113e-55,0.001374896424495508,0.13339087133956945,0.09519877219968154,0.12394664302120255,0.012094038973543495,0.04937534031987283,0.03591247089104241,1.0905381791103022e-11,1.8549709115988827e-15,0.0055348316468951655
4.184725304289624e-09,0.04692242069448014,0.0,11.193100136088196,0.031075110263184432,0.14425398232986614,0.22626192930846245,0.14543364915113177,0.09064340924947233,0.0,2.507492438152604e-36,9.063103313341044e-13,3.8098011947355794e-31,0.0,2.3641113240535926e-42,0.0005833303841075183,4.199910854215573e-33,3.4036809589594197e-38,4.145917867941741e-58,2.302734275307359e-16,2.3189853263768292e-29,8.546369156374489e-93,1.455628037738409e-19,5.645406277188007e-64,5.8453938065638515e-30,1.22588381088177e-58,1.067397996323094e-13,7.7479273061592e-55,0.0013747862811531039,0.13363942727584216,0.09540500265344291,0.12422286283017067,0.012083935289494935,0.04949463573958786,0.03595551686930146,1.088003979933907e-11,1.8585344691330752e-15,0.005560755401342935
4.196847847490273e-09,0.04692242069448014,0.0,11.192192695232634,0.031075110263184432,0.14393724680210346,0.22598610683902093,0.1453245567480752,0.09064351919717126,0.0,2.527133711418207e-36,9.084077006699669e-13,3.84197157807733e-31,0.0,2.3957494295025664e-42,0.0005873225327498728,4.2324171502638555e-33,3.4369646991636756e-38,4.1794033486941094e-58,2.315261165283961e-16,2.3247822080514791e-29,8.663076012172567e-93,1.4599893966060694e-19,5.691002787482217e-64,5.890615520589421e-30,1.242466540380842e-58,1.0662075194572065e-13,7.833068912501233e-55,0.0013746763334815653,0.1338874172921641,0.09561090305644451,0.12449868529961006,0.012073841113131483,0.04961382231900783,0.035998309771289025,1.0854847985451336e-11,1.8620862358716256e-15,0.005586708010796017
4.208970390690923e-09,0.04692242069448014,0.0,11.191286867591486,0.031075110263184432,0.14362129934338608,0.22571068107302145,0.14521556349789116,0.09064362894961657,0.0,2.5468658360593977e-36,9.10502513508067e-13,3.8743127293172714e-31,0.0,2.4277055310584745e-42,0.0005913275804777742,4.2650637238751324e-33,3.4705104110463166e-38,4.213056176780943e-58,2.327818170872718e-16,2.3305747417260194e-29,8.78101764863182e-93,1.4643493329518238e-19,5.736827171988126e-64,5.93603215233193e-30,1.259219045082721e-58,1.0650180688296514e-13,7.918886629966955e-55,0.0013745665810635163,0.13413484290304975,0.095816473975136,0.12477411106560753,0.012063756477865414,0.04973290020445796,0.03604085033822812,1.0829805042345928e-11,1.8656262520928983e-15,0.005612689291688672
4.2210929338915725e-09,0.04692242069448014,0.0,11.190382649719785,0.031075110263184432,0.14330613788730773,0.22543565137559954,0.14510666922243032,0.0906437385072245,0.0,2.5666889105996727e-36,9.125947735250055e-13,3.9068249701943962e-31,0.0,2.4599817231959285e-42,0.000595345504166082,4.297850637241003e-33,3.5043195186706853e-38,4.2468766433503156e-58,2.3404052646151743e-16,2.336362931350552e-29,8.900203260903523e-93,1.4687078284749098e-19,5.782879827163044e-64,5.981643786179315e-30,1.2761424864149076e-58,1.0638296522625192e-13,8.005383721333432e-55,0.0013744570234826754,0.13438170561818472,0.09602171597548306,0.12504914076302728,0.01205368141586898,0.04985186954191521,0.03608313930982136,1.0804909681651004e-11,1.8691545579627434e-15,0.005638699061038809
4.233215477092222e-09,0.04692242069448014,0.0,11.189480038181609,0.031075110263184432,0.14299176037321312,0.22516101711311107,0.14499787374513115,0.09064384787041029,0.0,2.5866030329569662e-36,9.146844843915004e-13,3.939508621142054e-31,0.0,2.4925801061769774e-42,0.0005993762805819404,4.330777951505509e-33,3.538393448509606e-38,4.2808650387257325e-58,2.3530224190897396e-16,2.3421467808680745e-29,9.020642082368678e-93,1.4730648648980853e-19,5.829161148341499e-64,6.027450505059019e-30,1.2932380294708127e-58,1.0626422773805864e-13,8.092563454207507e-55,0.0013743476603238541,0.1346280069424402,0.0962266296229652,0.12532377502551365,0.01204361595807435,0.04997073047700906,0.03612517742425266,1.0780160633693751e-11,1.8726711935349606e-15,0.0056647371364466365
4.2453380202928716e-09,0.04692242069448014,0.0,11.188579029549972,0.031075110263184432,0.14267816474617662,0.22488677765312814,0.14488917689094463,0.09064395703958802,0.0,2.606608300446151e-36,9.167716497723982e-13,3.9723640012853795e-31,0.0,2.5255027860357275e-42,0.0006034198863863148,4.363845726768546e-33,3.5727336294236603e-38,4.3150216524111894e-58,2.365669606911581e-16,2.3479262942146159e-29,9.142343384666118e-93,1.4774204239676142e-19,5.8756715297421174e-64,6.0734523904427664e-30,1.3105068430043932e-58,1.0614559516202009e-13,8.180429101005164e-55,0.0013742384911729463,0.1348737483758944,0.09643121548257444,0.1255980144854945,0.012033560134244772,0.05008948315502512,0.03616696541818849,1.0755556642692773e-11,1.8761761987497816e-15,0.0056908033360930955
4.257460563493521e-09,0.04692242069448014,0.0,11.18767962040685,0.031075110263184432,0.14236534895698952,0.22461293236443705,0.14478057848635908,0.0906440660151707,0.0,2.6267048097806955e-36,9.188562733266854e-13,4.005391428441686e-31,0.0,2.5587518745574115e-42,0.0006074762981347218,4.3970540220902955e-33,3.607341492640972e-38,4.349346773087976e-58,2.3783468007325664e-16,2.353701475319202e-29,9.265316477681033e-93,1.4817744874546888e-19,5.922411364463269e-64,6.119649522352744e-30,1.3279500994205538e-58,1.0602706822270183e-13,8.268983938936469e-55,0.0013741295156169257,0.13511893141384487,0.09663547411881299,0.12587185977418347,0.012023513972950468,0.050208127720905,0.036208504026779616,1.0731096464570674e-11,1.8796696134349963e-15,0.005716897478738601
4.269583106694171e-09,0.04692242069448014,0.0,11.186781807343051,0.031075110263184432,0.14205331096213691,0.22433948061703438,0.14467207835929546,0.09064417479757031,0.0,2.6468926570754264e-36,9.209383587074978e-13,4.038591219116973e-31,0.0,2.5923294892647777e-42,0.0006115454922790159,4.430402895494019e-33,3.642218471735042e-38,4.383840688623085e-58,2.3910539732411394e-16,2.3594723281040398e-29,9.389570709585604e-93,1.4861270371548175e-19,5.969381044494525e-64,6.166041979365525e-30,1.3455689747711231e-58,1.0590864762682126e-13,8.358231249983148e-55,0.0013740207332438332,0.13536355754683208,0.09683940609569201,0.1261453115215841,0.012013477501668063,0.050326664319250994,0.03624979398366225,1.0706778870016307e-11,1.8831514773036576e-15,0.005743019383721361
4.28170564989482e-09,0.04692242069448014,0.0,11.185885586958266,0.031075110263184432,0.1417420487237879,0.22406642178212505,0.14456367633917425,0.09064428338719774,0.0,2.6671719378478075e-36,9.23017909562135e-13,4.07196368850767e-31,0.0,2.6262377533946135e-42,0.0006156274451677545,4.463892403971347e-33,3.677366002605248e-38,4.418503686061328e-58,2.403791097162285e-16,2.365238856484412e-29,9.515115466809296e-93,1.4904780548900523e-19,6.016580960705916e-64,6.212629838619444e-30,1.3633646487433145e-58,1.0579033406254433e-13,8.448174320886153e-55,0.001373912143642784,0.13560762826064848,0.09704301197672895,0.12641837035649134,0.012003450746716033,0.050445093094324225,0.03629083602095992,1.0682602644249252e-11,1.886621829956321e-15,0.0057691688709562775
