Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),CH3OX(210),H2NOX(204),HOX(29),H2NO(88),HNOX(526),H3NX(202),NX(608),OX(27),HNX(525)
4.3268595711648915e-10,0.08478463093452131,0.0,20.953938421802352,0.030737129073092506,0.2951023148650246,0.3442499058004482,0.1977951302810209,0.09392811217986462,0.0,3.188422779308826e-15,2.5583832359652294e-06,1.5623591373609487e-16,0.0,4.5717982374512544e-24,0.0008361564962604163,2.297636064577713e-18,4.233443441241464e-22,3.228569124741056e-31,2.9006930983325983e-09,4.468665487960405e-15,7.671913473984642e-50,3.8792586118869554e-10,6.717888524478428e-34,8.640146098948397e-17,6.0365249310934534e-33,1.6012547745406909e-06,8.891577519088349e-32,0.0004439489334912494,0.005466839018967056,0.04716064266593441,0.006232327955855924,0.0006491872348582072,0.008567899763638585,0.0031553063985663805,0.00011965566420537461,3.015879611176789e-09,0.002946222633751612,0.00033798119009192934,0.010565733592112877,0.010266431835771058,0.0021732623520534016
4.340084929768104e-10,0.08478463093452131,0.0,20.953680985337012,0.0307371332271084,0.2950449583816313,0.34424780520480613,0.19776972566497092,0.09394633767034308,0.0,3.2248366895477322e-15,2.566166891370641e-06,1.5792637415957835e-16,0.0,4.651678433275397e-24,0.0008442444496297016,2.3232672040223095e-18,4.26221627120481e-22,3.2579481515852855e-31,2.9182945989787244e-09,4.482035757872075e-15,7.788827107862301e-50,3.895197420845519e-10,6.779019349208456e-34,8.736500698425942e-17,6.1417553610329e-33,1.604040200634958e-06,8.999930196354621e-32,0.00044403940657622844,0.0054701153262033874,0.04729699810536871,0.0062344207678425995,0.0006490956715561385,0.008593395925389104,0.0031530771989903062,0.00011981962318719105,3.0311635628729433e-09,0.0029480802005689482,0.0003379770360760356,0.010619170094199536,0.010302408705086747,0.0021742776435984355
4.353310288371317e-10,0.08478463093452131,0.0,20.953424024467676,0.030737137379378804,0.29498766001506926,0.34424572727039304,0.19774432509941806,0.09396463723344656,0.0,3.2615048621639016e-15,2.57395049953719e-06,1.5962891771142196e-16,0.0,4.7326933154498114e-24,0.0008523775224335826,2.349098500219065e-18,4.291123676106119e-22,3.2875029709825967e-31,2.93594839576078e-09,4.495404310528738e-15,7.90715540772636e-50,3.911120758147575e-10,6.840515957376376e-34,8.833607313986532e-17,6.248475226437448e-33,1.606816945829905e-06,9.109264993999866e-32,0.0004441302305037707,0.005473373250715388,0.047433040963444056,0.006236490918647505,0.0006490041382535257,0.00861888800659075,0.0031508486674581455,0.00011998329764891657,3.046470873029857e-09,0.002949901489040657,0.00033797288380563384,0.01067261702430151,0.01033830732026013,0.0021752783832996825
4.3665356469745295e-10,0.08478463093452131,0.0,20.953167539420175,0.030737141529708023,0.29493041954678145,0.34424367175910725,0.19771892858280982,0.09398301084865994,0.0,3.298427616678016e-15,2.581734060974563e-06,1.6134357963638957e-16,0.0,4.8148552563551386e-24,0.0008605557207528946,2.3751308159052208e-18,4.320166217267987e-22,3.317234084623375e-31,2.9536544803098765e-09,4.508771146204098e-15,8.0269110583934455e-50,3.927028423776576e-10,6.902379392893029e-34,8.931469182281724e-17,6.356700668206593e-33,1.6095850379758155e-06,9.219587751208532e-32,0.0004442214051681174,0.005476612872755802,0.04756877084995786,0.0062385386463718225,0.0006489126349520002,0.008644376008794434,0.0031486209271308634,0.00012014668845920181,3.0618014524083467e-09,0.002951686828805605,0.0003379687334764124,0.010726073809033801,0.0103741273865205,0.0021762648300465348
4.379761005577742e-10,0.08478463093452131,0.0,20.952911530406684,0.03073714567790682,0.2948732367591456,0.34424163843533256,0.19769353611359217,0.09400145849468516,0.0,3.335605264663963e-15,2.5895175761870894e-06,1.6307039503026835e-16,0.0,4.8981767215119176e-24,0.000868779049555311,2.4013650140715632e-18,4.349344458499048e-22,3.347141993999613e-31,2.971412844260306e-09,4.5221362651717575e-15,8.148106818567695e-50,3.942920219784579e-10,6.964610699256544e-34,9.030089540874692e-17,6.466447947239339e-33,1.6123445048285027e-06,9.330904323550021e-32,0.00044431293045674424,0.0054798342722639165,0.04770418738693452,0.006240564186631348,0.0006488211616527105,0.008669859933553003,0.003146394098377695,0.0001203097964387556,3.077155212084131e-09,0.0029534365476414815,0.0003379645852776201,0.010779539881833253,0.010409868613966632,0.002177237239938313
4.392986364180955e-10,0.08478463093452131,0.0,20.952655997625886,0.030737149823792165,0.2948161114354705,0.344239627065912,0.19766814769020974,0.09401998014943937,0.0,3.3730381097680524e-15,2.597301045673801e-06,1.6480939883972802e-16,0.0,4.982670269950332e-24,0.0008770475127009718,2.4278019579563335e-18,4.378658966086845e-22,3.3772272004049766e-31,2.9892234792495523e-09,4.535499667705211e-15,8.270755521035158e-50,3.9587959502814713e-10,7.027210919552464e-34,9.12947162821728e-17,6.577733444892815e-33,1.6150953740496486e-06,9.443220582970788e-32,0.0004444048062504008,0.005483037528867068,0.04783929020851411,0.006242567772582401,0.0006487297183563257,0.008695339782421183,0.0031441682988276832,0.00012047262236137096,3.0925320634466047e-09,0.0029551509714569038,0.0003379604393922745,0.01083301468290342,0.010445530717525972,0.002178195866297776
4.4062117227841675e-10,0.08478463093452131,0.0,20.952400941263118,0.030737153967187077,0.2947590433599926,0.34423763742012276,0.19764276331110567,0.09403857579005327,0.0,3.4107264477287132e-15,2.605084469928485e-06,1.6656062586218913e-16,0.0,5.068348554579879e-24,0.0008853611129481388,2.454442511039164e-18,4.408110308790594e-22,3.4074902049348737e-31,3.0070863769182867e-09,4.548861354077846e-15,8.394870072858018e-50,3.9746554214241997e-10,7.090181096453903e-34,9.229618683627232e-17,6.690573663440644e-33,1.6178376732071387e-06,9.556542417786396e-32,0.00044449703242315126,0.0054862227218820565,0.04797407896084189,0.006244549634947455,0.0006486383050630411,0.008720815556955572,0.0031419436434203855,0.00012063516695493738,3.1079319181976296e-09,0.002956830424284041,0.00033795629599736376,0.0108864976591596,0.010481113416914104,0.0021791409596849183
4.41943708138738e-10,0.08478463093452131,0.0,20.952146361490428,0.030737158107920402,0.2947020323178718,0.34423566926965016,0.19761738297472198,0.09405724539286933,0.0,3.4486705663966206e-15,2.6128678494397373e-06,1.6832411074570022e-16,0.0,5.155224322558934e-24,0.0008937198519588807,2.4812875370350635e-18,4.437699057833913e-22,3.4379315084865208e-31,3.0250015289103783e-09,4.562221324562951e-15,8.520463455568656e-50,3.990498441405975e-10,7.153522272221681e-34,9.330533947265574e-17,6.804985226531038e-33,1.6205714297754002e-06,9.670875732673613e-32,0.0004445896088424154,0.005489389930316505,0.04810855330195892,0.006246510002040518,0.0006485469217725823,0.008746287258714567,0.0031397202444557477,0.00012079743090243876,3.1233546883503227e-09,0.002958475228271749,0.00033795215526404086,0.010939988264173897,0.0105166164365946,0.0021800727679110597
4.432662439990593e-10,0.08478463093452131,0.0,20.951892258466746,0.030737162245826625,0.29464507809518903,0.3442337223885632,0.19759200667949922,0.09407598893344019,0.0,3.486870745755292e-15,2.62065118469102e-06,1.700998879888233e-16,0.0,5.243310415664252e-24,0.0009021237303047823,2.508337899888455e-18,4.46742578689748e-22,3.468551611759011e-31,3.0429689268728915e-09,4.575579579433702e-15,8.647548725363545e-50,4.0063248204454855e-10,7.217235488704448e-34,9.432220660114164e-17,6.920984879644635e-33,1.623296671135737e-06,9.786226448662496e-32,0.0004446825353690076,0.005492539232870125,0.04824271290169346,0.006248449099792237,0.0006484555684842089,0.008771754889258354,0.003137498211643168,0.0001209594148429378,3.138800286227849e-09,0.002960085703679209,0.00033794801735781297,0.010993485958120445,0.010552039505739179,0.002180991536053199
4.4458877985938054e-10,0.08478463093452131,0.0,20.951638632337964,0.03073716638074572,0.2945881804789418,0.3442317965532893,0.19756663442387654,0.09409480638652709,0.0,3.5253272579421125e-15,2.6284344761607146e-06,1.718879919405281e-16,0.0,5.332619770660335e-24,0.0009105727474726824,2.5355944637672398e-18,4.497291072111619e-22,3.4993510152533797e-31,3.0609885624560953e-09,4.588936118963172e-15,8.77613901329696e-50,4.022134370776091e-10,7.281321787338853e-34,9.534682063953398e-17,7.038589490552073e-33,1.626013424576662e-06,9.902600503128477e-32,0.00044477581185717796,0.005495670707935936,0.0483765574415532,0.006250367151774734,0.0006483642451967208,0.00879721845014885,0.003135277652149747,0.00012112111937254648,3.1542686244622256e-09,0.002961662168870058,0.0003379438824387234,0.011046990207720741,0.010587382358188225,0.0021818975064686434
4.459113157197018e-10,0.08478463093452131,0.0,20.951385483237114,0.030737170512522918,0.2945313392570408,0.34422989154258954,0.19754126620629206,0.09411369772609834,0.0,3.5640403672697975e-15,2.636217724322171e-06,1.7368845680009487e-16,0.0,5.423165419668741e-24,0.0009190669018704359,2.5630580930569128e-18,4.527295492048844e-22,3.5303302192726753e-31,3.0790604273134633e-09,4.602290943424329e-15,8.906247525474555e-50,4.037926906635029e-10,7.34578220914966e-34,9.637921401340088e-17,7.157816049771237e-33,1.628721717294231e-06,1.0020003849784465e-31,0.0004448694381546522,0.005498784433601407,0.04851008661461857,0.00625226437922621,0.0006482729519084608,0.008822677942949683,0.00313305867064775,0.00012128254504538295,3.169759615993127e-09,0.0029632049403069843,0.0003379397506615272,0.011100500486189102,0.010622644732411637,0.002182790918809877
4.472338515800231e-10,0.08478463093452131,0.0,20.951132811284392,0.03073717464100858,0.29447455421830676,0.3442280071375352,0.19751590202518265,0.09413266292532796,0.0,3.603010330248279e-15,2.6440009296437653e-06,1.7550131661702555e-16,0.0,5.514960490537272e-24,0.0009276061908326993,2.590729652354724e-18,4.557439627716306e-22,3.5614897239220233e-31,3.0971845131016803e-09,4.615644053090034e-15,9.037887543246705e-50,4.053702244252596e-10,7.410617794749903e-34,9.74194191558547e-17,7.278681671024305e-33,1.6314215763923748e-06,1.013844245867294e-31,0.00044496341410267206,0.005501880487649555,0.04864330012543675,0.006254141001075257,0.0006481816886173192,0.00884813336922614,0.0031308413693612713,0.00012144369237451483,3.1852731740666974e-09,0.0029647143325468046,0.0003379356221758619,0.011154016273178266,0.01065782637146998,0.002183672010039672
4.4855638744034434e-10,0.08478463093452131,0.0,20.95088061658735,0.03073717876605803,0.2944178251524666,0.3442261431214826,0.19749054187898396,0.09415170195659424,0.0,3.64223739560702e-15,2.6517840925889484e-06,1.7732660529096302e-16,0.0,5.6080182072090685e-24,0.0009361906106267434,2.6186100064638752e-18,4.5877240625482125e-22,3.592830029108693e-31,3.11536081148064e-09,4.6289954482330424e-15,9.171072423401762e-50,4.069460201841347e-10,7.475829584341019e-34,9.846746850733413e-17,7.401203591694451e-33,1.6341130288832303e-06,1.0257922316158066e-31,0.0004450577395360351,0.005504958947559974,0.04877619768991663,0.0062559972339649396,0.0006480904553207404,0.008873584730545146,0.0031286258481121325,0.00012160456183288924,3.2008092122343648e-09,0.0029661906582359836,0.0003379314971264126,0.011207537054725124,0.01069292702297598,0.00218454101444643
4.498789233006656e-10,0.08478463093452131,0.0,20.950628899240968,0.03073718288753137,0.2943611518501501,0.3442242992800499,0.19746518576613034,0.09417081479147839,0.0,3.681721804317732e-15,2.6595672136162998e-06,1.791643565716188e-16,0.0,5.7023518900916006e-24,0.0009448201564582855,2.646700020387753e-18,4.6181493823981745e-22,3.6243516345421694e-31,3.133589314113455e-09,4.642345129126002e-15,9.305815598359064e-50,4.0852005995852864e-10,7.541418617712988e-34,9.952339451538738e-17,7.525399173282297e-33,1.6367961016874664e-06,1.0378449424917784e-31,0.0004451524142831358,0.005508019890509829,0.04890877903522462,0.0062578332922766265,0.0006479992520157236,0.008899032028475204,0.00312641220436501,0.00012176515385424946,3.2163676443516652e-09,0.0029676342281066007,0.0003379273756530702,0.011261062323196621,0.010727946439056344,0.002185398163659753
4.5120145916098687e-10,0.08478463093452131,0.0,20.9503776593278,0.030737187005293355,0.29430453410288576,0.34422247540109335,0.19743983368505538,0.09419000140076336,0.0,3.721463789617508e-15,2.667350293179574e-06,1.8101460405870887e-16,0.0,5.797974956425558e-24,0.0009534948224773458,2.6750005593242234e-18,4.648716175531485e-22,3.6560550397342125e-31,3.1518700126664564e-09,4.655693096041457e-15,9.442130576361828e-50,4.1009232596290564e-10,7.607385934244472e-34,1.0058722963445733e-16,7.651285901862065e-33,1.6394708216346185e-06,1.050002980393594e-31,0.00044524743816600447,0.005511063393374793,0.04904104389968126,0.006259649388153553,0.0006479080786988304,0.008924475264586385,0.0031242005332718084,0.00012192546883403839,3.2319483845770674e-09,0.002969045350972759,0.0003379232578910863,0.011314591577235817,0.010762884376313888,0.0021862436866661996
4.5252399502130814e-10,0.08478463093452131,0.0,20.95012689691805,0.03073719111921322,0.2942479717030982,0.34422067127468425,0.19741448563419126,0.09420926175443271,0.0,3.7614635770323506e-15,2.6751333317277566e-06,1.828773812018974e-16,0.0,5.894900920653628e-24,0.0009622146017841262,2.7035124886599415e-18,4.679425032617358e-22,3.6879407439989356e-31,3.1702028988091968e-09,4.669039349251848e-15,9.580030941669858e-50,4.1166280060671327e-10,7.673732572902963e-34,1.0165900632566796e-16,7.77888138853745e-33,1.64213721546341e-06,1.0622669488494378e-31,0.0004453428110003481,0.005514089532729932,0.049172992032658736,0.006261445731524171,0.0006478169353661871,0.00894991444045027,0.003121990927715282,0.00012208550713028896,3.2475513473708094e-09,0.0029704243337273974,0.00033791914397122134,0.011368124321708096,0.010797740595789976,0.0021870778098252645
4.538465308816294e-10,0.08478463093452131,0.0,20.949876612069712,0.03073719522916455,0.2941914644441039,0.3442188866930852,0.1973891416119692,0.09422859582166924,0.0,3.8017213844011034e-15,2.6829163297051105e-06,1.8475272130074863e-16,0.0,5.99314339478916e-24,0.0009709794864349075,2.732236673964724e-18,4.710276546721085e-22,3.720009246452859e-31,3.1885879642144547e-09,4.6823838890295e-15,9.719530354752077e-50,4.1323146649330227e-10,7.74045957224491e-34,1.0273875705661253e-16,7.908203369897192e-33,1.6447953098220818e-06,1.074637453016511e-31,0.0004454385325955906,0.005517098384850573,0.04930462319447911,0.006263222530125214,0.0006477258220134892,0.008975349557639933,0.003119783478351927,0.0001222452690645017,3.2631764474937304e-09,0.0029717714813395366,0.00033791503401988906,0.011421660067647568,0.01083251486292727,0.002187900756885534
4.5516906674195067e-10,0.08478463093452131,0.0,20.94962680482865,0.030737199335025143,0.29413501212010806,0.3442171214507281,0.19736380161681946,0.09424800357085428,0.0,3.842237421899754e-15,2.690699287551227e-06,1.866406575046865e-16,0.0,6.092716088784736e-24,0.00097978946744797,2.7611739809859508e-18,4.741271313296163e-22,3.7522610460149884e-31,3.207025200558235e-09,4.695726715646641e-15,9.860642552478882e-50,4.147983064188462e-10,7.807567970415873e-34,1.0382651430114301e-16,8.039269708470373e-33,1.6474451312687172e-06,1.0871150996802368e-31,0.00044553460275491237,0.005520090025713111,0.0494359371563136,0.00626497998952456,0.0006476347386360061,0.00900078061772989,0.0031175782736541494,0.00012240475492250944,3.2788236000061174e-09,0.0029730870968519125,0.00033791092815929516,0.01147519833220364,0.010867206947532798,0.0021887127490010263
4.5649160260227194e-10,0.08478463093452131,0.0,20.949377475228758,0.030737203436676866,0.29407861452620077,0.3442153753441906,0.19733846564717128,0.09426748496956647,0.0,3.883011892066136e-15,2.6984822057010716e-06,1.885412228129619e-16,0.0,6.1936328109006075e-24,0.0009886445348095316,2.7903252756430073e-18,4.772409930176341e-22,3.7846966414068755e-31,3.225514599519778e-09,4.7090678293753904e-15,1.0003381348314366e-49,4.163633033712626e-10,7.875058805150644e-34,1.0492231053916139e-16,8.172098393181373e-33,1.6500867062715634e-06,1.0997004972534799e-31,0.00044563102127529044,0.0055230645309957945,0.049566933700082305,0.0062667183131438365,0.0006475436852285846,0.009026207622296075,0.0031153753999517003,0.0001225639649553292,3.2944927202665515e-09,0.0029743714813790043,0.0003379068265075722,0.01152873863858777,0.010901816623741314,0.0021895140047477005
4.578141384625932e-10,0.08478463093452131,0.0,20.949128623292005,0.03073720753400553,0.29402227145835386,0.34421364817217487,0.1973131337014529,0.09428703998458088,0.0,3.924044989824987e-15,2.706265084585036e-06,1.9045445007462844e-16,0.0,6.29590746807303e-24,0.0009975446774797044,2.8196914240217744e-18,4.803692997567622e-22,3.817316531152687e-31,3.2440561527815545e-09,4.722407230487757e-15,1.0147760632508349e-49,4.179264405291338e-10,7.942933113773406e-34,1.060261782564122e-16,8.306707539804594e-33,1.652720061209359e-06,1.1123942557757556e-31,0.00044572778794753885,0.005526021976079471,0.049697612618355105,0.006268437702280787,0.0006474526617856542,0.009051630572915793,0.0031131749414724298,0.00012272289938000154,3.3101837239307592e-09,0.0029756249341054497,0.0003379027291789097,0.011582280516020439,0.010936343669978962,0.0021903047401401273
4.5913667432291447e-10,0.08478463093452131,0.0,20.948880249028605,0.030737211626900764,0.29396598271341684,0.34421193973548414,0.1972878057780917,0.09430666858186824,0.0,3.9653369025133965e-15,2.7140479246289846e-06,1.923803719885245e-16,0.0,6.39955406628248e-24,0.0010064898833984702,2.849273292369148e-18,4.835121118040215e-22,3.8501212135792734e-31,3.262649852029273e-09,4.735744919255648e-15,1.0293794372288218e-49,4.194877012606287e-10,8.011191933197863e-34,1.0713814994427674e-16,8.443115391418815e-33,1.6553452223716526e-06,1.1251969869124466e-31,0.00044582490255634807,0.005528962436048305,0.04982797371425313,0.006270138356131415,0.0006473616683012292,0.009077049471167695,0.0031109769803823206,0.00012288155838041765,3.3258965269504733e-09,0.0029768477522848307,0.0003378986362836797,0.011635823499678271,0.010970787868927235,0.002191085168648317
4.61781746043557e-10,0.08478463093452131,0.0,20.94838493350435,0.0307372197989678,0.2938535673840409,0.34420857828167056,0.19723716199214575,0.09434614638311811,0.0,4.048697884245022e-15,2.72961348987793e-06,1.9627042981725387e-16,0.0,6.6110196071635865e-24,0.0010245154316770831,2.9090876547299218e-18,4.898414940282347e-22,3.916286948795971e-31,3.2999936552415733e-09,4.76241516084509e-15,1.0590881473552652e-49,4.226045278586405e-10,8.148867250055096e-34,1.0938653522433499e-16,8.721400821180753e-33,1.6605710680838979e-06,1.1511318218152141e-31,0.00044602017469203394,0.005534792699498776,0.05008774170358209,0.006273484244379667,0.0006471797711819094,0.009127875116889176,0.0031065888689579737,0.00012319805068315354,3.3573871963365578e-09,0.002979202664357555,0.00033789046421663386,0.011742910955841627,0.011039426876744881,0.0021926159462715014
4.6416231059213526e-10,0.08478463093452131,0.0,20.947940783040167,0.030737227137632505,0.2937525773518032,0.3442056150919744,0.19719159632546102,0.09438192769773883,0.0,4.124609639795821e-15,2.743622369950348e-06,1.9981522253275235e-16,0.0,6.806173181183347e-24,0.0010408923997776757,2.9636670364415672e-18,4.955881554940431e-22,3.9764730966365846e-31,3.333781334061966e-09,4.786412524783048e-15,1.086405980486388e-49,4.254030914117246e-10,8.274100456087273e-34,1.1143812361764002e-16,8.978194916132428e-33,1.6652465684346665e-06,1.1748520290569627e-31,0.0004461971072732451,0.005539982594705366,0.05032044417896073,0.006276433425195868,0.0006470161661642314,0.009173604354803898,0.003102648893197227,0.0001234819529992915,3.38580251542804e-09,0.0029812202575604362,0.000337883125551938,0.011839288906662693,0.011100916551779987,0.002193960486624033
4.665428751407135e-10,0.08478463093452131,0.0,20.94749817986885,0.03073723446037841,0.2936517602061588,0.3442027096005982,0.1971460436667162,0.09441794685285934,0.0,4.201362525152385e-15,2.757631130602152e-06,2.0340164758793505e-16,0.0,7.005994230954492e-24,0.0010574151392561298,3.0189588295122057e-18,5.013827619948195e-22,4.0372657137305796e-31,3.367737836721183e-09,4.8104043449487014e-15,1.1142819329151186e-49,4.281953252364999e-10,8.400595584452377e-34,1.135164744178788e-16,9.24110639811912e-33,1.6698959257652085e-06,1.1989348944175583e-31,0.0004463751635447702,0.005545118612359507,0.050552114319988746,0.006279324907811364,0.000646852658100529,0.009219320487655858,0.003098718196673085,0.00012376496437045166,3.4142871707220243e-09,0.0029831431294056756,0.00033787580280603314,0.011935663479406554,0.011162134612604605,0.002195274838064776
4.689234396892917e-10,0.08478463093452131,0.0,20.947057123637702,0.03073724176668474,0.29355111479361923,0.3441998607189895,0.19710050400671003,0.09445420362084754,0.0,4.2789573619891444e-15,2.771639774159381e-06,2.070298902513568e-16,0.0,7.210568069122687e-24,0.0010740835436858149,3.074968091008686e-18,5.072256733900057e-22,4.098667699194235e-31,3.4018631148476586e-09,4.834390622923944e-15,1.14272443118975e-49,4.3098113904954234e-10,8.528358667607217e-34,1.1562177729201447e-16,9.510246323676063e-33,1.6745192902132519e-06,1.223384043814736e-31,0.0004465543420347714,0.005550201179710587,0.05078275134728701,0.006282159780776462,0.0006466892469414486,0.00926502352469581,0.003094797189055216,0.00012404708477497983,3.4428406826033105e-09,0.002984972943620171,0.0003378684964997069,0.012032032171699895,0.011223079941039238,0.002196560155809811
4.7130400423787e-10,0.08478463093452131,0.0,20.94661761387861,0.030737249056062083,0.2934506399696335,0.34419706737897116,0.19705497733623376,0.09449069776558276,0.0,4.357394894478951e-15,2.7856483029041896e-06,2.1070013421587192e-16,0.0,7.419981077393852e-24,0.0010908974964134862,3.1316998792650053e-18,5.131172519548198e-22,4.160681950077792e-31,3.4361571201040116e-09,4.858371360289543e-15,1.1717419841914247e-49,4.337604444719844e-10,8.657395733710648e-34,1.1775422195027372e-16,9.78572712187279e-33,1.6791168110055509e-06,1.2482031201713348e-31,0.00044673464121030556,0.005555230720943212,0.051012354584648235,0.006284939112266058,0.0006465259326336038,0.009310713475185937,0.0030908862613317056,0.00012432831390500775,3.471462574474624e-09,0.002986711343681671,0.0003378612071223659,0.01212839253955326,0.011283751460799553,0.0021978175697497204
4.736845687864482e-10,0.08478463093452131,0.0,20.946179650010023,0.030737256328050647,0.2933503345985217,0.3441943285323606,0.19700946364607172,0.09452742904245104,0.0,4.436675789830829e-15,2.7996567190756636e-06,2.1441256159953367e-16,0.0,7.634320713470283e-24,0.0011078568706747013,3.189159253785436e-18,5.1905786236418e-22,4.223311361366711e-31,3.470619804187076e-09,4.882346558625149e-15,1.2013431834938306e-49,4.3653315500934707e-10,8.787712806626225e-34,1.1991399814250522e-16,1.0067662602845755e-32,1.6836886364637877e-06,1.2733957834005138e-31,0.00044691605947807346,0.0055602076571876526,0.05124092345730304,0.006287663950460486,0.0006463627151196468,0.009356390348399206,0.0030869857864558644,0.00012460865118007745,3.500152372735864e-09,0.002988359952851162,0.00033785393513379727,0.012224742196400316,0.011344148136862894,0.0021990481847865336
4.760651333350265e-10,0.08478463093452131,0.0,20.945743231338767,0.03073726358221862,0.29325019755340964,0.344191643150596,0.19696396292700216,0.09456439719834288,0.0,4.516800638838286e-15,2.813665024870632e-06,2.1816735294672906e-16,0.0,7.853675517982025e-24,0.0011249615297096315,3.2473512751489408e-18,5.250478716764644e-22,4.2865588259829265e-31,3.5052511188279443e-09,4.9063162195092854e-15,1.2315367037223147e-49,4.3929918603142894e-10,8.919315905924774e-34,1.221012956545864e-16,1.0356167966319743e-32,1.6882349140104325e-06,1.2989657103909768e-31,0.00044709859518516796,0.005565132406529959,0.05146845749021047,0.006290335323919139,0.0006461995943383381,0.009402054153618764,0.0030830961199723914,0.00012488809576037256,3.5289096067635145e-09,0.0029899203742149868,0.0003378466809658247,0.012321078812145742,0.011404268974843867,0.002200253081173205
4.784456978836048e-10,0.08478463093452131,0.0,20.94530835706192,0.030737270818160575,0.2931502277161632,0.3441890102243705,0.19691847516979732,0.09460160197165332,0.0,4.5977699564375505e-15,2.8276732224444552e-06,2.219646872295389e-16,0.0,8.07813512141351e-24,0.0011422113268792168,3.306281004914858e-18,5.310876493171202e-22,4.350427234786107e-31,3.540051015792005e-09,4.930280344519351e-15,1.2623313029124365e-49,4.4205845475225513e-10,9.052211046887043e-34,1.2431630430487795e-16,1.0651359810118056e-32,1.6927557901745678e-06,1.3249165949922179e-31,0.0004472822466198196,0.005570005384021843,0.05169495630637179,0.006292954241947183,0.0006460365702246164,0.00944770490013735,0.0030792176006238436,0.0001251666465595685,3.5577338088902223e-09,0.002991394190736029,0.0003378394450238702,0.01241740011222161,0.011464113020378718,0.002201433314855184
4.80826262432183e-10,0.08478463093452131,0.0,20.94487502626866,0.030737278035496023,0.2930504239773229,0.344186428763271,0.1968730003652245,0.09463904309228421,0.0,4.679584182275671e-15,2.841681313911798e-06,2.258047418493239e-16,0.0,8.307790251025284e-24,0.0011596061057816509,3.3659535055298476e-18,5.371775670621202e-22,4.414919476574908e-31,3.5750194468789724e-09,4.95423893523162e-15,1.2937358228679437e-49,4.448108802100906e-10,9.186404240506312e-34,1.265592139407259e-16,1.0953356138661157e-32,1.6972514105976793e-06,1.3512521479997753e-31,0.0004474670120121406,0.005574827001690431,0.05192041962516801,0.006295521694955284,0.0006458736427096673,0.009493342597256694,0.0030753505509374594,0.00012544430225731805,3.5866245143845298e-09,0.002992782965313753,0.00033783222768842073,0.012513703876652751,0.011523679358518417,0.002202589917813797
4.832068269807613e-10,0.08478463093452131,0.0,20.944443237942068,0.030737285233868032,0.29295078523603857,0.3441838977954262,0.19682753850404602,0.09467672028164902,0.0,4.76224368128795e-15,2.8556893013473996e-06,2.2968769263852857e-16,0.0,8.542732737770703e-24,0.001177145700369134,3.4263738402360824e-18,5.433179990212757e-22,4.480038438088229e-31,3.6101563639229258e-09,4.97819199322124e-15,1.3257591895181795e-49,4.4755638324752397e-10,9.32190149349098e-34,1.2883021443501114e-16,1.1262276371453832e-32,1.7017219200394072e-06,1.377976097140503e-31,0.000447652889534867,0.005579597668547912,0.05214484726072003,0.006298038654812616,0.0006457108117209907,0.009538967254286936,0.003071495277793237,0.00012572106131138403,3.61558126143077e-09,0.002994088240852463,0.00033782502931640996,0.012609987939131125,0.011582967113130267,0.0022037238984109883
4.855873915293395e-10,0.08478463093452131,0.0,20.94401299096088,0.030737292412941923,0.29285131040000517,0.34418141636716015,0.19678208957702004,0.09471463325267962,0.0,4.84574874428436e-15,2.869697186786813e-06,2.3361371386269873e-16,0.0,8.783055523207596e-24,0.0011948299350648755,3.487547072980669e-18,5.495093216214066e-22,4.545787004006465e-31,3.645461718792331e-09,5.0021395200622314e-15,1.3584104132749242e-49,4.502948864916235e-10,9.458708808267216e-34,1.3112949568274387e-16,1.1578241351560677e-32,1.7061674623832638e-06,1.405092187057855e-31,0.0004478398773040998,0.0055843177906011905,0.052368239120271026,0.006300506075193275,0.0006455480771824671,0.009584578880546054,0.003067652072973811,0.0001259969219694194,3.644603591109121e-09,0.002995311540337352,0.00033781785024251975,0.012706250186099432,0.01164197544630773,0.002204836241735065
4.879679560779178e-10,0.08478463093452131,0.0,20.943584284101266,0.03073729957240404,0.2927519983853973,0.3441789835426517,0.19673665357490103,0.09475278170983575,0.0,4.93009958854456e-15,2.883704972227145e-06,2.3758297822270694e-16,0.0,9.028852666404708e-24,0.001212658624880301,3.5494782683262716e-18,5.557519135893803e-22,4.6121680569527526e-31,3.6809354633900756e-09,5.026081517327492e-15,1.3916985893886742e-49,4.5302631433417075e-10,9.596832182981515e-34,1.334572475977051e-16,1.1901373354069833e-32,1.710588180642312e-06,1.4326041792971832e-31,0.00044802797338004436,0.005588987770861553,0.05259059520259089,0.006302924891916257,0.0006453854390144233,0.00963017748535928,0.003063821213696694,0.0001262718822803999,3.673691047375811e-09,0.0029964543669178815,0.000337810690780406,0.012802488555844049,0.011700703557788388,0.0022059279099471
