Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),H2NOX(204),HOX(29),HNOX(512),H2NO(88),NX(539),HNX(511),OX(27),H2NO3(231),CH3OX(210),CH2OX(659),CHOX(675),CH2X(34),CHX(35),CX(33)
1.4899834946928936e-21,0.07782336798655136,0.0,0.01932354227106009,0.031075110263184432,0.31940968187635504,0.3504847921395395,0.20701222018021487,0.09201819554070571,0.0,4.268771105727009e-56,1.5521345089771055e-18,7.840332577681857e-54,0.0,2.4114075393893077e-90,7.859396902175495e-39,2.034012979508392e-63,6.664787447486149e-47,1.7875275892904501e-68,4.817224430481136e-36,3.69936950986112e-28,1.3734938526111947e-111,4.2652527124280904e-24,1.4430193285065974e-71,6.830305223466616e-60,5.612787815925255e-100,1.552134509347028e-18,4.3988227281812174e-83,2.6962553757280557e-16,9.21596043138377e-17,5.860373126723439e-17,7.32151687708156e-17,6.064341855147642e-17,2.94910733807165e-17,3.816980303126813e-21,1.1804821848605363e-28,1.5854417903119503e-22,1.220101601089667e-39,1.180482184856438e-28,1.4086484781699666e-30,1.5427892630760004e-22,2.910884090597585e-17,8.473043784861841e-46,6.649920061138053e-54,1.3233188218158683e-30,5.648416110378625e-35,4.4412875609222624e-42
2.9812615015445123e-21,0.07782336798655136,0.0,0.019323542271059476,0.031075110263184432,0.31940968187635493,0.3504847921395394,0.20701222018021478,0.09201819554070545,0.0,3.418479010286897e-55,3.105617527518917e-18,6.278624851662502e-53,0.0,7.726031886483665e-89,3.1485144031234344e-38,1.6284603824956701e-62,2.6676518727302596e-46,1.431471820098316e-67,1.928145177110049e-35,7.401953067949745e-28,4.4017594812384737e-110,8.534211117917336e-24,1.1555858029773595e-70,5.4683980347112095e-59,1.7983097808561837e-98,3.105617528259054e-18,7.046307009257378e-82,5.394853282327901e-16,1.8439927778750985e-16,1.1725837802736012e-16,1.464939475921516e-16,1.213395246897963e-16,5.900776889315765e-17,7.637277072020377e-21,4.725005164799573e-28,3.1722610281057465e-22,9.768231548761172e-39,4.725005164766764e-28,5.6382651059863806e-30,3.086918916476132e-22,5.824297185617417e-17,3.3914256241328435e-45,5.323979442871477e-53,5.29649784075148e-30,4.521986911540802e-34,6.315044905033844e-41
5.96381751524775e-21,0.07782336798655136,0.0,0.019323542271058248,0.031075110263184432,0.3194096818763547,0.35048479213953926,0.20701222018021462,0.09201819554070491,0.0,2.736168735311637e-54,6.212583564602538e-18,5.0254446401971426e-52,0.0,2.4738562600419343e-87,1.261982480843318e-37,1.3032844074652226e-61,1.0674082268398e-45,1.1457576389518158e-66,7.715092233837937e-35,1.4807120184126991e-27,1.4096165987190745e-108,1.707212792889834e-23,9.249370072368186e-70,4.376381566737825e-58,5.758143344569698e-97,6.2125835660830136e-18,1.1280648025415958e-80,1.079204908941991e-15,3.688786247313485e-16,2.345676715503513e-16,2.9305150523320205e-16,2.427317369505438e-16,1.1804115991865102e-16,1.527787131852802e-20,1.8906175263418773e-27,6.345899504374677e-22,7.817554003950293e-38,1.890617526315619e-27,2.2560405800140156e-29,6.175178223276392e-22,1.1651123375655543e-16,1.3570119803442858e-44,4.260801553071846e-52,2.1191081078962103e-29,3.618675048172485e-33,9.470023853252723e-40
1.1928929542654226e-20,0.07782336798655136,0.0,0.019323542271055795,0.031075110263184432,0.3194096818763542,0.350484792139539,0.20701222018021426,0.09201819554070383,0.0,2.189489334447895e-53,1.2426515638769776e-17,4.021373864328128e-51,0.0,7.918785776226602e-86,5.066086741898091e-37,1.0428594334588789e-60,4.270327961855111e-45,9.168382409944756e-66,3.086539270170367e-34,2.9617454416481462e-27,4.512459539989618e-107,3.414796155087038e-23,7.401369974905854e-69,3.5017720689955854e-57,1.843175141083802e-95,1.2426515641730573e-17,1.805428400784895e-79,2.1586440679173196e-15,7.378373186050029e-16,4.691862586072924e-16,5.861666205088168e-16,4.855161614084699e-16,2.3610794197208194e-16,3.055906264642535e-20,7.563701201552192e-27,1.269317645963788e-21,6.2552309628758344e-37,7.563701201342089e-27,9.025632322249373e-29,1.2351696836876893e-21,2.3304775755725633e-16,5.428931371779441e-44,3.409288500113121e-51,8.476364988707928e-29,2.895027772622725e-32,1.4642872606636527e-38
2.3859153597467176e-20,0.07782336798655136,0.0,0.01932354227105089,0.031075110263184432,0.3194096818763532,0.35048479213953837,0.20701222018021354,0.09201819554070166,0.0,1.751813233111469e-52,2.4854379787104237e-17,3.2175064020579604e-50,0.0,2.5344048593467348e-84,2.040467829506115e-36,8.344209975686887e-60,1.7082702055412632e-44,7.335634560657793e-65,1.2347161905502596e-33,5.9238122881190295e-27,1.4442569383053171e-105,6.829962879485463e-23,5.921845638249444e-68,2.8016866785622775e-56,5.899076153260087e-94,2.4854379793024238e-17,2.889105283389312e-78,4.317522376095683e-15,1.4757547062962208e-15,9.3842343276501e-16,1.1723968510341022e-15,9.710850100700464e-16,4.722415060887208e-16,6.112145664174814e-20,3.025726717383895e-26,2.538773038106567e-21,5.004659924864544e-36,3.025726717215797e-26,3.610547524430828e-28,2.4704734064077854e-21,4.661208051584118e-16,2.171749143417649e-43,2.727689604532137e-50,3.3896645446355615e-28,2.3155030888499934e-31,2.301591085700172e-37
4.771960170709308e-20,0.07782336798655136,0.0,0.019323542271041074,0.031075110263184432,0.31940968187635127,0.35048479213953715,0.2070122201802121,0.09201819554069735,0.0,1.4015392981252334e-51,4.971010808377307e-17,2.5741680558325562e-49,0.0,8.110737993438002e-83,8.273138025551249e-36,6.67655267020312e-59,6.83335887366341e-44,5.8688791242812144e-64,4.9390657343164226e-33,1.1847945981060753e-26,4.622054065519028e-104,1.3660296328298372e-22,4.7377763922336704e-67,2.241460587813241e-55,1.8878539035500974e-92,4.9710108095605764e-17,4.622904354632031e-77,8.635278953363235e-15,2.951589481454292e-15,1.8768977812557883e-15,2.344857311980895e-15,1.9422227063760966e-15,9.445086343611062e-16,1.2224628999050617e-19,1.2103399360523828e-25,5.077683826752678e-21,4.0039180117407183e-35,1.210339935917902e-25,1.444278390305371e-27,4.941080851847953e-21,9.32266900359737e-16,8.687348942679094e-43,2.182255017642408e-49,1.3549959179100519e-27,1.851308986214061e-30,3.647852232796895e-36
9.544049792634488e-20,0.07782336798655136,0.0,0.019323542271021447,0.031075110263184432,0.3194096818763474,0.35048479213953476,0.2070122201802092,0.09201819554068871,0.0,1.1212669242375673e-50,9.942156467711039e-17,2.059399620334038e-48,0.0,2.5955472277304316e-81,3.398047141677434e-35,5.342757406646968e-58,2.7333991607549343e-43,4.695251894261773e-63,1.9756664888616292e-32,2.369621336694404e-26,1.4791264027272286e-102,2.7320963225988437e-22,3.790341070101401e-66,1.7932187772671734e-54,6.041391013889022e-91,9.942156470074559e-17,7.396915699368582e-76,1.7270791951541655e-14,5.903259030872978e-15,3.753846478938722e-15,4.6897782334593694e-15,3.884498094919784e-15,1.889042891062309e-15,2.4449613812046794e-19,4.841458244102371e-25,1.015550542148711e-20,3.2032104399577356e-34,4.841458243026442e-25,5.777235999054969e-27,9.882295742728202e-21,1.8645590907584454e-15,3.475009455615537e-42,1.745845082731227e-48,5.41270733207444e-27,1.4791955087254577e-29,5.803461338197114e-35
1.908822903648485e-19,0.07782336798655136,0.0,0.01932354227098219,0.031075110263184432,0.3194096818763396,0.35048479213953,0.20701222018020346,0.09201819554067144,0.0,8.970277339015874e-50,1.9884447786378367e-16,1.6475457669393813e-47,0.0,8.305981799464919e-80,1.4301734655977716e-34,4.2764782601696806e-57,1.0933707866588021e-42,3.7562609542510166e-62,7.902746346403557e-32,4.739274813870995e-26,4.73331505449721e-101,5.464229702162553e-22,3.032320839339e-65,1.4346044374790845e-53,1.933298813140834e-89,1.9884447791093236e-16,1.183528010891526e-74,3.454181732247177e-14,1.1806598126120523e-14,7.50774387711013e-15,9.379620074755876e-15,7.769048855733516e-15,3.778111405090442e-15,4.889965601101533e-19,1.936602997748193e-24,2.0311148680724815e-20,2.5625987642709966e-33,1.9366029968874348e-24,2.310921827137796e-26,1.9764725524488338e-20,3.729143471540092e-15,1.3900174587825802e-41,1.3966923026231456e-47,2.159218104429e-26,1.1803626019141861e-28,9.242022128668899e-34
3.8176587524185574e-19,0.07782336798655136,0.0,0.019323542270903677,0.031075110263184432,0.319409681876324,0.3504847921395204,0.20701222018019197,0.0920181955406369,0.0,7.176278649691821e-49,3.976903042371248e-16,1.3180470419113559e-46,0.0,2.6579849748452418e-78,6.287623566338292e-34,3.424757503782143e-56,4.373505391447179e-42,3.0050325391186933e-61,3.1611146168014717e-31,9.478581768223915e-26,1.5146785081984055e-99,1.0928496461392763e-21,2.425875864920656e-64,1.1477101845051024e-52,6.186720979758661e-88,3.976903043309343e-16,1.8936620167832106e-73,6.908386556262524e-14,2.3613276302256316e-14,1.5015538684675412e-14,1.8759303750707123e-14,1.5538150312266394e-14,7.556248435649612e-15,9.78000307008342e-19,7.746451391008125e-24,4.062243547827559e-20,2.0500911758961258e-32,7.746451384123901e-24,9.243765681709401e-26,3.952958508800719e-20,7.458312233040312e-15,5.56009973583251e-41,1.1173613921348227e-46,8.590178152299683e-26,9.39518390269618e-28,1.4698374106540692e-32
7.635330449958702e-19,0.07782336798655136,0.0,0.01932354227074665,0.031075110263184432,0.3194096818762928,0.35048479213950123,0.20701222018016896,0.09201819554056781,0.0,5.741045631231415e-48,7.953819569837854e-16,1.0544418049072215e-45,0.0,8.505882103163834e-77,2.9675888474074865e-33,2.745501499823474e-55,1.7494066055506155e-41,2.4040355416181363e-60,1.2644490623574217e-30,1.8957195676928696e-25,4.8469995316378447e-98,2.1857029980264334e-21,1.9407083693453842e-63,9.182025905582797e-52,1.979827558080559e-86,7.95381957169452e-16,3.029872986366262e-72,1.381679520361067e-13,4.722663259709068e-14,3.003112834469828e-14,3.7518671076042544e-14,3.107635296495381e-14,1.511252250677958e-14,1.9560194124784224e-18,3.098588436125501e-23,8.124501018967862e-20,1.6400778056856646e-31,3.0985884306169163e-23,3.6975407616677972e-25,7.905930421503918e-20,1.4916649755788437e-14,2.2240623961392233e-40,8.939020150163181e-46,3.399250660647061e-25,7.440843008380005e-27,2.3276240407194477e-31
1.5270673845038991e-18,0.07782336798655136,0.0,0.0193235422704326,0.031075110263184432,0.3194096818762305,0.35048479213946293,0.20701222018012297,0.09201819554042964,0.0,4.59284558959312e-47,1.5907652624770196e-15,8.435551125094694e-45,0.0,2.72207392161507e-75,1.5475347795322366e-32,2.2055042602022294e-54,6.997635320151452e-41,1.9232322374306378e-59,5.0578026805638514e-30,3.7914423494334043e-25,1.5510443790032109e-96,4.371409701965212e-21,1.552569766445372e-62,7.346139122483129e-51,6.335894209640634e-85,1.5907652628405419e-15,4.8478077856881546e-71,2.763360849557791e-13,9.445334495701055e-14,6.006230784433169e-14,7.503740562044509e-14,6.21527572288154e-14,3.022507068908601e-14,3.912104070100484e-18,1.2394369501573365e-22,1.6249016407769058e-19,1.312064189197613e-30,1.239436945750343e-22,1.4790382539272935e-24,1.5811874246908029e-19,2.983332480027546e-14,8.896861052397963e-40,7.151924424552243e-45,1.3311067006912676e-24,5.835598110972952e-26,3.652265978435814e-30
3.0541360635199567e-18,0.07782336798655136,0.0,0.019323542269804494,0.031075110263184432,0.3194096818761058,0.3504847921393863,0.207012220180031,0.09201819554015331,0.0,3.674280105520321e-46,3.18153187346314e-15,6.748447574884967e-44,0.0,8.711831629816857e-74,9.051230676657091e-32,1.7789644108890312e-53,2.7990559076478503e-40,1.538587311599775e-58,2.0231223583357642e-29,7.582887912912789e-25,4.9633492590257315e-95,8.742823110500624e-21,1.2420570415445574e-61,5.877727659087873e-50,2.0277642772595e-83,3.1815318741589417e-15,7.756501262677055e-70,5.52672190686055e-13,1.8890676875785489e-13,1.2012466756208667e-13,1.5007487428417706e-13,1.2430556159048565e-13,6.045016721388485e-14,7.824459171968969e-18,4.957750950133006e-22,3.2498048971453814e-19,1.0496521270715206e-29,4.957750914876915e-22,5.9163173258593594e-24,3.162376189770713e-19,5.966667488521262e-14,3.56061598643834e-39,5.725874322201814e-44,5.108667564778913e-24,4.49145021776575e-25,5.628272595959161e-29
4.581204742536014e-18,0.07782336798655136,0.0,0.01932354226917639,0.031075110263184432,0.3194096818759811,0.3504847921393097,0.207012220179939,0.09201819553987697,0.0,1.0908022129321162e-45,4.772298484448913e-15,2.003445937033886e-43,0.0,4.075833396942109e-73,2.3952716536262973e-31,5.114481750507579e-53,5.947994915989143e-40,4.567682365208256e-58,4.299135815150575e-29,1.1374333476390487e-24,2.3745561811689447e-94,1.3114236519693889e-20,3.68735787853781e-61,1.6808178605834799e-49,9.486902006427643e-83,4.7722984854535604e-15,2.957166808641083e-69,8.290081363073542e-13,2.833601916397039e-13,1.8018702799845425e-13,2.2511234252283594e-13,1.8645836178610323e-13,9.06752638988697e-14,1.1737000060357589e-17,1.053522273525142e-21,4.874708332122093e-19,3.0013496179167334e-29,1.0535222634495604e-21,1.2572412474275722e-23,4.743564954849709e-19,8.950002496611286e-14,7.571653273551456e-39,1.638569922061565e-43,1.0553844088676373e-23,1.2564259614585876e-24,2.0350469530582987e-28
7.635342100568129e-18,0.07782336798655136,0.0,0.019323542267920178,0.031075110263184432,0.31940968187573177,0.35048479213915645,0.20701222017975504,0.09201819553932429,0.0,5.109548690170133e-45,7.953831706419067e-15,9.384565271209554e-43,0.0,5.954807428888564e-72,9.793157704967354e-31,2.390700537161232e-52,1.644445946348145e-39,2.139599202271149e-57,1.188584819410065e-28,1.8957224603339143e-24,3.5806911050914495e-93,2.1857063340711836e-20,1.7272365599458e-60,7.726662134407565e-49,1.3860397802810198e-81,7.953831707947676e-15,2.431785500057754e-68,1.3816793871147908e-12,4.722670337274203e-13,3.003117517465464e-13,3.7518727729986107e-13,3.1076394551313036e-13,1.511254579095832e-13,1.9562824982395324e-17,2.912679743291188e-21,8.124515916508463e-19,1.3793090551987725e-28,2.9126796969682673e-21,3.476070995697968e-23,7.90594248500405e-19,1.491667251117657e-13,2.1040791499187168e-38,7.582838443152479e-43,2.722945113079171e-23,5.4215663917495676e-24,1.4740016526855497e-27
1.0341723067365425e-17,0.07782336798655136,0.0,0.01932354226680701,0.031075110263184432,0.3194096818755108,0.3504847921390207,0.207012220179592,0.09201819553883454,0.0,1.163182484750393e-44,1.0773102730535014e-14,2.136384759899385e-42,0.0,2.0817101657096134e-71,2.1180338226402843e-30,5.366574583615698e-52,2.9030624350316093e-39,4.870771309518734e-57,2.0982969658814715e-28,2.5676697178887274e-24,1.2751279130067676e-92,2.960439665840566e-20,3.932032818111645e-60,1.7158343316243363e-48,4.845384300333271e-81,1.0773102732454595e-14,6.96105620063373e-68,1.8714207603510883e-12,6.396641783894754e-13,4.0675859245947684e-13,5.081740737001289e-13,4.209155813463689e-13,2.0469254964846234e-13,2.649815134971034e-17,5.141969647459733e-21,1.1004287867868263e-18,3.0624022659822593e-28,5.141969544588596e-21,6.136757956280159e-23,1.07082389615918e-18,2.0203953424149634e-13,3.7364284454875693e-38,1.6947954360772984e-42,4.599882693433114e-23,1.1641161044224784e-23,3.877879563675314e-27
1.304810403416272e-17,0.07782336798655136,0.0,0.019323542265693838,0.031075110263184432,0.3194096818752898,0.3504847921388849,0.20701222017942897,0.0920181955383448,0.0,2.2265803553634354e-44,1.3592373754649799e-14,4.089497908300979e-42,0.0,5.464632485480691e-71,3.91112720782302e-30,1.0191879248097274e-51,4.5125444559211474e-39,9.323699295185482e-57,3.2616102999247377e-28,3.239616975442977e-24,3.3961715871237676e-92,3.735172997829849e-20,7.526752804679562e-60,3.226330245540669e-48,1.271946712328894e-80,1.3592373756882018e-14,1.5823803010859735e-67,2.3611615983926707e-12,8.070613199796035e-13,5.132054355763979e-13,6.411608686795041e-13,5.310672032537428e-13,2.5825964192279523e-13,3.3434098743890436e-17,7.992720490826186e-21,1.3884060416262076e-18,5.757295958574722e-28,7.992720297580459e-21,9.53933275013635e-23,1.3510535438176498e-18,2.5491234335773283e-13,5.854022969384071e-38,3.2144555827054385e-42,6.845636396157596e-23,2.113730844267797e-23,8.433331966864345e-27
1.5754485000960016e-17,0.07782336798655136,0.0,0.019323542264580672,0.031075110263184432,0.3194096818750688,0.3504847921387491,0.20701222017926593,0.09201819553785505,0.0,3.7700633585853877e-44,1.64116447787635e-14,6.92437000242046e-42,0.0,1.2310065602120201e-70,6.452292481463621e-30,1.7148002773699452e-51,6.450436574036281e-39,1.5786960930722776e-56,4.662294315905563e-28,3.911564232996699e-24,7.755848678212597e-92,4.50990633002496e-20,1.274435700902963e-59,5.3724479702461707e-48,2.8652882373787618e-80,1.641164478123504e-14,3.113321033601597e-67,2.8509019354925666e-12,9.744584586944084e-13,6.196522809438712e-13,7.741476623289244e-13,6.412188121265105e-13,3.1182673469831274e-13,4.03706274185979e-17,1.1425158700027376e-20,1.676383352347965e-18,9.585193816107326e-28,1.1425158378334099e-20,1.3636371355552092e-22,1.6312831914758339e-18,3.077851524613388e-13,8.457556958977211e-38,5.4132947804991004e-42,9.397039659922186e-23,3.409521967474321e-23,1.5714674933343926e-26
2.1167246934554607e-17,0.07782336798655136,0.0,0.019323542262354332,0.031075110263184432,0.31940968187462687,0.3504847921384775,0.2070122201789399,0.09201819553687555,0.0,8.288318066099972e-44,2.205018682698842e-14,1.5222922147352014e-41,0.0,4.2565727561023065e-70,1.3711709627455147e-29,3.716733873452609e-51,1.1072655549119154e-38,3.470693753538168e-56,8.0031759755839505e-28,5.255458748102944e-24,2.765032138440565e-91,6.059372994882998e-20,2.801790696651388e-59,1.1410324734838832e-47,9.90758920506182e-80,2.2050186829771976e-14,8.636691682775651e-67,3.830381471116511e-12,1.3092527295887708e-12,8.325459767950445e-13,1.0401212466049437e-12,8.615220002460339e-13,4.189609213884772e-13,5.424500594376125e-17,1.961213714827207e-20,2.2523381008050752e-18,2.0350033505263275e-27,1.9612136465090372e-20,2.340904055271391e-22,2.1917424867915523e-18,4.1353077063984304e-13,1.4921655318452786e-37,1.1825922289544976e-41,1.5095277967295096e-22,6.886964338531812e-23,3.8735685540266767e-26
2.65800088681492e-17,0.07782336798655136,0.0,0.019323542260127998,0.031075110263184432,0.31940968187418495,0.3504847921382059,0.20701222017861384,0.09201819553589606,0.0,1.5479214583393832e-43,2.7688728875209312e-14,2.843024081216697e-41,0.0,1.1036143093471055e-69,2.4998360112685915e-29,6.87282061007817e-51,1.6910646481082115e-38,6.481847455151361e-56,1.222280229254789e-27,6.599353263207237e-24,7.343143012914047e-91,7.608839660503011e-20,5.232607999032509e-59,2.0691540545982043e-47,2.568770103410633e-79,2.768872887803346e-14,1.9261014129217994e-66,4.809859152261976e-12,1.6440469898387063e-12,1.0454396809805112e-12,1.3060948259574782e-12,1.0818251401115466e-12,5.260951099340234e-13,6.812153636075892e-17,2.995251827934596e-20,2.8282930561383647e-18,3.6889392303118e-27,2.9952517040752704e-20,3.5753093455788146e-22,2.7522017821062126e-18,5.192763887715892e-13,2.3611150244201506e-37,2.2193849911802847e-41,2.1648685220257274e-22,1.1921596583564784e-22,7.881204767228111e-26
3.199277080174379e-17,0.07782336798655136,0.0,0.019323542257901664,0.031075110263184432,0.319409681873743,0.35048479213793426,0.2070122201782878,0.09201819553491657,0.0,2.6140168048542155e-43,3.332727092342591e-14,4.801091609799771e-41,0.0,2.4876097795830007e-69,4.1449443206572985e-29,1.1575557903720517e-50,2.404570067984393e-38,1.0946070992798157e-55,1.7379929601332787e-27,7.943247778309446e-24,1.6916841962706318e-90,9.158306326935941e-20,8.836446558052165e-59,3.4166048073588154e-47,5.790154532065337e-79,3.332727092600109e-14,3.7955292668984043e-66,5.789334854934713e-12,1.9788412387324874e-12,1.2583333940593864e-12,1.5720684000573241e-12,1.3021282284966051e-12,6.33229300459009e-13,8.20003625496768e-17,4.259028708660158e-20,3.40424823218039e-18,6.0889072352513746e-27,4.2590285042004365e-20,5.084086050920274e-22,3.312661077419745e-18,6.250220068534507e-13,3.5159281506570905e-37,3.8294630788319097e-41,2.8930784763263233e-22,1.880055575987387e-22,1.4347840375897605e-25
4.281829466893297e-17,0.07782336798655136,0.0,0.019323542253449004,0.031075110263184432,0.3194096818728592,0.35048479213739103,0.2070122201776357,0.09201819553295759,0.0,6.1955710474345724e-43,4.4604355019845966e-14,1.1379232195986642e-40,0.0,1.065352148514042e-68,9.552764766054893e-29,2.7857515414668886e-50,4.22795967186786e-38,2.5943658969646272e-55,3.055915999695871e-27,1.06310368085075e-23,7.535407817676783e-90,1.2257239662286062e-19,2.0943565609653224e-58,7.860787746144235e-47,2.479710796445516e-78,4.4604355021038326e-14,1.2050550492155522e-65,7.748280214147344e-12,2.648429701815972e-12,1.6841208474031963e-12,2.1040155322049528e-12,1.7427342479440182e-12,8.474976875580888e-13,1.0976503071494908e-16,7.488657462005185e-20,4.556159258743926e-18,1.3996704902993347e-26,7.488656991953303e-20,8.940363822824826e-22,4.433579668043361e-18,8.365132428647282e-13,7.138877869241629e-37,1.0328499089429631e-40,4.492000880422003e-22,3.8991886570172175e-22,3.943026960612238e-25
5.3643818536122156e-17,0.07782336798655136,0.0,0.01932354224899635,0.031075110263184432,0.3194096818719753,0.3504847921368478,0.20701222017698362,0.09201819553099863,0.0,1.2076931043571796e-42,5.588143911624856e-14,2.2181361744149966e-40,0.0,3.1245698192284363e-68,1.8288072792638051e-28,5.561741820005832e-50,6.578378738418644e-38,5.057157411240592e-55,4.7547692960187955e-27,1.331882583869709e-23,2.2521809720945094e-89,1.535617300093928e-19,4.082496927845521e-58,1.5082778025296582e-46,7.272739658338768e-78,5.588143911488153e-14,2.898934360610026e-65,9.707217534378267e-12,3.318018118756546e-12,2.109908336898683e-12,2.6359626430095854e-12,2.1833400582135395e-12,1.0617660827001262e-12,1.3753902712265555e-16,1.1651772662288456e-19,5.70807118210263e-18,2.6834039355524515e-26,1.1651771761068654e-19,1.3912062409168644e-21,5.5544982586623896e-18,1.0480044786733125e-12,1.3143036124990212e-36,2.357291515888979e-40,6.231898628175063e-22,6.821722813262031e-22,8.556495034596629e-25
7.529486627050052e-17,0.07782336798655136,0.0,0.019323542240091068,0.031075110263184432,0.31940968187020763,0.35048479213576134,0.2070122201756794,0.09201819552708072,0.0,3.3701088606323134e-42,7.843560730900132e-14,6.189784768343067e-40,0.0,1.7957360907227398e-67,4.978337737145582e-28,1.6602849887710349e-49,1.2861564421940977e-37,1.411217050068677e-54,9.29617676384634e-27,1.8694403899050853e-23,1.3223470172450615e-88,2.1554039688162906e-19,1.1392347128886711e-57,4.146555998930434e-46,4.179749128293626e-77,7.843560729898301e-14,1.1524921556442007e-64,1.3625068038859002e-11,4.657194814098737e-12,2.961483424455809e-12,3.69985680053888e-12,3.0645510507196565e-12,1.4903028971322766e-12,1.9311502676235715e-16,2.278069262929566e-19,8.011897721348132e-18,7.363915038822289e-26,2.278069015604792e-19,2.7206323332311467e-21,7.79633543988668e-18,1.470986949681918e-12,3.9159091177367586e-36,1.0414589164313368e-39,9.899566772857767e-22,1.5610428810145532e-21,2.8218243584353517e-24
1.1859696173925725e-16,0.07782336798655136,0.0,0.019323542222280603,0.031075110263184432,0.3194096818666722,0.3504847921335884,0.20701222017307103,0.092018195519245,0.0,1.3537955379578876e-41,1.2354394369429708e-13,2.4864784381552683e-39,0.0,1.9731204265725125e-66,1.945935227753309e-27,7.710099616308334e-49,3.1757605804089273e-37,5.668954400199056e-54,2.2953997434058755e-26,2.944556001965673e-23,1.4704404820251602e-87,3.394977310228067e-19,4.5763829441918156e-57,1.652950024293685e-45,4.592626006578434e-76,1.2354394365284558e-13,7.551187189237036e-64,2.1460672500723253e-11,7.335547650602914e-12,4.664634033905162e-12,5.827644859266284e-12,4.826970523492437e-12,2.3473766225930653e-12,3.04379057072421e-16,5.624978624057045e-19,1.2619561570427648e-17,2.9244329746761873e-25,5.624977641841879e-19,6.721133314316436e-21,1.228000980228019e-17,2.3169518892647745e-12,2.2170868510183018e-35,1.0595517410065585e-38,1.752074791797616e-21,4.5400627445060384e-21,1.3724638321661563e-23
2.0520115267677071e-16,0.07782336798655136,0.0,0.019323542186660065,0.031075110263184432,0.31940968185960134,0.3504847921292426,0.20701222016785426,0.09201819550357396,0.0,7.259181312485698e-41,2.1376061646404967e-13,1.3332735539232967e-38,0.0,3.4902286034264786e-65,1.0189073474681757e-26,5.316092169363252e-48,9.486955006144184e-37,3.0397476346317717e-53,6.857051554207076e-26,5.0947872260461833e-23,2.5996738308863737e-86,5.874124008920572e-19,2.4539003575818526e-56,8.882458288861204e-45,8.123832013040294e-75,2.1376061630320653e-13,7.234829272983856e-63,3.7131495226896795e-11,1.2692251106787964e-11,8.070936990342215e-12,1.0083219951348805e-11,8.351799419637968e-12,4.061524459917943e-12,5.273552528708718e-16,1.6803507913269432e-18,2.183493235295105e-17,1.5596202097151565e-24,1.6803502675035465e-18,2.0099037685849063e-20,2.12473585268469e-17,4.0088817586926666e-12,2.1402167115166015e-34,2.0054735099050777e-37,3.297658568603384e-21,1.5453503102214732e-20,8.635109231834703e-23
3.784095345517977e-16,0.07782336798655136,0.0,0.01932354211542058,0.031075110263184432,0.3194096818454596,0.350484792120551,0.20701222015742077,0.0920181954722334,0.0,4.679574426220813e-40,3.9419396200019896e-13,8.594843696076001e-38,0.0,8.242101629656883e-64,6.459285681961249e-26,4.965565511531698e-47,3.223733957831829e-36,1.9595495250163725e-52,2.3300742758269084e-25,9.395249674044543e-23,6.063743051861101e-85,1.0832417469781781e-18,1.5818876624311193e-55,5.801052843562926e-44,1.918422230588126e-73,3.9419396137447065e-13,8.770879361914425e-62,6.847159595184308e-11,2.3405649151827843e-11,1.488354985375967e-11,1.8594366034006294e-11,1.5401417014338882e-11,7.489821680183246e-12,9.751001156334839e-16,5.709949801891695e-18,4.026584625632506e-17,1.0034418108833638e-23,5.7099464316718724e-18,6.844277083975417e-20,3.918205597509906e-17,7.392741458597352e-12,2.7268168683986827e-33,5.0888324731771803e-36,6.392265224949076e-21,5.700173252152876e-20,6.171934120851251e-22
5.516179164268246e-16,0.07782336798655136,0.0,0.019323542044183205,0.031075110263184432,0.31940968183131785,0.3504847921118594,0.20701222014698734,0.09201819544089493,0.0,1.3927938795885669e-39,5.746273075318737e-13,2.558105647757538e-37,0.0,4.3806517571023064e-63,1.911338865133877e-25,1.839983413607908e-46,6.849174469498076e-36,5.832258099913795e-52,4.950496961306178e-25,1.3695712121826027e-22,3.1994178688167656e-84,1.5790711015278178e-18,4.708213298298087e-55,1.7461027947220435e-43,1.019634529466708e-72,5.746273061397903e-13,3.575481882184593e-61,9.980963712844911e-11,3.411903537374786e-11,2.169617198492964e-11,2.7105506647979437e-11,2.2450981012426697e-11,1.0918120961266178e-11,1.425234841980625e-15,1.2131410830265353e-17,5.86969899445818e-17,2.985348034559095e-23,1.2131400803498908e-17,1.456751772249707e-19,5.711675342217624e-17,1.0776601106567646e-11,1.1342342439946252e-32,2.7148749582483475e-35,9.48450208711368e-21,1.246160683884266e-19,1.898187086490738e-21
