Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),H2NOX(204),HOX(29),HNOX(512),H2NO(88),NX(539),HNX(511),OX(27),H2NO3(231),CH3OX(210),CH2OX(659),CHOX(675),CH2X(34),CHX(35),CX(33),SX(708)
9.318538304504922e-10,0.10054149576763871,0.0,0.024780201197040514,0.031075110263184432,0.319356682986718,0.35037533690824635,0.20699139090873583,0.0920368280027779,0.0,9.97183680058429e-15,0.00010553315469430016,1.3091223249235033e-12,0.0,7.343802824157056e-21,2.1582196977711995e-05,9.663777455678208e-17,5.244256410195442e-18,5.904404538839492e-25,4.255914002256565e-10,6.1586271472747755e-12,2.0462694042984387e-39,3.5853891791086513e-08,7.936165497614782e-27,1.8459270983789734e-15,1.7157208392913846e-28,0.00010498126398390773,1.506470567775221e-28,3.845057557491173e-07,1.8107396092603808e-06,9.289876532837372e-05,1.9694796139818908e-06,4.157267566020614e-07,9.349920291476522e-07,3.0014209170574425e-07,9.509999832667979e-07,2.4154276978357147e-06,3.4494109321603215e-05,1.5576452376288415e-06,2.8121983366414133e-05,1.9525956763865627e-06,9.463259300260102e-06,3.365607634867119e-11,1.1438075507241818e-07,1.4429842180330054e-12,2.996882298971974e-10,1.623691894902283e-10,1.0834975758622364e-05
9.35883701898382e-10,0.10054149576763871,0.0,0.024779862941439756,0.031075110263184432,0.3193564727862498,0.3503748721813359,0.20699130354250084,0.09203698754613654,0.0,1.0072229397276115e-14,0.00010598947028546227,1.3261959038028094e-12,0.0,7.525293023145249e-21,2.1764964763944477e-05,9.816011024871104e-17,5.2901089044053204e-18,5.981336313726851e-25,4.284370614577375e-10,6.185259199501047e-12,2.0908992965255596e-39,3.600916515542397e-08,8.039572856551428e-27,1.874926846140466e-15,1.7581227322399204e-28,0.0001054328008559804,1.5302285425399817e-28,3.845180331266947e-07,1.8107225535116963e-06,9.297929956401398e-05,1.9694487161161175e-06,4.1572083750496037e-07,9.341352570553616e-07,3.005696832381909e-07,9.499663151371088e-07,2.4277201431808817e-06,3.461971234940778e-05,1.5592857522436937e-06,2.8166596351376576e-05,1.9610378764950477e-06,9.476904032227855e-06,3.382991215908632e-11,1.1553124060122139e-07,1.4450797134777994e-12,3.005170189399473e-10,1.6345236535002916e-10,1.0907547734982796e-05
9.399135733462718e-10,0.10054149576763871,0.0,0.02477952645145182,0.031075110263184432,0.31935626257365896,0.35037440745488935,0.2069912161804801,0.09203714746775522,0.0,1.01730530157208e-14,0.00010644578527089867,1.3434172459801764e-12,0.0,7.710423092179449e-21,2.1948046687981098e-05,9.969920646875994e-17,5.336164626621215e-18,6.058933442226027e-25,4.3128680511086345e-10,6.211891239589283e-12,2.1363045303076185e-39,3.616443426998821e-08,8.143874628694268e-27,1.90424466163961e-15,1.8013750333390776e-28,0.00010588431658679667,1.5542486081084056e-28,3.8453020943691556e-07,1.81070234544999e-06,9.305856228247868e-05,1.969417976677355e-06,4.157149489412519e-07,9.332882015508478e-07,3.0099337381255114e-07,9.48944670921073e-07,2.4400284332288213e-06,3.474518063979423e-05,1.5609324159581456e-06,2.82108333027202e-05,1.969480059907584e-06,9.49043321207849e-06,3.400360258441006e-11,1.1668675266625381e-07,1.4471575552360182e-12,3.0134328347837135e-10,1.6453676081320175e-10,1.0980225989567859e-05
9.439434447941616e-10,0.10054149576763871,0.0,0.02477919170394917,0.031075110263184432,0.3193560523485439,0.3503739427289085,0.20699112882264298,0.09203730776389799,0.0,1.0274306701981315e-14,0.00010690209965060733,1.3607869859756941e-12,0.0,7.899248967366261e-21,2.2131438043564477e-05,1.0125516539880502e-16,5.382423624995226e-18,6.137198788832929e-25,4.3414059659782485e-10,6.2385232675370116e-12,2.1824951644887503e-39,3.631969910722323e-08,8.249074666543611e-27,1.9338824689174846e-15,1.845490811789384e-28,0.00010633581117718202,1.578532370192811e-28,3.8454228515045873e-07,1.8106790614344962e-06,9.313657097540937e-05,1.9693873936300795e-06,4.1570909051255635e-07,9.324507401893561e-07,3.014132013270121e-07,9.479348956231239e-07,2.4523525672153696e-06,3.487051580009068e-05,1.5625850917039302e-06,2.8254698520291906e-05,1.977922226622356e-06,9.503847752875703e-06,3.417714735760661e-11,1.1784727630756918e-07,1.4492178825132176e-12,3.021670354471405e-10,1.6562235915293672e-10,1.1053009655197229e-05
9.479733162420514e-10,0.10054149576763871,0.0,0.024778858676072508,0.031075110263184432,0.31935584211051316,0.3503734780033957,0.2069910414689595,0.0920374684308628,0.0,1.0375989516502775e-14,0.00010735841342458612,1.3783057582689415e-12,0.0,8.091827177784108e-21,2.2315134180413287e-05,1.0282808928459566e-16,5.428885947674824e-18,6.216135218039087e-25,4.3699840160469616e-10,6.2651552833417534e-12,2.2294813445427107e-39,3.647495964019724e-08,8.355176822623211e-27,1.963842193058897e-15,1.8904832753456051e-28,0.00010678728462796369,1.6030814355929974e-28,3.845542607502529e-07,1.8106527763650717e-06,9.321334292870062e-05,1.969356964961066e-06,4.15703261825061e-07,9.316227522423582e-07,3.0182920351736017e-07,9.469368364390352e-07,2.4646925443763773e-06,3.499571941578413e-05,1.5642436454601617e-06,2.8298196258263373e-05,1.9863643766375343e-06,9.51714856047654e-06,3.435054622719461e-11,1.1901279657924853e-07,1.4512608334260386e-12,3.0298828679460325e-10,1.667091438329634e-10,1.1125897871564825e-05
9.520031876899411e-10,0.10054149576763871,0.0,0.02477852734522888,0.031075110263184432,0.3193556318591842,0.3503730132783527,0.20699095411939966,0.09203762946498144,0.0,1.0478100534086356e-14,0.00010781472659283301,1.395974197299062e-12,0.0,8.28821484882488e-21,2.2499130503839437e-05,1.0441808043463962e-16,5.475551642802694e-18,6.295745594331645e-25,4.39860186088678e-10,6.2917872870010314e-12,2.277273302944471e-39,3.663021584259488e-08,8.462184949480423e-27,1.99412576017086e-15,1.9363657710977024e-28,0.00010723873693997075,1.6278974121787645e-28,3.8456613673091306e-07,1.8106235637078946e-06,9.32888952238741e-05,1.9693266886792804e-06,4.1569746248949e-07,9.308041186718526e-07,3.0224141794947453e-07,9.459503427238067e-07,2.477048363947707e-06,3.512079305084882e-05,1.5659079461901357e-06,2.8341330725372373e-05,1.994806509951285e-06,9.530336533587681e-06,3.452379895693318e-11,1.201832985501291e-07,1.4532865450104891e-12,3.038070494817563e-10,1.6779709850575934e-10,1.11988897851842e-05
9.56033059137831e-10,0.10054149576763871,0.0,0.024778197689089846,0.031075110263184432,0.3193554215941834,0.35037254855378164,0.20699086677393402,0.09203779086261957,0.0,1.0580638843859418e-14,0.0001082710391553459,1.4137929374648459e-12,0.0,8.488469705535604e-21,2.2683422474358353e-05,1.060252412191015e-16,5.522420758516578e-18,6.376032782193368e-25,4.4272591627595735e-10,6.318419278512359e-12,2.3258813595418162e-39,3.6785467688709686e-08,8.570102899686378e-27,2.024735097361316e-15,1.9831517862518015e-28,0.00010769016811403415,1.6529819088726283e-28,3.845779135981902e-07,1.8105914955207174e-06,9.336324473947716e-05,1.969296562815759e-06,4.156916921210748e-07,9.299947221050628e-07,3.0264988201216696e-07,9.449752659599898e-07,2.489420025165236e-06,3.5245738248069466e-05,1.567577865779249e-06,2.8384106085170936e-05,2.003248626561759e-06,9.543412563821358e-06,3.469690532551445e-11,1.2135876730451554e-07,1.4552951532301537e-12,3.046233354810442e-10,1.6888620701056936e-10,1.1271984549334303e-05
9.600629305857207e-10,0.10054149576763871,0.0,0.02477786968558954,0.031075110263184432,0.31935521131514677,0.3503720838296843,0.20699077943253325,0.09203795262017671,0.0,1.0683603549242113e-14,0.00010872735111212271,1.4317626131248092e-12,0.0,8.692650075960151e-21,2.286800560729274e-05,1.0764967406871409e-16,5.569493342949132e-18,6.456999646102629e-25,4.455955586595842e-10,6.345051257873253e-12,2.3753159219269447e-39,3.6940715153436384e-08,8.678934525836147e-27,2.0556721327181218e-15,2.030854948911157e-28,0.00010814157815098663,1.6783365356327437e-28,3.8458959186843586e-07,1.810556642477707e-06,9.343640815250544e-05,1.9692665854234895e-06,4.1568595033952284e-07,9.2919444680952e-07,3.0305463291035493e-07,9.440114597264472e-07,2.501807527264854e-06,3.537055652935976e-05,1.5692532789740285e-06,2.8426526456280193e-05,2.011690726467101e-06,9.556377535750873e-06,3.486986512626348e-11,1.225391879428736e-07,1.4572867929843752e-12,3.054371567755358e-10,1.6997645337190157e-10,1.1345181324005777e-05
9.640928020336105e-10,0.10054149576763871,0.0,0.02477754331292279,0.031075110263184432,0.3193550010217184,0.35037161910606285,0.2069906920951684,0.09203811473408605,0.0,1.0786993767910449e-14,0.00010918366246316138,1.4498838585972765e-12,0.0,8.900814894480877e-21,2.3052875472370348e-05,1.0929148147370267e-16,5.616769444227774e-18,6.538649050533413e-25,4.484690799973639e-10,6.371683225081219e-12,2.4255874858080767e-39,3.7095958212263456e-08,8.788683680548912e-27,2.086938795288263e-15,2.0794890288571215e-28,0.00010859296705166271,1.703962903436019e-28,3.8460117206807837e-07,1.810519073893856e-06,9.350840193984753e-05,1.9692367545772884e-06,4.156802367689861e-07,9.284031786685273e-07,3.0345570765856154e-07,9.430587796675424e-07,2.5142108694824652e-06,3.54952493960756e-05,1.5709340633222508e-06,2.8468595912651587e-05,2.020132809665443e-06,9.569232326965662e-06,3.504267816684392e-11,1.2372454558250723e-07,1.4592615981163626e-12,3.062485253579142e-10,1.7106782179780007e-10,1.1418479275847587e-05
9.681226734815003e-10,0.10054149576763871,0.0,0.024777218549543147,0.031075110263184432,0.31935479071355144,0.35037115438291894,0.20699060476181086,0.09203827720081446,0.0,1.0890808631756095e-14,0.00010963997320845988,1.4681573081604721e-12,0.0,9.113023705160228e-21,2.3238027693315977e-05,1.1095076598272215e-16,5.6642491104745566e-18,6.620983859955309e-25,4.5134644730976836e-10,6.398315180133766e-12,2.476706635381056e-39,3.7251196841265636e-08,8.899354216468128e-27,2.1185370150573246e-15,2.1290679383300924e-28,0.00010904433481689885,1.729862624261434e-28,3.846126547331149e-07,1.810478857748986e-06,9.357924237975093e-05,1.969207068373671e-06,4.156745510380303e-07,9.276208051570012e-07,3.03853143074732e-07,9.421170834627609e-07,2.5266300510539877e-06,3.561981832932375e-05,1.5726200991141436e-06,2.8510318483833994e-05,2.028574876154908e-06,9.581977808126015e-06,3.5215344268970594e-11,1.2491482535821813e-07,1.461219701421238e-12,3.0705745322914466e-10,1.72160296677737e-10,1.1491877578114154e-05
9.7215254492939e-10,0.10054149576763871,0.0,0.024776895374160925,0.031075110263184432,0.31935458039030723,0.35037068966025464,0.20699051743243232,0.09203844001686251,0.0,1.0995047286842935e-14,0.0001100962833480161,1.4865835960526034e-12,0.0,9.329336665082266e-21,2.3423457947438186e-05,1.126276302018064e-16,5.711932389806023e-18,6.704006938833511e-25,4.5422762787786036e-10,6.424947123028392e-12,2.528684043700964e-39,3.740643101709651e-08,9.010949986261697e-27,2.1504687229291946e-15,2.1796057328104526e-28,0.00010949568144753313,1.7560373110735475e-28,3.84624040408614e-07,1.8104360607113467e-06,9.364894555330732e-05,1.969177524930726e-06,4.1566889277960226e-07,9.268472153176811e-07,3.04246975774357e-07,9.411862307967509e-07,2.5390650712153577e-06,3.57442647902656e-05,1.574311269324659e-06,2.855169815524672e-05,2.037016925933613e-06,9.594614843017335e-06,3.538786326812798e-11,1.261100124229502e-07,1.4631612346540438e-12,3.078639523976612e-10,1.732538625811608e-10,1.1565375410612866e-05
9.761824163772799e-10,0.10054149576763871,0.0,0.02477657376574116,0.031075110263184432,0.31935437005165535,0.3503702249380718,0.20699043010700469,0.09203860317876429,0.0,1.1099708893360565e-14,0.00011055259288182802,1.5051633564719556e-12,0.0,9.549814547694078e-21,2.360916196521104e-05,1.1432217679333057e-16,5.759819330333088e-18,6.787721151628811e-25,4.5711258924123704e-10,6.4515790537626e-12,2.5815304730537376e-39,3.756166071698118e-08,9.123474842622121e-27,2.1827358507060045e-15,2.231116611799476e-28,0.0001099470069444056,1.7824885778061983e-28,3.846353296482331e-07,1.8103907481608138e-06,9.37175273459566e-05,1.969148122387981e-06,4.156632616309974e-07,9.26082299737704e-07,3.0463724216489504e-07,9.402660833297869e-07,2.5515159292025215e-06,3.586859022041629e-05,1.576007459556802e-06,2.8592738868457838e-05,2.045458958999662e-06,9.607144288604056e-06,3.556023501329501e-11,1.2731009194841684e-07,1.4650863285376924e-12,3.08668034878445e-10,1.743485042559055e-10,1.163897195965204e-05
9.802122878251696e-10,0.10054149576763871,0.0,0.0247762537035017,0.031075110263184432,0.31935415969727377,0.3503697602163721,0.20699034278550024,0.0920387666830872,0.0,1.120479262557485e-14,0.00011100890180989354,1.5238972235769842e-12,0.0,9.774518746147047e-21,2.3795135529851226e-05,1.160345084749853e-16,5.807909980160908e-18,6.872129362797604e-25,4.600012991959878e-10,6.478210972333885e-12,2.6352567753277817e-39,3.771688591870901e-08,9.236932638266684e-27,2.2153403310683103e-15,2.2836149196002173e-28,0.00011039831130835803,1.8092180393463976e-28,3.846465230137472e-07,1.810342984211695e-06,9.378500344900788e-05,1.9691188589062638e-06,4.156576572338267e-07,9.25325950525537e-07,3.0502397844048375e-07,9.393565046686496e-07,2.5639826242514455e-06,3.599279604193903e-05,1.5777085579860024e-06,2.8633444521467794e-05,2.053900975351154e-06,9.619566995083121e-06,3.573245936667509e-11,1.285150491257136e-07,1.4669951127708462e-12,3.0946971269152047e-10,1.754442066259001e-10,1.1712666417989291e-05
9.842421592730594e-10,0.10054149576763871,0.0,0.024775935166911088,0.031075110263184432,0.31935394932684835,0.35036929549515744,0.2069902554678914,0.09203893052643215,0.0,1.1310297671775609e-14,0.00011146521013221063,1.5427858314864094e-12,0.0,1.0003511276637964e-20,2.3981374476890936e-05,1.1776472801876346e-16,5.85620438738876e-18,6.957234436791875e-25,4.6289372579266877e-10,6.504842878739737e-12,2.6898738923855933e-39,3.787210660062632e-08,9.351327225937615e-27,2.248284097555503e-15,2.3371151460983444e-28,0.00011084959454023402,1.8362273115184106e-28,3.846576210745921e-07,1.8102928317351537e-06,9.385138936117678e-05,1.9690897326675674e-06,4.1565207923398376e-07,9.245780612882634e-07,3.054072205769338e-07,9.384573603379164e-07,2.5764651555981087e-06,3.61168836579351e-05,1.579414455305519e-06,2.8673818968997817e-05,2.0623429749861746e-06,9.631883805937084e-06,3.5904536203432594e-11,1.297248691659148e-07,1.4688877160357533e-12,3.1026899786113975e-10,1.7654095478974222e-10,1.1786457984780303e-05
9.882720307209492e-10,0.10054149576763871,0.0,0.024775618135686534,0.031075110263184432,0.31935373894007274,0.3503688307744297,0.2069901681541512,0.0920390947054332,0.0,1.1416223234221613e-14,0.00011192151784877725,1.5618298142793159e-12,0.0,1.0236854781749948e-20,2.4167874693746765e-05,1.1951293824995868e-16,5.904702600109934e-18,7.043039238059206e-25,4.657898373342932e-10,6.531474772977646e-12,2.7453928564353883e-39,3.802732274162935e-08,9.466662458402246e-27,2.2815690845464463e-15,2.3916319275429486e-28,0.00011130085664087883,1.8635180110680212e-28,3.846686244074179e-07,1.8102403523812475e-06,9.391670039013742e-05,1.9690607418749085e-06,4.1564652728161113e-07,9.238385271092187e-07,3.057870043269951e-07,9.3756851775166e-07,2.588963522478509e-06,3.6240854452729076e-05,1.581125044672859e-06,2.8713866022783092e-05,2.070784957902806e-06,9.644095557986795e-06,3.6076465411434345e-11,1.3093953730065606e-07,1.4707642660060472e-12,3.1106590241505174e-10,1.7763873401936905e-10,1.1860345865528048e-05
9.92301902168839e-10,0.10054149576763871,0.0,0.024775302589791902,0.031075110263184432,0.3193535285366481,0.35036836605419064,0.20699008084425258,0.0920392592167575,0.0,1.1522568529082961e-14,0.00011237782495959132,1.5810298059952505e-12,0.0,1.0474612533793156e-20,2.435463211928499e-05,1.2127924204617605e-16,5.953404666411618e-18,7.129546631042761e-25,4.686896023743377e-10,6.5581066550450984e-12,2.8018247904027278e-39,3.818253432115708e-08,9.582942188453193e-27,2.3151972272403515e-15,2.4471800473272956e-28,0.00011175209761113972,1.8910917556469842e-28,3.8467953359565583e-07,1.8101856066006003e-06,9.398095165408826e-05,1.9690318847521824e-06,4.156410010310659e-07,9.231072445259654e-07,3.0616336521588743e-07,9.366898461855526e-07,2.601477724128659e-06,3.636470979214973e-05,1.5828402216572042e-06,2.8753589451870158e-05,2.079226924099119e-06,9.656203081443743e-06,3.6248246890996575e-11,1.3215903878270134e-07,1.472624889354449e-12,3.1186043838278497e-10,1.7873752975751643e-10,1.1934329272032381e-05
9.963317736167288e-10,0.10054149576763871,0.0,0.024774988509435575,0.031075110263184432,0.3193533181162833,0.350367901334442,0.20698999353816902,0.0920394240571053,0.0,1.1629332786380976e-14,0.00011283413146465084,1.6003864406343254e-12,0.0,1.071684843814524e-20,2.454164274338355e-05,1.230637423363545e-16,6.002310634374788e-18,7.216759480181297e-25,4.715929897147634e-10,6.584738524939576e-12,2.8591809083021525e-39,3.8337741319184225e-08,9.700170268908511e-27,2.3491704616378647e-15,2.503774436769524e-28,0.00011220331745186552,1.9189501637976585e-28,3.846903492290971e-07,1.810128653665701e-06,9.404415808333053e-05,1.969003159544021e-06,4.156355001408864e-07,9.223841115086069e-07,3.065363385370886e-07,9.358212167493677e-07,2.6140077597845873e-06,3.648845102380664e-05,1.5845598841878262e-06,2.879299298291861e-05,2.0876688735731796e-06,9.668207199961957e-06,3.641988055463731e-11,1.3338335888649618e-07,1.4744697117604427e-12,3.126526177947554e-10,1.7983732761622602e-10,1.2008407422340042e-05
9.999999999999999e-10,0.10054149576763871,0.0,0.024774703872662077,0.031075110263184432,0.3193531265643044,0.3503674783195789,0.20698991407032344,0.09203957438780222,0.0,1.17268795168652e-14,0.00011324948799897563,1.6181427121519999e-12,0.0,1.094129362405791e-20,2.4712087624031213e-05,1.2470400678080163e-16,6.047005043093197e-18,7.296761503111034e-25,4.742389470778128e-10,6.608980411160476e-12,2.9122028583929112e-39,3.847901587203303e-08,9.807705933076085e-27,2.3803965622988152e-15,2.5562123423133483e-28,0.00011261402596170353,1.9445573845965895e-28,3.8470011342017587e-07,1.8100749418526287e-06,9.410079634222062e-05,1.968977125392406e-06,4.156305146707112e-07,9.217328737045552e-07,3.068729251951653e-07,9.35039162629954e-07,2.6254271020364217e-06,3.660098949697204e-05,1.5861290379442496e-06,2.882858538226947e-05,2.0953532187420527e-06,9.67904484327189e-06,3.657598304855533e-11,1.3450198414828536e-07,1.4761353453975595e-12,3.133716674830137e-10,1.808392876767628e-10,1.2075919435838481e-05
1.0003616450646186e-09,0.10054149576763871,0.0,0.024774675875068392,0.031075110263184432,0.3193531076786947,0.35036743661518543,0.2069899062358742,0.0920395892232096,0.0,1.1736515249925702e-14,0.00011329043736395371,1.6199003521573218e-12,0.0,1.0963627036591563e-20,2.4728902606491015e-05,1.2486654209980093e-16,6.0514205520741135e-18,7.304680649909148e-25,4.744999684040544e-10,6.6113703826585605e-12,2.917472515608815e-39,3.849294371621433e-08,9.818350552611862e-27,2.3834907245223907e-15,2.5614301758932834e-28,0.00011265451616390693,1.9470948549378227e-28,3.84701071903483e-07,1.8100695516918462e-06,9.410633442185846e-05,1.9689745645156404e-06,4.1563002427375703e-07,9.216690274384365e-07,3.0690595934837125e-07,9.34962502359878e-07,2.6265536286823413e-06,3.6612079477362227e-05,1.5862839325034782e-06,2.8832080300506514e-05,2.0961108063230416e-06,9.680108730689547e-06,3.6591366326833885e-11,1.34612482908707e-07,1.4762988579179292e-12,3.1344245268189926e-10,1.8093811337598235e-10,1.2082579540695097e-05
1.0043915165125083e-09,0.10054149576763871,0.0,0.02477436466738156,0.031075110263184432,0.3193528972236055,0.3503669718964228,0.20698981893734208,0.09203975471183623,0.0,1.1844115177251115e-14,0.00011374674265749791,1.6395721744857949e-12,0.0,1.1215013510665101e-20,2.4916407799182765e-05,1.2668774436523593e-16,6.100734467577857e-18,7.393313004656237e-25,4.774105077352693e-10,6.638002228199525e-12,2.976711009630125e-39,3.864814149327278e-08,9.937486892432692e-27,2.418159953441626e-15,2.6201624942083104e-28,0.00011310569374811636,1.9755274493456671e-28,3.8471170222010674e-07,1.810008357657723e-06,9.416749522896001e-05,1.9689460979526954e-06,4.1562457309647364e-07,9.209618930869086e-07,3.0727226246808086e-07,9.341135777141428e-07,2.6391153300579855e-06,3.673559646479979e-05,1.5880122691027549e-06,2.8870855047439607e-05,2.1045527223467553e-06,9.691908484319856e-06,3.676270414378504e-11,1.358463961687464e-07,1.4781124515427517e-12,3.1422995507370403e-10,1.8203987298286738e-10,1.2156844857489715e-05
1.0084213879603981e-09,0.10054149576763871,0.0,0.02477405486730452,0.031075110263184432,0.3193526867507463,0.35036650717815565,0.2069897316425469,0.09203992051978359,0.0,1.195213183954818e-14,0.00011420304734528143,1.659402541502182e-12,0.0,1.1471073684986053e-20,2.5104154461714824e-05,1.28527452209851e-16,6.150252428947777e-18,7.482659408848058e-25,4.803245772441099e-10,6.664634061559943e-12,3.036907879877388e-39,3.880333463190001e-08,1.0057583141266385e-26,2.4531800866893178e-15,2.679986771490927e-28,0.00011355685020534804,2.0042495681449633e-28,3.847222407854271e-07,1.809945127425647e-06,9.422765488082707e-05,1.9689177581611257e-06,4.156191462799087e-07,9.202626105949347e-07,3.076352824716479e-07,9.332743192631839e-07,2.6516928631476027e-06,3.685900328068721e-05,1.589744798695397e-06,2.8909320825063802e-05,2.1129946216423616e-06,9.703607265142223e-06,3.693389395317821e-11,1.3708508400928518e-07,1.4799106153802003e-12,3.150151369970666e-10,1.831425925467774e-10,1.2231202609215397e-05
1.012451259408288e-09,0.10054149576763871,0.0,0.02477374645600286,0.031075110263184432,0.31935247625985475,0.35036604246038583,0.20698964435146314,0.09204008664388245,0.0,1.2060564521595793e-14,0.00011465935142730218,1.6793920870499125e-12,0.0,1.1731874030601104e-20,2.5292138783575413e-05,1.3038576875837685e-16,6.199974484239043e-18,7.5727227269056795e-25,4.832421467070044e-10,6.691265882737285e-12,3.098074708437454e-39,3.895852311414476e-08,1.0178643152034441e-26,2.488553063287238e-15,2.7409185385644697e-28,0.00011400798553645779,2.0332628332904104e-28,3.8473268821069276e-07,1.8098799157614546e-06,9.428682757217475e-05,1.9688895434670025e-06,4.1561374349897644e-07,9.195710834524991e-07,3.0799505368832667e-07,9.324446051860406e-07,2.6642862271872906e-06,3.6982301202436534e-05,1.5914814281545347e-06,2.8947481193580952e-05,2.121436504207896e-06,9.715205871092381e-06,3.710493571396174e-11,1.3832853179675147e-07,1.4816934712125416e-12,3.157980104765406e-10,1.8424625834133896e-10,1.2305652038414579e-05
1.0164811308561777e-09,0.10054149576763871,0.0,0.02477343941487617,0.031075110263184432,0.3193522657506751,0.3503655777431148,0.20698955706406563,0.09204025308099599,0.0,1.2169412521689778e-14,0.00011511565490355815,1.6995414449335168e-12,0.0,1.199748166832233e-20,2.548035700303469e-05,1.3226279718216315e-16,6.2499006815001425e-18,7.663505823245745e-25,4.861631861392054e-10,6.717897691729017e-12,3.160223170344366e-39,3.911370692255729e-08,1.0300670777684631e-26,2.524280822967366e-15,2.802973478079625e-28,0.00011445909974230333,2.062568867553152e-28,3.847430451115775e-07,1.8098127763540562e-06,9.43450273178677e-05,1.9688614522163727e-06,4.1560836443259714e-07,9.188872164785827e-07,3.083516101981521e-07,9.316243153642048e-07,2.676895421413168e-06,3.710549149055954e-05,1.593222066469854e-06,2.8985339672367488e-05,2.129878370041385e-06,9.726705093802444e-06,3.727582939612103e-11,1.3957672492181678e-07,1.4834611398663625e-12,3.165785875321517e-10,1.8535085680079103e-10,1.2380192393632606e-05
1.0205110023040675e-09,0.10054149576763871,0.0,0.024773133725555875,0.031075110263184432,0.31935205522295834,0.3503651130263443,0.20698946978032937,0.09204041982801942,0.0,1.2278675151569983e-14,0.00011557195777404732,1.7198512489187422e-12,0.0,1.2267964372065718e-20,2.5668805406692716e-05,1.341586406982695e-16,6.300031068772807e-18,7.755011562280468e-25,4.890876657929036e-10,6.7445294885326036e-12,3.2233650339510177e-39,3.9268886040182855e-08,1.0423669871191172e-26,2.56036530615429e-15,2.8661674252946946e-28,0.00011491019282374399,2.0921692945064663e-28,3.847533121078265e-07,1.80974376183466e-06,9.440226795455395e-05,1.968833482775105e-06,4.1560300876366177e-07,9.18210915801395e-07,3.0870498582911146e-07,9.30813331356427e-07,2.689520445061372e-06,3.72285753889192e-05,1.5949666247016734e-06,2.9022899740295927e-05,2.138320219140849e-06,9.738105718650569e-06,3.7446574980459504e-11,1.4082964879986922e-07,1.4852137412199001e-12,3.173568801776336e-10,1.8645637451743964e-10,1.2454822929370115e-05
1.0245408737519573e-09,0.10054149576763871,0.0,0.024772829369903167,0.031075110263184432,0.3193518446764621,0.350364648310076,0.2069893825002297,0.0920405868818799,0.0,1.2388351736345572e-14,0.00011602826003876765,1.740322132732665e-12,0.0,1.254339057218931e-20,2.5857480329026086e-05,1.3607340256856674e-16,6.350365694091924e-18,7.847242808417624e-25,4.920155561553558e-10,6.771161273145507e-12,3.287512161300812e-39,3.942406045055502e-08,1.0547644285554897e-26,2.5968084539478126e-15,2.9305163688557503e-28,0.00011536126478164086,2.1220657385116254e-28,3.847634898229131e-07,1.8096729237956646e-06,9.445856314230427e-05,1.968805633528729e-06,4.155976761789963e-07,9.175420888389159e-07,3.0905521415451924e-07,9.300115363738916e-07,2.7021612973680585e-06,3.735155412497731e-05,1.596715015935914e-06,2.906016483605877e-05,2.146762051504302e-06,9.74940852481018e-06,3.761717245838448e-11,1.4208728887147525e-07,1.4869513942104434e-12,3.181329004216252e-10,1.8756279824278001e-10,1.2529542906035801e-05
1.028570745199847e-09,0.10054149576763871,0.0,0.024772526330006803,0.031075110263184432,0.31935163411095024,0.3503641835943115,0.20698929522374224,0.0920407542395365,0.0,1.2498441614418621e-14,0.00011648456169771708,1.7609547300638076e-12,0.0,1.2823829358830864e-20,2.604637815193338e-05,1.3800718609885012e-16,6.400904605485471e-18,7.940202426060552e-25,4.949468279470276e-10,6.797793045565184e-12,3.352676508499315e-39,3.9579230137689196e-08,1.0672597873803404e-26,2.633612208105764e-15,2.9960364515767023e-28,0.00011581231561685669,2.15225982470392e-28,3.8477357888370607e-07,1.8096003128092342e-06,9.451392636625667e-05,1.96877790288228e-06,4.1559236636932636e-07,9.16880644279728e-07,3.094023284905918e-07,9.292188152557555e-07,2.7148179775693994e-06,3.747442891003814e-05,1.5984671552399505e-06,2.9097138358494837e-05,2.155203867129752e-06,9.760614285298887e-06,3.778762183169653e-11,1.433496306028286e-07,1.488674216841539e-12,3.1890666026551505e-10,1.8867011488439171e-10,1.2604351589899538e-05
