Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),H2NOX(204),HOX(29),HNOX(512),H2NO(88),NX(539),HNX(511),OX(27),H2NO3(231),CH3OX(210),CH2OX(659),CHOX(675),CH2X(34),CHX(35),CX(33),SX(708),HNOH(93),H2NX(201),H3NX(202),HNO2(94),HONO(92),H2X(216),NO3(95),HNO(87),H3NO3(626),H2NOX(203),H2N2X(602),N2O2(378),OCX(32),S(567),HNO(549),NO(1160),SX(540),SX(1251),S(1268),ONONO(331),SX(1279),NOX(214),CH2OH(45),S(1443),S(1482),S(1458),CNOX(1420),NH2(85),NH(86),N2OX(1412),S(1414),S(1422),CH3NX(699),CH2NX(707),CH3O(46),H3NO(550),CHNO2(385),S(1654),S(2008),NO2X(206),SX(544)
1.2370027190497147e-12,0.11156171647114635,0.0,0.027700134132331695,0.03107509266995407,0.31940945601033327,0.3504840187332147,0.2070121360713632,0.09201800541368403,4.859700479232695e-34,2.0359879036508943e-22,6.151941254989185e-07,7.588138681660976e-19,6.832027777059679e-22,4.084096877428702e-34,3.7358592847262896e-14,3.604426069755084e-23,9.822547173940783e-20,6.076046972612869e-31,1.0166952513362867e-14,2.281499433636636e-13,2.1605091212234917e-47,1.1752083171317377e-09,2.322559999236134e-30,1.2711731530320084e-23,3.8309664732488427e-41,6.155788224081061e-07,1.025752717532656e-29,1.9010552975717967e-07,8.515418708967723e-08,9.148433626131328e-08,7.036518208592078e-08,5.5170323395237184e-08,3.209943072021404e-08,2.1278006207633314e-08,5.228058908493432e-10,7.717529489590137e-08,1.788462979608423e-11,1.482258532634754e-09,5.7155049606022575e-09,7.619470889003692e-08,2.8814688163486726e-08,2.211590333978538e-17,2.6629593751706337e-15,2.431330975223084e-14,2.48285728880467e-12,1.2924355124862174e-11,1.0368702498022373e-10,4.1191667488772573e-10,2.04727136380051e-08,1.0809960372877687e-08,6.52958527985224e-12,2.457037468686391e-13,1.2808981615703399e-20,1.0757146670542633e-12,4.883562771685697e-14,4.635920515170305e-13,1.4811522476689639e-08,4.484542346266641e-21,5.963693126586149e-44,1.0001466936138364e-19,3.2411355277096675e-23,1.7807187490168945e-17,3.507680840223129e-27,3.8752364021353937e-20,6.145498195368481e-19,6.596442511534547e-25,3.82982071586132e-31,5.565298385647749e-32,3.3590034756519313e-18,3.85098354288518e-12,2.642113657404818e-21,1.684734577705134e-20,1.2039195427787326e-34,1.4947846658523812e-24,3.970026741627771e-10,2.8773611016953264e-18,8.118245776373122e-31,8.85936945077613e-34,3.868216051063037e-30,2.3236888244057518e-17,5.267393697238953e-15,6.243318170758679e-13,1.0375862528598346e-22,1.4023022606050114e-45,3.3999889198234934e-56,1.2325941280344723e-46,1.1643460373163032e-08,5.333829333276025e-13
1.249015405503209e-12,0.11156171647114635,0.0,0.027700128495385598,0.031075092506068724,0.3194094538368285,0.3504840112456896,0.20701213530170312,0.09201800416545323,5.1016383244380925e-34,2.0962824290687254e-22,6.211682789982871e-07,7.813340367101879e-19,7.033304526096466e-22,4.288669367888952e-34,3.8354336112573535e-14,3.755560325745472e-23,1.0014249597616128e-19,6.254787307705813e-31,1.036512122830635e-14,2.3036553428298555e-13,2.285048397385376e-47,1.1866207208486148e-09,2.4100618622429018e-30,1.3088568780674812e-23,4.021580488187282e-41,6.21556610249063e-07,1.0644906488218992e-29,1.9135379259448276e-07,8.59209316408804e-08,9.248585616757711e-08,7.1025393959163e-08,5.5658925723896864e-08,3.243534394655632e-08,2.1442916794051075e-08,5.332300156596351e-10,7.792486570990697e-08,1.8413557134136118e-11,1.5113008037622978e-09,5.819414939164709e-09,7.693463920556624e-08,2.9093339630404195e-08,2.2569644956927324e-17,2.718363592367691e-15,2.454845577562192e-14,2.507128689084386e-12,1.2917005033977381e-11,1.0599135861575247e-10,4.1804965559131097e-10,2.066932047336511e-08,1.0900746973949333e-08,6.657016447885149e-12,2.5050325195852246e-13,1.3259846621067147e-20,1.090280902646739e-12,4.98156954157541e-14,4.726397620183236e-13,1.4956957804521938e-08,4.7065588391554936e-21,6.323218595305168e-44,1.0298204015572361e-19,3.304936270655269e-23,1.8291856553503284e-17,3.64505246774021e-27,-9.702411923328495e-20,7.766735975117448e-19,6.6389433898696625e-25,3.994404748609722e-31,5.679357309343623e-32,3.4589618153159547e-18,3.921270181655266e-12,2.697407756705404e-21,1.7372068473471054e-20,1.2377995866999915e-34,1.555073914957776e-24,4.00880592996042e-10,2.9455019687901065e-18,8.689898298537911e-31,9.355414512501828e-34,4.06056229697706e-30,2.371181450480535e-17,5.382159872075661e-15,6.362607558314373e-13,1.0578491760110126e-22,1.496993475670594e-45,3.7105343147610996e-56,1.3288710109102824e-46,1.1756512783978712e-08,5.545636424743355e-13
1.2610280919567034e-12,0.11156171647114635,0.0,0.02770012286698239,0.03107509234230582,0.31940945166368745,0.35048400375859906,0.20701213453289505,0.09201800292605965,5.3531427228549185e-34,2.1577661683974145e-22,6.271424310981931e-07,8.042990100424091e-19,7.238501931367841e-22,4.501399169976944e-34,3.9368311465674464e-14,3.9111518540250123e-23,1.0207804676176314e-19,6.4369990750752485e-31,1.0565197700627898e-14,2.325811251755447e-13,2.4155060624256715e-47,1.1980331210036971e-09,2.500008082374896e-30,1.3472837108218755e-23,4.2197262762330184e-41,6.275343947161837e-07,1.1043135402622871e-29,1.9259322331194662e-07,8.668657590122279e-08,9.348937287035471e-08,7.168517142543827e-08,5.6146675406180765e-08,3.277167269959286e-08,2.1607160537987756e-08,5.437606792682684e-10,7.867443868020865e-08,1.8952857392752158e-11,1.5406262078224172e-09,5.92412623289874e-09,7.767456940709712e-08,2.9371968633134476e-08,2.302806996688993e-17,2.774195048036635e-15,2.478358286026082e-14,2.531398148411596e-12,1.2909615338997208e-11,1.0831807465202192e-10,4.2422559985237616e-10,2.086587036089071e-08,1.0991288134179478e-08,6.785679026469811e-12,2.55349262609856e-13,1.3722553151440893e-20,1.1049263851701555e-12,5.0805974178980005e-14,4.817749111446762e-13,1.5102425421468618e-08,4.937278158334865e-21,6.70068709436109e-44,1.0600133836884039e-19,3.369362475269143e-23,1.878519257555718e-17,3.786548393104833e-27,-5.717239254454201e-20,7.639719212651171e-19,6.622364349519899e-25,4.1642990094985485e-31,5.779046088157049e-32,3.5609034414889185e-18,3.992189461613509e-12,2.753299812469981e-21,1.790771777850517e-20,1.2723081256813928e-34,1.6171131503770572e-24,4.0475894318438287e-10,3.014657485607266e-18,9.29577282441254e-31,9.874275439171654e-34,4.260496971885285e-30,2.4191473312560368e-17,5.497970989412492e-15,6.483024994800339e-13,1.0783082040391075e-22,1.597054279975999e-45,4.0460689934933973e-56,1.4316156278432806e-46,1.1869564519092756e-08,5.763716019754933e-13
1.2730407784101977e-12,0.11156171647114635,0.0,0.027700117247061458,0.031075092178665074,0.3194094494909097,0.35048399627194265,0.2070121337649375,0.09201800169544076,5.614496050789266e-34,2.2204511881683855e-22,6.33116581798644e-07,8.277132690460192e-19,7.447658031850473e-22,4.722529960024949e-34,4.0400716971717355e-14,4.0712782372517807e-23,1.0403212409710018e-19,6.6227156620721774e-31,1.0767181789453134e-14,2.3479671604135023e-13,2.552104720234502e-47,1.2094455175992972e-09,2.592443661659394e-30,1.3864611217003426e-23,4.4256259558092905e-41,6.335121758089286e-07,1.1452414231577505e-29,1.9382388441432948e-07,8.745112145659389e-08,9.449488178825072e-08,7.234451477069177e-08,5.6633573929989226e-08,3.310841556487303e-08,2.177074082896242e-08,5.543979706985741e-10,7.94240138068766e-08,1.9502632830044203e-11,1.5702347618795884e-09,6.029635614001155e-09,7.841449949463132e-08,2.9650575173657976e-08,2.349118380976514e-17,2.8304519906182067e-15,2.501869100786148e-14,2.5556656682225204e-12,1.2902193642710461e-11,1.1066716361512682e-10,4.3044455852775237e-10,2.10623629203072e-08,1.1081584586595379e-08,6.915573013563963e-12,2.6024178115760945e-13,1.419731404838971e-20,1.1196511146247293e-12,5.180647664062985e-14,4.909974988914016e-13,1.5247925367804534e-08,5.176953310758864e-21,7.096811947131383e-44,1.0907290463003766e-19,3.434414244245626e-23,1.928727205501926e-17,3.9322564846361234e-27,9.470532187989e-20,6.400638551798924e-19,6.488584156497739e-25,4.339618639925554e-31,5.845231808132336e-32,3.664848523742285e-18,4.063741382801209e-12,2.8097905469798033e-21,1.8454411288978785e-20,1.3074509244834208e-34,1.6809353731905857e-24,4.0863772462499394e-10,3.0848347854409674e-18,9.937564330948423e-31,1.0416778825696763e-33,4.4682429912641854e-30,2.4675861693129284e-17,5.614825466993416e-15,6.604570471705311e-13,1.0989633414494836e-22,1.702731865976985e-45,4.408337643983327e-56,1.5411928614774608e-46,1.1982615566198337e-08,5.988191877281956e-13
1.2838521962183428e-12,0.11156171647114635,0.0,0.02770011219633518,0.0310750920314926,0.3194094475357198,0.35048398953432297,0.20701213307450173,0.09201800059533484,5.858372751775262e-34,2.2779047857274126e-22,6.384933162325223e-07,8.491739476362635e-19,7.639314650934788e-22,4.92893585971429e-34,4.1345804155126474e-14,4.219333813428714e-23,1.0580663389966019e-19,6.792884805798597e-31,1.0950598365084812e-14,2.3679074779770823e-13,2.680483047957391e-47,1.2197166714938885e-09,2.6778016092515538e-30,1.4223687150252774e-23,4.617752351690756e-41,6.388921759068645e-07,1.1830379886673141e-29,1.949240326891939e-07,8.813827437259642e-08,9.540153938627574e-08,7.293755284412718e-08,5.707105608857682e-08,3.3411837041966015e-08,2.1917398626574122e-08,5.640627728521883e-10,8.009863326462907e-08,2.000647154438002e-11,1.5971245672250833e-09,6.125273767072652e-09,7.908043647594634e-08,2.990130185657799e-08,2.3911999815947963e-17,2.8814456136187948e-15,2.5230272150950148e-14,2.5775047788223513e-12,1.289549191649732e-11,1.1280046548968384e-10,4.3607844055332085e-10,2.123915689494681e-08,1.1162642772896353e-08,7.0335304545375466e-12,2.646848140347862e-13,1.4635083073323823e-20,1.1329711272601652e-12,5.271568052569784e-14,4.993725878800005e-13,1.5378902994310725e-08,5.400531187876853e-21,7.469882199893731e-44,1.1188228409287936e-19,3.493495778700155e-23,1.9746682473425643e-17,4.0670687222867444e-27,-6.257323298592768e-20,8.232265681556106e-19,6.366044799796096e-25,4.502141203477359e-31,5.901007430025407e-32,3.760128736314903e-18,4.128679020155445e-12,2.8611446752277984e-21,1.8955975552213986e-20,1.3396265001535871e-34,1.7399273583944193e-24,4.121289965567161e-10,3.14887388207665e-18,1.054734040141906e-30,1.0925947126664168e-33,4.6620808463295676e-30,2.5115852547570885e-17,5.720885305606317e-15,6.714925868443443e-13,1.117720642364669e-22,1.8028554112845797e-45,4.758762398066271e-56,1.6459692949145565e-46,1.2084360910073818e-08,6.195792243413205e-13
1.2946636140264878e-12,0.11156171647114635,0.0,0.027700107152387164,0.03107509188441861,0.3194094455808234,0.35048398279705456,0.20701213238475258,0.09201799950224122,6.110674056350641e-34,2.3363500239014056e-22,6.43870049532854e-07,8.71005451367916e-19,7.834236368973155e-22,5.142532476456612e-34,4.2306126639096074e-14,4.371183144632604e-23,1.0759615020887089e-19,6.965944236562205e-31,1.1135559893309055e-14,2.387847795324098e-13,2.814192025777864e-47,1.2299878225088481e-09,2.7652461044305806e-30,1.45889578720827e-23,4.81651097930489e-41,6.442721732707328e-07,1.221760831097123e-29,1.9601717279107892e-07,8.882453977325106e-08,9.630980366768781e-08,7.353023971918389e-08,5.750785109291798e-08,3.371559177710977e-08,2.2063524206859874e-08,5.738140791750245e-10,8.077325446914648e-08,2.0518952601850384e-11,1.6242437485221787e-09,6.22155343949871e-09,7.974637336492672e-08,3.015201034815522e-08,2.433662242172703e-17,2.9327812688285858e-15,2.544183795767402e-14,2.599342320282534e-12,1.2888774046440096e-11,1.149518769405839e-10,4.417472421387201e-10,2.1415903851313187e-08,1.1243503869762042e-08,7.152485333263969e-12,2.6916552191046117e-13,1.5082948718475017e-20,1.1463553299101729e-12,5.363318495499977e-14,5.078185021438899e-13,1.5509906869299413e-08,5.631763414796418e-21,7.859209405636207e-44,1.1473452241193546e-19,3.5530841782488914e-23,2.021329283655573e-17,4.2054306091641825e-27,-6.56463369649566e-20,8.528724139664212e-19,6.328076406303423e-25,4.669238385576775e-31,5.979823195107497e-32,3.857062826220925e-18,4.194129096969064e-12,2.912984844564376e-21,1.946666691828186e-20,1.3723246983192987e-34,1.800415053294518e-24,4.1562061764304633e-10,3.213751619354007e-18,1.1188967276901743e-30,1.1455587137825565e-33,4.862598618760725e-30,2.5559669738420947e-17,5.8277879468631936e-15,6.826194964822051e-13,1.1366367988140856e-22,1.9079285823093498e-45,5.133759994250814e-56,1.7568791702483773e-46,1.2186105677444904e-08,6.408766809604667e-13
1.3054750318346329e-12,0.11156171647114635,0.0,0.027700102115174114,0.031075091737442884,0.31940944362622004,0.3504839760601372,0.207012131695689,0.09201799841611527,6.371617496252094e-34,2.395795730207588e-22,6.492467816996444e-07,8.932110539707664e-19,8.032450929343829e-22,5.363507723885135e-34,4.328183073586963e-14,4.526883837787431e-23,1.0940067302537917e-19,7.1419182937472905e-31,1.1322066271456759e-14,2.407788112454614e-13,2.953407058370816e-47,1.240258970645852e-09,2.8548108044584444e-30,1.4960477969316692e-23,5.022072941161047e-41,6.496521679001454e-07,1.2614249331389213e-29,1.9710334937271854e-07,8.950991880998858e-08,9.721967132991287e-08,7.412257560392218e-08,5.7943960022304184e-08,3.401967874302239e-08,2.220912000633094e-08,5.83651953280501e-10,8.144787742048018e-08,2.1040150616623437e-11,1.6515923165201017e-09,6.318472311982745e-09,8.041231016157372e-08,3.040270064983045e-08,2.4765055847229648e-17,2.9844577539537243e-15,2.5653388429279808e-14,2.6211782933668324e-12,1.2882043845596845e-11,1.171213928775819e-10,4.474509999988888e-10,2.1592603514746163e-08,1.1324168407609852e-08,7.272437648257405e-12,2.736839064917476e-13,1.55410708597464e-20,1.1598037225749123e-12,5.4558999049564705e-14,5.163352416796552e-13,1.564093702184488e-08,5.870844554994041e-21,8.265358617679265e-44,1.176298654732015e-19,3.6131795176750593e-23,2.0687158923818518e-17,4.3474086121478336e-27,1.254589481020047e-19,6.890418326280445e-19,6.2933829749105115e-25,4.840996810206847e-31,6.059076827833376e-32,3.9556655315149704e-18,4.260091613272146e-12,2.9653115812629795e-21,1.9986571410124313e-20,1.4055497215610514e-34,1.86242317072182e-24,4.1911258780762564e-10,3.2794732145052137e-18,1.1863823146734685e-30,1.2006348005953848e-33,5.0699679158619204e-30,2.600731105991958e-17,5.935532338929355e-15,6.938377754636348e-13,1.1557118140829028e-22,2.0181502253664344e-45,5.534827426838629e-56,1.8742243448359433e-46,1.2287849859080124e-08,6.627208383752735e-13
1.3152053078619633e-12,0.11156171647114635,0.0,0.02770009758740519,0.031075091605248573,0.3194094418673273,0.3504839699972117,0.20701213107611705,0.09201799744452258,6.614038436047214e-34,2.4501595700116143e-22,6.54085839680583e-07,9.135186583981986e-19,8.21368234707041e-22,5.568852152162688e-34,4.417323711748862e-14,4.6703552534782146e-23,1.1103757412451087e-19,7.302807067306755e-31,1.1491242773625436e-14,2.4257343976870263e-13,3.0835566905848887e-47,1.2495030015098857e-09,2.937259843859588e-30,1.5300234421264923e-23,5.213039353551603e-41,6.54494160728339e-07,1.2979398818072482e-29,1.9807499116254297e-07,9.012600305237237e-08,9.803992039633399e-08,7.465537797532619e-08,5.833587235533312e-08,3.429364022168349e-08,2.2339705268346015e-08,5.925801076801207e-10,8.205503957025101e-08,2.1516743513937978e-11,1.6764021618033226e-09,6.4062439048854325e-09,8.101165319961202e-08,3.062830637016203e-08,2.515390773297721e-17,3.031257022764252e-15,2.584377074322885e-14,2.640829328747144e-12,1.2875978423845375e-11,1.190894327074492e-10,4.526142999415593e-10,2.1751592550019852e-08,1.1396598871099495e-08,7.38124753853251e-12,2.7778266760659136e-13,1.59622834384202e-20,1.1719621584359042e-12,5.539934401435421e-14,5.240608628664752e-13,1.5758886650404104e-08,6.092891828013482e-21,8.645754625676659e-44,1.2027273130646936e-19,3.667698818541303e-23,2.1119888151139233e-17,4.478336149082807e-27,4.7747283966797426e-21,8.348819455475956e-19,6.2421947681048755e-25,4.9996370341369945e-31,6.124167715590398e-32,4.045846822086669e-18,4.319896013733258e-12,3.0128220942812483e-21,2.0462433848289537e-20,1.4359061513692895e-34,1.9195510281234468e-24,4.2225565935418174e-10,3.3393484649794144e-18,1.2500781547477475e-30,1.2520639868057966e-33,5.262602528049511e-30,2.6413456048522913e-17,6.033221140006336e-15,7.040123468228453e-13,1.1730151548308325e-22,2.121920957504925e-45,5.919377591282991e-56,1.9855963882827184e-46,1.2379419114051697e-08,6.828557457157035e-13
1.3249355838892937e-12,0.11156171647114635,0.0,0.02770009306502554,0.031075091473133528,0.31940944010867134,0.3504839639345702,0.20701213045709876,0.0920179964785056,6.863802647594356e-34,2.505347396407715e-22,6.589248967433618e-07,9.341343261667234e-19,8.397623673221246e-22,5.780469831274354e-34,4.5077329124707995e-14,4.8170356588883427e-23,1.1268663049554956e-19,7.466094146583934e-31,1.1661670446244175e-14,2.4436806827441764e-13,3.218445732983583e-47,1.2587470300453465e-09,3.021478643816368e-30,1.5645136965775272e-23,5.409786363811367e-41,6.593361513410314e-07,1.3352405752806616e-29,1.990410605913664e-07,9.074137110876451e-08,9.886146314440253e-08,7.518789636450165e-08,5.872723062491733e-08,3.456786922929383e-08,2.246986513379991e-08,6.015784789871258e-10,8.266220313502221e-08,2.200051202428406e-11,1.701397825678705e-09,6.494529703853284e-09,8.161099616286222e-08,3.085389735888836e-08,2.5545853053370895e-17,3.0783305574527417e-15,2.6034140637649797e-14,2.6604790947426002e-12,1.286990782680371e-11,1.2107213028397367e-10,4.5780597071979833e-10,2.1910542857100347e-08,1.1468870935337111e-08,7.490865349899284e-12,2.8191194947365355e-13,1.6392053163447718e-20,1.1841725882090738e-12,5.624643378293659e-14,5.318438525182597e-13,1.5876857608329753e-08,6.321603383633757e-21,9.040678989241058e-44,1.2295088842979006e-19,3.7226288557421453e-23,2.1558580367672413e-17,4.612296742653642e-27,-6.3675364138578044e-21,8.717683966065166e-19,6.218263869644344e-25,5.162188064443287e-31,6.196413562476926e-32,4.137402396752259e-18,4.3801154902270985e-12,3.0607275366042493e-21,2.094589151415052e-20,1.466695777309382e-34,1.977948915067226e-24,4.253990135356194e-10,3.3999152815168942e-18,1.3166882642505136e-30,1.3053072489062708e-33,5.4610574876809235e-30,2.6822695162496135e-17,6.131590195300357e-15,7.142609263954252e-13,1.190447176278902e-22,2.230181735173218e-45,6.327522594585396e-56,2.102672603923126e-46,1.2470987880187793e-08,7.03447945344586e-13
1.3346658599166241e-12,0.11156171647114635,0.0,0.027700088548004147,0.031075091341097587,0.3194094383502518,0.3504839578722126,0.2070121298386333,0.09201799551803237,7.121076584500802e-34,2.5613656651510697e-22,6.637639528879848e-07,9.550604484849567e-19,8.584295141216088e-22,5.998504683284584e-34,4.5994214677725544e-14,4.9669677308922413e-23,1.1434784213896707e-19,7.63179727499365e-31,1.1833349214485739e-14,2.4616269676261105e-13,3.358211096392655e-47,1.267991056253449e-09,3.1074922986722455e-30,1.5995225480318903e-23,5.612444892716435e-41,6.641781397379442e-07,1.3733381851749699e-29,2.000015896232876e-07,9.135602381549761e-08,9.968429719068599e-08,7.572013092286676e-08,5.911803561434205e-08,3.4842365019840896e-08,2.2599601356596764e-08,6.106471127367641e-10,8.326936811483137e-08,2.2491510584547857e-11,1.7265793148803578e-09,6.583328039985839e-09,8.221033905132524e-08,3.107947361705789e-08,2.594089504903501e-17,3.1256775212658405e-15,2.622449811344991e-14,2.6801275917684576e-12,1.286383389027225e-11,1.230694827255876e-10,4.6302603886369407e-10,2.2069454237429542e-08,1.1540984984416055e-08,7.6012910812765e-12,2.860717533397987e-13,1.683049971569793e-20,1.1964350118945364e-12,5.710027494622262e-14,5.396842106325202e-13,1.5994849916629962e-08,6.557127862458105e-21,9.450574797198286e-44,1.256645142037143e-19,3.777969683740514e-23,2.200327624420437e-17,4.7493404536815444e-27,6.0241298377297304e-21,8.8571676629172e-19,6.620584493290181e-25,5.328714816641464e-31,6.381933768733555e-32,4.230343021716538e-18,4.440750042775576e-12,3.109028291703186e-21,2.1437007311791715e-20,1.4979216631084769e-34,2.0376352716624664e-24,4.285426502953535e-10,3.46117747856893e-18,1.386323217054269e-30,1.3604151075824188e-33,5.6654640237760235e-30,2.723502676978901e-17,6.230638786490878e-15,7.245835137290408e-13,1.2080078808225013e-22,2.3430905777829132e-45,6.760521490723501e-56,2.2256988404858404e-46,1.2562556150588004e-08,7.245043729742768e-13
1.3434231083412216e-12,0.11156171647114635,0.0,0.02770008448724072,0.03107509122233275,0.3194094367678763,0.3504839524163334,0.20701212928248647,0.09201799465832015,7.359183553505038e-34,2.612497476145711e-22,6.681191026331261e-07,9.741613747244549e-19,8.754650458770358e-22,6.20034347927351e-34,4.6830439672951677e-14,5.1047222152039926e-23,1.158533253763169e-19,7.783010477504017e-31,1.198892973082067e-14,2.477778623870082e-13,3.4882847043415503e-47,1.2763106778518523e-09,3.1864600715039524e-30,1.6314772127806804e-23,5.8000017237813e-41,6.685359274004449e-07,1.4083166943838853e-29,2.0086135498320072e-07,9.190860031805098e-08,1.0042594992850459e-07,7.619889947513401e-08,5.9469287696780536e-08,3.5089638714940994e-08,2.2716003186610015e-08,6.188689949208525e-10,8.381581780654813e-08,2.2939635984304474e-11,1.7494015411022744e-09,6.663683387953833e-09,8.274974758699967e-08,3.128247965565047e-08,2.6299083222187866e-17,3.1685228879848922e-15,2.6395809224498656e-14,2.6978101544358367e-12,1.285836587389658e-11,1.2487962761545284e-10,4.677484018082828e-10,2.2212441033668308e-08,1.1605752842425447e-08,7.701365010231781e-12,2.898416741563968e-13,1.7232620019099823e-20,1.20751564800656e-12,5.787450986823729e-14,5.467895829687149e-13,1.61010612659862e-08,6.775049551265155e-21,9.83265601089087e-44,1.2813724915968812e-19,3.8281277000706453e-23,2.2408669278690766e-17,4.875357647001708e-27,-4.944010747156043e-21,9.209082380152727e-19,7.066123815220074e-25,5.4820422387637915e-31,6.575702407515162e-32,4.315182706030134e-18,4.495676030114022e-12,3.152837280607415e-21,2.1885611271756503e-20,1.5264004946892556e-34,2.092469981795568e-24,4.3137216493655727e-10,3.516911161705131e-18,1.451674999721311e-30,1.4116490025760416e-33,5.8546285486800956e-30,2.760876794321085e-17,6.320362938082502e-15,7.339371185911255e-13,1.223922540938337e-22,2.4488166931174468e-45,7.172557304753603e-56,2.34171985678293e-46,1.264496716434736e-08,7.438578484497724e-13
