Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),H2NOX(204),HOX(29),HNOX(512),H2NO(88),NX(539),HNX(511),OX(27),H2NO3(231),CH3OX(210),CH2OX(659),CHOX(675),CH2X(34),CHX(35),CX(33),SX(708),HNOH(93),H2NX(201),H3NX(202),HNO2(94),HONO(92),H2X(216),NO3(95),HNO(87),H3NO3(626),H2NOX(203),H2N2X(602),N2O2(378),OCX(32),S(567),HNO(549),NO(1160),SX(540)
1.3758919249564744e-10,0.1081582643956193,0.0,0.026806049693796713,0.031075475635469904,0.3193934039702777,0.3504352523752697,0.20700870259698673,0.09201822955804645,5.330830485605258e-39,3.104008681265031e-16,4.5006340374292745e-05,2.311641475527654e-13,2.4982794846326406e-27,6.288222301585225e-24,1.9430340187920709e-07,9.324823105070529e-16,3.687090622079076e-16,1.4975994623423688e-25,5.660994134242037e-11,9.835544990561115e-12,2.41391660120078e-40,5.205427611478143e-08,4.447227564387143e-27,1.7584670018272395e-17,2.6313962326338897e-31,4.4947485142654255e-05,7.42148627743955e-30,3.7020325711753586e-07,8.821095004641706e-07,2.6789599929299886e-05,1.2739255249358522e-06,3.5564168090236567e-07,9.00970015985797e-07,1.6680467245566917e-07,8.925736731239418e-07,3.3435107116583054e-06,4.269205972353739e-06,1.3943496552607955e-06,6.602732528452909e-06,3.2056186998132186e-06,2.3344936981334247e-06,1.4263496804701828e-12,5.751632623032553e-10,1.2060439174845276e-12,1.451511913535082e-10,4.9256609412897355e-11,8.266091588324417e-07,8.156845843805551e-07,6.440607308187892e-08,1.4494996864770016e-07,4.783849230245681e-08,1.967777862036537e-09,5.585839194222523e-12,2.013216709124113e-09,1.5795059765866248e-10,2.0603158870109823e-09,2.3779994820730337e-06,3.3818635206605747e-13,5.477287657209952e-33,3.964679872310675e-14,2.874970100760728e-26,3.3282612997777895e-12,1.3227699361126484e-18,2.6773334420676734e-12
1.3810386238202684e-10,0.1081582643956193,0.0,0.02680586714368412,0.031075479797201218,0.3193933453527125,0.3504350717878031,0.20700869080157133,0.09201823293319931,5.4428436652126455e-39,3.1446819396081247e-16,4.517449430249761e-05,2.3346193099716233e-13,2.530630425894997e-27,6.431214601077334e-24,1.9668162915448427e-07,9.490244766380197e-16,3.714727325181605e-16,1.5144679061134977e-25,5.699299992538586e-11,9.872334425532989e-12,2.4594020335120685e-40,5.224902260691366e-08,4.497318426448831e-27,1.7828029462970162e-17,2.687766034906793e-31,4.511519668910823e-05,7.528922495612661e-30,3.702024142376431e-07,8.825533661224271e-07,2.689683528028505e-05,1.2739738711117344e-06,3.5563922160822927e-07,9.00122553548456e-07,1.6693686268667877e-07,8.926710386439958e-07,3.3563643109607523e-06,4.293253079850109e-06,1.3942394138580514e-06,6.633575704252591e-06,3.21760028058448e-06,2.340691684754351e-06,1.4366698791052185e-12,5.81854865225337e-10,1.2092508718056476e-12,1.4556175221864598e-10,4.954036977500827e-11,8.322012270369544e-07,8.191972326431906e-07,6.41878603254923e-08,1.4501091048628817e-07,4.819598680201158e-08,1.9834485291215334e-09,5.676515565007571e-12,2.028223868778445e-09,1.5862517605202015e-10,2.075755504124678e-09,2.387022920932653e-06,3.396866617373307e-13,5.586718490436704e-33,4.0205930178759757e-14,2.9147119594807766e-26,3.3614376731294015e-12,1.3460837070541324e-18,2.6791186514986582e-12
1.3861853226840624e-10,0.1081582643956193,0.0,0.026805684692903863,0.03107548396469584,0.31939328674251083,0.3504348912017058,0.2070086790063934,0.09201823632279073,5.556727854187365e-39,3.185716490616579e-16,4.534264675658927e-05,2.3577380835303697e-13,2.5632577394630586e-27,6.576939817779826e-24,1.9907888845834763e-07,9.657994433822296e-16,3.742467225934556e-16,1.5314625406888398e-25,5.737707292669563e-11,9.909123848052256e-12,2.5055705514475645e-40,5.2443769324716134e-08,4.547783994921415e-27,1.807382979495624e-17,2.745127845241738e-31,4.52829051052231e-05,7.637491308237365e-30,3.702015711945574e-07,8.829960445686904e-07,2.700400873504581e-05,1.2740208875877905e-06,3.5563676352002146e-07,8.99276698910242e-07,1.6706885345356774e-07,8.927569156811259e-07,3.3692204834980953e-06,4.317298603471383e-06,1.3941143019332148e-06,6.664413005259763e-06,3.2295817910131134e-06,2.346874591825789e-06,1.4470117777002016e-12,5.885939864782739e-10,1.2124500616884395e-12,1.4597160539260425e-10,4.9824887523108973e-11,8.378080874976644e-07,8.227091828466282e-07,6.397127420225772e-08,1.4507144063473176e-07,4.855480414221122e-08,1.999187991579796e-09,5.768290287026409e-12,2.0432867059054617e-09,1.592997883189836e-10,2.091252734424653e-09,2.396042872640549e-06,3.411819483531022e-13,5.6979128963861366e-33,4.0770838198311876e-14,2.954852474424254e-26,3.3948106443008226e-12,1.369716102196269e-18,2.680824881454041e-12
1.3913320215478564e-10,0.1081582643956193,0.0,0.02680550234188309,0.03107548813791575,0.3193932281396434,0.350434710616947,0.207008667211453,0.09201823972682671,5.6725062927814146e-39,3.2271138903222516e-16,4.551079773658033e-05,2.3809981722327466e-13,2.5961626161096617e-27,6.725440391451765e-24,2.0149524454746276e-07,9.82809610512665e-16,3.77031032443131e-16,1.5485838362779308e-25,5.776215787821346e-11,9.94591325811882e-12,2.5524298198192147e-40,5.263851626662213e-08,4.598625665839391e-27,1.832208606003939e-17,2.8034953306682942e-31,4.545061039105267e-05,7.747200133650695e-30,3.702007281075182e-07,8.834375400006617e-07,2.7111119899087697e-05,1.2740666051212685e-06,3.5563430664546745e-07,8.984324626153552e-07,1.672006539061519e-07,8.928314638485967e-07,3.382079229061549e-06,4.341342256954068e-06,1.3939745378004014e-06,6.695244260268321e-06,3.2415632310989836e-06,2.3530424553172974e-06,1.4573752062312657e-12,5.953807155344531e-10,1.2156415056099752e-12,1.4638075344388205e-10,5.011016189942049e-11,8.434297041020035e-07,8.262204402038746e-07,6.375629714176727e-08,1.4513156293264194e-07,4.891494423487599e-08,2.014996325465181e-09,5.861171977985229e-12,2.0584052199750017e-09,1.599744388586331e-10,2.1068075776700502e-09,2.405059343070625e-06,3.426722062667269e-13,5.810892749648123e-33,4.134155962304867e-14,2.995394207230875e-26,3.4283805487601818e-12,1.3936702094844864e-18,2.682453037761013e-12
1.3964787204116505e-10,0.1081582643956193,0.0,0.02680532009104415,0.03107549231682326,0.3193931695440808,0.3504345300334965,0.2070086554167502,0.09201824314531343,5.7902024131711145e-39,3.268875692409454e-16,4.56789472424834e-05,2.4043999523945893e-13,2.6293462486250537e-27,6.876759270322828e-24,2.0393076197634273e-07,1.0000573930692903e-15,3.798256620765295e-16,1.5658322630898288e-25,5.814825231769048e-11,9.982702655732572e-12,2.599987560558585e-40,5.283326343105526e-08,4.649844835234507e-27,1.8572813335311107e-17,2.8628822940049243e-31,4.561831254665089e-05,7.858056407660786e-30,3.7019988509416325e-07,8.838778565786645e-07,2.721816838193736e-05,1.274111053760969e-06,3.556318509921523e-07,8.975898547392808e-07,1.6733227304653294e-07,8.92894840939136e-07,3.394940547442641e-06,4.3653837580680366e-06,1.3938203372606059e-06,6.726069300298245e-06,3.2535446008419515e-06,2.3591953111142866e-06,1.467759995435029e-12,6.022151410158955e-10,1.218825222004234e-12,1.4678919893396214e-10,5.03961921499774e-11,8.490660408238711e-07,8.297310099614527e-07,6.354291182424003e-08,1.4519128117289237e-07,4.9276406991831245e-08,2.03087360682706e-09,5.955169282846484e-12,2.0735794104569113e-09,1.6064913207841995e-10,2.1224200336200465e-09,2.414072338132818e-06,3.441574303650153e-13,5.925680120550163e-33,4.1918131369339976e-14,3.03633972790254e-26,3.462147720637529e-12,1.4179491343265616e-18,2.6840040215946798e-12
1.4016254192754445e-10,0.1081582643956193,0.0,0.02680513794080459,0.031075496501381045,0.3193931109557939,0.3504343494513252,0.207008643622285,0.0920182465782571,5.909839840342243e-39,3.3110034482066335e-16,4.58470952743111e-05,2.4279438006192153e-13,2.662809831851024e-27,7.030939915387218e-24,2.063855050970354e-07,1.0175452213900388e-15,3.8263061150299756e-16,1.5832082913331144e-25,5.853535378875143e-11,1.0019492040893419e-11,2.64825155292884e-40,5.302801081642964e-08,4.701442899135763e-27,1.8826026729031433e-17,2.9233026746758933e-31,4.57860115720719e-05,7.970067583491273e-30,3.701990422705476e-07,8.843169984263903e-07,2.7325153797094767e-05,1.2741542628635671e-06,3.5562939656752636e-07,8.967488849034696e-07,1.674637197312339e-07,8.929472029415295e-07,3.40780443843321e-06,4.389422828570468e-06,1.3936519136276472e-06,6.7568879585655785e-06,3.2655259002418764e-06,2.365333195018207e-06,1.4781659768097995e-12,6.090973506980198e-10,1.2220012292621955e-12,1.4719694441731984e-10,5.068297752448572e-11,8.547170617234317e-07,8.332408973979019e-07,6.333110117609161e-08,1.4525059910238382e-07,4.9639192324907545e-08,2.046819911710316e-09,6.050290873721964e-12,2.088809276821041e-09,1.6132387239384285e-10,2.138090102033853e-09,2.4230818637714794e-06,3.456376160595226e-13,6.042297276319934e-33,4.250059042829522e-14,3.0776916148143365e-26,3.49611249273182e-12,1.4425559996170063e-18,2.6854787293740104e-12
1.4067721181392385e-10,0.1081582643956193,0.0,0.02680495589157728,0.031075500691552124,0.3193930523747534,0.3504341688704041,0.20700863182805748,0.09201825002566409,6.031442392978395e-39,3.3534987066782685e-16,4.6015241832076024e-05,2.451630093797902e-13,2.6965545627149794e-27,7.188026304718406e-24,2.0885953805881707e-07,1.0352755411416602e-15,3.8544588073188625e-16,1.60071239121589e-25,5.892345984088087e-11,1.005628141360125e-11,2.697229633736726e-40,5.322275842114992e-08,4.7534212535694174e-27,1.9081741380515127e-17,2.9847705495296664e-31,4.5953707467370025e-05,8.083241131725825e-30,3.701981997511638e-07,8.847549696316308e-07,2.7432075761986014e-05,1.2741962611095613e-06,3.556269433789098e-07,8.959095622895676e-07,1.6759500267330098e-07,8.929887040571892e-07,3.4206709018254124e-06,4.41345919416025e-06,1.3934694777539125e-06,6.787700070452829e-06,3.277507129298616e-06,2.371456142746742e-06,1.4885929826166725e-12,6.160274315134094e-10,1.2251695457319414e-12,1.4760399244143146e-10,5.097051727618349e-11,8.603827309469123e-07,8.367501078223236e-07,6.312084836559696e-08,1.4530952042278903e-07,5.000330014594057e-08,2.0628353161553436e-09,6.146545449765812e-12,2.1040948185372542e-09,1.6199866422813428e-10,2.1538177826707205e-09,2.4320879259637974e-06,3.4711275927793144e-13,6.160766682252063e-33,4.308897386541884e-14,3.1194524547255426e-26,3.530275196517854e-12,1.4674939457613266e-18,2.6868780526623842e-12
1.4119188170030326e-10,0.1081582643956193,0.0,0.02680477394377037,0.03107550488729983,0.31939299380093056,0.3504339882907055,0.20700862003406764,0.09201825348754074,6.155034084352615e-39,3.3963630144169745e-16,4.618338691579074e-05,2.475459209110343e-13,2.7305816402639624e-27,7.348062937804774e-24,2.113529248078943e-07,1.0532508133504226e-15,3.8827146977255043e-16,1.6183450329457816e-25,5.93125680294095e-11,1.0093070773855966e-11,2.7469296975445503e-40,5.3417506243611384e-08,4.805781294558981e-27,1.9339972460018153e-17,3.0473001336587896e-31,4.6121400232599735e-05,8.197584540252887e-30,3.701973576489602e-07,8.851917742469936e-07,2.753893389791686e-05,1.2742370765188526e-06,3.556244914334972e-07,8.950718956532029e-07,1.6772613044437193e-07,8.930194967166885e-07,3.4335399374117187e-06,4.437492584432815e-06,1.3932732380558917e-06,6.818505473479779e-06,3.2894882880120248e-06,2.3775641899340007e-06,1.499040845880516e-12,6.230054695555872e-10,1.228330189718753e-12,1.4801034554678368e-10,5.125881066170356e-11,8.660630127264021e-07,8.402586465729724e-07,6.291213679864273e-08,1.4536804879127986e-07,5.036873036677122e-08,2.0789198961980422e-09,6.243941737067408e-12,2.119436035075417e-09,1.6267351201195677e-10,2.1696030752899307e-09,2.441090530718283e-06,3.4858285645552575e-13,6.281111002879053e-33,4.3683318820266006e-14,3.161624842790606e-26,3.5646361621531814e-12,1.4927661307001624e-18,2.6882028780725925e-12
1.4170655158668266e-10,0.1081582643956193,0.0,0.026804592097787443,0.03107550908858785,0.31939293523429607,0.35043380771220184,0.2070086082403155,0.09201825696389354,6.280639123222348e-39,3.4395979156358e-16,4.635153052546783e-05,2.499431524025085e-13,2.7648922656986223e-27,7.51109483990614e-24,2.138657290871119e-07,1.0714735144326713e-15,3.911073786343495e-16,1.6361066867299365e-25,5.970267591550051e-11,1.0129860121657466e-11,2.797359696882156e-40,5.3612254282200116e-08,4.858524418125226e-27,1.9600735168624547e-17,3.1109057812212377e-31,4.6289089867815667e-05,8.313105314210567e-30,3.701965160753602e-07,8.856274162906052e-07,2.76457278300268e-05,1.2742767364659659e-06,3.556220407383619e-07,8.942358933373498e-07,1.6785711147671213e-07,8.930397315962627e-07,3.44641154498492e-06,4.4615227328354365e-06,1.393063400539508e-06,6.849304007274726e-06,3.3014693763819563e-06,2.383657372130699e-06,1.509509400390856e-12,6.300315500827952e-10,1.231483179485206e-12,1.484160062668817e-10,5.154785694093997e-11,8.717578713796511e-07,8.437665190158921e-07,6.27049501145685e-08,1.4542618782123588e-07,5.07354828992455e-08,2.095073727869818e-09,6.342488488544159e-12,2.1348329259054053e-09,1.6334842018310827e-10,2.1854459796508037e-09,2.450089684073293e-06,3.500479045267579e-13,6.403353103146471e-33,4.428366250609848e-14,3.20421138257013e-26,3.59919571848496e-12,1.5183757299333063e-18,2.689454087176205e-12
1.4222122147306206e-10,0.1081582643956193,0.0,0.026804410354027475,0.031075513295380185,0.31939287667482136,0.3504336271348665,0.20700859644680122,0.09201826045472906,6.408281914727684e-39,3.483204952160732e-16,4.6519672661119825e-05,2.523547416299951e-13,2.7994876424071188e-27,7.67716756643123e-24,2.1639801443566793e-07,1.0899461362252507e-15,3.939536073266467e-16,1.6539978227750244e-25,6.009378106613578e-11,1.0166649457005646e-11,2.848527642458905e-40,5.3807002535293e-08,4.911652020286179e-27,1.9864044738133706e-17,3.1756019862632246e-31,4.6456776373072605e-05,8.429810975931743e-30,3.701956751402811e-07,8.860618997467989e-07,2.775245718724388e-05,1.2743152676949198e-06,3.556195913004601e-07,8.934015632852782e-07,1.6798795406521794e-07,8.930495576342673e-07,3.4592857243381236e-06,4.485549376622957e-06,1.3928401688252407e-06,6.880095513546119e-06,3.3134503944082626e-06,2.3897357248043613e-06,1.5199984807026642e-12,6.37105757521776e-10,1.2346285332512717e-12,1.488209771282586e-10,5.1837655376916474e-11,8.774672713098684e-07,8.472737305435934e-07,6.24992721820939e-08,1.4548394108293687e-07,5.1103557655214594e-08,2.1112968871975732e-09,6.4421944838342286e-12,2.1502854904971016e-09,1.6402339318623667e-10,2.2013464955126955e-09,2.459085392095601e-06,3.515079009169066e-13,6.527516049592333e-33,4.4890042209540626e-14,3.247214686041842e-26,3.633954193056767e-12,1.5443259365435962e-18,2.6906325564171893e-12
1.4273589135944146e-10,0.1081582643956193,0.0,0.026804228712884955,0.03107551750764116,0.31939281812247755,0.3504334465586731,0.20700858465352473,0.09201826396005393,6.537987061293004e-39,3.527185663423386e-16,4.668781332275927e-05,2.5478072639824433e-13,2.834368975998992e-27,7.84632720733608e-24,2.1894984418883565e-07,1.108671186015777e-15,3.9681015585880965e-16,1.6720189112872375e-25,6.048588105410251e-11,1.0203438779900402e-11,2.9004416033756524e-40,5.40017510012579e-08,4.9651654970571234e-27,2.012991643094785e-17,3.24140338354348e-31,4.6624459748425514e-05,8.547709064889281e-30,3.701948349521522e-07,8.864952285667887e-07,2.7859121602240036e-05,1.2743526963337534e-06,3.556171431266342e-07,8.925689130531025e-07,1.681186663693896e-07,8.930491220475901e-07,3.4721624752647604e-06,4.509572256813954e-06,1.3926037441730449e-06,6.9108798360545924e-06,3.325431342090793e-06,2.3957992833394985e-06,1.5305079221370448e-12,6.442281754715606e-10,1.2377662691944102e-12,1.4922526065048296e-10,5.212820523565696e-11,8.831911770055241e-07,8.507802865737745e-07,6.229508709533003e-08,1.45541312104238e-07,5.147295454653482e-08,2.127589450203709e-09,6.543068529189142e-12,2.165793728320398e-09,1.6469843547256334e-10,2.217304622634996e-09,2.4680776608790224e-06,3.529628435338264e-13,6.653623111530735e-33,4.550249529023562e-14,3.290637373611569e-26,3.668911912115378e-12,1.5706199612206934e-18,2.691739157029664e-12
1.4325056124582087e-10,0.1081582643956193,0.0,0.026804047174749893,0.031075521725335436,0.319392759577236,0.3504332659835963,0.20700857286048613,0.09201826747987489,6.669779363531995e-39,3.5715415864538924e-16,4.6855952510398685e-05,2.5722114454101347e-13,2.8695374743389727e-27,8.018620391543391e-24,2.2152128147769217e-07,1.1276511865727716e-15,3.996770242402102e-16,1.6901704224722911e-25,6.087897345797942e-11,1.0240228090341635e-11,2.953109707336722e-40,5.4196499678453685e-08,5.0190662444506044e-27,2.0398365539960105e-17,3.3083247493589657e-31,4.679213999392951e-05,8.66680713764147e-30,3.7019399561793303e-07,8.869274066693286e-07,2.7965720711387086e-05,1.2743890479087188e-06,3.556146962236174e-07,8.917379498219446e-07,1.6824925641527264e-07,8.930385703480133e-07,3.4850417975585848e-06,4.53359111814735e-06,1.3923543255070521e-06,6.941656820585399e-06,3.3374122194293927e-06,2.401848083037804e-06,1.5410375607818195e-12,6.513988867072592e-10,1.2408964054496709e-12,1.496288593461682e-10,5.2419505786060014e-11,8.889295530401476e-07,8.542861925480813e-07,6.209237916987289e-08,1.4559830437123034e-07,5.184367348506771e-08,2.14395149290612e-09,6.6451194573663305e-12,2.1813576388451908e-09,1.6537355149961475e-10,2.2333203607771327e-09,2.4770664965430663e-06,3.5441273075978736e-13,6.781697762239737e-33,4.612105918050172e-14,3.3344820741242e-26,3.704069200617495e-12,1.5972610322847397e-18,2.6927747549596897e-12
1.4376523113220027e-10,0.1081582643956193,0.0,0.02680386574000788,0.031075525948427975,0.3193927010390682,0.3504330854096113,0.2070085610676854,0.09201827101419868,6.803683821156101e-39,3.616274255873971e-16,4.70240902240506e-05,2.5967603392110316e-13,2.904994347580741e-27,8.194094291382874e-24,2.241123892288535e-07,1.1468886761756548e-15,4.025542124802243e-16,1.7084528265354214e-25,6.127305586212332e-11,1.0277017388329242e-11,3.0065401408618878e-40,5.439124856523039e-08,5.0733556584764294e-27,2.0669407388442693e-17,3.3763810023720425e-31,4.6959817109639854e-05,8.787112767777625e-30,3.701931572431318e-07,8.873584379413614e-07,2.807225415471337e-05,1.2744243473581483e-06,3.5561225059803597e-07,8.909086804097207e-07,1.6837973209736917e-07,8.930180463585236e-07,3.497923691013671e-06,4.5576057090394485e-06,1.39209210944008e-06,6.972426314921232e-06,3.34939302642391e-06,2.407882159118337e-06,1.5515872334920224e-12,6.586179731838534e-10,1.2440189601097839e-12,1.500317757209809e-10,5.271155629977503e-11,8.946823640721298e-07,8.577914539309051e-07,6.189113293897743e-08,1.4565492132888478e-07,5.221571438267988e-08,2.1603830913181907e-09,6.748356127521581e-12,2.196977221541388e-09,1.660487457309628e-10,2.249393709698567e-09,2.4860519052316467e-06,3.558575614434068e-13,6.911763680153435e-33,4.674577138498876e-14,3.378751424874633e-26,3.739426382236443e-12,1.624252395709892e-18,2.693740210791004e-12
1.4427990101857967e-10,0.1081582643956193,0.0,0.02680368440904014,0.031075530176884067,0.3193926425079456,0.3504329048366936,0.20700854927512258,0.09201827456303224,6.939725633886435e-39,3.661385203890186e-16,4.719222646372751e-05,2.6214543243039384e-13,2.940740808200649e-27,8.372796627052596e-24,2.2672323016421605e-07,1.1663862086445913e-15,4.0544172058823186e-16,1.7268665936813876e-25,6.166812585665549e-11,1.0313806673863117e-11,3.0607411494983435e-40,5.458599765992923e-08,5.128035135141659e-27,2.09430573299356e-17,3.445587204439079e-31,4.712749109561196e-05,8.908633545863833e-30,3.7019231993182296e-07,8.8778832623865e-07,2.817872157586089e-05,1.2744586190459987e-06,3.556098062564133e-07,8.900811112825632e-07,1.685101011805197e-07,8.929876922295613e-07,3.5108081554244244e-06,4.581615781541405e-06,1.3918172902979203e-06,7.003188168815424e-06,3.361373763074186e-06,2.413901546717715e-06,1.562156777890306e-12,6.658855160399942e-10,1.2471339512252647e-12,1.5043401227364857e-10,5.300435605108016e-11,9.00449574844524e-07,8.612960762082215e-07,6.169133314980979e-08,1.457111663816831e-07,5.2589077151243156e-08,2.1768843214487893e-09,6.852787425101416e-12,2.2126524758789015e-09,1.667240226359731e-10,2.2655246691587984e-09,2.495033893111821e-06,3.5729733489166833e-13,7.043844750058362e-33,4.7376669480334675e-14,3.423448071618738e-26,3.7749837793688246e-12,1.6515973151477442e-18,2.6946363796745728e-12
1.4479457090495907e-10,0.1081582643956193,0.0,0.026803503182223586,0.031075534410669292,0.3193925839838398,0.35043272426481925,0.2070085374827977,0.09201827812638248,7.077930202369167e-39,3.7068759602873823e-16,4.736036122944188e-05,2.64629377989879e-13,2.9767780710313857e-27,8.554775671101345e-24,2.2935386680070482e-07,1.1861463533701994e-15,4.083395485736174e-16,1.745412194114471e-25,6.206418103744824e-11,1.0350595946943162e-11,3.115721038032678e-40,5.478074696088275e-08,5.1831060704506215e-27,2.121933074813559e-17,3.515958561440473e-31,4.729516195190138e-05,9.031377079388917e-30,3.7019148378666484e-07,8.882170753863987e-07,2.828512262204312e-05,1.2744918867750847e-06,3.5560736320517246e-07,8.892552485658915e-07,1.6864037130175552e-07,8.929476484552105e-07,3.523695190585574e-06,4.605621091297132e-06,1.3915300601434259e-06,7.03394223396552e-06,3.373354429380065e-06,2.419906280890296e-06,1.5727460323672474e-12,6.732015956017981e-10,1.250241396804502e-12,1.5083557149596879e-10,5.329790431676448e-11,9.062311501848472e-07,8.648000648864623e-07,6.149296475977604e-08,1.4576704289423307e-07,5.2963761702634506e-08,2.1934552593022702e-09,6.9584222617353946e-12,2.2283834013276538e-09,1.6739938668956074e-10,2.281713238917359e-09,2.5040124663725727e-06,3.5873205086203337e-13,7.177965064294073e-33,4.8013791114822076e-14,3.468574668584291e-26,3.8107417131411205e-12,1.6792990719506287e-18,2.695464111261885e-12
1.4530924079133848e-10,0.1081582643956193,0.0,0.02680332205993084,0.03107553864974956,0.3193925254667226,0.3504325436939652,0.20700852569071088,0.09201828170425644,7.218323129094442e-39,3.752748052422308e-16,4.752849452120623e-05,2.671279085496984e-13,3.0131073532956023e-27,8.740080252932028e-24,2.3200436145002784e-07,1.2061716953431152e-15,4.112476964457692e-16,1.7640900980384757e-25,6.246121900611148e-11,1.0387385207569275e-11,3.1714881707028516e-40,5.497549646641491e-08,5.238569860404904e-27,2.1498243056785555e-17,3.587510424112122e-31,4.7462829678563835e-05,9.155350992710511e-30,3.7019064890891704e-07,8.886446891798601e-07,2.8391456944003312e-05,1.2745241738000103e-06,3.556049214506393e-07,8.884310980551402e-07,1.687705499721226e-07,8.928980538893227e-07,3.5365847962921748e-06,4.6296213975016156e-06,1.3912306088003892e-06,7.0646883639872285e-06,3.3853350253413847e-06,2.425896396608368e-06,1.5833548360815701e-12,6.805662913866473e-10,1.2533413148138576e-12,1.5123645587281727e-10,5.3592200376011584e-11,9.120270550048827e-07,8.683034254914245e-07,6.12960129329263e-08,1.4582255419187164e-07,5.333976794873603e-08,2.210095980878466e-09,7.065269575128334e-12,2.2441699973575733e-09,1.6807484237195374e-10,2.29795941873382e-09,2.512987631223639e-06,3.6016170955463974e-13,7.31414892395808e-33,4.865717400803502e-14,3.514133878481918e-26,3.846700503416274e-12,1.7073609651948025e-18,2.6962242496418817e-12
1.4582391067771788e-10,0.1081582643956193,0.0,0.0268031410425303,0.03107554289409106,0.3193924669565656,0.3504323631241087,0.20700851389886202,0.09201828529666128,7.36093021931885e-39,3.7990030052173995e-16,4.7696626339033e-05,2.6964106208916867e-13,3.049729874639494e-27,8.92875976332614e-24,2.3467477621843652e-07,1.2264648351834134e-15,4.141661642140801e-16,1.7829007756567266e-25,6.28592373699792e-11,1.0424174455741348e-11,3.2280509714101703e-40,5.5170246174841096e-08,5.294427901003358e-27,2.1779809699564173e-17,3.660258288878286e-31,4.763049427565517e-05,9.280562927001362e-30,3.701898153984579e-07,8.890711713849309e-07,2.849772419597342e-05,1.274555502839796e-06,3.556024809990454e-07,8.876086652261565e-07,1.6890064457847733e-07,8.928390457615736e-07,3.5494769723396136e-06,4.653616462859675e-06,1.3909191238772118e-06,7.095426414388728e-06,3.397315550957984e-06,2.4318719287623387e-06,1.5939830289602855e-12,6.879796821069913e-10,1.2564337231777626e-12,1.5163666788215576e-10,5.388724351028469e-11,9.17837254300483e-07,8.718061635672146e-07,6.110046303643125e-08,1.4587770356125386e-07,5.3717095801435004e-08,2.2268065621726842e-09,7.173338328952474e-12,2.260012263438597e-09,1.6875039416846393e-10,2.3142632083677856e-09,2.521959393894366e-06,3.6158631160458907e-13,7.452420840114972e-33,4.9306855950515827e-14,3.560128372516028e-26,3.882860468800218e-12,1.7357863117035165e-18,2.696917633281416e-12
1.4633858056409728e-10,0.1081582643956193,0.0,0.026802960130386206,0.031075547143660294,0.3193924084533409,0.35043218255522746,0.2070085021072512,0.09201828890360417,7.505777481991474e-39,3.8456423411547443e-16,4.7864756682934655e-05,2.7216887661681336e-13,3.086646857166338e-27,9.120864158989276e-24,2.3736517300649267e-07,1.2470283891698907e-15,4.1709495188794677e-16,1.8018446971720721e-25,6.325823374209612e-11,1.0460963691459288e-11,3.285417923931251e-40,5.536499608446837e-08,5.350681588242097e-27,2.2064046149975996e-17,3.734217798685876e-31,4.7798155743231366e-05,9.407020540195764e-30,3.701889833538008e-07,8.894965257387317e-07,2.860392403563362e-05,1.2745858960902227e-06,3.5560004185653e-07,8.867879552452762e-07,1.6903066238525493e-07,8.927707596934468e-07,3.5623717185236045e-06,4.677606053545121e-06,1.3905957907903688e-06,7.126156242545338e-06,3.4092960062296995e-06,2.437832912160915e-06,1.6046304516987382e-12,6.954418456741474e-10,1.2595186397788092e-12,1.520362099950405e-10,5.418303300321584e-11,9.236617131513716e-07,8.753082846752235e-07,6.090630063713054e-08,1.4593249425092957e-07,5.409574517262383e-08,2.2435870791757037e-09,7.282637512739575e-12,2.275910199040671e-09,1.694260465692648e-10,2.3306246075788978e-09,2.530927760632599e-06,3.6300585807432363e-13,7.592805535009888e-33,4.9962874803421734e-14,3.6065608303957357e-26,3.919221926648372e-12,1.76457844606997e-18,2.6975450949691695e-12
