Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),H2NOX(204),HOX(29),HNOX(512),H2NO(88),NX(539),HNX(511),OX(27),H2NO3(231),CH3OX(210),CH2OX(659),CHOX(675),CH2X(34),CHX(35)
1.975944227148738e-18,0.045450764422602166,0.0,0.011285424805511023,0.031075110263184432,0.3194096818762319,0.3504847921394654,0.207012220180124,0.09201819554043272,0.0,2.170434276448007e-65,1.4487977479504045e-22,2.1864540596310066e-64,0.0,3.082793285002938e-101,1.519859327566392e-34,2.305861190719636e-73,2.3966909198746458e-58,5.971074088834731e-88,1.8106701550460967e-38,9.990737269688194e-40,3.8982301028895545e-142,5.226407381254533e-34,5.002030749065194e-94,4.189515208394723e-70,4.4135767426670175e-118,1.448797747935479e-22,1.6151324786380329e-96,2.732560490770138e-13,9.340054511320022e-14,5.938898245680719e-14,7.420102033489216e-14,6.145998978926083e-14,2.9888174432220866e-14,1.2869276648116186e-20,1.7351058403644443e-24,9.317375985186125e-33,2.033118228327036e-33,1.7351058385486678e-24,6.1648372278788914e-27,7.636780510217678e-33,2.95007951518271e-14,6.774260743056243e-49,6.351701497198372e-54,1.8158969717217088e-30,1.1499125399699434e-29
3.951890129327572e-18,0.045450764422602166,0.0,0.011285424804889926,0.031075110263184432,0.31940968187610863,0.35048479213939115,0.20701222018003304,0.09201819554015947,0.0,1.7363491383995607e-64,2.897596724062509e-22,1.7491653077857169e-63,0.0,1.9728705101198534e-99,1.2158886644727615e-33,3.688498520275938e-72,9.586769774584104e-58,4.864064870109904e-87,7.242685224502641e-38,1.9981483008630636e-39,1.2751378759152744e-140,1.0452821830610268e-33,4.074677634838324e-93,6.702829653491888e-69,2.8245213344380264e-116,2.8975967240028086e-22,2.5842148995896003e-95,5.465122682312197e-13,1.868011693947303e-13,1.1877801525371565e-13,1.484021035645197e-13,1.2292003144903063e-13,5.977637419030086e-14,2.5742022112451023e-20,6.940427772327465e-24,2.095067156943765e-32,1.6264957871249912e-32,6.940427757801248e-24,2.4662204288184904e-26,1.527356749421435e-32,5.900161530746244e-14,1.1445214240025019e-47,2.146806423353544e-52,3.832793417416044e-30,4.9427329924269935e-29
7.903781933685239e-18,0.045450764422602166,0.0,0.011285424803647736,0.031075110263184432,0.31940968187586205,0.3504847921392428,0.20701222017985113,0.09201819553961296,0.0,1.3890799976158014e-63,5.795194676285493e-22,1.3993334664589464e-62,0.0,1.262599624743806e-97,9.72711412440268e-33,5.9008941231337826e-71,3.8347091288396603e-57,3.899973902846764e-86,2.8970750103905423e-37,3.996297448649796e-39,4.092078925886577e-139,2.0905658642176123e-33,3.267048623474411e-92,1.072421170013569e-67,1.8076399638717598e-114,5.795194676046691e-22,4.1347461859790785e-94,1.093024521844543e-12,3.7360241793270933e-13,2.375560808337159e-13,2.968042700048681e-13,2.458401140791277e-13,1.1955277367441567e-13,5.149788674883857e-20,2.776171990063689e-23,5.116500078438205e-32,1.3011971091042666e-31,2.7761719784427114e-23,9.8671566082786e-26,3.0547141462191064e-32,1.1800325560569253e-13,1.8907453361251616e-46,7.097854079994323e-51,7.869268306015197e-30,2.0517129273749583e-28
1.1855673738042905e-17,0.045450764422602166,0.0,0.011285424802405544,0.031075110263184432,0.31940968187561547,0.3504847921390944,0.20701222017966922,0.09201819553906646,0.0,4.12383182248995e-63,8.69279262850725e-22,4.154272703841906e-62,0.0,7.205040396565123e-97,2.8877374112902395e-32,2.2496488091448068e-70,8.148757660647364e-57,1.1021338640472253e-85,6.156284972139671e-37,5.994446596434773e-39,1.901328736168209e-138,3.135850336659636e-33,9.232689790030866e-92,4.088575576117211e-67,1.0315319842774485e-113,8.692792627999796e-22,1.5763721916257654e-93,1.63953659076284e-12,5.604036664456072e-13,3.5633414639989947e-13,4.4520643642630966e-13,3.687601960197823e-13,1.7932917312648525e-13,7.726412507804518e-20,5.899366028363026e-23,8.832706804553943e-32,3.7206108329782996e-31,5.899365995166962e-23,2.0971046392977824e-25,4.5820715430151144e-32,1.77004895890882e-13,7.261818679604837e-46,3.353417868001155e-50,1.1905872189174005e-29,4.4080536228221285e-28
1.580756554240057e-17,0.045450764422602166,0.0,0.011285424801163351,0.031075110263184432,0.3194096818753689,0.350484792138946,0.2070122201794873,0.09201819553851995,0.0,8.985613187934767e-63,1.159039058072778e-21,9.051944332184828e-62,0.0,2.818797414113309e-96,6.292228316005924e-32,6.052729118608812e-70,1.3900822572868612e-56,2.4116329797932705e-85,1.0501898407457532e-36,7.992595744217991e-39,6.197221711986855e-138,4.181135600387098e-33,2.0202499819826738e-91,1.1000561670539555e-66,4.0356188583253265e-113,1.159039057986212e-21,4.241346041018031e-93,2.1860484749861733e-12,7.472049149334239e-13,4.751122119522663e-13,5.936086028288444e-13,4.916802772709942e-13,2.391055725465096e-13,1.0304073708514033e-19,1.0063624891163517e-22,1.324368733526814e-31,7.847846204211692e-31,1.0063624821202362e-22,3.5779380618605753e-25,6.10942893980946e-32,2.3600653616303086e-13,1.963805846273748e-45,1.0502564808952186e-49,1.5942482275705643e-29,7.563296613143632e-28
2.3711349151115906e-17,0.045450764422602166,0.0,0.011285424798678969,0.031075110263184432,0.31940968187487573,0.3504847921386492,0.20701222017912346,0.09201819553742692,0.0,2.6082465197684214e-62,1.7385586485165964e-21,2.627501643873655e-61,0.0,2.3607065847431218e-95,1.8264399168535134e-31,2.448074073775114e-69,2.877988880027295e-56,7.183588911374411e-85,2.174284771531584e-36,1.1988894039780312e-38,3.686578463684218e-137,6.271707984940501e-33,6.017767002845972e-91,4.449340278306468e-66,3.379778896165764e-112,1.738558648337372e-21,1.7154851238319687e-92,3.2790718099652624e-12,1.1208074118501932e-12,7.126683430245733e-13,8.904129355895411e-13,7.375204381553388e-13,3.5865837131135015e-13,1.5461830743992081e-19,2.0835458018016277e-22,2.3696239978845674e-31,2.1434903028617077e-30,2.083545782724344e-22,7.4094777994117e-25,9.164143733394246e-32,3.5400981667672306e-13,7.992522318637929e-45,5.2066757864767314e-49,2.4015703276717497e-29,1.5748757503544311e-27
3.161513275983124e-17,0.045450764422602166,0.0,0.011285424796194586,0.031075110263184432,0.31940968187438257,0.3504847921383524,0.20701222017875962,0.09201819553633389,0.0,5.7039412137766275e-62,2.318078238959963e-21,5.74605228778918e-61,0.0,9.277801024981105e-95,3.994218274875178e-31,6.631088193724714e-69,4.8947054136865865e-56,1.5850113896496645e-84,3.6978890066839406e-36,1.5985192335336175e-38,1.241547079751584e-136,8.362283279332677e-33,1.3277804948813335e-90,1.2052007515825255e-65,1.3282851969067297e-111,2.31807823865515e-21,4.6467778080689496e-92,4.372094465755616e-12,1.4944099086747306e-12,9.502244740460717e-13,1.1872172682807106e-12,9.833605965043573e-13,4.78211169958349e-13,2.062340253842401e-19,3.543565779914385e-22,3.6703723697645306e-31,4.484898832912354e-30,3.543565740048757e-22,1.2604512327503643e-24,1.2218858526972918e-31,4.720130971424604e-13,2.1715945004499067e-44,1.6388541188780793e-48,3.208892366689185e-29,2.687206729726683e-27
4.7422699977261907e-17,0.045450764422602166,0.0,0.011285424791225825,0.031075110263184432,0.31940968187339625,0.35048479213775874,0.20701222017803192,0.09201819553414785,0.0,1.8974011437686823e-61,3.477117419845215e-21,1.911411287224384e-60,0.0,1.2434789586456756e-93,1.3286662740945985e-30,3.3253340700577903e-68,1.0664565387171676e-55,5.309986630201333e-84,8.056946386280698e-36,2.3977788926426696e-38,1.027142894364051e-135,1.2543443423010449e-32,4.448230922315528e-90,6.043858676251324e-65,1.7802652687154175e-110,3.4771174191810904e-21,2.3302809979010526e-91,6.558137547120503e-12,2.2416149020209466e-12,1.4253367359222307e-12,1.780825933434748e-12,1.4750409048772698e-12,7.173167668653959e-13,3.095907240053536e-19,7.720707523922646e-22,7.110819172978686e-31,1.4161928054854646e-29,7.720707398236528e-22,2.7477992868702476e-24,1.8328288114110181e-31,7.08019657916468e-13,1.0937571086741934e-43,1.2768193217157404e-47,4.823536542629879e-29,5.876555573737031e-27
6.323026719469257e-17,0.045450764422602166,0.0,0.011285424786257067,0.031075110263184432,0.3194096818724099,0.3504847921371651,0.20701222017730422,0.0920181955319618,0.0,4.414097196856169e-61,4.636156600728514e-21,4.446694282329942e-60,0.0,5.9354817494940865e-93,3.090997437874789e-30,9.976507952115876e-68,1.8723388438649118e-55,1.2380187672765834e-83,1.4145286873006393e-35,3.1970385517489263e-38,3.975596725898687e-135,1.672461616197695e-32,1.0371011730396426e-89,1.8132571270276446e-64,8.497716779470208e-110,4.636156599562535e-21,6.99123652097481e-91,8.744177688610925e-12,2.9888198949679337e-12,1.9004489975784654e-12,2.3744345982878373e-12,1.9667212022759796e-12,9.564223632623633e-13,4.1311254370541544e-19,1.3554964554672636e-21,1.1657172423178915e-30,3.2211826400511257e-29,1.3554964268996982e-21,4.826776808951806e-24,2.4437717701220967e-31,9.440262184829019e-13,3.2877646753347243e-43,4.839519838577616e-47,6.438180699637885e-29,1.0337557520105571e-26
9.484540162955391e-17,0.045450764422602166,0.0,0.011285424776319558,0.031075110263184432,0.3194096818704373,0.3504847921359779,0.20701222017584886,0.09201819552758973,0.0,1.5029953425485676e-60,6.954234962489226e-21,1.5140977745831477e-59,0.0,7.746453696104162e-92,1.0524812984512089e-29,5.161431123374766e-67,4.173955878979332e-55,4.2194787706147635e-83,3.1533717019661627e-35,4.795557869953017e-38,3.2711330527600754e-134,2.508699959985148e-32,3.5347011679369335e-89,9.381083490545136e-64,1.1090451008642823e-108,6.954234959889939e-21,3.616998093375345e-90,1.3116249111357783e-11,4.483229879658704e-12,2.850673520228128e-12,3.5616519270870132e-12,2.9500817639991196e-12,1.43463355451901e-12,6.206538235357376e-19,3.021772689632687e-21,2.408288263729941e-30,1.0754863303996924e-28,3.021772594311475e-21,1.0772686313975498e-23,3.665657687536277e-31,1.416039338990181e-12,1.704772078148063e-42,3.949751069261033e-46,9.667469008186551e-29,2.3092095811987424e-26
1.5807567049927656e-16,0.045450764422602166,0.0,0.011285424756444578,0.031075110263184432,0.31940968186649205,0.35048479213360345,0.2070122201729381,0.09201819551884563,0.0,7.148510686782255e-60,1.1590391685987101e-20,7.201347384127906e-59,0.0,1.9930330529095557e-90,5.005786501105428e-29,4.21813502583261e-66,1.1537302648535424e-54,2.007504792460604e-82,8.716288503480866e-35,7.992596506327493e-38,4.77078628637778e-133,4.1811918354049894e-32,1.6817076042582932e-88,7.666637112219549e-63,2.8533876660394213e-107,1.159039167880237e-20,2.9559746739555245e-89,2.186035650701876e-11,7.472049844226216e-12,4.7511225628755904e-12,5.936086581056436e-12,4.916802755114594e-12,2.39105593088159e-12,1.0377274204258328e-18,8.352533392857703e-21,6.2269714443024946e-30,5.0572034509804855e-28,8.352532944800273e-21,2.9849748183014693e-23,6.109429522332714e-31,2.3600655775017503e-12,1.39558715006517e-41,5.922938422144335e-45,1.61260456082107e-28,6.393521549624296e-26
2.8453620823872187e-16,0.045450764422602166,0.0,0.011285424716694756,0.031075110263184432,0.3194096818586016,0.3504847921288546,0.20701222016711662,0.09201819550135755,0.0,4.29513408404946e-59,2.086270513288863e-20,4.326918968282574e-58,0.0,7.809625433429447e-89,3.007692803052483e-28,4.674063507803385e-65,3.730741520633911e-54,1.206270452050777e-81,2.818528761004597e-34,1.4386673778941596e-37,1.0018961458544454e-131,7.526236353957203e-32,1.0105052798002557e-87,8.495325317059729e-62,1.1180892788283834e-105,2.0862705109655834e-20,3.2754889775660926e-88,3.9348429461956807e-11,1.3449689754099983e-11,8.552020637560535e-12,1.06849558744757e-11,8.850244207880106e-12,4.303900658997313e-12,1.8798406486317985e-18,2.7009036444820125e-20,1.9199936441891906e-29,3.0242171142230624e-27,2.7009033765845885e-20,9.700811479595028e-23,1.0996973191797873e-30,4.248118044510275e-12,1.5477537805108131e-40,1.2766271076757565e-43,2.9043198739988783e-28,2.069741168835818e-25
5.374572837176125e-16,0.045450764422602166,0.0,0.011285424637195686,0.031075110263184432,0.3194096818428206,0.35048479211935685,0.20701222015547363,0.09201819546638197,0.0,2.95721832200194e-58,3.9407332026314796e-20,2.9791550651145963e-57,0.0,3.862526275553344e-87,2.070809439100169e-27,6.16190098965042e-64,1.3302260087348317e-53,8.305310450944802e-81,1.0049691792847108e-33,2.7174828323630376e-37,2.57490014560933e-130,1.4216568468978247e-31,6.957444780969944e-87,1.1199552462828148e-60,5.529905697336899e-104,3.9407331943476384e-20,4.3181425982176285e-87,7.432400801833436e-11,2.5404969496800698e-11,1.6153816744491838e-11,2.018269440323454e-11,1.6717124995488595e-11,8.129590016788423e-12,3.595930129830629e-18,9.630289772733061e-20,6.648888155168901e-29,2.0789089146320156e-26,9.630287931246929e-20,3.4938380222503156e-22,2.0772060530217315e-30,8.024222938467968e-12,2.0404183835371155e-39,3.328931640254252e-42,5.487750473046405e-28,7.384696990324978e-25
1.043299434675394e-15,0.045450764422602166,0.0,0.011285424478199826,0.031075110263184432,0.31940968181125867,0.3504847921003614,0.20701222013218765,0.09201819539643309,0.0,2.190900642772065e-57,7.649658581165951e-20,2.2072308553716745e-56,0.0,2.164920265388718e-85,1.5341909777753963e-26,8.923270153374191e-63,5.011557381368858e-53,6.1531250615493195e-80,3.786169133021719e-33,5.2751137410850215e-37,7.366635806455448e-129,2.7598205026762937e-31,5.154536738750219e-86,1.6218485083824722e-59,3.0994753318047778e-102,7.649658549957009e-20,6.253263011508092e-86,1.4427289574782375e-10,4.93155286740131e-11,3.13574087886179e-11,3.9178171228432335e-11,3.2450878098881614e-11,1.5780968338604926e-11,7.15554698506133e-18,3.6281614716607193e-19,2.464402446370822e-28,1.5394808341170488e-25,3.628160108017848e-19,1.34268717885246e-21,4.032223520501266e-30,1.5576432566145406e-11,2.951841263403984e-38,9.58481233333615e-41,1.0654611562261076e-27,2.7831481860421895e-24
2.0549837365909568e-15,0.045450764422602166,0.0,0.011285424160217217,0.031075110263184432,0.3194096817481348,0.35048479206237043,0.2070122200856158,0.09201819525654437,0.0,1.6859413264953445e-56,1.506750933763185e-19,1.698627817306538e-55,0.0,1.295276269759474e-83,1.180590232933685e-25,1.3571996298053138e-61,1.9442348667709915e-52,4.734952096761163e-79,1.468845175451144e-32,1.0390375557665897e-36,2.2275183494629853e-127,5.436536746305874e-31,3.9665185242993226e-85,2.466778345539049e-58,1.854422497653562e-100,1.5067509216556687e-19,9.511008921678103e-85,2.8416159419693113e-10,9.713664579570562e-11,6.176459219808678e-11,7.716912394956733e-11,6.39183504183368e-11,3.1083723407188304e-11,1.4784403072103255e-17,1.4075459657440831e-18,9.478377258402324e-28,1.1845103549032006e-24,1.4075449165317558e-18,5.4139382961725824e-21,7.942258454642931e-30,3.068085118056385e-11,4.478288761587932e-37,2.90163356178095e-39,2.098833330801598e-27,1.0799264095365441e-23
2.965499608314963e-15,0.045450764422602166,0.0,0.01128542387404326,0.031075110263184432,0.3194096816913233,0.35048479202817856,0.20701222004370112,0.09201819513065489,0.0,4.774449333265027e-56,2.174357501776368e-19,4.810605309973089e-55,0.0,7.955068728431653e-83,3.343335888664217e-25,5.1215824915027776e-61,4.048773242074545e-52,1.3409001216080498e-78,3.058797602924671e-32,1.499411119160476e-36,1.0782281411344506e-126,7.846024748404145e-31,1.1232859515580312e-84,9.308733679586318e-58,1.1389121196892864e-99,2.1743574765630636e-19,3.5891125802202437e-84,4.100510755457086e-10,1.4017564979994e-10,8.913105649295895e-11,1.113609803392523e-10,9.223903687431545e-11,4.485620117337273e-11,2.223121388159336e-17,2.9311448697637975e-18,1.9683997226170215e-27,3.354363038615854e-24,2.931141898547547e-18,1.158404880669152e-20,1.1461289894438605e-29,4.427482720288932e-11,1.6882599234902572e-36,1.3198898503450546e-38,3.028868239037976e-27,2.249027611021278e-23
3.876015480038969e-15,0.045450764422602166,0.0,0.011285423587879147,0.031075110263184432,0.3194096816345118,0.3504847919939867,0.20701222000178648,0.09201819500477518,0.0,1.0333523682131713e-55,2.841964069724424e-19,1.041230379384198e-54,0.0,3.1138208298290764e-82,7.236109854850953e-25,1.4024287664969088e-60,6.916670374870205e-52,2.9021615924492446e-78,5.225457975493465e-32,1.9597846824611485e-36,3.5603333459281853e-126,1.0255932797599038e-30,2.4311708929067147e-84,2.5489849360997976e-57,4.457998293381307e-99,2.841964026651593e-19,9.827968456357116e-84,5.359307550428498e-10,1.8321465247288768e-10,1.164975200551455e-10,1.4555283572538667e-10,1.2055968673205862e-10,5.862867723854351e-11,3.0228099773132907e-17,5.007383788054189e-18,3.3577764740694975e-27,7.259907960774191e-24,5.007377357399792e-18,2.032315960375367e-20,1.4980321333351508e-29,5.786880253304403e-11,4.617096793453676e-36,4.33433722316194e-38,3.95890310143506e-27,3.842219190055562e-23
4.786531351762975e-15,0.045450764422602166,0.0,0.011285423301724874,0.031075110263184432,0.3194096815777003,0.3504847919597948,0.20701221995987187,0.09201819487890531,0.0,1.9068801116133948e-55,3.509570637607349e-19,1.9215148570910517e-54,0.0,9.809837536193993e-82,1.335303823034384e-24,3.130695257552072e-60,1.0547926350451225e-51,5.355457031950906e-78,7.96882633085044e-32,2.4201582456686073e-36,9.437828094675354e-126,1.2666260893924786e-30,4.486321949874532e-84,5.690196559151292e-57,1.4044558560910692e-98,3.509570571921258e-19,2.1939350185295284e-83,6.618006334116365e-10,2.262536538145842e-10,1.4386398288486461e-10,1.7974469010799866e-10,1.4888029999162953e-10,7.24011516027233e-11,3.8774887853234115e-17,7.636262670992752e-18,5.11596801947874e-27,1.3396887768049017e-23,7.636250804349232e-18,3.180415258024628e-20,1.8499352771381666e-29,7.146277717105043e-11,1.0294685626854263e-35,1.1223090939221214e-37,4.888937918512501e-27,5.859501153940696e-23
5.6970472234869816e-15,0.045450764422602166,0.0,0.011285423015580442,0.031075110263184432,0.3194096815208888,0.35048479192560295,0.20701221991795735,0.09201819475304522,0.0,3.17170541944568e-55,4.1771772054251463e-19,3.19620968508379e-54,0.0,2.5951615180426016e-81,2.221005009843136e-24,6.11399172319256e-60,1.494254120949281e-51,8.907708408210564e-78,1.128890267180083e-31,2.8805318087828525e-36,2.1413409646024562e-125,1.5077009037390506e-30,7.462079803162503e-84,1.1112488664126754e-56,3.715443581915765e-98,4.1771771123720576e-19,4.2845757694306616e-83,7.876607114078313e-10,2.6929265382506697e-10,1.7123044498234425e-10,2.1393654348711776e-10,1.772008766530966e-10,8.61736242659358e-11,4.787139761992753e-17,1.0817781431743233e-17,7.242974376483587e-27,2.2282919003271994e-23,1.0817761694067538e-17,4.620748222642054e-20,2.201838420852909e-29,8.505675111693195e-11,2.0080826751817818e-35,2.493784167193384e-37,5.818972690728813e-27,8.300873483422938e-23
7.518078966934994e-15,0.045450764422602166,0.0,0.011285422443321095,0.031075110263184432,0.31940968140726583,0.35048479185721926,0.20701221983412835,0.09201819450135446,0.0,7.139898689499548e-55,5.512390340865354e-19,7.195788458042769e-54,0.0,1.2811937613101936e-80,4.999755008094395e-24,1.7827168910691742e-59,2.6021847597008533e-51,2.0052346081570204e-77,1.9659179224574106e-31,3.801278934731701e-36,8.055015833900907e-125,1.9899765465704718e-30,1.679805847296294e-83,3.2401780710871053e-56,1.8342608365909984e-97,5.512390178817062e-19,1.2492960943328129e-82,1.0393514689984955e-09,3.5537064985252485e-10,2.2596336698140304e-10,2.8232024723498336e-10,2.3384192018197117e-10,1.1371856448954457e-10,6.771293405396495e-17,1.883873818279214e-17,1.2603431527252332e-26,5.016142038230952e-23,1.883869375101432e-17,8.442904599207555e-20,2.9056447080175806e-29,1.12244696932405e-10,5.841374279203875e-35,9.029357439516336e-37,7.67904210247209e-27,1.4455889099441545e-22
9.339110710383006e-15,0.045450764422602166,0.0,0.011285421871101107,0.031075110263184432,0.3194096812936429,0.35048479178883557,0.2070122197502995,0.0920181942497029,0.0,1.352738346817274e-54,6.847603476045045e-19,1.3634640569373027e-53,0.0,4.337300501633563e-80,9.47262742370098e-24,4.1412052711913444e-59,4.0154589590670255e-51,3.799154333996727e-77,3.033628745065207e-31,4.722026060307698e-36,2.2645473078858053e-124,2.472420208246492e-30,3.182591024045123e-83,7.526850087601557e-56,6.209630960019566e-97,6.847603225986609e-19,2.9020826409106846e-82,1.2910030338638082e-09,4.4144864055555994e-10,2.8069628605414405e-10,3.5070394696921986e-10,2.9048281731924274e-10,1.4126349790956024e-10,8.975126576335678e-17,2.9070253149473246e-17,1.9439147935996292e-26,9.503656855841139e-23,2.907016896837816e-17,1.3643057913334913e-19,3.6094509948291804e-29,1.3943263997965123e-10,1.353879192632867e-34,2.4847763985177034e-36,9.539111340408468e-27,2.230726573289758e-22
1.1160142453831019e-14,0.045450764422602166,0.0,0.011285421298920463,0.031075110263184432,0.31940968118001994,0.3504847917204519,0.20701221966647082,0.0920181939980905,0.0,2.2956540090719783e-54,8.18281661096422e-19,2.314089427607404e-53,0.0,1.1952575061116802e-79,1.6075447341651207e-23,8.331556938625759e-59,5.73407672065545e-51,6.447325009762478e-77,4.332022712632139e-31,5.6427731855108396e-36,5.344721749320873e-124,2.955031888756803e-30,5.40099108939692e-83,1.5143026454330193e-55,1.7112275277508454e-96,8.182816253880697e-19,5.838606341406318e-82,1.5426154123902552e-09,5.275266259344874e-10,3.354292022024907e-10,4.1908764269007694e-10,3.471235680655047e-10,1.6880842452618412e-10,1.1398486970084227e-16,4.1512325361210555e-17,2.775012359347337e-26,1.6128085207962515e-22,4.151218250254123e-17,2.0373447783328277e-19,4.3132572812877213e-29,1.6662058025886926e-10,2.7175855132214654e-34,5.785682855543233e-36,1.1399180408392377e-26,3.1855003039246727e-22
1.2981174197279031e-14,0.045450764422602166,0.0,0.011285420726779162,0.031075110263184432,0.319409681066397,0.3504847916520682,0.20701221958264227,0.0920181937465173,0.0,3.6038837562213823e-54,9.518029745622881e-19,3.633196177022357e-53,0.0,2.879598506551344e-79,2.5236398988208838e-23,1.5152534727965544e-58,7.758038042434391e-51,1.0121477133229614e-76,5.8610998004526e-31,6.56352031034113e-36,1.1194696458374809e-123,3.437811588089298e-30,8.47886646404536e-83,2.7540499133593243e-55,4.122666628450168e-96,9.518029262499325e-19,1.0618625994071687e-81,1.7941886108516666e-09,6.136046059896171e-10,3.901621154283308e-10,4.874713343977997e-10,4.03764172421342e-10,1.9635334433961378e-10,1.4041225065741766e-16,5.61649538383445e-17,3.7536358473154686e-26,2.5319009109389005e-22,5.6164729568714e-17,2.87835278004295e-19,5.0170635673932196e-29,1.9380851777025421e-10,4.930637898715539e-34,1.2006334122445794e-35,1.3259249310115156e-26,4.309910065995603e-22
1.4802205940727044e-14,0.045450764422602166,0.0,0.011285420154677196,0.031075110263184432,0.31940968095277406,0.3504847915836845,0.20701221949881385,0.09201819349498326,0.0,5.336854181387212e-54,1.0853242880021024e-18,5.380818235174066e-53,0.0,6.260840209940363e-79,3.737161988143882e-23,2.554657818006899e-58,1.0087342921554059e-50,1.49885096882369e-76,7.620859983856545e-31,7.484267434798567e-36,2.14229719651307e-123,3.920759306231733e-30,1.2556030159303846e-82,4.643219979340256e-55,8.96352631749323e-96,1.0853242251842496e-18,1.7902586491942081e-81,2.045722635344336e-09,6.996825807212496e-10,4.4489502573349843e-10,5.558550220926266e-10,4.604046303873235e-10,2.2389825735004145e-10,1.6903195663176164e-16,7.302813762248515e-17,4.8797852545027695e-26,3.749392352699644e-22,7.302780551044163e-17,3.9018431316095446e-19,5.72086985314569e-29,2.2099645251399567e-10,8.292189241817233e-34,2.2831390234807754e-35,1.5119318049561138e-26,5.603955824175024e-22
1.6623237684175056e-14,0.045450764422602166,0.0,0.01128541958261456,0.031075110263184432,0.3194096808391511,0.3504847915153008,0.20701221941498563,0.09201819324348841,0.0,7.553229003545113e-54,1.2188456014158651e-18,7.616247090747288e-53,0.0,1.256322113917988e-78,5.2891905276484653e-23,4.0601776740257455e-58,1.2721991356182155e-50,2.121317911036272e-76,9.61130323923328e-31,8.405014558883153e-36,3.819049582532403e-123,4.4038750431725686e-30,1.777050035156624e-82,7.379578619431244e-55,1.7986525694178677e-95,1.2188455221910212e-18,2.845300160828884e-81,2.2972174918851118e-09,7.857605501296822e-10,4.996279331198025e-10,6.242387057747923e-10,5.1704494196401e-10,2.514431635576566e-10,1.9984255533468954e-16,9.210187577468871e-17,6.153460578420304e-26,5.306496279312471e-22,9.210140573819941e-17,5.122132134123204e-19,6.424676138545145e-29,2.4818438449028077e-10,1.3144957017144376e-33,4.053449441135267e-35,1.6979386630297768e-26,7.067637544137006e-22
1.844426942762307e-14,0.045450764422602166,0.0,0.011285419010591251,0.031075110263184432,0.3194096807255283,0.35048479144691713,0.20701221933115752,0.09201819299203269,0.0,1.031198167392091e-53,1.3523669148035763e-18,1.0399108441801883e-52,0.0,2.3492594215778823e-78,7.221021914975592e-23,6.153025703420039e-58,1.5661983345413407e-50,2.8961111626926575e-76,1.1832429543556312e-30,9.325761682594892e-36,6.419657270127833e-123,4.8871587989007285e-30,2.4261023850796798e-82,1.1183435996579965e-54,3.363390206745096e-95,1.3523668172702474e-18,4.311930818346937e-81,2.5486731865217e-09,8.718385142152134e-10,5.543608375890612e-10,6.926223854445339e-10,5.736851071519649e-10,2.7898806296264996e-10,2.3284260771428433e-16,1.1338616735786662e-16,7.574661817018459e-26,7.244643632779864e-22,1.1338552564505203e-16,6.553603696982156e-19,7.128482423591596e-29,2.753723136992976e-10,1.9868376492591487e-33,6.794288210429947e-35,1.883945505635012e-26,8.700955191897111e-22
2.026530117107108e-14,0.045450764422602166,0.0,0.011285418438607255,0.031075110263184432,0.3194096806119054,0.35048479137853344,0.2070122192473296,0.09201819274061615,0.0,1.3672780217717331e-53,1.4858882281652358e-18,1.3789750162526594e-52,0.0,4.136830263638504e-78,9.574438903211945e-23,8.966980672824746e-58,1.8907318888479927e-50,3.8399884124257054e-76,1.428423887364091e-30,1.0246508805933777e-35,1.0275627743021177e-122,5.370610573405084e-30,3.216798155426092e-82,1.6297941805433082e-54,5.9226215149542856e-95,1.4858881104219278e-18,6.283900409987897e-81,2.8000897253722626e-09,9.579164729781454e-10,6.090937391431124e-10,7.610060611020901e-10,6.303251259517584e-10,3.065329555652142e-10,2.68030658525239e-16,1.3688101142499477e-16,9.143388968294914e-26,9.605753228409857e-22,1.3688016057091492e-16,8.210803547390486e-19,7.832288708285064e-29,3.025602401412364e-10,2.8878704016954442e-33,1.0849663268047221e-34,2.0699523331073465e-26,1.0503908733155109e-21
2.3907364657967106e-14,0.045450764422602166,0.0,0.011285417294757193,0.031075110263184432,0.3194096803846596,0.35048479124176607,0.20701221907967415,0.09201819223790048,0.0,2.2438292501525997e-53,1.7529308548104008e-18,2.2635000578361974e-52,0.0,1.1200000296724033e-77,1.5712534123984664e-22,1.7369105506299047e-57,2.631402063056487e-50,6.301774376782182e-76,1.987990651682743e-30,1.2088003051493004e-35,2.348648554253904e-122,6.338018178696712e-30,5.279061813187633e-82,3.1569229688822237e-54,1.6034828234452443e-94,1.7529306909426534e-18,1.2171960143062868e-80,3.302805360091251e-09,1.1300723745374143e-09,7.18559533512914e-10,8.977734003815989e-10,7.436047243891334e-10,3.616227203638236e-10,3.449649615791046e-16,1.9050235321935724e-16,1.2723420999697927e-25,1.5763905325627917e-21,1.9050095689141098e-16,1.2260299407004098e-18,9.239901276613093e-29,3.5693608472463813e-10,5.5643757568034286e-33,2.4690824581008058e-34,2.4419659443244045e-26,1.4618723358108134e-21
