Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),H2NOX(204),HOX(29),HNOX(512),H2NO(88),NX(539),HNX(511),OX(27),H2NO3(231),CH3OX(210),CH2OX(659),CHOX(675),CH2X(34),CHX(35),CX(33),SX(708),HNOH(93)
1.0412255874058764e-10,0.0521079599565058,0.0,0.012918375387696353,0.031075110263184432,0.31940273999421265,0.3504806166915121,0.20700775677439923,0.09201714155240734,0.0,5.46974250541798e-33,1.4385411318491745e-12,4.844713588206708e-35,0.0,1.1153058537653333e-48,5.505151896797817e-11,1.6400968498155064e-37,2.1412466872640227e-33,6.008015386872853e-56,1.7868593506412664e-20,2.0200319067581804e-27,9.679004638770097e-90,5.591871636131565e-22,3.698248485085952e-61,1.0117915689598005e-34,2.9985745013435624e-63,1.4355864607761687e-12,4.731939420576445e-58,1.0548328797206887e-06,5.251847283952552e-06,3.38094615276092e-06,4.175446588323342e-06,2.80163736054431e-06,1.6594249718280613e-06,7.224400837537753e-10,1.520823341635623e-08,4.642038704486836e-16,1.0524321022669413e-09,1.4348086987220247e-08,1.3834619078890682e-08,5.1556066298207935e-21,1.6617673350870874e-06,9.350115350941344e-18,1.8079257759560988e-15,1.8146941590974543e-20,2.9266370668440887e-16,2.7616812086427452e-18,1.1178651086568197e-12,1.486037918477374e-14
1.0432310512607367e-10,0.0521079599565058,0.0,0.01291833991782829,0.031075110263184432,0.31940272665012986,0.3504806086701481,0.2070077492914156,0.09201714155998375,0.0,5.5229003344581626e-33,1.4413118331032165e-12,4.876587760223743e-35,0.0,1.1282521524435677e-48,5.537167379027181e-11,1.6527613708769057e-37,2.149502881019587e-33,6.042797499157244e-56,1.7937457089333197e-20,2.02392256695668e-27,9.772575683373119e-90,5.608111221256171e-22,3.719658694621112e-61,1.0196041724760614e-34,3.033381464546356e-63,1.4383457775065988e-12,4.768493313409585e-58,1.054830139536105e-06,5.2619292556087705e-06,3.3875159432748394e-06,4.183467949641606e-06,2.805924401601278e-06,1.662569733899836e-06,7.237294472550781e-10,1.5266351819309008e-08,4.659926654256439e-16,1.0584133997837412e-09,1.4401332004147301e-08,1.3887724108688629e-08,5.165536513000311e-21,1.664963273291699e-06,9.421363295952454e-18,1.8252389682187602e-15,1.8181851769105293e-20,2.9322649573379065e-16,2.77286831241564e-18,1.1221717466449335e-12,1.49174124477349e-14
1.045236515115597e-10,0.0521079599565058,0.0,0.012918304451507266,0.031075110263184432,0.31940271330614783,0.35048060064886327,0.20700774181210804,0.09201714156757788,0.0,5.576466597514488e-33,1.4440825342938464e-12,4.908614264300035e-35,0.0,1.141323423981276e-48,5.569307286261465e-11,1.6654990660759823e-37,2.157774960881313e-33,6.077713594681888e-56,1.8006452984227707e-20,2.0278132269986873e-27,9.866869005596942e-90,5.624371954396654e-22,3.7411513778162005e-61,1.0274619137791196e-34,3.0685244250192425e-63,1.4411050723146402e-12,4.8052585525038365e-58,1.0548273995201375e-06,5.272011101597478e-06,3.3940859474209315e-06,4.1914892316815625e-06,2.810207784288612e-06,1.6657142989977497e-06,7.250183518098239e-10,1.532457905922037e-08,4.677848961252084e-16,1.064416891789936e-09,1.4454667890776967e-08,1.3940924805353316e-08,5.175466395730831e-21,1.6681591938227808e-06,9.493013840314467e-18,1.842683912966943e-15,1.821676179624639e-20,2.937889940791266e-16,2.7891033859812448e-18,1.1264866440390734e-12,1.4974553923475572e-14
1.0472419789704574e-10,0.0521079599565058,0.0,0.012918268988730245,0.031075110263184432,0.31940269996226645,0.35048059262765774,0.2070077343364734,0.09201714157518971,0.0,5.630443596295686e-33,1.446853235421065e-12,4.940793564285171e-35,0.0,1.1545206309818928e-48,5.6015718638679593e-11,1.6783102164110949e-37,2.1660629268472383e-33,6.112763931002254e-56,1.8075581190364536e-20,2.031703886884271e-27,9.961888777678421e-90,5.640653836234806e-22,3.7627266932098245e-61,1.0353649661844448e-34,3.1040059707771864e-63,1.443864345200475e-12,4.842235950549862e-58,1.0548246596825995e-06,5.282092821932924e-06,3.4006561651486886e-06,4.199510434445988e-06,2.8144875117145176e-06,1.6688586671246253e-06,7.263067978861702e-10,1.5382915124711284e-08,4.695805625232987e-16,1.0704426161980245e-09,1.4508094605711661e-08,1.3994221135711915e-08,5.1853962780126265e-21,1.6713550966821912e-06,9.565068461747667e-18,1.8602613533360475e-15,1.8251671666932728e-20,2.9435343077731964e-16,2.7748925054856994e-18,1.1308098340165857e-12,1.5031803606133126e-14
1.0492474428253177e-10,0.0521079599565058,0.0,0.012918233529494191,0.031075110263184432,0.31940268661848586,0.3504805846065315,0.20700772686450858,0.0920171415828193,0.0,5.684833639453251e-33,1.4496239364848728e-12,4.973126124589099e-35,0.0,1.1678447407485376e-48,5.633961357233081e-11,1.691195103335182e-37,2.174366778915398e-33,6.1479487656737775e-56,1.8144841707012096e-20,2.0355945466134995e-27,1.0057639185443974e-89,5.65695686745238e-22,3.784384799340574e-61,1.043313503287787e-34,3.139828702470496e-63,1.4466235961642843e-12,4.8794263215583715e-58,1.0548219200330592e-06,5.292174416629365e-06,3.407226596407814e-06,4.207531557937656e-06,2.8187635869849607e-06,1.6720028382834322e-06,7.275947859517763e-10,1.5441360004403276e-08,4.713796645958378e-16,1.076490610905837e-09,1.4561612107568303e-08,1.4047613066605941e-08,5.19532615984597e-21,1.674550981871789e-06,9.637528640315332e-18,1.877972034765861e-15,1.8286581379246675e-20,2.9491798676357674e-16,2.76092368578893e-18,1.1351412876210946e-12,1.5089161489844982e-14
1.051252906680178e-10,0.0521079599565058,0.0,0.012918198073796072,0.031075110263184432,0.3194026732748059,0.3504805765854845,0.20700771939621052,0.09201714159046663,0.0,5.7396390462612056e-33,1.4523946374852704e-12,5.005612410478103e-35,0.0,1.1812967277897576e-48,5.6664760117724554e-11,1.7041540089958165e-37,2.18268651708383e-33,6.183268356251864e-56,1.8214234533438907e-20,2.039485206186442e-27,1.0154124435522193e-89,5.673281048731074e-22,3.80612585474702e-61,1.0513076991131877e-34,3.17599524012164e-63,1.4493828252062501e-12,4.91683048155725e-58,1.054819180580724e-06,5.30225588570105e-06,3.413797241146219e-06,4.2155526021593385e-06,2.823036013202493e-06,1.67514681247632e-06,7.28882316473502e-10,1.549991368691869e-08,4.731822023187479e-16,1.0825609137887973e-09,1.4615220354985906e-08,1.410110056489878e-08,5.20525604123113e-21,1.6777468493934293e-06,9.710395858964961e-18,1.8958167062369472e-15,1.8321490942822623e-20,2.954816071673784e-16,2.761791560137942e-18,1.139480991224718e-12,1.5146627568748652e-14
1.0532583705350383e-10,0.0521079599565058,0.0,0.012918162621632845,0.031075110263184432,0.3194026599312268,0.35048056856451676,0.20700771193157602,0.09201714159813172,0.0,5.794862143614676e-33,1.4551653384222584e-12,5.038252887831777e-35,0.0,1.194877571802139e-48,5.6991160729225645e-11,1.7171872160380363e-37,2.1910221413505727e-33,6.21872296029189e-56,1.8283759668913542e-20,2.043375865603168e-27,1.0251348749475789e-89,5.689626380752547e-22,3.827950017967713e-61,1.059347727991412e-34,3.212508217701401e-63,1.4521420323265534e-12,4.954449248019024e-58,1.0548164413345495e-06,5.312337229162221e-06,3.4203680993120235e-06,4.223573567113807e-06,2.827304793467217e-06,1.678290589705525e-06,7.301693899176745e-10,1.555857616088054e-08,4.749881756679514e-16,1.0886535627062873e-09,1.4668919306619359e-08,1.4154683597469438e-08,5.215185922168378e-21,1.6809426992489666e-06,9.783671602546768e-18,1.9137961192608736e-15,1.8356400348856888e-20,2.9604298179014177e-16,2.7931959257190825e-18,1.1438289303498344e-12,1.5204201836981744e-14
1.0552638343898987e-10,0.0521079599565058,0.0,0.012918127173001495,0.031075110263184432,0.31940264658774825,0.3504805605436283,0.20700770447060202,0.09201714160581463,0.0,5.8505052676907174e-33,1.4579360392958375e-12,5.071048023275909e-35,0.0,1.2085882588101384e-48,5.731881786145343e-11,1.7302950077120808e-37,2.1993736517136623e-33,6.254312835349201e-56,1.8353417112704666e-20,2.0472665248637463e-27,1.0349316367064335e-89,5.705992864198407e-22,3.849857447541182e-61,1.067433764626372e-34,3.249370286193363e-63,1.454901217525376e-12,4.992283440173731e-58,1.0548137023031954e-06,5.322418447027127e-06,3.4269391708551727e-06,4.231594452803828e-06,2.831569930876268e-06,1.6814341699739753e-06,7.314560067499364e-10,1.5617347414912526e-08,4.767975846193708e-16,1.0947685954981803e-09,1.4722708921142772e-08,1.4208362131215909e-08,5.225115802657987e-21,1.6841385314402539e-06,9.857357358295643e-18,1.931911028424576e-15,1.8391309581278758e-20,2.9660919815151164e-16,2.7488596450946276e-18,1.1481852040987801e-12,1.5261884288681914e-14
1.057269298244759e-10,0.0521079599565058,0.0,0.01291809172789899,0.031075110263184432,0.31940263324437057,0.3504805525228191,0.20700769701328547,0.09201714161351533,0.0,5.90657076203114e-33,1.4607067401060082e-12,5.103998284027059e-35,0.0,1.2224297798813362e-48,5.764773396922827e-11,1.7434776677473036e-37,2.2077410481711366e-33,6.290038238979114e-56,1.8423206864081024e-20,2.0511571839682453e-27,1.0448031542497397e-89,5.722380499750228e-22,3.8718483020059404e-61,1.0755659840173869e-34,3.286584110139806e-63,1.4576603808028997e-12,5.0303338786428126e-58,1.0548109634950972e-06,5.332499539310003e-06,3.4335104557244115e-06,4.239615259232167e-06,2.8358314285244312e-06,1.6845775532842835e-06,7.327421674354225e-10,1.5676227437638978e-08,4.786104291489287e-16,1.1009060499889078e-09,1.4776589157245536e-08,1.426213613305118e-08,5.235045682700226e-21,1.6873343459691424e-06,9.931454616708445e-18,1.950162190770051e-15,1.8426218687590612e-20,2.971718119805262e-16,2.7693506669867797e-18,1.1525496802601263e-12,1.5319674917986928e-14
1.0592747620996193e-10,0.0521079599565058,0.0,0.012918056286322293,0.031075110263184432,0.31940261990109353,0.3504805445020892,0.2070076895596232,0.0920171416212339,0.0,5.963060978106868e-33,1.4634774408527711e-12,5.13710413793694e-35,0.0,1.2364031315257388e-48,5.797791150758667e-11,1.7567354803881074e-37,2.216124330721034e-33,6.325899428736922e-56,1.8493128922311425e-20,2.055047842916734e-27,1.054749854555105e-89,5.73878928808954e-22,3.8939227399004866e-61,1.0837445614813389e-34,3.3241523687152555e-63,1.4604195221593055e-12,5.068601385543492e-58,1.0548082249184554e-06,5.342580506025086e-06,3.440081953866539e-06,4.247635986401588e-06,2.8400892895039657e-06,1.6877207396380215e-06,7.340278724386625e-10,1.573521621768484e-08,4.804267092325478e-16,1.1070659639863105e-09,1.4830559973633377e-08,1.4316005569904331e-08,5.244975562295366e-21,1.690530142837481e-06,1.0005964869920504e-17,1.968550365989811e-15,1.846112762290927e-20,2.9773246868828347e-16,2.8101907868118842e-18,1.1569224015781595e-12,1.537757371903457e-14
1.0612802259544796e-10,0.0521079599565058,0.0,0.012918020848268395,0.031075110263184432,0.3194026065579172,0.35048053648143856,0.20700768210961223,0.0920171416289703,0.0,6.0199782767568016e-33,1.4662481415361273e-12,5.170366053607041e-35,0.0,1.2505093166928436e-48,5.830935293182004e-11,1.7700687304868858e-37,2.2245234993613936e-33,6.361896662177885e-56,1.856318328666476e-20,2.0589385017092805e-27,1.0647721664398702e-89,5.75521922989782e-22,3.916080919763295e-61,1.0919696727099768e-34,3.362077758407133e-63,1.4631786415947753e-12,5.107086784758705e-58,1.0548054865811991e-06,5.352661347186612e-06,3.4466536652312933e-06,4.2556566343148555e-06,2.844343516904155e-06,1.690863729038038e-06,7.353131222235342e-10,1.5794313743675803e-08,4.822464248461506e-16,1.1132483752786473e-09,1.4884621329031385e-08,1.4369970408723411e-08,5.254905441443681e-21,1.693725922047119e-06,1.008088961250631e-17,1.987076316874662e-15,1.8496036399702568e-20,2.9829645450419676e-16,2.801290939765522e-18,1.1613034327683933e-12,1.5435580685962752e-14
1.06328568980934e-10,0.0521079599565058,0.0,0.012917985413734272,0.031075110263184432,0.31940259321484166,0.3504805284608671,0.20700767466324937,0.0920171416367246,0.0,6.077325026578551e-33,1.469018842156077e-12,5.203784500258953e-35,0.0,1.2647493436781604e-48,5.864206069743072e-11,1.7834777033988279e-37,2.2329385540902542e-33,6.398030196857234e-56,1.8633369956410008e-20,2.062829160345954e-27,1.0748705202459637e-89,5.771670325856513e-22,3.938323000132823e-61,1.1002414937050563e-34,3.4003629900758903e-63,1.4659377391094905e-12,5.145790901631616e-58,1.0548027484910403e-06,5.3627420628088096e-06,3.453225589766926e-06,4.263677202974729e-06,2.848594113811824e-06,1.6940065214866793e-06,7.365979172533634e-10,1.5853520004238163e-08,4.840695759656598e-16,1.1194533216379872e-09,1.4938773182180607e-08,1.4424030616472141e-08,5.264835320145439e-21,1.696921683599902e-06,1.0156230341870666e-17,2.005740808806226e-15,1.853094503618156e-20,2.988565780179302e-16,2.8558405553290258e-18,1.165692667744902e-12,1.5493695812909424e-14
1.0652911536642003e-10,0.0521079599565058,0.0,0.01291794998271692,0.031075110263184432,0.31940257987186677,0.3504805204403749,0.20700766722053157,0.09201714164449677,0.0,6.135103602660962e-33,1.4717895427126209e-12,5.237359947632371e-35,0.0,1.279124225263744e-48,5.89760372600974e-11,1.796962684899191e-37,2.241369494905654e-33,6.434300290330178e-56,1.870368893081619e-20,2.066719818826823e-27,1.0850453475914754e-89,5.7881425766470315e-22,3.960649139547518e-61,1.1085602007273317e-34,3.439010786644285e-63,1.4686968147036327e-12,5.1847145627253845e-58,1.0548000106555102e-06,5.372822652905906e-06,3.459797727424534e-06,4.271697692383967e-06,2.8528410833117417e-06,1.6971491169872776e-06,7.378822579910163e-10,1.591283498799876e-08,4.858961625669981e-16,1.1256808408228747e-09,1.4993015491835467e-08,1.4478186160127298e-08,5.274765198400914e-21,1.7001174274976755e-06,1.0231988557231795e-17,2.0245446093088264e-15,1.8565853500273797e-20,2.9942431366842074e-16,2.788331532822572e-18,1.1700902804545902e-12,1.555191909401262e-14
1.0672966175190606e-10,0.0521079599565058,0.0,0.012917914555213331,0.031075110263184432,0.31940256652899257,0.35048051241996203,0.20700765978145574,0.09201714165228689,0.0,6.1933163895089e-33,1.4745602432057597e-12,5.271092866217999e-35,0.0,1.293634980744063e-48,5.931128507575372e-11,1.8105239613721128e-37,2.249816321805633e-33,6.4707072001518975e-56,1.8774140209152432e-20,2.0706104771519558e-27,1.09529708194626e-89,5.804635982950733e-22,3.983059496545801e-61,1.1169259704129722e-34,3.4780238885440307e-63,1.4714558683773831e-12,5.223858596371544e-58,1.0547972730818888e-06,5.382903117492129e-06,3.4663700781480407e-06,4.279718102545324e-06,2.8570844284857022e-06,1.7002915155426399e-06,7.391661448987032e-10,1.597225868358519e-08,4.877261846260882e-16,1.1319309705722578e-09,1.5047348216769748e-08,1.4532437006684606e-08,5.284695076210374e-21,1.7033131537422827e-06,1.0308165761047422e-17,2.043488489059782e-15,1.8600761822581847e-20,2.999881137931738e-16,2.7889261810556212e-18,1.1744960921938706e-12,1.561025052341047e-14
1.0693020813739209e-10,0.0521079599565058,0.0,0.012917879131220493,0.031075110263184432,0.3194025531862192,0.3504805043996283,0.20700765234601876,0.09201714166009495,0.0,6.251965780282673e-33,1.477330943635494e-12,5.304983727195849e-35,0.0,1.308282635417373e-48,5.964780660056847e-11,1.824161819760544e-37,2.2582790347882305e-33,6.507251183877538e-56,1.8844723790687912e-20,2.0745011353214202e-27,1.1056261584833828e-89,5.821150545448948e-22,4.0055542296660746e-61,1.1253389797426903e-34,3.517405052348329e-63,1.4742149001309238e-12,5.263223832524612e-58,1.05479453577723e-06,5.392983456581698e-06,3.472942641896043e-06,4.28773843346156e-06,2.8613241524127723e-06,1.7034337171547323e-06,7.404495784380091e-10,1.6031791079625736e-08,4.895596421188533e-16,1.1382037486071038e-09,1.510177131577497e-08,1.4586783123157114e-08,5.294624953574094e-21,1.706508862335566e-06,1.038476345768527e-17,2.062573221606786e-15,1.8635669984509556e-20,3.00551756196972e-16,2.78741724634652e-18,1.178910169307085e-12,1.5668690095241175e-14
1.0713075452287812e-10,0.0521079599565058,0.0,0.012917843710735398,0.031075110263184432,0.31940253984354644,0.3504804963793739,0.2070076449142176,0.09201714166792098,0.0,6.311054176480311e-33,1.4801016440018243e-12,5.339033002408948e-35,0.0,1.3230682203815036e-48,5.998560429093551e-11,1.8378765475448932e-37,2.266757633851487e-33,6.543932499062219e-56,1.8915439674691913e-20,2.078391793335286e-27,1.1160330140175808e-89,5.837686264822964e-22,4.0281334974467284e-61,1.1337994060285758e-34,3.557157050222833e-63,1.476973909964436e-12,5.302811102700099e-58,1.0547917987483785e-06,5.403063670188833e-06,3.479515418611797e-06,4.295758685135422e-06,2.865560258169396e-06,1.7065757218261062e-06,7.417325590699312e-10,1.6091432164749338e-08,4.913965350212156e-16,1.1444992126310925e-09,1.515628474765974e-08,1.4641224476574524e-08,5.304554830492341e-21,1.7097045532793652e-06,1.0461783153993408e-17,2.0817995832894917e-15,1.8670577990205344e-20,3.0111515348895797e-16,2.78884714506265e-18,1.1833325067500983e-12,1.5727237803643015e-14
1.0733130090836416e-10,0.0521079599565058,0.0,0.012917808293755037,0.031075110263184432,0.3194025265009744,0.35048048835919865,0.2070076374860492,0.09201714167576501,0.0,6.370583987879779e-33,1.4828723443047513e-12,5.373241164357838e-35,0.0,1.3379927725082257e-48,6.032468060347183e-11,1.8516684327385343e-37,2.2752521189934418e-33,6.580751403261032e-56,1.8986287860433786e-20,2.08228245119362e-27,1.1265180869947868e-89,5.8542431417540255e-22,4.050797458426128e-61,1.1423074269113235e-34,3.597282669856729e-63,1.479732897878101e-12,5.342621239961487e-58,1.0547890620019774e-06,5.413143758327748e-06,3.4860884082443883e-06,4.303778857569666e-06,2.869792748829422e-06,1.7097175295592222e-06,7.430150872548809e-10,1.6151181927585587e-08,4.932368633090986e-16,1.1508174003307649e-09,1.521088847124956e-08,1.4695761033983008e-08,5.314484706965389e-21,1.7129002265755196e-06,1.0539226359327415e-17,2.101168353198951e-15,1.870548584225725e-20,3.0167873925542726e-16,2.7884355635674692e-18,1.1877631087821028e-12,1.578589364275434e-14
1.0753184729385019e-10,0.0521079599565058,0.0,0.012917772880276415,0.031075110263184432,0.31940251315850304,0.3504804803391027,0.20700763006151043,0.09201714168362703,0.0,6.430557632566093e-33,1.4856430445442756e-12,5.407608686201872e-35,0.0,1.3530573344759337e-48,6.066503799501807e-11,1.8655377638888222e-37,2.2837624902121364e-33,6.617708154029039e-56,1.9057268347182946e-20,2.0861731088964908e-27,1.137081817498336e-89,5.870821176923338e-22,4.0735462711426234e-61,1.1508632203608608e-34,3.6377847145506084e-63,1.4824918638721007e-12,5.382655078923204e-58,1.0547863255444722e-06,5.423223721012658e-06,3.4926616107425556e-06,4.311798950767037e-06,2.874021627464099e-06,1.7128591403565968e-06,7.442971634526872e-10,1.621104035676473e-08,4.95080626958425e-16,1.157158349375496e-09,1.5265582445386886e-08,1.4750392762445228e-08,5.324414582993508e-21,1.7160958822258656e-06,1.0617094585446562e-17,2.1206803131946203e-15,1.874039353908222e-20,3.022422799189523e-16,2.7886436772607038e-18,1.1922019730879004e-12,1.584465760671358e-14
