Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),H2NOX(204),HOX(29),HNOX(512),H2NO(88),NX(539),HNX(511),OX(27),H2NO3(231),CH3OX(210),CH2OX(659),CHOX(675),CH2X(34),CHX(35),CX(33),SX(708),HNOH(93),H2NX(201),H3NX(202),HNO2(94),HONO(92),H2X(216),NO3(95),HNO(87)
6.609975828419706e-10,0.13399411829887187,0.0,0.03310042772387976,0.031077422865153158,0.31210141772307165,0.3407045883374301,0.20699513591966454,0.09205919626879754,2.1895285101206708e-25,1.2221510830277866e-11,0.0026409661104762456,5.647429425049208e-07,6.3047847032336545e-18,9.904333352879024e-17,3.0172303562441103e-05,6.286064447828682e-14,6.3522780818037384e-12,5.503491079309252e-19,4.361628552556201e-09,1.655020805185369e-08,5.078534887156317e-29,8.155405836802919e-05,1.6138175802280796e-19,1.4192103657467762e-12,6.811774418687814e-23,0.002633202222619192,3.9013455446855945e-22,3.624548262209995e-07,2.7882878777988024e-07,9.384993927482104e-05,4.255969850938373e-07,2.5301533815223543e-07,1.908516880028602e-07,4.3218182455206293e-07,1.912214052580232e-07,0.007191337318406846,2.089538582148384e-05,7.117592674541885e-07,3.58105494056276e-05,0.007108918732147635,5.60856060048911e-07,1.973494267172183e-12,1.0153547345516664e-08,6.506224947832046e-12,2.2221668936116467e-09,2.6691929811094268e-08,1.6210393357604135e-05,7.076673329196229e-05,2.6016807548977103e-08,6.790501315418752e-08,2.2038378748656707e-05,7.44870956180251e-06,5.817743453677701e-09,3.635626789247182e-07,4.753106037320362e-06
6.638010743711492e-10,0.13399411829887187,0.0,0.03310007420750314,0.031077442163808162,0.3120709933132925,0.3406640621602391,0.2069950648838538,0.09205956135010891,2.269029541798558e-25,1.2373655732474793e-11,0.002651883670438295,5.734761062513391e-07,6.477946532653223e-18,1.0086101150514876e-16,3.041690014452667e-05,6.367553284914821e-14,6.4084619318146e-12,5.573797868558182e-19,4.380691922244039e-09,1.6620369831600772e-08,5.187076707099941e-29,8.189104150289275e-05,1.6344126960886417e-19,1.4333026318966602e-12,6.937361953609386e-23,0.00264404779761118,3.973127237216875e-22,3.6246237367366585e-07,2.788425194375635e-07,9.39263686432778e-05,4.2554175957029295e-07,2.5301252970106416e-07,1.9079842345399093e-07,4.3346862673882933e-07,1.911650230008193e-07,0.007221148871206249,2.0972297285434393e-05,7.119703725787027e-07,3.593835794803158e-05,0.007138271411084622,5.608456117501448e-07,1.982072910568624e-12,1.0235510188444008e-08,6.506752311080207e-12,2.232323862203494e-09,2.6813261338018262e-08,1.628113966841809e-05,7.115095357403557e-05,2.5999449100670985e-08,6.791272310073662e-08,2.2206123511317344e-05,7.534720407088972e-06,5.893565176057626e-09,3.6525842039870536e-07,4.806489768148054e-06
6.666045659003279e-10,0.13399411829887187,0.0,0.03309972215054753,0.031077461471072234,0.31204057365079885,0.34062354394058114,0.20699499384969705,0.0920599280716035,2.3510458271792783e-25,1.2527021976410135e-11,0.002662798829152776,5.823046570718074e-07,6.6550522920972255e-18,1.0270427795381306e-16,3.066190643693011e-05,6.449741724938374e-14,6.464911237193137e-12,5.64470074143388e-19,4.3997548481065796e-09,1.669053131455747e-08,5.297465764937879e-29,8.222794373758279e-05,1.655182022181426e-19,1.4474773735438833e-12,7.064730545193958e-23,0.0026548905955381496,4.0459395201523764e-22,3.6246994752802833e-07,2.7885552319848254e-07,9.400153844404294e-05,4.254865643774871e-07,2.5300973263054985e-07,1.9074564310176834e-07,4.347522749489775e-07,1.9110916678581905e-07,0.007250954555215691,2.104917446562342e-05,7.121847232044064e-07,3.6066001481896376e-05,0.007167617416498033,5.608352104906443e-07,1.9906550932556365e-12,1.0317725370721234e-08,6.507278843789234e-12,2.242469030953881e-09,2.6934587913475462e-08,1.6351884031599684e-05,7.153588114069533e-05,2.598237494168513e-08,6.79202534826789e-08,2.2374354310322434e-05,7.621356669555581e-06,5.969944162168447e-09,3.6695538225820505e-07,4.86022085531682e-06
6.694080574295066e-10,0.13399411829887187,0.0,0.03309937153631778,0.031077480786752643,0.31201015873470106,0.3405830336772311,0.20699492281718607,0.09206029643328317,2.4356451565836826e-25,1.268161394482998e-11,0.002673711586566329,5.912291883518584e-07,6.8361730928660046e-18,1.0457338598385891e-16,3.0907316365710424e-05,6.532632738165628e-14,6.521626230034816e-12,5.716202211309044e-19,4.4188173315341385e-09,1.676069250046306e-08,5.409725518936633e-29,8.256476501546012e-05,1.6761262871311229e-19,1.4617347624753742e-12,7.193898051985303e-23,0.0026657306157934985,4.1197931263715844e-22,3.624775474571644e-07,2.7886780856831284e-07,9.407546395640419e-05,4.25431399287093e-07,2.5300694681098227e-07,1.9069334080891275e-07,4.360327780037621e-07,1.9105383000759066e-07,0.007280754370405995,2.1126017783614598e-05,7.124022596807942e-07,3.619348104942613e-05,0.007196956749364327,5.608248557298806e-07,1.9992407766633955e-12,1.0400191682563445e-08,6.5078045336939966e-12,2.2526023610714198e-09,2.7055909497275228e-08,1.6422626457331905e-05,7.192151570174841e-05,2.5965580842289256e-08,6.7927606938752e-08,2.254306963930582e-05,7.708620140713034e-06,6.046880512395301e-09,3.6865356350759203e-07,4.914299758072419e-06
6.722115489586853e-10,0.13399411829887187,0.0,0.03309902234827736,0.0310775001106595,0.3119797485641112,0.3405425313689628,0.20699485178631277,0.09206066643515133,2.522896827197268e-25,1.2837436016535545e-11,0.002684621942625935,6.00250294056867e-07,7.021380982793816e-18,1.0646859017967435e-16,3.1153123919532924e-05,6.616229294733455e-14,6.5786071424253605e-12,5.78830479151592e-19,4.437879373898864e-09,1.6830853389056854e-08,5.523879624661002e-29,8.29015052800774e-05,1.6972462194869954e-19,1.4760749703495862e-12,7.32488244003291e-23,0.002676567857771516,4.1946988595064286e-22,3.6248517313946675e-07,2.788793849440678e-07,9.414816031072474e-05,4.2537626407294506e-07,2.5300417211387087e-07,1.9064151050848972e-07,4.3731014500315937e-07,1.9099900613491604e-07,0.007310548316754479,2.1202827654964547e-05,7.12622923410177e-07,3.632079768783651e-05,0.007226289410660915,5.608145469323123e-07,2.0078299227741385e-12,1.0482907925474383e-08,6.508329368959092e-12,2.262723816720726e-09,2.7177226054559402e-08,1.649336695567599e-05,7.230785696484151e-05,2.5949062639326456e-08,6.793478606668922e-08,2.271226799595996e-05,7.796512607637404e-06,6.1243743096266065e-09,3.703529631511012e-07,4.968726931364443e-06
6.750150404878639e-10,0.13399411829887187,0.0,0.033098674570047754,0.03107751944260569,0.31194934313814265,0.34050203701454923,0.20699478075706904,0.09206103807721307,2.6128716693332897e-25,1.2994492566405217e-11,0.002695529897278927,6.093685687244264e-07,7.210748953796346e-18,1.0839014660383511e-16,3.13993231494018e-05,6.700534364650827e-14,6.63585420644077e-12,5.861010995346203e-19,4.456940976554895e-09,1.6901013980078177e-08,5.639951935791508e-29,8.323816447517775e-05,1.718542547722697e-19,1.4904981686963766e-12,7.457701783135465e-23,0.0026874023208673893,4.270667594147493e-22,3.624928242585897e-07,2.7889026161504494e-07,9.421964248904595e-05,4.253211585110305e-07,2.5300140841194063e-07,1.9059014620328874e-07,4.385843853165562e-07,1.9094468871017288e-07,0.007340336394244914,2.1279604489310167e-05,7.128466568283398e-07,3.644795242929203e-05,0.007255615401366171,5.608042835673686e-07,2.0164224941250683e-12,1.0565872912320168e-08,6.508853338171448e-12,2.272833364958813e-09,2.7298537555678415e-08,1.656410553657245e-05,7.269490463548637e-05,2.5932816235032372e-08,6.794179342394243e-08,2.2881947882025105e-05,7.885035852981128e-06,6.202425619466255e-09,3.720535801928259e-07,5.023502825877763e-06
6.778185320170426e-10,0.13399411829887187,0.0,0.0330983281854079,0.031077538782406836,0.3119189424559107,0.34046155061276223,0.20699470972944706,0.0920614113594751,2.7056420730235607e-25,1.3152787965416163e-11,0.002706435450472979,6.18584607456783e-07,7.404350949435196e-18,1.1033831279997424e-16,3.164590816838267e-05,6.785550917800301e-14,6.693367654147338e-12,5.934323336050991e-19,4.476002140838535e-09,1.697117427326636e-08,5.757966504941698e-29,8.357474254469317e-05,1.7400160002360807e-19,1.5050045289168857e-12,7.592374263084107e-23,0.002698234004477197,4.347710276050093e-22,3.625005005033936e-07,2.789004477637717e-07,9.428992532571165e-05,4.25266082379481e-07,2.529986555791281e-07,1.905392419652028e-07,4.398555085736211e-07,1.9089087134871538e-07,0.007370118602867474,2.135634869045464e-05,7.130734033855903e-07,3.657494630084581e-05,0.007284934722459406,5.607940651094369e-07,2.025018453810562e-12,1.0649085467397008e-08,6.509376430332976e-12,2.2829309756725396e-09,2.7419843976068487e-08,1.663484220984214e-05,7.308265841708446e-05,2.591683759587922e-08,6.794863152839018e-08,2.305210780327856e-05,7.974191654983948e-06,6.281034490444592e-09,3.737554136367191e-07,5.078627888063757e-06
6.806220235462213e-10,0.13399411829887187,0.0,0.033097983178293454,0.03107755812988127,0.3118885465165314,0.34042107216237294,0.20699463870343887,0.0920617862819461,2.8012820149392745e-25,1.3312326580665612e-11,0.0027173386021561116,6.278990059133295e-07,7.602261872499248e-18,1.1231334779564622e-16,3.189287315131579e-05,6.871281923939484e-14,6.751147717601688e-12,6.008244326840693e-19,4.495062868068422e-09,1.7041334268360784e-08,5.877947584475305e-29,8.391123943274326e-05,1.7616673053490185e-19,1.5195942222834157e-12,7.728918169905407e-23,0.002709062907997917,4.425837922340194e-22,3.6250820156788955e-07,2.789099524669491e-07,9.435902350801369e-05,4.252110354585638e-07,2.5299591349057597e-07,1.9048879193460868e-07,4.4112352465535727e-07,1.9083754773825576e-07,0.0073998949426187,2.143306065645205e-05,7.133031075281874e-07,3.670178032438196e-05,0.0073142473749208785,5.60783891037846e-07,2.033617765484406e-12,1.0732544426492879e-08,6.509898634853289e-12,2.2930166215165797e-09,2.754114529613111e-08,1.670557698518734e-05,7.347111801095164e-05,2.590112275144389e-08,6.795530285903073e-08,2.322274626952387e-05,8.063981787483859e-06,6.360200954228211e-09,3.754584624865923e-07,5.134102560171284e-06
6.834255150754e-10,0.13399411829887187,0.0,0.033097639532796194,0.03107757748484995,0.3118581553191232,0.34038060166215167,0.20699456767903673,0.0920621628446366,2.899867085644205e-25,1.3473112775391797e-11,0.002728239352276693,6.373123603031522e-07,7.80455759260272e-18,1.1431551210518564e-16,3.214021233452004e-05,6.957730352702532e-14,6.809194628850787e-12,6.082776480884971e-19,4.514123159545693e-09,1.7111493965100815e-08,5.9999196273233e-29,8.424765508363365e-05,1.7834971913072093e-19,1.5342674199393072e-12,7.86735190210411e-23,0.002719889030827419,4.505061621720195e-22,3.62515927151185e-07,2.789187846963951e-07,9.442695157685789e-05,4.251560175306727e-07,2.5299318202262874e-07,1.90438790319749e-07,4.423884436853304e-07,1.907847116382452e-07,0.007429665413501433,2.1509740779690776e-05,7.135357146801413e-07,3.682845551656037e-05,0.00734355335973177,5.607737608368483e-07,2.0422203933612245e-12,1.0816248636943412e-08,6.510419941542432e-12,2.3030902778524933e-09,2.766244150111418e-08,1.6776309872192782e-05,7.386028311634241e-05,2.588566779329973e-08,6.79618098566605e-08,2.3393861794580174e-05,8.154408019927981e-06,6.439925025828482e-09,3.771627257461155e-07,5.189927280277442e-06
6.862290066045786e-10,0.13399411829887187,0.0,0.03309729723316331,0.031077596847136478,0.31182776886280533,0.3403401391108676,0.20699449665623307,0.09206254104755905,3.0014745171826523e-25,1.3635150908994521e-11,0.002739137700783432,6.468252673776391e-07,8.011314953799737e-18,1.1634506773256042e-16,3.23879200154882e-05,7.044899173601606e-14,6.867508619931974e-12,6.157922311312666e-19,4.533183016554154e-09,1.718165336322586e-08,6.123907287800786e-29,8.458398944185476e-05,1.8055063862799985e-19,1.5490242928988205e-12,8.007693966905613e-23,0.0027307123723644736,4.585392534674548e-22,3.6252367695742684e-07,2.789269533199859e-07,9.449372392744919e-05,4.2510102838031894e-07,2.5299046105282804e-07,1.9038923139611452e-07,4.436502760210744e-07,1.907323568792552e-07,0.0074594300155247885,2.1586389446975438e-05,7.137711712253787e-07,3.6954972888763893e-05,0.007372852677874188,5.607636739956048e-07,2.050826302218079e-12,1.0900196957682047e-08,6.510940340603717e-12,2.3131519226883307e-09,2.7783732580995036e-08,1.6847040880326756e-05,7.425015343047404e-05,2.5870468873931104e-08,6.796815492453869e-08,2.3565452896271452e-05,8.245472117383462e-06,6.5202067038088304e-09,3.788682024188172e-07,5.246102482318097e-06
6.890324981337573e-10,0.13399411829887187,0.0,0.0330969562637967,0.031077616216567017,0.31179738714669836,0.34029968450728915,0.2069944256350202,0.09206292089072815,3.1061832110044824e-25,1.3798445337055435e-11,0.0027500336476253885,6.564383244231406e-07,8.222611782215329e-18,1.1840227817421927e-16,3.263599055257407e-05,7.132791356028341e-14,6.9260899228729765e-12,6.233684331211727e-19,4.552242440360447e-09,1.7251812462475325e-08,6.249935422423788e-29,8.492024245208015e-05,1.8276956183601873e-19,1.5638650120470154e-12,8.149962980498181e-23,0.0027415329320087467,4.6668418936752545e-22,3.6253145069574685e-07,2.789344671025957e-07,9.455935480999562e-05,4.250460677941208e-07,2.529877504599068e-07,1.9034010950582888e-07,4.449090322456699e-07,1.906804773623595e-07,0.0074891887487041,2.1663007039607733e-05,7.140094244902606e-07,3.7081333447047974e-05,0.00740214533033116,5.60753630008165e-07,2.0594354573951625e-12,1.0984388259284659e-08,6.511459822626567e-12,2.3232015366192308e-09,2.790501853036522e-08,1.6917770018942185e-05,7.464072864855064e-05,2.585552220567061e-08,6.797434042903776e-08,2.37375180964159e-05,8.337175840548284e-06,6.6010459704907325e-09,3.805748915080842e-07,5.302628596118171e-06
6.91835989662936e-10,0.13399411829887187,0.0,0.03309661660925222,0.031077635592970262,0.3117670101699248,0.340259237850184,0.2069943546153907,0.09206330237416059,3.214073766229629e-25,1.3963000411357892e-11,0.002760927192751961,6.661521292536878e-07,8.438526893692642e-18,1.2048740842193357e-16,3.288441836467119e-05,7.221409869255294e-14,6.984938769691938e-12,6.310065053629137e-19,4.57130143221421e-09,1.7321971262588666e-08,6.378029090725876e-29,8.525641405916528e-05,1.8500656155638514e-19,1.5787897481396298e-12,8.294177668274927e-23,0.002752350709160801,4.749421003387193e-22,3.6253924808020506e-07,2.7894133470703413e-07,9.462385833043035e-05,4.2499113556079456e-07,2.529850501237846e-07,1.9029141905703372e-07,4.4616472315949334e-07,1.9062906705851636e-07,0.007518941613060869,2.173959393346589e-05,7.142504227264464e-07,3.720753819209262e-05,0.007431431318086617,5.607436283734488e-07,2.0680478247967852e-12,1.1068821424008741e-08,6.511978378579441e-12,2.333239102768694e-09,2.8026299348316824e-08,1.698849729727764e-05,7.503200846378659e-05,2.5840824059657946e-08,6.798036870028096e-08,2.3910055920815287e-05,8.429520945762102e-06,6.682442792158411e-09,3.8228279201716133e-07,5.35950604742172e-06
6.946394811921147e-10,0.13399411829887187,0.0,0.03309627825423895,0.031077654976177402,0.3117366379316081,0.3402187991383189,0.20699428359733713,0.09206368549787546,3.325228508254419e-25,1.4128820479906547e-11,0.0027718183361128967,6.759672802037656e-07,8.659140101456259e-18,1.2260072496563412e-16,3.313319793088439e-05,7.310757682437396e-14,7.0440553923974354e-12,6.387066991570844e-19,4.590359993348249e-09,1.7392129763305328e-08,6.508213556074703e-29,8.559250420814612e-05,1.8726171058301512e-19,1.5937986718029596e-12,8.440356865075524e-23,0.0027631657032220988,4.833141240873311e-22,3.625470688297345e-07,2.7894756469498195e-07,9.468724845115094e-05,4.2493623147114406e-07,2.529823599255615e-07,1.9024315452327657e-07,4.4741735977213657e-07,1.905781200079514e-07,0.007548688608622735,2.1816150499082996e-05,7.144941150940998e-07,3.7333588119156555e-05,0.007460710642125397,5.607336685952263e-07,2.0766633708914493e-12,1.1153495345827314e-08,6.512495999802791e-12,2.3432646067307615e-09,2.814757503833111e-08,1.705922272445843e-05,7.542399256743024e-05,2.5826370764820175e-08,6.79862420327661e-08,2.4083064899244324e-05,8.522509185017012e-06,6.764397119262192e-09,3.8399190294915114e-07,5.416735257921782e-06
6.974429727212933e-10,0.13399411829887187,0.0,0.03309594118361845,0.031077674366022098,0.31170627043087296,0.34017836837045945,0.20699421258085227,0.09206407026189396,3.4397315177020687e-25,1.4295909886946582e-11,0.002782707077658285,6.858843761211416e-07,8.884532223791467e-18,1.2474249579624208e-16,3.3382323790193584e-05,7.400837764613402e-14,7.103440022988496e-12,6.464692658001695e-19,4.609418124978705e-09,1.746228796436479e-08,6.64051428648836e-29,8.592851284423761e-05,1.8953508170211496e-19,1.60889195353374e-12,8.588519515427652e-23,0.0027739779135950013,4.9180140557996685e-22,3.6255491266808454e-07,2.789531655279244e-07,9.474953899177477e-05,4.248813553180497e-07,2.529796797475132e-07,1.901953104428995e-07,4.486669532944928e-07,1.9052763031954138e-07,0.007578429735423412,2.1892677101724068e-05,7.147404516454217e-07,3.74594842180338e-05,0.007489983303433224,5.607237501820986e-07,2.085282062712177e-12,1.1238408930457664e-08,6.5130126780021295e-12,2.3532780365129162e-09,2.826884560816826e-08,1.712994630949767e-05,7.581668064878706e-05,2.5812158706872742e-08,6.799196268597728e-08,2.4256543565440125e-05,8.61614230596833e-06,6.846908886620539e-09,3.8570222330701417e-07,5.474316645290001e-06
7.00246464250472e-10,0.13399411829887187,0.0,0.033095605382403956,0.03107769376234041,0.3116759076668459,0.3401379455453708,0.20699414156592882,0.09206445666623986,3.557668659719749e-25,1.4464272972982598e-11,0.00279359341733856,6.959040163597483e-07,9.114785091739286e-18,1.269129904084941e-16,3.3631790541111e-05,7.491653084707325e-14,7.163092893454623e-12,6.542944565845357e-19,4.62847582830521e-09,1.753244586550654e-08,6.77495695545164e-29,8.626443991283241e-05,1.9182674769216258e-19,1.6240697636990256e-12,8.738684673788214e-23,0.0027847873396827667,5.004050970640329e-22,3.6256277932376506e-07,2.789581455680818e-07,9.481074362991078e-05,4.2482650689645865e-07,2.529770094730848e-07,1.9014788141843034e-07,4.499135151310061e-07,1.9047759217019933e-07,0.007608164993502662,2.1969174101461945e-05,7.149893833085092e-07,3.758522747301235e-05,0.007519249302996718,5.607138726474758e-07,2.093903867856049e-12,1.132356109538508e-08,6.51352840524109e-12,2.3632793824797926e-09,2.83901110697595e-08,1.7200668061297313e-05,7.621007239524264e-05,2.579818432734088e-08,6.799753288498367e-08,2.443049045709163e-05,8.71042205194528e-06,6.929978013620699e-09,3.874137520935684e-07,5.53225062320603e-06
7.030499557796507e-10,0.13399411829887187,0.0,0.03309527083575956,0.031077713164970804,0.31164554963865404,0.3400975306618171,0.2069940705525597,0.09206484471093927,3.679127613624553e-25,1.463391407479722e-11,0.002804477355104501,7.060268007726192e-07,9.349981556807201e-18,1.291124798037624e-16,3.388159284133151e-05,7.583206611529852e-14,7.223014235775818e-12,6.621825227984249e-19,4.647533104511055e-09,1.760260346647011e-08,6.91156744273214e-29,8.66002853594995e-05,1.9413678132388895e-19,1.639332272536072e-12,8.890871504784269e-23,0.0027955939808895543,5.091263580882113e-22,3.6257066852999035e-07,2.7896251307933746e-07,9.487087590194587e-05,4.2477168600337303e-07,2.5297434898688515e-07,1.901008621159753e-07,4.511570568720857e-07,1.9042799980425991e-07,0.007637894382906236,2.204564185325204e-05,7.152408618715282e-07,3.771081886283504e-05,0.007548508641803378,5.607040355095557e-07,2.102528754483918e-12,1.1408950769881678e-08,6.514043173934615e-12,2.3732686372977736e-09,2.851137143910024e-08,1.7271387988649256e-05,7.66041674922856e-05,2.578444412260064e-08,6.800295482102625e-08,2.4604904115829065e-05,8.80535016196174e-06,7.013604404418004e-09,3.891264883114893e-07,5.5905376013867176e-06
7.058534473088294e-10,0.13399411829887187,0.0,0.033094937528999446,0.031077732573754072,0.3116151963454262,0.3400571237185616,0.20699399954073777,0.09206523439602088,3.804197902900758e-25,1.4804837525469325e-11,0.0028153588909072286,7.162533297048815e-07,9.590205498695356e-18,1.3134123649286913e-16,3.413172540737671e-05,7.675501313779792e-14,7.283204281922586e-12,6.701337157259475e-19,4.666589954763351e-09,1.7672760766995012e-08,7.05037183519625e-29,8.693604912998278e-05,1.9646525536025948e-19,1.654679650152216e-12,9.04509928345373e-23,0.0028063978366204222,5.179663555229197e-22,3.6257858002462345e-07,2.789662762281632e-07,9.492994920384587e-05,4.2471689243783976e-07,2.529716981746804e-07,1.9005424726461414e-07,4.5239759028667856e-07,1.903788475328669e-07,0.00766761790368584,2.212208070700595e-05,7.154948399671984e-07,3.7836259360662506e-05,0.007577761320841569,5.606942382913019e-07,2.1111566913194614e-12,1.14945768950205e-08,6.514556976842162e-12,2.383245795880217e-09,2.8632626736145878e-08,1.734210610023635e-05,7.699896562353016e-05,2.5770934642939467e-08,6.800823065209288e-08,2.4779783087213507e-05,8.900928370726873e-06,7.0977879481337626e-09,3.9084043096330944e-07,5.649177985615074e-06
7.08656938838008e-10,0.13399411829887187,0.0,0.03309460544758701,0.031077751988533336,0.3115848477862926,0.3400167247143669,0.20699392853045617,0.09206562572151587,3.9329709255507344e-25,1.497704765439201e-11,0.00282623802469821,7.265842039867983e-07,9.835541833038131e-18,1.3359953449889514e-16,3.4382183014233065e-05,7.768540160045474e-14,7.34366326385597e-12,6.781482866470748e-19,4.685646380213196e-09,1.774291776682082e-08,7.19139642762499e-29,8.727173117019965e-05,1.9881224255645587e-19,1.6701120665247582e-12,9.201387395485782e-23,0.002817198906281329,5.269262635807568e-22,3.62586513550119e-07,2.7896944308454104e-07,9.498797679197034e-05,4.246621260009384e-07,2.5296905692338856e-07,1.9000803165579697e-07,4.5363512731500084e-07,1.9033012973336166e-07,0.007697335555899085,2.219849100766389e-05,7.157512710575763e-07,3.796154993403833e-05,0.007607007341100528,5.606844805204208e-07,2.119787647648258e-12,1.1580438423684935e-08,6.515069807060978e-12,2.3932108553336946e-09,2.875387698470813e-08,1.7412822404633477e-05,7.739446647073857e-05,2.57576524916353e-08,6.801336250348148e-08,2.4955125920726355e-05,8.997158408655807e-06,7.18252851905173e-09,3.9255557905141894e-07,5.708172177769033e-06
7.114604303671867e-10,0.13399411829887187,0.0,0.03309427457713404,0.031077771409153982,0.3115545039603841,0.33997633364799446,0.20699385752170799,0.09206601868745819,4.065539984801889e-25,1.5150548787290183e-11,0.0028371147564292517,7.370200249268655e-07,1.0086076519160911e-17,1.3588764935998293e-16,3.46329604949843e-05,7.862326118806175e-14,7.404391413527549e-12,6.862264868376324e-19,4.704702381995823e-09,1.781307446568708e-08,7.334667723529732e-29,8.760733142623974e-05,2.0117781565985726e-19,1.685629691500845e-12,9.359755337461072e-23,0.002827997189279133,5.360072638369318e-22,3.625944688534683e-07,2.7897202162288266e-07,9.504497178390037e-05,4.2460738649576985e-07,2.5296642512107264e-07,1.899622101427438e-07,4.5486968006142593e-07,1.9028184084867268e-07,0.007727047339609452,2.2274873095266163e-05,7.16010109419136e-07,3.808669154485616e-05,0.00763624670357035,5.606747617293376e-07,2.1284215933164752e-12,1.1666534320573674e-08,6.515581658019489e-12,2.403163814904744e-09,2.8875122212354288e-08,1.7483536910308587e-05,7.779066971384314e-05,2.5744594324054496e-08,6.801835246835222e-08,2.5130931169758933e-05,9.094042001880216e-06,7.267825976813192e-09,3.942719315780648e-07,5.767520575849977e-06
7.142639218963654e-10,0.13399411829887187,0.0,0.03309394490339987,0.031077790835463647,0.3115241648668332,0.3399359505182053,0.2069937865144864,0.09206641329388439,4.202000320172e-25,1.5325345246237928e-11,0.0028479890860525084,7.475613943049618e-07,1.034189656785196e-17,1.3820585813213484e-16,3.488405274043835e-05,7.956862158433507e-14,7.465388962879485e-12,6.943685675692927e-19,4.72375796123078e-09,1.78832308633334e-08,7.480212435967772e-29,8.794284984436362e-05,2.03562047410022e-19,1.7012326947973502e-12,9.52022271709162e-23,0.0028387926850215956,5.452105452496828e-22,3.62602445686143e-07,2.789740197229449e-07,9.510094715927876e-05,4.245526737274451e-07,2.529638026569347e-07,1.8991677763984626e-07,4.561012607875246e-07,1.9023397538670775e-07,0.0077567532548862336,2.2351227305023362e-05,7.162713101281379e-07,3.821168514932878e-05,0.007665479409241983,5.606650814551735e-07,2.1370584987292924e-12,1.1752863562201265e-08,6.51609252347068e-12,2.4131046759277605e-09,2.8996362450307037e-08,1.755424962562376e-05,7.818757503096845e-05,2.573175684676727e-08,6.802320260826857e-08,2.5307197391602036e-05,9.191580872258936e-06,7.353680166610584e-09,3.9598948754535076e-07,5.827223574011076e-06
7.170674134255441e-10,0.13399411829887187,0.0,0.0330936164122905,0.031077810267312173,0.3114938305047736,0.33989557532375936,0.20699371550878468,0.09206680954083382,4.342449138895328e-25,1.550144134967548e-11,0.0028588610135204732,7.5820891436555e-07,1.0603090049149193e-17,1.405544393920047e-16,3.513545469874929e-05,8.052151247192839e-14,7.526656143844507e-12,7.025747801095679e-19,4.74281311902207e-09,1.7953386959499387e-08,7.628057488357771e-29,8.827828637100126e-05,2.0596501053866906e-19,1.7169212460007573e-12,9.682809253460474e-23,0.002849585392917375,5.545373041806748e-22,3.626104438040395e-07,2.7897544517074164e-07,9.515591576066232e-05,4.2449798750307275e-07,2.5296118942130893e-07,1.8987172912207184e-07,4.5732988190525786e-07,1.90186527919747e-07,0.007786453301804511,2.2427553967385677e-05,7.165348290462807e-07,3.833653169795933e-05,0.007694705459107217,5.60655439239721e-07,2.1456983348492847e-12,1.1839425136894428e-08,6.5166023974856315e-12,2.423033441773258e-09,2.911759773334683e-08,1.7624960558836257e-05,7.858518209845287e-05,2.5719136816681153e-08,6.802791495372752e-08,2.54839231474356e-05,9.289776737388513e-06,7.44009091937967e-09,3.9770824595523767e-07,5.887281562585391e-06
7.198709049547227e-10,0.13399411829887187,0.0,0.03309328908985769,0.03107782970455159,0.3114635008733399,0.339855208063416,0.20699364450459623,0.09206720742834869,4.486985647711871e-25,1.5678841412425918e-11,0.0028697305387859868,7.689631878109296e-07,1.086974610014177e-17,1.4293367323968486e-16,3.538716137503431e-05,8.14819635324467e-14,7.588193188345946e-12,7.108453757218032e-19,4.761867856458322e-09,1.802354275392467e-08,7.778230015295072e-29,8.861364095275092e-05,2.0838677776965957e-19,1.7326955145670435e-12,9.847534777261115e-23,0.002860375312376033,5.6398874441538905e-22,3.6261846296742283e-07,2.789763056594531e-07,9.520989029438509e-05,4.244433276317473e-07,2.5295858530565556e-07,1.898270596243706e-07,4.585555559703191e-07,1.9013949308383778e-07,0.007816147480445094,2.2503853408111056e-05,7.168006228066274e-07,3.846123213551416e-05,0.007723924854158686,5.606458346294177e-07,2.154341073194202e-12,1.1926218044784217e-08,6.517111274447005e-12,2.4329501177973538e-09,2.9238828099715266e-08,1.7695669718099526e-05,7.898349059087025e-05,2.570673104019098e-08,6.80324915046795e-08,2.5661107002318302e-05,9.388631310613736e-06,7.527058051990277e-09,3.9942820580954287e-07,5.9476949281137905e-06
