Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),H2NOX(204),HOX(29),HNOX(512),H2NO(88),NX(539),HNX(511),OX(27),H2NO3(231),CH3OX(210),CH2OX(659),CHOX(675),CH2X(34),CHX(35),CX(33),SX(708),HNOH(93),H2NX(201),H3NX(202),HNO2(94),HONO(92),H2X(216),NO3(95),HNO(87),H3NO3(626),H2NOX(203),H2N2X(602),N2O2(378),OCX(32),S(567),HNO(549),NO(1160),SX(540),SX(1251),S(1268),ONONO(331),SX(1279),NOX(214),CH2OH(45),S(1443),S(1482),S(1458),CNOX(1420),NH2(85),NH(86),N2OX(1412),S(1414),S(1422),CH3NX(699),CH2NX(707),CH3O(46),H3NO(550),CHNO2(385),S(1654),S(2008),NO2X(206)
1.8454145748875758e-10,0.11869709560727104,0.0,0.029396978957562766,0.031075457669493513,0.3193165436275001,0.35020897272694396,0.20700728494893444,0.09201931191493941,8.910475262218542e-22,1.3494759543154687e-14,0.0001998817232902853,2.1437237150686827e-11,1.5443202028462237e-14,3.676043277129794e-21,9.094012941494618e-07,1.3113654464315736e-13,1.6343675309445524e-14,5.0719791035362725e-23,3.882369910852013e-10,2.0399102274372884e-10,1.5166971655038767e-32,1.0142000974461145e-06,1.3918367279916145e-20,1.233411445830794e-15,4.152674383324912e-28,0.0001995672191100085,4.930951102466631e-20,3.6228128273363533e-07,5.118933104028864e-07,4.3206435942015565e-05,7.715881837718258e-07,2.9984750398514217e-07,4.3723874296647566e-07,2.1772091954908878e-07,4.5639347481098966e-07,7.43936581736861e-05,6.690636989222738e-06,1.0373958387924285e-06,1.2014348309829693e-05,7.2843475299932e-05,1.6522759587829918e-06,1.6102228683930988e-12,1.1261374721165193e-09,3.565049263563005e-12,3.288733820906387e-10,6.620333129555135e-10,2.781588780692805e-06,2.99144231779343e-06,4.498984316243443e-08,9.993985543689632e-08,3.8013136586999107e-07,2.3065965820793903e-08,3.855758840326467e-11,6.19936498054841e-08,1.871525332519174e-09,7.263368956242394e-08,3.1383133640775678e-06,6.240397081619181e-13,4.9377178019289426e-29,1.1482105120408147e-12,4.081781158628913e-18,4.412804718804537e-10,1.2842202748187045e-15,8.732684792464813e-19,7.624444957200429e-12,7.4792662432872795e-22,4.777386978037588e-21,1.5911485188556101e-27,2.031824308945681e-12,1.7078789789879776e-07,2.5504981791816137e-16,5.456680018854662e-13,2.127854532234872e-27,7.154721306436674e-15,2.0496909813184107e-07,1.6945637962050423e-11,3.8996826806229254e-17,6.990134955290302e-21,3.919778787368264e-20,2.1266157283774218e-14,3.3086691932761256e-11,2.797410936204797e-08,2.6190299299196684e-17,5.0079454542313574e-30,1.5239539586400377e-36,8.918099174220793e-29,1.7847881199302834e-06
1.8536404200092196e-10,0.11869709560727104,0.0,0.029396675647372625,0.031075463475957056,0.3193161276021835,0.35020774700696317,0.20700726348210371,0.09201932566131393,9.108615506976409e-22,1.3684829279622694e-14,0.00020077055669049632,2.171945186973393e-11,1.56552386846145e-14,3.773901260192468e-21,9.21613115800775e-07,1.3381181557046576e-13,1.6489851330414664e-14,5.140503101824867e-23,3.9095096343875893e-10,2.049003365773101e-10,1.5576852081129202e-32,1.018710276683462e-06,1.41680250524159e-20,1.2508113816990163e-15,4.251520079084576e-28,0.00020045244111841832,5.019410535903558e-20,3.6228037734453656e-07,5.121665504248594e-07,4.3383373587102003e-05,7.715773769548035e-07,2.99844347835961e-07,4.367876253384192e-07,2.180508681698452e-07,4.558335088514207e-07,7.472814906140861e-05,6.72253128041217e-06,1.0357550697235394e-06,1.2070417493680643e-05,7.316764878616757e-05,1.6539313230486815e-06,1.6183054717217498e-12,1.1375232465523162e-09,3.568651485050961e-12,3.2960970089490827e-10,6.662740743909452e-10,2.799616316498949e-06,3.005750043054713e-06,4.48447262623251e-08,1.0000059850533837e-07,3.835011566449041e-07,2.3304339462703778e-08,3.9262019525682234e-11,6.254200067122201e-08,1.890040301711834e-09,7.328352285376582e-08,3.151252794129689e-06,6.256078036262589e-13,5.068581686860435e-29,1.1660449510097565e-12,4.119893397604252e-18,4.464200858704045e-10,1.3106695132630633e-15,8.709697564915708e-19,7.657508581559865e-12,7.4958967336215e-22,4.8618559372556415e-21,1.5969080780024223e-27,2.0411462353229837e-12,1.7231405227728684e-07,2.5827058778582713e-16,5.54826359877787e-13,2.1565217755879178e-27,7.271322838011556e-15,2.0596696161295317e-07,1.7107076655160984e-11,3.9438555147176794e-17,7.150864870821071e-21,3.997340816426602e-20,2.1346582105440984e-14,3.3216167980501105e-11,2.8214851392013615e-08,2.64286127851982e-17,5.145909716432459e-30,1.5796017028011663e-36,9.202322946696924e-29,1.7927054955159938e-06
1.8618662651308634e-10,0.11869709560727104,0.0,0.029396372766079003,0.031075469294640015,0.3193157115578735,0.3502065212894745,0.20700724200808365,0.09201933947492963,9.310334837473968e-22,1.3876645876297053e-14,0.00020165937120689042,2.2004287172510883e-11,1.5869251328471715e-14,3.873943157281915e-21,9.33924777758513e-07,1.3652852950379942e-13,1.6636679553155376e-14,5.2096468779029214e-23,3.936707053588969e-10,2.0580965177320092e-10,1.5995923828090884e-32,1.0232203570295702e-06,1.4421028593493093e-20,1.2683794942479791e-15,4.352277359482296e-28,0.00020133762468231786,5.10905565399864e-20,3.622794915629415e-07,5.124389946176642e-07,4.355997369248506e-05,7.715665797129118e-07,2.99841196027767e-07,4.363397118776513e-07,2.1838199124480763e-07,4.5527674229665283e-07,7.506266511934451e-05,6.7543744389950264e-06,1.0341216522808829e-06,1.2126441324432166e-05,7.349181760914692e-05,1.6555682143827776e-06,1.6263734033933562e-12,1.1489574241881683e-09,3.5722139600416617e-12,3.3034509335964617e-10,6.705205168609395e-10,2.8176616735676797e-06,3.0200667947518177e-06,4.470081942124494e-08,1.0006083698643309e-07,3.8688557462124936e-07,2.354420062638501e-08,3.9975767651833076e-11,6.309276143393503e-08,1.908698396144225e-09,7.393625793388104e-08,3.1641834524076327e-06,6.271631966332178e-13,5.202396197498053e-29,1.184065057065761e-12,4.158198390703561e-18,4.5159447907983693e-10,1.3375390548107272e-15,8.691038494048705e-19,7.690498333316591e-12,7.512656535384818e-22,4.947474364108612e-21,1.602570174535298e-27,2.0504537957476577e-12,1.7384703014509228e-07,2.6151878595774427e-16,5.641001068602623e-13,2.185446516878593e-27,7.389205344490594e-15,2.0696564113506925e-07,1.7269319403196026e-11,3.988219308311867e-17,7.314594777673162e-21,4.0762209808331007e-20,2.1427257233371074e-14,3.33454667206094e-11,2.8456547619602837e-08,2.6668043719404746e-17,5.287085495846446e-30,1.637094447232807e-36,9.494359984761323e-29,1.800622488344809e-06
1.8700921102525072e-10,0.11869709560727104,0.0,0.029396070313934992,0.03107547512543533,0.3193152954945151,0.35020529557447805,0.20700722052687362,0.09201935335585039,9.515683735540573e-22,1.4070216504835011e-14,0.00020254816683967794,2.2291758351990336e-11,1.608524993950501e-14,3.976208285812828e-21,9.463364946062324e-07,1.3928711661814822e-13,1.678415999782507e-14,5.2794133411940664e-23,3.963962075427763e-10,2.0671896835023963e-10,1.6424351114463006e-32,1.0277303383911906e-06,1.4677407713079833e-20,1.2861166883973838e-15,4.454974821043736e-28,0.00020222276980283959,5.199897023809001e-20,3.6227862539758385e-07,5.127106460992756e-07,4.373623578025417e-05,7.715557921550874e-07,2.998380485637666e-07,4.358949721207931e-07,2.1871428382312346e-07,4.5472317476838346e-07,7.5397206342761e-05,6.7861666842980245e-06,1.0324956705856572e-06,1.218241973038594e-05,7.381598176854734e-05,1.6571868344644818e-06,1.634426682619964e-12,1.1604398314995461e-09,3.575737122970931e-12,3.310795887623995e-10,6.747725896160702e-10,2.835724651498089e-06,3.034392638443756e-06,4.455810867546838e-08,1.0012057663980514e-07,3.902846164903198e-07,2.378555303490045e-08,4.0698906506774355e-11,6.364593203545555e-08,1.92750034443706e-09,7.459189490665227e-08,3.1771053719555317e-06,6.287060516684838e-13,5.339216781554838e-29,1.2022717178220212e-12,4.196696357380413e-18,4.5680370419802583e-10,1.364833582514707e-15,8.658218833922675e-19,7.723414763612162e-12,7.529611474014063e-22,5.0342535045362195e-21,1.6081413915091462e-27,2.0597471163241843e-12,1.7538683199822288e-07,2.6479453447211256e-16,5.734902230600405e-13,2.2146299284330537e-27,7.508375796306223e-15,2.0796513710421755e-07,1.7432367031135183e-11,4.032773070082617e-17,7.481368197526267e-21,4.1564375946821365e-20,2.150818298759009e-14,3.347458984046281e-11,2.8699197095820438e-08,2.6908592612976887e-17,5.4315343100219304e-30,1.6964872697062706e-36,9.794391781801752e-29,1.8085390980222406e-06
1.878317955374151e-10,0.11869709560727104,0.0,0.029395768291186265,0.031075480968237163,0.3193148794120532,0.3502040698619737,0.20700719903847306,0.09201936730414018,9.724713209559729e-22,1.426554832414494e-14,0.00020343694358906898,2.2581880745422208e-11,1.6303244508588162e-14,4.08073649826989e-21,9.58848478331651e-07,1.4208800913625483e-13,1.6932292684607895e-14,5.349805403251144e-23,3.991274609848684e-10,2.0762828632734803e-10,1.686230035153158e-32,1.0322402206749394e-06,1.493719235428235e-20,1.304023870666458e-15,4.559641366489931e-28,0.0002031078764811153,5.2919452596331315e-20,3.6227777885612476e-07,5.129815079440542e-07,4.391215938158421e-05,7.715450143838671e-07,2.998349054470805e-07,4.354533759419246e-07,2.190477408555476e-07,4.541728050242052e-07,7.57317727269396e-05,6.817908237216257e-06,1.030877204939164e-06,1.2238352641239445e-05,7.414014126404607e-05,1.65878738278013e-06,1.6424653301183435e-12,1.1719702955454377e-09,3.5792214035524784e-12,3.318132159567709e-10,6.790302423568076e-10,2.853805052082412e-06,3.0487276390569097e-06,4.4416580273875046e-08,1.001798231396962e-07,3.93698278941603e-07,2.4028400410476868e-08,4.143150993980737e-11,6.420151241760603e-08,1.946446874921315e-09,7.525043387597416e-08,3.1900185855261624e-06,6.302365317602188e-13,5.479099732325805e-29,1.2206658180915577e-12,4.235387517118609e-18,4.6204781350882854e-10,1.392557808730557e-15,8.644233651208869e-19,7.756258415186182e-12,7.546507695377584e-22,5.1222046749643505e-21,1.6136276137322487e-27,2.069026323182267e-12,1.7693345833261267e-07,2.680979553963363e-16,5.829976930509214e-13,2.2440731828557785e-27,7.628841159996422e-15,2.0896544992124297e-07,1.7596220367724846e-11,4.077515820508249e-17,7.651229111808581e-21,4.238009161483314e-20,2.158935968521996e-14,3.3603539024227416e-11,2.8942798872601753e-08,2.7150259977102558e-17,5.579318613334884e-30,1.7578367092994738e-36,1.010260330085547e-28,1.816455324156565e-06
1.8865438004957948e-10,0.11869709560727104,0.0,0.029395466698071217,0.031075486822940864,0.31931446331043306,0.35020284415196146,0.20700717754288125,0.09201938131986284,9.93747479821065e-22,1.446264848039756e-14,0.00020432570145527371,2.2874669734315664e-11,1.6523245037999194e-14,4.187568187011002e-21,9.714609383319322e-07,1.4493164132213373e-13,1.7081077633714776e-14,5.420825977765872e-23,4.0186445697388165e-10,2.0853760572353138e-10,1.7309940162786064e-32,1.036750003787302e-06,1.5200412593394516e-20,1.322101949182735e-15,4.666306206786973e-28,0.0002039929447182756,5.3852110230159815e-20,3.6227695194517753e-07,5.132515831834797e-07,4.408774403662519e-05,7.715342464957747e-07,2.998317666807457e-07,4.350148935487515e-07,2.1938235719812654e-07,4.5362563099220444e-07,7.606636426717593e-05,6.849599320118812e-06,1.029266331922442e-06,1.2294239988049396e-05,7.446429609532042e-05,1.6603700566469653e-06,1.6504893680675815e-12,1.183548643978022e-09,3.582667226829035e-12,3.3254600337740255e-10,6.832934252309232e-10,2.871902679282185e-06,3.06307186089202e-06,4.427622067398235e-08,1.00238582076486e-07,3.9712655866278233e-07,2.4272746474504833e-08,4.217365192234943e-11,6.475950252219892e-08,1.9655387156375213e-09,7.591187494575325e-08,3.2029231255841387e-06,6.317547984743036e-13,5.622102198760109e-29,1.239248239874239e-12,4.274272089431481e-18,4.673268588939233e-10,1.4207164751428317e-15,8.612649317047696e-19,7.789029834494986e-12,7.5631480015143885e-22,5.21133926251803e-21,1.619031253395875e-27,2.0782915424575678e-12,1.7848690964411227e-07,2.7142917082662837e-16,5.926235057543435e-13,2.2737774530294163e-27,7.750608398267875e-15,2.0996657998188596e-07,1.776088024544534e-11,4.122446591890572e-17,7.824221964846431e-21,4.320954375450734e-20,2.16707876405356e-14,3.373231595280899e-11,2.9187352002811724e-08,2.739304632299704e-17,5.7305018077128084e-30,1.8212008001897986e-36,1.0419183027296185e-28,1.824371166358813e-06
1.8947696456174387e-10,0.11869709560727104,0.0,0.02939516553482112,0.03107549268944295,0.3193140471896004,0.3502016184444412,0.2070071560400976,0.09201939540308225,1.0154020574214139e-21,1.4661524107037126e-14,0.00020521444043850243,2.3170140744421095e-11,1.6745261541421943e-14,4.2967442890743e-21,9.841740814190248e-07,1.4781844947457626e-13,1.7230514865383444e-14,5.492477980578512e-23,4.046071870897311e-10,2.0944692655787827e-10,1.776744140340543e-32,1.0412596876346319e-06,1.5467098639911075e-20,1.340351833690845e-15,4.774998863196471e-28,0.0002048779745154503,5.479705022753961e-20,3.6227614467033306e-07,5.135208748068785e-07,4.426298929439473e-05,7.715234885816802e-07,2.99828632267716e-07,4.345794954787939e-07,2.1971812761576232e-07,4.53081649804368e-07,7.640098095877978e-05,6.88124015675744e-06,1.0276631244933706e-06,1.2350081703196497e-05,7.478844626204764e-05,1.6619350512365895e-06,1.6584988200677096e-12,1.1951747050519646e-09,3.5860750132227535e-12,3.3327797904475436e-10,6.875620888306158e-10,2.8900173392047484e-06,3.0774253676310863e-06,4.413701653805254e-08,1.0029685895819585e-07,4.005694523397377e-07,2.4518594947538273e-08,4.292540654581693e-11,6.531990229103666e-08,1.98477659433505e-09,7.657621821990804e-08,3.2158190243090524e-06,6.33261011910405e-13,5.76828219562061e-29,1.2580198623441514e-12,4.313350293861213e-18,4.726408918360144e-10,1.4493143527911152e-15,8.603635340205617e-19,7.821729557030963e-12,7.579656676025393e-22,5.301668725235169e-21,1.624353661248614e-27,2.087542900273286e-12,1.8004718642848079e-07,2.747883028876189e-16,6.023686544403482e-13,2.3037439121146454e-27,7.873684470060392e-15,2.1096852767685912e-07,1.7926347500478574e-11,4.167564428372588e-17,8.000391667015462e-21,4.405292122793683e-20,2.1752467165012488e-14,3.3860922303804914e-11,2.9432855540244022e-08,2.763695216190302e-17,5.885148253531375e-30,1.886639106011942e-36,1.0744323021969262e-28,1.8322866242427675e-06
1.9029954907390825e-10,0.11869709560727104,0.0,0.029394864801660134,0.031075498567641115,0.31931363104950067,0.3502003927394128,0.20700713453012143,0.09201940955386222,1.037440314810518e-21,1.4862182324792612e-14,0.00020610316053896522,2.3468309245711924e-11,1.696930404394762e-14,4.40830629101754e-21,9.96988111825075e-07,1.507488719206059e-13,1.738060439987857e-14,5.564764329687536e-23,4.073556432005272e-10,2.1035624884956088e-10,1.8234977179889142e-32,1.0457692721231564e-06,1.5737280836540942e-20,1.3587744355613725e-15,4.885749169339063e-28,0.0002057629658737682,5.575438014899936e-20,3.6227535703618395e-07,5.137893857621419e-07,4.443789471267268e-05,7.715127407271432e-07,2.9982550221086355e-07,4.341471525956275e-07,2.2005504678569162e-07,4.525408578290835e-07,7.673562279707478e-05,6.912830972177497e-06,1.0260676520819644e-06,1.2405877720351131e-05,7.511259176390496e-05,1.6634825595982562e-06,1.666493711099336e-12,1.2068483076334211e-09,3.589445178585308e-12,3.340091705698075e-10,6.918361841879021e-10,2.9081488400798886e-06,3.0917882223442025e-06,4.39989547292484e-08,1.0035465921198119e-07,4.040269566565473e-07,2.476594954929426e-08,4.368684801950694e-11,6.588271166591179e-08,2.0041612384714037e-09,7.724346380236894e-08,3.2287063135986008e-06,6.347553306987825e-13,5.917698613731956e-29,1.276981561837202e-12,4.3526223499781424e-18,4.779899634220235e-10,1.4783562420958235e-15,8.561187720392622e-19,7.854358124672021e-12,7.596090000160198e-22,5.393204592278408e-21,1.6295967582301164e-27,2.0967805227223947e-12,1.8161428918137733e-07,2.781754737319711e-16,6.122341367285308e-13,2.333973733550015e-27,7.998076330612623e-15,2.119712933919233e-07,1.8092622972675925e-11,4.212868385952081e-17,8.179783597914022e-21,4.491041483016473e-20,2.1834398567349994e-14,3.398935975145646e-11,2.9679308539620096e-08,2.788197800509055e-17,6.0433232807037156e-30,1.9542127549734106e-36,1.1078218975080314e-28,1.840201697424961e-06
1.9112213358607263e-10,0.11869709560727104,0.0,0.029394564498805443,0.031075504457434178,0.3193132148900797,0.3501991670368763,0.20700711301295213,0.09201942377226648,1.0598675672031293e-21,1.5064630241688854e-14,0.00020699186175687236,2.376919075236631e-11,1.719538258207629e-14,4.522296233788284e-21,1.0099032312079134e-06,1.5372334900889035e-13,1.7531346257491772e-14,5.637687945259342e-23,4.101098174595908e-10,2.1126557261783465e-10,1.8712722869827577e-32,1.0502787571589784e-06,1.6010989659220546e-20,1.3773706677997737e-15,4.9985872732704945e-28,0.00020664791879435726,5.672420802768282e-20,3.622745890463475e-07,5.140571189564418e-07,4.461245985789752e-05,7.715020030127332e-07,2.998223765129806e-07,4.3371783608511853e-07,2.2039310930086404e-07,4.5200325070269076e-07,7.70702897773984e-05,6.944371992631275e-06,1.0244799806837518e-06,1.2461627974440092e-05,7.543673260056966e-05,1.6650127726819703e-06,1.674474067484074e-12,1.2185692812087327e-09,3.5927781342475526e-12,3.3473960515892194e-10,6.961156627732449e-10,2.926296992236708e-06,3.1061604874963456e-06,4.38620223078715e-08,1.0041198818558928e-07,4.074990682954878e-07,2.5014813998652218e-08,4.445805066847869e-11,6.644793058860675e-08,2.0236933752114984e-09,7.791361179707834e-08,3.241585025071673e-06,6.362379119978083e-13,6.070411230317332e-29,1.2961342118389933e-12,4.392088477380128e-18,4.833741243462642e-10,1.5078469728837854e-15,8.56819762777141e-19,7.886916061959802e-12,7.612550240046006e-22,5.48595846414687e-21,1.6347649289887367e-27,2.1060045358505565e-12,1.8318821839835299e-07,2.8159080554000325e-16,6.222209545889853e-13,2.3644680910518017e-27,8.123790931529298e-15,2.1297487750796205e-07,1.825970750552638e-11,4.258357532491057e-17,8.362443609556405e-21,4.578221730227087e-20,2.1916582153508624e-14,3.411762996660106e-11,2.9926710056588307e-08,2.81281243638571e-17,6.205093199831317e-30,2.0239844757411397e-36,1.1421070260841651e-28,1.8481163855246683e-06
1.91944718098237e-10,0.11869709560727104,0.0,0.02939426462646727,0.031075510358722087,0.3193127987112837,0.3501979413368317,0.20700709148858906,0.0920194380583588,1.0826891843565047e-21,1.5268874953057688e-14,0.00020788054409243408,2.40728008227489e-11,1.7423507203718377e-14,4.63875671760985e-21,1.0229196386565942e-06,1.567423231031289e-13,1.7682740458541708e-14,5.711251749637969e-23,4.128697023025013e-10,2.121748978820385e-10,1.9200856141751864e-32,1.0547881426480778e-06,1.6288255717127238e-20,1.396141445055329e-15,5.113543639563833e-28,0.00020753283327834416,5.770664236939924e-20,3.6227384070348784e-07,5.14324077256936e-07,4.4786684305065515e-05,7.714912755143307e-07,2.9981925517678016e-07,4.3329151745175653e-07,2.2073230967322513e-07,4.514688233599766e-07,7.740498189510191e-05,6.975863445494065e-06,1.022900172950893e-06,1.2517332401614453e-05,7.576086877171893e-05,1.6665258793613216e-06,1.6824399168458e-12,1.2303374558927833e-09,3.596074287068622e-12,3.3546930961843214e-10,7.004004764899876e-10,2.9444616080807045e-06,3.1205422249540736e-06,4.372620652770438e-08,1.0046885114877218e-07,4.109857839370368e-07,2.5265192013653748e-08,4.5239088931442154e-11,6.70155590008941e-08,2.0433737314269503e-09,7.858666230799054e-08,3.254455190071413e-06,6.377089114922115e-13,6.226480719424581e-29,1.315478682973005e-12,4.431748895691878e-18,4.887934249135887e-10,1.5377914044135188e-15,8.500292141214166e-19,7.919403910913766e-12,7.628867903981622e-22,5.579942012888652e-21,1.639861302723829e-27,2.115215065639788e-12,1.8476897457484292e-07,2.8503442051931607e-16,6.32330114343236e-13,2.3952281586138568e-27,8.250835220849705e-15,2.1397928040105485e-07,1.8427601946125106e-11,4.304030947720929e-17,8.54841802957417e-21,4.66685233445063e-20,2.1999018226742442e-14,3.424573461662378e-11,3.0175059147722956e-08,2.837539174952764e-17,6.370525313377806e-30,2.0960186340207517e-36,1.1773079992730238e-28,1.8560306881639024e-06
1.927673026104014e-10,0.11869709560727104,0.0,0.029393965184849147,0.03107551627140591,0.3193123825130589,0.35019671563927884,0.20700706995703158,0.09201945241220279,1.1059105909526373e-21,1.5474923541549035e-14,0.00020876920754586044,2.437915505939245e-11,1.765368796819611e-14,4.7577309068774876e-21,1.0360375306969898e-06,1.5980623857542313e-13,1.7834787023374085e-14,5.785458667354781e-23,4.156352904441838e-10,2.1308422466159465e-10,1.9699556975040768e-32,1.0592974284963145e-06,1.6569109752692684e-20,1.4150876836301147e-15,5.230649051395448e-28,0.00020841770932685484,5.870179215267386e-20,3.622731120093383e-07,5.145902634914602e-07,4.4960567637632214e-05,7.714805583034096e-07,2.998161382048974e-07,4.328681685149545e-07,2.210726423368829e-07,4.509375700635978e-07,7.773969914555007e-05,7.00730555918294e-06,1.0213282882809873e-06,1.2572990939218546e-05,7.608500027703007e-05,1.6680220664560285e-06,1.69039128807273e-12,1.2421526624370153e-09,3.5993340394844048e-12,3.3619831035930757e-10,7.046905776740084e-10,2.9626425020712313e-06,3.134933495992137e-06,4.3591494832442026e-08,1.0052525329466659e-07,4.144871002598731e-07,2.551708731150174e-08,4.603003735865584e-11,6.758559684453626e-08,2.0632030336953633e-09,7.926261543907172e-08,3.267316839668234e-06,6.391684833920301e-13,6.385968662442038e-29,1.335015842989094e-12,4.471603824564321e-18,4.94247915042504e-10,1.568194425400151e-15,8.554338908823838e-19,7.951822177764822e-12,7.645266194478627e-22,5.6751669823129164e-21,1.644890269824824e-27,2.1244122379928622e-12,1.8635655820615817e-07,2.8850644090442403e-16,6.425626266651544e-13,2.426255110507446e-27,8.379216143117284e-15,2.1498450244254884e-07,1.8596307145142387e-11,4.349887723243606e-17,8.737753664422216e-21,4.7569529629460735e-20,2.2081707087626112e-14,3.437367536541015e-11,3.042435487052345e-08,2.862378067345457e-17,6.539687926938653e-30,2.1703812698011795e-36,1.2134455079298778e-28,1.8639446049674117e-06
1.9358988712256577e-10,0.11869709560727104,0.0,0.029393666174147726,0.03107552219538778,0.31931196629535163,0.3501954899442179,0.20700704841827905,0.09201946683386208,1.129537266981887e-21,1.568278307714189e-14,0.00020965785211736175,2.4688269108979443e-11,1.788593494624491e-14,4.879262535069935e-21,1.0492571012974413e-06,1.6291554179962293e-13,1.7987485972361797e-14,5.860311625138174e-23,4.1840657487602884e-10,2.139935529760089e-10,2.020900767990587e-32,1.0638066146094319e-06,1.6853582641616205e-20,1.4342103014880086e-15,5.349934612637059e-28,0.00020930254694101415,5.970976682879845e-20,3.6227240296472204e-07,5.148556804492152e-07,4.5134109447416284e-05,7.71469851447299e-07,2.998130255998906e-07,4.3244776140551894e-07,2.214141016511972e-07,4.5040948443255305e-07,7.807444152412111e-05,7.038698563078061e-06,1.0197643829037909e-06,1.2628603525760016e-05,7.640912711618025e-05,1.6695015187542308e-06,1.6983282112803063e-12,1.2540147322371293e-09,3.602557789555478e-12,3.369266334016927e-10,7.089859190860844e-10,2.98083949069907e-06,3.1493343613000124e-06,4.3457874852192004e-08,1.0058119974115274e-07,4.1800301394087836e-07,2.5770503608560727e-08,4.6830970609831216e-11,6.815804406128579e-08,2.0831820082996106e-09,7.994147129430005e-08,3.2801700046627927e-06,6.406167804322245e-13,6.548937558704679e-29,1.3547465567522843e-12,4.5116534836739705e-18,4.997376442682632e-10,1.5990609540400184e-15,8.4020211418354245e-19,7.984171418247235e-12,7.661487827688843e-22,5.7716451882014914e-21,1.6498529180321436e-27,2.133596178718399e-12,1.8795096978747788e-07,2.9200698895639297e-16,6.529195065818594e-13,2.4575501212810963e-27,8.50894063945036e-15,2.1599054399912886e-07,1.876582395679298e-11,4.39592696252876e-17,8.930497802594029e-21,4.8485434815277104e-20,2.2164649034082984e-14,3.4501453873297756e-11,3.067459628341334e-08,2.887329164701775e-17,6.712650360647174e-30,2.247140135305053e-36,1.2505406280595287e-28,1.8718581355626735e-06
1.9441247163473016e-10,0.11869709560727104,0.0,0.02939336759455328,0.03107552813057094,0.3193115500581086,0.35019426425164873,0.20700702687233083,0.09201948132340022,1.1535747481283887e-21,1.5892460617155387e-14,0.0002105464778071482,2.5000158662323676e-11,1.8120258220014793e-14,5.003395909681263e-21,1.062578541874465e-06,1.6607068114464373e-13,1.8140837325904923e-14,5.935813551923265e-23,4.211835488630398e-10,2.149028828448702e-10,2.0729392917475044e-32,1.068315700893057e-06,1.7141705392878123e-20,1.4535102182637339e-15,5.471431749955988e-28,0.000210187346121946,6.073067632188128e-20,3.6227171356957285e-07,5.151203308814439e-07,4.530730933450535e-05,7.714591550094324e-07,2.9980991736424275e-07,4.3203026856194045e-07,2.217566819037539e-07,4.4988455946973374e-07,7.840920902620673e-05,7.070042687446263e-06,1.0182085099660014e-06,1.2684170100880827e-05,7.673324928884671e-05,1.6709644190345534e-06,1.7062507177748384e-12,1.265923497340485e-09,3.6057459310145536e-12,3.3765430437951147e-10,7.132864539155564e-10,2.9990523924644636e-06,3.1637448809883613e-06,4.332533440004325e-08,1.0063669553218922e-07,4.215335216551387e-07,2.602544462035525e-08,4.764196345204168e-11,6.873290059288515e-08,2.10331138122713e-09,8.062322997766559e-08,3.2930147155889494e-06,6.42053953872915e-13,6.715450836191059e-29,1.3746716862318336e-12,4.551898092722309e-18,5.052626617459327e-10,1.6303959380349924e-15,8.612758602668399e-19,8.016452094102833e-12,7.67844148720889e-22,5.869388518520572e-21,1.6547592594061002e-27,2.1427670135165663e-12,1.8955220981384156e-07,2.955361869624823e-16,6.634017734746074e-13,2.4891143657604467e-27,8.640015647614133e-15,2.1699740543288684e-07,1.893615323880572e-11,4.442147780907483e-17,9.12669821785001e-21,4.941643955892676e-20,2.224784436141068e-14,3.462907179703081e-11,3.0925782445739414e-08,2.9123925181624637e-17,6.889482960681713e-30,2.3263647336879923e-36,1.2886148265250367e-28,1.8797712795798907e-06
