Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),H2NOX(204),HOX(29),HNOX(512),H2NO(88),NX(539),HNX(511),OX(27)
2.618248444099948e-10,0.12058130662282415,0.0,2.9860845574960693,0.031075110263184432,0.31758344467119837,0.35007104713797654,0.2069829833154356,0.09206454013577862,0.0,2.5038652213754416e-12,0.0003424829534233166,6.107767582351201e-11,0.0,2.82581546047534e-29,0.00014526795082735308,1.1171405707245346e-24,4.1016921417888283e-16,3.103052547397852e-22,3.981248721897137e-18,4.462960553788293e-10,1.172827646337419e-34,2.136485823365829e-06,2.9631087797747367e-23,1.1469720552289043e-23,3.581966702992301e-35,0.00033049950649356545,7.983430104253188e-27,3.616509209927029e-05,5.476385305235097e-05,0.004454960722822857,7.126198706156883e-05,2.923641848340448e-05,8.135383641542346e-05,2.0388900716012394e-05,8.290689649851127e-05,2.6312096776627132e-06,0.001462095772941307,0.00014248563657161142,0.001513666831998843
2.634684507949721e-10,0.12058130662282415,0.0,2.986041998896615,0.031075110263184432,0.31757327810001273,0.35006889975089495,0.2069829837339077,0.09206566853723047,0.0,2.5536883324640477e-12,0.0003446318151240505,6.222931243770895e-11,0.0,2.9514544296181574e-29,0.0001479311514171568,1.152257287828717e-24,4.1539133790655794e-16,3.1618581443090345e-22,4.055976621184536e-18,4.490976675605015e-10,1.2101032075377013e-34,2.149551087058112e-06,3.0192578794812867e-23,1.1830191179582212e-23,3.7226279657699416e-35,0.00033249523186595936,8.185990664805939e-27,3.616536436990569e-05,5.4831086198956316e-05,0.004478085607310097,7.126051129079961e-05,2.923599720967984e-05,8.126667748257296e-05,2.04378380940012e-05,8.281072545675294e-05,2.6503932124505157e-06,0.001472446616937029,0.00014239827705476337,0.001522905846710837
2.6494769654145166e-10,0.12058130662282415,0.0,2.986003811171376,0.031075110263184432,0.31756413747977713,0.3500669671109953,0.20698298410940003,0.09206669128433749,0.0,2.599048603361957e-12,0.0003465657793812962,6.327798069096508e-11,0.0,3.068583378766939e-29,0.0001503515444540193,1.1846079809242444e-24,4.20120510367544e-16,3.2154142878657474e-22,4.1240183645436054e-18,4.5161911846815347e-10,1.2444559361654584e-34,2.161303384036283e-06,3.070394574650109e-23,1.2162266224439506e-23,3.8531647532140185e-35,0.00033429056426965623,8.371570923987495e-27,3.6165615918151046e-05,5.4891205941046314e-05,0.004498808578148391,7.125918588455225e-05,2.923561919593541e-05,8.118871127355256e-05,2.048210661158053e-05,8.272465823059716e-05,2.667686021511334e-06,0.001481752082163538,0.0001423200529478572,0.0015312044570392133
2.664269422879312e-10,0.12058130662282415,0.0,2.9859657322223963,0.031075110263184432,0.31755500561153066,0.35006503447912724,0.206982984483821,0.09206772085250181,0.0,2.644902831090245e-12,0.0003484997329584372,6.43382656312528e-11,0.0,3.189664452962481e-29,0.00015279422337158578,1.2176771469789064e-24,4.248774283712119e-16,3.269571803478971e-22,4.192809430412626e-18,4.5414056932269056e-10,1.2795844286207426e-34,2.173049530351477e-06,3.122105387090564e-23,1.2501713824086222e-23,3.987527863714767e-35,0.0003360851198616112,8.56029089595232e-27,3.6165873620565995e-05,5.495095819444444e-05,0.004519446922438662,7.125786311518543e-05,2.9235242253483052e-05,8.111119429480136e-05,2.0526585158859383e-05,8.263905148034419e-05,2.6850049911576923e-06,0.0014910478291538115,0.0001422422267100331,0.0015394874759131448
2.6790618803441077e-10,0.12058130662282415,0.0,2.98592776186925,0.031075110263184432,0.3175458824447424,0.35006310185529455,0.20698298485717237,0.09206875725458856,0.0,2.6912527640446704e-12,0.0003504336758554467,6.541022816842096e-11,0.0,3.314807724941727e-29,0.0001552591974543491,1.2514765516999518e-24,4.296621157056607e-16,3.32433404863909e-22,4.262353760358997e-18,4.5666202012391843e-10,1.3155017497489104e-34,2.184789478631656e-06,3.174393520773483e-23,1.2848654641586431e-23,4.125807795871507e-35,0.00033787889906398624,8.752185851882675e-27,3.6166137469170466e-05,5.5010344946743224e-05,0.004540000731698634,7.125654297890676e-05,2.9234866380653202e-05,8.10341241418839e-05,2.057127084470422e-05,8.25539045072398e-05,2.7023501087889087e-06,0.001500333891688906,0.00014216481621928497,0.0015477549446036016
2.693854337808903e-10,0.12058130662282415,0.0,2.9858898999292283,0.031075110263184432,0.3175367679291534,0.35006116923950104,0.20698298522945582,0.09206980050335231,0.0,2.7381001381867577e-12,0.00035236760807229794,6.649392913802503e-11,0.0,3.4441256896932286e-29,0.00015774647482736783,1.2860180848512182e-24,4.3447459632209715e-16,3.3797043808355754e-22,4.332655293373891e-18,4.591834708716429e-10,1.352221110251075e-34,2.196523181653769e-06,3.227262179656076e-23,1.3203210610781619e-23,4.2680966858685765e-35,0.00033967190229771576,8.947291261210898e-27,3.6166407455871146e-05,5.506936817710834e-05,0.004560470100066415,7.125522547185471e-05,2.9234491575751864e-05,8.095749842025469e-05,2.061616079143264e-05,8.246921651960413e-05,2.7197213618105503e-06,0.0015096103041792484,0.00014208783854382107,0.001556006904299575
2.708646795273699e-10,0.12058130662282415,0.0,2.985852146217393,0.031075110263184432,0.31752766201477545,0.3500592366317506,0.20698298560067308,0.0920708506114349,0.0,2.785446677119251e-12,0.0003543015296089646,6.75894293008871e-11,0.0,3.5777333036588667e-29,0.0001602560624662135,1.3213137608247637e-24,4.3931489433439214e-16,3.435686157556983e-22,4.4037179658739315e-18,4.617049215656695e-10,1.3897558674934849e-34,2.2082505923453163e-06,3.280714567681966e-23,1.356550494212462e-23,4.414488328207831e-35,0.00034146412998251134,9.145642791639313e-27,3.6166683572463633e-05,5.512802985621857e-05,0.004580855124254258,7.125391059010027e-05,2.9234117837061142e-05,8.088131474534144e-05,2.066125213525484e-05,8.238498663847043e-05,2.7371187376344155e-06,0.0015188771016319189,0.00014201130997027595,0.0015642433961053426
2.7234392527384944e-10,0.12058130662282415,0.0,2.9858145005466166,0.031075110263184432,0.3175185646518896,0.35005730403204727,0.20698298597082582,0.09207190759136316,0.0,2.833294092161015e-12,0.00035623544046542,6.869678934265932e-11,0.0,3.715748024347604e-29,0.00016278796620691194,1.3573757192112755e-24,4.441830340186277e-16,3.4922827362909476e-22,4.475545711702841e-18,4.6422637220580363e-10,1.4281195263169083e-34,2.2199716637858832e-06,3.33475388878122e-23,1.393566212850102e-23,4.565078196596569e-35,0.0003432555825368676,9.34727630916011e-27,3.6166965810634226e-05,5.518633194621092e-05,0.004601155903503469,7.125259832964882e-05,2.9233745162839754e-05,8.080557074262183e-05,2.0706542026685367e-05,8.230121390291548e-05,2.754542223678511e-06,0.0015281343196192122,0.0001419352460309664,0.0015724644610380222
2.73823171020329e-10,0.12058130662282415,0.0,2.9857769627276305,0.031075110263184432,0.3175094757910459,0.35005537144039495,0.20698298633991588,0.09207297145554702,0.0,2.881644082421434e-12,0.00035816934064163754,6.981606987338967e-11,0.0,3.858289850353969e-29,0.00016534219075587704,1.394216225369302e-24,4.490790398126347e-16,3.549497474524177e-22,4.5481424621331024e-18,4.667478227918511e-10,1.4673257398460062e-34,2.2316863492086307e-06,3.389383346870381e-23,1.431380795103828e-23,4.7199634649878504e-35,0.00034504626037806796,9.552227878075231e-27,3.616725416196181e-05,5.52442764006306e-05,0.004621372539540496,7.12512886864417e-05,2.923337355132353e-05,8.073026404769343e-05,2.075202763092698e-05,8.22178972751037e-05,2.7719918073670256e-06,0.0015373819942483956,0.00014185966153024284,0.0015806701400253905
2.7530241676680855e-10,0.12058130662282415,0.0,2.98573953256907,0.031075110263184432,0.3175003953830608,0.35005343885679785,0.20698298670794504,0.09207404221627727,0.0,2.930498334874276e-12,0.000360103230137591,7.094733142709092e-11,0.0,4.0054813617918023e-29,0.00016791873969983635,1.431847670993274e-24,4.540029363155217e-16,3.607333729742455e-22,4.621512145867595e-18,4.692692733236172e-10,1.5073883102987034e-34,2.243394602001759e-06,3.444606145852499e-23,1.470006948490232e-23,4.879243028776844e-35,0.0003468361639221903,9.76053376101623e-27,3.616754861791955e-05,5.530186516438601e-05,0.004641505136534104,7.124998165635795e-05,2.9233003000725888e-05,8.065539230633736e-05,2.079770612822773e-05,8.213503564505257e-05,2.7894674761303168e-06,0.001546620162132654,0.00014178457056994377,0.001588860473903948
2.767816625132881e-10,0.12058130662282415,0.0,2.985702209877509,0.031075110263184432,0.31749132337901725,0.35005150628126,0.20698298707491503,0.09207511988572369,0.0,2.979858524431069e-12,0.00036203710895325414,7.209063446131234e-11,0.0,4.157447761139325e-29,0.00017051761551574828,1.4702825746803358e-24,4.58954748287194e-16,3.665794859430625e-22,4.695658689041249e-18,4.717907238009076e-10,1.5483211897955582e-34,2.2550963757099355e-06,3.500425489617166e-23,1.5094575105081805e-23,5.043017526151435e-35,0.00034862529358411294,9.972230418964115e-27,3.616784916987638e-05,5.535910017370785e-05,0.004661553801053624,7.124867723521573e-05,2.9232633509238334e-05,8.058095317457608e-05,2.0843574714213103e-05,8.205262783514022e-05,2.806969217404886e-06,0.0015558488603631439,0.00014170998657399801,0.0015970355034172266
2.7826090825976766e-10,0.12058130662282415,0.0,2.98566499445751,0.031075110263184432,0.31748225973026306,0.35004957371378576,0.20698298744082783,0.09207620447593307,0.0,3.0297263140139923e-12,0.0003639709770886006,7.32460393567141e-11,0.0,4.314316914497175e-29,0.0001731388195807094,1.5095335824959896e-24,4.63934500647865e-16,3.7248842210725947e-22,4.770586015222667e-18,4.743121742235275e-10,1.590138481169124e-34,2.2667916240356945e-06,3.556844582040541e-23,1.549745449216011e-23,5.211389359597336e-35,0.0003504136497775208,1.0187354511269186e-26,3.616815580909861e-05,5.541598335611274e-05,0.004681518642028188,7.124737541877391e-05,2.9232265075030862e-05,8.05069443187255e-05,2.0889630600194817e-05,8.197067260436903e-05,2.824497018633358e-06,0.0015650681264821305,0.0001416359223122044,0.0016051952692143017
2.797401540062472e-10,0.12058130662282415,0.0,2.985627886111656,0.031075110263184432,0.31747320438840937,0.35004764115437914,0.2069829878056851,0.0920772959988274,0.0,3.0801033546282937e-12,0.0003659048345436041,7.441360641664473e-11,0.0,4.476219393260121e-29,0.0001757823521818515,1.5496134685385557e-24,4.689422184775589e-16,3.78460517215133e-22,4.846298045415766e-18,4.768336245912824e-10,1.6328544387733116e-34,2.278480300840799e-06,3.6138666269853867e-23,1.5908838638075017e-23,5.384462717557702e-35,0.0003522012329149115,1.0405942895670871e-26,3.6168468526751227e-05,5.547251663037073e-05,0.004701399770706944,7.124607620273331e-05,2.9231897696252442e-05,8.043336341544209e-05,2.0935871013457515e-05,8.188916865240053e-05,2.842050867264463e-06,0.0015742779984571408,0.00014156238992322058,0.0016133398118485156
2.8121939975272677e-10,0.12058130662282415,0.0,2.985590884640594,0.031075110263184432,0.31746415730533,0.3500457086030448,0.20698298816948887,0.09207839446620207,0.0,3.1309912854342458e-12,0.0003678386813182386,7.559339586672138e-11,0.0,4.643288516205442e-29,0.00017844821252622743,1.590535135502448e-24,4.739779270156034e-16,3.8449610701488453e-22,4.922798698061395e-18,4.793550749039777e-10,1.6764834692927401e-34,2.290162360147582e-06,3.6714948283011e-23,1.6328859851866135e-23,5.562343596248043e-35,0.00035398804340760137,1.06280326283175e-26,3.6168787313899205e-05,5.552870190647659e-05,0.004721197300620189,7.124477958273823e-05,2.9231531371031423e-05,8.036020815176444e-05,2.0982293197524385e-05,8.180811462337141e-05,2.859630750753014e-06,0.0015834785146561139,0.00014148940093678156,0.0016214691717763817
2.826986454992063e-10,0.12058130662282415,0.0,2.9855539898430674,0.031075110263184432,0.3174551184331597,0.35004377605978687,0.20698298853224098,0.09207949988972398,0.0,3.182391733818649e-12,0.0003697725174124781,7.678546785441282e-11,0.0,4.8156603920000494e-29,0.0001811363987506851,1.6323116152402644e-24,4.790416516601161e-16,3.905955272546207e-22,5.000091889038958e-18,4.818765251614188e-10,1.721040132552094e-34,2.3018377561402465e-06,3.729732389823739e-23,1.6757651765410056e-23,5.745139821626909e-35,0.0003557740816657323,1.0853660963786143e-26,3.6169112161508785e-05,5.5584541085624983e-05,0.0047409113475414145,7.124348555437761e-05,2.9231166097475954e-05,8.028747622515053e-05,2.1028894412402884e-05,8.172750910950221e-05,2.8772366565598855e-06,0.0015926697138235121,0.00014141696629517333,0.001629583389356675
2.841778912456859e-10,0.12058130662282415,0.0,2.9855172015159583,0.031075110263184432,0.3174460877242936,0.35004184352460976,0.20698298889394334,0.09208061228093,0.0,3.2343063154658953e-12,0.00037170634282629656,7.798988244862557e-11,0.0,4.9934739621281247e-29,0.00018384690793172884,1.6749560693236945e-24,4.841334179674809e-16,3.9675911368235207e-22,5.078181531668025e-18,4.843979753634107e-10,1.7665391423254692e-34,2.3135064431661486e-06,3.788582515376063e-23,1.7195349339143238e-23,5.932961071522713e-35,0.00035755934809827744,1.1082865355102349e-26,3.61694430604486e-05,5.564003606018894e-05,0.004760542029450198,7.124219411318635e-05,2.9230801873674384e-05,8.021516534351007e-05,2.107567193481164e-05,8.164735065450984e-05,2.8948685721520004e-06,0.0016018516350573455,0.00014134509637398607,0.0016376825048496782
2.8565713699216543e-10,0.12058130662282415,0.0,2.98548051945432,0.031075110263184432,0.31743706513138525,0.35003991099751813,0.20698298925459785,0.09208173165122523,0.0,3.2867366344285946e-12,0.000373640157559668,7.920669963929258e-11,0.0,5.176871044240643e-29,0.00018657973609536704,1.718481789603245e-24,4.892532516518179e-16,4.0298720204599335e-22,5.1570715367099436e-18,4.86919425509759e-10,1.8129953671457153e-34,2.325168375737041e-06,3.848048408767558e-23,1.764208886777265e-23,6.125918897916906e-35,0.00035934384311304854,1.1315683453759939e-26,3.6169780001490825e-05,5.569518871370167e-05,0.004780089466495925,7.124090525464657e-05,2.923043869769566e-05,8.014327322523269e-05,2.1122623058389623e-05,8.156763775683485e-05,2.9125264850022996e-06,0.0016110243177870844,0.00014127380100217122,0.0016457665584165902
2.87136382738645e-10,0.12058130662282415,0.0,2.985443943451411,0.031075110263184432,0.3174280506073461,0.3500379784785164,0.20698298961420653,0.09208285801188139,0.0,3.3396842831977866e-12,0.0003755739616125666,8.043597933696512e-11,0.0,5.365996375928339e-29,0.0001893348782269463,1.7629021987667877e-24,4.944011785844428e-16,4.0928012809336273e-22,5.236765812369441e-18,4.894408756002688e-10,1.8604238311137778e-34,2.336823508530299e-06,3.908133273794468e-23,1.8098007985974235e-23,6.324126749383754e-35,0.0003611275671167012,1.1552153109740747e-26,3.617012297531216e-05,5.575000092084165e-05,0.004799553780962303,7.123961897418861e-05,2.9230076567589684e-05,8.007179759921187e-05,2.1169745093888504e-05,8.148836887269353e-05,2.9302103825897332e-06,0.0016201878017524228,0.00014120308948142803,0.0016538355901190736
2.8861562848512454e-10,0.12058130662282415,0.0,2.985407473298729,0.031075110263184432,0.3174190441053438,0.35003604596760923,0.20698298997277123,0.09208399137403533,0.0,3.3931508427727336e-12,0.00037750775498496676,8.16777813724074e-11,0.0,5.560997658919932e-29,0.00019211232828097012,1.8082308508969288e-24,4.995772247933232e-16,4.156382275721811e-22,5.317268264296219e-18,4.919623256347452e-10,1.9088397147080342e-34,2.3484717963901097e-06,3.9688403142398255e-23,1.8563245674079118e-23,6.527699993687128e-35,0.00036291052051474283,1.1792312371534374e-26,3.6170471972494854e-05,5.580447454742058e-05,0.004818935097232655,7.123833526719229e-05,2.9229715481387716e-05,8.000073620486528e-05,2.1217035369349156e-05,8.140954241896432e-05,2.947920252399233e-06,0.0016293421269828565,0.00014113297060493882,0.0016618896399189327
2.900948742316041e-10,0.12058130662282415,0.0,2.985371108786044,0.031075110263184432,0.3174100455788014,0.35003411346480123,0.20698299033029405,0.09208513174868745,0.0,3.44713788273032e-12,0.00037944153767684256,8.293216549619391e-11,0.0,5.762025603707491e-29,0.00019491207919090204,1.8544814320272042e-24,5.047814164625201e-16,4.220618362300721e-22,5.398582795586555e-18,4.944837756129935e-10,1.9582583555936254e-34,2.3601131943286457e-06,4.030172733873489e-23,1.903794226374768e-23,6.736755940534663e-35,0.00036469270371153827,1.2036199486157893e-26,3.617082698352765e-05,5.585861145037425e-05,0.004838233541755909,7.123705412898796e-05,2.922935543710272e-05,7.993008679215106e-05,2.1264491230263174e-05,8.133115677591709e-05,2.9656560819217002e-06,0.0016384873337780509,0.00014106345267547713,0.0016699287476779226
2.9157411997808365e-10,0.12058130662282415,0.0,2.985334849701432,0.031075110263184432,0.3174010549813956,0.350032180970097,0.20698299068677697,0.09208627914670034,0.0,3.501646961294043e-12,0.00038137530968816843,8.419919137831014e-11,0.0,5.969233974600637e-29,0.00019773412287895294,1.901667760697095e-24,5.100137799316297e-16,4.285512898145614e-22,5.480713306784882e-18,4.970052255348186e-10,2.008695249431783e-34,2.3717476575272006e-06,4.0921337364521635e-23,1.9522239443631454e-23,6.951413864489687e-35,0.000366474117110317,1.2283852899175579e-26,3.6171187998806616e-05,5.591241347775607e-05,0.004857449243013336,7.123577555485741e-05,2.9228996432729688e-05,7.985984712158071e-05,2.131211003972013e-05,8.125321028979341e-05,2.9834178586539788e-06,0.0016476234626889652,0.00014099454352290678,0.0016779529531576675
2.930533657245632e-10,0.12058130662282415,0.0,2.9852986958313013,0.031075110263184432,0.3173920722670561,0.35003024848350134,0.206982991042222,0.09208743357879734,0.0,3.556679625402627e-12,0.0003833090710189189,8.547891860775571e-11,0.0,6.182779635211343e-29,0.0002005784502658508,1.9498037885058752e-24,5.152743416952115e-16,4.351069240730764e-22,5.563663695885382e-18,4.99526675400026e-10,2.0601660506891597e-34,2.383375141337309e-06,4.154726525719444e-23,2.0016280265022824e-23,7.171795028041193e-35,0.00036825476111317985,1.2535311254718606e-26,3.617155500863609e-05,5.5965882468733284e-05,0.004876582331485938,7.123449954003517e-05,2.922863846624603e-05,7.979001496422872e-05,2.1359889178541418e-05,8.117570127524636e-05,3.0012055700988426e-06,0.0016567505544997116,0.00014092625052109412,0.0016859622960196873
2.9453261147104276e-10,0.12058130662282415,0.0,2.9852626469604298,0.031075110263184432,0.3173830973899641,0.35002831600501905,0.2069829913966312,0.09208859505556115,0.0,3.612237410778261e-12,0.0003852428216690685,8.677140669215065e-11,0.0,6.402822594370953e-29,0.00020344505128059318,1.9989036006652848e-24,5.205631284022126e-16,4.417290747529454e-22,5.647437858333549e-18,5.020481252084205e-10,2.1126865734471413e-34,2.394995601281837e-06,4.2179543054058377e-23,2.052020914749263e-23,7.398022704832251e-35,0.0003700346361211052,1.279061339550472e-26,3.6171928003229427e-05,5.60190202535855e-05,0.004895632939622502,7.123322607970914e-05,2.9228281535611863e-05,7.972058810173895e-05,2.140782604540146e-05,8.109862801764722e-05,3.019019203764976e-06,0.0016658686502101078,0.0001408585806042517,0.0016939568158255247
2.960118572175223e-10,0.12058130662282415,0.0,2.98522670287199,0.031075110263184432,0.317374130304551,0.35002638353465493,0.20698299175000656,0.09208976358743255,0.0,3.6683218419944565e-12,0.0003871765616385917,8.807671505734468e-11,0.0,6.629526052481134e-29,0.00020633391487018054,2.0489814165510305e-24,5.258801668553834e-16,4.484180776013976e-22,5.7320396870277764e-18,5.045695749598073e-10,2.166272792211171e-34,2.4066089930560497e-06,4.2818202792287985e-23,2.1034171884515638e-23,7.630222203047104e-35,0.00037181374253395677,1.3049798362857927e-26,3.6172306972709844e-05,5.60718286537056e-05,0.004914601201808272,7.123195516902185e-05,2.9227925638770355e-05,7.965156432632807e-05,2.1455918056936814e-05,8.102198877526565e-05,3.0368587471669507e-06,0.0016749777910189119,0.00014079154028273335,0.0017019365520369615
2.9749110296400187e-10,0.12058130662282415,0.0,2.985190863347577,0.031075110263184432,0.31736517096549766,0.35002445107241387,0.20698299210235024,0.09209093918470919,0.0,3.724934432543553e-12,0.0003891102909274633,8.939490304702904e-11,0.0,6.863056448300494e-29,0.00020924502900933196,2.100051590253122e-24,5.312254840106871e-16,4.55174268365563e-22,5.8174730723209244e-18,5.070910246539915e-10,2.22094084272006e-34,2.4182152725286527e-06,4.3463276508927574e-23,2.1558315649083873e-23,7.868520888957392e-35,0.0003735920807504893,1.331290539672815e-26,3.6172691907111086e-05,5.612430948160295e-05,0.0049334872543342475,7.12306868030711e-05,2.9227570773648038e-05,7.958294144078603e-05,2.1504162647844076e-05,8.094578178133131e-05,3.054724187825214e-06,0.0016840780183077053,0.00014072513565829852,0.0017099015440163192
2.989703487104814e-10,0.12058130662282415,0.0,2.985155128167244,0.031075110263184432,0.3173562193277323,0.3500225186183007,0.20698299245366425,0.09209212185754428,0.0,3.782076684903858e-12,0.0003910440095356581,9.072602992235185e-11,0.0,7.103583506168577e-29,0.00021217838071017922,2.1521286111250373e-24,5.365991069767013e-16,4.619979827924705e-22,5.903741902021872e-18,5.096124742907776e-10,2.2767070227552953e-34,2.4298143957428113e-06,4.411479624089151e-23,2.2092788999307913e-23,8.113048210627774e-35,0.0003753696511683565,1.3579973935710855e-26,3.6173082796378234e-05,5.617646454090852e-05,0.004952291235367025,7.122942097691106e-05,2.9227216938155113e-05,7.95147172584739e-05,2.1552557270966866e-05,8.087000524598196e-05,3.0726155132660656e-06,0.0016931693736253995,0.00014065937243886264,0.0017178518310268385
3.00449594456961e-10,0.12058130662282415,0.0,2.98511949710952,0.031075110263184432,0.3173472753464303,0.35002058617232035,0.20698299280395077,0.09209331161594553,0.0,3.839750090606448e-12,0.0003929777174631507,9.207015486153575e-11,0.0,7.351280283668925e-29,0.00021513395603194195,2.2052271043317248e-24,5.420010630140133e-16,4.68889556629049e-22,5.99085006139709e-18,5.121339238699712e-10,2.333587792950347e-34,2.44140631891715e-06,4.477279402496458e-23,2.2637741884006075e-23,8.363935721781317e-35,0.0003771464541841173,1.38510436170667e-26,3.617347963036839e-05,5.622829562638209e-05,0.004971013284919243,7.122815768555307e-05,2.9226864130185746e-05,7.944688960331923e-05,2.1601099397372845e-05,8.07946573581048e-05,3.09053271102164e-06,0.0017022518986733511,0.00014059425595275193,0.0017257874522331317
3.0192884020344054e-10,0.12058130662282415,0.0,2.9850839699514466,0.031075110263184432,0.31733833897701225,0.35001865373447805,0.20698299315321192,0.09209450846977389,0.0,3.897956130301623e-12,0.0003949114147099162,9.342733695949882e-11,0.0,7.606323219732911e-29,0.00021811174009058086,2.2593618313964385e-24,5.474313795346095e-16,4.758493256221262e-22,6.078801433172186e-18,5.146553733913771e-10,2.391599777599971e-34,2.452990998446726e-06,4.543730189780229e-23,2.3193325648281528e-23,8.621317105824985e-35,0.0003789224901932427,1.4126154276741162e-26,3.6173882398851355e-05,5.627980452392145e-05,0.0049896535448205334,7.122689692396645e-05,2.922651234761839e-05,7.937945630980879e-05,2.1649786516421015e-05,8.071973628707686e-05,3.1084757686298937e-06,0.0017113256352910503,0.00014052979116247803,0.001733708446701697
3.034080859499201e-10,0.12058130662282415,0.0,2.985048546468598,0.031075110263184432,0.31732941017514327,0.3500167213047786,0.20698299350144975,0.09209571242874265,0.0,3.956696273825023e-12,0.00039684510127592954,9.479763522747852e-11,0.0,7.868892183185994e-29,0.0002211117170684298,2.314547690746412e-24,5.528900841012572e-16,4.828776255184283e-22,6.167599897533463e-18,5.171768228548e-10,2.450759765469506e-34,2.464568390903977e-06,4.610835189593111e-23,2.3759693039087373e-23,8.88532820003555e-35,0.000380697759590123,1.4405345949384114e-26,3.617429109151027e-05,5.633099301057313e-05,0.005008212158689005,7.122563868707931e-05,2.9226161588316015e-05,7.931241522297914e-05,2.1698616135820052e-05,8.064524018440944e-05,3.1264446736345806e-06,0.0017203906254423735,0.00014046598267804922,0.0017416148534014943
3.0488733169639965e-10,0.12058130662282415,0.0,2.985013226435111,0.031075110263184432,0.31732048889673126,0.35001478888322723,0.2069829938486665,0.09209692350241619,0.0,4.015971980263423e-12,0.0003987787771611659,9.618110859265832e-11,0.0,8.13917052173813e-29,0.00022413387022380461,2.37079971825737e-24,5.583772044268793e-16,4.8997479206457985e-22,6.257249332129455e-18,5.19698272260045e-10,2.5110847106041655e-34,2.476138453039657e-06,4.678597605574883e-23,2.4336998210779733e-23,9.156107019906278e-35,0.0003824722627680747,1.468865886836944e-26,3.617470569794227e-05,5.63818628545451e-05,0.0050266892719032395,7.122438296977935e-05,2.9225811850126444e-05,7.924576419840508e-05,2.1747585781677952e-05,8.057116718530192e-05,3.144439413585237e-06,0.0017294469112023691,0.00014040283476983285,0.001749506711204577
3.063665774428792e-10,0.12058130662282415,0.0,2.9849780096237106,0.031075110263184432,0.3173115750979262,0.350012856469829,0.2069829941948643,0.09209814170020916,0.0,4.075784698020196e-12,0.00040071244236560027,9.757781589779741e-11,0.0,8.417345111419975e-29,0.00022717818190059002,2.428133087796881e-24,5.638927683739262e-16,4.971411610071025e-22,6.3477536120724725e-18,5.222197216069169e-10,2.572591733138331e-34,2.4877011417837394e-06,4.747020641352492e-23,2.4925396730658745e-23,9.433793783654688e-35,0.0003842460001193472,1.4976133465814594e-26,3.61751262076592e-05,5.6432415815220856e-05,0.005045085031574737,7.122312976691475e-05,2.9225463130882605e-05,7.917950110218567e-05,2.1796692998543647e-05,8.049751541010984e-05,3.1624599760371685e-06,0.0017384945347445643,0.00014034035138098478,0.0017573840588867753
3.0784582318935876e-10,0.12058130662282415,0.0,2.984942895805731,0.031075110263184432,0.3173026687351186,0.35001092406458895,0.20698299454004532,0.09209936703138545,0.0,4.136135864880467e-12,0.000402646096889208,9.898781590086327e-11,0.0,8.703606406466581e-29,0.0002302446335378018,2.486563111766549e-24,5.694368039537369e-16,5.043770680924153e-22,6.439116609940142e-18,5.247411708952208e-10,2.63529812010484e-34,2.4992564142463104e-06,4.8161075005400725e-23,2.5525045584497634e-23,9.718530936891772e-35,0.00038601897203513025,1.526781037260019e-26,3.6175552610088127e-05,5.6482653643175175e-05,0.00506339958652086,7.12218790732947e-05,2.9225115428402807e-05,7.911362381092887e-05,2.1845935349440945e-05,8.042428296573192e-05,3.1805063485514236e-06,0.0017475335383287684,0.0001402785361394593,0.0017652469351284185
3.093250689358383e-10,0.12058130662282415,0.0,2.9849078847511437,0.031075110263184432,0.3172937697649387,0.3500089916675125,0.20698299488421176,0.09210059950505727,0.0,4.19702690807596e-12,0.00040457974073196434,1.0041116727466735e-10,0.0,8.998148489650232e-29,0.00023333320567912557,2.5461052416430547e-24,5.750093393258969e-16,5.116828490668345e-22,6.5313421957769345e-18,5.272626201247613e-10,2.6992213262442666e-34,2.5108042277184304e-06,4.8858613867389876e-23,2.613610318205975e-23,1.0010463177452946e-34,0.0003877911789055601,1.5563730418389515e-26,3.617598489457198e-05,5.6532578080191226e-05,0.005081633087238208,7.122063088369034e-05,2.9224768740490976e-05,7.904813021173386e-05,2.1895310415895214e-05,8.035146794691995e-05,3.1985785186947864e-06,0.0017565639642893585,0.00014021739236961438,0.001773095378515106
3.1080431468231787e-10,0.12058130662282415,0.0,2.984872976228582,0.031075110263184432,0.31728487814425477,0.35000705927860465,0.20698299522736582,0.09210183913018434,0.0,4.258459244349511e-12,0.0004065133738938448,1.0184792860650355e-10,0.0,9.301169123064141e-29,0.00023644387798243,2.6067750685180325e-24,5.806104027975907e-16,5.190588396765718e-22,6.6244342370956945e-18,5.297840692953433e-10,2.7643789748142e-34,2.5223445396729874e-06,4.9562855035378514e-23,2.675872936260367e-23,1.030973748039111e-34,0.00038956262111972746,1.5863934631648118e-26,3.6176423050370235e-05,5.658219085927903e-05,0.005099785685876418,7.12193851928354e-05,2.922442306493694e-05,7.898301820217178e-05,2.1944815797953186e-05,8.027906843751617e-05,3.216676474039755e-06,0.0017655858550240234,0.00014015692310342506,0.0017809294275385082
