Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),H2NOX(204),HOX(29),HNOX(512),H2NO(88),NX(539),HNX(511),OX(27),H2X(216),CH3OX(210)
7.240066057558623e-10,0.08478463093452131,0.0,2.090322610610685,0.031075110263184432,0.3156142651561379,0.34982962688510927,0.20548718308459726,0.09283922729577292,0.0,1.8242930073125234e-15,4.331553786383234e-06,3.11626856208251e-16,0.0,1.3489076731902626e-23,0.00040177022040886414,2.5025432748795456e-18,1.1872468476543549e-21,1.5616302074835455e-30,8.219470240319288e-10,7.631431398679178e-15,1.0525686641789434e-48,2.797165147964541e-10,3.24940422643911e-33,9.407511909720173e-17,1.7931214183332176e-32,3.970820321085399e-06,7.160698379580515e-32,4.408134223681374e-05,0.0006477623766790503,0.007184928593867268,0.0006508337006437085,6.718239682799163e-05,0.0002998910097305142,1.5679734786882706e-05,0.000308970563325562,1.1436644109750953e-08,0.002291675407880821,0.0002471059259567168,0.0016583492352166469,5.461329494005199e-06,0.0014578538768350005
7.264378262858632e-10,0.08478463093452131,0.0,2.090290675113486,0.031075110263184432,0.3156042972369243,0.34982958105891127,0.20548234834619777,0.09284582266764528,0.0,1.841793332254879e-15,4.346094460820261e-06,3.154264996067242e-16,0.0,1.3760117408109604e-23,0.0004052886881495057,2.535694737932835e-18,1.195675852529494e-21,1.5773868692807535e-30,8.274535837977484e-10,7.656967164241376e-15,1.070333929412705e-48,2.811465951719923e-10,3.282190552370245e-33,9.532087332529592e-17,1.8291350449133292e-32,3.983004736077952e-06,7.257134641960629e-32,4.408553421063977e-05,0.0006480931663808332,0.007198591057611781,0.0006508649861673094,6.717976325704333e-05,0.00029971002404259394,1.5699772624457725e-05,0.00030882571075456635,1.1510890436088768e-08,0.002301437654185103,0.00024730657317684467,0.001661694883316723,5.530621654048505e-06,0.0014626912432988265
7.288690468158641e-10,0.08478463093452131,0.0,2.0902588587938173,0.031075110263184432,0.31559433676029125,0.34982953600794137,0.20547751394009753,0.09285243849512607,0.0,1.859363915995922e-15,4.36063513336824e-06,3.192583132096963e-16,0.0,1.4035661392228813e-23,0.0004088200156942283,2.569170345036459e-18,1.2041397889616112e-21,1.593248977130021e-30,8.329783842051116e-10,7.68250232893887e-15,1.0883380853150855e-48,2.8257746829270766e-10,3.3151962937561115e-33,9.657880029054016e-17,1.8657466418874415e-32,3.995181939846632e-06,7.354540180023471e-32,4.408972937887274e-05,0.0006484213222713765,0.0072121682545238765,0.0006508954964646314,6.717713379797149e-05,0.00029953026287686356,1.5719685544708898e-05,0.00030868029983923605,1.1585361155602484e-08,0.0023111934438649674,0.0002475082018498327,0.001665014729569091,5.6004770351265525e-06,0.0014675282733333603
7.31300267345865e-10,0.08478463093452131,0.0,2.090227161066973,0.031075110263184432,0.31558438367360026,0.3498294917169322,0.2054726798657524,0.09285907468084802,0.0,1.877004353727677e-15,4.375175804059074e-06,3.2312243752916297e-16,0.0,1.4315767883051456e-23,0.00041236414039087424,2.602972135222392e-18,1.2126387265211551e-21,1.6092168801931623e-30,8.385214239863554e-10,7.708036892812754e-15,1.1065835295558197e-48,2.840091162230711e-10,3.3484221772047775e-33,9.784897646140831e-17,1.9029640619023203e-32,4.007351936684039e-06,7.45292144231586e-32,4.409392765272941e-05,0.0006487468638659932,0.007225660590266711,0.0006509252468030941,6.717450843169456e-05,0.00029935171870083707,1.573947367829416e-05,0.00030853435945500256,1.1660056121551936e-08,0.002320942791058486,0.00024771080961793584,0.0016683088830751803,5.670897086396874e-06,0.001472364967501654
7.337314878758659e-10,0.08478463093452131,0.0,2.0901955813479023,0.031075110263184432,0.31557443792460105,0.34982944817090667,0.20546784612262045,0.09286573112726758,0.0,1.8947142397201346e-15,4.389716472924033e-06,3.270190129396772e-16,0.0,1.4600496652104658e-23,0.00041592099953547204,2.637102153069304e-18,1.2211727349038038e-21,1.6252909276073384e-30,8.440827018759376e-10,7.733570855904059e-15,1.1250726757353165e-48,2.85441521177886e-10,3.381868929273646e-33,9.913147851334449e-17,1.9407952334412697e-32,4.0195147308789696e-06,7.55228489845727e-32,4.409812894440307e-05,0.0006490698105417132,0.007239068471028129,0.0006509542521597237,6.717188713910821e-05,0.0002991743839840638,1.5759137164242647e-05,0.0003083879178851366,1.1734975187292957e-08,0.0023306857104557184,0.00024791439391179664,0.0016715774534437561,5.741883241889475e-06,0.0014772013263648414
7.361627084058668e-10,0.08478463093452131,0.0,2.090164119051268,0.031075110263184432,0.31556449946142834,0.3498294053551727,0.20546301271016168,0.09287240773667492,0.0,1.9124931673752214e-15,4.4042571399937754e-06,3.3094817967716954e-16,0.0,1.4889908047189133e-23,0.00041949053037881244,2.6715624486951367e-18,1.2297418839287261e-21,1.641471468485061e-30,8.496622166104264e-10,7.759104218253741e-15,1.1438079534366321e-48,2.868746655219104e-10,3.415537276469479e-33,1.004263833284781e-16,1.979248161290745e-32,4.031670326716435e-06,7.6526370391371e-32,4.4102333167064337e-05,0.0006493901815383063,0.007252392303472359,0.0006509825272266098,6.716926990108746e-05,0.00029899825119967247,1.57786761498529e-05,0.0003082410028304489,1.1810118206277195e-08,0.0023404222172817117,0.0002481189519578712,0.0016748205507714313,5.8134369205266895e-06,0.0014820373504821297
7.385939289358677e-10,0.08478463093452131,0.0,2.0901327735915043,0.031075110263184432,0.31555456823260014,0.34982936325531777,0.20545817962783788,0.09287910441120387,0.0,1.930340729280102e-15,4.418797805298355e-06,3.349100778377954e-16,0.0,1.5184062995925946e-23,0.00042307267013292986,2.70635507774967e-18,1.2383462435368559e-21,1.6577588519141955e-30,8.552599669284963e-10,7.7846369799027e-15,1.1627918082774313e-48,2.883085317694675e-10,3.449427945248388e-33,1.0173376799533936e-16,2.018330927008139e-32,4.043818728477708e-06,7.753984376111963e-32,4.410654023486165e-05,0.0006497079959592977,0.007265632494692429,0.00065101008641626,6.716665669848868e-05,0.00029882331282585613,1.5798090790590073e-05,0.0003080936414188585,1.1885485032051964e-08,0.0023501523272798533,0.00024832448078567713,0.0016780382856234567,5.885559526144281e-06,0.0014868730404107812
7.410251494658686e-10,0.08478463093452131,0.0,2.090101544382878,0.031075110263184432,0.3155446441870136,0.3498293218572037,0.20545334687511288,0.09288582105284163,0.0,1.948256517259821e-15,4.433338468867229e-06,3.3890484737681267e-16,0.0,1.5483023009312356e-23,0.0004266673559774899,2.7414821014071106e-18,1.246985883789179e-21,1.6741534269579606e-30,8.608759515709187e-10,7.810169140891764e-15,1.1820267019619403e-48,2.8974310258404764e-10,3.4835416620158516e-33,1.0305370980857498e-16,2.0580516893907528e-32,4.055959940440346e-06,7.856333442202965e-32,4.4110750062921545e-05,0.0006500232727729708,0.007278789452163348,0.0006510369438668533,6.71640475121518e-05,0.00029864956134730247,1.5817381249982127e-05,0.00030794586021482646,1.1961075518260103e-08,0.0023598760566955865,0.00024853097723486937,0.0016812307690147726,5.9582524475137434e-06,0.001491708396706106
7.434563699958695e-10,0.08478463093452131,0.0,2.0900704308395412,0.031075110263184432,0.31553472727394394,0.3498292811469612,0.2054485144514525,0.09289255756343869,0.0,1.9662401224292693e-15,4.4478791307292764e-06,3.42932628107486e-16,0.0,1.5786850185286708e-23,0.00043027452506608384,2.776945586358683e-18,1.255660874865031e-21,1.6906555426549343e-30,8.665101692805555e-10,7.835700701261687e-15,1.2015151123328976e-48,2.911783607778997e-10,3.5178791531267224e-33,1.0438628626866433e-16,2.0984186849459404e-32,4.068093966878221e-06,7.959690791292997e-32,4.411496256734846e-05,0.0006503360308133611,0.0072918635836960455,0.0006510631134473953,6.716144232290219e-05,0.0002984769892565681,1.5836547699515195e-05,0.00030779768522865936,1.2036889518639807e-08,0.0023695934222604637,0.0002487384379621443,0.0016843981123913295,6.0315170583658145e-06,0.0014965434199214465
7.458875905258704e-10,0.08478463093452131,0.0,2.090039432375592,0.031075110263184432,0.315524817443041,0.3498292411109857,0.20544368235632468,0.09289931384471839,0.0,1.984291135244494e-15,4.462419790912796e-06,3.4699355970002055e-16,0.0,1.6095607212302383e-23,0.00043389411453243154,2.812747604805229e-18,1.264371287060406e-21,1.7072655480190558e-30,8.721626188023505e-10,7.861231661053172e-15,1.221259533423489e-48,2.92614289311614e-10,3.552441144885227e-33,1.0573157508163573e-16,2.139440228362431e-32,4.080220812061562e-06,8.064062998324035e-32,4.411917766522437e-05,0.0006506462887812415,0.007304855297392018,0.0006510886087627782,6.715884111155276e-05,0.00029830558905540223,1.5855590318528184e-05,0.000307649141925683,1.211292688702448e-08,0.0023793044411765563,0.00024894685944797725,0.0016875404276116691,6.1053547174151656e-06,0.0015013781106081705
7.483188110558713e-10,0.08478463093452131,0.0,2.0900085484051285,0.031075110263184432,0.31551491464432646,0.3498292017359312,0.2054388505891991,0.09290608979828649,0.0,2.0024091455533393e-15,4.47696044944554e-06,3.510877816805219e-16,0.0,1.6409357372910763e-23,0.00043752606149648974,2.848890234449824e-18,1.273117190786276e-21,1.7239837920396252e-30,8.778332988833237e-10,7.886762020306844e-15,1.2412624755092839e-48,2.940508712936951e-10,3.5872283635449836e-33,1.0708965415878352e-16,2.1811247129828187e-32,4.092340480256975e-06,8.169456659294426e-32,4.412339527460816e-05,0.0006509540652450941,0.007317765001598737,0.0006511134431587441,6.715624385890599e-05,0.0002981353532560189,1.5874509294106546e-05,0.0003075002552352854,1.2189187477342593e-08,0.0023890091311011786,0.00024915623800319717,0.0016906578269287693,6.179766768386235e-06,0.001506212469315654
7.507500315858722e-10,0.08478463093452131,0.0,2.0899777783422975,0.031075110263184432,0.315505018828192,0.3498291630087062,0.20543401914954773,0.09291288532564075,0.0,2.020593742645426e-15,4.491501106354704e-06,3.5521543342998557e-16,0.0,1.672816454735323e-23,0.00044117030307047145,2.8853755584903873e-18,1.2818986565669256e-21,1.74081062368131e-30,8.835222082725618e-10,7.912291779063263e-15,1.2615264651601556e-48,2.9548808998012616e-10,3.622241535309e-33,1.0846060161638478e-16,2.2234806112772266e-32,4.1044529757274756e-06,8.275878391256185e-32,4.4127615314534655e-05,0.0006512593786420761,0.007330593104865764,0.0006511376297267562,6.715365054575576e-05,0.00029796627438232013,1.5893304820975524e-05,0.00030735104955983446,1.2265671143617525e-08,0.0023987075101319644,0.0002493665697753997,0.0016937504229721473,6.2547545400402236e-06,0.001511046496591277
7.531812521158731e-10,0.08478463093452131,0.0,2.0899471216013596,0.031075110263184432,0.315495129945396,0.3498291249164689,0.2054291880368443,0.09291970032818014,0.0,2.0388445153014638e-15,4.506041761666941e-06,3.593766541833116e-16,0.0,1.7052093217162104e-23,0.0004448267763647713,2.9222056656123204e-18,1.2907157550382942e-21,1.7577463918841444e-30,8.892293457212121e-10,7.937820937362931e-15,1.2820540452922015e-48,2.969259287739249e-10,3.657481386329687e-33,1.0984449577541714e-16,2.2665164753181377e-32,4.1165583027325245e-06,8.383334832312318e-32,4.413183770501337e-05,0.0006515622472789744,0.007343340015901592,0.0006511611813087793,6.71510611528893e-05,0.00029779834497107227,1.59119771013927e-05,0.00030720154878346783,1.2342377739967433e-08,0.0024083995967922427,0.0002495778507552033,0.001696818328730219,6.3303193462031675e-06,0.0015158801929804088
7.55612472645874e-10,0.08478463093452131,0.0,2.089916577596729,0.031075110263184432,0.31548524794706156,0.3498290874466219,0.20542435725056468,0.0929265347072144,0.0,2.057161051841908e-15,4.520582415408382e-06,3.635715830283481e-16,0.0,1.738120846877067e-23,0.00044849541849380236,2.959382649981135e-18,1.2995685569463335e-21,1.774791445563535e-30,8.949547099824749e-10,7.963349495246275e-15,1.3028477752196496e-48,2.9836437122469044e-10,3.692948642708862e-33,1.112414151612764e-16,2.3102409372563918e-32,4.128656465528046e-06,8.491832641614105e-32,4.4136062367027164e-05,0.0006518626893331505,0.007356006143531192,0.0006511841105019691,6.71484756610891e-05,0.00029763155757303665,1.593052634504012e-05,0.0003070517762807585,1.2419307120605094e-08,0.0024180854100167475,0.00024979007678235137,0.0016998616575329179,6.4064624857951485e-06,0.0015207135590263984
7.580436931758749e-10,0.08478463093452131,0.0,2.0898861457430367,0.031075110263184432,0.3154753727846735,0.3498290505868084,0.20541952679018688,0.09293338836397291,0.0,2.0755429401749524e-15,4.5351230676046375e-06,3.6780035890496025e-16,0.0,1.7715575997132037e-23,0.00045217616658174107,2.9969086112351033e-18,1.3084571331453726e-21,1.7919461336102605e-30,9.006982998115944e-10,7.988877452753668e-15,1.3239102307067607e-48,2.9980340102814154e-10,3.7286440304977584e-33,1.1265143850349458e-16,2.3546627097983456e-32,4.1407474683664746e-06,8.601378499358416e-32,4.4140289222530346e-05,0.0006521607228534771,0.007368591896654271,0.0006512064296632762,6.714589405113481e-05,0.0002974659047540555,1.5948952768915894e-05,0.0003069017549252568,1.2496459139837753e-08,0.002427764969137635,0.0002500032435516639,0.0017028805230345622,6.4831852428605495e-06,0.0015255465952705666
7.604749137058758e-10,0.08478463093452131,0.0,2.089855825455173,0.031075110263184432,0.3154655044100762,0.349829014324907,0.20541469665519071,0.09294026119961417,0.0,2.093989767843867e-15,4.549663718280808e-06,3.7206312060412714e-16,0.0,1.805526210934709e-23,0.00045586895776818286,3.034785654477911e-18,1.3173815545965014e-21,1.8092108048904746e-30,9.064601139658525e-10,8.014404809925406e-15,1.3452440040197234e-48,3.0124300202564766e-10,3.7645682756970305e-33,1.1407464473545855e-16,2.3997905866841973e-32,4.152831315496766e-06,8.711979106785037e-32,4.414451819444689e-05,0.0006524563657612636,0.007381097684204221,0.000651228150913961,6.714331630380497e-05,0.0002973013790960955,1.596725659722552e-05,0.00030675150709790925,1.2573833652067018e-08,0.0024374382938707967,0.0002502173466188399,0.0017058750391969787,6.56048888659938e-06,0.001530379302252195
7.629061342358767e-10,0.08478463093452131,0.0,2.089825616148341,0.031075110263184432,0.3154556427754709,0.3498289786490278,0.20540986684505827,0.09294715311523448,0.0,2.1125011220736677e-15,4.5642043674614954e-06,3.763600067670634e-16,0.0,1.8400333728301272e-23,0.0004595737292137095,3.0730158902713217e-18,1.3263418923659593e-21,1.8265858082457093e-30,9.122401512045612e-10,8.039931566801729e-15,1.3668517039785386e-48,3.0268315820375083e-10,3.800722104256768e-33,1.1551111299412874e-16,2.4456334431674665e-32,4.164908011164437e-06,8.823641186173967e-32,4.414874920666809e-05,0.0006527496358511752,0.007393523915107767,0.0006512492861440269,6.714074239987886e-05,0.0002971379731982503,1.5985438061272735e-05,0.0003066010546953586,1.2651430511788672e-08,0.0024471054043024823,0.0002504323814061153,0.0017088453202728723,6.638374671399641e-06,0.0015352116805085175
7.653373547658776e-10,0.08478463093452131,0.0,2.0897955172381084,0.031075110263184432,0.31544578783341326,0.34982894354750743,0.20540503735927354,0.0929540640118771,0.0,2.131076589817151e-15,4.578745015170812e-06,3.806911558843682e-16,0.0,1.8750858396310296e-23,0.00046329041810536586,3.1116014346278457e-18,1.3353382176235391e-21,1.8440714924928787e-30,9.18038410289053e-10,8.065457723422812e-15,1.3887359560089e-48,3.041238536936808e-10,3.837106242076489e-33,1.169609226197583e-16,2.492200236495637e-32,4.176977559611585e-06,8.936371480842751e-32,4.415298218405024e-05,0.0006530405507921408,0.0074058709982452965,0.0006512698470165671,6.71381723201383e-05,0.00029697567967770257,1.6003497399350182e-05,0.00030645041913812074,1.2729249573592573e-08,0.0024567663208762153,0.00025064834320777916,0.001711791480789443,6.716843836870694e-06,0.0015400437305747108
7.677685752958785e-10,0.08478463093452131,0.0,2.0897655281404512,0.031075110263184432,0.315435939536811,0.3498289090089058,0.20540020819732263,0.09296099379054097,0.0,2.1497157578002524e-15,4.593285661432393e-06,3.8505670629520034e-16,0.0,1.9106904278774845e-23,0.00046701896166204994,3.150544409003426e-18,1.3443706016410028e-21,1.8616682064242798e-30,9.238548899826756e-10,8.090983279828763e-15,1.4108994021940634e-48,3.0556507277086224e-10,3.873721415005164e-33,1.1842415315561256e-16,2.5395000063919507e-32,4.189039965076925e-06,9.050176755143794e-32,4.415721705241189e-05,0.0006533291281282524,0.007418139342411868,0.0006512898449720343,6.713560604536937e-05,0.00029681449117064773,1.6021434856629924e-05,0.0003062996213786477,1.2807290692162487e-08,0.00246642106437999,0.0002508652271955504,0.0017147136355322526,6.795897607877645e-06,0.0015448754529838878
7.701997958258794e-10,0.08478463093452131,0.0,2.0897356482718044,0.031075110263184432,0.31542609783892145,0.3498288750220005,0.2053953793586937,0.09296794235218951,0.0,2.168418212566775e-15,4.607826306269396e-06,3.894567961864771e-16,0.0,1.9468540167844088e-23,0.0004707592971398154,3.189846940290121e-18,1.35343911579051e-21,1.879376298807595e-30,9.296895890507824e-10,8.116508236059627e-15,1.4333447013267114e-48,3.070067998544142e-10,3.91056834884121e-33,1.1990088434768875e-16,2.587541875538356e-32,4.201095231795809e-06,9.165063794461687e-32,4.4161453738531075e-05,0.000653615385279657,0.007430329356278888,0.0006513092912324259,6.713304355636406e-05,0.0002966544003331804,1.603925068505368e-05,0.0003061486819092693,1.2885553722275974e-08,0.0024760696559337565,0.0002510830284238182,0.0017176118995293318,6.875537194576693e-06,0.0015497068482670877
7.726310163558803e-10,0.08478463093452131,0.0,2.089705877049109,0.031075110263184432,0.3154162626933487,0.3498288415757841,0.205390550842877,0.09297490959775911,0.0,2.1871835405224487e-15,4.622366949704525e-06,3.9389156359210036e-16,0.0,1.9835835486088086e-23,0.0004745113618370857,3.229511160808808e-18,1.3625438315430561e-21,1.897196118385893e-30,9.35542506260725e-10,8.142032592155391e-15,1.4560745289608092e-48,3.084490195066429e-10,3.947647769332503e-33,1.2139119614443613e-16,2.6363350500596133e-32,4.21314336400026e-06,9.281039405210547e-32,4.416569217014212e-05,0.0006538993395434386,0.007442441448356459,0.0006513281968053936,6.713048483392213e-05,0.0002964953998421443,1.605694514322302e-05,0.0003059976207700221,1.2964038518804249e-08,0.002485712116977188,0.00025130174183474803,0.0017204863880355265,6.955763792451443e-06,0.0015545379169532676
7.750622368858812e-10,0.08478463093452131,0.0,2.089676213889854,0.031075110263184432,0.315406434054042,0.3498288086594591,0.20538572264936492,0.09298189542816788,0.0,2.2060113279783616e-15,4.636907591760022e-06,3.983611463922076e-16,0.0,2.0208860290179072e-23,0.0004782750930997832,3.2695392083018868e-18,1.3716848204669234e-21,1.9151280138776364e-30,9.414136403818458e-10,8.167556348155966e-15,1.4790915774634527e-48,3.09891716432527e-10,3.984960402176386e-33,1.228951686964766e-16,2.6858888200085383e-32,4.225184365918988e-06,9.398110414831332e-32,4.416993227593244e-05,0.0006541810080944923,0.007454476026956388,0.0006513465724882761,6.712792985885254e-05,0.0002963374823959482,1.607451849628954e-05,0.0003058464575563629,1.3042744936712025e-08,0.0024953484692577057,0.0002515213622632588,0.0017233372165170904,7.036578582350164e-06,0.001559368659569297
7.774934574158821e-10,0.08478463093452131,0.0,2.08964665821213,0.031075110263184432,0.31539661187529283,0.34982877626243464,0.20538089477765178,0.09298889974432382,0.0,2.2249011611937352e-15,4.651448232457691e-06,4.0286568231244636e-16,0.0,2.0587685274581577e-23,0.00048205042832637207,3.3099332259259985e-18,1.3808621542261475e-21,1.9331723339766798e-30,9.473029901854701e-10,8.193079504101214e-15,1.502398556066708e-48,3.113348754791966e-10,4.022506973019676e-33,1.244128823563255e-16,2.7362125598524023e-32,4.2372182417774274e-06,9.516283671789189e-32,4.417417398553904e-05,0.0006544604079863888,0.007466433500155839,0.0006513644288720551,6.712537861197534e-05,0.0002961806407153469,1.6091971015844983e-05,0.0003056952114267692,1.3121672831057426e-08,0.0025049787348187893,0.00025174188444187053,0.001726164500636509,7.117982730523966e-06,0.001564199076639949
7.79924677945883e-10,0.08478463093452131,0.0,2.0896172094346617,0.031075110263184432,0.3153867961117321,0.349828744374322,0.20537606722723406,0.09299592244713345,0.0,2.2438526264180637e-15,4.665988871818899e-06,4.0740530892327527e-16,0.0,2.0972381775251366e-23,0.00048583730497281504,3.350695362244743e-18,1.3900759045789905e-21,1.9513294273522726e-30,9.532105544448968e-10,8.218602060030926e-15,1.525998190919448e-48,3.127784816354048e-10,4.0602882074586686e-33,1.2594441767811244e-16,2.7873157289604735e-32,4.249244995797758e-06,9.635566045570787e-32,4.4178417229544774e-05,0.0006547375561522334,0.0074783142757616425,0.0006513817763452365,6.712283107412294e-05,0.00029602486754419017,1.6109302979811444e-05,0.0003055439011102278,1.320082205699181e-08,0.0025146029359885344,0.00025196330300542626,0.0017289683562375622,7.1999773886658766e-06,0.0015690291686878937
7.823558984758839e-10,0.08478463093452131,0.0,2.089587866976864,0.031075110263184432,0.31537698671832876,0.34982871298493157,0.2053712399976104,0.09300296343750977,0.0,2.262865309932608e-15,4.680529509864583e-06,4.1198016363928846e-16,0.0,2.136302177334321e-23,0.0004896356605574476,3.3918277712214236e-18,1.3993261433764295e-21,1.9695996426490642e-30,9.59136331935393e-10,8.244124015984833e-15,1.5498932251391747e-48,3.142225200309937e-10,4.098304831039146e-33,1.2748985541730313e-16,2.8392078720927015e-32,4.26126463219893e-06,9.75596442668165e-32,4.418266193947457e-05,0.0006550124694055135,0.007490118761275234,0.000651398625097662,6.712028722614212e-05,0.0002958701556501406,1.612651467233165e-05,0.0003053925449136143,1.3280192469759665e-08,0.0025242210953684775,0.0002521856124956924,0.0017317488993306201,7.28256369395081e-06,0.001573858936233693
7.847871190058848e-10,0.08478463093452131,0.0,2.0895586302588773,0.031075110263184432,0.3153671836503871,0.34982868208426826,0.20536641308828157,0.09301002261638065,0.0,2.281938798091265e-15,4.695070146615263e-06,4.1659038371856366e-16,0.0,2.175967789892748e-23,0.0004934454326657654,3.433332612211772e-18,1.4086129425606572e-21,1.987983328487104e-30,9.650803214341839e-10,8.2696453720026e-15,1.574086418863837e-48,3.1566697593635354e-10,4.1365575692563874e-33,1.2904927653042085e-16,2.891898619889549e-32,4.273277155196687e-06,9.877485726643527e-32,4.418690804779139e-05,0.0006552851644409412,0.007501847363858236,0.0006514149851242462,6.711774704889514e-05,0.0002957164978253598,1.614360638365936e-05,0.00030524116072896083,1.3359783924698477e-08,0.002533833235822663,0.00025240880736583817,0.0017345062460781694,7.365742769076397e-06,0.0015786883797957903
7.872183395358857e-10,0.08478463093452131,0.0,2.0895294987016104,0.031075110263184432,0.31535738686354364,0.3498286516625283,0.20536158649875028,0.09301709988469671,0.0,2.301072677360794e-15,4.7096107820910435e-06,4.212361062620358e-16,0.0,2.2162423434715435e-23,0.0004972665589551311,3.4752120499567154e-18,1.417936374163595e-21,2.0064808334618446e-30,9.710425217204443e-10,8.295166128123845e-15,1.598580549303645e-48,3.171118347618752e-10,4.17504714755517e-33,1.3062276217476878e-16,2.945397689362946e-32,4.285282569003596e-06,1.0000136877991697e-31,4.419115548789194e-05,0.000655555657835285,0.007513500490298658,0.0006514308662286442,6.711521052326165e-05,0.0002955638868871661,1.6160578410050024e-05,0.0003050897660406191,1.3439596277238604e-08,0.0025434393804669706,0.0002526328819847975,0.0017372405127805712,7.449515722304672e-06,0.0015835174998905088
7.896495600658866e-10,0.08478463093452131,0.0,2.089500471726784,0.031075110263184432,0.31534759631376597,0.3498286217100959,0.20535676022852137,0.09302419514343924,0.0,2.320266534360417e-15,4.7241514163116314e-06,4.2591746821289295e-16,0.0,2.2571332319793433e-23,0.0005010989771593958,3.517468254575121e-18,1.4272965103054155e-21,2.0250925061441437e-30,9.770229315752944e-10,8.320686284388102e-15,1.6233784107928673e-48,3.18557082057398e-10,4.2137742913297817e-33,1.3221039370815247e-16,2.9997148843884014e-32,4.2972808778290635e-06,1.0123924834272374e-31,4.4195404194102375e-05,0.0006558239660481958,0.007525078546977726,0.0006514462780268534,6.711267763013991e-05,0.00029541231567866257,1.6177431053651555e-05,0.00030493837793231423,1.3519629382903137e-08,0.0025530395526586727,0.00025285783064151607,0.0017399518158620446,7.53388364750458e-06,0.001588346297032043
7.920807805958874e-10,0.08478463093452131,0.0,2.089471548756969,0.031075110263184432,0.3153378119573499,0.34982859221753904,0.20535193427710202,0.09303130829362814,0.0,2.3395199559007973e-15,4.738692049296334e-06,4.306346063559962e-16,0.0,2.2986479153365726e-23,0.0005049426250934407,3.560103401556574e-18,1.4366934231930806e-21,2.043818695080268e-30,9.830215497817875e-10,8.34620584083486e-15,1.648482814841631e-48,3.2000270351165075e-10,4.252739725924029e-33,1.338122526886023e-16,3.054860096198236e-32,4.309272085879374e-06,1.024885657004e-31,4.419965410167368e-05,0.0006560901054230258,0.007536581939837318,0.0006514612299507428,6.711014835044833e-05,0.00029526177706933906,1.6194164622395432e-05,0.0003047870130940954,1.3599883097307799e-08,0.002562633775986238,0.00025308364754908453,0.001742640271856878,7.618847624195302e-06,0.0015931747717324537
7.945120011258883e-10,0.08478463093452131,0.0,2.0894427292156297,0.031075110263184432,0.3153280337509169,0.34982856317560646,0.20534710864400127,0.09303843923632968,0.0,2.358832529022378e-15,4.753232681064071e-06,4.3538765731732293e-16,0.0,2.3407939198506147e-23,0.0005087974406576362,3.6031196717541484e-18,1.4461271851188899e-21,2.062659748791895e-30,9.890383751249035e-10,8.371724797503536e-15,1.6738965901877067e-48,3.214486849516873e-10,4.2919441766312343e-33,1.3542842087409708e-16,3.11084330387595e-32,4.321256197357695e-06,1.0374939080854656e-31,4.420390514677707e-05,0.0006563540921876364,0.007548011074348012,0.0006514757312515214,6.710762266512707e-05,0.0002951122639556455,1.6210779429888123e-05,0.00030463568782918113,1.3680357276160804e-08,0.002572222074259362,0.0002533103268487626,0.0017453059973958625,7.704408717590384e-06,0.001598002924501664
7.969432216558892e-10,0.08478463093452131,0.0,2.0894140125271594,0.031075110263184432,0.31531826165141236,0.3498285345752244,0.2053422833287304,0.09304558787266393,0.0,2.378203841033129e-15,4.76777331163338e-06,4.401767575634329e-16,0.0,2.38357883859184e-23,0.0005126633618422199,3.646519251377191e-18,1.4555978684590414e-21,2.0816160157761146e-30,9.950734063915417e-10,8.397243154433498e-15,1.699622582848289e-48,3.228950123423169e-10,4.331388368694257e-33,1.3705898022228704e-16,3.167674574851726e-32,4.333233216464118e-06,1.0502179383279383e-31,4.420815726649906e-05,0.0006566159424552031,0.007559366355477736,0.0006514897910031377,6.710510055513922e-05,0.00029496376926154116,1.6227275795302763e-05,0.0003044844180607028,1.3761051775262735e-08,0.0025818044714992394,0.0002535378626138948,0.0017479491091929446,7.790567978642624e-06,0.0016028307558474514
7.993744421858901e-10,0.08478463093452131,0.0,2.0893853981169204,0.031075110263184432,0.3153084956161032,0.34982850640749247,0.2053374583308028,0.09305275410381253,0.0,2.3976334795456485e-15,4.782313941022427e-06,4.450020434009571e-16,0.0,2.4270103317705165e-23,0.0005165403267315946,3.690304331984115e-18,1.4651055456722064e-21,2.1006878445054327e-30,1.001126642370511e-09,8.422760911664042e-15,1.7256636561717692e-48,3.243416717855288e-10,4.371073027305488e-33,1.3870401289021775e-16,3.2253640653990553e-32,4.345203147395665e-06,1.0630584514877547e-31,4.4212410398836506e-05,0.000656875672225009,0.0075706481876610145,0.0006515034181056176,6.710258200147242e-05,0.00029481628593901773,1.62436540432713e-05,0.0003043332193383461,1.3841966450506434e-08,0.0025913809919290384,0.00025376624885372045,0.0017505697240321064,7.87732644408975e-06,0.0016076582662754464
