Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),H2NOX(204),HOX(29),HNOX(512),H2NO(88),NX(539),HNX(511),OX(27),H2X(216),CH3OX(210),CH2X(34),CHX(35)
1.4899285371702617e-17,0.10125681075141572,0.0,2.5142066102585763,0.031075110263184432,0.3194096817375974,0.35048479205414873,0.20701222007784179,0.09201819523313906,0.0,9.876544586707699e-39,1.8800202834474266e-12,8.411497111031515e-36,0.0,5.4793484738374996e-64,2.2647172920411912e-26,1.0979742279242161e-42,1.7778309320666594e-33,4.271484572747901e-48,2.1359708784534514e-23,1.2524847113371143e-19,8.103661200693908e-78,7.160813587994984e-16,6.202405985097499e-50,2.6216580003421974e-43,1.3583332547597253e-71,1.8800204049086656e-12,3.106369468231152e-57,3.0753911259764746e-10,1.0511906723685003e-10,6.68680844904652e-11,8.351068850424143e-11,6.917105539677507e-11,3.363813823359892e-11,2.7803328847519904e-14,4.380481199282503e-18,7.160814821055401e-16,8.282375164582886e-25,4.380481234966835e-18,8.167315281286554e-20,2.471415827103452e-35,3.320213397418837e-11,4.811399151249369e-19,3.3144044185528634e-20
2.814309460073942e-17,0.10125681075141572,0.0,2.514206609637177,0.031075110263184432,0.319409681614257,0.3504847919782459,0.20701221998684344,0.09201819495974833,0.0,6.803922292407074e-38,3.5511494251349245e-12,5.794655425446398e-35,0.0,1.5553792327785756e-62,8.525270422064741e-26,7.564394717787751e-42,6.339795026239359e-33,2.9426130612396016e-47,7.616932056587099e-23,2.3658044550473225e-19,2.084345738462159e-76,1.352598121636773e-15,4.272819098828976e-49,2.0054088457196252e-42,3.872403880266828e-70,3.5511496482099937e-12,4.09695801689798e-56,5.809051233257372e-10,1.9855815901366773e-10,1.2630644040706038e-10,1.577423808033399e-10,1.3065634047919503e-10,6.353874182103872e-11,5.252547725097547e-14,1.5620924611982276e-17,1.3525985613528911e-15,5.697863549327304e-24,1.5620924857464687e-17,2.9128425964810305e-19,1.7413292187527937e-34,6.271514108112762e-11,1.617815951739247e-18,2.1613507006919104e-19
4.138690382977622e-17,0.10125681075141572,0.0,2.51420660901578,0.031075110263184432,0.3194096814909167,0.3504847919023431,0.20701221989584526,0.09201819468635958,0.0,2.067572100002754e-37,5.222278566460515e-12,1.7608766482859875e-34,0.0,8.828178781533816e-62,1.9251210029904873e-25,2.3006430957697255e-41,1.3709145314154078e-32,8.941996107756392e-47,1.6470820761937012e-22,3.4791241982681094e-19,1.127117080986006e-75,1.9891148835245564e-15,1.2984218772781111e-48,6.574732937357216e-42,2.2021888048262956e-69,5.222278885168966e-12,1.713024090471519e-55,8.542691666454757e-10,2.9199717624897257e-10,1.8574485152490153e-10,2.3197404403647025e-10,1.9214153372525474e-10,9.343937953642984e-11,7.725523173450716e-14,3.377863001332841e-17,1.9891158343673586e-15,1.7309963990812878e-23,3.3778630759094746e-17,6.299363628990042e-19,5.373948412723389e-34,9.222814734836171e-11,3.3324174952744774e-18,6.333102198613336e-19
5.463071305881302e-17,0.10125681075141572,0.0,2.5142066083943857,0.031075110263184432,0.31940968136757636,0.3504847918264404,0.20701221980484713,0.09201819441297279,0.0,4.609178761075335e-37,6.893407707424199e-12,3.925471447672158e-34,0.0,3.255844516306156e-61,3.492006266186006e-25,5.133979980573041e-41,2.3885873575687154e-32,1.9934133632065638e-46,2.8697627038388688e-22,4.5924439409994755e-19,3.945272153603966e-75,2.6256316444628584e-15,2.894534385890125e-48,1.5722556657666677e-41,8.137725114725346e-69,6.8934081157856066e-12,4.85468658265196e-55,1.1276312425760928e-09,3.8543611894303947e-10,2.4518331792983067e-10,3.0620567820372845e-10,2.536266351353534e-10,1.2334005137962086e-10,1.0199259224710272e-13,5.885358316004871e-17,2.6256333011483746e-15,3.8584628521926827e-23,5.885358482239099e-17,1.097666861546796e-18,1.2155160523778612e-33,1.217411527758932e-10,5.5446186275003125e-18,1.3649930142626716e-18
6.787452228784982e-17,0.10125681075141572,0.0,2.5142066077729934,0.031075110263184432,0.31940968124423613,0.3504847917505376,0.20701221971384914,0.09201819413958798,0.0,8.665892162159642e-37,8.564536848025976e-12,7.380428054397129e-34,0.0,9.433504138210168e-61,5.602552301717865e-25,9.663018298479473e-41,3.686997706422976e-32,3.74789222398057e-46,4.429734750326006e-22,5.705763683241422e-19,1.0827479443801096e-74,3.262148404451688e-15,5.442124105883007e-48,3.1584533074078484e-41,2.362395329341248e-68,8.564537340059917e-12,1.1093785863673565e-54,1.4009913511334372e-09,4.788749870959998e-10,3.0462183970150764e-10,3.8043728330515416e-10,3.1511164470971554e-10,1.532407573505251e-10,1.26737558751607e-13,9.084578349870093e-17,3.262150961695749e-15,7.254076322325167e-23,9.08457866239746e-17,1.6945146841870711e-18,2.318158351687411e-33,1.5125415736372298e-10,8.182180297827964e-18,2.4834216890288736e-18
9.436214074592342e-17,0.10125681075141572,0.0,2.5142066065302138,0.031075110263184432,0.3194096809975556,0.35048479159873225,0.2070122195318534,0.09201819359282423,0.0,2.266203801935778e-36,1.190679512814381e-11,1.9300441072513214e-33,0.0,5.133135839066904e-60,1.1637690147569132e-24,2.5326270021585982e-40,7.126030811129336e-32,9.80105388541554e-46,8.561552875573931e-22,7.932403166257059e-19,5.246771283597292e-74,4.535181921580959e-15,1.4231612977379222e-47,9.332175575553487e-41,1.2903456269162162e-67,1.1906795769581568e-11,3.9428306221180747e-54,1.947705666181066e-09,6.657524997788608e-10,4.234990495899265e-10,5.289004063105658e-10,4.38081388351782e-10,2.1304227167525617e-10,1.7625030962179957e-13,1.7558194482383696e-16,4.535186864089464e-15,1.8969153082136935e-22,1.75581952996314e-16,3.2757070412887116e-18,6.233866789183458e-33,2.1028016402027814e-10,1.4518158386846183e-17,6.095743004274848e-18
1.2084975920399702e-16,0.10125681075141572,0.0,2.5142066052874426,0.031075110263184432,0.31940968075087534,0.3504847914469269,0.207012219349858,0.09201819304606838,0.0,4.694891290075871e-36,1.5249053406814022e-11,3.9984697108182546e-33,0.0,1.8001422156066362e-59,2.0426516517781123e-24,5.258442826856169e-40,1.1688013471656163e-31,2.030482980711762e-45,1.4042535936350687e-21,1.0159042647315026e-18,1.6922786822405773e-73,5.8082154349124305e-15,2.9483612962795575e-47,2.150522031704415e-40,4.5362824389528286e-67,1.524905417373394e-11,1.0277403586568718e-53,2.4944121119026626e-09,8.526297142981235e-10,5.423764816220661e-10,6.773634130528331e-10,5.610507646526565e-10,2.728439225101503e-10,2.257934840966339e-13,2.8798715461732016e-16,5.808223541548241e-15,3.92976010378373e-22,2.879871715478959e-16,5.373826505861315e-18,1.3260382281782474e-32,2.6930616731802896e-10,2.1917159646851976e-17,1.1893465036538579e-17
1.4733737766207063e-16,0.10125681075141572,0.0,2.51420660404468,0.031075110263184432,0.3194096805041951,0.3504847912951217,0.20701221916786297,0.09201819249932039,0.0,8.457219430004833e-36,1.8591311684036618e-11,7.20270898927732e-33,0.0,5.0202828159823525e-59,3.2385927535235976e-24,9.493374054305137e-40,1.7372945516320496e-31,3.657643819778201e-45,2.087268365649039e-21,1.2385682126415326e-18,4.371732001922533e-73,7.081248944446173e-15,5.311078977859244e-47,4.265136502770097e-40,1.2677174079402407e-66,1.8591312552517053e-11,2.2312781542084094e-53,3.041110688417006e-09,1.0395066306543277e-09,6.6125413612201e-10,8.25826303532068e-10,6.840197736135323e-10,3.3264570985473695e-10,2.753670819205534e-13,4.280614611215829e-16,7.081260994071963e-15,7.078867085504195e-22,4.280614916194443e-16,7.989202782377436e-18,2.4513851644034073e-32,3.283321672569766e-10,3.004836299457415e-17,2.0207408200805174e-17
1.7382499612014425e-16,0.10125681075141572,0.0,2.5142066028019254,0.031075110263184432,0.319409680257515,0.35048479114331677,0.2070122189858683,0.09201819195258026,0.0,1.385519165110064e-35,2.193356995981159e-11,1.1799967375768766e-32,0.0,1.2131886557802822e-58,4.7929312165269616e-24,1.558774453691078e-39,2.4180826984180525e-31,5.992200689438953e-45,2.9051996013609996e-21,1.4612321603557962e-18,9.796102800700197e-73,8.354282450182247e-15,8.700970537521646e-47,7.639522205342335e-40,3.069339277982396e-66,2.1933570905930916e-11,4.288641980907236e-53,3.5878013958404052e-09,1.2263832488479527e-09,7.80132013291116e-10,9.742890777483604e-10,8.069884152355242e-10,3.9244763370857475e-10,3.2497110284582675e-13,5.958049173295225e-16,8.354299221660656e-15,1.159701545881724e-21,5.958049672929026e-16,1.1122162892343103e-17,4.121663510199312e-32,3.8735816383712177e-10,3.870201817107799e-17,3.124732269878715e-17
2.0031261457821786e-16,0.10125681075141572,0.0,2.5142066015591795,0.031075110263184432,0.31940968001083486,0.35048479099151186,0.207012218803874,0.09201819140584801,0.0,2.1182969705513676e-35,2.527582823413894e-11,1.804077182851279e-32,0.0,2.6369025062902414e-58,6.745932832519696e-24,2.3886524778192095e-39,3.2111657974376296e-31,9.161374943859014e-45,3.858047305931113e-21,1.6838961078742938e-18,1.977137663674852e-72,9.627315952120721e-15,1.3302767647585479e-46,1.2696174048049661e-39,6.68279079158392e-66,2.527582923397553e-11,7.543642944122946e-53,4.134484234285721e-09,1.4132595688794497e-09,8.990101132343717e-10,1.1227517357017904e-09,9.299566895196978e-10,4.5224969407124135e-10,3.7460554663281315e-13,7.912175763631398e-16,9.627338224314385e-15,1.773042144097366e-21,7.91217652751042e-16,1.4773025390918766e-17,6.46769731951744e-32,4.463841570584646e-10,4.775384313262625e-17,4.513749069519113e-17
2.2680023303629147e-16,0.10125681075141572,0.0,2.514206600316441,0.031075110263184432,0.3194096797641549,0.35048479083970707,0.2070122186218801,0.09201819085912362,0.0,3.072927683232846e-35,2.8618086507018674e-11,2.6171017519095e-32,0.0,5.290868258429313e-58,9.137119222425704e-24,3.473209620509495e-39,4.116543852306575e-31,1.3290035846732639e-44,4.9458114770773686e-21,1.9065600551970264e-18,3.683693565613956e-72,1.0900349450261654e-14,1.9297786629153065e-46,1.9920069835990628e-39,1.3430232175655598e-65,2.8618087536650924e-11,1.2401993063952915e-52,4.681159203864153e-09,1.6001355907492766e-09,1.0178884360039787e-09,1.2712142773924434e-09,1.0529245964671194e-09,5.120518909423147e-10,4.242704130446485e-13,1.0142994888553526e-15,1.0900378002033178e-14,2.5720749749546785e-21,1.0142995996679412e-15,1.8942102912633674e-17,9.629523149120583e-32,5.054101469210059e-10,5.711838875848761e-17,6.196336125255246e-17
2.5328785149436506e-16,0.10125681075141572,0.0,2.5142065990737117,0.031075110263184432,0.31940967951747506,0.3504847906879024,0.20701221843988654,0.0920181903124071,0.0,4.2783792075213515e-35,3.196034477845079e-11,3.6437413642663743e-32,0.0,9.882957707967304e-58,1.2006143011874329e-23,4.847041072276127e-39,5.134216859650289e-31,1.8503466035401595e-44,6.168492104097214e-21,2.129224002323994e-18,6.4178066891003e-72,1.217338294460511e-14,2.686794404222e-46,2.984300765058705e-39,2.5121678478798006e-65,3.19603458139571e-11,1.93146521238861e-52,5.227826304687758e-09,1.7870113144579127e-09,1.136766981671822e-09,1.419676702820413e-09,1.1758921360788816e-09,5.718542243213631e-10,4.739657018417892e-13,1.2650507038811836e-15,1.2173418554817004e-14,3.581046549096027e-21,1.2650508581632304e-15,2.3629709092894963e-17,1.3754976040605255e-31,5.644361334247461e-10,6.671427734663365e-17,8.180631181201337e-17
2.7977546995243865e-16,0.10125681075141572,0.0,2.5142065978309898,0.031075110263184432,0.31940967927079533,0.3504847905360978,0.20701221825789334,0.09201818976569845,0.0,5.764086653094915e-35,3.530260304843529e-11,4.909064841293183e-32,0.0,1.7350789847696267e-57,1.539329650008849e-23,6.545494811203883e-39,6.2641848142682585e-31,2.4928968752838055e-44,7.526089173987118e-21,2.351887949255196e-18,1.056881948077381e-71,1.3446416435151148e-14,3.619809046567619e-46,4.304150911531296e-39,4.415706413395654e-65,3.5302604065894074e-11,2.877495232482338e-52,5.774485536870525e-09,1.9738867400058495e-09,1.2556457503520615e-09,1.5681390119857954e-09,1.2988593083561e-09,6.316566942079453e-10,5.236914127803495e-13,1.543471270870525e-15,1.3446459882665831e-14,4.824594461018445e-21,1.5434714787282597e-15,2.883616261582701e-17,1.9000165322807704e-31,6.234621165696863e-10,7.646105839544954e-17,1.0474679255896639e-16
3.3275070686858587e-16,0.10125681075141572,0.0,2.5142065953455712,0.031075110263184432,0.3194096787774362,0.350484790232489,0.20701221789390808,0.09201818867230475,0.0,9.693672777234192e-35,4.198711958406145e-11,8.25575168946231e-32,0.0,4.658004995731665e-57,2.388270185914485e-23,1.1059061711616146e-38,8.861005567649372e-31,4.1923947392849195e-44,1.0646032618223106e-20,2.797215842530308e-18,2.521177988601386e-71,1.5992483404851246e-14,6.087563651088145e-46,8.189963654786998e-39,1.1878316110297443e-64,4.198712049366045e-11,5.7631399964339025e-52,6.8677803957665584e-09,2.3476366966215195e-09,1.4934039569034735e-09,1.865063281529158e-09,1.5447925509112809e-09,7.512620435019806e-10,6.232341001152422e-13,2.183320663575167e-15,1.5992544863558494e-14,8.113687888033139e-21,2.183321013136653e-15,4.0806882868884725e-17,3.352860965852667e-31,7.415140727831689e-10,9.624855736209533e-17,1.6007908453391144e-16
3.857259437847331e-16,0.10125681075141572,0.0,2.514206592860186,0.031075110263184432,0.3194096782840775,0.35048478992888066,0.20701221752992424,0.09201818757894253,0.0,1.5097302478023879e-34,4.867163611389715e-11,1.2857828303989722e-31,0.0,1.0906412522145898e-56,3.4927864479209934e-23,1.7303956183624324e-38,1.1907006104277176e-30,6.52939839221982e-44,1.430564174589172e-20,3.2425437350223672e-18,5.300979261575832e-71,1.853855035936245e-14,9.481008060399587e-46,1.424264353995964e-38,2.7857784543705344e-64,4.867163681995018e-11,1.0419925850604763e-51,7.961043781462302e-09,2.7213854606001322e-09,1.7311630559637923e-09,2.161987086023269e-09,1.7907243241414861e-09,8.70867938820931e-10,7.228984731062369e-13,2.9338480708739787e-15,1.85386329447111e-14,1.2636570495301564e-20,2.933848615294398e-15,5.4856814707447315e-17,5.468432421091975e-31,8.595660155614589e-10,1.162612482814544e-16,2.281798729904185e-16
