Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),H2NOX(204),HOX(29),HNOX(512),H2NO(88),NX(539),HNX(511),OX(27),H2X(216),CH3OX(210),CH2X(34),CHX(35),CX(33),SX(655),CH2OX(623)
1.1857933043747106e-09,0.045450764422602166,0.0,1.1097450365033994,0.031075110263184432,0.3121857049412624,0.3461092420466522,0.20352324480785233,0.09187991834791842,0.0,1.4238567434031368e-30,8.639866486348411e-14,1.5344027132029104e-34,0.0,1.5102445747056973e-47,1.8462654340476225e-06,9.470735718079785e-37,6.418586065935359e-41,7.568108037427211e-62,4.799922728949265e-19,5.937851891159152e-31,6.883711793119261e-99,2.8070378051966514e-21,6.339880404033208e-68,1.721023856487734e-33,2.1553587956146e-64,7.781635871384671e-14,7.194172827424173e-60,0.00015896271391825274,0.005478203606399787,0.003525379340839382,0.004375550092801469,0.0017657559919611167,0.0016572973234720994,1.1415500759930182e-07,4.3217759675201126e-05,2.860690266409712e-16,1.3141810194617e-05,3.2115518026979324e-05,2.445856946440073e-05,2.7847538626072284e-08,0.0017232180582311685,1.2018255062020388e-19,4.7016737377699627e-14,2.8156672079751115e-17,9.173254718424849e-10,4.0479744867468843e-10
1.1875869188090915e-09,0.045450764422602166,0.0,1.10971904145794,0.031075110263184432,0.312175031688303,0.3461027352479486,0.20351971306763336,0.0918800061084591,0.0,1.432489724489132e-30,8.652853284348138e-14,1.5433378961940726e-34,0.0,1.5237907874247062e-47,1.854536440078444e-06,9.52672281338396e-37,6.438056845235005e-41,7.60236332263765e-62,4.814334321828921e-19,5.946767812207721e-31,6.935750209172849e-99,2.814845997585871e-21,6.3685763987763794e-68,1.7311973310580792e-33,2.174687220451782e-64,7.792132351479179e-14,7.237580621976226e-60,0.00015895938195240595,0.005486312107365644,0.00353061558511797,0.0043820568915049615,0.001766742058586873,0.001659601892896368,1.1428100871353336e-07,4.334332755252865e-05,2.868972559467218e-16,1.3193279334137229e-05,3.219865814561108e-05,2.4508629580698874e-05,2.8008119761536224e-08,0.00172576372395032,1.203720422102152e-19,4.725980640576381e-14,2.8261856906123904e-17,9.227592920164545e-10,4.072374142599738e-10
1.1893805332434723e-09,0.045450764422602166,0.0,1.1096930507578404,0.031075110263184432,0.3121643591798666,0.3460962287753246,0.20351618416789158,0.09188009408176082,0.0,1.4411580131189035e-30,8.66583983820195e-14,1.5523113727819107e-34,0.0,1.5374374799150241e-47,1.8628316936133108e-06,9.582953583403535e-37,6.457557690749245e-41,7.636721478226893e-62,4.828767188187032e-19,5.955683578599149e-31,6.988102417716462e-99,2.8226643259662245e-21,6.397358569046751e-68,1.7414150801895702e-33,2.1941589841903438e-64,7.802625290412145e-14,7.281183972001222e-60,0.00015895605113103026,0.005494420106155819,0.003535851414714896,0.004388563364128892,0.0017677254481444726,0.0016619058609532338,1.1440693297848844e-07,4.346906192870551e-05,2.877265731378924e-16,1.3244858030111199e-05,3.228188120116351e-05,2.455866838955601e-05,2.8169370238647865e-08,0.001728309226222346,1.2056156163049082e-19,4.750357262325048e-14,2.8368079157865506e-17,9.282209709937561e-10,4.0968766626194023e-10
1.1911741476778532e-09,0.045450764422602166,0.0,1.1096670643969353,0.031075110263184432,0.3121536874158742,0.34608972262874,0.20351265810179223,0.09188018226801742,0.0,1.4498616660582801e-30,8.678826147922084e-14,1.5613232496401607e-34,0.0,1.5511852411333314e-47,1.871151227367103e-06,9.639428703902878e-37,6.477088607733352e-41,7.671182656638272e-62,4.843221326657931e-19,5.964599190457724e-31,7.040769832038571e-99,2.830492794258622e-21,6.426227042547529e-68,1.751677226642516e-33,2.2137749268644243e-64,7.813114689478016e-14,7.324983459827589e-60,0.00015895272145296886,0.00550252760290777,0.003541086829067295,0.0043950695107132735,0.0017687061674062099,0.001664209227684531,1.1453278030373398e-07,4.359496273686796e-05,2.885569777635885e-16,1.3296546270011196e-05,3.236518717255429e-05,2.4608685664902208e-05,2.8331291742679283e-08,0.001730854565109446,1.2075113789712697e-19,4.774854900111723e-14,2.847280590821521e-17,9.337106182628824e-10,4.1214822734526737e-10
1.192967762112234e-09,0.045450764422602166,0.0,1.1096410823690772,0.031075110263184432,0.3121430163962471,0.3460832168081551,0.20350913486251807,0.09188027066742233,0.0,1.4586007398194098e-30,8.691812213520771e-14,1.5703736335982481e-34,0.0,1.5650346625655809e-47,1.8794950740404633e-06,9.696148851412497e-37,6.496649601461642e-41,7.705747010308531e-62,4.857696735876466e-19,5.973514647907435e-31,7.093753869639833e-99,2.8383314064241463e-21,6.455181946976404e-68,1.7619838933163004e-33,2.2335358921158474e-64,7.82360054997072e-14,7.368979668626731e-60,0.0001589493929170653,0.005510634597758858,0.003546321827612676,0.004401575331298082,0.0017696842231272841,0.0016665119931321072,1.1465855059823852e-07,4.37210299101662e-05,2.8938846937309913e-16,1.3348344040973104e-05,3.244857603903417e-05,2.4658681181050632e-05,2.8493885960079308e-08,0.0017333997406736954,1.2094084332634774e-19,4.7994518542105864e-14,2.857897786915768e-17,9.392283442744175e-10,4.146191201613573e-10
1.194582015103177e-09,0.045450764422602166,0.0,1.1096177022436906,0.031075110263184432,0.3121334131149498,0.3460773618483254,0.20350596635848603,0.09188035040928808,0.0,1.4664962375091147e-30,8.70349946384586e-14,1.578551991151026e-34,0.0,1.5775865522442445e-47,1.8870253506083168e-06,9.747407042034279e-37,6.514280215807954e-41,7.736943269441775e-62,4.870742789534499e-19,5.981538427694829e-31,7.1417113913481075e-99,2.8453948336908417e-21,6.481315364943615e-68,1.771298059799844e-33,2.2514454553306337e-64,7.833034800003103e-14,7.408744935648075e-60,0.0001589463982103415,0.005517930464113055,0.0035510329703239084,0.004407430291127781,0.0017705622015184153,0.0016685839679719408,1.1477167792629377e-07,4.3834632553085656e-05,2.901377408204563e-16,1.3395055672994216e-05,3.252369687728569e-05,2.470365835524935e-05,2.8640797320465082e-08,0.0017356902590916926,1.211116117550295e-19,4.8216589226576456e-14,2.8674963377561855e-17,9.442183964632443e-10,4.168517760379509e-10
1.1961962680941198e-09,0.045450764422602166,0.0,1.1095943256186458,0.031075110263184432,0.31212381043646714,0.3460715071524938,0.20350280013372835,0.0918804303241008,0.0,1.4744205124709755e-30,8.715186516451404e-14,1.5867617042111597e-34,0.0,1.5902217026244198e-47,1.8945753709356886e-06,9.798864747412858e-37,6.531935200476515e-41,7.768223335120265e-62,4.883806070398298e-19,5.989562082601197e-31,7.1899275688092404e-99,2.8524664836799806e-21,6.507518988477103e-68,1.7806484771126532e-33,2.2694737932302425e-64,7.842466185781412e-14,7.448670446028232e-60,0.00015894340442698657,0.005525225924138747,0.0035557437753666026,0.004413284986959262,0.0017714380328000563,0.0016706554558363882,1.148847427180401e-07,4.394836984891431e-05,2.9088789203146776e-16,1.3441856004633872e-05,3.259888482936266e-05,2.4748617558018298e-05,2.8788256176725647e-08,0.001737980645313449,1.2128238358780433e-19,4.843957024587862e-14,2.876926283240321e-17,9.492313625111052e-10,4.1909283544882563e-10
1.1978105210850627e-09,0.045450764422602166,0.0,1.1095709524894952,0.031075110263184432,0.3121142083607418,0.3460656527206313,0.2034996361833108,0.0918805104120007,0.0,1.4823736053713797e-30,8.726873371346313e-14,1.5950028509815626e-34,0.0,1.6029405501815377e-47,1.902145158831725e-06,9.850522462328184e-37,6.549614559351926e-41,7.79958731845673e-62,4.896886577473744e-19,5.997585612716308e-31,7.238403444157083e-99,2.859546359362613e-21,6.533792910657041e-68,1.790035235136863e-33,2.2876215283639404e-64,7.851894708247841e-14,7.488756626650198e-60,0.00015894041156615818,0.005532520977935874,0.003560454242331477,0.004419139418821584,0.0017723117218614028,0.0016727264567559822,1.1499774490589546e-07,4.406224174894772e-05,2.916389226779475e-16,1.3488745025818877e-05,3.267413988082723e-05,2.4793558625631187e-05,2.8936263760714046e-08,0.0017402708993839678,1.2145332321161254e-19,4.866342265168652e-14,2.8865778099925955e-17,9.542673233084543e-10,4.2134231487884186e-10
1.1994247740760056e-09,0.045450764422602166,0.0,1.1095475828518013,0.031075110263184432,0.3121046068877164,0.3460597985527089,0.2034964745023103,0.09188059067312768,0.0,1.4903555567078334e-30,8.738560028539502e-14,1.6032755097677932e-34,0.0,1.615743533067541e-47,1.909734738096207e-06,9.902380682061269e-37,6.567318296331337e-41,7.831035330559588e-62,4.909984309767061e-19,6.005609018129738e-31,7.287140062304392e-99,2.866634463736124e-21,6.5601372245599926e-68,1.79945842384556e-33,2.305889285672349e-64,7.861320368344232e-14,7.529003904949827e-60,0.0001589374196270142,0.0055398156256043175,0.0035651643708094964,0.004424993586743782,0.0017731832735805408,0.0016747969707612681,1.151106844218993e-07,4.417624820449059e-05,2.923908324318301e-16,1.353572272625761e-05,3.2749462017457774e-05,2.4838481394615283e-05,2.9084821305047264e-08,0.001742561021348174,1.2162436440421085e-19,4.8887704503682435e-14,2.8965507316506406e-17,9.593263603071147e-10,4.236002308038816e-10
1.2010390270669485e-09,0.045450764422602166,0.0,1.1095242167011379,0.031075110263184432,0.3120950060173338,0.34605394464869776,0.20349331508581486,0.09188067110762149,0.0,1.4983664068083858e-30,8.750246488039884e-14,1.6115797589781759e-34,0.0,1.628631091114933e-47,1.9173441325195444e-06,9.954439902393815e-37,6.585046415324454e-41,7.862567482532956e-62,4.923099266284799e-19,6.013632298930863e-31,7.336138470946464e-99,2.87373079982422e-21,6.586552023258917e-68,1.80891813330272e-33,2.3242776924932205e-64,7.870743167012092e-14,7.569412708915764e-60,0.0001589344286087128,0.0055471098672438945,0.003569874160391908,0.004430847490754868,0.0017740526928244735,0.001676866997882794,1.152235611977162e-07,4.4290389166856744e-05,2.931436209651706e-16,1.3582789095440567e-05,3.2824851225248365e-05,2.4883385701751905e-05,2.9233930043104332e-08,0.0017448510112509127,1.217952654249144e-19,4.911304420226257e-14,2.9059608965708684e-17,9.644085540537776e-10,4.2586659969078495e-10
1.202491854758797e-09,0.045450764422602166,0.0,1.1095031901433015,0.031075110263184432,0.3120863657492017,0.3460486763607077,0.20349047354307,0.09188074364700978,0.0,1.5056009135363166e-30,8.760764132570245e-14,1.6190806579675556e-34,0.0,1.6403025699995934e-47,1.924209549116586e-06,1.0001465466372382e-36,6.601022572281472e-41,7.891018450722357e-62,4.934917453041836e-19,6.020853145182075e-31,7.380461737762642e-99,2.8801245429397788e-21,6.610385683510401e-68,1.817463171565158e-33,2.34093093439608e-64,7.879221240069657e-14,7.605919091107843e-60,0.00015893173747886626,0.005553674337647284,0.0035741126809227136,0.004436115778744799,0.0017748333508913789,0.0016787296060318058,1.1532509659631256e-07,4.439323099608851e-05,2.938218817306639e-16,1.362522463062028e-05,3.289275884669926e-05,2.4923783658600162e-05,2.936860019798991e-08,0.0017469118892878242,1.2194921141346154e-19,4.931665282204952e-14,2.914580287357685e-17,9.690023947496007e-10,4.2791357257390106e-10
1.2039446824506454e-09,0.045450764422602166,0.0,1.1094821664031707,0.031075110263184432,0.31207772596912225,0.3460434082864411,0.2034876338270395,0.09188081632703962,0.0,1.5128588899504115e-30,8.771281616983148e-14,1.6266072660992632e-34,0.0,1.6520432354076567e-47,1.931091052584933e-06,1.0048654604954309e-36,6.617018484714523e-41,7.91953774318656e-62,4.94674958989249e-19,6.02807389063445e-31,7.424998673466827e-99,2.8865249584560245e-21,6.6342765796779115e-68,1.8260379304437558e-33,2.3576828732122013e-64,7.887696996818332e-14,7.642556968990508e-60,0.00015892904709360705,0.005560238479320776,0.003578350926319576,0.00444138385301132,0.0017756122891191683,0.0016805918198520046,1.1542658106936629e-07,4.449618170093947e-05,2.9450085380307816e-16,1.3667731970826824e-05,3.296072077471169e-05,2.496416641072359e-05,2.9503718719647315e-08,0.0017489726604237898,1.221032544783205e-19,4.952066060662946e-14,2.923442976017687e-17,9.736151181212983e-10,4.2996741767835553e-10
1.205397510142494e-09,0.045450764422602166,0.0,1.1094611454775412,0.031075110263184432,0.3120690866770537,0.3460381404258768,0.20348479593416557,0.09188088914781228,0.0,1.5201403650954306e-30,8.781798941285086e-14,1.6341596407469675e-34,0.0,1.6638534114852026e-47,1.9379886602483016e-06,1.0096007680603133e-36,6.633034155499919e-41,7.948125440911533e-62,4.958595676113244e-19,6.035294535352746e-31,7.469750047624821e-99,2.8929320486319055e-21,6.658224779604159e-68,1.8346424757836963e-33,2.374533971274864e-64,7.896170437943766e-14,7.67932665571579e-60,0.00015892635745232175,0.0055668022923370105,0.00358258889628504,0.004446651713575524,0.001776389511032962,0.0016824536393656808,1.1552801456629477e-07,4.45992412459365e-05,2.9518053694359126e-16,1.3710311107948288e-05,3.302873699952126e-05,2.5004533839665727e-05,2.9639286508785282e-08,0.0017510333246913397,1.222572664652189e-19,4.9725281564290606e-14,2.93216523147633e-17,9.78246783451291e-10,4.3202814698943753e-10
1.2068503378343424e-09,0.045450764422602166,0.0,1.1094401273632153,0.031075110263184432,0.31206044787295456,0.3460328727789937,0.2034819598608978,0.09188096210942891,0.0,1.527445367903641e-30,8.792316105482555e-14,1.6417378393520398e-34,0.0,1.6757334234903372e-47,1.944902389424248e-06,1.0143525056110017e-36,6.649069587522243e-41,7.976781624880442e-62,4.970455710980793e-19,6.042515079401592e-31,7.514716631636452e-99,2.8993458157436275e-21,6.682230351129484e-68,1.8432768734896308e-33,2.391484692503548e-64,7.904641564131387e-14,7.716228464798277e-60,0.00015892366855439739,0.00557336577676859,0.0035868265905218332,0.004451919360458491,0.0017771650201506674,0.0016843150645951285,1.1562939703627747e-07,4.4702409595612364e-05,2.9586093091346067e-16,1.3752962033731052e-05,3.309680751150388e-05,2.5044885827137997e-05,2.9775304466608095e-08,0.0017530938821229524,1.224113411981201e-19,4.993089615575983e-14,2.9407862590763386e-17,9.8289744995302e-10,4.340957724863609e-10
1.2083031655261909e-09,0.045450764422602166,0.0,1.109419112057002,0.031075110263184432,0.31205180955678324,0.34602760534577076,0.20347912560369286,0.0918810352119905,0.0,1.5347739271943578e-30,8.802833109582053e-14,1.6493419194236544e-34,0.0,1.6876835977965204e-47,1.95183225742416e-06,1.0191207094593416e-36,6.665124783674362e-41,8.005506376073608e-62,4.982329693772058e-19,6.049735522845495e-31,7.559899198738542e-99,2.9057662620846444e-21,6.7062933620918755e-68,1.8519411895256257e-33,2.4085355024086797e-64,7.913110376066397e-14,7.753262710115084e-60,0.00015892098039922085,0.005579928932688069,0.0035910640087328393,0.004457186793681284,0.0017779388199829975,0.0016861760955626534,1.157307284282582e-07,4.4805686714505913e-05,2.965420354740223e-16,1.3795684739780236e-05,3.3164932301175255e-05,2.508522225502014e-05,2.991177349481398e-08,0.0017551543327510547,1.2256558871270451e-19,5.0137077249430514e-14,2.9497251043318924e-17,9.87567177745342e-10,4.361703061422132e-10
1.2097559932180394e-09,0.045450764422602166,0.0,1.109398099555717,0.031075110263184432,0.3120431717284981,0.3460223381261871,0.2034762931590149,0.09188110845559778,0.0,1.5421260716736733e-30,8.813349953590066e-14,1.656971938538847e-34,0.0,1.6997042618945323e-47,1.958778281553259e-06,1.0239054159498922e-36,6.681199746857415e-41,8.034299775468567e-62,4.994217623764171e-19,6.056955865748833e-31,7.605298524006649e-99,2.912193389965661e-21,6.730413880326965e-68,1.8606354899151258e-33,2.425686868094436e-64,7.921576874433774e-14,7.790429705905822e-60,0.00015891829298617934,0.005586491760167971,0.0035953011506211245,0.0044624540132649475,0.0017787109140334865,0.001688036732290561,1.158320086909465e-07,4.4909072567161935e-05,2.9722385038669126e-16,1.3838479217559956e-05,3.3233111359190666e-05,2.512554300536044e-05,3.0048694495594274e-08,0.0017572146766080235,1.2271981147419748e-19,5.0343478867425104e-14,2.958697420374649e-17,9.922560269745624e-10,4.382517599239255e-10
1.2112088209098878e-09,0.045450764422602166,0.0,1.109377089856184,0.031075110263184432,0.3120345343880577,0.34601707112022134,0.2034734625233351,0.09188118184035145,0.0,1.5495018299340574e-30,8.823866637513094e-14,1.6646279543426029e-34,0.0,1.7117957443954166e-47,1.9657404791105963e-06,1.0287066614598954e-36,6.697294479980849e-41,8.06316190404003e-62,5.006119500234494e-19,6.064176108175864e-31,7.650915384357684e-99,2.9186272017146217e-21,6.754591973668029e-68,1.8693598407409056e-33,2.4429392582629556e-64,7.930041059918274e-14,7.827729766772558e-60,0.00015891560631466013,0.005593054259280772,0.003599538015889954,0.004467721019230514,0.0017794813057985033,0.0016898969748011625,1.1593323777281989e-07,4.501256711813128e-05,2.979063754129615e-16,1.3881345458393711e-05,3.3301344676344546e-05,2.516584796037611e-05,3.018606837163195e-08,0.001759274913726185,1.2287393008396372e-19,5.0550817942427847e-14,2.9672663993334745e-17,9.969640568270956e-10,4.403401457922287e-10
1.2126616486017363e-09,0.045450764422602166,0.0,1.1093560829552327,0.031075110263184432,0.3120258975354206,0.34601180432785283,0.2034706336931319,0.09188125536635193,0.0,1.5569012304541379e-30,8.834383161357627e-14,1.672310024547907e-34,0.0,1.7239583750320909e-47,1.972718867389047e-06,1.0335244823992652e-36,6.713408985962409e-41,8.0920928427599e-62,5.018035322460598e-19,6.071396250190711e-31,7.69675055855135e-99,2.9250676996767146e-21,6.7788277099459895e-68,1.8781143081450428e-33,2.460293143216629e-64,7.938502933204427e-14,7.865163207679805e-60,0.00015891292038405053,0.0055996164300989165,0.0036037746042427523,0.004472987811598996,0.0017802499987672649,0.0016917568231167755,1.1603441562212552e-07,4.5116170331970716e-05,2.985896103144055e-16,1.39242834534646e-05,3.3369632243570335e-05,2.5206137002453496e-05,3.032389602610095e-08,0.0017613350441378127,1.23028314201366e-19,5.0759131105970413e-14,2.9761723979617324e-17,1.0016913272593389e-09,4.424354757016305e-10
1.2139691935244e-09,0.045450764422602166,0.0,1.1093371791345492,0.031075110263184432,0.31201812478508456,0.34600706439732926,0.20346808928672672,0.09188132166060127,0.0,1.5635809284997622e-30,8.843847895955957e-14,1.6792462120006565e-34,0.0,1.7349658476920054e-47,1.979013274193785e-06,1.0378747233559019e-36,6.727928949557718e-41,8.118189587205683e-62,5.028771485488379e-19,6.0778942922045625e-31,7.738189518793197e-99,2.930869866507011e-21,6.800689213367559e-68,1.886019133197435e-33,2.4759988077142906e-64,7.946116642797965e-14,7.898967605041159e-60,0.00015891050367947357,0.005605522103203151,0.0036075872967520793,0.0044777277421224745,0.0017809403728464407,0.0016934303495825648,1.1612543183969759e-07,4.520950610189119e-05,2.992051284719821e-16,1.3962988991501166e-05,3.3431137430503134e-05,2.5242383437689833e-05,3.0448329642549484e-08,0.001763189070300826,1.2316726333360893e-19,5.0946829728531565e-14,2.9842404954640615e-17,1.0059623716344828e-09,4.4432721965057903e-10
