Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),H2NOX(204),HOX(29)
7.139678694819192e-10,0.05435919745378708,0.0,1.3402633566184432,0.031075110263184432,0.3146588510220743,0.3476411838892963,0.20643640833879928,0.09192469726958633,0.0,2.0930694950215487e-32,4.222016706401524e-11,5.676315060278959e-29,0.0,1.9076777307023728e-63,6.852357524990351e-07,2.2696342307282565e-54,1.4734960620018279e-34,6.679454237834578e-51,1.184083432678149e-39,2.6790097712656794e-25,1.6272137213032232e-81,4.034624507921619e-18,7.295651675601521e-56,1.0328497094200948e-51,2.231324730079831e-77,3.946731530366933e-11,5.420881204853519e-65,9.349819001355225e-05,0.003537693482383824,0.0012117669814976132,0.0028436082080230064,0.0005758118414154216,0.0012131373718966356,8.38588339270777e-11
7.17072423439645e-10,0.05435919745378708,0.0,1.3402257270312226,0.031075110263184432,0.3146387119150462,0.34762919391121433,0.20643625596462162,0.09192469989373399,0.0,2.120436195102823e-32,4.240301011113322e-11,5.772681753191327e-29,0.0,1.9656983728592865e-63,6.942867944426432e-07,2.3183669058434633e-54,1.486352287533456e-34,6.766923990582694e-51,1.199316882930807e-39,2.6906516583930772e-25,1.6628847481664275e-81,4.067303691564471e-18,7.391190746899381e-56,1.0550255034234845e-51,2.299216050058117e-77,3.962678639659105e-11,5.51579732442347e-65,9.34955662764432e-05,0.003552463734678107,0.0012171177337369835,0.0028555981859222142,0.0005759642155930719,0.0012185062266304393,8.347165959327388e-11
7.201769773973708e-10,0.05435919745378708,0.0,1.3401881078567075,0.031075110263184432,0.31461857727606585,0.3476172071045537,0.20643610659121653,0.0919247025171456,0.0,2.148039923762251e-32,4.258584685280728e-11,5.870246773942051e-29,0.0,2.0252180478884558e-63,7.034174971936647e-07,2.3679241788546282e-54,1.4992646688513555e-34,6.855153954243482e-51,1.214678062813727e-39,2.702293537012208e-25,1.6991785756573454e-81,4.100096504618591e-18,7.487560160619887e-56,1.0775765009362988e-51,2.368862422622962e-77,3.978615762635687e-11,5.611954745950621e-65,9.349294327187937e-05,0.003567229132805668,0.0012224687127772346,0.002867584992399972,0.0005761135889982076,0.0012238754674832586,8.308805928331044e-11
7.232815313550966e-10,0.05435919745378708,0.0,1.340150499046756,0.031075110263184432,0.31459844710504403,0.3476052234684473,0.20643596016513718,0.09192470513982474,0.0,2.1758816948305716e-32,4.276867729070527e-11,5.96901955933569e-29,0.0,2.0862686528012217e-63,7.126282107554547e-07,2.418316244877834e-54,1.5122332130509323e-34,6.944147417535749e-51,1.2301674660474126e-39,2.71393540729079e-25,1.736103323099951e-81,4.133002777961906e-18,7.584763508875382e-56,1.1005073402418149e-51,2.4403012241593483e-77,3.9945429058737197e-11,5.70936425196013e-65,9.349032099636697e-05,0.0035819896824144278,0.0012278199123595508,0.002879568628323529,0.0005762600150775413,0.0012292450888963336,8.27079831336955e-11
7.263860853128224e-10,0.05435919745378708,0.0,1.34011290055418,0.031075110263184432,0.31457832140189335,0.34759324300202854,0.20643581663388777,0.09192470776177487,0.0,2.2039625220349883e-32,4.295150142649456e-11,6.069009576765343e-29,0.0,2.1488826181990413e-63,7.219192850494926e-07,2.4695533780523117e-54,1.5252579272907328e-34,7.033907669182121e-51,1.2457855858781667e-39,2.7255772693935503e-25,1.77366718007463e-81,4.166022343463195e-18,7.6828043837824025e-56,1.1238226955641108e-51,2.5135704571525295e-77,4.010460075945687e-11,5.808036671736586e-65,9.348769944648094e-05,0.003596745389149684,0.0012331713262261925,0.002891549094559468,0.0005764035463269036,0.0012346150853118167,8.233138222580326e-11
7.294906392705482e-10,0.05435919745378708,0.0,1.3400753123327254,0.031075110263184432,0.3145582001665279,0.3475812657044315,0.2064356759459065,0.09192471038299942,0.0,2.2322834189992055e-32,4.313431926184204e-11,6.170226324165035e-29,0.0,2.2130929147628138e-63,7.312910699137583e-07,2.5216459317708976e-54,1.5383388187926963e-34,7.124437997909047e-51,1.2615329150785104e-39,2.737219123482283e-25,1.8118784067208462e-81,4.199155033982398e-18,7.781686377461655e-56,1.1475272771727422e-51,2.5887087578209945e-77,4.0263672794195085e-11,5.9079828813256944e-65,9.348507861886388e-05,0.003611496258654095,0.0012385229481205273,0.0029035263919737087,0.0005765442343081619,0.0012399854511727993,8.195820856302837e-11
7.32595193228274e-10,0.05435919745378708,0.0,1.340037734337058,0.031075110263184432,0.31453808339886385,0.3475692915747909,0.20643553805054884,0.0919247130035017,0.0,2.260845399243471e-32,4.3317130798414175e-11,6.272679329962632e-29,0.0,2.2789330597909731e-63,7.407439151011104e-07,2.574604338909705e-54,1.5514758948424075e-34,7.2157416924468e-51,1.2774099459476032e-39,2.748860969715901e-25,1.8507453340398082e-81,4.2324006833709166e-18,7.881413082038026e-56,1.171625831487058e-51,2.665755403807131e-77,4.0422645228585484e-11,6.009213803535923e-65,9.348245851022474e-05,0.0036262422965676866,0.001243874771787061,0.0029155005214315196,0.0005766821296658373,0.0012453561809233405,8.158841504861884e-11
7.356997471859998e-10,0.05435919745378708,0.0,1.340000166522744,0.031075110263184432,0.3145179710988185,0.34755732061224215,0.20643540289807125,0.09192471562328498,0.0,2.2896494761846154e-32,4.349993603787696e-11,6.376378153033274e-29,0.0,2.3464371237864855e-63,7.502781702776655e-07,2.628439112057001e-54,1.5646691627893547e-34,7.307822041529449e-51,1.2934171703116627e-39,2.7605028082504866e-25,1.8902763641971396e-81,4.265759126471918e-18,7.981988089640555e-56,1.196123141180149e-51,2.7447503219257234e-77,4.058151812821621e-11,6.111740407940173e-65,9.347983911733779e-05,0.003640983508527836,0.001249226790971469,0.0029274714837975247,0.0005768172821434268,0.0012507272690084937,8.122195546416232e-11
7.388043011437256e-10,0.05435919745378708,0.0,1.339962608846237,0.031075110263184432,0.3144978632663113,0.34754535281592114,0.20643527043961524,0.09192471824235247,0.0,2.3186966631360945e-32,4.368273498189595e-11,6.481332382653334e-29,0.0,2.4156397370928637e-63,7.598941850211766e-07,2.683160843741281e-54,1.5779186300471795e-34,7.400682333894855e-51,1.3095550795243829e-39,2.7721446392393416e-25,1.930479970825547e-81,4.29923019912062e-18,8.08341499240243e-56,1.2210240252824431e-51,2.82573409597045e-77,4.074029155862987e-11,6.215573710877432e-65,9.347722043704123e-05,0.0036557199001692785,0.0012545789994206273,0.0029394392799357142,0.0005769497405994332,0.0012560987098743357,8.085878444870385e-11
7.419088551014514e-10,0.05435919745378708,0.0,1.3399250612648597,0.031075110263184432,0.31447775990126275,0.34753338818496454,0.20643514062719154,0.09192472086070731,0.0,2.3479879733080257e-32,4.386552763213621e-11,6.587551638454897e-29,0.0,2.4865760965793405e-63,7.695923088194136e-07,2.7387802066585696e-54,1.591224304093933e-34,7.494325858284664e-51,1.3258241644673531e-39,2.7837864628330358e-25,1.9713646993274893e-81,4.332813738144581e-18,8.185697382460975e-56,1.2463333392849318e-51,2.9087479745785118e-77,4.089896558532359e-11,6.320724775454422e-65,9.347460246623628e-05,0.0036704514771240923,0.001259931390882643,0.0029514039107094527,0.0005770795530231119,0.001261470497967993,8.049885747847207e-11
7.450134090591772e-10,0.05435919745378708,0.0,1.3398875237367904,0.031075110263184432,0.31445766100359546,0.3475214267185097,0.20643501341366477,0.09192472347835261,0.0,2.377524419807232e-32,4.404831399026239e-11,6.695045570380763e-29,0.0,2.559281972375305e-63,7.793728910685449e-07,2.795307953898913e-54,1.604586192472329e-34,7.588755903444297e-51,1.3422249155504768e-39,2.795428279179459e-25,2.0129391671778476e-81,4.366509581363981e-18,8.288838851957639e-56,1.2720559752420435e-51,2.993833879153568e-77,4.105754027374911e-11,6.427204711547271e-65,9.347198520188581e-05,0.003685178245021703,0.001265283959106884,0.0029633653769814854,0.0005772067665499358,0.0012668426277376704,8.014213084719343e-11
7.48117963016903e-10,0.05435919745378708,0.0,1.3398499962210464,0.031075110263184432,0.3144375665732333,0.34750946841569447,0.2064348887527379,0.09192472609529137,0.0,2.4073070156372793e-32,4.423109405793868e-11,6.803823858639979e-29,0.0,2.6337937146541405e-63,7.892362810715203e-07,2.8527549191721053e-54,1.6180043027900008e-34,7.683975758122921e-51,1.358757822712387e-39,2.807070088423866e-25,2.0552120642265965e-81,4.400317567591888e-18,8.392842993037977e-56,1.2981968618741535e-51,3.0810344118471068e-77,4.121601568931271e-11,6.535024675803139e-65,9.346936864101349e-05,0.0036999002094888728,0.0012706366978440106,0.0029753236796139482,0.0005773314274767871,0.001272215093632677,7.978856164697312e-11
7.512225169746288e-10,0.05435919745378708,0.0,1.3398124786774686,0.031075110263184432,0.3144174766101018,0.34749751327565725,0.20643476659893778,0.09192472871152654,0.0,2.4373367736985193e-32,4.44138678368288e-11,6.913896213663882e-29,0.0,2.7101482604665807e-63,7.991828280364521e-07,2.9111320170326127e-54,1.6314786427197504e-34,7.779988711073467e-51,1.3754233754208665e-39,2.8187118907089216e-25,2.0981921530014716e-81,4.434237536634537e-18,8.497713397851642e-56,1.3247609646697378e-51,3.1703928635984127e-77,4.137439189737529e-11,6.6441958716418785e-65,9.346675278070255e-05,0.0037146173761496977,0.0012759896008460057,0.0029872788194683746,0.0005774535812768764,0.0012775878901034542,7.943810774972416e-11
7.543270709323546e-10,0.05435919745378708,0.0,1.3397749710667097,0.031075110263184432,0.31439739111412773,0.34748556129753716,0.20643464690760024,0.091924731327061,0.0,2.467614706788128e-32,4.459663532859602e-11,7.025272376062692e-29,0.0,2.788383140623701e-63,8.092128810750007e-07,2.9704502431037186e-54,1.6450092199998087e-34,7.876798051052584e-51,1.392222062673263e-39,2.830353686174753e-25,2.1418882690106434e-81,4.46826932929158e-18,8.603453658552375e-56,1.3517532859871717e-51,3.2619532222332787e-77,4.1532668963252444e-11,6.754729549257677e-65,9.346413761809476e-05,0.0037293297506256003,0.001281342661866205,0.0029992307974057043,0.0005775732726143975,0.0012829610116016008,7.909072778912526e-11
7.574316248900804e-10,0.05435919745378708,0.0,1.3397374733502159,0.031075110263184432,0.31437731008523967,0.34747361248047387,0.20643452963485576,0.09192473394189765,0.0,2.498141827600147e-32,4.4779396534903174e-11,7.13796211658258e-29,0.0,2.868536486629683e-63,8.193267892007587e-07,3.0307206743008915e-54,1.658596042434086e-34,7.974407066820647e-51,1.4091543729969059e-39,2.841995474958987e-25,2.1863093210453886e-81,4.502412787356348e-18,8.710067367297976e-56,1.379178865156164e-51,3.3557601806216e-77,4.1690846952214394e-11,6.866637005620687e-65,9.346152315038937e-05,0.0037440373385353256,0.0012866958746593265,0.0030111796142862917,0.0005776905453589226,0.001288334452579903,7.874638114308978e-11
7.605361788478061e-10,0.05435919745378708,0.0,1.3396999854902139,0.031075110263184432,0.31435723352336764,0.34746166682360746,0.20643441473761512,0.09192473655603924,0.0,2.5289191487255223e-32,4.496215145741262e-11,7.251975236063314e-29,0.0,2.950647037664451e-63,8.295249013276371e-07,3.09195446905437e-54,1.672239117892428e-34,8.072819047141742e-51,1.4262207944495227e-39,2.8536372571968016e-25,2.231464291482759e-81,4.536667753616096e-18,8.817558116250305e-56,1.407042778578847e-51,3.451859144894014e-77,4.184892592948612e-11,6.979929584478677e-65,9.345890937484215e-05,0.003758740145494935,0.0012920492329815002,0.0030231252709699103,0.000577805442599539,0.00129370820749236,7.840502791672839e-11
7.636407328055319e-10,0.05435919745378708,0.0,1.3396625074497,0.031075110263184432,0.3143371614284429,0.3474497243260789,0.20643430217355596,0.09192473916948847,0.0,2.559947682652143e-32,4.51449000977863e-11,7.367321565396395e-29,0.0,3.034754147616323e-63,8.398075662682514e-07,3.154162867530963e-54,1.68593845431087e-34,8.17203728078363e-51,1.4434218146196539e-39,2.8652790330209662e-25,2.2773622365882573e-81,4.571034071852251e-18,8.92592949757524e-56,1.4353501398305e-51,3.550296242717721e-77,4.200690596024732e-11,7.0946186763586565e-65,9.345629628876427e-05,0.0037734381771178005,0.0012974027305902996,0.0030350677683157637,0.0005779180066587358,0.0012990822707942087,7.806662892578893e-11
7.667452867632577e-10,0.05435919745378708,0.0,1.3396250391924214,0.031075110263184432,0.31431709380039835,0.3474377849870294,0.2064341919011087,0.09192474178224806,0.0,2.5912284417648874e-32,4.532764245768566e-11,7.48401096548372e-29,0.0,3.120897792164774e-63,8.50175132732311e-07,3.217357191855083e-54,1.699694059691891e-34,8.272065056517764e-51,1.4607579206270693e-39,2.876920802561882e-25,2.324012286818508e-81,4.6055115868406415e-18,9.035185103442707e-56,1.464106099759928e-51,3.6511183316316334e-77,4.216478710963247e-11,7.21071571856851e-65,9.345368388952138e-05,0.003788131439014596,0.0013027563612447702,0.003047007107182493,0.0005780282791060442,0.0013044566369419517,7.773114568055757e-11
7.698498407209835e-10,0.05435919745378708,0.0,1.339587580682867,0.031075110263184432,0.3142970306391683,0.34742584880560096,0.2064340838794433,0.09192474439432062,0.0,2.622762438345658e-32,4.5510378538771734e-11,7.602053327196775e-29,0.0,3.2091185759134536e-63,8.606279493250058e-07,3.2815488463290004e-54,1.713505942104669e-34,8.37290566311925e-51,1.478229599123183e-39,2.8885625659476304e-25,2.371423647123931e-81,4.640100144351732e-18,9.14532852602661e-56,1.4933158465894768e-51,3.754373007441e-77,4.2322569442730825e-11,7.3282321951986305e-65,9.345107217453264e-05,0.003802819936793297,0.0013081101187054584,0.003058943288428179,0.0005781363007714325,0.0013098313003933847,7.739854037020587e-11
7.729543946787093e-10,0.05435919745378708,0.0,1.3395501318862515,0.031075110263184432,0.31427697194468807,0.34741391578093606,0.20643397806845623,0.09192474700570868,0.0,2.654550684573422e-32,4.5693108342705074e-11,7.721458571336343e-29,0.0,3.2994577395735563e-63,8.711663645453976e-07,3.346749317652314e-54,1.7273741096853363e-34,8.474562389366842e-51,1.4958373362914656e-39,2.9002043233040087e-25,2.419605597251413e-81,4.674799591150854e-18,9.256363357504856e-56,1.522984606014707e-51,3.860108612671658e-77,4.2480253024586524e-11,7.447179637123538e-65,9.344846114126973e-05,0.003817503676059169,0.0013134639967344428,0.0030708763129103558,0.0005782421117584662,0.0013152062556076203,7.706877584756887e-11
7.760589486364351e-10,0.05435919745378708,0.0,1.3395126927685042,0.031075110263184432,0.31425691771689496,0.3474019859121777,0.20643387442875746,0.0919247496164148,0.0,2.686594192524252e-32,4.587583187114578e-11,7.842236648592751e-29,0.0,3.391957167197682e-63,8.817907267848103e-07,3.412970175140666e-54,1.7412985706372302e-34,8.577038524042923e-51,1.5135816178478618e-39,2.911846074754571e-25,2.468567492046985e-81,4.7096097749984114e-18,9.368293190059309e-56,1.5531176413037057e-51,3.968374245084036e-77,4.263783792019853e-11,7.567569622003511e-65,9.3445850787256e-05,0.003832182662414761,0.0013188179890953626,0.0030828061814860107,0.0005783457514572307,0.001320581497045118,7.674181561434066e-11
7.791635025941609e-10,0.05435919745378708,0.0,1.3394752632962545,0.031075110263184432,0.31423686795572725,0.34739005919846944,0.20643377292165765,0.0919247522264414,0.0,2.7188939741713696e-32,4.6058549125753544e-11,7.964397539506615e-29,0.0,3.4866593934642845e-63,8.925013843252217e-07,3.480223070943679e-54,1.7552793332311532e-34,8.680337355933486e-51,1.5314629290412005e-39,2.923487820420675e-25,2.5183187617584925e-81,4.744530544650099e-18,9.481121615875787e-56,1.5837202533960534e-51,4.079219766247078e-77,4.2795324194520697e-11,7.689413774286196e-65,9.344324111006542e-05,0.0038468569014599037,0.001324172089553446,0.0030947328950116,0.0005784472585570264,0.0013259570191677052,7.641762380667317e-11
7.822680565518867e-10,0.05435919745378708,0.0,1.3394378434368206,0.031075110263184432,0.31421682266112455,0.3473781356389552,0.2064336735091558,0.09192475483579092,0.0,2.751451041385178e-32,4.624126010818756e-11,8.087951254430125e-29,0.0,3.583607611012837e-63,9.032986853376565e-07,3.54851974026212e-54,1.769316405805623e-34,8.78446217382812e-51,1.5494817546536122e-39,2.9351295604215107e-25,2.568868912338272e-81,4.7795617498571154e-18,9.594852227144046e-56,1.6147977810014365e-51,4.192695810172211e-77,4.295271191246183e-11,7.812723765208235e-65,9.344063210732177e-05,0.003861526398791697,0.0013295262918755417,0.003106656454343049,0.0005785466710588373,0.0013313328164386079,7.609616518116529e-11
7.853726105096125e-10,0.05435919745378708,0.0,1.339400433158197,0.031075110263184432,0.31419678183302785,0.3473662152327798,0.2064335761539271,0.09192475744446574,0.0,2.7842664059333077e-32,4.64239648201066e-11,8.212907833488857e-29,0.0,3.6828456778298333e-63,9.141829778805809e-07,3.6178720015643075e-54,1.7834097967671303e-34,8.88941626652e-51,1.5676385790009377e-39,2.946771294874149e-25,2.6202275257458274e-81,4.814703241366345e-18,9.709488616057751e-56,1.646355600697913e-51,4.308853792007509e-77,4.311000113888566e-11,7.937511312796882e-65,9.343802377669765e-05,0.0038761911600045046,0.0013348805898301455,0.0031185768603357576,0.0005786440262875761,0.001336708883322473,7.577740510123003e-11
7.884771644673383e-10,0.05435919745378708,0.0,1.3393630324290429,0.031075110263184432,0.31417674547137947,0.3473542979790882,0.20643348081931057,0.09192476005246812,0.0,2.817341079480657e-32,4.660666326316896e-11,8.339277346544085e-29,0.0,3.7844181246857377e-63,9.251546098982961e-07,3.688291756801739e-54,1.7975595145903918e-34,8.995202922805851e-51,1.5859338859331434e-39,2.958413023893569e-25,2.6724042602505e-81,4.849954870920571e-18,9.825034374814459e-56,1.6783991270298267e-51,4.42774591679218e-77,4.326719193861092e-11,8.063788181871588e-65,9.343541611591378e-05,0.0038908511906899524,0.001340234977187431,0.0031304941138446105,0.0005787393609041149,0.001342085214285397,7.546130952382727e-11
7.915817184250641e-10,0.05435919745378708,0.0,1.339325641218669,0.031075110263184432,0.31415671357612296,0.3473423838770262,0.20643338746929762,0.09192476265980036,0.0,2.8506760735894285e-32,4.6789355439032524e-11,8.467069893155642e-29,0.0,3.8883701626229835e-63,9.362139292193358e-07,3.759790991623972e-54,1.8117655678186036e-34,9.10182543148595e-51,1.604368158834731e-39,2.9700547475927054e-25,2.7254088507341513e-81,4.885316491258655e-18,9.941493095615608e-56,1.7109338126053735e-51,4.549425188271553e-77,4.342428437641134e-11,8.191566184045649e-65,9.343280912273796e-05,0.0039055064964369133,0.0013455894477192767,0.0031424082157239853,0.0005788327109170982,0.0013474618037949493,7.514784498655044e-11
7.946862723827899e-10,0.05435919745378708,0.0,1.3392882594970263,0.031075110263184432,0.31413668614720314,0.3473304729257397,0.20643329606852018,0.09192476526646468,0.0,2.8842723997191715e-32,4.69720413493547e-11,8.596295602545276e-29,0.0,3.99474769049517e-63,9.473612835548634e-07,3.832381775592727e-54,1.8260279650636985e-34,9.2092870813641e-51,1.6229418806251545e-39,2.9816964660824792e-25,2.7792511089938313e-81,4.920787956115711e-18,1.005886837066649e-55,1.743965148193825e-51,4.673945417772656e-77,4.358127851701568e-11,8.32085717772779e-65,9.343020279498434e-05,0.003920157082831502,0.001350943995199297,0.003154319166827752,0.0005789241116945488,0.0013528386463201986,7.483697859505626e-11
7.977908263405157e-10,0.05435919745378708,0.0,1.3392508872346964,0.031075110263184432,0.3141166631845661,0.34731856512437553,0.20643320658223943,0.09192476787246324,0.0,2.918131069226821e-32,4.7154720995792454e-11,8.726964633560558e-29,0.0,4.1035973025575323e-63,9.585970204970694e-07,3.9060762623952407e-54,1.8403467150065995e-34,9.31759116124761e-51,1.6416555337592244e-39,2.993338179471833e-25,2.833940924044462e-81,4.95636912022329e-18,1.0177163792176229e-55,1.7774986628223967e-51,4.801361233140556e-77,4.373817442510781e-11,8.451673068123767e-65,9.342759713051252e-05,0.003934802955457072,0.001356298613402869,0.003166226968009285,0.0005790135979752638,0.0013582157363317396,7.452867801082618e-11
8.008953802982415e-10,0.05435919745378708,0.0,1.3392135244028767,0.031075110263184432,0.31409664468815895,0.34730666047208064,0.20643311897633465,0.09192477047779817,0.0,2.9522530933667357e-32,4.73373943800023e-11,8.859087174639295e-29,0.0,4.214966296108832e-63,9.699214875175718e-07,3.980886690056857e-54,1.8547218263974734e-34,9.426740959947278e-51,1.660509600227523e-39,3.0049798878677697e-25,2.889488262421506e-81,4.992059839309551e-18,1.0296382952357777e-55,1.811539923872777e-51,4.931728087735604e-77,4.389497216532668e-11,8.584025807237968e-65,9.34249921272268e-05,0.003949444119894204,0.0013616532961071614,0.0031781316201214657,0.0005791012038800117,0.0013635930683017152,7.422291143924963e-11
8.039999342559673e-10,0.05435919745378708,0.0,1.3391761709733738,0.031075110263184432,0.31407663065793034,0.34729475896800277,0.20643303321729217,0.09192477308247156,0.0,2.986639483290746e-32,4.752006150364029e-11,8.992673443774451e-29,0.0,4.3289026791847545e-63,9.813350319658163e-07,4.05682538115286e-54,1.8691533080559854e-34,9.536739766277376e-51,1.6795045615568155e-39,3.016621591375385e-25,2.9459031684836524e-81,5.027859970099413e-18,1.0416529443427867e-55,1.8460945371773077e-51,5.065102269491701e-77,4.4051671802266353e-11,8.71792739387502e-65,9.34223877830754e-05,0.003964080581720697,0.0013670080370911638,0.003190033124016692,0.0005791869629225273,0.0013689706367038456,7.391964761801878e-11
8.071044882136931e-10,0.05435919745378708,0.0,1.3391388269185884,0.031075110263184432,0.3140566210938299,0.34728286061129,0.20643294927219438,0.09192477568648542,0.0,3.021291250048182e-32,4.770272236836206e-11,9.127733688479624e-29,0.0,4.4454551783029457e-63,9.928380010674795e-07,4.1339047430195483e-54,1.8836411688715552e-34,9.647590869055618e-51,1.6986408988104587e-39,3.0282632900978994e-25,3.003195764715487e-81,5.06376937031472e-18,1.0537606857607023e-55,1.8811681471148215e-51,5.201540910035738e-77,4.420827340047611e-11,8.853389873641368e-65,9.341978409604953e-05,0.003978712346511564,0.0013723628301357139,0.003201931480546878,0.0005792709080203125,0.00137434843601345,7.361885580582506e-11
8.102090421714189e-10,0.05435919745378708,0.0,1.3391014922115079,0.031075110263184432,0.31403661599580834,0.3472709654010907,0.20643286710870945,0.0919247782898418,0.0,3.0562094045859236e-32,4.788537697582279e-11,9.264278185755015e-29,0.0,4.5646732462597875e-63,1.0044307419228683e-06,4.212137267964566e-54,1.8981854178036104e-34,9.759297557103167e-51,1.7179190925888088e-39,3.039904984136697e-25,3.0613762520301696e-81,5.0997878986743906e-18,1.0659618787119506e-55,1.9167664367061366e-51,5.3411019938683445e-77,4.436477702446035e-11,8.990425338946875e-65,9.34171810641828e-05,0.003993339419839022,0.0013777176690235266,0.0032138266905634666,0.0005793530715052447,0.0013797264607074745,7.332050577134849e-11
8.133135961291447e-10,0.05435919745378708,0.0,1.3390641668256937,0.031075110263184432,0.3140166153638179,0.34725907333655415,0.2064327866950807,0.09192478089254259,0.0,3.0913949577484334e-32,4.8068025327677194e-11,9.402317242053943e-29,0.0,4.6866070699790363e-63,1.0161136015053288e-06,4.291535533476468e-54,1.9127860638818402e-34,9.871863119244594e-51,1.7373396230296383e-39,3.051546673591351e-25,3.120454910072119e-81,5.135915414894556e-18,1.0782568824193324e-55,1.9528951277092047e-51,5.483844367606079e-77,4.452118273867874e-11,9.129045929006417e-65,9.34145786855504e-05,0.0040079618072724876,0.0013830725475392214,0.0032257187549174318,0.0005794334851339949,0.0013851047052645153,7.302456778253018e-11
8.164181500868705e-10,0.05435919745378708,0.0,1.3390268507352718,0.031075110263184432,0.3139966191978116,0.34724718441682956,0.20643270800011643,0.09192478349458978,0.0,3.1268489202778015e-32,4.825066742557955e-11,9.541861193249848e-29,0.0,4.8113075784124135e-63,1.027886926659649e-06,4.3721122024335466e-54,1.92744311620645e-34,9.985290844307856e-51,1.756902969808535e-39,3.0631883585596633e-25,3.1804420975196812e-81,5.172151779688709e-18,1.0906460561060198e-55,1.9895599807139196e-51,5.629827749285207e-77,4.4677490607546175e-11,9.269263829841454e-65,9.341197695826823e-05,0.00402257951437856,0.0013884274594693513,0.0032376076744592835,0.0005795121800982636,0.0013904831641648433,7.27310125961202e-11
8.195227040445963e-10,0.05435919745378708,0.0,1.3389895439149233,0.031075110263184432,0.31397662749774347,0.3472352986410672,0.20643263099317988,0.09192478609598519,0.0,3.1625723028137847e-32,4.843330327118369e-11,9.682920404603854e-29,0.0,4.938826450492294e-63,1.0397510641004659e-06,4.4538800233119016e-54,1.942156583948418e-34,1.0099584021124297e-50,1.7766096121393185e-39,3.07483003913769e-25,3.2413482523878197e-81,5.208496854767823e-18,1.1031297589955537e-55,2.0267667952365844e-51,5.7791127377271795e-77,4.4833700695432834e-11,9.411091274281627e-65,9.340937588049243e-05,0.004037192546721019,0.00139378239860243,0.003249493450039072,0.000579589187034832,0.0013958618318904304,7.243981144749176e-11
8.226272580023221e-10,0.05435919745378708,0.0,1.3389522463398735,0.031075110263184432,0.3139566402635691,0.3472234160084172,0.20643255564417923,0.09192478869673065,0.0,3.19856611589384e-32,4.861593286614299e-11,9.825505270732828e-29,0.0,5.06921612313655e-63,1.0517063604106725e-06,4.536851830392758e-54,1.9569264763497455e-34,1.0214745938528612e-50,1.796460028774446e-39,3.0864717154197757e-25,3.30318389233078e-81,5.244950502840488e-18,1.1157083503118412e-55,2.064521409814037e-51,5.931760821965978e-77,4.4989813066664237e-11,9.554540541966318e-65,9.340677545041838e-05,0.004051800909860824,0.0013991373587289597,0.0032613760825063983,0.000579664536035434,0.0014012407029249732,7.215093604071386e-11
8.257318119600479e-10,0.05435919745378708,0.0,1.3389149579858828,0.031075110263184432,0.31393665749524496,0.3472115365180306,0.2064324819235582,0.09192479129682797,0.0,3.234831369953177e-32,4.87985562121104e-11,9.969626215577967e-29,0.0,5.202529799305732e-63,1.0637531620398288e-06,4.6210405439690624e-54,1.971752802723712e-34,1.0330779885358828e-50,1.8164546980054187e-39,3.0981133874985833e-25,3.365959614944781e-81,5.281512587613029e-18,1.1283821892791559e-55,2.102829702097435e-51,6.087834390737431e-77,4.514582778552117e-11,9.699623959346257e-65,9.340417566628022e-05,0.004066404609356087,0.0014044923336414602,0.003273255572710413,0.0005797382566564559,0.0014066197717539184,7.186435853887482e-11
8.288363659177737e-10,0.05435919745378708,0.0,1.338877678829236,0.031075110263184432,0.31391667919272837,0.3471996601690586,0.20643240980228622,0.09192479389627889,0.0,3.271369075324784e-32,4.898117331073838e-11,1.01152936923739e-28,0.0,5.338821456112613e-63,1.0758918153025722e-06,4.7064591705512986e-54,1.9866355724551347e-34,1.0447689150456297e-50,1.8365940976631933e-39,3.109755055465122e-25,3.429686098070687e-81,5.318182973789609e-18,1.141151635122133e-55,2.1416975889457002e-51,6.24739674203066e-77,4.5301744916239866e-11,9.84635389968506e-65,9.340157652635e-05,0.00408100365076208,0.001409847317134495,0.003285131921499827,0.0005798103779284594,0.0014119990328644852,7.158005155464897e-11
8.319409198754995e-10,0.05435919745378708,0.0,1.3388404088467347,0.031075110263184432,0.3138967053559781,0.3471877869606529,0.20643233925184915,0.09192479649508516,0.0,3.3081802422394785e-32,4.916378416367899e-11,1.0262518183618333e-28,0.0,5.478145852984274e-63,1.0881226663770267e-06,4.7931208030725904e-54,2.001574795000614e-34,1.0565477022665658e-50,1.8568787051185842e-39,3.121396719408782e-25,3.494374100096692e-81,5.354961527072351e-18,1.154017047065768e-55,2.181131026518631e-51,6.410512092701757e-77,4.5457564523011897e-11,9.99474278306083e-65,9.339897802893714e-05,0.004095598039631219,0.001415202303004699,0.0032970051297229134,0.0005798809283655383,0.0014173784807456928,7.129798814109915e-11
