Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),H2NOX(204),HOX(29),HNOX(512),H2NO(88),NX(539),HNX(511),OX(27),H2X(216),CH3OX(210),CH2X(34),CHX(35),CX(33),SX(655),CH2OX(623),CHOX(653),H2NX(201),H3NX(202),NO2X(213),NO2X(206),SX(544),SX(776),SX(660),CH2NX(654),H2NO3(231),CNO2X(729)
6.822274899427745e-25,0.1547348997255798,0.0,3.842067560186146,0.031075110263184432,0.31940968187635493,0.3504847921395393,0.20701222018021495,0.09201819554070596,0.0,6.457881812536427e-55,9.936948569300069e-18,6.450385115885011e-51,0.0,4.257808292752832e-85,1.0431293325805191e-35,8.95849805746177e-57,5.777041485675686e-42,1.9167294571356475e-61,7.66203549739445e-35,3.855570675646467e-22,4.1130945904216906e-99,2.1840308327223655e-18,2.63480992951511e-61,8.180187978220299e-52,8.46267738721161e-91,9.937347888344537e-18,3.0314125182894906e-77,1.7407961182584763e-17,5.950144145636193e-18,4.183593642403651e-18,4.727025588660981e-18,3.915349730128928e-18,1.9040461266056486e-18,1.721560741713786e-18,8.151839999613034e-32,2.440845663084247e-16,8.315108326455282e-45,3.8929463117852285e-31,3.5182919499701323e-31,4.527355638456964e-52,1.8793678704619674e-18,1.3818695826295054e-31,1.3714234281786222e-40,7.145798748825333e-45,7.093115874162543e-69,1.5704508520923857e-42,5.643507165697379e-54,1.3389891244108693e-18,8.061792939760902e-19,1.04611354431578e-33,7.56324094185851e-19,2.2957970889991922e-57,4.651295402688995e-106,3.005650583480099e-73,8.65132856090113e-73,2.419005492376793e-16,1.9688658371491258e-89
1.3650477057673411e-24,0.1547348997255798,0.0,3.842067560186146,0.031075110263184432,0.31940968187635466,0.35048479213953904,0.20701222018021495,0.09201819554070595,0.0,5.171543022639885e-54,1.988253045621029e-17,5.165539585230234e-50,0.0,1.364180783614081e-83,4.1752358066794154e-35,7.172245596325807e-56,2.312322134731804e-41,1.5349381017000902e-60,3.0668109830356673e-34,7.714491108613218e-22,1.3181604762823302e-97,4.3699591726842774e-18,2.109984868492714e-60,6.549124287066977e-51,2.7114001091146998e-89,1.9883329441231505e-17,4.855884082380435e-76,3.483104657122527e-17,1.1905457834400777e-17,8.370822031678218e-18,9.458158063149331e-18,7.834101154201447e-18,3.809746507016521e-18,3.4446171921516394e-18,3.262860430662401e-31,4.8838119566316385e-16,6.65714260300493e-44,1.5581930558026374e-30,1.408233673331787e-30,3.624643372356334e-51,3.760368554017022e-18,5.531079581092004e-31,1.0979726256509169e-39,5.720987013149505e-44,2.2726005502894317e-67,6.285896121329981e-42,4.518237226466368e-53,2.679141575602303e-18,1.6130590043665763e-18,4.1871804278395336e-33,1.5133052901042694e-18,3.6775501364918994e-56,1.1938132171996172e-103,9.629961347225108e-72,2.771844475267272e-71,4.840112640263899e-16,1.262292419674454e-87
2.7306881374164743e-24,0.1547348997255798,0.0,3.842067560186146,0.03107511026318443,0.31940968187635416,0.35048479213953854,0.20701222018021495,0.09201819554070591,0.0,4.1393304710327054e-53,3.97736942300307e-17,4.134525287880995e-49,0.0,4.3680718957056584e-82,1.6706381746102474e-34,5.739976268943697e-55,9.252300477989055e-41,1.228572599648026e-59,1.2271238638436565e-33,1.543233197454672e-21,4.221268551947233e-96,8.741815852608084e-18,1.688843082487109e-59,5.2412898422220765e-50,8.681833637371972e-88,3.977529254700543e-17,7.773916704074596e-75,6.967721734847386e-17,2.3816085211917283e-17,1.6745278810243058e-17,1.8920423012122484e-17,1.5671604002343737e-17,7.62114726784663e-18,6.8907300930265315e-18,1.30556917951917e-30,9.769744543726404e-16,5.327737323947323e-43,6.234801863657457e-30,5.63476900263056e-30,2.900818717771523e-50,7.5223699211263e-18,2.2131522845214055e-30,8.78711795138921e-39,4.578533237178811e-43,7.276816366614145e-66,2.515177224357207e-41,3.61596296562244e-52,5.359446477985216e-18,3.226818425144924e-18,1.6754175766435832e-32,3.027267681941104e-18,5.887502295420278e-55,3.060112635299732e-101,3.08349218395028e-70,8.875384299604858e-70,9.682326936038095e-16,8.08578296210443e-86
5.461969000714741e-24,0.1547348997255798,0.0,3.842067560186146,0.031075110263184425,0.31940968187635316,0.3504847921395375,0.20701222018021492,0.09201819554070584,0.0,3.312303002778452e-52,7.955602177767137e-17,3.3084578827297586e-48,0.0,1.398214107202986e-80,6.683640571009488e-34,4.592853118283431e-54,3.701522664822961e-40,9.831069878144434e-59,4.909294510446405e-33,3.086801370641372e-21,1.3513109568517013e-94,1.748552921245564e-17,1.3514166246185407e-58,4.193828208957525e-49,2.7790436050507977e-86,7.955921875855321e-17,1.2441869636630405e-73,1.3936955890284147e-16,4.763733996689965e-17,3.3494192367435555e-17,3.7844952910054605e-17,3.13466096986173e-17,1.5243948789540303e-17,1.3782955894773061e-17,5.223126853683966e-30,1.954160971791588e-15,4.262999328738322e-42,2.494326731380142e-29,2.2542745151741024e-29,2.3210966810931903e-49,1.5046372655341533e-17,8.854050221147024e-30,7.03102940471134e-38,3.663530073574918e-42,2.329304320719034e-64,1.006234668199143e-40,2.893319763567689e-51,1.0720056282751236e-17,6.454337266691119e-18,6.702761272982204e-32,6.055192465614765e-18,9.422742231326602e-54,7.83894944298897e-99,9.870238995963786e-69,2.841004905925125e-68,1.9366755527586428e-15,5.177185475048244e-84
1.0924530727311275e-23,0.1547348997255798,0.0,3.8420675601861456,0.031075110263184415,0.31940968187635116,0.35048479213953543,0.20701222018021487,0.0920181955407057,0.0,2.6501778935613243e-51,1.5912067687295218e-16,2.647101408063885e-47,0.0,4.4749750307734315e-79,2.6736738294062626e-33,3.6746313731987957e-53,1.4807295692370222e-39,7.865851656463895e-58,1.963877626573566e-32,6.173937717014771e-21,4.3250032669446675e-93,3.4972955932150527e-17,1.0812701798570639e-57,3.355381135267278e-48,8.894310733933627e-85,1.5912707118164855e-16,1.9909874215689134e-72,2.787542420110581e-16,9.527984947666174e-17,6.699201948207178e-17,7.569401270586212e-17,6.269662109112037e-17,3.048955183306146e-17,2.7567407498253082e-17,2.0894207807114046e-29,3.908534006629459e-15,3.4107232854201807e-41,9.978118955189036e-29,9.017831941198164e-29,1.857054053604421e-48,3.00943781237587e-17,3.541908304498216e-29,5.6253575660414435e-37,2.931114897369507e-41,7.454954538907871e-63,4.025266252743541e-40,2.314875590601896e-50,2.144127589228404e-17,1.2909374949741516e-17,2.681322718013566e-31,1.2111042032962047e-17,1.5078578775961666e-52,2.007419138612543e-96,3.158976796005108e-67,9.092655789972964e-67,3.873561271068287e-15,3.314139586875492e-82
2.1849654180504343e-23,0.1547348997255798,0.0,3.8420675601861447,0.031075110263184394,0.3194096818763471,0.3504847921395313,0.20701222018021478,0.09201819554070542,0.0,2.1202765195760758e-50,3.182499870635115e-16,2.117815175385209e-46,0.0,1.4321024020273435e-77,1.069513062307566e-32,2.939844657525186e-52,5.923159292153123e-39,6.293079651063559e-57,7.855830162459716e-32,1.2348210409761565e-20,1.384130372039032e-91,6.994780937153935e-17,8.650708992927164e-57,2.6844323422584973e-47,2.846398846664074e-83,3.182627760278384e-16,3.185810517036013e-71,5.575236082254173e-16,1.9056486849537542e-16,1.3398767371234926e-16,1.5139213229725014e-16,1.2539664387595034e-16,6.098075792063903e-17,5.5136310705160994e-17,8.358023213489415e-29,7.817280076305106e-15,2.7287081642351697e-40,3.991409993797819e-28,3.6072795578028623e-28,1.485713941483805e-47,6.019038906053984e-17,1.4168209501802067e-28,4.50049962960001e-36,2.3450233236437064e-40,2.3857894668384366e-61,1.610172019184842e-39,1.851988388823685e-49,4.28837151113527e-17,2.5819450315674318e-17,1.0725727305233752e-30,2.422274116765647e-17,2.4127479149924901e-51,5.139822705806744e-94,1.0109590240832188e-65,2.9098986849484444e-65,7.74733270768748e-15,2.1212988641900827e-80
4.369990108689048e-23,0.1547348997255798,0.0,3.8420675601861434,0.031075110263184356,0.319409681876339,0.3504847921395231,0.2070122201802146,0.09201819554070487,0.0,1.6962748991899552e-49,6.365086074446211e-16,1.6943057615181745e-45,0.0,4.582904322085144e-76,4.278139382230482e-32,2.3519315512312092e-51,2.3693119207667823e-38,5.034623056070471e-56,3.142395997350355e-31,2.469675579525515e-20,4.429424124163162e-90,1.3989751625031332e-16,6.920786222654366e-56,2.147596848782815e-46,9.108827384332579e-82,6.365341857202144e-16,5.097481348776116e-70,1.11506234064584e-15,3.811349065295608e-16,2.679789821769242e-16,3.0278837147911847e-16,2.507966894449056e-16,1.2196317009793517e-16,1.1027411711876831e-16,3.343277304782781e-28,1.5634772215656022e-14,2.1830183471456062e-39,1.5965964804464985e-27,1.4429411799061445e-27,1.1885994515087065e-46,1.203824109338894e-16,5.667398924498323e-28,3.6004850541846625e-35,1.876095325440161e-39,7.634949264628578e-60,6.440819113368946e-39,1.4816258781310028e-48,8.576859354950226e-17,5.163960104686798e-17,4.2903782102824196e-30,4.8446139437044726e-17,3.860536918451319e-50,1.315900826397628e-91,3.2352481069407226e-64,9.312191680454407e-64,1.5494875580925487e-14,1.357727020854874e-78
8.740039489966275e-23,0.1547348997255798,0.0,3.8420675601861407,0.03107511026318428,0.3194096818763228,0.3504847921395066,0.20701222018021423,0.09201819554070376,0.0,1.3570413930911962e-48,1.2730258482068037e-15,1.3554660580257255e-44,0.0,1.4665576454080387e-74,1.7112732359356614e-31,1.8815675715817305e-50,9.477344091787436e-38,4.0277621799167505e-55,1.2569711855234409e-30,4.9393846566242266e-20,1.4174488299984707e-88,2.797969300078464e-16,5.5367165907854175e-55,1.718097869283993e-45,2.9148809362700084e-80,1.273077005104952e-15,8.156117778236136e-69,2.2301398054535016e-15,7.622749825849635e-16,5.359615991221541e-16,6.055808498392236e-16,5.015967805799974e-16,2.439279944610916e-16,2.2054972994514898e-16,1.3373245259494931e-27,3.1269756494356336e-14,1.7464354043189154e-38,6.3864508882562884e-27,5.7718234336985076e-27,9.508909096877645e-46,2.4076645467973747e-16,2.266982486730498e-27,2.880422052031316e-34,1.5009454920550203e-38,2.44331322296623e-58,2.576353851404323e-38,1.1853147688751815e-47,1.7153835042585031e-16,1.0327990250656757e-16,1.7161687419054207e-29,9.689293597581889e-17,6.176971275549273e-49,3.3688420760754616e-89,1.035334250763109e-62,2.9800592352691308e-62,3.0989961327399985e-14,8.689962776944923e-77
1.7480138252520728e-22,0.1547348997255798,0.0,3.842067560186135,0.031075110263184127,0.3194096818762904,0.35048479213947364,0.20701222018021348,0.09201819554070152,0.0,1.0856417040340677e-47,2.5460603297310234e-15,1.0843814260103472e-43,0.0,4.693029685543864e-73,6.845128360292245e-31,1.5052629899064273e-49,3.790956918585733e-37,3.2222352381520446e-54,5.027910315343704e-30,9.87880281082163e-20,4.535889233128416e-87,5.59595757522853e-16,4.4294083179604616e-54,1.3744864515768842e-44,9.327708874297761e-79,2.5461626438743683e-15,1.3049906542462197e-67,4.460294734936089e-15,1.5245551346438963e-15,1.0719268330769332e-15,1.2111658065449086e-15,1.0031969628389049e-15,4.878576432216604e-16,4.4110095559457406e-16,5.34932531229492e-27,6.253972505175085e-14,1.3971566141877849e-37,2.5545933486842277e-26,2.308741116331501e-26,7.60717313574266e-45,4.815345421680297e-16,9.067974916752995e-27,2.3043510340302982e-33,1.20084579012796e-37,7.819204851590384e-57,1.0305467805944456e-37,9.482574406518407e-47,3.430778641787421e-16,2.0656050541521566e-16,6.864709883356194e-29,1.9378652905335784e-16,9.88324380712949e-48,8.624409749115355e-87,3.313324920785718e-61,9.536924455617372e-61,6.198013282034291e-14,5.561999735587909e-75
3.4960335777629633e-22,0.1547348997255798,0.0,3.8420675601861234,0.03107511026318382,0.3194096818762256,0.3504847921394077,0.207012220180212,0.09201819554069705,0.0,8.685167990646209e-47,5.092129292778882e-15,8.675085726570116e-43,0.0,1.5017767346366775e-71,2.7380587876883365e-30,1.2042139655418186e-48,1.516386623849735e-36,2.5777983882479793e-53,2.0111692407744757e-29,1.9757639119216372e-19,1.4514930309989947e-85,1.1191934125526286e-15,3.5435406725546696e-53,1.0995924237197053e-43,2.9848812203416966e-77,5.092333921412972e-15,2.0879944946017214e-66,8.920604593370324e-15,3.0491154385542737e-15,2.1438573012437707e-15,2.422335719898177e-15,2.006397327311619e-15,9.757169408798236e-16,8.822034068800797e-16,2.1397355668719465e-26,1.2507966216651557e-13,1.1177286077124923e-36,1.0218399381796783e-25,9.234987950962852e-26,6.085757594374481e-44,9.630707171309982e-16,3.627198269298937e-26,1.843485846349578e-32,9.608111166729594e-37,2.5024950171152977e-55,4.1221975928508715e-37,7.586082010952383e-46,6.861568916853084e-16,4.1312171118950766e-16,2.74589093650029e-28,3.8757371520839805e-16,1.5813261906407478e-46,2.207871172732318e-84,1.0604120559777448e-59,3.0522420602203884e-59,1.2396047580620457e-13,3.5601486907810155e-73
6.992073082784745e-22,0.1547348997255798,0.0,3.8420675601861007,0.03107511026318321,0.319409681876096,0.35048479213927586,0.20701222018020904,0.09201819554068813,0.0,6.948148135889685e-46,1.018426721887227e-14,6.940082308672978e-42,0.0,4.805697127181914e-70,1.0952252919877504e-29,9.633726027598445e-48,6.065554208500067e-36,2.0622427896966724e-52,8.044687192188263e-29,3.9515311736005565e-19,4.644791261478593e-84,2.2383887226112285e-15,2.834838145328904e-52,8.796752439411123e-43,9.551642913850839e-76,1.0184676476489253e-14,3.3407987495545357e-65,1.784122430811502e-14,6.0982360455450715e-15,4.287718238606558e-15,4.8446755463723045e-15,4.012798056076641e-15,1.951435536744249e-15,1.7644083093977121e-15,8.558953153347682e-26,2.501595363959477e-13,8.941842128101194e-36,4.087364950327304e-25,3.6939998774220523e-25,4.8686148977007046e-43,1.926143067002472e-15,1.4508804151304467e-25,1.4747901441658566e-31,7.688606485857646e-36,8.010162770890109e-54,1.648881123544754e-36,6.068874576601323e-45,1.3723149467015717e-15,8.262441225660748e-16,1.0983577712295287e-27,7.75148087518328e-16,2.5301276507622204e-45,5.652178718316056e-82,3.394241783024411e-58,9.769831925570482e-58,2.479211617778309e-13,2.279071848060143e-71
1.3984152092828309e-21,0.1547348997255798,0.0,3.842067560186055,0.03107511026318199,0.3194096818758368,0.3504847921390121,0.2070122201802031,0.09201819554067027,0.0,5.558524006061346e-45,2.0368543071049742e-14,5.552071337903602e-41,0.0,1.5378249328462863e-68,4.380907027346186e-29,7.7069865574264255e-47,2.4262232262304417e-35,1.649795863398166e-51,3.2178769225385084e-28,7.903065696958283e-19,1.486335373641798e-82,4.476779342724626e-15,2.2678727591792585e-51,7.037407171072903e-42,3.0565294137011847e-74,2.036936158663811e-14,5.345284045612699e-64,3.5682463729109334e-14,1.2196477256206845e-14,8.575440117448595e-15,9.68935519839093e-15,8.025599512885059e-15,3.9028727306655e-15,3.5288181142194627e-15,3.4235834400641128e-25,5.003192848544223e-13,7.153479010534417e-35,1.6349470198059436e-24,1.4776008903001758e-24,3.894897347643449e-42,3.852287766527565e-15,5.80351945046709e-25,1.1798318372611427e-30,6.154259588171661e-35,2.564637206092216e-52,6.595528605449881e-36,4.855103206067312e-44,2.7446310567466217e-15,1.652488944631142e-15,4.393433878148866e-27,1.5502968321375864e-15,4.0482088394864486e-44,1.4469614026985396e-79,1.0867442976677601e-56,3.1280356163114023e-56,4.958425337206959e-13,1.459336634338091e-69
2.7968310112915437e-21,0.1547348997255798,0.0,3.8420675601859635,0.031075110263179544,0.31940968187531843,0.35048479213848466,0.20701222018019122,0.09201819554063456,0.0,4.44682140378239e-44,4.073709477536745e-14,4.441659266699185e-40,0.0,4.921042748101001e-67,1.7523658272665295e-28,6.165591562540909e-46,9.704895992258105e-35,1.3198373433751048e-50,1.2871511780233524e-27,1.5806134743673281e-18,4.756276667606084e-81,8.953560582936202e-15,1.814299104510174e-50,5.629927824162007e-41,9.780900012997922e-73,4.073873180692102e-14,8.552459309289608e-63,7.136494253711767e-14,2.4392959664251106e-14,1.7150883891598508e-14,1.9378714498709666e-14,1.6051202423615387e-14,7.805747127277602e-15,7.057637723008909e-15,1.369433813012287e-24,1.000638781769814e-12,5.722785334030744e-34,6.5397901597966384e-24,5.9104054392516414e-24,3.1159230908582876e-41,7.704577164706334e-15,2.3214037982850765e-24,9.438639747341343e-30,4.928801222531647e-34,8.215688987641764e-51,2.6382122152029394e-35,3.884083915007584e-43,5.489263276886817e-15,3.3049785860090077e-15,1.7573741098821497e-26,3.1005943213736965e-15,6.477137827142827e-43,3.7042258677132644e-77,3.4813317992538435e-55,1.0020508037764558e-54,9.916852776048748e-13,9.34908275714688e-68
5.593662615308969e-21,0.1547348997255798,0.0,3.8420675601857806,0.031075110263174652,0.3194096818742817,0.3504847921374298,0.20701222018016746,0.09201819554056315,0.0,3.557458002587327e-43,8.147419818385394e-14,3.553328291892743e-39,0.0,1.57473415318581e-65,7.00948409721557e-28,4.93247421260842e-45,3.881959015710312e-34,1.0558701357626617e-49,5.148605529110978e-27,3.1612272837101457e-18,1.522009089146293e-79,1.790712306329849e-14,1.4514396424747474e-49,4.503943093427592e-40,3.129888945860907e-71,8.147747224742762e-14,1.3683938761498782e-61,1.4272990001721318e-13,4.878592442722247e-14,3.430177150576171e-14,3.875743308447307e-14,3.210240823353002e-14,1.5611495955580197e-14,1.4115276937171578e-14,5.477736135955026e-24,2.001277775594366e-12,4.578229121272931e-33,2.6159164810090867e-23,2.3641625508209202e-23,2.492745423273349e-40,1.5409155957578205e-14,9.28557891040081e-24,7.550883676176998e-29,3.951668423500596e-33,2.63468202841004e-49,1.0552850012998422e-34,3.1072675636526926e-42,1.097852771736758e-14,6.609957857755662e-15,7.029497556584335e-26,6.201189299836291e-15,1.036342348771786e-41,9.48282422691698e-75,1.1164251879015873e-53,3.2134678447846463e-53,1.9833707653670297e-12,5.995345434823185e-66
1.118732582334382e-20,0.1547348997255798,0.0,3.842067560185415,0.031075110263164868,0.3194096818722082,0.35048479213531997,0.20701222018011994,0.0920181955404203,0.0,2.8459667538750795e-42,1.6294840500023116e-13,2.8426629848998614e-38,0.0,5.039150046436839e-64,2.8038096007552654e-27,3.945979812613998e-44,1.552783731117322e-33,8.446962130349925e-49,2.059442374249161e-26,6.322454902395056e-18,4.870429974086422e-78,3.5814248023779606e-14,1.1611518575261642e-48,3.603154807063445e-39,1.0015646129871738e-69,1.6295495312820387e-13,2.1894305103984483e-60,2.8545981443371923e-13,9.757185374069651e-14,6.86035469975417e-14,7.751487019650356e-14,6.420481980717519e-14,3.122299375249897e-14,2.823055535183201e-14,2.1910946391088487e-23,4.002555763218547e-12,3.6625836447345776e-32,1.0463666766040364e-22,9.456650949600637e-23,1.9942069035424644e-39,3.0818313529379274e-14,3.714201652755457e-23,6.040660266468376e-28,3.175137619373516e-32,8.467212226552929e-48,4.221139920554245e-34,2.485814050136092e-41,2.1957056599130614e-14,1.3219916357212672e-14,2.8117992458932156e-25,1.2402379256722973e-14,1.6581480006528039e-40,2.427603780661006e-72,3.587912498469927e-52,1.0327285726284606e-51,3.9667417408665244e-12,3.852292014954467e-64
2.237465223941352e-20,0.1547348997255798,0.0,3.8420675601846836,0.031075110263145304,0.31940968186806123,0.35048479213110034,0.2070122201800249,0.09201819554013463,0.0,2.276773543791136e-41,3.258968186306027e-13,2.2741305284297906e-37,0.0,1.6125281346889785e-62,1.1215364758156787e-26,3.1567841190972317e-43,6.211135182709889e-33,6.757570121976527e-48,8.237769815816145e-26,1.2644910139761971e-17,1.558537733917537e-76,7.162849794376802e-14,9.289215434390105e-48,2.88252397647074e-38,3.205006999749872e-68,3.2590991488880867e-13,3.503089061013276e-59,5.709196410919923e-13,1.9514371151777e-13,1.3720709903491706e-13,1.5502974418257934e-13,1.2840964276972913e-13,6.244598990759079e-14,5.646111212649328e-14,8.764378989440172e-23,8.005111738367211e-12,2.9300670645737456e-31,4.185466881075221e-22,3.7826605259707513e-22,1.595382203959176e-38,6.16366286172107e-14,1.4856565554163652e-22,4.832452863592751e-27,2.5621938528554485e-31,2.7326938146552366e-46,1.6884556992298433e-33,1.9886509623409585e-40,4.3914114365862685e-14,2.6439833179981484e-14,1.1247197428878055e-24,2.48047591703423e-14,2.653037012656984e-39,6.214666725486133e-70,1.157956734156089e-50,3.333010774174867e-50,7.933483691766254e-12,2.485012476942316e-62
4.4749305071552924e-20,0.1547348997255798,0.0,3.8420675601832213,0.031075110263106172,0.3194096818597673,0.35048479212266115,0.20701222017983484,0.09201819553956328,0.0,1.8214188912597008e-40,6.517936458818141e-13,1.819304478876797e-36,0.0,5.160090215198132e-61,4.486246715387902e-26,2.525427550072388e-42,2.484454131591434e-32,5.406056264655241e-47,3.2951079849783342e-25,2.528982061448418e-17,4.987320976063707e-75,1.4325699777984958e-13,7.431372577176875e-47,2.3060192301308643e-37,1.0256022765532099e-66,6.518198384062275e-13,5.604942685213279e-58,1.1418392857095816e-12,3.9028742367241856e-13,2.7441420732494983e-13,3.1005949120279e-13,2.5681928795589153e-13,1.2489198446279158e-13,1.1292222545717739e-13,3.5057517332348046e-22,1.6010223688265753e-11,2.3440537268382128e-30,1.674186792364756e-21,1.5130642371059845e-21,1.2763323628782528e-37,1.2327325856979077e-13,5.942433030833374e-22,3.865841468038686e-26,2.085087349723109e-30,8.893002431586642e-45,6.753820242572896e-33,1.5909202150493508e-39,8.782822991215081e-14,5.287966612093832e-14,4.498879059641474e-24,4.960951899696485e-14,4.244859445630461e-38,3.438840762850613e-67,3.768336587743646e-49,1.0846612928654454e-48,1.586696759316868e-11,2.1404793334726075e-60
8.949861073583173e-20,0.1547348997255798,0.0,3.8420675601802965,0.03107511026302791,0.31940968184317947,0.3504847921057827,0.20701222017945473,0.09201819553842057,0.0,1.4571351354190552e-39,1.3035873003461094e-12,1.455443605441026e-35,0.0,1.6512288935355811e-59,1.7945792750415796e-25,2.0203423774832521e-41,9.937816698255554e-32,4.3248450785464016e-46,1.318043201632083e-24,5.0579641563882125e-17,1.5959427487402172e-73,2.865139974364314e-13,5.945098153595366e-46,1.8448153982884504e-36,3.2819273341301936e-65,1.303639685425902e-12,8.967908421109347e-57,2.2836785401489342e-12,7.805748343837223e-13,5.48828440766232e-13,6.201189814354481e-13,5.136385753724342e-13,2.4978398255326127e-13,2.258444512439921e-13,1.4023007614666639e-21,3.20204475864677e-11,1.8752430364985382e-29,6.6967472893617026e-21,6.052256981793159e-21,1.0211084105068733e-36,2.465465175826197e-13,2.376818602892316e-21,3.0924797674223553e-25,1.724596318498245e-29,2.9407166666445293e-43,2.701525973189233e-32,1.2727352408278836e-38,1.7565646105602294e-13,1.0575932918452896e-13,1.7995516406979475e-23,9.921903864774548e-14,6.791775472751445e-37,8.821911936288244e-65,1.2461040235028959e-47,3.586731721231246e-47,3.1733935394385415e-11,1.421290343195978e-58
1.7899722206438935e-19,0.1547348997255798,0.0,3.842067560174447,0.031075110262871387,0.3194096818100038,0.3504847920720258,0.2070122201786945,0.09201819553613516,0.0,1.1657081171726902e-38,2.607174609122192e-12,1.164354893106901e-34,0.0,5.283932468054939e-58,7.178961586920236e-25,1.6162744137687356e-40,3.975126757580074e-31,3.459876089554174e-45,5.27217278909283e-24,1.0115928346249213e-16,5.107016854178411e-72,5.730279966872703e-13,4.756078559598559e-45,1.475852315667544e-35,1.0502167487370112e-63,2.607279379404597e-12,1.4348653492610868e-55,4.567356909844345e-12,1.5611496014143607e-12,1.0976569750944713e-12,1.2402379466697117e-12,1.0272771383823915e-12,4.995680146544698e-13,4.516888993194077e-13,5.6092035076624896e-21,6.404089537649106e-11,1.5001944911573068e-28,2.6786989717514873e-20,2.4209027833382855e-20,8.169547345140698e-36,4.930930320389532e-13,9.506037619633159e-21,2.473674374303792e-24,1.4701029116037057e-28,1.0017901365310723e-41,1.0806086743791748e-31,1.0181866877169617e-37,3.5131292354895e-13,2.1151864403841935e-13,7.198206590260988e-23,1.9843807793944892e-13,1.0866841618414048e-35,2.2584282071596693e-62,4.244998546111811e-46,1.2218627401480248e-45,6.346787099046636e-11,9.688589365865657e-57
2.6849583339294697e-19,0.1547348997255798,0.0,3.8420675601685974,0.031075110262714863,0.3194096817768281,0.35048479203826893,0.20701222017793428,0.09201819553384975,0.0,3.46069598017007e-38,3.910761917745767e-12,3.456678596092894e-34,0.0,2.4719412558325176e-57,1.5256239805084906e-24,4.6215356135600826e-40,8.44714447097465e-31,1.0271507163393147e-44,1.12033671291185e-23,1.5173892536091621e-16,2.443288635453562e-71,8.595419958757845e-13,1.4119608254771176e-44,4.2200152024464814e-35,4.913147782428638e-63,3.910919073322639e-12,5.468137992372114e-55,6.851035140356468e-12,2.3417243140530335e-12,1.6464855768683815e-12,1.8603568966729227e-12,1.540915689569221e-12,7.493520826759442e-13,6.775333438966102e-13,1.1919558108547584e-20,9.606134316013388e-11,4.289618717542396e-28,5.692235387280212e-20,5.1444183904959055e-20,2.3366784281836957e-35,7.396395429259619e-13,2.019851364144023e-20,7.072654442469113e-24,4.352086272243025e-28,4.795775710453617e-41,2.2962909112832998e-31,2.9113750881407727e-37,5.269693862470587e-13,3.1727794761901994e-13,1.52961890144767e-22,2.976571172212945e-13,4.142983507902384e-35,1.2278677806227349e-61,2.0321677104900855e-45,5.849308534454145e-45,9.520180658019481e-11,4.87298695753488e-56
4.474930560500622e-19,0.1547348997255798,0.0,3.8420675601568983,0.031075110262401815,0.3194096817104767,0.3504847919707552,0.2070122201764138,0.09201819552927892,0.0,1.6210628570858251e-37,6.517936534382884e-12,1.6191810296064942e-33,0.0,3.610411937591272e-56,4.2185760620852e-24,2.123887426827904e-39,2.335387070762325e-30,4.811390208451007e-44,3.097401459041022e-23,2.5289820915702083e-16,3.68433364783329e-70,1.4325699940035135e-12,6.613921776366445e-44,1.939362154740696e-34,7.175934042216569e-62,6.518198460916114e-12,4.4868676744361785e-54,1.1418391044647635e-11,3.9028735217625495e-12,2.744143050210218e-12,3.1005947357551394e-12,2.568192744650371e-12,1.248920362399928e-12,1.1292222190581651e-12,3.2954077007156285e-20,1.6010223870189727e-10,1.9713494916802242e-27,1.5737357125722725e-19,1.4222803581527689e-19,1.0741467042103413e-34,1.2327325504226818e-12,5.583000529425318e-20,3.249623663143249e-23,2.206213692657303e-27,7.775955004130408e-40,6.348550999969176e-31,1.3379563899157183e-36,8.78282312463997e-13,5.28796509687072e-13,4.2289463718047607e-22,4.960951957455545e-13,3.4069252277634323e-34,1.8658608207156108e-59,3.294988016946972e-44,9.484169412659865e-44,1.5866967773424162e-10,1.732098353896506e-54
