Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),H2NOX(204),HOX(29),HNOX(512),H2NO(88),NX(539),HNX(511),OX(27),H2X(216),CH3OX(210),CH2X(34),CHX(35),CX(33),SX(655),CH2OX(623),CHOX(653),H2NX(201),H3NX(202),NO2X(213),NO2X(206),SX(544)
3.2257092603020066e-12,0.11302162890393913,0.0,2.8061845479252603,0.03107077455548987,0.3193755551330605,0.3504624472853282,0.2069920827213991,0.091986987680233,0.0,3.186537335240832e-20,1.9003782995226953e-06,9.133518878047908e-18,0.0,4.560534492056999e-31,4.144047155220785e-11,1.7445081210326754e-22,6.208912483070757e-21,2.1671784663954271e-29,8.778413996070947e-12,8.760896838806555e-13,1.0948516187013359e-46,4.43667918209718e-09,1.0342477531303686e-30,2.1888927057562133e-21,5.123328842689732e-38,1.9007766890550486e-06,2.9584792770652374e-33,3.120073526093898e-05,1.962599702261493e-05,2.4908980796716605e-05,1.7387873321379312e-05,1.2543839586740509e-05,9.704161979570013e-06,4.21330430338857e-06,4.109983559622618e-07,4.469563238472442e-09,3.6684545175702246e-08,1.1123525728289042e-06,3.229990673877639e-06,2.871656929491112e-15,7.4996012901485e-06,7.742087163032869e-12,7.541730455987702e-10,1.3860519846413912e-09,9.185833451377545e-08,1.9470576115930644e-14,1.963462765202241e-12,5.217624163728935e-06,2.2550047994465665e-06,6.054183023808239e-10,3.05269751945705e-06,3.299652532455465e-09
3.2580435324550106e-12,0.11302162890393913,0.0,2.8061833197839707,0.031070734973856217,0.31937522591476314,0.35046223957541206,0.206991909080977,0.09198688589456878,0.0,3.324064576237125e-20,1.919420832945681e-06,9.41086663513432e-18,0.0,4.841473938848132e-31,4.2893904220866786e-11,1.8151583682452967e-22,6.334005699643328e-21,2.2330032180129094e-29,8.954534524463042e-12,8.848711328460913e-13,1.1508351755822234e-46,4.48112345922477e-09,1.065661435652415e-30,2.2778245113134642e-21,5.438952672810985e-38,1.9198252604840784e-06,3.0786897110201537e-33,3.130252340466852e-05,1.9783916921385536e-05,2.522566953824473e-05,1.7545897855730203e-05,1.2641369350837353e-05,9.816672388638242e-06,4.238346363323654e-06,4.19626535661376e-07,4.514659913619668e-09,3.781096176427351e-08,1.1348304087975634e-06,3.2855671230589736e-06,3.000433513164456e-15,7.573825711183732e-06,7.818715546627212e-12,7.616691822799628e-10,1.384226299477958e-09,9.373860362803945e-08,1.9901931555972816e-14,1.9988707908702347e-12,5.266709523245208e-06,2.2699949742588834e-06,6.176076967545276e-10,3.0831918877437693e-06,3.435943259607101e-09
3.2903778046080147e-12,0.11302162890393913,0.0,2.8061820934281845,0.031070695453081963,0.3193748969168579,0.3504620321678752,0.20699173591251444,0.09198678605621918,0.0,3.466089790530326e-20,1.9384632337699048e-06,9.693771641289995e-18,0.0,5.1366835040977185e-31,4.438425789551525e-11,1.8879305512556004e-22,6.460346460114826e-21,2.3001475087112213e-29,9.132389335890594e-12,8.936525744537415e-13,1.2090857494150285e-46,4.525567343907295e-09,1.097704843707808e-30,2.3694358501942947e-21,5.77060943879747e-38,1.9388737124044355e-06,3.202522573274847e-33,3.1402365898006875e-05,1.9941173111686187e-05,2.5543465998218236e-05,1.77036200669915e-05,1.2738427286423687e-05,9.929396393436817e-06,4.263190534164287e-06,4.283479980821441e-07,4.559762426061989e-09,3.896032911575595e-08,1.1575305869414764e-06,3.341472110158787e-06,3.1337039219260742e-15,7.648031428050497e-06,7.895324640015436e-12,7.691634484945193e-10,1.3824179625984103e-09,9.563742847310362e-08,2.0339055892226175e-14,2.0345421154985793e-12,5.315711808833489e-06,2.2848757492447484e-06,6.299184054472581e-10,3.1136820132123243e-06,3.5764318734632746e-09
3.3227120767610187e-12,0.11302162890393913,0.0,2.8061808688213605,0.031070655992808748,0.319374568138424,0.35046182506213924,0.20699156321372902,0.09198668812798255,0.0,3.612711868505583e-20,1.9575055020169476e-06,9.982288977303378e-18,0.0,5.446736822333933e-31,4.591212687852863e-11,1.9628666113009726e-22,6.587934763307622e-21,2.3686244324521323e-29,9.311977993326054e-12,9.024340087235803e-13,1.2696715032919927e-46,4.5700108406964125e-09,1.1303842261219346e-30,2.4637798529894456e-21,6.118943700080958e-38,1.95792204429903e-06,3.3300497065185715e-33,3.150029994470092e-05,2.009776840687249e-05,2.586236517254789e-05,1.7861040533458345e-05,1.2835015675590481e-05,1.0042331707250182e-05,4.2878396790212075e-06,4.3716276922927696e-07,4.604870775781328e-09,4.013288048189252e-08,1.1804529371663361e-06,3.397703052588765e-06,3.271581740267697e-15,7.722218445702714e-06,7.971914448379465e-12,7.766558447384819e-10,1.380626817195152e-09,9.755480451229113e-08,2.078199001557741e-14,2.070476989417923e-12,5.364630606503208e-06,2.299648120333502e-06,6.423504233043615e-10,3.1441678102598534e-06,3.7212040419091835e-09
3.3550463489140228e-12,0.11302162890393913,0.0,2.8061796459276502,0.031070616592682013,0.31937423957854516,0.35046161825762695,0.2069913909823494,0.09198659207336875,0.0,3.7640307496986436e-20,1.976547637708355e-06,1.0276473722955271e-17,0.0,5.772224625161697e-31,4.7478109734925153e-11,2.040008895130683e-22,6.716770608060136e-21,2.4384470831676108e-29,9.493300059857582e-12,9.112154356754848e-13,1.3326619530730256e-46,4.614453954123183e-09,1.1637058317054725e-30,2.5609101656164934e-21,6.484619230170875e-38,1.9769702556584937e-06,3.4613436507276045e-33,3.1596362037037814e-05,2.0253705608554276e-05,2.6182362102910835e-05,1.8018159832317435e-05,1.2931136789389368e-05,1.0155476055452452e-05,4.312296621613926e-06,4.4607087210031936e-07,4.649984962759335e-09,4.132884902454025e-08,1.2035972862479245e-06,3.4542574050666357e-06,3.4141823716190516e-15,7.796386769090189e-06,8.048484976896537e-12,7.841463715085333e-10,1.3788527080166278e-09,9.949072720860856e-08,2.1230775026767086e-14,2.1066757035105404e-12,5.413465507340172e-06,2.314313075666565e-06,6.5490374517157e-10,3.174649192437502e-06,3.87034627798058e-09
3.387380621067027e-12,0.11302162890393913,0.0,2.8061784247118777,0.031070577252351,0.3193739112363084,0.35046141175376216,0.20699121921611524,0.09198649785658534,0.0,3.9201474198158546e-20,1.995589640865643e-06,1.0576380957028882e-17,0.0,6.113755076365564e-31,4.9082809285326536e-11,2.119400154863145e-22,6.846853993226361e-21,2.5096285547599272e-29,9.676355098688953e-12,9.199968553292358e-13,1.39812798067577e-46,4.658896688698247e-09,1.1976759092544408e-30,2.66088094913815e-21,6.868319393372134e-38,1.9960183459810573e-06,3.596477642929722e-33,3.1690587969452826e-05,2.0408987506644475e-05,2.650345187620254e-05,1.8174978539649225e-05,1.3026792887886075e-05,1.0268827175452444e-05,4.336564146788286e-06,4.5507232670192914e-07,4.6951049869773875e-09,4.2548467810813426e-08,1.2269634578590299e-06,3.5111326591046307e-06,3.561623051309655e-15,7.870536403158666e-06,8.125036230739238e-12,7.91635029301979e-10,1.3770954813707016e-09,1.0144519202474121e-07,2.1685452231174706e-14,2.1431385887490626e-12,5.4622161074685965e-06,2.3288715956537127e-06,6.675783658949977e-10,3.2051260724525915e-06,4.023945937710801e-09
3.419714893220031e-12,0.11302162890393913,0.0,2.806177205139532,0.0310705379714687,0.31937358311080527,0.35046120554996985,0.20699104791277723,0.09198640544252441,0.0,4.081163907764956e-20,2.014631511510296e-06,1.0882065757319826e-17,0.0,6.471954110215136e-31,5.072683259893682e-11,2.20108354784321e-22,6.978184917675422e-21,2.5821819411017557e-29,9.86114267313948e-12,9.287782677045188e-13,1.4661418473656105e-46,4.703339048912015e-09,1.2323007075502476e-30,2.7637468795806048e-21,7.270747525106796e-38,2.0150663147724584e-06,3.73552561696875e-33,3.178301285187691e-05,2.0563616879407818e-05,2.6825629623995703e-05,1.833149723043007e-05,1.3121986220213586e-05,1.0382382816638945e-05,4.360645001027412e-06,4.6416715006614596e-07,4.740230848416592e-09,4.379196980825965e-08,1.2505512725961981e-06,3.5683263425046125e-06,3.7140228595088124e-15,7.944667352849855e-06,8.201568215075572e-12,7.99121818616728e-10,1.3753549851261264e-09,1.0341819442305089e-07,2.214606313368511e-14,2.1798660157439913e-12,5.510882008013397e-06,2.343324653028935e-06,6.803742803211376e-10,3.235598362170845e-06,4.182091217922596e-09
3.452049165373035e-12,0.11302162890393913,0.0,2.8061759871767493,0.031070498749691797,0.3193732552011306,0.35046099964567606,0.20699087707009686,0.09198631479674936,0.0,4.247183282698682e-20,2.0336732496637667e-06,1.1193583200646085e-17,0.0,6.847465772974929e-31,5.241079098654006e-11,2.2851026364994995e-22,7.11076338029112e-21,2.65612033603628e-29,1.0047662346643894e-11,9.375596728209247e-13,1.5367772070456242e-46,4.74778103923485e-09,1.2675864753597407e-30,2.869563147751913e-21,7.692627315841748e-38,2.034114161545829e-06,3.878562203269203e-33,3.187367112282843e-05,2.0717596493509265e-05,2.7148890522005927e-05,1.8487716478534387e-05,1.3216719024625073e-05,1.0496140740326227e-05,4.384541892956088e-06,4.733553562666484e-07,4.785362547057788e-09,4.50595878800685e-08,1.2743605480063124e-06,3.6258360188598025e-06,3.871502734143839e-15,8.018779623101488e-06,8.278080935068986e-12,8.06606739951276e-10,1.3736310687123329e-09,1.0540972986557493e-07,2.2612649433634502e-14,2.2168583942998017e-12,5.5594628150627365e-06,2.357673212905917e-06,6.932914832968585e-10,3.2660659726186603e-06,4.3448711539649625e-09
3.484383437526039e-12,0.11302162890393913,0.0,2.8061747707903044,0.0310704595866807,0.3193729275063837,0.35046079404030783,0.2069907066858464,0.09198622588548229,0.0,4.418309651073121e-20,2.0527148553474754e-06,1.1510988362857904e-17,0.0,7.2409525676172834e-31,5.413529999351727e-11,2.3715013882017807e-22,7.244589379971517e-21,2.731456833377293e-29,1.0235913682752282e-11,9.463410706979481e-13,1.6101091195464765e-46,4.7922226641172465e-09,1.3035394614352548e-30,2.9783854590604334e-21,8.134703198620932e-38,2.0531618858215993e-06,4.025662728600996e-33,3.196259656225434e-05,2.087092910406227e-05,2.7473229789564214e-05,1.8643636856736808e-05,1.3310993528546522e-05,1.0610098719699805e-05,4.4082574938386936e-06,4.826369564349983e-07,4.830500082881555e-09,4.6351554780313135e-08,1.2983910986130033e-06,3.683659287063013e-06,4.034185483796587e-15,8.092873218847345e-06,8.354574395878414e-12,8.140897938046881e-10,1.3719235831176948e-09,1.074197938140269e-07,2.3085253019834773e-14,2.254116172979443e-12,5.607958139630855e-06,2.3719182328331253e-06,7.063299696694012e-10,3.2965288139854453e-06,4.51237561739526e-09
3.516717709679043e-12,0.11302162890393913,0.0,2.806173555947598,0.03107042048209945,0.31937260002566725,0.35046058873329355,0.20699053675780904,0.09198613867559106,0.0,4.5946481537227754e-20,2.0717563285828127e-06,1.1834336318847661e-17,0.0,7.6530958017332855e-31,5.5900979392883376e-11,2.460324175118367e-22,7.379662915628502e-21,2.8082045269092986e-29,1.0425896245129972e-11,9.551224613549907e-13,1.6862140639162574e-46,4.8366639279900144e-09,1.3401659145146604e-30,3.0902700333333098e-21,8.597740740196479e-38,2.072209487127391e-06,4.1769032158442526e-33,3.2049822304125566e-05,2.1023617454676877e-05,2.7798642689096122e-05,1.8799258936714326e-05,1.340481194862917e-05,1.0724254539762417e-05,4.431794438070724e-06,4.920119587768753e-07,4.875643455868206e-09,4.766810314922409e-08,1.3226427359428931e-06,3.7417937808213066e-06,4.202195800578333e-15,8.166948145017314e-06,8.431048602658372e-12,8.215709806765825e-10,1.3702323808864105e-09,1.094483817297988e-07,2.3563915965674552e-14,2.29163983867703e-12,5.656367597621126e-06,2.3860606628484942e-06,7.194897342863762e-10,3.326986795626003e-06,4.684695313606961e-09
3.549051981832047e-12,0.11302162890393913,0.0,2.8061723426166445,0.03107038143561572,0.31937227275808805,0.3504603837240624,0.2069903672837785,0.09198605313457726,0.0,4.776304962954075e-20,2.090797669391135e-06,1.2163682142559635e-17,0.0,8.084595938638976e-31,5.7708453178344204e-11,2.551615774073558e-22,7.515983986187398e-21,2.8863765103876114e-29,1.0617609597557438e-11,9.6390384481136e-13,1.7651699517102645e-46,4.8811048352644395e-09,1.3774720833214125e-30,3.2052736046349944e-21,9.082527035755829e-38,2.0912569649979216e-06,4.332360383754164e-33,3.21353808487916e-05,2.1175664277507485e-05,2.812512452560739e-05,1.895458328904842e-05,1.3498176490801623e-05,1.0838605997280226e-05,4.4551553236640475e-06,5.014803685882986e-07,4.920792665997799e-09,4.900946550849565e-08,1.347115268551675e-06,3.8002371681769915e-06,4.375660272983122e-15,8.2410044065374e-06,8.50750356055893e-12,8.290503010671133e-10,1.3685573161140942e-09,1.1149548907396451e-07,2.404868052429613e-14,2.329429916198523e-12,5.704690809789396e-06,2.400101445533742e-06,7.327707719957605e-10,3.3574398260629727e-06,4.861921779403341e-09
3.581386253985051e-12,0.11302162890393913,0.0,2.806171130766056,0.031070342446900788,0.31937194570275645,0.350460179012045,0.2069901982615594,0.09198596923056389,0.0,4.963387279659087e-20,2.10983887779377e-06,1.2499080906999809e-17,0.0,8.536172951675943e-31,5.95583495573744e-11,2.645421366405134e-22,7.653552590586568e-21,2.96598587753846e-29,1.0811053303930244e-11,9.726852210862699e-13,1.847056140280729e-46,4.9255453903324775e-09,1.4154642165645984e-30,3.3234534210858275e-21,9.5898711072438e-38,2.110304318974907e-06,4.4921116467259716e-33,3.221930407509915e-05,2.13270722933006e-05,2.8452670646176215e-05,1.9109610483227243e-05,1.3591089350321769e-05,1.0953150900729304e-05,4.478342712725914e-06,5.110421882718368e-07,4.965947713250136e-09,5.0375874256624374e-08,1.3718085020500235e-06,3.85898715103487e-06,4.554707398719622e-15,8.315042008329799e-06,8.583939274725794e-12,8.365277554769547e-10,1.3668982444422104e-09,1.1356111130728428e-07,2.4539589123847272e-14,2.3674869678502304e-12,5.752927401707568e-06,2.414041516068294e-06,7.461730776458945e-10,3.3878878129893205e-06,5.044147380517365e-09
3.613720526138055e-12,0.11302162890393913,0.0,2.806169920365038,0.03107030351562948,0.31937161885878684,0.35045997459667283,0.20699002968896676,0.09198588693228357,0.0,5.1560033304509804e-20,2.128879953812013e-06,1.2840587684245529e-17,0.0,9.008566681706129e-31,6.145130094431635e-11,2.74178653782186e-22,7.79236872777702e-21,3.047045722059082e-29,1.1006226928258914e-11,9.814665901988412e-13,1.9319534460664852e-46,4.969985597566904e-09,1.4541485629389833e-30,3.444867244680658e-21,1.0120604305279535e-37,2.1293515486069587e-06,4.65623511455999e-33,3.230162325227856e-05,2.147784421144222e-05,2.878127643945179e-05,1.9264341087647676e-05,1.3683552711828406e-05,1.1067887070242283e-05,4.501359131931828e-06,5.206974173528073e-07,5.011108597604763e-09,5.176756166427984e-08,1.3967222391293438e-06,3.918041464695677e-06,4.739467597521526e-15,8.389060955312917e-06,8.660355750300392e-12,8.440033444072867e-10,1.3652550230514623e-09,1.1564524389021054e-07,2.503668436280681e-14,2.4058115930349433e-12,5.801077003727432e-06,2.4278818022828268e-06,7.596966460854788e-10,3.4183306632708887e-06,5.231465309078071e-09
