Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),H2NOX(204),HOX(29),HNOX(512),H2NO(88),NX(539),HNX(511),OX(27),H2X(216),CH3OX(210),CH2X(34),CHX(35),CX(33),SX(655),CH2OX(623),CHOX(653),H2NX(201),H3NX(202)
2.752940194207173e-20,0.10054149576763871,0.0,2.496445339909069,0.031075110263145623,0.3194096818760687,0.35048479213938266,0.2070122201800265,0.09201819554013971,0.0,7.039145069949367e-47,3.118219576175938e-15,5.752113344216401e-44,0.0,2.1277698941586483e-77,7.590200316491776e-32,9.546551726667018e-51,6.007992627955178e-39,2.610009628337046e-56,8.365769493198508e-29,1.819516726015822e-22,2.0374720560711133e-91,1.0517780192038718e-18,3.5082987880065565e-58,1.9964181036573738e-51,4.729593525269208e-85,3.118219758119029e-15,4.9534996998554535e-68,5.662314649923261e-13,1.9354126718186337e-13,1.3569959147364168e-13,1.537566990855972e-13,1.2735519156165257e-13,6.193320565500906e-14,3.10155905160303e-14,1.9178472989950695e-23,1.0517780196985948e-18,1.7007526122224196e-32,4.804032932254355e-23,2.2388895413449096e-22,2.3306218996675993e-43,6.113049207135614e-14,2.130043688004835e-24,4.192420122614355e-28,7.81624096674883e-34,4.499011363077776e-48,1.111331556780227e-37,1.6104718874908366e-44,4.3553508250452944e-14,2.622271967277837e-14
5.505881555263e-20,0.10054149576763871,0.0,2.4964453399076683,0.031075110263106814,0.3194096818757823,0.3504847921392258,0.207012220179838,0.09201819553957342,0.0,5.631318840630916e-46,6.236440474024319e-15,4.601692950903112e-43,0.0,6.810818375026522e-76,3.0490588867026343e-31,7.637269879605542e-50,2.4031978151301813e-38,2.088008735183002e-55,3.346308860938532e-28,3.639034223241482e-22,6.519915338776631e-90,2.1035564842116425e-18,2.8066404182795547e-57,1.5976236934711673e-50,1.5139265146508465e-83,6.236440837893411e-15,7.925604018578609e-67,1.1324631587704492e-12,3.8708261599133923e-13,2.713992413213642e-13,3.0751346318275853e-13,2.5471043658692693e-13,1.2386643774447988e-13,6.203119377295945e-14,7.671391642368258e-23,2.1035564861958087e-18,1.360602594977402e-31,1.9216137842088147e-22,8.955560962340695e-22,1.8678936891281826e-42,1.222610100487766e-13,8.518501104258559e-24,3.3533176626758395e-27,1.0029419784500459e-32,2.3036522923282366e-46,4.4453269513568525e-37,1.288377828694373e-43,8.710703495641607e-14,5.244545034191049e-14
1.1011764277374654e-19,0.10054149576763871,0.0,2.4964453399048674,0.031075110263029195,0.3194096818752094,0.35048479213891204,0.20701222017946103,0.09201819553844086,0.0,4.505056186369584e-45,1.2472882269715497e-14,3.6813552709382294e-42,0.0,2.180710929118673e-74,1.2300005365827677e-30,6.109858101990956e-49,9.612792788369566e-38,1.6704074011490066e-54,1.3385237570449567e-27,7.278069217686174e-22,2.0863736698994373e-88,4.207113414233406e-18,2.2453128897696474e-56,1.2788809810650323e-49,4.847482627236813e-82,1.2472882997385082e-14,1.2680970028192835e-65,2.264926512683235e-12,7.741653123925763e-13,5.427985435880357e-13,6.150269908999373e-13,5.094209250877715e-13,2.477329024746301e-13,1.2406239907113454e-13,3.0685571508528115e-22,4.207113422180615e-18,1.0884822787647683e-30,7.686456362103315e-22,3.582224914365684e-21,1.4997450841309223e-41,2.4452204599033727e-13,3.40606063663883e-23,2.681663668973095e-26,1.4062577930845112e-31,1.2898143442920122e-44,1.7781305495866848e-36,1.0307023319146291e-42,1.742140883537e-13,1.0489091132530944e-13
2.202352972159796e-19,0.10054149576763871,0.0,2.4964453398992656,0.031075110262873958,0.31940968187406366,0.35048479213828454,0.20701222017870707,0.09201819553617574,0.0,3.604045394635482e-44,2.4945765861075526e-14,2.9450845808425646e-41,0.0,6.986265739209792e-73,5.002929763515637e-30,4.887952639311435e-48,3.8451174208795446e-37,1.336326086115725e-53,5.354095453020451e-27,1.4556139206549052e-21,6.676396962029426e-87,8.414227274301816e-18,1.796250533867984e-55,1.0243557426789653e-48,1.5530611203559881e-80,2.494576731614007e-14,2.028955492201894e-64,4.529853085934976e-12,1.548330700324192e-12,1.0855971584063542e-12,1.2300540444257192e-12,1.0188418958906439e-12,4.954658341397649e-13,2.4812480480475245e-13,1.2274229628248149e-21,8.414227306111748e-18,8.707859052505808e-30,3.0745827920180613e-21,1.4328900476620307e-20,1.208475068636861e-40,4.890441178203375e-13,1.3613532657460367e-22,2.143747289061391e-25,2.090217390822019e-30,7.660576851482716e-43,7.112519370101972e-36,8.245625111919712e-42,3.4842819508969824e-13,2.0978183187264616e-13
3.303529516582127e-19,0.10054149576763871,0.0,2.496445339893664,0.03107511026271872,0.3194096818729179,0.35048479213765704,0.20701222017795312,0.09201819553391062,0.0,1.06995101412412e-43,3.7418649452413215e-14,8.743220156585338e-41,0.0,3.269973959839065e-72,1.0753771945067937e-29,1.397661516024765e-47,8.170874710274174e-37,3.967218207535516e-53,1.1377453102633054e-26,2.183420919538542e-21,3.194108392596512e-86,1.2621341134395112e-17,5.3326189597702544e-55,2.931401729059129e-48,7.269404542372742e-80,3.741865163466671e-14,7.735388925654941e-64,6.794779524612892e-12,2.3224960833849493e-12,1.628395783509648e-12,1.845081096042926e-12,1.5282628604947004e-12,7.431987680097341e-13,3.721872056756381e-13,2.6082738642486193e-21,1.2621341202004395e-17,2.4899035095999298e-29,6.533488589915471e-21,3.0448913754417726e-20,3.5407703897592967e-40,7.335661895972168e-13,2.89130401088605e-22,6.127178095406248e-25,7.560841646849574e-30,4.218249063733921e-42,1.5114100465671805e-35,2.357735907465751e-41,5.226423017671268e-13,3.146727510005218e-13
5.505882605426788e-19,0.10054149576763871,0.0,2.4964453398824604,0.031075110262408244,0.31940968187062635,0.35048479213640205,0.20701222017644524,0.09201819552938037,0.0,5.011875984718835e-43,6.236441663499929e-14,4.0955085376657906e-40,0.0,4.788235832232364e-71,3.0600538984291245e-29,6.423314902919654e-47,2.2590065878205088e-36,1.8583285961618735e-52,3.1455312212917254e-26,3.6390349172952114e-21,4.8165253966425436e-85,2.1035568854681234e-17,2.4979110769738517e-54,1.3506234148883123e-47,1.0646002057752059e-78,6.236442027080656e-14,6.361071869875374e-63,1.132463186367349e-11,3.87082683002303e-12,2.7139930748571142e-12,3.0751351916430373e-12,2.5471047649075486e-12,1.2386646445690093e-12,6.203119879664819e-13,7.211110307579761e-21,2.1035569041635756e-17,1.1442671668372001e-28,1.8063174768904415e-20,8.418228950028568e-20,1.6640999748197354e-39,1.2226103329384909e-12,7.982422665662227e-22,2.8122204903680304e-24,5.670328083363906e-29,1.0637656809030654e-40,4.1786041766904254e-35,1.083540075176069e-40,8.710705148877051e-13,5.244545835784285e-13
7.488000385386984e-19,0.10054149576763871,0.0,2.4964453398723774,0.031075110262128815,0.31940968186856394,0.35048479213527256,0.20701222017508814,0.09201819552530315,0.0,1.156541258546344e-42,8.48156070992546e-14,9.450801681858447e-40,0.0,1.7165910063706522e-70,5.552015353333516e-29,1.4459091622093287e-46,4.022621464208502e-36,4.288281872783967e-52,5.601259187865595e-26,4.94908751526765e-21,1.7570942433177287e-84,2.8608373803019145e-17,5.7641833706571e-54,3.0454598967043127e-47,3.816862668135066e-78,8.481561204259461e-14,1.8552295408532735e-62,1.5401498534016748e-11,5.26432448625944e-12,3.6910306703019714e-12,4.1821838715164824e-12,3.464062458850583e-12,1.6845839405962315e-12,8.436242763166352e-13,1.284085110634987e-20,2.8608374135951943e-17,2.5757339199756726e-28,3.2165162779734146e-20,1.4990371323451952e-19,3.821773122053578e-39,1.6627500617740022e-12,1.4201148763407222e-21,6.3257849942475995e-24,1.5503159480814257e-28,4.520440055223009e-40,7.440859429306392e-35,2.4390686145842855e-40,1.1846559065069854e-12,7.132582283122307e-13
9.470118165347178e-19,0.10054149576763871,0.0,2.4964453398622943,0.031075110261849385,0.31940968186650154,0.3504847921341431,0.20701222017373103,0.09201819552122592,0.0,2.2268502170549147e-42,1.0726679756343352e-13,1.8196946819817738e-39,0.0,4.5409553575464814e-70,8.828821516537085e-29,2.7329102495540155e-46,6.279368904901053e-36,8.256827284465843e-52,8.74364468070524e-26,6.259140113231023e-21,4.711497089928668e-84,3.6181178751442155e-17,1.1098586319514896e-53,5.765224758680633e-47,1.0097411943385595e-77,1.072668038136017e-13,4.245128194079635e-62,1.947836474412122e-11,6.6578221258376416e-12,4.668068300922268e-12,5.289232544862652e-12,4.381020131593829e-12,2.1305032441639287e-12,1.0669365480363761e-12,2.0044749985273972e-20,3.61811792711762e-17,4.868304736146143e-28,5.0210273324848997e-20,2.3400180680895183e-19,7.346263988851654e-39,2.102889790427841e-12,2.2147466649443775e-21,1.1947243128518477e-23,3.4726876127430852e-28,1.3468307707513356e-39,1.1615295792902552e-34,4.6100705757034544e-40,1.498241297925959e-12,9.020618681915133e-13
1.1452235945307374e-18,0.10054149576763871,0.0,2.4964453398522113,0.031075110261569956,0.31940968186443913,0.3504847921330136,0.20701222017237392,0.0920181955171487,0.0,3.786192915151744e-42,1.2971798802754032e-13,3.093928392635163e-39,0.0,1.0299378873088946e-69,1.2878293225091095e-28,4.56803989632297e-46,9.001932319729648e-36,1.4038636602747096e-51,1.2534650985763297e-25,7.569192711185831e-21,1.08246367818506e-83,4.3753983699945555e-17,1.8870325704525588e-53,9.65237713024396e-47,2.2903387622623673e-77,1.2971799558387109e-13,8.395041389939967e-62,2.355523051948142e-11,8.051319749680401e-12,5.6451059647704424e-12,6.3962812120431146e-12,5.297977784311631e-12,2.576422554854404e-12,1.2902488040469309e-12,2.873560803515809e-20,4.3753984445042466e-17,8.137186563867338e-28,7.198008104757185e-20,3.354586115705889e-19,1.2471073341538195e-38,2.543029518910071e-12,3.1721720898027082e-21,1.9955512428808086e-23,6.648520640422303e-28,3.4408958836975614e-39,1.6651393569988627e-34,7.70573275759319e-40,1.8118266891557214e-12,1.0908655034851878e-12
1.5416471505227765e-18,0.10054149576763871,0.0,2.4964453398320448,0.031075110261011098,0.3194096818603144,0.35048479213075456,0.20701222016965973,0.09201819550899426,0.0,8.371312142258666e-42,1.7462036895558942e-13,6.84070804134695e-39,0.0,3.610101615176185e-69,2.2830983373300993e-28,9.752603843816917e-46,1.5509343928878877e-35,3.103957238478427e-51,2.1595831452852065e-25,1.0189297907075919e-20,3.903183512902072e-83,5.889959359713566e-17,4.1722487532402267e-53,2.0675278763617362e-46,8.029171658000008e-77,1.7462037912272753e-13,2.3482338855716455e-61,3.1708961078775616e-11,1.0838314961481532e-11,7.599181368243968e-12,8.610378532343263e-12,7.131893044079572e-12,3.4682611924787156e-12,1.7368732802435338e-12,4.9508307286984927e-20,5.88995948808974e-17,1.7371964503495837e-27,1.2401380007642065e-19,5.779584398931478e-19,2.740899501130355e-38,3.4233089754831786e-12,5.457130971925149e-21,4.255487189476094e-23,1.7110892553776323e-27,1.4751264118929793e-38,2.868864286895913e-34,1.6451947350556904e-39,2.438997471183753e-12,1.4684727636151423e-12
1.9380707065148154e-18,0.10054149576763871,0.0,2.496445339811878,0.03107511026045224,0.3194096818561896,0.35048479212849554,0.20701222016694554,0.09201819550083983,0.0,1.5683542092836987e-41,2.1952274988337183e-13,1.2815975642638468e-38,0.0,9.422984490585579e-69,3.5904817867277534e-28,1.7734690416226288e-45,2.3738600997217354e-35,5.815222652851252e-51,3.305457847292679e-25,1.2809403102934353e-20,1.04153104691451e-82,7.404520349462294e-17,7.816652614410752e-53,3.7717580331714924e-46,2.0959846002913938e-76,2.195227626588571e-13,5.2580755891012166e-61,3.9862690031078404e-11,1.3625310115118066e-11,9.553256894544303e-12,1.082447582985245e-11,8.965808229825318e-12,4.3600998564317124e-12,2.1834976983726013e-12,7.577741308436598e-20,7.404520545958895e-17,3.1589030048666235e-27,1.8981551616923307e-19,8.846231209068525e-19,5.112729192580677e-38,4.303588431421949e-12,8.340518484052011e-21,7.729938360840222e-23,3.611284034803506e-27,4.3488972928373285e-38,4.391108358971657e-34,2.991853604968068e-39,3.066168252512383e-12,1.846080006794824e-12
2.3344942625068545e-18,0.10054149576763871,0.0,2.4964453397917117,0.03107511025989338,0.31940968185206486,0.3504847921262365,0.20701222016423135,0.09201819549268539,0.0,2.6542911518626426e-41,2.644251308108695e-13,2.168982653895501e-38,0.0,2.1346735043044886e-68,5.252578309511278e-28,2.933773353196098e-45,3.380649238403459e-35,9.841714290118258e-51,4.707351352792439e-25,1.5429508298758988e-20,2.4065835449280913e-82,8.91908133924275e-17,1.3228945188953845e-52,6.260075475720862e-46,4.748781527826986e-76,2.644251461920749e-13,1.038897453613955e-60,4.801641726739153e-11,1.6412305206644833e-11,1.1507332552005368e-11,1.3038573103024823e-11,1.0799723336528113e-11,5.251938548499207e-12,2.6301220544955526e-12,1.0791573430434043e-19,8.919081619080537e-17,5.225441930266903e-27,2.7031908131163783e-19,1.259804802287315e-18,8.642127985466162e-38,5.183867886683358e-12,1.186020655210763e-20,1.2773056198125785e-22,6.812874161341771e-27,1.1024576549520385e-37,6.253492402054362e-34,4.949674473122913e-39,3.693339033094171e-12,2.2236872318745355e-12
3.1273413744909327e-18,0.10054149576763871,0.0,2.496445339751379,0.031075110258775664,0.31940968184381535,0.3504847921217185,0.20701222015880297,0.09201819547637652,0.0,6.312234281708904e-41,3.5422989266499454e-13,5.158110350846009e-38,0.0,9.271841752208608e-68,9.797309387510642e-28,6.767879352008482e-45,5.956178360565563e-35,2.340481988504813e-50,8.293621216882932e-25,2.066971869030494e-20,1.0799721306848704e-81,1.1948203318900642e-16,3.1460075987724155e-52,1.4553298795244555e-45,2.0633995579715125e-75,3.542299132496109e-13,3.315207040758109e-60,6.432386649535622e-11,2.1986295199869225e-11,1.5415484267817786e-11,1.7466767574987765e-11,1.4467553308350867e-11,7.03561601856191e-12,3.523370577229169e-12,1.9013074917358376e-19,1.1948203811940757e-16,1.2053436617138192e-26,4.762601960142174e-19,2.219579988270725e-18,2.0717288248356127e-37,6.944426795135918e-12,2.082702940961554e-20,2.938434544597147e-22,2.053161679674794e-26,6.463300770779028e-37,1.1018013972654517e-33,1.1423111576688255e-38,4.947680591975136e-12,2.9789016267141338e-12
3.920188486475011e-18,0.10054149576763871,0.0,2.4964453397110464,0.031075110257657947,0.31940968183556584,0.3504847921172005,0.2070122201533746,0.09201819546006769,0.0,1.2327553342437156e-40,4.440346545179628e-13,1.0073593225362685e-37,0.0,2.7420535596678565e-67,1.6093443767580314e-27,1.3002264347721274e-44,9.278639498500616e-35,4.570872257295905e-50,1.2919949121039516e-24,2.5909929081713577e-20,3.238258947850449e-81,1.497732529868743e-16,6.144033120141772e-52,2.815778353075263e-45,6.104009538450032e-75,4.440346802953179e-13,7.995869532845016e-60,8.06313087522405e-11,2.7560284940777147e-11,1.932363651650049e-11,2.1894961948084138e-11,1.8135382959067344e-11,8.81929360283773e-12,4.416618848067505e-12,2.9618903297760266e-19,1.4977326066763112e-16,2.3154855161956998e-26,7.419265200047224e-19,3.4577004570187655e-18,4.09544005968143e-37,8.70498570083674e-12,3.233939357466664e-20,5.630578430584292e-22,4.8096567579525016e-26,2.2802586511002328e-36,1.7164813724567154e-33,2.1959312261373352e-38,6.202022147822104e-12,3.7341159480239115e-12
5.5058827104431674e-18,0.10054149576763871,0.0,2.496445339630381,0.031075110255422513,0.31940968181906676,0.3504847921081645,0.2070122201425178,0.09201819542745,0.0,3.4473214652860574e-40,6.236441782204265e-13,2.817015931270399e-37,0.0,1.6030973351577592e-66,3.495888317904402e-27,3.576966968587851e-44,1.8165848139887755e-34,1.2782151988517853e-49,2.529485422101647e-24,3.639034986411863e-20,1.908507298341075e-80,2.103556925864798e-16,1.718139574755324e-51,7.866850713247017e-45,3.571221271857853e-74,6.236442143512211e-13,3.188214036582622e-59,1.1324617233887414e-10,3.8708263665140215e-11,2.7139942613667203e-11,3.075135039747993e-11,2.5471041296540935e-11,1.2386649114256553e-11,6.203114633556154e-12,5.798829870009239e-19,2.1035570762417887e-16,6.36883855837348e-26,1.452553966375747e-18,6.769532209033324e-18,1.1871115746785538e-36,1.2226103503977688e-11,6.287710172217971e-20,1.5396773481708541e-21,1.8735149725811666e-25,1.920542535404342e-35,3.361134261553708e-33,6.059068841047636e-38,8.710705250407976e-12,5.244544369907336e-12
8.67727115837948e-18,0.10054149576763871,0.0,2.4964453394690507,0.031075110250951644,0.3194096817860686,0.35048479209009253,0.20701222012080425,0.0920181953622147,0.0,1.387336696340305e-39,9.828632256114633e-13,1.133677150532067e-36,0.0,1.815419854834662e-65,1.0412521950458166e-26,1.423877772644517e-43,4.4909742061455905e-34,5.144036808958616e-49,6.253412268474539e-24,5.735119142727979e-20,2.1286523657940672e-79,3.315205718011699e-16,6.914464186783609e-51,3.2321515446069766e-44,4.0501660696625844e-73,9.828632823209794e-13,2.0941191806218757e-58,1.7847581580060977e-10,6.100421808394371e-11,4.277256120826409e-11,4.8464126109039934e-11,4.014235411550916e-11,1.9521361508613214e-11,9.776103179672305e-12,1.43359105264628e-18,3.315206089779513e-16,2.5342819792503273e-25,3.591014557197044e-18,1.6735679795463997e-17,5.193141845577812e-36,1.9268339077215558e-11,1.5320319991463503e-19,6.0476664343634176e-21,1.226817090854692e-24,3.5882410407043804e-34,8.316490327315927e-33,2.452653316258868e-37,1.3728071419145975e-11,8.265400330697317e-12
1.5020048054252106e-17,0.10054149576763871,0.0,2.49644533914639,0.031075110242009908,0.31940968172007234,0.35048479205394856,0.20701222007737718,0.09201819523174445,0.0,7.448339721852545e-39,1.70130132033797e-12,6.086491169659297e-36,0.0,3.3865823999528324e-64,4.170439083488791e-26,7.609617977654274e-43,1.3427683474111395e-33,2.7617328787180853e-48,1.8697243931341443e-23,9.927287454700603e-20,3.770583132923505e-78,5.738503302924705e-16,3.7122407542013925e-50,1.8359539679369864e-43,7.575662692231755e-72,1.7013014176922802e-12,2.0096852235000522e-57,3.089347678657036e-10,1.0559611480139086e-10,7.40378240055259e-11,8.388967278304913e-11,6.948496432893628e-11,3.3790791783613615e-11,1.692206817200975e-11,4.286332775042719e-18,5.738504414493641e-16,1.3533667275941121e-24,1.0736870527790063e-17,5.003841143834573e-17,3.2625174742414045e-35,3.3352810091510073e-11,4.447055812821713e-19,3.14346971080383e-20,1.1797366073493589e-23,1.1581935484547303e-32,2.498989543843567e-32,1.4521687649177346e-36,2.3762803610880146e-11,1.430710872023428e-11
2.7705601845997357e-17,0.10054149576763871,0.0,2.4964453385010703,0.031075110224126443,0.31940968158807975,0.3504847919816606,0.20701221999052305,0.09201819497080532,0.0,4.805040400411348e-38,3.138177509568718e-12,3.926490606393063e-35,0.0,8.779772445551753e-63,2.095356123264402e-25,4.907134015139293e-42,4.565288442288662e-33,1.7816370544032582e-47,6.356890304935244e-23,1.8311624076007412e-19,8.804447365823363e-77,1.058509847522762e-15,2.3948245442185486e-49,1.3232846779923485e-42,1.972826541463968e-70,3.1381776861620052e-12,2.43868616636056e-56,5.698513325631128e-10,1.9477985975546612e-10,1.3656845207710844e-10,1.5474074713454889e-10,1.281701230575532e-10,6.232967427883298e-11,3.121394975707105e-11,1.457314048449061e-17,1.0585102254481628e-15,8.7141289263975e-24,3.650437149155949e-17,1.7012567904380782e-16,2.6915719292875874e-34,6.152175159137198e-11,1.4268032268472138e-18,1.9193014903434306e-19,1.3971821849950927e-22,5.007748594012976e-31,8.769973751996961e-32,1.5624348802152252e-35,4.383226741136955e-11,2.6390511371093553e-11
4.039115563774261e-17,0.10054149576763871,0.0,2.4964453378557523,0.031075110206242988,0.3194096814560873,0.35048479190937265,0.20701221990366903,0.09201819470986798,0.0,1.4304702087040079e-37,4.575053698503109e-12,1.1689241638745344e-34,0.0,4.880683998303157e-62,5.597288756808921e-25,1.4620187374067142e-41,9.701382628488573e-33,5.303969401509319e-47,1.3508593270464102e-22,2.6695960693796297e-19,4.646784199693287e-76,1.543169365083318e-15,7.129440911153565e-49,4.2691973968686795e-42,1.0989114870991401e-69,4.5750539516012155e-12,9.944239432136908e-56,8.307661113555786e-10,2.8396354006837627e-10,1.990992168237481e-10,2.2559179615732223e-10,1.8685519952179863e-10,9.086858603436212e-11,4.55057668094313e-11,3.096839383958739e-17,1.543170168188517e-15,2.5931745207195766e-23,7.757295126566707e-17,3.6152191674875924e-16,9.163844781865208e-34,8.969069238626331e-11,2.888871332055104e-18,5.507453316553319e-19,5.399426118867751e-22,3.197073172700219e-30,1.960468353689688e-31,7.159696236311745e-35,6.390173043454042e-11,3.847389518432479e-11
6.576226322123311e-17,0.10054149576763871,0.0,2.4964453365651216,0.03107511017047611,0.3194096811921023,0.3504847917647969,0.20701221972996123,0.09201819418799861,0.0,6.201326396384789e-37,7.448806075482827e-12,5.0674807499857445e-34,0.0,7.190510049056988e-61,2.0738931287496148e-24,6.354967076568999e-41,2.5714300073943167e-32,2.2993589866901258e-46,3.5805619533946592e-22,4.346463391882033e-19,5.722532719681631e-75,2.5124884011953067e-15,3.090731259568724e-48,2.2009296014807115e-41,1.6289696946527506e-68,7.44880647338803e-12,7.153459081032002e-55,1.3525903112821445e-09,4.6233070677071254e-10,3.241611567292545e-10,3.6729381821664594e-10,3.042251056574742e-10,1.4794649732623427e-10,7.408920731749225e-11,8.208428475285632e-17,2.512490529894455e-15,1.123910675518839e-22,2.0561341646728908e-16,9.58239911189527e-16,5.11366805493668e-33,1.4602857186113205e-10,6.927778607800243e-18,2.1870795352477506e-18,3.5553050656152074e-21,6.301521561661209e-29,6.598264372093682e-31,1.0322022954260028e-33,1.0404065414883324e-10,6.264060629800253e-11
8.859626004637456e-17,0.10054149576763871,0.0,2.49644533540356,0.03107511013828595,0.31940968095451583,0.3504847916346788,0.2070122195736245,0.0920181937183223,0.0,1.4742164897072774e-36,1.0035183213751033e-11,1.2046719001066376e-33,0.0,3.0317824745272567e-60,4.5332366749013134e-24,1.5138293135064266e-40,4.6670356823636715e-32,5.466174010043956e-46,6.498566998567271e-22,5.855643980931069e-19,2.210608595862976e-74,3.384875534825759e-15,7.347471613093769e-48,5.838243967137834e-41,6.886290685914629e-68,1.0035183732631695e-11,2.1922490732167083e-54,1.8222259835349877e-09,6.22860935730236e-10,4.367173706939058e-10,4.94825551445781e-10,4.098577398362417e-10,1.993167175588731e-10,9.981408307587366e-11,1.4897954436262986e-16,3.3848793983265543e-15,2.671657048415293e-22,3.73179614518548e-16,1.7391599012973646e-15,1.384280496788877e-32,1.9673266097751238e-10,1.1633281080347139e-17,4.906019633039134e-18,1.0230188970784783e-20,2.87474781608491e-28,1.539387465408913e-30,4.470161372696039e-33,1.4016568283308975e-10,8.439058187586961e-11
1.1143025687151602e-16,0.10054149576763871,0.0,2.4964453342420043,0.03107511010609583,0.31940968071692954,0.3504847915045608,0.20701221941728806,0.09201819324865178,0.0,2.8825043024598392e-36,1.2621560351059048e-11,2.3554694582757096e-33,0.0,9.41303853330298e-60,8.258872659074808e-24,2.9662766591190555e-40,7.382640153275817e-32,1.0687894290565075e-45,1.0279883059353489e-21,7.364824568840303e-19,6.374048198395206e-74,4.2572626695265166e-15,1.4366355655539227e-47,1.2634826854992393e-40,2.1423910457425092e-67,1.262156098205633e-11,5.275579346497807e-54,2.2918558696400288e-09,7.833909552528521e-10,5.492740283116309e-10,6.22357202609879e-10,5.154901074799097e-10,2.506870325943672e-10,1.2553874975314002e-10,2.356662710677093e-16,4.2572687810819504e-15,5.223678386614462e-22,5.903214164294956e-16,2.7511162323648684e-15,3.012271664302448e-32,2.4743674780978613e-10,1.708920402709227e-17,9.066798620251422e-18,2.3190759334802172e-20,9.358048667322558e-28,3.2312464481511354e-30,1.4224411818326236e-32,1.7629070899855474e-10,1.0614049642025142e-10
1.3426425369665746e-16,0.10054149576763871,0.0,2.4964453330804544,0.031075110073905742,0.31940968047934326,0.35048479137444283,0.20701221926095184,0.09201819277898704,0.0,4.978865785064666e-36,1.520793748740687e-11,4.0685338114463236e-33,0.0,2.438387640223051e-59,1.3411947187860337e-23,5.134503134638249e-40,1.0718243433629645e-31,1.846088859446754e-45,1.4924510122561307e-21,8.874005155609737e-19,1.530637002142335e-73,5.1296498052976665e-15,2.481458779943987e-47,2.3922119902801893e-40,5.5604232494900143e-67,1.5207938221661877e-11,1.081427838167981e-53,2.7614799696649984e-09,9.439207653388167e-10,6.618311297859277e-10,7.498887717089884e-10,6.211222085891114e-10,3.020574424324816e-10,1.5126320735109404e-10,3.4214449291605446e-16,5.129658678160654e-15,9.022560797668498e-22,8.570388393297736e-16,3.994107132613162e-15,5.68110312272296e-32,2.9814083235795365e-10,2.311636480793949e-17,1.4846043161289328e-17,4.4992953860297223e-20,2.505617936248774e-27,6.264081884632076e-30,3.7594032933467025e-32,2.124157326451302e-10,1.278903499313263e-10
