Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),H2NOX(204),HOX(29),HNOX(512),H2NO(88),NX(539),HNX(511),OX(27),H2X(216),CH3OX(210),CH2X(34),CHX(35),CX(33),SX(655),CH2OX(623),CHOX(653)
1.4006787868615627e-08,0.07782336798655136,0.0,1.8501629989084838,0.031075110263184432,0.27556897359151594,0.34919853378908,0.1828397128352633,0.13359354485757138,0.0,1.584748550112538e-15,1.4537919739207215e-05,1.6105718602931994e-13,0.0,7.251595988022128e-19,0.034305338054518755,1.0846764176870874e-15,3.373710677610429e-20,7.874303193341315e-30,1.686165662215045e-08,3.2663146047975727e-15,1.9962105379985895e-47,2.1106584025876585e-09,6.362814880159448e-33,5.884032600030009e-14,1.6071081957262066e-28,4.364209292066228e-06,7.124174227097813e-30,6.654391355551481e-05,0.0012922237824587795,0.015219951977206271,0.0012717204305596717,7.84717762658442e-05,0.0002613310518333995,6.112117859057879e-06,0.00026753808058018976,2.9744305334426035e-07,0.03332701235980702,0.003015878650754806,0.00038149818283374454,0.002908927166907675,0.008758021298054555,8.1362396293168e-12,1.1021214402312419e-08,8.640799612179936e-10,0.00567642691635164,1.9157510107224367e-07,0.009659367024028023
1.4064242730412249e-08,0.07782336798655136,0.0,1.8499323344592553,0.031075110263184432,0.2754200019846334,0.34919863319852246,0.1827507453657559,0.13374475003025726,0.0,1.5862236645930796e-15,1.459755150890212e-05,1.6349453180822835e-13,0.0,7.397963533829337e-19,0.03448569962949789,1.0969268847466757e-15,3.417160087141574e-20,7.96864812015626e-30,1.6945371503615095e-08,3.2789103534268577e-15,2.036446645299299e-47,2.1240503243837724e-09,6.439082943732974e-33,5.949671041468104e-14,1.6392181541849368e-28,4.367070828634705e-06,7.222829454793868e-30,6.660990095963714e-05,0.0012915442968036601,0.015230027297261787,0.0012715613893450578,7.842380641967933e-05,0.0002610332500258749,6.102215580785799e-06,0.00026724283165768093,2.990340527694939e-07,0.033433257923688925,0.0030268491897201782,0.00038053627363181757,0.002925670209116966,0.008741086013904085,8.121149970815073e-12,1.104227059261239e-08,8.691422729620536e-10,0.005709453365772726,1.9212710022200255e-07,0.009732290636292818
1.412169759220887e-08,0.07782336798655136,0.0,1.849701956734597,0.031075110263184432,0.2752711750253757,0.3491987324075082,0.18266184231754018,0.13389579840194302,0.0,1.5876929141579502e-15,1.4657183295504521e-05,1.6595733710396328e-13,0.0,7.546565142874738e-19,0.03466607690312988,1.1092486410991145e-15,3.4609866814834376e-20,8.063720501704616e-30,1.7028923757475778e-08,3.2914999694485428e-15,2.0773206981943482e-47,2.1374502163629713e-09,6.515939610726087e-33,6.015677049464585e-14,1.671810252380814e-28,4.369902435256748e-06,7.322354291173716e-30,6.667580854181806e-05,0.0012908649097002724,0.015240009575515164,0.0012714025485702312,7.837588592780793e-05,0.00026073723247807464,6.092378650888635e-06,0.00026694944037700195,3.006252301225625e-07,0.03353937611111813,0.003037801481891274,0.0003795828215035109,0.0029424172294418302,0.008724028406525077,8.105947010720039e-12,1.1063233923895102e-08,8.742068273996621e-10,0.005742477050184574,1.9267503970605763e-07,0.009805274870462477
1.4179152454005492e-08,0.07782336798655136,0.0,1.849471864440025,0.031075110263184432,0.2751224923590957,0.3491988314169448,0.1825730035646507,0.1340466904707387,0.0,1.5891563955480929e-15,1.4716815098980178e-05,1.6844573725871488e-13,0.0,7.697423304051472e-19,0.03484646730682009,1.121641597757802e-15,3.505192002970892e-20,8.159522775596479e-30,1.711231222743462e-08,3.304083457282391e-15,2.1188400579453397e-47,2.1508578288744824e-09,6.593386859783856e-33,6.082049958621224e-14,1.7048891861023023e-28,4.372704498735329e-06,7.422751346174662e-30,6.674163649005962e-05,0.0012901856222168363,0.015249899553971559,0.0012712439073276393,7.832801465297931e-05,0.0002604429788679403,6.08260641124311e-06,0.00026665788588758937,3.0221657429419924e-07,0.03364536773086473,0.0030487355713090503,0.0003786377231865453,0.0029591679463264846,0.008706851414176875,8.0906334509043e-12,1.1084105964050558e-08,8.792735754122701e-10,0.005775497511539052,1.9321894267966284e-07,0.009878317372404901
1.4236607315802114e-08,0.07782336798655136,0.0,1.8492420562881566,0.031075110263184432,0.27497395363253724,0.34919893022773524,0.18248422898210903,0.1341974267318132,0.0,1.5906142041536975e-15,1.4776446919295009e-05,1.709598674362337e-13,0.0,7.850560601069296e-19,0.03502686829410764,1.1341056645290885e-15,3.549777590024663e-20,8.256057375621164e-30,1.7195535785165516e-08,3.31666082133956e-15,2.1610121384783215e-47,2.164272914790103e-09,6.671426666501707e-33,6.148789097104914e-14,1.7384596684882193e-28,4.3754774007603654e-06,7.524023209397198e-30,6.68073849917372e-05,0.0012895064353911118,0.015259697974626564,0.0012710854647144192,7.828019245882651e-05,0.00026015046902925197,6.0728982099375305e-06,0.0002663681474881122,3.0380807433200814e-07,0.03375123358051177,0.0030596515036752253,0.00037770087669308967,0.0029759220800796983,0.008689557945552099,8.075211966329773e-12,1.1104888275593958e-08,8.843424693592558e-10,0.005808514299648197,1.9375883253131934e-07,0.009951415808706442
1.4294062177598735e-08,0.07782336798655136,0.0,1.8490125309987477,0.031075110263184432,0.2748255584938233,0.3491990288407776,0.1823955184459177,0.13434800767742128,0.0,1.5920664340372364e-15,1.4836078756415077e-05,1.7349986262009643e-13,0.0,8.005999712024028e-19,0.03520727734072634,1.1466407500402486e-15,3.5947449771329485e-20,8.353326731752592e-30,1.727859333003138e-08,3.3292320660226654e-15,2.2038444065162366e-47,2.1776952294959034e-09,6.750061003429722e-33,6.215893786806618e-14,1.7725264299164155e-28,4.378221517977473e-06,7.626172450180524e-30,6.687305423360461e-05,0.0012888273502314378,0.015269405579344858,0.0012709272198324327,7.823241920986416e-05,0.0002598596829517075,6.0632534012243925e-06,0.0002660802046267806,3.0539971943828397e-07,0.033856974446564866,0.003070549326316123,0.00037677218129371695,0.0029926793528898383,0.008672150879809685,8.0596852050735e-12,1.1125582415563657e-08,8.894134630663571e-10,0.005841526972121442,1.942947328745605e-07,0.01002456786670777
1.4351517039395357e-08,0.07782336798655136,0.0,1.8487832872987349,0.031075110263184432,0.2746773065924445,0.3491991272569653,0.18230687183305366,0.13449843379692988,0.0,1.593513177956068e-15,1.4895710610306606e-05,1.7606585761201976e-13,0.0,8.16376340896777e-19,0.0353876919446604,1.159246761767142e-15,3.640095694833632e-20,8.451333270154691e-30,1.7361483788801752e-08,3.3417971957258515e-15,2.247344381710844e-47,2.191124530883746e-09,6.829291840076942e-33,6.283363343498495e-14,1.8070942178927679e-28,4.380937222055803e-06,7.729201617679634e-30,6.693864440179895e-05,0.0012881483677177551,0.015279023109740962,0.0012707691717882997,7.818469477148623e-05,0.0002595706007809762,6.0536713454731745e-06,0.00026579403690162354,3.0699149896786427e-07,0.033962591104561984,0.0030814290881467925,0.00037585153750157544,0.003009439488839433,0.008654633066612754,8.044055788357836e-12,1.1146189935417528e-08,8.944865118135224e-10,0.00587453509430264,1.948266675398405e-07,0.010097771254535124
1.4408971901191978e-08,0.07782336798655136,0.0,1.848554323922271,0.031075110263184432,0.274529197579246,0.3491992254771869,0.18221828902146261,0.13464870557684427,0.0,1.5949545273846058e-15,1.4955342480935967e-05,1.7865798703022454e-13,0.0,8.323874557479955e-19,0.03556810962619485,1.1719236060615485e-15,3.685831269697114e-20,8.55007941318676e-30,1.7444206115370788e-08,3.354356214834859e-15,2.291519636774114e-47,2.2045605793426497e-09,6.909121142915642e-33,6.351197076989135e-14,1.8421677969404773e-28,4.383624879754913e-06,7.833113240943862e-30,6.700415568184563e-05,0.0012874694888026159,0.015288551307062224,0.0012706113196934298,7.813701900996374e-05,0.00025928320281872375,6.0441514091232915e-06,0.00026550962406073856,3.085834024260107e-07,0.03406808431918251,0.0030922908396353948,0.00037493884705676995,0.0030262022139192564,0.008637007326171234,8.028326310585074e-12,1.1166712380932953e-08,8.995615723228395e-10,0.005907538239206896,1.953546605665245e-07,0.010171023701127107
1.44664267629886e-08,0.07782336798655136,0.0,1.8483256396107612,0.031075110263184432,0.2743812311064169,0.3491993235023263,0.18212976989005236,0.13479882350083403,0.0,1.5963905725360778e-15,1.5014974368269676e-05,1.8127638530784758e-13,0.0,8.486356116239258e-19,0.03574852792796094,1.1846711881781935e-15,3.731953224309729e-20,8.64956757940885e-30,1.7526759290475664e-08,3.3669091277270873e-15,2.3363777976091e-47,2.2180031377499764e-09,6.989550875385625e-33,6.419394291276995e-14,1.8777519484896929e-28,4.38628485299076e-06,7.937909828996942e-30,6.706958825866309e-05,0.0012867907144121686,0.015297990912073895,0.0012704536626640527,7.808939179244239e-05,0.00025899746952261264,6.034692964637232e-06,0.00026522694600251105,3.1017541946632043e-07,0.034173454844356466,0.003103134632767895,0.00037403401291095136,0.003042967256041947,0.00861927644928913,8.012499339376414e-12,1.1187151292111069e-08,9.046386027466413e-10,0.00594053598745724,1.95878736194982e-07,0.010244322956257067
1.4523881624785222e-08,0.07782336798655136,0.0,1.8480972331128978,0.031075110263184432,0.27423340682747893,0.3491994213332625,0.18204131431868634,0.13494878804975802,0.0,1.5978214023838702e-15,1.5074606272274412e-05,1.8392118669140222e-13,0.0,8.651231136596419e-19,0.03592894441497645,1.1974894123014502e-15,3.7784630772577717e-20,8.749800183587105e-30,1.760914232141548e-08,3.379455938771666e-15,2.3819265434402817e-47,2.2314519714624446e-09,7.070582997898475e-33,6.487954284701985e-14,1.9138514707674692e-28,4.388917498900753e-06,8.043593870918474e-30,6.713494231656741e-05,0.0012861120454471374,0.015307342664946409,0.0012702961998212476,7.804181298694005e-05,0.000258713381506277,6.025295390453833e-06,0.0002649459827758058,3.117675398886668e-07,0.034278703423373,0.003113960521013019,0.0003731369392121081,0.0030597343450551413,0.008601443197416325,7.996577415615003e-12,1.1207508203077063e-08,9.097175626547556e-10,0.005973527927221135,1.963989188587804e-07,0.010317666790551147
1.4581336486581843e-08,0.07782336798655136,0.0,1.8478691031846894,0.031075110263184432,0.2740857243972752,0.3491995189708694,0.1819529221881775,0.13509859970168978,0.0,1.5992471046824768e-15,1.513423819291699e-05,1.865925252392861e-13,0.0,8.818522762148038e-19,0.03610935667468101,1.2103781815717315e-15,3.825362343112095e-20,8.850779636699115e-30,1.7691354241770636e-08,3.3919966523295166e-15,2.4281736069433847e-47,2.2449068483069876e-09,7.152219467841851e-33,6.556876350095208e-14,1.9504711786880632e-28,4.3915231699079404e-06,8.150167835926761e-30,6.720021803927702e-05,0.0012854334827837764,0.01531660730514475,0.0012701389302909722,7.799428246234385e-05,0.000258430919539272,6.015958070941739e-06,0.0002646667145801297,3.13359753637169e-07,0.03438383078898893,0.0031247685592875286,0.00037224753128955865,0.003076503212754132,0.008583510302704827,7.980563053493103e-12,1.1227784641983159e-08,9.147984130217327e-10,0.006006513654146828,1.9691523317698106e-07,0.010391052995502123
1.4638791348378465e-08,0.07782336798655136,0.0,1.8476412485894937,0.031075110263184432,0.2739381834719588,0.3491996164160163,0.18186459338028177,0.13524825893194173,0.0,1.6006677659880471e-15,1.5193870130164383e-05,1.8929053482033682e-13,0.0,8.98825422831137e-19,0.03628976231696652,1.223337398111566e-15,3.872652532413305e-20,8.952508345939261e-30,1.777339411112281e-08,3.4045312727534215e-15,2.4751267743746895e-47,2.2583675385714323e-09,7.234462239583712e-33,6.626159774926917e-14,1.9876159037435844e-28,4.3941022137843104e-06,8.257634173463022e-30,6.726541560991707e-05,0.0012847550272748107,0.01532578557132002,0.0012699818532040863,7.794680008840787e-05,0.00025815006454699905,6.0066803963530154e-06,0.0002643891217657676,3.1495205079819014e-07,0.03448883766353665,0.0031355588039217795,0.0003713656956391413,0.003093273592894055,0.008565480468069417,7.964458740563471e-12,1.1247982130920349e-08,9.198811162148383e-10,0.006039492771299596,1.974277039465359e-07,0.01046447938347901
1.4696246210175086e-08,0.07782336798655136,0.0,1.8474136680980446,0.031075110263184432,0.27379078370898335,0.3491997136695676,0.18177632777769123,0.13539776621308977,0.0,1.6020834716785605e-15,1.5253502083983706e-05,1.9201534911243343e-13,0.0,9.160448861900158e-19,0.036470158974203,1.2363669630513617e-15,3.9203351516575204e-20,9.05498871472403e-30,1.7855261014775547e-08,3.4170598043880845e-15,2.5227938856998047e-47,2.2718338149950247e-09,7.317313264476583e-33,6.695803841452627e-14,2.0252904938950065e-28,4.3966549737132185e-06,8.365995313276889e-30,6.733053521102396e-05,0.001284076679750364,0.015334878201203085,0.001269824967696381,7.789936573574999e-05,0.00025787079761060657,5.997461762776933e-06,0.00026411318483389104,3.1654442159836345e-07,0.034593724759031885,0.0031463313126255913,0.00037049133990859696,0.0031100452212016,0.0085473563672525,7.948266937794474e-12,1.1268102185823572e-08,9.249656359808791e-10,0.00607246488909786,1.979363561347838e-07,0.01053794378773266
1.4753701071971708e-08,0.07782336798655136,0.0,1.847186360488478,0.031075110263184432,0.27364352476709186,0.3491998107323822,0.1816881252640279,0.13554712201499697,0.0,1.6034943059736125e-15,1.5313134054342216e-05,1.9476710160114503e-13,0.0,9.335130080701583e-19,0.036650544301259365,1.249466776554859e-15,3.968411703282715e-20,9.15822314269733e-30,1.7936954063475437e-08,3.429582251570199e-15,2.571182834721935e-47,2.2853054527587868e-09,7.400774490861808e-33,6.765807826857436e-14,2.0634998134635415e-28,4.399181788350973e-06,8.475253665513192e-30,6.739557702454951e-05,0.0012833984410188651,0.015343885931500385,0.0012696682729085994,7.78519792758491e-05,0.00025759309996686836,5.988301572093899e-06,0.00026383888443663896,3.181368564026455e-07,0.034698492777280925,0.003157086144454423,0.0003696243728831436,0.0031268178353862394,0.008529140644893162,7.931990079628986e-12,1.1288146316375012e-08,9.30051937432454e-10,0.006105429625249192,1.984412148720482e-07,0.010611444062397253
1.481115593376833e-08,0.07782336798655136,0.0,1.846959324546358,0.031075110263184432,0.2734964063063065,0.3491999076053148,0.1815999857238368,0.13569632680483723,0.0,1.6049003519538442e-15,1.537276604120733e-05,1.97545925578425e-13,0.0,9.51232139305432e-19,0.036830915975519865,1.2626367378442726e-15,4.016883685655612e-20,9.262214025735818e-30,1.801847239313398e-08,3.442098618628512e-15,2.62030156920962e-47,2.298782229475709e-09,7.484847864073766e-33,6.83617100339856e-14,2.1022487430224025e-28,4.401682991887561e-06,8.585411620799961e-30,6.746054123186532e-05,0.0012827203118679455,0.015352809497791818,0.0012695117679864625,7.780464058104198e-05,0.00025731695300803734,5.979199231929582e-06,0.00026356620137717434,3.1972934571239846e-07,0.03480314240998762,0.0031678233597758625,0.0003687647044712388,0.003143591175150997,0.008510835916600295,7.915630574047415e-12,1.1308116025924539e-08,9.351399870360523e-10,0.006138386604686254,1.9894230544433395e-07,0.01068497808248794
1.4868610795564951e-08,0.07782336798655136,0.0,1.8467325590646977,0.031075110263184432,0.2733494279879194,0.3492000042892144,0.18151190904257944,0.13584538104711835,0.0,1.6063016915800006e-15,1.5432398044546597e-05,2.0035195414135033e-13,0.0,9.692046397427777e-19,0.037011271696895914,1.2758767452251255e-15,4.065752593059147e-20,9.366963755954176e-30,1.8099815164550232e-08,3.454608909883883e-15,2.670158091023968e-47,2.3122639251807944e-09,7.569535326444108e-33,6.906892638546053e-14,2.141542179288945e-28,4.404158914106566e-06,8.696471550337645e-30,6.752542801376667e-05,0.0012820422930653118,0.01536164963443074,0.0012693554520806873,7.775734952452031e-05,0.0002570423382816792,5.970154155609173e-06,0.000263295116609713,3.2132188016349706e-07,0.034907674338859815,0.0031785430202364282,0.00036791224569052687,0.0031603649822027373,0.008492444769029706,7.8991908026342e-12,1.1328012811402967e-08,9.402297525989108e-10,0.006171335459502636,1.994396532861228e-07,0.01075854374389455
1.4926065657361573e-08,0.07782336798655136,0.0,1.8465060628439844,0.031075110263184432,0.2732025894744823,0.3492001007849254,0.18142389510662704,0.13599428520370507,0.0,1.6076984057116387e-15,1.549203006432771e-05,2.031853201909064e-13,0.0,9.87432878200257e-19,0.037191609187833326,1.2891866961107753e-15,4.115019915680488e-20,9.472474721710411e-30,1.818098156313417e-08,3.4671131296493524e-15,2.7207604562453665e-47,2.3257503223209314e-09,7.654838817305984e-33,6.977971995121782e-14,2.181385035017199e-28,4.406609880444242e-06,8.808435805989473e-30,6.75902375504769e-05,0.001281364385359611,0.015370407074446056,0.0012691993243470106,7.77101059803275e-05,0.00025676923749048123,5.961165762111855e-06,0.00026302561123952954,3.2291445052446387e-07,0.03501208923571548,0.003189245188728688,0.0003670669086539702,0.0031771390002619873,0.008473969759965155,7.882673120647622e-12,1.1347838163220918e-08,9.453212032537538e-10,0.0062042758288886595,1.9993328397326872e-07,0.010832138963371558
1.4983520519158196e-08,0.07782336798655136,0.0,1.8462798346921943,0.031075110263184432,0.27305589042979705,0.3492001970932872,0.18133594380325369,0.13614303973384137,0.0,1.6090905741254946e-15,1.5551662100518506e-05,2.0604615643081532e-13,0.0,1.0059192324252202e-18,0.03737192619331535,1.3025664870466344e-15,4.1646871395995873e-20,9.578749307611122e-30,1.82619707986308e-08,3.4796112822302016e-15,2.772116775299686e-47,2.3392412057446257e-09,7.740760272998245e-33,7.0494083314366e-14,2.221782238890812e-28,4.4090362120478e-06,8.92130672037294e-30,6.765497002165091e-05,0.0012806865894812764,0.015379082549446357,0.0012690433839462063,7.766290982335513e-05,0.00025649763249204204,5.952233476025398e-06,0.0002627576665229368,3.245070476946292e-07,0.03511638776258839,0.003199929929358704,0.00036622860655615975,0.0031939129750723004,0.008455413418403123,7.866079857093676e-12,1.1367593565197372e-08,9.504143094469683e-10,0.006237207359067097,2.0042322321599137e-07,0.010905761678524296
1.504097538095482e-08,0.07782336798655136,0.0,1.846053873424815,0.031075110263184432,0.2729093305189072,0.3492002932151338,0.18124805502062974,0.13629164509417296,0.0,1.6104782755334993e-15,1.5611294153086983e-05,2.0893459536640927e-13,0.0,1.0246660890526062e-18,0.03755222048086129,1.316016013734087e-15,4.214755746778291e-20,9.68578989451679e-30,1.8342782104845173e-08,3.492103371924014e-15,2.8242352130839627e-47,2.352736362691563e-09,7.827301626869656e-33,7.121200901425781e-14,2.2627387354163934e-28,4.411438225832887e-06,9.035086606952388e-30,6.771962560637953e-05,0.0012800089061433565,0.015387676789526133,0.001268887630044103,7.761576092933982e-05,0.00025622750529863885,5.943356727500985e-06,0.0002624912638672417,3.260996627023186e-07,0.03522057057183339,0.0032105973074137988,0.00036539725365980404,0.00321068665440914,0.008436778244641403,7.84941331480345e-12,1.1387280494489402e-08,9.555090429266246e-10,0.0062701297032288945,2.0090949685196714e-07,0.010979409847791567
1.5098430242751442e-08,0.07782336798655136,0.0,1.8458281778648589,0.031075110263184432,0.27276290940808784,0.34920038915129453,0.1811602286478145,0.136440101738769,0.0,1.6118615876004737e-15,1.567092622200125e-05,2.1185076930354644e-13,0.0,1.043675843563374e-18,0.03773248984052096,1.3295351710541022e-15,4.265227215049979e-20,9.793598859547025e-30,1.842341473936823e-08,3.50458940302074e-15,2.877123989091579e-47,2.3662355827820376e-09,7.914464809283103e-33,7.1933489547827e-14,2.304259484817283e-28,4.413816234540279e-06,9.149777760132625e-30,6.778420448319287e-05,0.0012793313360423303,0.015396190523174008,0.0012687320618116021,7.756865917485984e-05,0.0002559588380769754,5.934534952208184e-06,0.00026222638483067796,3.2769228670306384e-07,0.03532463830623116,0.003221247389330645,0.0003645727652823936,0.0032274597880883145,0.008418066710371227,7.832675770512889e-12,1.1406900421479977e-08,9.606053767249102e-10,0.006303042521468823,2.0139213083951762e-07,0.011053081450424641
1.5155885104548066e-08,0.07782336798655136,0.0,1.8456027468428808,0.031075110263184432,0.2726166267648377,0.34920048490259326,0.18107246457474985,0.13658841011914347,0.0,1.6132405869614916e-15,1.573055830722958e-05,2.1479481034757034e-13,0.0,1.062950900243071e-18,0.03791273208486499,1.343123853090546e-15,4.316103018109726e-20,9.902178576085808e-30,1.8503867983303547e-08,3.5170693798027535e-15,2.930791377536933e-47,2.379738658006216e-09,8.002251747619773e-33,7.265851737090755e-14,2.346349462927729e-28,4.4161705467918045e-06,9.265382455353581e-30,6.784870683006424e-05,0.0012786538798589089,0.015404624477183014,0.0012685766784246927,7.75216044373313e-05,0.00025569161314790935,5.925767591290114e-06,0.000261963011122315,3.2928491097783984e-07,0.03542859159909248,0.003231880242663683,0.00036375505778303774,0.003244232127973953,0.00839928125877302,7.815869474946711e-12,1.1426454809706902e-08,9.657032851454727e-10,0.006335945480721162,2.0187115125089607e-07,0.011126774486462807
1.521333996634469e-08,0.07782336798655136,0.0,1.8453775791969875,0.031075110263184432,0.2724704822578699,0.3492005804698489,0.18098476269225303,0.13673657068427675,0.0,1.6146153492389244e-15,1.5790190408740363e-05,2.1776685040231173e-13,0.0,1.082493672140539e-18,0.038092945048971025,1.3567819531531942e-15,4.367384625505004e-20,1.0011531413786756e-29,1.8584141140995005e-08,3.529543306544917e-15,2.985245707479594e-47,2.3932453827132677e-09,8.090664366283354e-33,7.338708489953572e-14,2.3890136610875156e-28,4.418501467145509e-06,9.381902949185924e-30,6.791313282441359e-05,0.0012779765382588152,0.015412979376562856,0.001268421479064466,7.747459659500472e-05,0.0002554258129861591,5.917054091318799e-06,0.0002617011246019446,3.3087752693132674e-07,0.035532431074362186,0.0032424959360538752,0.000362944048549474,0.0032610034279860244,0.008380424304615552,7.798996652906303e-12,1.1445945115827265e-08,9.708027437549552e-10,0.006368838254695346,2.0234658426566985e-07,0.011200486976705438
1.5270794828141312e-08,0.07782336798655136,0.0,1.8451526737728539,0.031075110263184432,0.2723244755571037,0.3492006758538755,0.18089712289200963,0.13688458388063635,0.0,1.6159859490591727e-15,1.584982252650216e-05,2.2076702116913226e-13,0.0,1.1023065810267636e-18,0.03827312659040607,1.370509363800448e-15,4.419073502626887e-20,1.0121659738578335e-29,1.866423353975547e-08,3.5420111875146404e-15,3.040495362947956e-47,2.4067555536003457e-09,8.1797045867042e-33,7.411918451123492e-14,2.4322570860370142e-28,4.420809296150047e-06,9.499341479427631e-30,6.797748264311124e-05,0.0012772993118935548,0.015421255944454156,0.0012682664629171299,7.742763552696131e-05,0.0002551614202199939,5.908393904250725e-06,0.0002614407072799448,3.324701260901955e-07,0.035636157346722465,0.0032530945391977847,0.00036213965598524457,0.0032777734441074005,0.008361498234358514,7.782059503358684e-12,1.1465372789490348e-08,9.759037293626993e-10,0.006401720523811647,2.028184561641983e-07,0.011274216962680767
1.5328249689937935e-08,0.07782336798655136,0.0,1.8449280294237298,0.031075110263184432,0.27217860633365637,0.34920077105548164,0.18080954506656707,0.1370324501521975,0.0,1.617352460069096e-15,1.590945466048364e-05,2.2379545414600964e-13,0.0,1.122392057353869e-18,0.038453274589204806,1.384305976861751e-15,4.47117111070177e-20,1.0232565912669099e-29,1.8744144529596374e-08,3.554473026971937e-15,3.0965487830623897e-47,2.4202689697014243e-09,8.269374327343517e-33,7.48548085462833e-14,2.476084759812678e-28,4.423094330398357e-06,9.617700265201485e-30,6.804175646248123e-05,0.001276622201401168,0.015429454902044684,0.0012681116291740175,7.738072111310932e-05,0.00025489841763090293,5.89978648738258e-06,0.0002611817413171231,3.340627001014172e-07,0.03573977102169576,0.0032636761228169867,0.000361341799497041,0.003294541934390476,0.008342505406258341,7.765060199529103e-12,1.1484739273240222e-08,9.810062200039256e-10,0.006434591975136857,2.0328679332120768e-07,0.011347962506611306
1.538570455173456e-08,0.07782336798655136,0.0,1.8447036450104515,0.031075110263184432,0.27203287425983474,0.3492008660754708,0.1807220291093268,0.1371801699404637,0.0,1.6187149549521348e-15,1.5969086810653622e-05,2.268522806266642e-13,0.0,1.1427525402142641e-18,0.03863338694784417,1.3981716834597119e-15,4.5236789067836007e-20,1.0344252294552895e-29,1.8823873482958453e-08,3.566928829169491e-15,3.153414462157877e-47,2.433785432376002e-09,8.35967550369752e-33,7.559394930896448e-14,2.520501719642996e-28,4.425356862580583e-06,9.73698150705342e-30,6.81059544583046e-05,0.0012759452074069676,0.015437576968487514,0.0012679569770316045,7.733385323418007e-05,0.0002546367881532485,5.891231303307206e-06,0.00026092420902453764,3.3565524073059775e-07,0.0358432726957471,0.003274240758627819,0.0003605503994822119,0.0033113086589633485,0.008323448150477305,7.748000888999513e-12,1.1504046002545435e-08,9.861101949387073e-10,0.0064674523023200165,2.0375162219946002e-07,0.011421721691376124
1.5443159413531182e-08,0.07782336798655136,0.0,1.8444795194014465,0.031075110263184432,0.27188727900912824,0.34920096091464153,0.18063457491453802,0.13732774368448644,0.0,1.620073505444147e-15,1.6028718976981056e-05,2.2993763169972556e-13,0.0,1.163390477299937e-18,0.03881346159121416,1.4121063740319403e-15,4.5765983437466005e-20,1.0456721239014066e-29,1.890341979444341e-08,3.579378598352704e-15,3.2111009499061576e-47,2.4473047452976646e-09,8.4506100283016e-33,7.633659906880122e-14,2.5655130178448936e-28,4.427597181536287e-06,9.857187387051753e-30,6.817007680582276e-05,0.001275268330524259,0.01544562286082111,0.001267802505691513,7.728703177172394e-05,0.00025437651487389927,5.882727819869762e-06,0.0002606680928632977,3.3724773986033357e-07,0.03594666295638603,0.003284788519311463,0.0003597653773164348,0.0033280733800355486,0.008304328769195662,7.730883693806388e-12,1.1523294405674616e-08,9.912156346312004e-10,0.006500301205528187,2.0421296934351736e-07,0.011495492620469899
1.5500614275327805e-08,0.07782336798655136,0.0,1.8442556514727417,0.031075110263184432,0.2717418202562,0.3492010555737869,0.18054718237729012,0.1374751718208851,0.0,1.621428182348947e-15,1.608835115943504e-05,2.3305163824793964e-13,0.0,1.1843083248619067e-18,0.038993496466584995,1.4261099383525814e-15,4.629930870278491e-20,1.0569975097132656e-29,1.8982782880546794e-08,3.591822338759768e-15,3.269616851437363e-47,2.4608267144425216e-09,8.542179810734463e-33,7.708275006177247e-14,2.611123721720596e-28,4.429815572305942e-06,9.978320068887194e-30,6.823412367974072e-05,0.0012745915713550503,0.015453593293891347,0.0012676482143605242,7.724025660810675e-05,0.00025411758103184855,5.874275510124075e-06,0.0002604133754443445,3.3884018948859225e-07,0.03604994238226789,0.003295319478484366,0.00035898665534154746,0.0033448358619033412,0.008285149536726929,7.713710710539884e-12,1.1542485903505384e-08,9.963225207202053e-10,0.006533138391382271,2.0467086137359986e-07,0.011569273417958964
1.5558069137124428e-08,0.07782336798655136,0.0,1.8440320401079666,0.031075110263184432,0.27159649767688027,0.3492011500536951,0.18045985139350587,0.13762245478386645,0.0,1.6227790555535726e-15,1.6147983357984786e-05,2.3619443094741523e-13,0.0,1.2055085476698331e-18,0.03917348954357071,1.4401822655535692e-15,4.683677930874194e-20,1.0684016216289602e-29,1.9061962179391897e-08,3.604260054621711e-15,3.328970827461157e-47,2.4743511480775e-09,8.634386757622292e-33,7.783239449151351e-14,2.6573389134549626e-28,4.432012316181732e-06,1.0100381697973672e-29,6.829809525423015e-05,0.0012739149304907397,0.015461488980275375,0.001267494102250586,7.719352762650556e-05,0.0002538599700178138,5.865873852289233e-06,0.0002601600395282116,3.404325817271139e-07,0.03615311154329461,0.0033058337106689926,0.0003582141568535383,0.0033615958709545908,0.008265912699636058,7.69648401045282e-12,1.1561621909649707e-08,1.0014308360294865e-09,0.006565963572892899,2.0512532497953742e-07,0.01164306222843428
