Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),H2NOX(204),HOX(29),HNOX(512),H2NO(88),NX(539),HNX(511),OX(27),H2NO3(231),CH3OX(210),CH2OX(659),CHOX(675),HNOH(93),H2NX(201),H3NX(202),HNO2(94),HONO(92),H2X(216),HNO(87),N2O2(378),NO3(95),H3NO3(626),HNO(549),NO(1009),S(567),H2NOX(203),H2N2X(602),CX(33),SX(1186),CHX(35),ONONO(331),SX(540),SX(1325),S(1330),NO2NO(328),SX(1341),S(1436),CH2OH(45),S(1677)
1.0200659947277843e-10,0.11229247039749245,0.0,0.0027845014453634635,0.031075108095882476,0.3194007516407605,0.3504217409360182,0.2070119233427697,0.09201828979111007,2.939516492717898e-40,1.5957513313849996e-16,5.521182965842885e-05,2.645772929540818e-13,7.853973668828641e-29,5.810167195855214e-25,8.43105546237924e-09,1.4127295979834272e-19,7.951774333174759e-16,4.86450348443251e-25,8.08408762479498e-12,2.286729812990981e-11,8.694272539472241e-36,1.1710010545302499e-07,1.181172465727297e-22,2.8310267625401372e-18,1.548548671661224e-31,5.514444318371356e-05,5.145686071823284e-22,3.660519623627515e-08,6.782550179308575e-08,1.945477873427577e-06,1.0319590143400653e-07,3.307038146444835e-08,8.916689040629557e-08,1.4877576835375347e-08,8.156567280761217e-08,7.855121398014358e-06,3.140582875815702e-07,1.4358904448137838e-07,4.481947316099472e-07,7.677529690964704e-06,2.389120146001516e-07,1.2141094923389616e-13,3.2504634463989455e-11,1.770079560588038e-07,8.295241141207867e-09,1.1481816526934012e-08,4.908308955082021e-08,2.154910117380544e-09,1.85907821261764e-14,3.7954388691932455e-11,7.308479807958026e-33,3.5562020561690795e-09,3.853805203285212e-09,7.232633907330399e-12,2.686556109970659e-18,6.516016100626931e-26,1.8422219598819624e-07,3.1758011678386085e-14,3.0810804668426957e-15,2.2925354174126713e-11,9.933873904936652e-15,1.7222722086118908e-23,1.3372825603149961e-15,6.638667237811123e-13,7.565253811310653e-15,4.0477121478594785e-23,1.8755459433045655e-21,1.0149271669186913e-29,2.4767834564484697e-08,3.413409576642449e-14
1.0254786994703249e-10,0.11229247039749245,0.0,0.002784481890995171,0.03107510841081446,0.31940070376248675,0.3504214069229592,0.20701192181433054,0.09201829120414033,3.0444113283781633e-40,1.621999598668089e-16,5.550449807454825e-05,2.6878360380561187e-13,8.053167470989593e-29,5.985727390461233e-25,8.576941821221884e-09,1.443142891013754e-19,8.03639679486662e-16,4.94253330106016e-25,8.171592744842325e-12,2.2988633855631492e-11,8.974550180162087e-36,1.1772076991099398e-07,1.206415733065817e-22,2.886585232050365e-18,1.5972433181714286e-31,5.54363948266383e-05,5.255663459897723e-22,3.6605054118901396e-08,6.787495056202082e-08,1.956579627289118e-06,1.0320450407577377e-07,3.307014841821288e-08,8.913028663218988e-08,1.4890617698134593e-08,8.168039250340234e-08,7.89721195624534e-06,3.168492252519135e-07,1.4375151923418556e-07,4.512757367217228e-07,7.718242231267384e-06,2.401763842642599e-07,1.229058406033119e-13,3.309320098788428e-11,1.7839485209157074e-07,8.260071206029422e-09,1.1493204022849499e-08,4.9603682563081414e-08,2.1793557560233118e-09,1.9016921511391015e-14,3.8353527676083494e-11,7.542713234326987e-33,3.593652926117849e-09,3.894811113848445e-09,7.339581898004238e-12,2.7551498574706296e-18,6.655088698559938e-26,1.852499447202598e-07,3.201867402917262e-14,3.128541338715292e-15,2.335554410654026e-11,1.0057320468051149e-14,1.7589738765401996e-23,1.326466348084347e-15,6.706753152157774e-13,7.576573585294633e-15,4.1368052025461383e-23,1.8819928683999568e-21,1.0482328657489959e-29,2.5030900285741074e-08,3.486127505043368e-14
1.0308914042128656e-10,0.11229247039749245,0.0,0.002784462346792329,0.0310751087270449,0.31940065587782185,0.3504210729103151,0.2070119202845351,0.0920182926247531,3.1525295032370982e-40,1.6485375137799633e-16,5.579716334409954e-05,2.730345316616003e-13,8.256567191319828e-29,6.165670882062038e-25,8.724484809474376e-09,1.474046880349287e-19,8.121467272594506e-16,5.021396036156672e-25,8.259586477985096e-12,2.3109969554995148e-11,9.262316552266143e-36,1.1834142702622544e-07,1.2320613773487168e-22,2.9429539481203875e-18,1.6472068455302733e-31,5.572833953715832e-05,5.367394018486156e-22,3.660491127837686e-08,6.792431236245376e-08,1.9676741687288487e-06,1.0321282051501172e-07,3.3069915421468494e-08,8.909361569169506e-08,1.490355365031605e-08,8.179282226589882e-08,7.939306833262489e-06,3.196434951319954e-07,1.4391027800373928e-07,4.5435708369762047e-07,7.758954494700274e-06,2.414407094853487e-07,1.2440983645780413e-13,3.368888038620682e-11,1.7978538394254208e-07,8.225229919280116e-09,1.1504493654335071e-08,5.012700403789379e-08,2.2039547570593528e-09,1.9450359970921688e-14,3.875554272953879e-11,7.783184787090937e-33,3.6312997997770963e-09,3.936034021059591e-09,7.447499511259382e-12,2.825110870497117e-18,6.796386068416732e-26,1.8627741919602156e-07,3.227885923442278e-14,3.1766411205203694e-15,2.379124485619756e-11,1.0181536533363432e-14,1.7962606939155414e-23,1.3157314989338443e-15,6.774948281559585e-13,7.587710461534512e-15,4.2273662483902655e-23,1.8883478633578303e-21,1.0824677089624655e-29,2.5295353525942122e-08,3.5599983965951644e-14
1.0357628384811521e-10,0.11229247039749245,0.0,0.002784444765768849,0.031075109012753444,0.3194006127761567,0.3504207722992828,0.20701191890655968,0.09201829390978716,3.252661711350645e-40,1.6726706205281237e-16,5.606055939640264e-05,2.7689871809814046e-13,8.443284731637196e-29,6.331439511322611e-25,8.858696754370321e-09,1.5022844068207077e-19,8.198413757959641e-16,5.093088361297964e-25,8.339198857789175e-12,2.321917166205554e-11,9.527840681735257e-36,1.1890001215150953e-07,1.255490002486815e-22,2.994385044826092e-18,1.6932806504126402e-31,5.5991083849533273e-05,5.469465789909889e-22,3.6604782122296615e-08,6.796866384691545e-08,1.977653032017377e-06,1.0322006780318979e-07,3.3069705771260887e-08,8.906055871326858e-08,1.4915108536876008e-08,8.189207901606758e-08,7.97719591505988e-06,3.2216112464319047e-07,1.4405002835859327e-07,4.5713055691651424e-07,7.795595295061832e-06,2.4257856407666985e-07,1.2577120932335344e-13,3.4231107270400463e-11,1.8103997081639538e-07,8.194150080196162e-09,1.1514571675809938e-08,5.060032597047673e-08,2.2262251902519315e-09,1.984676267224766e-14,3.911982978549969e-11,8.005052748241908e-33,3.6653495673669488e-09,3.973320169570299e-09,7.545456840712492e-12,2.8892609650302043e-18,6.925475726193443e-26,1.872019115198337e-07,3.251260972950531e-14,3.2203354340421263e-15,2.418811760211419e-11,1.0293992203424398e-14,1.830324311872352e-23,1.3059849336596512e-15,6.836416714987575e-13,7.597579426967771e-15,4.3101397509267833e-23,1.8939897097583695e-21,1.1140913864788686e-29,2.5534547742774512e-08,3.62747794113486e-14
1.0406342727494386e-10,0.11229247039749245,0.0,0.002784427193104445,0.03107510929949704,0.31940056966931074,0.3504204716885733,0.2070119175274858,0.09201829520096225,3.35553633458206e-40,1.6970408262210428e-16,5.6323952900027814e-05,2.807994240252647e-13,8.63352483677217e-29,6.500893169358456e-25,8.994263280040824e-09,1.5309275947226466e-19,8.275723139480246e-16,5.165462275225709e-25,8.419207490940535e-12,2.3328373748081818e-11,9.799677411734635e-36,1.1945859132845893e-07,1.2792511103982214e-22,3.0464845571139993e-18,1.740423017091456e-31,5.625382254687086e-05,5.572986203593483e-22,3.660465241500337e-08,6.801294529429633e-08,1.9876259471332976e-06,1.0322709647674821e-07,3.306949616935705e-08,8.902745517805628e-08,1.4926582559050845e-08,8.19895324802635e-08,8.015088494924696e-06,3.246813377997964e-07,1.4418685136841733e-07,4.599042491158678e-07,7.832235871150715e-06,2.437163824665922e-07,1.271399423776044e-13,3.477915868821362e-11,1.822975019496409e-07,8.163329658129377e-09,1.1524572323187502e-08,5.107585752904154e-08,2.2486202331835473e-09,2.0249203366167653e-14,3.948647341369146e-11,8.232179899552932e-33,3.699558094469159e-09,4.01078208515503e-09,7.644204116129911e-12,2.9545487764897197e-18,7.056404502392105e-26,1.8812618131190752e-07,3.274595859098854e-14,3.2643700743778043e-15,2.4589510965982628e-11,1.0407083387144915e-14,1.8648715712126133e-23,1.2965028372935736e-15,6.897967721163715e-13,7.607304466870846e-15,4.394127400343108e-23,1.899558861392155e-21,1.1465012993320259e-29,2.5774865797727465e-08,3.695909973433447e-14
1.045505707017725e-10,0.11229247039749245,0.0,0.0027844096288571533,0.0310751095872679,0.31940052655728174,0.35042017107818046,0.2070119161473135,0.09201829649827796,3.4612176344374236e-40,1.7216493071979862e-16,5.658734385499505e-05,2.8473682956126675e-13,8.827343530141524e-29,6.674096919650317e-25,9.131190377952838e-09,1.559980357916364e-19,8.353395418659275e-16,5.238521059789679e-25,8.499612603923679e-12,2.3437575813224716e-11,1.0077946220235041e-35,1.200171645567297e-07,1.3033478301250276e-22,3.0992582646582433e-18,1.7886536773639065e-31,5.651655562927087e-05,5.677968894391527e-22,3.6604522172496515e-08,6.805715688885981e-08,1.9975928648706047e-06,1.0323391252628294e-07,3.3069286619306004e-08,8.899430859559406e-08,1.493797761467904e-08,8.2085206638646e-08,8.052984572786158e-06,3.272040810324743e-07,1.443207854519304e-07,4.626781334951885e-07,7.868876222963056e-06,2.448541645594329e-07,1.285160287290033e-13,3.533306445651803e-11,1.8355797701657893e-07,8.132765516190281e-09,1.153449647121776e-08,5.155359851055367e-08,2.2711400687648363e-09,2.0657742010751862e-14,3.985548640335582e-11,8.464666186884172e-33,3.7339253794290595e-09,4.048419767714165e-09,7.743743478183312e-12,3.0209887980875383e-18,7.189190092383422e-26,1.890502284134822e-07,3.2978898898948544e-14,3.3087843361358533e-15,2.4995451186068397e-11,1.0520800015162643e-14,1.8999070893388616e-23,1.2867978170023362e-15,6.959604395021415e-13,7.616886291120185e-15,4.4793411719873636e-23,1.9050561048561223e-21,1.1797138053031777e-29,2.6016307666062202e-08,3.7653033609092795e-14
1.049889997859183e-10,0.11229247039749245,0.0,0.0027843938282785773,0.03107510984713363,0.3194004877520226,0.35041990052909305,0.2070119149042194,0.09201829767111207,3.5587846620658586e-40,1.7440016374855666e-16,5.682439353537955e-05,2.8831202170716505e-13,9.004886970250509e-29,6.833241089621042e-25,9.2555929920494e-09,1.5864812823863423e-19,8.423610748662166e-16,5.304862243604993e-25,8.572316383394175e-12,2.3535857654123197e-11,1.0333987683367641e-35,1.2051987537576684e-07,1.325324423917894e-22,3.14733583621202e-18,1.8330082902543686e-31,5.675301060274176e-05,5.773714883608194e-22,3.660440450967358e-08,6.809688774780902e-08,2.006557922940476e-06,1.0323986999648096e-07,3.3069098071367404e-08,8.896444266336654e-08,1.4948167191519737e-08,8.216981166848917e-08,8.0870940335901e-06,3.294766694468528e-07,1.444388874884085e-07,4.651747719223569e-07,7.901852347834532e-06,2.458781373300377e-07,1.297607877940994e-13,3.583660972246786e-11,1.8469492138618265e-07,8.105474354785032e-09,1.1543363508860207e-08,5.198545428274007e-08,2.291514769665584e-09,2.1030690296845748e-14,4.018963447874978e-11,8.678569675044881e-33,3.764991672493694e-09,4.0824439626982885e-09,7.834007899501033e-12,3.081782025125996e-18,7.310299398642308e-26,1.8988168028465755e-07,3.3188190272256515e-14,3.349172359455528e-15,2.5364707781012732e-11,1.062368252987571e-14,1.9318603521353078e-23,1.2786801839867433e-15,7.015141035080677e-13,7.62539111432503e-15,4.557091849228604e-23,1.909942872105838e-21,1.2103050222627433e-29,2.6234566187557867e-08,3.828586729541268e-14
1.0538358596164951e-10,0.11229247039749245,0.0,0.002784379613660897,0.031075110081714315,0.31940045282369733,0.3504196570351263,0.20701191378467412,0.09201829873091498,3.6486243577106495e-40,1.76428527526415e-16,5.7037736482678455e-05,2.9155534451583385e-13,9.167228394065643e-29,6.979153814730278e-25,9.368505333533608e-09,1.6106208709013622e-19,8.487055872388241e-16,5.36504786839895e-25,8.638024661115788e-12,2.362431129666559e-11,1.0569037386742937e-35,1.209723109926927e-07,1.3453398655660403e-22,3.1910800974617585e-18,1.8737071964811647e-31,5.696581619036988e-05,5.860916749444106e-22,3.6604298262774975e-08,6.813259737320258e-08,2.0146222592093485e-06,1.0324509192550872e-07,3.306892841837048e-08,8.893753782521068e-08,1.4957285522450846e-08,8.224475447773304e-08,8.117794970759549e-06,3.315236831357123e-07,1.4454322752985484e-07,4.674218456268413e-07,7.93153070489114e-06,2.467996875624311e-07,1.308861544990354e-13,3.6293893418247104e-11,1.8572020975279216e-07,8.081085823625199e-09,1.1551291969591212e-08,5.237565435065751e-08,2.3099386624766935e-09,2.1370645003163675e-14,4.04920252343354e-11,8.874926391973718e-33,3.793061281863264e-09,4.1131874654733815e-09,7.915797192632125e-12,3.1373128666371865e-18,7.420606797263152e-26,1.9062983256448743e-07,3.337626089600765e-14,3.3857410256525022e-15,2.5700222472757907e-11,1.0716711919232708e-14,1.9609624554510372e-23,1.2713440824141628e-15,7.065179659694839e-13,7.632953042584458e-15,4.627932234421202e-23,1.9142923426112704e-21,1.2384146539402158e-29,2.6431777121822154e-08,3.886219105628087e-14
1.057387135198076e-10,0.11229247039749245,0.0,0.0027843668253119684,0.03107511029340173,0.31940042138529423,0.35041943789072527,0.20701191277646727,0.09201829968818173,3.731154827398728e-40,1.7826759832506264e-16,5.722974370556837e-05,2.9449519379355175e-13,9.315429590073964e-29,7.112679236306888e-25,9.470898640432812e-09,1.6325822031949577e-19,8.5443600590757e-16,5.419604061889598e-25,8.697384864609056e-12,2.3703919563467717e-11,1.0784374785867461e-35,1.2137949971039775e-07,1.3635467793761083e-22,3.2308369031680637e-18,1.9109771578902658e-31,5.715733806959929e-05,5.940239412550152e-22,3.66042023637908e-08,6.816469711396328e-08,2.0218767252792666e-06,1.0324968095891751e-07,3.306877576457543e-08,8.891330426254358e-08,1.4965450493263866e-08,8.231124020061292e-08,8.14542777636094e-06,3.3336733603273936e-07,1.4463556958010012e-07,4.6944428052279505e-07,7.958241100424872e-06,2.4762906226662627e-07,1.3190309902677361e-13,3.6708777576726705e-11,1.866446202887981e-07,8.059275322111269e-09,1.1558385948172055e-08,5.272807351629683e-08,2.3265904456248784e-09,2.1680115911163742e-14,4.076552532804925e-11,9.05480815107854e-33,3.818412985486449e-09,4.140955217030117e-09,7.98985508478154e-12,3.187959092816674e-18,7.520951951078314e-26,1.913030444936943e-07,3.3545285294546806e-14,3.4188931407433236e-15,2.60047764662483e-11,1.0800790357329395e-14,1.9874352590116604e-23,1.2645095325858776e-15,7.110260817177108e-13,7.639683423810682e-15,4.692394590156373e-23,1.9181678241827743e-21,1.2641889427667618e-29,2.660989734596061e-08,3.938640987611377e-14
1.060938410779657e-10,0.11229247039749245,0.0,0.0027843540415392752,0.031075110505621215,0.319400389944133,0.35041921874648246,0.2070119117676768,0.09201830064871125,3.815299592962669e-40,1.801195469368253e-16,5.74217495740335e-05,2.9745487658914946e-13,9.465638117738768e-29,7.248320007010012e-25,9.574025884935367e-09,1.654768433416556e-19,8.601857107212601e-16,5.474530226056744e-25,8.756956189372617e-12,2.378352781944994e-11,1.1003355678092114e-35,1.2178668526609214e-07,1.3819378287920407e-22,3.270962671785933e-18,1.9488626518870874e-31,5.734885696500326e-05,6.020364366275457e-22,3.66041062087081e-08,6.819676004788997e-08,2.0291279168089807e-06,1.032541672968827e-07,3.3068623144063184e-08,8.888905373907774e-08,1.497357684115684e-08,8.237682303023188e-08,8.173062440811781e-06,3.3521223841405963e-07,1.4472644476447041e-07,4.714667701650262e-07,7.984951376761795e-06,2.484584175068678e-07,1.3292393868621679e-13,3.712682727625435e-11,1.8757059483074846e-07,8.037595480089343e-09,1.156544081355165e-08,5.308166648887385e-08,2.343308882927763e-09,2.1992938113573492e-14,4.1040308022534233e-11,9.237726513285518e-33,3.843849056520091e-09,4.1688163781820254e-09,8.064337797337571e-12,3.23924458684876e-18,7.622316604607254e-26,1.919761378410887e-07,3.371408056199414e-14,3.4522891466458314e-15,2.6311796062166213e-11,1.08852043592624e-14,2.0141760771181804e-23,1.2579132134044935e-15,7.155380661585507e-13,7.64634295295132e-15,4.7575306977570515e-23,1.922006643845015e-21,1.290420796570797e-29,2.6788614765391192e-08,3.991590141216906e-14
1.0644896863612379e-10,0.11229247039749245,0.0,0.002784341262364058,0.031075110718369887,0.31940035850021303,0.3504189996023955,0.20701191075830275,0.09201830161250335,3.901085757974443e-40,1.819844188924255e-16,5.761375408808157e-05,3.004344629538169e-13,9.617876988765253e-29,7.386102783987526e-25,9.677889356636296e-09,1.6771811108459182e-19,8.659547017384571e-16,5.52982763415956e-25,8.816738723854877e-12,2.3863136064671836e-11,1.1226029208635943e-35,1.221938676596384e-07,1.4005142504470297e-22,3.311459685816437e-18,1.9873717835684173e-31,5.7540372876620566e-05,6.1012969992963285e-22,3.660400980335557e-08,6.82287862379447e-08,2.0363758158141902e-06,1.0325855299908436e-07,3.306847055791152e-08,8.886478741516935e-08,1.4981665250325583e-08,8.244151179567523e-08,8.200698964084634e-06,3.370583706724998e-07,1.4481586723510608e-07,4.7348930482114445e-07,8.011661533900411e-06,2.492877532463651e-07,1.3394867076064329e-13,3.754805398780727e-11,1.8849813328217667e-07,8.01604516152428e-09,1.1572456881557632e-08,5.3436433189757064e-08,2.3600940452206475e-09,2.2309135256335873e-14,4.131637829336793e-11,9.423722647921492e-33,3.869369494323105e-09,4.19677094889076e-09,8.139246143489353e-12,3.2911751491138904e-18,7.724707767342499e-26,1.9264911256729082e-07,3.388264427821826e-14,3.4858306257547774e-15,2.662129167697637e-11,1.0969948706381707e-14,2.04118673789965e-23,1.2514961717392342e-15,7.200539048806097e-13,7.6529345378024e-15,4.823345301663712e-23,1.925809178983325e-21,1.317117028251668e-29,2.6967929370528737e-08,4.045070068667269e-14
1.0680409619428188e-10,0.11229247039749245,0.0,0.002784328487807357,0.03107511093164491,0.3194003270535335,0.35041878045846264,0.20701190974834507,0.09201830257955791,3.9885408162800245e-40,1.838622597150667e-16,5.780575724772034e-05,3.034340229845328e-13,9.772169442800492e-29,7.526054475511575e-25,9.78249133975038e-09,1.6998217903588e-19,8.717429790177811e-16,5.585497559766305e-25,8.876732556623465e-12,2.3942744299193196e-11,1.1452445018100144e-35,1.2260104689089836e-07,1.4192772851035317e-22,3.352330235116303e-18,2.026512737857701e-31,5.773188580448998e-05,6.183042718286896e-22,3.660391315350136e-08,6.826077574577774e-08,2.043620404486945e-06,1.0326284008398626e-07,3.306831800715603e-08,8.884050642103504e-08,1.4989716396686046e-08,8.250531524944782e-08,8.228337346152066e-06,3.389057133894035e-07,1.4490385102331948e-07,4.755118748647495e-07,8.038371571839224e-06,2.5011706944837475e-07,1.349772925265446e-13,3.797246916860763e-11,1.8942723555119703e-07,7.994623243197569e-09,1.1579434464352663e-08,5.379237354031974e-08,2.3769460033339326e-09,2.262873105533603e-14,4.15937411194931e-11,9.612838146454518e-33,3.8949742982544044e-09,4.224818929118007e-09,8.214580933723854e-12,3.343756611573659e-18,7.828132474929237e-26,1.9332196863633179e-07,3.4050974065833824e-14,3.5196153311413285e-15,2.6933273168732182e-11,1.1055026732057038e-14,2.068469076152808e-23,1.2448563025472129e-15,7.245739374122722e-13,7.659457831259287e-15,4.889843164143686e-23,1.929575712448694e-21,1.3442845340222826e-29,2.714784115178794e-08,4.099084283491551e-14
