Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),H2NOX(204),HOX(29),HNOX(512),H2NO(88),NX(539),HNX(511),OX(27),H2NO3(231),CH3OX(210),CH2OX(659),CHOX(675),HNOH(93),H2NX(201),H3NX(202)
2.5699459088438202e-08,0.07782336798655136,0.0,0.0017945566105059326,0.031101586261123398,0.31929706586124645,0.35045678118470863,0.20696653615407604,0.09212770837676064,0.0,1.3424110881523139e-16,2.6770298355830723e-05,4.802843088498163e-14,0.0,3.571183332816543e-20,6.676586503759073e-05,1.7631250629670706e-17,1.2751909760870597e-17,5.330351666898331e-29,3.430167430082951e-11,6.367140045602829e-15,4.731735285214583e-46,2.0643761936748464e-10,4.3278717882648684e-32,8.410723903238327e-16,8.296943615117345e-30,1.8450179124638002e-05,5.922139327065428e-32,4.501107539459086e-08,1.4783965404002877e-06,1.229278932320454e-05,1.2379923156078779e-06,8.614060275842845e-08,3.6515413736040207e-07,1.0095219033072652e-08,3.802999403485525e-07,2.0103807513573746e-06,7.028272585897971e-05,5.170956870603786e-06,7.660305708537493e-07,2.6641114162238807e-09,5.427718388221642e-06,3.7487728331921517e-10,4.01697579620987e-05,6.367930153166265e-06,1.09326515534913e-09,8.307965283151407e-08
2.576962589587396e-08,0.07782336798655136,0.0,0.0017942645977811137,0.031101661228855357,0.3192967703228914,0.35045670829157005,0.20696641910742258,0.09212800377265143,0.0,1.3529742959337355e-16,2.6843385973164556e-05,4.856611929817828e-14,0.0,3.618107312046947e-20,6.697454506688235e-05,1.776420409444175e-17,1.2821580440404373e-17,5.374083962326734e-29,3.4364977263799254e-11,6.384486868763558e-15,4.796729837511399e-46,2.0772915699467705e-10,4.3635059996689883e-32,8.469667703745957e-16,8.40592393590619e-30,1.8483086903111886e-05,5.969821631009794e-32,4.500430834766223e-08,1.4781155991579268e-06,1.228710866804601e-05,1.2377905550685815e-06,8.612653681945461e-08,3.651438271093889e-07,1.0097596610302261e-08,3.803291494073214e-07,2.020185727981608e-06,7.04535058318261e-05,5.180865872219027e-06,7.664660973166525e-07,2.671392716934717e-09,5.408344712949609e-06,3.751267463238436e-10,4.030619204395116e-05,6.398278386136481e-06,1.0935919552768889e-09,8.306980742331908e-08
2.583979270330972e-08,0.07782336798655136,0.0,0.0017939726522376827,0.031101736191777207,0.31929647476031175,0.3504566353984,0.20696630209477906,0.09212829919380823,0.0,1.363594852914846e-16,2.691647357464979e-05,4.910863564661204e-14,0.0,3.6654883211436666e-20,6.718303182746269e-05,1.7897674290943603e-17,1.2891440614137123e-17,5.418054545248796e-29,3.442805455363236e-11,6.401833488741307e-15,4.86243708828602e-46,2.0902588834992837e-10,4.399335970823612e-32,8.528790582560701e-16,8.515965076861273e-30,1.851592322082094e-05,6.017721688575757e-32,4.499754256457497e-08,1.47783486410509e-06,1.2281436743588738e-05,1.2375888416190099e-06,8.611247413845608e-08,3.6513343435566204e-07,1.0099970812358209e-08,3.803582929136879e-07,2.0300089515358064e-06,7.062424986388804e-05,5.190769123832149e-06,7.669013064662995e-07,2.6786740971331863e-09,5.38909493973253e-06,3.753764510198804e-10,4.0442468210558205e-05,6.4286790370536105e-06,1.0939183673521678e-09,8.30599649919536e-08
2.5909959510745477e-08,0.07782336798655136,0.0,0.0017936807736688147,0.03110181114989296,0.31929617917368963,0.35045656250519897,0.20696618511616033,0.09212859464010306,0.0,1.3742729149699197e-16,2.6989561160285573e-05,4.9656011722408795e-14,0.0,3.7133291493645656e-20,6.73913257107897e-05,1.8031660975841275e-17,1.2961490279515784e-17,5.46226406027635e-29,3.4490907613959716e-11,6.419179905536576e-15,4.928862891233188e-46,2.1032781635588054e-10,4.4353622465800293e-32,8.588092054400732e-16,8.627073503840225e-30,1.8548688233353865e-05,6.065839661994715e-32,4.4990777992737114e-08,1.477554343337569e-06,1.2275773857227797e-05,1.2373871750848293e-06,8.609841470532641e-08,3.651229550028709e-07,1.010234127763999e-08,3.803873660629472e-07,2.0398503874186535e-06,7.079495778024318e-05,5.200666769494767e-06,7.673361445905033e-07,2.685955557188181e-09,5.3699683489105005e-06,3.756264143588865e-10,4.057858716668855e-05,6.459131985604418e-06,1.094244370786044e-09,8.305012584880552e-08
2.5980126318181235e-08,0.07782336798655136,0.0,0.0017933889618786008,0.031101886103207462,0.31929588356320937,0.3504564896119669,0.2069660681715812,0.09212889011140468,0.0,1.385008637962431e-16,2.7062648730071052e-05,5.020827943515428e-14,0.0,3.7616325913796985e-20,6.759942711817794e-05,1.816616390467107e-17,1.3031729433987269e-17,5.506713151998394e-29,3.455353787997584e-11,6.436526119149885e-15,4.99601313214235e-46,2.116349438909252e-10,4.4715853718685745e-32,8.647571634248101e-16,8.739255695159412e-30,1.8581382095960307e-05,6.114175712956793e-32,4.498401458093459e-08,1.4772740447292247e-06,1.2270120307184641e-05,1.2371855552998355e-06,8.608435851048649e-08,3.651123850721461e-07,1.0104707653403956e-08,3.8041636417701385e-07,2.0497100011039295e-06,7.09656294057063e-05,5.210558950387829e-06,7.677705592001139e-07,2.6932370974688004e-09,5.350964216220628e-06,3.7587665274878566e-10,4.0714549621849427e-05,6.48963711173494e-06,1.0945699453317657e-09,8.304029029726264e-08
2.6050293125616994e-08,0.07782336798655136,0.0,0.0017930972166818285,0.031101961051726343,0.31929558792905705,0.3504564167187039,0.20696595126105619,0.09212918560757868,0.0,1.3958021777452722e-16,2.713573628400539e-05,5.0765470811860646e-14,0.0,3.81040144724342e-20,6.780733646047183e-05,1.8301182831869773e-17,1.3102158074998471e-17,5.551402464981077e-29,3.46159467783869e-11,6.4538721295817764e-15,5.063893728986974e-46,2.1294727378961402e-10,4.5080058916986415e-32,8.707228837365396e-16,8.852518141528842e-30,1.8614004963551548e-05,6.162730002620794e-32,4.4977252279312966e-08,1.4769939759351003e-06,1.2264476382647558e-05,1.236983982105798e-06,8.607030554487393e-08,3.6510172070039577e-07,1.0107069595653136e-08,3.804452827027172e-07,2.0595877581403474e-06,7.11362645648948e-05,5.220445804844896e-06,7.682044990154639e-07,2.7005187183443535e-09,5.332081813097106e-06,3.7612718206267197e-10,4.0850356289989553e-05,6.520194295650006e-06,1.0948950712777008e-09,8.303045863281643e-08
2.6120459933052752e-08,0.07782336798655136,0.0,0.0017928055379037675,0.031102035995456023,0.3192952922714208,0.35045634382541035,0.20696583438459978,0.09212948112848764,0.0,1.4066536901609698e-16,2.7208823822087738e-05,5.132761799693273e-14,0.0,3.859638522366606e-20,6.801505415772372e-05,1.8436717510803163e-17,1.3172776199996274e-17,5.596332643767715e-29,3.4678135727362046e-11,6.471217936832813e-15,5.132510632013893e-46,2.14264808843064e-10,4.544624351158718e-32,8.767063179312002e-16,8.966867345987408e-30,1.864655699070125e-05,6.211502691623884e-32,4.497049103935955e-08,1.4767141443945192e-06,1.2258842363911446e-05,1.2367824553523053e-06,8.605625579993282e-08,3.650909581386087e-07,1.010942676902721e-08,3.8047411721010093e-07,2.0694836241513903e-06,7.130686308229262e-05,5.230327468375812e-06,7.686379139528183e-07,2.7078004201843503e-09,5.313320406964723e-06,3.7637801764758547e-10,4.098600788920882e-05,6.550803417812773e-06,1.0952197294403014e-09,8.302063114316629e-08
2.619062674048851e-08,0.07782336798655136,0.0,0.0017925139253799536,0.03110211093440366,0.31929499659049004,0.35045627093208626,0.2069657175422263,0.09212977667399119,0.0,1.4175633310418993e-16,2.7281911344317264e-05,5.1894753252133535e-14,0.0,3.909346627488997e-20,6.822258063887816e-05,1.8572767693793813e-17,1.3243583806427531e-17,5.641504332878774e-29,3.474010613648839e-11,6.488563540903581e-15,5.201869823832642e-46,2.1558755179935792e-10,4.5814412954164066e-32,8.827074175959888e-16,9.08230982383833e-30,1.867903833164623e-05,6.260493940091083e-32,4.496373081388527e-08,1.476434557334185e-06,1.2253218522516948e-05,1.2365809748966131e-06,8.604220926760333e-08,3.650800937501639e-07,1.0111778846692715e-08,3.8050286339072657e-07,2.0793975648351487e-06,7.147742478231207e-05,5.24020407369077e-06,7.690707551108208e-07,2.715082203358502e-09,5.294679261525911e-06,3.766291743332528e-10,4.112150514147402e-05,6.581464358944248e-06,1.0955439011570827e-09,8.301080810832353e-08
2.626079354792427e-08,0.07782336798655136,0.0,0.0017922223789559773,0.031102185868577187,0.3192947008864565,0.3504561980387318,0.20696560073395004,0.09213007224394601,0.0,1.4285312562104965e-16,2.735499885069313e-05,5.2466908956549495e-14,0.0,3.959528578651637e-20,6.842991634146114e-05,1.8709333132148173e-17,1.3314580891739087e-17,5.686918176811893e-29,3.4801859406729036e-11,6.505908941794682e-15,5.2719773195048274e-46,2.1691550536393917e-10,4.6184572697184425e-32,8.887261343509006e-16,9.198852102584903e-30,1.8711449140287127e-05,6.30970390764452e-32,4.4956971557006614e-08,1.476155221771261e-06,1.2247605121388933e-05,1.2363795406034922e-06,8.602816594031148e-08,3.6506912400914586e-07,1.0114125510233428e-08,3.805315170559797e-07,2.0893295459641556e-06,7.164794948935457e-05,5.250075750724708e-06,7.695029747569462e-07,2.7223640682367146e-09,5.276157637041386e-06,3.768806664407924e-10,4.125684877234116e-05,6.612177000022809e-06,1.0958675682796142e-09,8.300098980071542e-08
2.6330960355360027e-08,0.07782336798655136,0.0,0.001791930898487274,0.03110226079798522,0.31929440515951324,0.3504561251453469,0.20696548395978484,0.09213036783820594,0.0,1.439557621479469e-16,2.7428086341214498e-05,5.304411760655512e-14,0.0,4.010187197169442e-20,6.86370617112751e-05,1.8846413576183062e-17,1.3385767453377766e-17,5.732574820041858e-29,3.48633969303845e-11,6.523254139506743e-15,5.342839166633508e-46,2.1824867220000178e-10,4.6556728193907266e-32,8.947624198502252e-16,9.316500721866482e-30,1.8743789570189185e-05,6.359132753412449e-32,4.495021322412785e-08,1.4758761445164417e-06,1.2242002414974219e-05,1.2361781523450775e-06,8.601412581095905e-08,3.6505804549866716e-07,1.0116466449541007e-08,3.805600741353826e-07,2.0992795333852265e-06,7.18184370278695e-05,5.259942626662074e-06,7.699345263139536e-07,2.7296460151890915e-09,5.257754790604439e-06,3.771325077913805e-10,4.139203951068372e-05,6.642941222283744e-06,1.0961907131665317e-09,8.299117648528935e-08
2.6401127162795785e-08,0.07782336798655136,0.0,0.0017916394838389138,0.03110233572263707,0.31929410940985475,0.35045605225193205,0.2069653672197447,0.09213066345662214,0.0,1.450642582652005e-16,2.7501173815880546e-05,5.362641181577727e-14,0.0,4.061325309603861e-20,6.8844017202099e-05,1.898400877525141e-17,1.3457143488790385e-17,5.77847490702063e-29,3.4924720091057307e-11,6.540599134040411e-15,5.41446144545257e-46,2.1958705492887596e-10,4.6930884898383364e-32,9.008162257840021e-16,9.435262233394717e-30,1.8776059774582962e-05,6.408780636038088e-32,4.494345577192307e-08,1.4755973321770157e-06,1.2236410649378594e-05,1.2359768100007192e-06,8.60000888729135e-08,3.6504685490919783e-07,1.0118801362705838e-08,3.8058853067490946e-07,2.109247493019295e-06,7.19888872224114e-05,5.26980482596191e-06,7.703653643463429e-07,2.736928044585924e-09,5.239469976408962e-06,3.7738471171487376e-10,4.1527078088427255e-05,6.673756907218761e-06,1.0965133186765576e-09,8.298136841961678e-08
2.6471293970231544e-08,0.07782336798655136,0.0,0.001791348134885401,0.031102410642542756,0.3192938136376774,0.3504559793584871,0.20696525051384326,0.09213095909904305,0.0,1.4617862955219777e-16,2.7574261274690445e-05,5.421382431505884e-14,0.0,4.112945747735657e-20,6.905078327539414e-05,1.9122118477767418e-17,1.3528708995423747e-17,5.824619082177319e-29,3.498583026361961e-11,6.557943925396351e-15,5.486850268916151e-46,2.2093065613040768e-10,4.7307048265455555e-32,9.068875038794393e-16,9.555143200890071e-30,1.8808259906365053e-05,6.458647713688213e-32,4.4936699158318545e-08,1.4753187911599153e-06,1.2230830062503078e-05,1.235775513456838e-06,8.598605511999811e-08,3.6503554903690247e-07,1.0121129955908178e-08,3.8061688283530826e-07,2.119233390861255e-06,7.21592998976958e-05,5.279662470383248e-06,7.707954445468178e-07,2.7442101567976954e-09,5.221302446011267e-06,3.776372910583892e-10,4.166196524029007e-05,6.704623936575525e-06,1.0968353681615511e-09,8.297156585399722e-08
2.6541460777667302e-08,0.07782336798655136,0.0,0.0017910568515104644,0.031102485557712913,0.3192935178431787,0.35045590646501223,0.20696513384209414,0.09213125476531452,0.0,1.4729889158741509e-16,2.764734871764338e-05,5.480638795242215e-14,0.0,4.165051348537792e-20,6.925736040001482e-05,1.926074243123106e-17,1.3600463970724649e-17,5.871007989918214e-29,3.5046728814183876e-11,6.575288513575251e-15,5.560011782788041e-46,2.2227947834333416e-10,4.768522375075891e-32,9.12976205902287e-16,9.67615020001855e-30,1.884039011809885e-05,6.508734144061545e-32,4.4929943342474966e-08,1.47504052767475e-06,1.2225260884179376e-05,1.2355742626067755e-06,8.597202454648228e-08,3.6502412478198484e-07,1.012345194330955e-08,3.806451268904274e-07,2.1292371929797957e-06,7.232967487865335e-05,5.289515679010817e-06,7.712247237227552e-07,2.7514923521950697e-09,5.203251448585774e-06,3.7789025819483635e-10,4.179670170352976e-05,6.735542192357182e-06,1.0971568454595688e-09,8.296176903156182e-08
2.661162758510306e-08,0.07782336798655136,0.0,0.0017907656336068594,0.031102560468158832,0.31929322202655797,0.35045583357150756,0.20696501720451072,0.09213155045527986,0.0,1.484250599484382e-16,2.7720436144738518e-05,5.540413569303167e-14,0.0,4.217644954148411e-20,6.946374905192465e-05,1.9399880382251946e-17,1.367240841213987e-17,5.917642274626752e-29,3.5107417100076534e-11,6.592632898577818e-15,5.633952165731125e-46,2.236335240656542e-10,4.806541681072095e-32,9.190822836581807e-16,9.798289818328725e-30,1.8872450562015196e-05,6.559040084396946e-32,4.492318828476973e-08,1.4747625477368353e-06,1.2219703336304532e-05,1.2353730573506528e-06,8.595799714707156e-08,3.650125791470414e-07,1.0125767046944403e-08,3.806732592255476e-07,2.1392588655172434e-06,7.250001199048235e-05,5.299364568281023e-06,7.716531597826807e-07,2.7587746311488965e-09,5.185316231174624e-06,3.781436250314005e-10,4.193128821769599e-05,6.766511556821875e-06,1.097477734887946e-09,8.295197818837716e-08
2.668179439253882e-08,0.07782336798655136,0.0,0.0017904744810761668,0.031102635373892434,0.31929292618801536,0.35045576067797307,0.20696490060110623,0.09213184616877998,0.0,1.4955715021198207e-16,2.779352355597505e-05,5.600710061915648e-14,0.0,4.27072941184395e-20,6.966994971391795e-05,1.9539532076572608e-17,1.3744542317116193e-17,5.96452258066354e-29,3.5167896469814445e-11,6.609977080404781e-15,5.708677629396823e-46,2.2499279575499337e-10,4.8447632902561836e-32,9.252056889939388e-16,9.92156865518896e-30,1.890444139001321e-05,6.609565691481408e-32,4.491643394677954e-08,1.4744848571701973e-06,1.221415763297474e-05,1.2351718975952258e-06,8.594397291689826e-08,3.6500090923542107e-07,1.0128074996612099e-08,3.807012763357213e-07,2.1492983746893977e-06,7.267031105870018e-05,5.3092092520081985e-06,7.720807117227535e-07,2.7660569940302037e-09,5.167496038931317e-06,3.783974030179762e-10,4.206572552438886e-05,6.79753191248228e-06,1.0977980212364031e-09,8.29421935535485e-08
2.6751961199974577e-08,0.07782336798655136,0.0,0.0017901833938285977,0.0311027102749262,0.3192926303277525,0.350455687784409,0.20696478403189375,0.0921321419056533,0.0,1.5069517795391085e-16,2.7866610951352166e-05,5.661531593013216e-14,0.0,4.324307574012329e-20,6.987596287534626e-05,1.9679697259091197e-17,1.3816865683100381e-17,6.011649552366354e-29,3.522816826308428e-11,6.627321059056886e-15,5.784194418514554e-46,2.263572958289649e-10,4.883187748429454e-32,9.313463737988276e-16,1.0045993321724919e-29,1.8936362753660917e-05,6.660311121657842e-32,4.490968029126279e-08,1.4742074616105713e-06,1.220862398061831e-05,1.2349707832537427e-06,8.592995185151179e-08,3.6498911224959535e-07,1.0130375529769225e-08,3.80729174824117e-07,2.159355686785376e-06,7.284057190919268e-05,5.319049841411122e-06,7.725073396132629e-07,2.7733394412101944e-09,5.149790115358408e-06,3.7865160315554403e-10,4.220001436702332e-05,6.8286031421051285e-06,1.0981176897601724e-09,8.293241534932291e-08
2.6822128007410335e-08,0.07782336798655136,0.0,0.0017898923717827961,0.031102785171273226,0.3192923344459725,0.3504556148908154,0.20696466749688613,0.092132437665736,0.0,1.5183915874925765e-16,2.7939698330869047e-05,5.722881494232227e-14,0.0,4.378382298126261e-20,7.008178903185008e-05,1.9820375673883517e-17,1.3889378507539204e-17,6.059023834050128e-29,3.528823381072456e-11,6.6446648345349e-15,5.8605088109812054e-46,2.2772702666552535e-10,4.9218156014725066e-32,9.37504290005791e-16,1.0171570440757297e-29,1.8968214804196e-05,6.71127653083266e-32,4.4902927282142216e-08,1.473930366508384e-06,1.2203102578127753e-05,1.2347697142458056e-06,8.59159339468695e-08,3.649771854895377e-07,1.013266839142222e-08,3.8075695140037096e-07,2.1694307681674493e-06,7.301079436826238e-05,5.328886445139769e-06,7.729330045851359e-07,2.7806219730602487e-09,5.132197702539369e-06,3.789062360044951e-10,4.233415549059914e-05,6.859725128710728e-06,1.098436726173147e-09,8.29226437911922e-08
2.6892294814846094e-08,0.07782336798655136,0.0,0.001789601414865648,0.03110286006294715,0.31929203854287935,0.35045554199719214,0.20696455099609626,0.092132733448862,0.0,1.5298910817224356e-16,2.80127856945249e-05,5.784763108907933e-14,0.0,4.43295644671666e-20,7.028742868509568e-05,1.9961567064224586e-17,1.396208078787942e-17,6.106646070006968e-29,3.5348094434710383e-11,6.6620084068396156e-15,5.93762711795062e-46,2.291019906033261e-10,4.960647395345262e-32,9.43679389592642e-16,1.0298306646739801e-29,1.8999997692526565e-05,6.76246207448319e-32,4.489617488448758e-08,1.4736535771317156e-06,1.2197593616990927e-05,1.2345686904972328e-06,8.590191919932718e-08,3.6496512635111074e-07,1.0134953334020337e-08,3.8078460287894636e-07,2.1795235852708845e-06,7.318097826267524e-05,5.338719169302283e-06,7.733576688164587e-07,2.787904589951914e-09,5.114718041364662e-06,3.791613116928965e-10,4.24681496414768e-05,6.890897755572484e-06,1.0987551166410555e-09,8.291287908799537e-08
2.6962461622281852e-08,0.07782336798655136,0.0,0.0017893105230120895,0.031102934949962146,0.31929174261867843,0.35045546910353964,0.20696443452953658,0.09213302925486298,0.0,1.5414504179629735e-16,2.8085873042318906e-05,5.847179792070544e-14,0.0,4.488032887346152e-20,7.049288234251683e-05,2.0103271172609567e-17,1.4034972521567795e-17,6.154516904506145e-29,3.540775144814083e-11,6.679351775971836e-15,6.015555683923102e-46,2.304821899420591e-10,4.999683676086971e-32,9.498716245832204e-16,1.0426208585697353e-29,1.903171156923176e-05,6.813867907664875e-32,4.488942306449838e-08,1.473377098569255e-06,1.2192097281421321e-05,1.2343677119399176e-06,8.588790760562987e-08,3.649529323244628e-07,1.0137230117349007e-08,3.808121261774984e-07,2.1896341046037856e-06,7.335112341970601e-05,5.348548117492179e-06,7.737812955190144e-07,2.795187292256908e-09,5.097350371752117e-06,3.794168399246973e-10,4.260199756715872e-05,6.922120906216438e-06,1.0990728477746628e-09,8.290312144202091e-08
2.703262842971761e-08,0.07782336798655136,0.0,0.0017890196961649202,0.03110300983233294,0.31929144667357584,0.3504553962098577,0.20696431809721955,0.0921333250835686,0.0,1.5530697519407423e-16,2.8158960374250266e-05,5.910134910441239e-14,0.0,4.543614492582683e-20,7.06981505170619e-05,2.0245487740774164e-17,1.4108053706051085e-17,6.202636981794098e-29,3.546720615522876e-11,6.696694941932393e-15,6.0943008868349285e-46,2.3186762694279953e-10,5.038924989816249e-32,9.5608094704852e-16,1.0555282915164556e-29,1.9063356584562608e-05,6.865494185018315e-32,4.488267178948674e-08,1.4731009357332311e-06,1.218661374848733e-05,1.234166778511697e-06,8.587389916290295e-08,3.649406009924355e-07,1.0139498508423555e-08,3.808395183152491e-07,2.1997622927469354e-06,7.352122966718203e-05,5.35837339081573e-06,7.742038489248358e-07,2.802470080347113e-09,5.080093932861674e-06,3.796728299878743e-10,4.2735700016076236e-05,6.9533944644207725e-06,1.0993899066229951e-09,8.289337104910864e-08
2.710279523715337e-08,0.07782336798655136,0.0,0.0017887289342746152,0.03110308471007474,0.31929115070777897,0.3504553233161465,0.20696420169915733,0.0921336209348064,0.0,1.5647492393747475e-16,2.823204769031819e-05,5.973631842428126e-14,0.0,4.599704139973237e-20,7.090323372694539e-05,2.0388216509714507e-17,1.418132433877605e-17,6.251006946094428e-29,3.552645985129332e-11,6.714037904722133e-15,6.173869138147877e-46,2.332583038283423e-10,5.078371882731067e-32,9.62307309107775e-16,1.0685536304124373e-29,1.9094932888442606e-05,6.917341060776109e-32,4.487592102786026e-08,1.4728250933623295e-06,1.2181143188240623e-05,1.2339658901562152e-06,8.585989386864311e-08,3.649281300289812e-07,1.01417582813833e-08,3.8086677641136817e-07,2.2099081163536346e-06,7.369129683352583e-05,5.368195087919549e-06,7.746252942727803e-07,2.8097529545945746e-09,5.062947963304565e-06,3.7992929076251266e-10,4.286925773738187e-05,6.9847183142153534e-06,1.0997062806665954e-09,8.288362809875106e-08
2.7172962044589127e-08,0.07782336798655136,0.0,0.0017884382372991418,0.03110315958320325,0.3192908547214962,0.350455250422406,0.20696408533536206,0.09213391680840191,0.0,1.576489035976635e-16,2.8305134990521878e-05,6.037673978122187e-14,0.0,4.6563047120176386e-20,7.110813249540471e-05,2.0531457219706464e-17,1.4254784417189448e-17,6.299627441607917e-29,3.5585513822754606e-11,6.731380664341924e-15,6.254266882938768e-46,2.3465422278353487e-10,5.118024901108794e-32,9.685506629295223e-16,1.0816975432947044e-29,1.912644063046854e-05,6.969408688769525e-32,4.486917074910501e-08,1.472549576024595e-06,1.2175685763843483e-05,1.2337650468227906e-06,8.584589172070929e-08,3.649155171975887e-07,1.0144009217386117e-08,3.8089389768336333e-07,2.2200715421495462e-06,7.386132474779607e-05,5.3780133050183504e-06,7.750455977951236e-07,2.8170359153714956e-09,5.04591170134702e-06,3.8018623072882446e-10,4.300267148074718e-05,7.01609233988124e-06,1.100021957810806e-09,8.287389277419444e-08
2.7243128852024885e-08,0.07782336798655136,0.0,0.0017881476052037785,0.031103234451734664,0.3192905587149366,0.3504551775286363,0.2069639690058456,0.09213421270417883,0.0,1.5882892974508725e-16,2.8378222274860537e-05,6.102264719293127e-14,0.0,4.7134190961424686e-20,7.131284735046183e-05,2.0675209610324456e-17,1.4328433938738052e-17,6.348499112512502e-29,3.564436934713086e-11,6.748723220792655e-15,6.3355005999890245e-46,2.3605538595560555e-10,5.157884591306186e-32,9.748109607326258e-16,1.0949606993329235e-29,1.9157879959911113e-05,7.021697222434987e-32,4.486242092376873e-08,1.4722743881203114e-06,1.2170241631695184e-05,1.233564248466287e-06,8.583189271731427e-08,3.649027603497215e-07,1.0146251104503379e-08,3.809208794454784e-07,2.230252536932536e-06,7.403131323972761e-05,5.3878281359228445e-06,7.754647267041774e-07,2.82431896305024e-09,5.02898438510856e-06,3.8044365797509945e-10,4.3135941996165776e-05,7.047516425950215e-06,1.1003369263790797e-09,8.286416525253935e-08
2.7313295659460644e-08,0.07782336798655136,0.0,0.0017878570379609366,0.031103309315685602,0.31929026268831046,0.3504551046348375,0.2069638527106196,0.09213450862195895,0.0,1.600150179494935e-16,2.845130954333338e-05,6.167407479385243e-14,0.0,4.7710501846750694e-20,7.151737882468957e-05,2.0819473420459776e-17,1.440227290086862e-17,6.3976226029633e-29,3.570302769303783e-11,6.766065574075231e-15,6.417576801874239e-46,2.3746179545448685e-10,5.197951499759423e-32,9.810881547872723e-16,1.108343768823342e-29,1.918925102571572e-05,7.074206814820414e-32,4.4855671523443914e-08,1.471999533884869e-06,1.2164810941557316e-05,1.2333634950469817e-06,8.581789685701573e-08,3.648898574232657e-07,1.0148483737615346e-08,3.80947719107101e-07,2.240451067572517e-06,7.420126213976973e-05,5.397639672067809e-06,7.75882649178931e-07,2.8316020980033228e-09,5.012165252754959e-06,3.8070158020558767e-10,4.326907003376162e-05,7.078990457204308e-06,1.1006511751063273e-09,8.28544457048409e-08
2.7383462466896402e-08,0.07782336798655136,0.0,0.0017875665355499791,0.031103384175073155,0.3192899666418285,0.35045503174100956,0.20696373644969565,0.09213480456156223,0.0,1.6120718377994851e-16,2.8524396795939625e-05,6.233105683513182e-14,0.0,4.8292008748176397e-20,7.172172745498265e-05,2.0964248388338375e-17,1.4476301301027924e-17,6.446998557092599e-29,3.5761490120190514e-11,6.783407724190579e-15,6.50050203505376e-46,2.3887345335313516e-10,5.238226172984102e-32,9.873821974159377e-16,1.1218474231827473e-29,1.9220553976503094e-05,7.126937618591361e-32,4.484892252075103e-08,1.4717250173916067e-06,1.215939383667809e-05,1.2331627865304385e-06,8.580390413870793e-08,3.6487680644099e-07,1.0150706918307047e-08,3.809744141711783e-07,2.250667101011291e-06,7.437117127912348e-05,5.407448002540286e-06,7.762993343517205e-07,2.8388853206034143e-09,4.995453542685942e-06,3.809600047483132e-10,4.34020563436026e-05,7.110514318675315e-06,1.1009646931322918e-09,8.284473429620808e-08
2.745362927433216e-08,0.07782336798655136,0.0,0.0017872760979570513,0.031103459029914803,0.31928967057570234,0.35045495884715244,0.20696362022308504,0.09213510052280692,0.0,1.6240544280485462e-16,2.8597484032678485e-05,6.299362768457719e-14,0.0,4.887874068621448e-20,7.192589378233371e-05,2.1109534251538252e-17,1.4550519136662757e-17,6.49662761900985e-29,3.581975787940684e-11,6.800749671139646e-15,6.584282879960285e-46,2.4029036168784457e-10,5.278709157575274e-32,9.93693040994321e-16,1.1354723349424493e-29,1.9251788960570082e-05,7.179889786037022e-32,4.484217388932198e-08,1.4714508425546423e-06,1.2153990453915607e-05,1.232962122887381e-06,8.578991456161308e-08,3.6486360550901455e-07,1.0152920454764592e-08,3.810009622326434e-07,2.2609006042623916e-06,7.454104048977737e-05,5.417253214107895e-06,7.767147522949278e-07,2.84616863122333e-09,4.978848493717697e-06,3.812189385628174e-10,4.353490167551896e-05,7.142087895644328e-06,1.101277469994952e-09,8.283503118590303e-08
2.752379608176792e-08,0.07782336798655136,0.0,0.0017869857251749035,0.031103533880228466,0.31928937449014466,0.35045488595326635,0.206963504030799,0.09213539650550964,0.0,1.6360981059196847e-16,2.8670571253549182e-05,6.36618218266145e-14,0.0,4.9470726729611067e-20,7.212987835161358e-05,2.125533074700622e-17,1.462492640521989e-17,6.546510432801684e-29,3.5877832212613644e-11,6.818091414923397e-15,6.668925951089475e-46,2.4171252245855867e-10,5.319401000207429e-32,1.0000206379522481e-15,1.149219177742286e-29,1.9282956125890297e-05,7.233063469076055e-32,4.483542560378355e-08,1.4711770131316771e-06,1.2148600923860026e-05,1.2327615040935673e-06,8.577592812527326e-08,3.6485025281529394e-07,1.0155124161672008e-08,3.8102736097685025e-07,2.2711515444109308e-06,7.471086960454222e-05,5.427055391247253e-06,7.771288740077098e-07,2.8534520302360344e-09,4.962349345260294e-06,3.8147838824782955e-10,4.3667606778927166e-05,7.173711073641252e-06,1.1015894956239763e-09,8.282533652743947e-08
