Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),H2NOX(204),HOX(29),HNOX(512),H2NO(88),NX(539),HNX(511),OX(27),H2NO3(231),CH3OX(210),CH2OX(659),CHOX(675),HNOH(93),H2NX(201),H3NX(202),HNO2(94),HONO(92),H2X(216),HNO(87),N2O2(378),NO3(95),H3NO3(626),HNO(549),NO(1009),S(567),H2NOX(203),H2N2X(602),CX(33)
1.4131508305114877e-19,0.06868207798099925,0.0,0.0017053759962620072,0.03107511026318427,0.3194096818763538,0.3504847921395389,0.20701222018021417,0.09201819554070358,7.636051988995575e-116,1.6551479214899048e-53,7.916055220181258e-18,2.6987253455632285e-50,1.2417968781288553e-77,4.78190859802186e-87,7.460855910599581e-37,1.2592309317325278e-62,6.110527789768745e-43,9.78331339906063e-68,1.0670689621043034e-34,7.313486532184182e-29,4.157006948926741e-110,1.4903584461257062e-24,1.9203854393455384e-71,2.4729750976330948e-59,5.802338703341579e-98,7.91605522023263e-18,5.8962500775244555e-81,2.402341671604575e-15,8.211346222766057e-16,7.069160260096014e-16,6.523412335014189e-16,5.403279544588749e-16,2.6276307915240065e-16,1.3139324456535392e-16,4.2888719472403797e-26,4.544110790096172e-23,3.340197718879311e-35,6.197738208269264e-26,4.510564319707233e-24,4.3974460322741544e-23,2.5935741872910935e-16,6.091407104037606e-45,4.5315652595114905e-51,2.375016998289406e-26,1.847838139962566e-16,1.1125473829377193e-16,1.9602951121652732e-30,3.56569339343696e-32,1.452316401083738e-48,1.387661551873045e-34,9.371317705028737e-87,9.930605328891083e-31,2.5185106149579516e-35,2.202160922700119e-48,6.349818984143158e-74,6.088565173096167e-85,1.313815395921547e-16,1.6625914563554588e-60,1.4279367930905555e-64
2.8264550143415334e-19,0.06868207798099925,0.0,0.0017053759962558025,0.031075110263184106,0.3194096818763525,0.35048479213953826,0.20701222018021337,0.09201819554070118,2.443675020767447e-114,1.3242859816827274e-52,1.5832969480534325e-17,2.159189734996327e-49,9.934380769068914e-77,1.531041246012669e-85,4.6263124211449825e-36,1.0148485245294335e-61,2.4444100445295092e-42,7.827641636113557e-67,4.268623233380849e-34,1.4627766714561606e-28,1.3304908499157529e-108,2.9808786240573038e-24,1.536502860457337e-70,1.9793489159307644e-58,1.857756061176392e-96,1.583296948059354e-17,9.435371263808574e-80,4.804943907947592e-15,1.642358352758829e-15,1.4139087749588897e-15,1.3047532581024838e-15,1.0807145421564153e-15,5.255546729783803e-16,2.6280073881976056e-16,1.7156884030406629e-25,9.088716124996194e-23,2.672411899316578e-34,2.479297049839448e-25,1.8043725210288136e-23,8.795369269754548e-23,5.187429825906688e-16,2.43762440682494e-44,3.626762926871927e-50,4.756911700812325e-26,3.695876804855692e-16,2.225215496670485e-16,7.841818623983681e-30,1.426393438751343e-31,1.163822582400702e-47,5.551097961237206e-34,1.4938268571587367e-85,2.148307921966094e-30,1.007486236256323e-34,8.918650582764124e-48,5.185688113077216e-73,1.9486441683902252e-83,2.62777336553013e-16,5.321112990578001e-59,2.2856333556685536e-63
5.653063382001625e-19,0.06868207798099925,0.0,0.0017053759962433932,0.031075110263183776,0.31940968187634977,0.3504847921395369,0.20701222018021176,0.09201819554069637,7.819996935324237e-113,1.0594958477985457e-51,3.1666798001228416e-17,1.7274355759408713e-48,7.947522998660942e-76,4.9035151041098255e-84,3.1640354962224305e-35,8.237069246069388e-61,9.778038049528122e-42,6.262509699831655e-66,1.7075187728082347e-33,2.925632707931597e-28,4.2579685642393594e-107,5.961918979967759e-24,1.2292800967074598e-69,1.5848039461578546e-57,5.9498949016392565e-95,3.166679800117272e-17,1.509769102364964e-78,9.610147977701272e-15,3.2848058129068954e-15,2.827894300812272e-15,2.609577306897561e-15,2.1614877101739422e-15,1.051137860512442e-15,5.256157005143346e-16,6.8630328682625e-25,1.817793106618719e-22,2.138031013217588e-33,9.91759173940285e-25,7.217783389460615e-23,1.7591215744696845e-22,1.0375141103062339e-15,9.763572885932022e-44,2.904966017032582e-49,9.54056209469202e-26,7.391954134347346e-16,4.450551719868859e-16,3.1368550892015157e-29,5.7058059260288455e-31,9.340330256749036e-47,2.2205295382458345e-33,2.3722409915956713e-84,4.945066353645423e-30,4.030108931406688e-34,3.655040974889727e-47,4.319963073962841e-72,6.236140635557639e-82,5.255689305115229e-16,1.7028874204706187e-57,3.661308494400316e-62
1.1306280117321807e-18,0.06868207798099925,0.0,0.0017053759962185745,0.031075110263183117,0.3194096818763444,0.35048479213953426,0.20701222018020857,0.09201819554068676,2.5024567009724298e-111,8.47623504942436e-51,6.333445504256846e-17,1.3819819768298114e-47,6.358077230389877e-75,1.571620880871127e-82,2.3164095844666553e-34,6.77844928159849e-60,3.911294795509739e-41,5.010166321080377e-65,6.830214052533306e-33,5.851344780882279e-28,1.3626135990776245e-105,1.1923999691977715e-23,9.834552016523851e-69,1.2698727219286768e-56,1.9069948893238743e-93,6.333445504176052e-17,2.4157183274725976e-77,1.922055450547947e-14,6.569700729937509e-15,5.6558654643382445e-15,5.219225402859506e-15,4.3230340166987824e-15,2.1023042351089763e-15,1.0512455166465431e-15,2.745268997813334e-24,3.635637803413299e-22,1.7104654070175403e-32,3.967117399297791e-24,2.887171784779521e-22,3.5182908694507485e-22,2.075056365707149e-15,3.9248871777978156e-43,2.334461543176892e-48,1.9187306837770265e-25,1.4784108792152265e-15,8.901224149196968e-16,1.2547675640557999e-28,2.282368805445987e-30,7.519158799391561e-46,8.882298861981359e-33,3.739447404672456e-83,1.2483637831070275e-29,1.612076370419917e-33,1.5319960750971348e-46,3.738473649154443e-71,1.9956378228556266e-80,1.0511521185757161e-15,5.449449767671774e-56,5.883311782862883e-61
2.2612713587962173e-18,0.06868207798099925,0.0,0.0017053759961689371,0.0310751102631818,0.3194096818763336,0.350484792139529,0.20701222018020216,0.09201819554066754,1.2203865261848312e-110,6.781095362716588e-50,1.2666976912505592e-16,1.1055989880657937e-46,6.360907009088078e-75,5.044871672016512e-81,1.767197643848126e-33,5.724647317167526e-59,1.5645338334851343e-40,4.008196482317932e-64,2.732113413452579e-32,1.1702768926782876e-27,4.360465373401105e-104,2.3848161116753814e-23,7.867766112263735e-68,1.0191094258396647e-55,6.121414475358847e-92,1.2666976912065388e-16,3.865219536250812e-76,3.8441361114121414e-14,1.3139490550936654e-14,1.1311808238666837e-14,1.043852158827055e-14,8.646126511707606e-15,4.2046369824156855e-15,2.1025047198833548e-15,1.0981187679617834e-23,7.271334031227981e-22,1.3683885609739751e-31,1.5868630958425725e-23,1.1548802133166298e-21,7.036629459383297e-22,4.150140876388118e-15,1.600250768553033e-42,1.9001725187823996e-47,3.8798572145069477e-25,2.9568418103048527e-15,1.780256893957864e-15,5.019121313421028e-28,9.129568092704341e-30,6.09007648431548e-45,3.552955685537094e-32,3.5308538629388034e-83,3.534099924190281e-29,6.448371077954732e-33,6.687652755029181e-46,3.469796841027357e-70,6.386136584968747e-79,2.102318495292797e-15,1.743857524009659e-54,9.5699274878733e-60
4.5225580529242904e-18,0.06868207798099925,0.0,0.0017053759960696624,0.031075110263179165,0.3194096818763121,0.35048479213951844,0.20701222018018936,0.0920181955406291,5.1562069904174735e-110,5.424919243592037e-49,2.533403972892605e-16,8.844845531135223e-46,6.451460848402004e-75,1.6243508636885875e-79,1.3793857795676254e-32,5.062665550075596e-58,6.258167164643702e-40,3.2065825562284853e-63,1.092850923839062e-31,2.3405617218580997e-27,1.3953652167217165e-102,4.7696483969330745e-23,6.294262689806512e-67,8.20411115438148e-55,1.970976088924056e-90,2.5334039726931165e-16,6.184407428112444e-75,7.688294854376492e-14,2.6279070140686624e-14,2.2623695576429177e-14,2.0877113933041272e-14,1.7292311029561867e-14,8.409302469483672e-15,4.205021410247748e-15,4.392497398702034e-23,1.4542753823759437e-21,1.0947173374715273e-30,6.347484617940822e-23,4.6195423602006034e-21,1.407330663913007e-21,8.300309897266612e-15,6.879703716164055e-42,1.6231155872261561e-46,7.929220604317749e-25,5.91370367059866e-15,3.5605258247243865e-15,2.0076587368478083e-27,3.651845811368363e-29,4.991547564605341e-44,1.4211895012945108e-31,3.1577506846223884e-83,1.1217659588524381e-28,2.5793615504766536e-32,3.122763329852781e-45,3.628961490292008e-69,2.0435637867251758e-77,4.204651251081734e-15,5.580397797417121e-53,1.6301040537412736e-58
9.045131441180436e-18,0.06868207798099925,0.0,0.001705375995871113,0.031075110263173895,0.319409681876269,0.3504847921394973,0.20701222018016377,0.09201819554055221,2.7970779421214953e-109,4.3399526156810716e-48,5.066816536145882e-16,7.07589787536618e-45,9.349198433117397e-75,5.261796902224705e-78,1.0897599022106985e-31,4.822819581494178e-57,2.5032732320115e-39,2.5652761931698923e-62,4.371414811860579e-31,4.6811313802164965e-27,4.4651947692528395e-101,9.539312968658349e-23,5.035430071916021e-66,6.645208429257538e-54,6.384623568367012e-89,5.066816535301114e-16,9.895096820340189e-74,1.537660202526296e-13,5.255822911119328e-14,4.5247477408363026e-14,4.175429851837725e-14,3.4584678176617045e-14,1.6818633413437915e-14,8.41004792654916e-15,1.7570034161278039e-22,2.908570275643071e-21,8.757764566708799e-30,2.539000263848734e-22,1.8478200518943132e-20,2.814666099815033e-21,1.6600647937089842e-14,3.5130945994593913e-41,1.6259240134231613e-45,1.6536388696494088e-24,1.182742738364438e-14,7.121063577018227e-15,8.030655370350548e-27,1.4607420394288414e-28,4.184371255984304e-43,5.6847724505583015e-31,2.5541749770464475e-83,3.903312844405856e-28,1.0317472440405416e-31,1.6072626386513738e-44,4.545696385717376e-68,6.539308685869946e-76,8.409316772078714e-15,1.7857358665051127e-51,3.2371298280542304e-57
1.809027821769273e-17,0.06868207798099925,0.0,0.0017053759954740151,0.031075110263163355,0.3194096818761828,0.35048479213945505,0.2070122201801126,0.09201819554039845,1.024353932172274e-107,3.471969047849e-47,1.013364166252917e-15,5.660726880077809e-44,1.0207703619637067e-73,1.7246425844103786e-76,8.663089204870737e-31,5.094543421676843e-56,1.0013105660361963e-38,2.0522250138164866e-61,1.748568147698395e-30,9.362270696928376e-27,1.428866498291147e-99,1.9078642116948456e-22,4.02835202557094e-65,5.447214876227514e-53,2.0926651890230937e-87,1.0133641659056478e-15,1.5832190857856898e-72,3.075317510697838e-13,1.0511654621623348e-13,9.049506969777582e-14,8.350866727222734e-14,6.916940491611563e-14,3.363729518061948e-14,1.6820073501518908e-14,7.028022507943685e-22,5.817203801220657e-21,7.006221859487753e-29,1.0156013646705461e-21,7.391276874571027e-20,5.62933697142977e-21,3.320132400900123e-14,2.6193937372947472e-40,2.345156626831116e-44,3.578449012427303e-24,2.3654874779567334e-14,1.4242138644649456e-14,3.2122662327006854e-26,5.842975587613858e-28,3.653292436150054e-42,2.2739118622535814e-30,1.7344439524028914e-83,1.4445746424815578e-27,4.126994223748478e-31,9.294332563475339e-44,7.152746530287056e-67,2.092502375535884e-74,1.68186478517491e-14,5.7143683333046e-50,9.191644662972116e-56
2.713542499420502e-17,0.06868207798099925,0.0,0.0017053759950769176,0.031075110263152815,0.3194096818760966,0.3504847921394128,0.2070122201800614,0.09201819554024468,2.285943190181944e-105,1.0307414061961763e-46,1.5200466788789197e-15,1.6226554489732343e-43,2.3216589512125775e-71,8.152307392367358e-76,2.56721538974512e-30,1.6923878704773272e-55,2.1277857485962652e-38,6.09254643478601e-61,3.715708702813237e-30,1.4043410013635345e-26,6.835958167920261e-99,2.861797127007813e-22,1.195917679894502e-64,1.5825431487042243e-52,9.89192805110603e-87,1.5200466781351211e-15,6.036025941062079e-72,4.612970692874768e-13,1.576748624853006e-13,1.357426906126411e-13,1.2526303560925553e-13,1.0375412410100414e-13,5.0455956827074106e-14,2.5230071618927392e-14,1.4934553277604936e-21,8.725881065841576e-21,2.0033422953852383e-28,2.1581536596371655e-21,1.5706450766232453e-19,8.444007842855192e-21,4.9802000073177545e-14,8.295897940781857e-40,9.257569145635757e-44,5.706635678868605e-24,3.548232214532059e-14,2.1363213275324695e-14,6.826068297299788e-26,1.2416327767510918e-27,1.1343361920354348e-41,4.832064500628455e-30,2.4291609611386716e-78,2.9967519813084348e-27,8.769866005074128e-31,2.4541144297598346e-43,2.823832839679314e-66,9.803488848496053e-74,2.5227978969095918e-14,2.6733099619738237e-49,4.4198044559381975e-55
3.6180571770717314e-17,0.06868207798099925,0.0,0.0017053759946798201,0.031075110263142275,0.3194096818760104,0.35048479213937056,0.20701222018001023,0.09201819554009091,1.1398672204252962e-104,2.2459320021340726e-46,2.0267291914925965e-15,3.4302908705446667e-43,4.702656145400426e-71,2.6619973773148683e-75,5.588301224591299e-30,4.117693495258247e-55,3.629752870880761e-38,1.3275342101702026e-60,6.338563146225057e-30,1.87245493303374e-26,2.2624673585796135e-98,3.8157300428047375e-22,2.605842482450793e-64,3.396123430309964e-52,3.230038844424069e-86,2.0267291902185313e-15,1.6240378588829728e-71,6.150619749068272e-13,2.1023317791839465e-13,1.809903401528676e-13,1.670174035294619e-13,1.383388357312842e-13,6.72746183528018e-14,3.3640042278846207e-14,2.5476595663678153e-21,1.1634602069505813e-20,4.225629935709971e-28,3.6815568900340175e-21,2.679333360158555e-19,1.12586787140913e-20,6.640267612961884e-14,2.022084741357242e-39,2.6106238183544435e-43,8.038198868293961e-24,4.7309769480902924e-14,2.848428746904441e-14,1.164447173080075e-25,2.1180798579231055e-27,2.569689223348861e-41,8.242935154012577e-30,4.900076419438155e-78,5.0468633007768404e-27,1.4960362587913016e-30,4.981041215986004e-43,8.006532738857932e-66,3.1681103987686216e-73,3.363731012411916e-14,8.624294515798056e-49,1.4291568837145538e-54
5.42708653237419e-17,0.06868207798099925,0.0,0.0017053759938856267,0.031075110263121198,0.31940968187583796,0.350484792139286,0.20701222017990786,0.09201819553978338,4.095525214645292e-104,6.519250071422254e-46,3.040094216691021e-15,9.410147035966228e-43,6.656311634795455e-71,1.5176631247161145e-74,1.6204536979257747e-29,1.457779366196128e-54,7.51494370867853e-38,3.8534235076810406e-60,1.3123192382185676e-29,2.808682796372998e-26,1.320078229027859e-97,5.723595875534405e-22,7.56395925789251e-64,9.628949029327758e-52,1.8415126636666025e-85,3.0400942140425494e-15,6.568701441072833e-71,9.225908178059531e-13,3.1534980682260533e-13,2.714857064150051e-13,2.5052613839161935e-13,2.0750824126164598e-13,1.0091194112091852e-13,5.045991915784364e-14,5.274606465010072e-21,1.745214672969102e-20,1.1541508113554996e-27,7.62219711286375e-21,5.547210602009676e-19,1.6888020456119202e-20,9.960402822434774e-14,7.458738316019421e-39,1.1595799984408176e-42,1.3178637492857073e-23,7.096466408125357e-14,4.272643483097777e-14,2.4108404259412547e-25,4.385216148178327e-27,7.920622353646708e-41,1.7065953415649158e-29,4.0034628754885394e-78,1.0315706506077432e-26,3.0973536409879124e-30,1.3341213843976676e-42,3.721476998991447e-65,1.7510054727480544e-72,5.045597252258995e-14,4.7472171569345567e-48,7.598046685232949e-54
7.236115887676649e-17,0.06868207798099925,0.0,0.0017053759930914347,0.03107511026310012,0.31940968187566554,0.3504847921392015,0.2070122201798055,0.09201819553947585,8.238775359774339e-104,1.425686759770734e-45,4.053459241844118e-15,1.9754767621318002e-42,9.881461970988687e-71,4.980737126179246e-74,3.541745788140314e-29,3.682489728213407e-54,1.2780952330647129e-37,8.427004077353071e-60,2.2319115447790715e-29,3.74491065971045e-26,4.392060944362116e-97,7.631461710043758e-22,1.6541528690037477e-63,2.0817222787280845e-51,6.043554702530135e-85,4.053459237329442e-15,1.779280970114148e-70,1.2301181434431063e-12,4.204664326526452e-13,3.619811779420387e-13,3.3403487172097424e-13,2.7667761901103185e-13,1.3454926344507927e-13,6.727969506642374e-14,8.97072493111783e-21,2.3269852233938278e-20,2.414869809966848e-27,1.2963361881826393e-20,9.434337479798911e-19,2.2517362197450923e-20,1.3280538029063218e-13,1.9440958658126307e-38,3.4734350743048675e-42,1.906696412243965e-23,9.461955857064295e-14,5.69685805860744e-14,4.100208565066123e-25,7.458104907215444e-27,1.8218626006433248e-40,2.9024719895042874e-29,7.162370239326822e-78,1.741563054861143e-26,5.2677878597280066e-30,2.781225703938201e-42,1.1189434589298507e-64,5.63424298587542e-72,6.727463505961045e-14,1.5235087557407562e-47,2.569143730194207e-53
9.045145242979108e-17,0.06868207798099925,0.0,0.0017053759922972438,0.031075110263079044,0.3194096818754931,0.35048479213911693,0.20701222017970314,0.09201819553916832,1.8365561246943668e-103,2.674782788046964e-45,5.0668242669486495e-15,3.604726131852915e-42,1.6034426288069408e-70,1.3331105176424664e-73,6.642357266619282e-29,7.887603999067947e-54,1.9526408578509026e-37,1.5810208303402292e-59,3.409856761454401e-29,4.681138523045966e-26,1.184260232503213e-96,9.53932754645992e-22,3.1034162538135156e-63,3.9151705686764765e-51,1.6175751823418538e-84,5.06682426004084e-15,3.9971001640945503e-70,1.5376438434498947e-12,5.255830551889309e-13,4.524767622522746e-13,4.175436034080409e-13,3.4584696699509766e-13,1.6818658529357287e-13,8.409936279288998e-14,1.370524146413271e-20,2.908773007110911e-20,4.3961784987548586e-27,1.9805088522620223e-20,1.4413512125038461e-18,2.8146703938036735e-20,1.6600673232644046e-13,4.2745650575203805e-38,8.680939451921772e-42,2.5756599324288326e-23,1.1827445294113698e-13,7.121072461956344e-14,6.26419265373809e-25,1.139429988287879e-26,3.595847588452144e-40,4.434321656652078e-29,1.2368921520001645e-77,2.647742691578758e-26,8.047990117551998e-30,5.051721524060628e-42,2.8035893526159304e-64,1.4756937168903114e-71,8.409329774507708e-14,3.980879869736133e-47,7.186603102885809e-53
1.2663203953584024e-16,0.06868207798099925,0.0,0.0017053759907088675,0.031075110263036887,0.31940968187514834,0.3504847921389479,0.20701222017949839,0.09201819553855327,1.21390885282496e-102,7.31869482858049e-45,7.093554317008965e-15,9.544831912582764e-42,5.393237938543128e-70,8.11909963045598e-73,1.8166016986168275e-28,2.8551043854421665e-53,3.7548594253779893e-37,4.3259616621177915e-59,6.557034152134041e-29,6.553594249711071e-26,6.9816449698382536e-96,1.3355059225132455e-21,8.49151350693305e-63,1.1156067600255288e-50,9.851547651352292e-84,7.093554303701013e-15,1.5500241206150073e-69,2.152690264510295e-12,7.358162901733462e-13,6.334682763025731e-13,5.84561061752151e-13,4.841855717976591e-13,2.3546122753368016e-13,1.177383669073551e-13,2.6354694584339574e-20,4.072401356917384e-20,1.1607208467619166e-26,3.8084483034438254e-20,2.771656402432552e-18,3.9405387416923784e-20,2.324094363047145e-13,1.6187778469401814e-37,4.715655134267802e-41,4.159012896163452e-23,1.655842413179154e-13,9.96950074135985e-14,1.2045821295250519e-24,2.191083636392137e-26,1.1229956547404752e-39,8.527043893157645e-29,6.705876635026931e-78,5.060987003533418e-26,1.5476000834463043e-29,1.3233063109274916e-41,1.4634221805227017e-63,8.288579462773589e-71,1.1773062357067345e-13,2.226909401538845e-46,5.68800442524484e-52
1.628126266418894e-16,0.06868207798099925,0.0,0.0017053759891204976,0.03107511026299473,0.31940968187480356,0.35048479213877887,0.20701222017929363,0.09201819553793822,5.1209516370532116e-102,1.5428701792527247e-44,9.12028436687203e-15,1.9815983827769131e-41,1.5959439282082575e-69,2.828961886692016e-72,3.8286592705994185e-28,7.341895336805542e-53,6.157960088784727e-37,9.119654156808852e-59,1.0753519642234423e-28,8.426049976368314e-26,2.354822385809981e-95,1.7170790911549586e-21,1.7901144878181202e-62,2.4637159629302926e-50,3.4325959742713646e-83,9.120284345023803e-15,4.1244677949932827e-69,2.767730083136795e-12,9.460495117800828e-13,8.144602484159553e-13,7.515785134260593e-13,6.225240557076457e-13,3.0273586784185133e-13,1.5137693164414828e-13,4.322163201530614e-20,5.236099700258183e-20,2.4064649828983176e-26,6.24584525074975e-20,4.545491877127189e-18,5.066407089278132e-20,2.9881214015920946e-13,4.268037574532604e-37,1.5481556825329019e-40,6.067819735916906e-23,2.1289402921167404e-13,1.2817928321531967e-13,1.9755116867758523e-24,3.593371696910988e-26,2.6315963134797665e-39,1.398433057386589e-28,5.894462651594919e-77,8.271051649985507e-26,2.538060275176647e-29,2.72483239040832e-41,4.6878553199723073e-63,2.744252636728939e-70,1.5136794999918867e-13,7.361335899167311e-46,2.2955564736228465e-51
2.351738008539877e-16,0.06868207798099925,0.0,0.0017053759859437764,0.031075110262910415,0.319409681874114,0.3504847921384408,0.20701222017888415,0.09201819553670815,7.520816372717193e-101,4.706234313819606e-44,1.3173744466006493e-14,5.9616166900567e-41,1.0112963955552272e-68,2.1629181808436504e-71,1.1675344039520758e-27,3.1577462128183923e-52,1.2766554390336023e-36,2.7817776444285883e-58,2.229397255551179e-28,1.2170961429659222e-25,1.6109268441386075e-94,2.4802254307614452e-21,5.460404942495843e-62,8.411533101246429e-50,2.624420300621905e-82,1.3173744420658229e-14,1.8486833776321348e-68,3.997789916240058e-12,1.3665159148661687e-12,1.1764455666085002e-12,1.085613396766087e-12,8.992006609014062e-13,4.3728514266319945e-13,2.1865274319362236e-13,8.960617982266284e-20,7.56370633803544e-20,7.230731138982809e-26,1.29487540050259e-19,9.423539880804591e-18,7.31814378354091e-20,4.316175474969168e-13,1.8974179000496783e-36,1.0467220021288663e-39,1.0861657819993408e-22,3.0751360354993484e-13,1.8514781384492189e-13,4.095589616132531e-24,7.4497032391839e-26,9.932023472797975e-39,2.89920218070358e-28,6.260117475836734e-76,1.708130602737081e-25,5.261853613160318e-29,8.091420223557544e-41,3.0000310000334423e-62,1.8406154889361468e-69,2.186426046647226e-13,4.929386275234866e-45,2.4146413830179062e-50
3.798961492781844e-16,0.06868207798099925,0.0,0.001705375979590409,0.03107511026274179,0.3194096818727349,0.3504847921377646,0.2070122201780652,0.0920181955342481,2.7538389985864425e-99,2.0420769331410132e-43,2.1280664661908768e-14,2.5650824466038246e-40,1.2163732790329115e-67,3.385193880342136e-70,5.064858242404782e-27,2.211903755239253e-51,3.3193258600511836e-36,1.2070371655155124e-57,5.796470774842728e-28,1.9660784336146714e-25,2.0300589691805175e-93,4.006518119266664e-21,2.3693165115210828e-61,4.521894301032829e-49,4.1074617366918695e-81,2.1280664543882668e-14,1.3418214193036714e-67,6.457830368834174e-12,2.2074485605301064e-12,1.900421698618725e-12,1.753683083415641e-12,1.4525524207989158e-12,7.063836691261008e-13,3.531990947894023e-13,2.329775590826646e-19,1.221975941141377e-19,3.1087235933700297e-25,3.3666969354932865e-19,2.4500930229679746e-17,1.1821617168431575e-19,6.972283606872294e-13,1.370378465902693e-35,1.3520289524632326e-38,2.4354200973197586e-22,4.967527464269022e-13,2.9908479121040836e-13,1.064860267485358e-23,1.9369355162942718e-25,6.138208052145238e-38,7.537974661700688e-28,4.662707332592646e-75,4.426224044182737e-25,1.3680908903836743e-28,3.4305839491588565e-40,3.57878096174241e-61,2.2919259645085145e-68,3.5319192122975553e-13,6.133836006837718e-44,5.758743452012106e-49
6.693408461265778e-16,0.06868207798099925,0.0,0.001705375966883976,0.031075110262404535,0.31940968186997665,0.35048479213641226,0.2070122201764273,0.09201819552932831,1.7618863393653547e-97,1.1545032967983655e-42,3.749450504424679e-14,1.4449165098000942e-39,2.2424740871586712e-66,9.085465464647854e-69,2.863035786373546e-26,2.215170150346444e-50,1.0288449177184884e-35,6.824058645178072e-57,1.796650800265503e-27,3.464043014874444e-25,3.889903417127502e-92,7.059103533446335e-21,1.3395076212535416e-60,3.5740866428578476e-48,1.102385349208273e-79,3.749450467815483e-14,1.376458530637787e-66,1.1377594441325722e-11,3.88931320983083e-12,3.3483959433816526e-12,3.0898221365956148e-12,2.5592501387101116e-12,1.2445806293334913e-12,6.222707133717541e-13,7.221276786059194e-19,2.1535224721766477e-19,1.7505587971198486e-24,1.0435271395708456e-18,7.593931987591768e-17,2.0828563923673482e-19,1.228449981127625e-12,1.401908704389113e-34,2.6628307907460897e-37,6.695862532305099e-22,8.752310089620053e-13,5.269584103772596e-13,3.3005981338883644e-23,6.003647569444633e-25,5.637476934335561e-37,2.3364401528672905e-27,5.471500344287341e-76,1.368654964830905e-24,4.240479596562895e-28,1.909310171617128e-39,6.617633642210871e-60,4.367810928098291e-67,6.222905832955043e-13,1.1693766939876445e-42,2.219881807489331e-47
1.2482302398233645e-15,0.06868207798099925,0.0,0.001705375941472315,0.03107511026173003,0.3194096818644601,0.35048479213370753,0.20701222017315146,0.09201819551949,1.552773355080751e-95,7.676672508113385e-42,6.992218577105678e-14,9.59587326855622e-39,5.327903813378857e-65,3.487781310242147e-67,1.9036035998036865e-25,2.75493405950492e-49,3.576181542562353e-35,4.537507797712842e-56,6.245012483617311e-27,6.459972177243082e-25,9.497725200212431e-91,1.316427451048698e-20,8.906761492593974e-60,3.734284814915947e-47,4.2318684604809716e-78,6.992218449799256e-14,1.73617073452561e-65,2.121585540929307e-11,7.253039940329913e-12,6.24443234322431e-12,5.762098962482039e-12,4.772622367244447e-12,2.320974178874986e-12,1.160329621981387e-12,2.510055799388409e-18,4.017959198476661e-19,1.1624342582157145e-23,3.62721064181099e-18,2.639393504975419e-16,3.8842457375999616e-19,2.290893198248566e-12,1.7639502215013655e-33,6.604604793341292e-36,2.1464476119752076e-21,1.6321874409910314e-12,9.827043065193478e-13,1.1472611581384287e-22,2.086819236265405e-24,6.670827907641982e-36,8.121275108932193e-27,1.521731409791126e-76,4.750374190471816e-24,1.4739563347583196e-27,1.2583568294525073e-38,1.5834158988257848e-58,1.063162336825346e-65,1.1604880231701195e-12,2.850547520525388e-41,1.093074246087415e-45
1.827119633520151e-15,0.06868207798099925,0.0,0.0017053759160622606,0.031075110261055524,0.3194096818589436,0.3504847921310028,0.20701222016987567,0.09201819550965339,1.2962417660546723e-94,2.307364962471439e-41,1.0234986644737868e-13,2.8834717269545867e-38,3.0191987053391582e-64,2.2190304882995975e-66,5.721578006570316e-25,1.131751687764298e-48,7.661533587686264e-35,1.3638196118515933e-55,1.3379178840471356e-26,9.455901339410508e-25,5.069856406346174e-90,1.926944568577517e-20,2.6770677964746846e-59,1.444253178368404e-46,2.6924351227644886e-77,1.0234986371955492e-13,7.163076996537394e-65,3.105242700775939e-11,1.0616763246698847e-11,9.140585940365978e-12,8.43437408107346e-12,6.985963653034446e-12,3.397367233918975e-12,1.6982761053601345e-12,5.377486294545759e-18,5.884187476453232e-19,3.4929242091601607e-23,7.770847965276055e-18,5.654225075605298e-16,5.68563507507822e-19,3.3533363836910795e-12,7.269510372930054e-33,3.4561400848397515e-35,4.45633905901019e-21,2.3891437487485252e-12,1.4384484131563754e-12,2.45786736150882e-22,4.470756167619421e-24,2.6123347145166825e-35,1.7398840541033378e-26,4.354308902335482e-73,1.0171631496353735e-23,3.1577720021263934e-27,3.772365035525552e-38,8.408231405414705e-58,5.670414702500174e-65,1.6986856173694755e-12,1.5211988865402128e-40,7.026132282707584e-45
