Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),H2NOX(204),HOX(29),HNOX(512),H2NO(88),NX(539),HNX(511),OX(27),H2NO3(231),CH3OX(210),CH2OX(659),CHOX(675),HNOH(93),H2NX(201),H3NX(202),HNO2(94),HONO(92),H2X(216),HNO(87),N2O2(378),NO3(95),H3NO3(626),HNO(549),NO(1009),S(567),H2NOX(203),H2N2X(602),CX(33),SX(1186),CHX(35),ONONO(331),SX(540)
5.244420446762262e-10,0.1081582643956193,0.0,0.002670825876578783,0.03107551433165756,0.3193906780298914,0.3503007064435783,0.2070109904744317,0.09202012315348441,1.305603718882439e-36,6.4412235071352314e-15,0.00017098503893188952,7.523051482747711e-12,6.368477535289202e-26,1.2191515936112022e-21,7.736135340210923e-07,2.4538647609178045e-17,5.358568462817724e-15,8.292215668916288e-24,9.977918316392151e-11,3.7485924959474675e-11,1.9414757392744968e-37,1.9779483608282512e-07,2.461988778246128e-25,3.7835760061629826e-16,7.879117854216787e-29,0.00017023355181080237,2.331508554182879e-28,3.703392998466901e-08,1.115211778176825e-07,7.326024881275186e-06,1.271108772766526e-07,3.543307990191408e-08,8.71904385984388e-08,2.5968845499030115e-08,8.828177013490137e-08,1.3524356494721136e-05,2.2896368301998456e-06,1.4249561299858364e-07,2.3410662058128446e-06,1.2192563423563389e-05,1.1856601901384394e-06,3.25100416706615e-12,4.889264872503084e-09,1.4141338447875082e-06,2.6221336153210842e-09,1.5630060338564423e-08,6.83654411955861e-07,3.845421732945611e-08,9.688280067144858e-12,5.639219430158139e-10,5.702863757599924e-30,2.8964216063805007e-08,2.990351134784135e-08,9.47318903613439e-11,5.6660622209075e-16,3.7851648256820745e-24,9.196670196158837e-07,1.1016447611359271e-13,1.633503440000315e-13,3.582311738217143e-09,2.516405492784222e-13,1.5920014950443447e-21,2.702054660727567e-13
5.249703123565057e-10,0.1081582643956193,0.0,0.0026708163861034113,0.031075514872165727,0.3193906571104594,0.35030052116378513,0.2070109892876907,0.09202012718101667,1.3166901887005383e-36,6.460389765135446e-15,0.00017115650205251704,7.546535510590834e-12,6.410815037207598e-26,1.226442756688858e-21,7.754335493163483e-07,2.463725764213805e-17,5.369371462424868e-15,8.317297178541994e-24,9.997870524530746e-11,3.752367877017817e-11,1.9512726693375125e-37,1.9799339669823462e-07,2.469435016460154e-25,3.7985825111360737e-16,7.926268250197007e-29,0.00017040350611415795,2.3409651714277813e-28,3.7034088936876595e-08,1.1153407049470493e-07,7.329443833852278e-06,1.2711034051732643e-07,3.5432952174126715e-08,8.717917493372788e-08,2.598372258640943e-08,8.826843985725281e-08,1.3539112462029634e-05,2.291892510699403e-06,1.425072576863204e-07,2.3428043234441425e-06,1.2204808776088025e-05,1.1868213103384407e-06,3.2572385814043174e-12,4.903432597755784e-09,1.416611222791668e-06,2.620996590516761e-09,1.5630424477171826e-08,6.850169641681608e-07,3.8545058589145605e-08,9.722113895923942e-12,5.655616652303211e-10,5.950467887884543e-30,2.9022426843910228e-08,2.9963744207391346e-08,9.49622662786739e-11,5.691514619944401e-16,3.801123617992175e-24,9.205445369211309e-07,1.1025096842299041e-13,1.6383861094573454e-13,3.593647989672547e-09,2.521717195077237e-13,1.5985741208794792e-21,2.701253815809219e-13
5.254985800367851e-10,0.1081582643956193,0.0,0.0026708069041729565,0.031075515412712792,0.31939063618700825,0.35030033588403253,0.20701098810098204,0.0920201312126241,1.3278615285234057e-36,6.4795928069321195e-15,0.00017132796362928366,7.570070272062511e-12,6.453399018849266e-26,1.2337701607158324e-21,7.772552617120658e-07,2.4736163623691394e-17,5.380185345430351e-15,8.342429209582195e-24,1.001784226135219e-10,3.756143256963729e-11,1.9611091068726384e-37,1.9819195586686127e-07,2.4768962514732807e-25,3.8136334261302714e-16,7.973653212845463e-29,0.00017057345737269745,2.350450612936747e-28,3.70342480143156e-08,1.1154693393628061e-07,7.332856113860348e-06,1.2710980418726502e-07,3.5432824561781236e-08,8.716793377350024e-08,2.5998591403082375e-08,8.825513585203818e-08,1.3553870699660675e-05,2.294147772911771e-06,1.425189597115283e-07,2.3445410363153194e-06,1.221705405564753e-05,1.1879823487091587e-06,3.2634782131284762e-12,4.9176254496557046e-09,1.419090710350556e-06,2.619862776050934e-09,1.5630787641192735e-08,6.863808420457527e-07,3.863603111865367e-08,9.756022836728498e-12,5.672047540066403e-10,5.745087899293573e-30,2.908069587458619e-08,3.002403758844031e-08,9.519295036838366e-11,5.717054272737327e-16,3.8171344108416974e-24,9.214219659394568e-07,1.1033750281761169e-13,1.6432784969332767e-13,3.6050083325500013e-09,2.527035054418606e-13,1.6051674667449173e-21,2.7004546970989817e-13
5.260268477170646e-10,0.1081582643956193,0.0,0.0026707974307763065,0.031075515953298667,0.31939061525953727,0.35030015060432057,0.2070109869143056,0.0920201352483059,1.3391183156903305e-36,6.498832664044113e-15,0.00017149942366220211,7.593655829777631e-12,6.496230703653807e-26,1.2411339492338797e-21,7.790786686850604e-07,2.483536614028666e-17,5.391010111849524e-15,8.367611812852747e-24,1.0037833525478925e-10,3.759918635785189e-11,1.970985171237794e-37,1.983905135884981e-07,2.484372498364176e-25,3.8287288377273415e-16,8.021273672447769e-29,0.00017074340558646968,2.3599649376318666e-28,3.7034407216232146e-08,1.115597681965506e-07,7.336261730276478e-06,1.2710926828593786e-07,3.543269706472982e-08,8.715671507459974e-08,2.6013451932496743e-08,8.824185807191277e-08,1.3568631207586387e-05,2.296402617727068e-06,1.4253071891281665e-07,2.3462763457973743e-06,1.2229299262241262e-05,1.1891433052178806e-06,3.2697230611484996e-12,4.931843443080198e-09,1.4215723074927922e-06,2.6187321618682972e-09,1.5631149833646433e-08,6.877460454976342e-07,3.8727134996237334e-08,9.790006942199953e-12,5.688512130688521e-10,6.057754585731956e-30,2.913902315527542e-08,3.0084391490758345e-08,9.542394269883785e-11,5.742681384846764e-16,3.8331973375533575e-24,9.222993067604011e-07,1.1042407936897891e-13,1.6481806254113557e-13,3.6163927935805083e-09,2.532358767870728e-13,1.6117815781261514e-21,2.699657300980209e-13
5.26555115397344e-10,0.1081582643956193,0.0,0.0026707879659023507,0.031075516493923244,0.3193905943280459,0.35029996532464924,0.20701098572766144,0.09202013928806138,1.3504611309628773e-36,6.5181093679859386e-15,0.00017167088215128498,7.617292246376021e-12,6.539311320037745e-26,1.2485342662081394e-21,7.809037677119912e-07,2.4934865778931018e-17,5.401845761697743e-15,8.392845039169472e-24,1.005784431553285e-10,3.763694013482183e-11,1.980900982031005e-37,1.9858906986293826e-07,2.4918637722114863e-25,3.843868832589389e-16,8.069130562039576e-29,0.0001709133507555235,2.3695082044969116e-28,3.703456654187405e-08,1.1157257332956756e-07,7.339660692076193e-06,1.271087328128142e-07,3.543256968282469e-08,8.714551879399864e-08,2.6028304158212464e-08,8.822860646958575e-08,1.3583393985778906e-05,2.2986570460335213e-06,1.42542535129202e-07,2.3480102532616595e-06,1.2241544395868588e-05,1.19030417983192e-06,3.275973124346225e-12,4.9460865928930325e-09,1.4240560142468541e-06,2.6176047379529374e-09,1.563151105754031e-08,6.891125744328082e-07,3.8818370300148186e-08,9.824066264836628e-12,5.705010461411172e-10,5.7794003685501326e-30,2.9197408685420465e-08,3.0144805914115545e-08,9.565524333836209e-11,5.768396162095339e-16,3.8493125063861524e-24,9.231765594733394e-07,1.1051069814814218e-13,1.653092490689885e-13,3.6278013994404738e-09,2.5376886491390537e-13,1.6184165005665753e-21,2.6988616238424786e-13
5.270833830776235e-10,0.1081582643956193,0.0,0.0026707785095399783,0.03107551703458642,0.31939057339253324,0.35029978004501866,0.20701098454104958,0.09202014333188975,1.361890558542346e-36,6.53742295026779e-15,0.00017184233909654494,7.64097958452247e-12,6.582642101410501e-26,1.2559712560279873e-21,7.827305562693759e-07,2.5034663127190188e-17,5.412692294990373e-15,8.41812893934813e-24,1.0077874630135309e-10,3.767469390054693e-11,1.990856659090652e-37,1.9878762468997518e-07,2.4993700880938337e-25,3.859053497458859e-16,8.117224817412109e-29,0.00017108329287990765,2.3790804725773503e-28,3.703472599049072e-08,1.1158534938929686e-07,7.34305300823354e-06,1.2710819776736347e-07,3.5432442415918116e-08,8.71343448886771e-08,2.604314806390122e-08,8.821538099782023e-08,1.3598159034210374e-05,2.3009110587174716e-06,1.4255440820010774e-07,2.349742760079875e-06,1.2253789456528867e-05,1.1914649725186143e-06,3.2822284016359812e-12,4.9603549139443825e-09,1.4265418306410758e-06,2.6164804943281352e-09,1.5631871315869924e-08,6.904804287602827e-07,3.890973710863239e-08,9.858200856993788e-12,5.721542569476772e-10,6.1765891781026484e-30,2.9255852464463856e-08,3.020528085828205e-08,9.588685235524318e-11,5.794198810567873e-16,3.865480052790565e-24,9.240537241674821e-07,1.105973592256816e-13,1.6580141163917402e-13,3.639234176871035e-09,2.543024379984889e-13,1.6250722796675122e-21,2.698067662081591e-13
5.276116507579029e-10,0.1081582643956193,0.0,0.002670769061678085,0.03107551757528811,0.31939055245299863,0.35029959476542866,0.20701098335447,0.09202014737979024,1.3734071860869353e-36,6.55677344239555e-15,0.00017201379449799473,7.664717906906724e-12,6.626224286189812e-26,1.263445063507841e-21,7.845590318336079e-07,2.513475877318836e-17,5.4235497117427756e-15,8.443463564204451e-24,1.0097924467907095e-10,3.771244765502705e-11,2.0008523224957083e-37,1.9898617806940253e-07,2.5068914610898216e-25,3.874282919158518e-16,8.165557377117424e-29,0.000171253231959671,2.3886818009803383e-28,3.7034885561333194e-08,1.1159809642961557e-07,7.3464386877209274e-06,1.2710766314905516e-07,3.543231526386236e-08,8.712319331574656e-08,2.6057983633346147e-08,8.820218160943351e-08,1.3612926352852944e-05,2.303164656663379e-06,1.4256633796536336e-07,2.3514738676240604e-06,1.2266034444221458e-05,1.192625683245327e-06,3.2884888919021074e-12,4.974648421070868e-09,1.4290297567036478e-06,2.6153594210561726e-09,1.5632230611619083e-08,6.918496083890715e-07,3.9001235499930676e-08,9.892410770883714e-12,5.738108492128534e-10,5.802453621318429e-30,2.931435449184811e-08,3.026581632302804e-08,9.611876981772937e-11,5.820089536611439e-16,3.881700083471193e-24,9.249308009318758e-07,1.1068406267171003e-13,1.6629454976739475e-13,3.6506911525557522e-09,2.548366289905398e-13,1.6317489610882634e-21,2.6972754120995745e-13
5.281399184381823e-10,0.1081582643956193,0.0,0.0026707596223055664,0.031075518116028208,0.3193905315094415,0.3502994094858794,0.2070109821679226,0.0920201514317621,1.3850116047289384e-36,6.576160875870826e-15,0.00017218524835564694,7.688507276243472e-12,6.670059117817182e-26,1.270955833887958e-21,7.863891918809732e-07,2.5235153305608076e-17,5.434418011970318e-15,8.468848964554104e-24,1.0117993827468454e-10,3.775020139826205e-11,2.0108880925659685e-37,1.9918473000101418e-07,2.5144279062780295e-25,3.889557184591439e-16,8.214129182473625e-29,0.00017142316799486222,2.3983122488747315e-28,3.703504525365416e-08,1.1161081450431376e-07,7.349817739509207e-06,1.2710712895735869e-07,3.5432188226509716e-08,8.7112064032323e-08,2.607281085044141e-08,8.818900825729725e-08,1.3627695941678763e-05,2.3054178407538253e-06,1.425783242652038e-07,2.3532035772665917e-06,1.2278279358945726e-05,1.1937863119794442e-06,3.2947545940634626e-12,4.988967129095556e-09,1.431519792462618e-06,2.614241508238102e-09,1.5632588947759878e-08,6.932201132281931e-07,3.9092865552278364e-08,9.926696058575728e-12,5.754708266610475e-10,6.309770665962452e-30,2.937291476701578e-08,3.032641230812374e-08,9.635099579403036e-11,5.846068546835402e-16,3.897972736280861e-24,9.258077898554035e-07,1.1077080855587563e-13,1.6678866587953666e-13,3.662172353246011e-09,2.5537140441327474e-13,1.6384465905461346e-21,2.696484870304692e-13
5.286681861184618e-10,0.1081582643956193,0.0,0.002670750191411324,0.03107551865680662,0.319390510561861,0.3502992242063707,0.2070109809814075,0.0920201554878046,1.396704409092139e-36,6.59558528219097e-15,0.00017235670066951433,7.712347755272372e-12,6.71414784477354e-26,1.2785037128352566e-21,7.882210338876656e-07,2.5335847313690176e-17,5.445297195688374e-15,8.494285191212718e-24,1.0138082707439083e-10,3.778795513025175e-11,2.0209640898622886e-37,1.9938328048460435e-07,2.5219794387370137e-25,3.9048763807409874e-16,8.262941177570221e-29,0.0001715931009855302,2.407971875491083e-28,3.703520506670794e-08,1.1162350366709353e-07,7.353190172567514e-06,1.271065951917436e-07,3.543206130371252e-08,8.710095699565676e-08,2.6087629699191925e-08,8.817586089433764e-08,1.3642467800659992e-05,2.3076706118695134e-06,1.4259036694026897e-07,2.354931890380173e-06,1.2290524200701029e-05,1.1949468586883796e-06,3.3010255070068575e-12,5.003311052827989e-09,1.4340119379458924e-06,2.6131267460135758e-09,1.5632946327252775e-08,6.945919431866722e-07,3.918462734390531e-08,9.961056771996272e-12,5.771341930167409e-10,5.8106695316169174e-30,2.9431533289409375e-08,3.03870688133394e-08,9.658353035231769e-11,5.872136048111474e-16,3.914298116085036e-24,9.266846910267839e-07,1.1085759694736445e-13,1.6728375942682084e-13,3.673677805632416e-09,2.559067988958295e-13,1.6451652138164568e-21,2.695696033111443e-13
5.291964537987412e-10,0.1081582643956193,0.0,0.002670740768984258,0.031075519197623247,0.31939048961025646,0.3502990389269027,0.20701097979492464,0.09202015954791694,1.4084861973093435e-36,6.615046692849099e-15,0.00017252815143960947,7.736239406758034e-12,6.758491720595032e-26,1.286088846444146e-21,7.90054555329804e-07,2.5436841387233742e-17,5.456187262912316e-15,8.519772294995877e-24,1.0158191106438129e-10,3.782570885099601e-11,2.031080435186833e-37,1.9958182951996733e-07,2.529546073545311e-25,3.9202405946708094e-16,8.311994309273518e-29,0.00017176303093172367,2.41766074012165e-28,3.7035364999750464e-08,1.1163616397157017e-07,7.356555995863358e-06,1.2710606185167946e-07,3.543193449532315e-08,8.708987216299915e-08,2.610244016371297e-08,8.816273947353554e-08,1.3657241929768795e-05,2.3099229708892785e-06,1.426024658316027e-07,2.356658808337832e-06,1.230276896948673e-05,1.1961073233395688e-06,3.307301629655637e-12,5.017680207064189e-09,1.4365061931812327e-06,2.612015124560638e-09,1.5633302753046663e-08,6.959650981735379e-07,3.9276520953036e-08,9.995492962928945e-12,5.788009520044945e-10,6.461607082778386e-30,2.9490210058471438e-08,3.044778583844529e-08,9.68163735607247e-11,5.898292247573761e-16,3.930676363434051e-24,9.275615045345736e-07,1.1094442791490285e-13,1.677798329009778e-13,3.685207536476653e-09,2.5644277724998277e-13,1.6519048767326072e-21,2.694908896940565e-13
5.297247214790207e-10,0.1081582643956193,0.0,0.0026707313550132753,0.031075519738478,0.3193904686546273,0.3502988536474754,0.20701097860847395,0.09202016361209837,1.4203575710399635e-36,6.634545139334122e-15,0.00017269960066594513,7.760182293490015e-12,6.803092003888818e-26,1.2937113812373448e-21,7.918897536834481e-07,2.5538136116596e-17,5.46708821365752e-15,8.545310326719111e-24,1.0178319023084188e-10,3.7863462560494695e-11,2.0412372495833134e-37,1.997803771068978e-07,2.537127825781434e-25,3.935649913524821e-16,8.361289527232004e-29,0.00017193295783349142,2.4273789021203993e-28,3.7035525052039334e-08,1.1164879547127113e-07,7.359915218362444e-06,1.271055289366358e-07,3.543180780119398e-08,8.70788094917391e-08,2.61172422282299e-08,8.814964394792668e-08,1.3672018328977342e-05,2.3121749186900874e-06,1.426146207806525e-07,2.3583843325129116e-06,1.2315013665302188e-05,1.1972677059004742e-06,3.313582960899013e-12,5.032074606586693e-09,1.4390025581962608e-06,2.6109066340955587e-09,1.56336582280789e-08,6.973395780978253e-07,3.936854645788945e-08,1.0030004683014571e-11,5.804711073489488e-10,5.799310086405728e-30,2.954894507364448e-08,3.050856338321175e-08,9.704952548734695e-11,5.924537352618834e-16,3.94710758103404e-24,9.284382304671646e-07,1.1103130152676011e-13,1.6827688568557406e-13,3.6967615724762873e-09,2.569793758607075e-13,1.6586656251860393e-21,2.6941234582190437e-13
5.302529891593001e-10,0.1081582643956193,0.0,0.002670721949487283,0.031075520279370782,0.3193904476949726,0.3502986683680888,0.20701097742205551,0.09202016768034814,1.4323191354876367e-36,6.654080653130762e-15,0.0001728710483485339,7.784176478282846e-12,6.847949958348844e-26,1.3013714641667108e-21,7.937266264246145e-07,2.563973209269228e-17,5.4780000479393686e-15,8.570899337197907e-24,1.0198466455995313e-10,3.7901216258747625e-11,2.051434654337232e-37,1.999789232451906e-07,2.5447247105238757e-25,3.9511044245271957e-16,8.410827783881718e-29,0.00017210288169088224,2.437126420903008e-28,3.703568522283377e-08,1.1166139821963745e-07,7.36326784902878e-06,1.2710499644608232e-07,3.543168122117743e-08,8.706776893926298e-08,2.6132035877077745e-08,8.813657427060185e-08,1.3686796998257812e-05,2.314426456147039e-06,1.4262683162926874e-07,2.3601084642790654e-06,1.2327258288146766e-05,1.1984280063385807e-06,3.3198694996648277e-12,5.046494266164542e-09,1.4415010330184546e-06,2.609801264872632e-09,1.5634012755275367e-08,6.987153828685749e-07,3.946070393667925e-08,1.0064591983751239e-11,5.821446627748238e-10,6.637505075078794e-30,2.960773833437104e-08,3.056940144740911e-08,9.728298620024225e-11,5.950871570905773e-16,3.963591912478616e-24,9.293148689127871e-07,1.1111821785075088e-13,1.687749203412984e-13,3.7083399404033806e-09,2.5751655774193285e-13,1.6654475051263059e-21,2.693339713380106e-13
5.307812568395796e-10,0.1081582643956193,0.0,0.002670712552395192,0.03107552082030149,0.3193904267312919,0.3502984830887428,0.2070109762356693,0.09202017175266547,1.4443714994179105e-36,6.6736532657195745e-15,0.00017304249448738847,7.808222023976002e-12,6.893066852771644e-26,1.309069242614057e-21,7.955651710292935e-07,2.5741629906995927e-17,5.488922765773247e-15,8.596539377247711e-24,1.0218633403789007e-10,3.793896994575465e-11,2.0616727709761227e-37,2.0017746793464083e-07,2.5523367428511027e-25,3.9666042149823495e-16,8.460610034451608e-29,0.00017227280250394492,2.446903355946872e-28,3.7035845511394635e-08,1.1167397227002247e-07,7.366613896824485e-06,1.271044643794887e-07,3.5431554755125974e-08,8.7056750463098e-08,2.614682109470095e-08,8.812353039470702e-08,1.370157793758238e-05,2.3166775841333744e-06,1.4263909821970406e-07,2.361831205010252e-06,1.2339502838019825e-05,1.1995882246213977e-06,3.3261612448446234e-12,5.060939200553333e-09,1.4440016176751516e-06,2.608699007184e-09,1.5634366337550534e-08,7.000925123948319e-07,3.9552993467613576e-08,1.0099254916494362e-11,5.838216220069177e-10,5.7621583321399376e-30,2.9666589840093625e-08,3.063030003080778e-08,9.751675576743087e-11,5.977295110356224e-16,3.980129457947366e-24,9.301914199595082e-07,1.1120517695423765e-13,1.6927393618118117e-13,3.719942666962374e-09,2.580543611158362e-13,1.6722505625610866e-21,2.6925576588632373e-13
5.31309524519859e-10,0.1081582643956193,0.0,0.0026707031637259165,0.031075521361270026,0.31939040576358435,0.3502982978094375,0.20701097504931523,0.09202017582904957,1.4565152751760117e-36,6.693263008576974e-15,0.0001732139390825215,7.83231899343392e-12,6.938443961072188e-26,1.3168048643919783e-21,7.974053849734645e-07,2.5843830151538222e-17,5.499856367174542e-15,8.622230497683913e-24,1.0238819865082226e-10,3.797672362151564e-11,2.071951721269787e-37,2.0037601117504376e-07,2.559963937841565e-25,3.982149372274928e-16,8.510637236968911e-29,0.00017244272027272818,2.4567097667911045e-28,3.703600591698441e-08,1.1168651767569337e-07,7.369953370709917e-06,1.2710393273632454e-07,3.543142840289205e-08,8.704575402076498e-08,2.616159786565294e-08,8.811051227344345e-08,1.371636114692324e-05,2.318928303520475e-06,1.4265142039461255e-07,2.363552556080729e-06,1.2351747314920727e-05,1.2007483607164604e-06,3.3324581953707583e-12,5.075409424495199e-09,1.4465043121935466e-06,2.6075998513594514e-09,1.5634718977807542e-08,7.014709665856477e-07,3.9645415128895186e-08,1.0133993532456745e-11,5.855019887701087e-10,6.844572627695428e-30,2.972549959025477e-08,3.0691259133178196e-08,9.77508342568957e-11,6.003808179154451e-16,3.996720364471307e-24,9.310678836952331e-07,1.1129217890413328e-13,1.6977393583770053e-13,3.731569778935773e-09,2.5859274711604624e-13,1.6790748435562116e-21,2.6917772911141654e-13
5.318377922001385e-10,0.1081582643956193,0.0,0.002670693783468374,0.031075521902276308,0.31939038479184934,0.3502981125301728,0.20701097386299339,0.09202017990949972,1.4687510787046932e-36,6.712909913175259e-15,0.00017338538213394574,7.856467449545998e-12,6.984082562299784e-26,1.3245784777446768e-21,7.992472657331121e-07,2.594633341890834e-17,5.5108008521586415e-15,8.647972749321855e-24,1.0259025838491379e-10,3.801447728603042e-11,2.0822716272305417e-37,2.0057455296619502e-07,2.5676063105736876e-25,3.9977399838698e-16,8.560910352264536e-29,0.00017261263499728088,2.466545713036547e-28,3.703616643886725e-08,1.1169903448982987e-07,7.373286279643466e-06,1.2710340151605985e-07,3.5431302164328215e-08,8.703477956992927e-08,2.6176366174595867e-08,8.809751986006803e-08,1.3731146626252577e-05,2.321178615177868e-06,1.4266379799704917e-07,2.3652725188650426e-06,1.2363991718848832e-05,1.2019084145913259e-06,3.3387603501370196e-12,5.08990495271886e-09,1.4490091166006949e-06,2.6065037877662585e-09,1.563507067893819e-08,7.028507453500784e-07,3.973796899872142e-08,1.0168807882708622e-11,5.871857667893525e-10,5.6911243473266465e-30,2.978446758429699e-08,3.07522787542908e-08,9.79852217365825e-11,6.030410985747386e-16,4.0133647292818585e-24,9.319442602077046e-07,1.1137922376690338e-13,1.7027491855046977e-13,3.743221303034806e-09,2.591317558884276e-13,1.6859203942356895e-21,2.6909986065848846e-13
5.323660598804179e-10,0.1081582643956193,0.0,0.002670684411611484,0.03107552244332023,0.31939036381608604,0.3502979272509488,0.20701097267670374,0.0920201839940151,1.4810795295621529e-36,6.732594010982631e-15,0.0001735568236416738,7.880667455226593e-12,7.029983940653992e-26,1.3323902313487872e-21,8.010908107842422e-07,2.604914030225325e-17,5.521756220740945e-15,8.673766182976846e-24,1.027925132263233e-10,3.805223093929884e-11,2.092632611113455e-37,2.0077309330789032e-07,2.575263876125872e-25,4.013376137312034e-16,8.611430343978462e-29,0.00017278254667765173,2.4764112543457687e-28,3.7036327076308957e-08,1.1171152276552581e-07,7.3766126325816735e-06,1.2710287071816432e-07,3.543117603928699e-08,8.702382706824578e-08,2.6191126006300204e-08,8.808455310789322e-08,1.3745934375542596e-05,2.3234285199732306e-06,1.4267623087046922e-07,2.3669910947380296e-06,1.2376236049803496e-05,1.2030683862135769e-06,3.3450677080803076e-12,5.104425799939603e-09,1.4515160309235087e-06,2.60541080680897e-09,1.5635421443823052e-08,7.042318485971855e-07,3.983065515528414e-08,1.0203698018177741e-11,5.888729597896843e-10,7.092071501444891e-30,2.98434938216628e-08,3.081335889391611e-08,9.821991827440003e-11,6.057103738844697e-16,4.030062703299767e-24,9.328205495845038e-07,1.1146631160856874e-13,1.7077688702672213e-13,3.754897266052498e-09,2.5967134659837585e-13,1.6927872607817304e-21,2.690221601733637e-13
5.328943275606974e-10,0.1081582643956193,0.0,0.002670675048144171,0.0310755229844017,0.319390342836294,0.35029774197176555,0.2070109714904462,0.09202018808259493,1.49350125094002e-36,6.752315333463218e-15,0.0001737282636057183,7.904919073415015e-12,7.076149385500595e-26,1.3402402743142032e-21,8.029360176028981e-07,2.6152251395277652e-17,5.532722472936846e-15,8.699610849464132e-24,1.0299496316120392e-10,3.808998458132076e-11,2.1030347954165905e-37,2.0097163219992577e-07,2.5829366495765013e-25,4.0290579202268954e-16,8.662198178565126e-29,0.00017295245531388952,2.4863064504430696e-28,3.7036487828576915e-08,1.1172398255578773e-07,7.3799324384790475e-06,1.2710234034210796e-07,3.543105002762097e-08,8.701289647351763e-08,2.6205877345644474e-08,8.807161197028731e-08,1.3760724394765495e-05,2.325678018772392e-06,1.4268871885872753e-07,2.3687082850748046e-06,1.2388480307784087e-05,1.2042282755508192e-06,3.351380268096564e-12,5.118971980859337e-09,1.4540250551887608e-06,2.604320898929253e-09,1.5635771275331506e-08,7.056142762360363e-07,3.992347367676986e-08,1.0238663989649387e-11,5.90563571496217e-10,5.575640650505853e-30,2.9902578301794727e-08,3.087449955182464e-08,9.845492393822024e-11,6.083886647418827e-16,4.046814380325114e-24,9.336967519130501e-07,1.115534424947078e-13,1.712798404296133e-13,3.766597694706768e-09,2.602115614045926e-13,1.6996754894347705e-21,2.6894462730249344e-13
5.334225952409768e-10,0.1081582643956193,0.0,0.0026706656930553596,0.031075523525520628,0.31939032185247224,0.35029755669262297,0.20701097030422086,0.0920201921752385,1.506016869681416e-36,6.772073912077097e-15,0.00017389970202609203,7.929222367075538e-12,7.122580191387574e-26,1.3481287561849057e-21,8.047828836651753e-07,2.625566729224392e-17,5.5436996087617485e-15,8.725506799598925e-24,1.0319760817570344e-10,3.812773821209601e-11,2.1134783028812453e-37,2.0117016964209759e-07,2.5906246460039346e-25,4.0447854203198296e-16,8.713214825298822e-29,0.000173122360906043,2.496231361114488e-28,3.703664869494021e-08,1.1173641391353653e-07,7.383245706288176e-06,1.2710181038736063e-07,3.5430924129182765e-08,8.700198774353335e-08,2.6220620177614833e-08,8.805869640067455e-08,1.3775516683893484e-05,2.327927112439338e-06,1.4270126180607768e-07,2.370424091250756e-06,1.2400724492789964e-05,1.2053880825706837e-06,3.357698029127266e-12,5.133543510166578e-09,1.4565361894230833e-06,2.6032340546056883e-09,1.5636120176321807e-08,7.069980281757029e-07,4.0016424641359605e-08,1.0273705847766477e-11,5.922576056341417e-10,7.39208492652291e-30,2.996172102413526e-08,3.0935700727786964e-08,9.869023879587836e-11,6.110759920705054e-16,4.063619915686802e-24,9.345728672806016e-07,1.1164061649045913e-13,1.7178378154423831e-13,3.778322615801246e-09,2.6075235741298643e-13,1.7065851264935e-21,2.688672616929539e-13
5.339508629212563e-10,0.1081582643956193,0.0,0.0026706563463339806,0.031075524066676918,0.31939030086462034,0.35029737141352096,0.2070109691180277,0.09202019627194499,1.5186270167508268e-36,6.7918697782798246e-15,0.00017407113890280753,7.95357739920047e-12,7.169277658700267e-26,1.3560558269932381e-21,8.066314064472475e-07,2.6359388588040472e-17,5.5546876282310535e-15,8.751454084196371e-24,1.0340044825596338e-10,3.8165491831624444e-11,2.123963256522104e-37,2.013687056342024e-07,2.598327880486507e-25,4.060558725386292e-16,8.764481256626311e-29,0.00017329226345416101,2.506186046215384e-28,3.7036809674669774e-08,1.1174881689159589e-07,7.386552444959278e-06,1.271012808533924e-07,3.5430798343825036e-08,8.699110083623451e-08,2.6235354487316835e-08,8.804580635254221e-08,1.3790311242898782e-05,2.3301758018359893e-06,1.4271385955722031e-07,2.3721385146415744e-06,1.2412968604820488e-05,1.206547807240826e-06,3.364020990075001e-12,5.148140402534849e-09,1.4590494336529497e-06,2.6021502643573183e-09,1.563646814964029e-08,7.083831043252639e-07,4.010950812722837e-08,1.0308823643012129e-11,5.939550659287374e-10,6.635501431912508e-30,3.002092198812693e-08,3.099696242157371e-08,9.892586291516881e-11,6.137723768233827e-16,4.0804794048272305e-24,9.354488957742358e-07,1.1172783366047067e-13,1.722887096251586e-13,3.790072056067938e-09,2.612937717416355e-13,1.7135162183176645e-21,2.687900629925253e-13
