Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),H2NOX(204),HOX(29),HNOX(512),H2NO(88),NX(539),HNX(511),OX(27),H2NO3(231),CH3OX(210)
1.0130269236881379e-09,0.08478463093452131,0.0,0.002087138415119173,0.031075110263184432,0.3194046734082408,0.35047806541120086,0.20701011131346772,0.09201995811669786,0.0,5.121021854425832e-18,6.070008949446278e-06,2.435446599137353e-16,0.0,1.0749831090661051e-25,9.267528565832639e-07,1.0272579511123007e-20,2.246009910717705e-21,4.3032408917850985e-30,1.609791600736435e-12,1.0719132972951894e-14,5.691972841311806e-48,9.211414050815118e-11,8.95420548119428e-33,3.860230435513838e-19,1.431648338637245e-34,6.045526017973287e-06,2.7553960068753297e-34,4.3797204905638784e-08,6.831222860907844e-07,8.346265400376432e-06,6.529062732190781e-07,6.756445437474338e-08,2.8879337070241354e-07,1.7399435318915838e-08,2.95665746436977e-07,2.766379514339997e-08,3.4338008485944767e-06,2.7942206678654196e-07,1.913933225976691e-06,3.813115797361076e-09,2.0413006722121552e-06
1.018244615544207e-09,0.08478463093452131,0.0,0.0020870919162563717,0.031075110263184432,0.31940465272444013,0.3504780341353944,0.20701010090733982,0.09201997652144107,0.0,5.183520464345828e-18,6.101272830056155e-06,2.473303622339637e-16,0.0,1.1085856921182938e-25,9.372449703017019e-07,1.0485444484259056e-20,2.2692106672807053e-21,4.3700765311871615e-30,1.6263536129701224e-12,1.0774342590130606e-14,5.840076652049497e-48,9.258976549776507e-11,9.093279983395419e-33,3.940178448662247e-19,1.4763998422355517e-34,6.076537390681292e-06,2.8125115441586885e-34,4.3797916205205444e-08,6.834330157531405e-07,8.359606623532654e-06,6.528985593960356e-07,6.756291787098823e-08,2.886353367243774e-07,1.7416186965344625e-08,2.954388688094169e-07,2.7928948094424362e-08,3.4536748631644015e-06,2.8004088187820617e-07,1.9162563574739655e-06,3.832755474818957e-09,2.0517083200230726e-06
1.0234623074002762e-09,0.08478463093452131,0.0,0.0020870456836046165,0.031075110263184432,0.31940463205335035,0.35047800285986336,0.20701009050200056,0.0920199949723448,0.0,5.246267482898048e-18,6.132536707870845e-06,2.5115510963952736e-16,0.0,1.1430585880620559e-25,9.477703822636037e-07,1.0701596792173616e-20,2.2925307006482577e-21,4.437600647361974e-30,1.642999849206496e-12,1.0829552204171023e-14,5.991247461508561e-48,9.30653950503554e-11,9.233787169178917e-33,4.0213600421927466e-19,1.522310418684308e-34,6.107547468675367e-06,2.8705096181483823e-34,4.379859934309496e-08,6.837387897785206e-07,8.372755390711739e-06,6.528905729576782e-07,6.756139039525274e-08,2.884796635017671e-07,1.743258171282373e-08,2.952144819077648e-07,2.8195354756602246e-08,3.4735335568092375e-06,2.8066115744567553e-07,1.918521144957679e-06,3.852395151023352e-09,2.0621151700302627e-06
1.0286799992563454e-09,0.08478463093452131,0.0,0.002086999713208369,0.031075110263184432,0.3194046113947619,0.35047797158459354,0.20701008009744715,0.09202001346867898,0.0,5.309260680378777e-18,6.163800582890346e-06,2.5501910263632193e-16,0.0,1.1784197208422503e-25,9.583286637711211e-07,1.0921070017517423e-20,2.3159700118948886e-21,4.505816768143687e-30,1.6597303030000383e-12,1.088476181507212e-14,6.145532660183586e-48,9.354102913497733e-11,9.37573438134429e-33,4.103787795966167e-19,1.5694039389182003e-34,6.138556252009485e-06,2.9293992543320678e-34,4.379925459910712e-08,6.840396899019963e-07,8.385714528386657e-06,6.528823280541046e-07,6.755987181478415e-08,2.8832631177157777e-07,1.7448624247460195e-08,2.9499258042375694e-07,2.8463015077439378e-08,3.4933771458215854e-06,2.812828496155167e-07,1.920728485903664e-06,3.872034825974798e-09,2.0725212252586643e-06
1.0338976911124146e-09,0.08478463093452131,0.0,0.0020869540011592457,0.031075110263184432,0.31940459074846883,0.35047794030957147,0.20701006969367663,0.09202003200972166,0.0,5.372497863285617e-18,6.195064455114649e-06,2.589225417318231e-16,0.0,1.2146872893700345e-25,9.6891939096828e-07,1.1143897912040788e-20,2.3395286020955527e-21,4.5747284213658054e-30,1.6765449679295462e-12,1.093997142283286e-14,6.302980124272384e-48,9.40166677222444e-11,9.519128962715216e-33,4.187474352844086e-19,1.6177046400700407e-34,6.169563740737627e-06,2.9891895237856136e-34,4.3799882255632754e-08,6.843357965670277e-07,8.398486829693655e-06,6.528738382227962e-07,6.755836199836153e-08,2.881752428845925e-07,1.7464319232095295e-08,2.9477315789195105e-07,2.8731929004443686e-08,3.5132058439804963e-06,2.819059154022514e-07,1.922879268099545e-06,3.891674499673827e-09,2.0829264886940236e-06
1.0391153829684838e-09,0.08478463093452131,0.0,0.002086908543595891,0.031075110263184432,0.3194045701142683,0.3504779090347842,0.2070100592906863,0.0920200505947589,0.0,5.435976874289472e-18,6.226328324543752e-06,2.6286562743512513e-16,0.0,1.2518797703094846e-25,9.795421448325939e-07,1.137011439657468e-20,2.3632064723256112e-21,4.644339134861196e-30,1.6934438375978172e-12,1.0995181027452212e-14,6.463638218152887e-48,9.449231078430863e-11,9.663978256139662e-33,4.2724324186781406e-19,1.6672371291819834e-34,6.200569934913779e-06,3.0498895431693046e-34,4.3800482597414644e-08,6.846271889438757e-07,8.411075054503881e-06,6.52865116413612e-07,6.755686081629352e-08,2.8802641879813913e-07,1.7479671304982222e-08,2.9455620675069715e-07,2.900209648512527e-08,3.5330198625387885e-06,2.825303127037119e-07,1.924974369621655e-06,3.9113141721209514e-09,2.0933309632832352e-06
1.044333074824553e-09,0.08478463093452131,0.0,0.0020868633367038384,0.031075110263184432,0.31940454949196107,0.35047787776021927,0.20701004888847327,0.09202006922308492,0.0,5.499695592189134e-18,6.257592191177642e-06,2.668485602569811e-16,0.0,1.290015920877954e-25,9.901965111646871e-07,1.1599753561011826e-20,2.3870036236608096e-21,4.714652436462079e-30,1.7104269056313338e-12,1.1050390628929135e-14,6.627555796860037e-48,9.496795829484051e-11,9.81028960449004e-33,4.358674762299365e-19,1.7180263869350338e-34,6.231574834591934e-06,3.111508474724063e-34,4.380105591131648e-08,6.849139449477907e-07,8.42348192950858e-06,6.528561750127965e-07,6.755536814041575e-08,2.878798020688125e-07,1.7494685078525477e-08,2.9434171840076815e-07,2.9273517466996378e-08,3.55281941021295e-06,2.8315600029564674e-07,1.9270146588177734e-06,3.930953843316675e-09,2.1037346519346783e-06
1.049550766680622e-09,0.08478463093452131,0.0,0.0020868183767153376,0.031075110263184432,0.31940452888135124,0.35047784648586494,0.2070100384870349,0.09202008789400196,0.0,5.563651931848672e-18,6.288856055016313e-06,2.708715407098434e-16,0.0,1.3291147816604774e-25,1.000882080575961e-06,1.1832849664287868e-20,2.4109200571772565e-21,4.785671854000029e-30,1.7274941656799548e-12,1.1105600227262602e-14,6.794782208562703e-48,9.544361022900902e-11,9.958070350663355e-33,4.446214215507526e-19,1.7700977713972658e-34,6.262578439826091e-06,3.1740555262676735e-34,4.380160248609868e-08,6.851961412569835e-07,8.435710148317584e-06,6.528470258660099e-07,6.755388384408755e-08,2.877353558451685e-07,1.7509365138081047e-08,2.941296832616681e-07,2.9546191897571433e-08,3.572604693175531e-06,2.837829378256081e-07,1.9290009942956087e-06,3.950593513261484e-09,2.1141375575185565e-06
1.0547684585366913e-09,0.08478463093452131,0.0,0.0020867736599091856,0.031075110263184432,0.31940450828224587,0.3504778152117098,0.20701002808636837,0.09202010660682042,0.0,5.627843844118704e-18,6.3201199160597545e-06,2.7493476930790515e-16,0.0,1.3691956794380122e-25,1.0115984484744215e-06,1.2069437134362587e-20,2.434955773951404e-21,4.857400915305982e-30,1.7446456114166076e-12,1.1160809822451569e-14,6.965367297040618e-48,9.591926656346223e-11,1.0107327837581334e-32,4.535063673060497e-19,1.823477021790468e-34,6.293580750670259e-06,3.2375399511910274e-34,4.380212261220082e-08,6.854738533303772e-07,8.447762371570249e-06,6.528376803004371e-07,6.75524078021878e-08,2.8759304386039804e-07,1.752371604082124e-08,2.9392009082574064e-07,2.982011972436703e-08,3.5923759150498742e-06,2.844110858061959e-07,1.9309342249166926e-06,3.9702331819558565e-09,2.124539682867248e-06
1.0599861503927604e-09,0.08478463093452131,0.0,0.0020867291826105307,0.031075110263184432,0.3194044876944555,0.350477783937743,0.20701001768647107,0.09202012536085875,0.0,5.692269315742249e-18,6.351383774307955e-06,2.7903844656714247e-16,0.0,1.4102782300295134e-25,1.0223452150487569e-06,1.2309550568201136e-20,2.4591107750600264e-21,4.9298431482102236e-30,1.761881236536983e-12,1.1216019414495006e-14,7.139361404161298e-48,9.639492727630734e-11,1.025806940819058e-32,4.62523609266362e-19,1.8781902622752163e-34,6.324581767178451e-06,3.3019710484543585e-34,4.380261658153159e-08,6.857471554251481e-07,8.459641227058313e-06,6.528281491460151e-07,6.755093989111066e-08,2.874528304249889e-07,1.7537742314660896e-08,2.93712929710157e-07,3.00953008949019e-08,3.6121332769070144e-06,2.8504040560770924e-07,1.932815189795465e-06,3.989872849400253e-09,2.1349410307756497e-06
1.0652038422488296e-09,0.08478463093452131,0.0,0.00208668494119066,0.031075110263184432,0.31940446711779374,0.3504777526639543,0.2070100072873404,0.09202014415544348,0.0,5.756926369245908e-18,6.382647629760904e-06,2.831827730053569e-16,0.0,1.4523823411478047e-25,1.033121985250751e-06,1.2553224731755338e-20,2.483385061580202e-21,5.003002080542397e-30,1.7792010347592327e-12,1.127122900339187e-14,7.316815372357014e-48,9.687059234709133e-11,1.041030240546271e-32,4.716744494959113e-19,1.9342640057543104e-34,6.355581489404691e-06,3.3673581625835155e-34,4.380308468726592e-08,6.860161206140568e-07,8.471349309859943e-06,6.528184427558175e-07,6.754947998876028e-08,2.8731468041938224e-07,1.7551448457239866e-08,2.9350818770686474e-07,3.037173535669697e-08,3.6318769772646446e-06,2.856708594502604e-07,1.934644718303296e-06,4.009512515595126e-09,2.1453416040015282e-06
1.0704215341048988e-09,0.08478463093452131,0.0,0.002086640932066779,0.031075110263184432,0.31940444655207717,0.3504777213903337,0.20700999688897367,0.0920201629899092,0.0,5.821813062816972e-18,6.413911482418588e-06,2.8736794914221977e-16,0.0,1.4955282152692778e-25,1.0439283687760995e-06,1.280049455994503e-20,2.507778634589296e-21,5.0768812401314996e-30,1.7966049998236727e-12,1.1326438589141129e-14,7.497780547101732e-48,9.734626175678174e-11,1.056403417239451e-32,4.809601963515455e-19,1.991725157694642e-34,6.3865799174030054e-06,3.433710683666217e-34,4.380352722364878e-08,6.862808208025713e-07,8.48288918248462e-06,6.528085710256246e-07,6.75480279745453e-08,2.8717855928662935e-07,1.756483893496192e-08,2.933058518305579e-07,3.0649423057275333e-08,3.6516072120880197e-06,2.8630241039538913e-07,1.9364236300772953e-06,4.0291521805409125e-09,2.1557414052658677e-06
1.075639225960968e-09,0.08478463093452131,0.0,0.002086597151701778,0.031075110263184432,0.3194044259971254,0.3504776901168718,0.20700998649136843,0.09202018186359849,0.0,5.8869274901670286e-18,6.445175332280994e-06,2.915941754993149e-16,0.0,1.539736352517438e-25,1.0547639800437059e-06,1.305139515663943e-20,2.5322914951649395e-21,5.151484154805885e-30,1.8140931254924839e-12,1.1381648171741738e-14,7.682308779388112e-48,9.782193548774727e-11,1.0719272052008058e-32,4.903821644816815e-19,2.050601019967487e-34,6.417577051227432e-06,3.501038047348333e-34,4.380394448580547e-08,6.865413267457821e-07,8.494263375028257e-06,6.527985434127088e-07,6.75465837293727e-08,2.8704443302505645e-07,1.7577918182090336e-08,2.931059083647323e-07,3.092836394416221e-08,3.6713241747927107e-06,2.869350223372212e-07,1.938152735033676e-06,4.048791844238043e-09,2.1661404372532285e-06
1.0808569178170371e-09,0.08478463093452131,0.0,0.0020865535966039803,0.031075110263184432,0.3194044054527612,0.3504776588435595,0.20700997609452204,0.09202020077586197,0.0,5.952267780382755e-18,6.476439179348108e-06,2.9586165260018527e-16,0.0,1.5850275535602885e-25,1.0656284381735247e-06,1.3305961794638566e-20,2.556923644385013e-21,5.2268143523932556e-30,1.8316654055494212e-12,1.1436857751192664e-14,7.870452428204481e-48,9.829761352373876e-11,1.0876023387350884e-32,4.999416748252483e-19,2.1109192947072474e-34,6.448572890932014e-06,3.5693497348301703e-34,4.380433676955886e-08,6.867977080651137e-07,8.505474385338111e-06,6.52788368953868e-07,6.754514713564116e-08,2.869122681809412e-07,1.7590690599897065e-08,2.929083429058951e-07,3.120855796488504e-08,3.691028056249095e-06,2.875686599932103e-07,1.939832833385515e-06,4.0684315066869296e-09,2.1765387026120938e-06
1.0860746096731063e-09,0.08478463093452131,0.0,0.002086510263326879,0.031075110263184432,0.3194043849188103,0.35047762757038825,0.20700996569843205,0.09202021972605826,0.0,6.017832097764476e-18,6.507703023619914e-06,3.00170580970377e-16,0.0,1.6314229225215412e-25,1.0765213669630282e-06,1.3564229915654728e-20,2.5816750833276313e-21,5.30287536072067e-30,1.849321833799521e-12,1.149206732749286e-14,8.062264363011843e-48,9.877329584987021e-11,1.103429552149611e-32,5.096400546106312e-19,2.172708088188585e-34,6.479567436570802e-06,3.638655272862761e-34,4.380470437125321e-08,6.87050033264834e-07,8.516524679186934e-06,6.527780562827374e-07,6.754371807723402e-08,2.8678203184120614e-07,1.760316055586304e-08,2.9271314040599384e-07,3.149000506697337e-08,3.7107190447884745e-06,2.8820328889450694e-07,1.9414647156646765e-06,4.088071167887977e-09,2.1869362039552367e-06
1.0912923015291755e-09,0.08478463093452131,0.0,0.0020864671484688737,0.031075110263184432,0.3194043643951011,0.35047759629734965,0.207009955303096,0.09202023871355396,0.0,6.083618641653126e-18,6.538966865096396e-06,3.0452116113748596e-16,0.0,1.6789438699056401e-25,1.0874423948623725e-06,1.3826235130293978e-20,2.606545813071125e-21,5.3796707076145416e-30,1.867062404068815e-12,1.1547276900641292e-14,8.257797966220886e-48,9.92489824526e-11,1.1194095797542592e-32,5.19478637354617e-19,2.2359959147219744e-34,6.5105606881978556e-06,3.708964233744171e-34,4.3805047587584445e-08,6.872983697483638e-07,8.527416690455883e-06,6.52767613646409e-07,6.754229643951179e-08,2.8665369162613484e-07,1.7615332382928993e-08,2.925202852131307e-07,3.1772705197958956e-08,3.7303973262107237e-06,2.8883887537598684e-07,1.9430491627477375e-06,4.107710827841579e-09,2.1973329438600636e-06
1.0965099933852446e-09,0.08478463093452131,0.0,0.002086424248672977,0.031075110263184432,0.3194043438814652,0.3504775650244361,0.2070099449085114,0.09202025773772354,0.0,6.149625646246162e-18,6.570230703777537e-06,3.0891359363120467e-16,0.0,1.7276121155366087e-25,1.0983911549483184e-06,1.409201321803766e-20,2.631535834694026e-21,5.457203920900633e-30,1.8848871102040467e-12,1.1602486470636918e-14,8.457107135669024e-48,9.97246733197124e-11,1.1355431558615062e-32,5.294587628613422e-19,2.300811700567646e-34,6.541552645867241e-06,3.780286235315807e-34,4.380536671543643e-08,6.875427838343883e-07,8.538152821325744e-06,6.527570489213861e-07,6.754088210930423e-08,2.865272156821154e-07,1.7627210378795758e-08,2.923297611106202e-07,3.20566583053757e-08,3.750063083793374e-06,2.89475386565978e-07,1.9445869458857122e-06,4.127350486548117e-09,2.2077289248689816e-06
1.1017276852413138e-09,0.08478463093452131,0.0,0.002086381560626525,0.031075110263184432,0.3194043233777367,0.3504775337516399,0.20700993451467598,0.09202027679794944,0.0,6.21585138040302e-18,6.601494539663322e-06,3.1334807898336887e-16,0.0,1.7774496915107034e-25,1.1093672848969834e-06,1.4361600127224004e-20,2.6566451492750524e-21,5.535478528404059e-30,1.902795946072385e-12,1.1657696037478692e-14,8.660246287097417e-48,1.0020036844029877e-10,1.1518310147864273e-32,5.395817772212395e-19,2.367184787867929e-34,6.57254330963303e-06,3.8526309409587335e-34,4.380566205172367e-08,6.877833407727732e-07,8.548735442475967e-06,6.527463696288991e-07,6.753947497490203e-08,2.864025726744125e-07,1.763879880527171e-08,2.921415513544483e-07,3.234186433675967e-08,3.76971649830206e-06,2.9011279037571396e-07,1.9460788267374137e-06,4.146990144007963e-09,2.218124149489753e-06
1.106945377097383e-09,0.08478463093452131,0.0,0.0020863390810608785,0.031075110263184432,0.31940430288375254,0.3504775024789538,0.20700992412158725,0.09202029589362189,0.0,6.282294147440587e-18,6.63275837275373e-06,3.1782481772800627e-16,0.0,1.8284789451628937e-25,1.1203704269554794e-06,1.463503197502974e-20,2.681873757893093e-21,5.614498057949288e-30,1.920788905561151e-12,1.1712905601165579e-14,8.867270356628044e-48,1.0067606780473953e-10,1.168273890846714e-32,5.498490328099881e-19,2.4351449385980095e-34,6.603532679549306e-06,3.926008059590004e-34,4.380593389324012e-08,6.880201047602843e-07,8.55916689329118e-06,6.527355829496061e-07,6.753807492604807e-08,2.862797317799776e-07,1.765010188766578e-08,2.919556387091885e-07,3.2628323239649106e-08,3.789357748002218e-06,2.907510554885473e-07,1.947525557406288e-06,4.166629800221473e-09,2.2285186201958553e-06
1.1121630689534522e-09,0.08478463093452131,0.0,0.0020862968067511044,0.031075110263184432,0.3194042823993524,0.3504774712063711,0.207009913729243,0.09202031502413902,0.0,6.348952284919291e-18,6.6640222030487444e-06,3.22344010401384e-16,0.0,1.8807225420471505e-25,1.1314002279124986e-06,1.4912345047451722e-20,2.7072216616271934e-21,5.694266037360137e-30,1.9388659825775373e-12,1.1768115161696529e-14,9.078234803240761e-48,1.0115177140468574e-10,1.1848725183626893e-32,5.602618882874645e-19,2.5047223385350676e-34,6.634520755670158e-06,4.000427345658989e-34,4.3806182536514004e-08,6.882531389561164e-07,8.569449482074638e-06,6.527246957377054e-07,6.753668185392854e-08,2.861586626802947e-07,1.7661123814224894e-08,2.917720054824302e-07,3.2916034961584425e-08,3.8089870086719823e-06,2.9139015134895035e-07,1.9489278804805375e-06,4.1862694551890025e-09,2.2389123394268375e-06
1.1173807608095213e-09,0.08478463093452131,0.0,0.002086254734515659,0.031075110263184432,0.3194042619243787,0.35047743993388514,0.2070099033376408,0.09202033418890669,0.0,6.415824164420289e-18,6.695286030548345e-06,3.2690585754205805e-16,0.0,1.9342034689305434e-25,1.1424563390679149e-06,1.519357579928863e-20,2.732688861556543e-21,5.774785994459776e-30,1.957027171048339e-12,1.1823324719070505e-14,9.293195611250382e-48,1.0162747923304127e-10,1.2016276316573205e-32,5.708217085966927e-19,2.575947601245816e-34,6.665507538049682e-06,4.075898599143719e-34,4.380640827766819e-08,6.884825054972306e-07,8.57958548626828e-06,6.527137145344812e-07,6.753529565116328e-08,2.860393355542688e-07,1.7671868735614603e-08,2.9159063355777294e-07,3.3204999450108175e-08,3.828604453616182e-06,2.920300481513304e-07,1.9502865290763888e-06,4.205909108910887e-09,2.2493053095886827e-06
1.1225984526655905e-09,0.08478463093452131,0.0,0.00208621286121606,0.031075110263184432,0.31940424145867635,0.3504774086614898,0.20700989294677852,0.09202035338733854,0.0,6.482908191314236e-18,6.726549855252513e-06,3.315105596909222e-16,0.0,1.9889450368011414e-25,1.1535384162014463e-06,1.5478760854122693e-20,2.7582753587604607e-21,5.8560614570707244e-30,1.975272464919679e-12,1.1878534273286462e-14,9.512209292783769e-48,1.0210319128394478e-10,1.2185399650562345e-32,5.8152986496279885e-19,2.64885177209242e-34,6.696493026741982e-06,4.152431665547237e-34,4.38066114122864e-08,6.887082655135026e-07,8.589577152678968e-06,6.527026455813055e-07,6.753391621179641e-08,2.8592172107115855e-07,1.7682340764441036e-08,2.9141150442643666e-07,3.349521665276511e-08,3.848210253681379e-06,2.926707168286869e-07,1.9516022268843387e-06,4.225548761387459e-09,2.2596975330541635e-06
1.1278161445216597e-09,0.08478463093452131,0.0,0.002086171183756546,0.031075110263184432,0.31940422100209287,0.35047737738917895,0.20700988255665376,0.09202037261885587,0.0,6.5502028045221644e-18,6.757813677161229e-06,3.361583173912585e-16,0.0,2.0449708838897224e-25,1.1646461195404423e-06,1.5767937004301415e-20,2.783981154318383e-21,5.9380959530148524e-30,1.9936018581567434e-12,1.1933743824343354e-14,9.735332890256943e-48,1.0257890755275222e-10,1.2356102528877325e-32,5.923877348919636e-19,2.723466332256801e-34,6.727477221801173e-06,4.230036435893955e-34,4.3806792235285096e-08,6.889304791426841e-07,8.599426697710495e-06,6.526914948321187e-07,6.753254343128609e-08,2.858057903835581e-07,1.769254397481273e-08,2.912345992175382e-07,3.378668651710213e-08,3.867804577271866e-06,2.93312129041133e-07,1.9528756882182227e-06,4.245188412619037e-09,2.270089012163206e-06
1.1330338363777289e-09,0.08478463093452131,0.0,0.0020861296990837383,0.031075110263184432,0.31940420055447855,0.3504773461169471,0.20700987216726446,0.09202039188288773,0.0,6.617706476268875e-18,6.789077496274469e-06,3.408493311887872e-16,0.0,2.1023049787052767e-25,1.1757791137268512e-06,1.6061141210919428e-20,2.8098062493098514e-21,6.0208930101133764e-30,2.012015344743519e-12,1.1988953372240136e-14,9.962623978852216e-48,1.030546280360191e-10,1.252839229482803e-32,6.033967021703774e-19,2.7998232027833253e-34,6.75846012328137e-06,4.308722846726011e-34,4.3806951040790755e-08,6.891492055451779e-07,8.609136307601052e-06,6.526802679654086e-07,6.753117720649443e-08,2.8569151512042633e-07,1.7702482401941357e-08,2.910598987270818e-07,3.4079408990668296e-08,3.887387590366557e-06,2.939542571643041e-07,1.9541076180669808e-06,4.264828062605932e-09,2.280479749223242e-06
1.138251528233798e-09,0.08478463093452131,0.0,0.0020860884041862897,0.031075110263184432,0.31940418011568594,0.35047731484478867,0.20700986177860844,0.09202041117887064,0.0,6.685417711829362e-18,6.820341312592213e-06,3.4558380163171756e-16,0.0,2.1609716230843136e-25,1.1869370677834112e-06,1.6358410603800222e-20,2.835750644814501e-21,6.104456156186867e-30,2.0305129186825273e-12,1.2044162916975766e-14,1.01941406689953e-47,1.0353035273148338e-10,1.2702276291751383e-32,6.145581568631965e-19,2.8779547486398617e-34,6.789441731236702e-06,4.388500880099637e-34,4.3807088122022314e-08,6.89364502918629e-07,8.61870813866574e-06,6.526689703957088e-07,6.752981743567676e-08,2.855788673801708e-07,1.7712160041779773e-08,2.9088738344570896e-07,3.437338402101485e-08,3.906959456536735e-06,2.945970742776753e-07,1.955298712148945e-06,4.2844677113484414e-09,2.2908697465095717e-06
1.1434692200898672e-09,0.08478463093452131,0.0,0.0020860472960945262,0.031075110263184432,0.31940415968557,0.35047728357269853,0.20700985139068345,0.09202043050624875,0.0,6.75333504926865e-18,6.851605126114441e-06,3.5036192927079935e-16,0.0,2.2209954552539634e-25,1.1981196550791248e-06,1.665978248147807e-20,2.8618143419120476e-21,6.1887889190552394e-30,2.0490945739945688e-12,1.2099372458549194e-14,1.0429941608832474e-47,1.0400608163804806e-10,1.2877761863011455e-32,6.258734953134995e-19,2.9578937827972173e-34,6.820422045721304e-06,4.469380563581548e-34,4.380720377117901e-08,6.895764285123337e-07,8.628144317543804e-06,6.526576072846316e-07,6.752846401847105e-08,2.854678197237864e-07,1.7721580850695984e-08,2.907170335852531e-07,3.466861155569522e-08,3.926520336964535e-06,2.9524055415280695e-07,1.9564496569685434e-06,4.3041073588468624e-09,2.3012590062657202e-06
1.1486869119459364e-09,0.08478463093452131,0.0,0.0020860063718800897,0.031075110263184432,0.31940413926398825,0.3504772523006719,0.20700984100348746,0.09202044986447376,0.0,6.8214570591755045e-18,6.88286893684113e-06,3.5518391465937496e-16,0.0,2.282401452908869e-25,1.2093265532940582e-06,1.6965294311179884e-20,2.8879973416822793e-21,6.273894826537756e-30,2.0677603047184667e-12,1.2154581996959376e-14,1.067008598670774e-47,1.0448181475576427e-10,1.3054856351999634e-32,6.37344120141246e-19,3.0396735703269435e-34,6.851401066789319e-06,4.551371970245314e-34,4.38072982793332e-08,6.897850386414674e-07,8.637446941450248e-06,6.526461835514615e-07,6.752711685588676e-08,2.853583451680492e-07,1.7730748745181855e-08,2.905488291041429e-07,3.496509154226494e-08,3.9460703904621824e-06,2.9588467124153767e-07,1.9575611298752663e-06,4.3237470051014734e-09,2.3116475307037906e-06
1.1539046038020055e-09,0.08478463093452131,0.0,0.0020859656286555672,0.031075110263184432,0.31940411885080083,0.35047722102870393,0.20700983061701836,0.09202046925300471,0.0,6.8897823443904066e-18,6.914132744772255e-06,3.600499583534306e-16,0.0,2.345214936301872e-25,1.2205574443835192e-06,1.727498372880713e-20,2.9142996452050443e-21,6.359777406453035e-30,2.086510104910814e-12,1.2209791532205267e-14,1.0914633533639992e-47,1.0495755208581452e-10,1.3233567102134776e-32,6.489714402422348e-19,3.1233278325175063e-34,6.882378794494896e-06,4.634485218667747e-34,4.380737193632807e-08,6.899903887011331e-07,8.646618078431513e-06,6.526347038833174e-07,6.752577585029366e-08,2.8525041717877114e-07,1.7739667601595236e-08,2.903827497316944e-07,3.5262823928281786e-08,3.965609773491865e-06,2.9652940066414193e-07,1.958633799124768e-06,4.343386650112548e-09,2.3220353220048243e-06
1.1591222956580747e-09,0.08478463093452131,0.0,0.0020859250635741253,0.031075110263184432,0.31940409844586964,0.3504771897567904,0.2070098202312741,0.09202048867130819,0.0,6.9583095397282e-18,6.945396549907797e-06,3.6496026091164994e-16,0.0,2.4094615713484812e-25,1.231812014541654e-06,1.758888853891781e-20,2.94072125356024e-21,6.446440186619031e-30,2.1053439686457236e-12,1.2265001064285817e-14,1.1163644525800222e-47,1.0543329363049598e-10,1.341390145686332e-32,6.60756870787064e-19,3.2088907510088154e-34,6.913355228892194e-06,4.718730472925308e-34,4.3807425030680264e-08,6.901925331802327e-07,8.655659767624896e-06,6.526231727449108e-07,6.752444090541044e-08,2.851440096641136e-07,1.774834125593432e-08,2.902187749913341e-07,3.556180866130566e-08,3.9851386401862225e-06,2.971747181974678e-07,1.9596683239419883e-06,4.363026293880351e-09,2.332422382319155e-06
1.1643399875141439e-09,0.08478463093452131,0.0,0.0020858846738291284,0.031075110263184432,0.3194040780490593,0.3504771584849267,0.20700980984625264,0.092020508118858,0.0,7.027037311695787e-18,6.976660352247729e-06,3.699150228954661e-16,0.0,2.4751673727451305e-25,1.243089954164507e-06,1.7907046714708375e-20,2.967262167827805e-21,6.533886694853053e-30,2.124261890014581e-12,1.2320210593199976e-14,1.1417179786988699e-47,1.059090393932039e-10,1.3595866759659456e-32,6.727018332200911e-19,3.2963969719451173e-34,6.944330370035375e-06,4.804117942590497e-34,4.380745784948711e-08,6.903915256751617e-07,8.664574019521433e-06,6.526115943879052e-07,6.752311192629298e-08,2.8503909696796296e-07,1.7756773503642987e-08,2.900568842227917e-07,3.5862045688898624e-08,4.004657142369396e-06,2.978206002630721e-07,1.9606653545861676e-06,4.382665936405139e-09,2.342808713766755e-06
1.169557679370213e-09,0.08478463093452131,0.0,0.0020858444566537607,0.031075110263184432,0.3194040576602368,0.350477127213109,0.207009799461952,0.09202052759513528,0.0,7.095964358205232e-18,7.007924151792028e-06,3.7491444486911604e-16,0.0,2.5423587071012157e-25,1.2543909578125923e-06,1.822949639799578e-20,2.9939223890877097e-21,6.622120458971753e-30,2.143263863125801e-12,1.2375420118946704e-14,1.1675300691112205e-47,1.0638478937841555e-10,1.3779470354025248e-32,6.848077552583958e-19,3.385881610146245e-34,6.975304217978616e-06,4.890657882728264e-34,4.380747067833835e-08,6.905874189033289e-07,8.673362816231888e-06,6.52599972859902e-07,6.752178881932273e-08,2.8493565386337106e-07,1.7764968099445824e-08,2.8989705660329915e-07,3.6163534958624955e-08,4.02416542957858e-06,2.9846702391536436e-07,1.961625532417627e-06,4.40230557768716e-09,2.3531943184376023e-06
