Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),H2NOX(204),HOX(29),HNOX(512),H2NO(88),NX(539),HNX(511),OX(27),H2NO3(231),CH3OX(210),CH2OX(659),CHOX(675),HNOH(93),H2NX(201),H3NX(202),HNO2(94),HONO(92),H2X(216),HNO(87),N2O2(378),NO3(95),H3NO3(626)
7.199006860650802e-10,0.1547348997255798,0.0,0.003827570479495567,0.031074729579003316,0.17581734587736175,0.19937721537859182,0.20700989505542744,0.09231966969311513,4.332418979444564e-18,3.8411063597212087e-10,0.007558315413701755,0.0016943703956510373,2.3802556612220388e-12,4.9274904135142427e-14,5.354724797114388e-05,7.1630256190455795e-12,5.653833447367476e-10,1.311230342104961e-16,5.995801111609607e-08,4.062775165530875e-07,1.1871521749892093e-24,0.001624268665555634,1.7546872827621167e-16,2.7065829646558075e-10,1.2884297035207578e-19,0.007527292201771319,4.552151839775447e-18,3.7496337055557234e-08,7.384253860551521e-09,7.881354328471538e-06,1.4397110834862646e-08,2.2235082889331566e-08,5.9648265463391005e-09,2.5523054251620723e-08,6.001391120215872e-09,0.1390020425292926,2.1077818561819086e-06,5.760744179470173e-08,2.4890757336142814e-06,0.13874497145896963,1.793379728005088e-06,1.777338228288886e-11,4.24134210297106e-08,0.001115227221079405,2.2804311125811132e-09,2.9802212244126574e-09,7.027731368234955e-05,0.00019500411990716827,1.1876992125377892e-09,0.0017816493108659404,3.6025265976993954e-13,0.0004538820000227438,0.004082349277935472
7.241146353441576e-10,0.1547348997255798,0.0,0.0038275277169280285,0.031074728196500524,0.17536218743449858,0.198876155510477,0.20700988221405264,0.09232348915043974,4.510856403213684e-18,3.903080303492825e-10,0.0075902371332309815,0.0017199574156928595,2.4517712955935783e-12,5.056961770943303e-14,5.422533484816418e-05,7.320605793709693e-12,5.734760713551952e-10,1.3343747627129692e-16,6.063251616459582e-08,4.0865084415165054e-07,1.222057929576174e-24,0.0016306778242225354,1.7852399401726217e-16,2.7484155571232447e-10,1.324088799538761e-19,0.007558624052930957,4.672810409706558e-18,3.749774302612352e-08,7.366746524055292e-09,7.890030728311362e-06,1.4360690359880211e-08,2.223483199772192e-08,5.950850582557845e-09,2.565046468563007e-08,5.9871918974695594e-09,0.1394089964196057,2.1171146891159307e-06,5.7590129808247474e-08,2.50400056597647e-06,0.13915753525231928,1.8024956429810983e-06,1.794724484817669e-11,4.307869040378409e-08,0.0011199542179405671,2.277218101776472e-09,2.979621694544698e-09,7.075310203497482e-05,0.00019767913840466252,1.2095054148278698e-09,0.001799573731551159,3.712156335988071e-13,0.00045718221230646954,0.004132430881731864
7.28328584623235e-10,0.1547348997255798,0.0,0.0038274851545462424,0.031074726812692553,0.17490955220168325,0.19837757785058485,0.20700986937946747,0.09232733186282417,4.69535833037966e-18,3.9656422788433467e-10,0.007622054441646903,0.001745736590774797,2.524917828523251e-12,5.188981351936357e-14,5.4907433882963664e-05,7.480642601888486e-12,5.816375426932774e-10,1.357789681252877e-16,6.131042026366946e-08,4.1102410242973347e-07,1.257776404969528e-24,0.0016370603973699495,1.8161390990943832e-16,2.7906208402153374e-10,1.3605081517416813e-19,0.007589846143500733,4.795898792072494e-18,3.749916127433672e-08,7.349312773780437e-09,7.898530937456477e-06,1.4324451517486949e-08,2.2234582287741095e-08,5.936963476432465e-09,2.5777746375043074e-08,5.973083788888924e-09,0.13981321304608413,2.126428405759135e-06,5.7573703506447436e-08,2.5189292635632728e-06,0.1395674413346059,1.811595105269045e-06,1.812169307050813e-11,4.375018275164226e-08,0.001124665089674775,2.274044285109275e-09,2.9790057466102134e-09,7.122806443960898e-05,0.00020037220961621494,1.2315683883770733e-09,0.0018175365464634787,3.8242711490149385e-13,0.0004604791806507995,0.004182778065375896
7.325425339023124e-10,0.1547348997255798,0.0,0.0038274427890706082,0.031074725427541812,0.17445942090190233,0.1978814632561848,0.20700985655164916,0.09233119778469497,4.886085993413696e-18,4.0287934554398224e-10,0.007653767805329182,0.001771707506781627,2.5997200030202607e-12,5.3235819799073957e-14,5.559353511165449e-05,7.643158042915506e-12,5.898679361490834e-10,1.3814766622675445e-16,6.199171711582404e-08,4.133972912085839e-07,1.2943215815361447e-24,0.001643416506650432,1.8473865657564116e-16,2.833199469286607e-10,1.397699087183791e-19,0.007620958947856713,4.921450172246039e-18,3.7500591745483e-08,7.331952476992878e-09,7.906858041700613e-06,1.4288392891771561e-08,2.2234333740067528e-08,5.923164376178806e-09,2.5904899145917737e-08,5.959065913196763e-09,0.14021471264156524,2.1357231758642625e-06,5.7558148757779695e-08,2.5338618379580887e-06,0.13997470956008304,1.8206781269086707e-06,1.8296724343611466e-11,4.442791518935709e-08,0.0011293598989676648,2.2709089879185028e-09,2.9783738649546425e-09,7.170219522516532e-05,0.0002030833009884635,1.2538893002708368e-09,0.0018355371513631249,3.938906495186584e-13,0.0004637728221675976,0.004233389771808311
7.367564831813898e-10,0.1547348997255798,0.0,0.003827400617270691,0.031074724041011845,0.17401177444994567,0.197387792780955,0.20700984373057482,0.09233508687014863,5.083203652293948e-18,4.092534983164407e-10,0.0076853776874827836,0.0017978697439696644,2.6762027229370412e-12,5.460796657979673e-14,5.628362853062712e-05,7.80817414840905e-12,5.981674282512741e-10,1.4054372701532756e-16,6.267640042897468e-08,4.1577041031032627e-07,1.3317075951577913e-24,0.001649746273018616,1.8789841438484251e-16,2.876152090812469e-10,1.435673026496958e-19,0.00765196293739606,5.049497962736985e-18,3.7502034385316953e-08,7.314665495395577e-09,7.915015080370015e-06,1.4252513081559978e-08,2.2234086335667825e-08,5.909452441059705e-09,2.6031922874879343e-08,5.9451374006115996e-09,0.14061351524754997,2.144999166735936e-06,5.754345171966903e-08,2.5487983001958076e-06,0.1403793595891802,1.8297447199865227e-06,1.847233607946996e-11,4.511190472407874e-08,0.0011340387081734836,2.2678115489654943e-09,2.9777265227193584e-09,7.217548893160722e-05,0.0002058123796426887,1.2764693098249842e-09,0.0018535749474945312,4.056097976614979e-13,0.00046706305526477023,0.004284264943387864
7.409704324604672e-10,0.1547348997255798,0.0,0.003827358635964717,0.031074722653067256,0.1735665939500167,0.19689654767249937,0.20700983091622152,0.09233899907295874,5.2868786247404985e-18,4.1568679922471045e-10,0.007716884548168329,0.0018242228770967072,2.754391051743476e-12,5.600658568060638e-14,5.69777040977748e-05,7.975712981594128e-12,6.065361946640137e-10,1.4296730691593261e-16,6.336446391645433e-08,4.1814345955795814e-07,1.369948737999848e-24,0.0016560498167367062,1.9109336345235265e-16,2.9194793424663095e-10,1.4744414839647992e-19,0.007682858580563684,5.180075802886237e-18,3.750348914005758e-08,7.297451685279614e-09,7.923005046784273e-06,1.421681070022692e-08,2.223384005579398e-08,5.895826841217403e-09,2.6158817487273544e-08,5.931297392673467e-09,0.1410096407165097,2.1542565432755973e-06,5.752959883181865e-08,2.5637386607607175e-06,0.1407814108908729,1.8387948966322502e-06,1.8648525708172777e-11,4.580216825471259e-08,0.0011387015793178957,2.264751320142835e-09,2.9770641820991793e-09,7.264794030562968e-05,0.00020855941238246835,1.299309568588325e-09,0.001871649341536773,4.1758813360482505e-13,0.0004703497996287509,0.004335402521988083
7.451843817395446e-10,0.1547348997255798,0.0,0.003827316842019087,0.031074721263673718,0.1731238606933776,0.19640770936990132,0.2070098181085666,0.09234293434658329,5.497281316370486e-18,4.2217935933980857e-10,0.007748288844332102,0.0018507664755497168,2.834310211293402e-12,5.743201069914784e-14,5.767575173369249e-05,8.145796636629773e-12,6.149744101918497e-10,1.4541856233874223e-16,6.405590129702261e-08,4.205164387753438e-07,1.4090594592785274e-24,0.0016623272573799113,1.9432368364009168e-16,2.9631818531956877e-10,1.5140160675944671e-19,0.007713646342878576,5.313217558555753e-18,3.750495595638423e-08,7.28031089767299e-09,7.930830888721597e-06,1.4181284375510204e-08,2.2233594881980443e-08,5.882286757508454e-09,2.6285582955364564e-08,5.917545042072271e-09,0.14140310871415945,2.163495468025502e-06,5.751657680970549e-08,2.5786829295847066e-06,0.1411808827450179,1.8478286690150512e-06,1.882529067776794e-11,4.649872257258622e-08,0.0011433485741007602,2.2617276661901876e-09,2.976387294593529e-09,7.31195442964192e-05,0.0002113243657011976,1.3224112203458112e-09,0.0018897597455543656,4.2982924537703914e-13,0.00047363297620724295,0.004386801449091739
7.49398331018622e-10,0.1547348997255798,0.0,0.0038272752323478777,0.031074719872797918,0.17268355615603034,0.1959212595013148,0.20700980530758747,0.09234689264417166,5.7145852507699154e-18,4.287312877939549e-10,0.0077795910298356806,0.0018775001034702702,2.9159855805836576e-12,5.888457700234481e-14,5.837776132285108e-05,8.318447237941604e-12,6.234822487845373e-10,1.4789764967912713e-16,6.475070629487323e-08,4.228893477872108e-07,1.4490543660266042e-24,0.0016685787138418194,1.9758955455686592e-16,3.007260243297654e-10,1.5544084791860957e-19,0.007744326686959828,5.44895732181435e-18,3.750643478143263e-08,7.263242978487146e-09,7.938495508888123e-06,1.4145932749327905e-08,2.2233350796041316e-08,5.868831381341154e-09,2.641221929657762e-08,5.903879512478707e-09,0.1417939387216981,2.172716101211809e-06,5.750437263823523e-08,2.5936311160457286e-06,0.14157779424465444,1.8568460493402506e-06,1.9002628454122464e-11,4.7201584362106493e-08,0.0011479797538988656,2.258739964416848e-09,2.9756963012514685e-09,7.359029605148971e-05,0.00021410720578947856,1.3457754011222366e-09,0.0019079055769484431,4.4233673439801227e-13,0.0004769125071922195,0.004438460665883135
7.536122802976994e-10,0.1547348997255798,0.0,0.0038272338039123306,0.03107471848040758,0.17224566199643215,0.1954371798815908,0.2070097925132614,0.09235087391857154,5.9389670994786624e-18,4.353426917937122e-10,0.007810791555485191,0.0019044233198778262,2.999442694505988e-12,6.03646217170893e-14,5.908372271474748e-05,8.493686939559653e-12,6.320598835418129e-10,1.5040472531760832e-16,6.544887263964012e-08,4.252621864191441e-07,1.4899482238576499e-24,0.0016748043043397095,2.0089115555864872e-16,3.051715124493203e-10,1.59563051439993e-19,0.007774900072552348,5.587329410619486e-18,3.750792556279055e-08,7.246247768661215e-09,7.946001765390734e-06,1.4110754477598178e-08,2.2233107780067388e-08,5.855459914515395e-09,2.653872657178498e-08,5.890299978377703e-09,0.1421821500380154,2.1819186007867733e-06,5.7492973565552714e-08,2.608583228966534e-06,0.14197216429827153,1.8658470498460168e-06,1.9180536520776206e-11,4.791077020140685e-08,0.0011525951797686335,2.2557876044308692e-09,2.9749916329107132e-09,7.406019091259363e-05,0.00021690789854238008,1.3694032391864582e-09,0.001926086258408307,4.551142151731244e-13,0.0004801883160031737,0.0044903791133382494
7.578262295767768e-10,0.1547348997255798,0.0,0.0038271925537203553,0.031074717086471384,0.17181016005324415,0.19495545250993948,0.20700977972556586,0.0923548781223358,6.1706067118853136e-18,4.420136766330803e-10,0.007841890869060252,0.0019315356787908378,3.0847072425920557e-12,6.187248372091305e-14,5.9793625725030934e-05,8.671537924461375e-12,6.407074867181134e-10,1.529399456198089e-16,6.615039406640264e-08,4.27634954497582e-07,1.5317559577287874e-24,0.001681004146419814,2.0422866574886545e-16,3.0965471000008913e-10,1.6376940628211576e-19,0.0078053669565523,5.728368368495098e-18,3.750942824849358e-08,7.229325104304007e-09,7.953352472213014e-06,1.4075748230061805e-08,2.2232865816423262e-08,5.842171569064962e-09,2.6665104883634886e-08,5.876805624904371e-09,0.14256776178186722,2.1911031224700755e-06,5.748236709700364e-08,2.6235392766136717e-06,0.14236401163204196,1.8748316828002102e-06,1.9359012378796883e-11,4.862629656298508e-08,0.001157194912448783,2.252869987874572e-09,2.9742737104308264e-09,7.452922441170648e-05,0.00021972640956657123,1.3932958550561424e-09,0.0019443012178633641,4.681653149980626e-13,0.00048346032727061557,0.004542555732312762
7.620401788558542e-10,0.1547348997255798,0.0,0.003827151478826014,0.031074715690958998,0.17137703234311458,0.1944760595676273,0.20700976694447848,0.0923589052077292,6.409687145028483e-18,4.487443457065432e-10,0.007872889415342511,0.0019588367293457516,3.1718050677518545e-12,6.34085036326421e-14,6.0507460136606364e-05,8.852022403919838e-12,6.494252297272478e-10,1.5550346693640679e-16,6.685526431568958e-08,4.300076518498109e-07,1.5744926527019546e-24,0.0016871783569625157,2.076022639786829e-16,3.141756764609598e-10,1.6806111080224706e-19,0.007835727793032201,5.8721089642055666e-18,3.7510942787020834e-08,7.212474816833688e-09,7.960550399693953e-06,1.4040912690107348e-08,2.22326248877444e-08,5.828965567102257e-09,2.67913543749227e-08,5.863395647682418e-09,0.142950792894019,2.200269819789284e-06,5.747254098924377e-08,2.638499266696726e-06,0.14275335479202422,1.8837999604973559e-06,1.9538053546641834e-11,4.934817981433191e-08,0.0011617790123629639,2.2499865281662734e-09,2.9735429449207464e-09,7.499739226708436e-05,0.00022256270418733023,1.4174543615030115e-09,0.0019625498884354416,4.814936735874207e-13,0.0004867284668198129,0.004594989463628022
7.662541281349316e-10,0.1547348997255798,0.0,0.0038271105763290183,0.03107471429384101,0.17094626105849386,0.193998983415708,0.2070097541699768,0.09236295512673505,6.656394693301299e-18,4.555348005220688e-10,0.007903787636143904,0.001986326015913925,3.2607621650057918e-12,6.497302380303507e-14,6.122521570071532e-05,9.035162616857021e-12,6.582132831470152e-10,1.5809544560308675e-16,6.756347713348211e-08,4.3238027830396107e-07,1.6181735547036907e-24,0.001693327052187497,2.1101212884730302e-16,3.187344704750471e-10,1.724393727624374e-19,0.007865983033265776,6.0185861914258905e-18,3.751246912729057e-08,7.195696733115203e-09,7.967598275008932e-06,1.40062465545989e-08,2.223238497693416e-08,5.815841140665364e-09,2.691747522700342e-08,5.8500692526650155e-09,0.14333126213935832,2.209418844119508e-06,5.7463483244491827e-08,2.653463206367814e-06,0.14314021214633194,1.8927518952557461e-06,1.971765756001463e-11,5.007643621855024e-08,0.0011663475396223545,2.2471366502480726e-09,2.972799737960794e-09,7.546469037939212e-05,0.00022541674745542984,1.4418798635585829e-09,0.0019808317083914967,4.951029427665867e-13,0.0004899926616547704,0.004647679248155019
7.70468077414009e-10,0.1547348997255798,0.0,0.0038270698433742105,0.031074712895088955,0.1705178285654823,0.19352420659278743,0.2070097414020385,0.09236702783106172,6.9109189180558115e-18,4.623851407140603e-10,0.007934585970334506,0.002014003078216515,3.3516046802106815e-12,6.656638830540646e-14,6.194688213799474e-05,9.220980829202213e-12,6.670718167237768e-10,1.6071603794049367e-16,6.82750262712158e-08,4.347528336890017e-07,1.662814071283441e-24,0.0016994503476588244,2.1445843870226065e-16,3.2333114985680507e-10,1.769054093353267e-19,0.007896133125752476,6.167835268408151e-18,3.751400721865564e-08,7.178990675595428e-09,7.974498782652718e-06,1.3971748533706416e-08,2.223214606716084e-08,5.80279753156747e-09,2.7043467658244966e-08,5.836825655978077e-09,0.1437091881089769,2.2185503447222113e-06,5.745518210492213e-08,2.6684311022213146e-06,0.1435246018872718,1.9016874994146559e-06,1.9897821971722162e-11,5.081108193496573e-08,0.001170900554028224,2.2443197903395337e-09,2.9720444818193115e-09,7.593111482790165e-05,0.0002282885041539039,1.4665734585203901e-09,0.0019991461210967054,5.089967861972533e-13,0.000493252839942443,0.004700624026896333
7.746820266930864e-10,0.1547348997255798,0.0,0.003827029277151056,0.031074711494675226,0.17009171740170928,0.19305171181282113,0.20700972864064138,0.09237112327214898,7.173452677104122e-18,4.69295464056259e-10,0.007965284853870118,0.00204186745143734,3.4443589087799538e-12,6.81889429262355e-14,6.267244913951459e-05,9.409499333255423e-12,6.760009993769761e-10,1.633654002541853e-16,6.898990548578164e-08,4.3712531783473657e-07,1.7084297723703876e-24,0.0017055483582899896,2.1794137163972492e-16,3.2796577159905974e-10,1.814604471097319e-19,0.007926178516241765,6.319891637644337e-18,3.751555701089912e-08,7.162356462436053e-09,7.981254564924003e-06,1.3937417350738503e-08,2.22319081418547e-08,5.789833991248623e-09,2.7169331922521506e-08,5.823664083765933e-09,0.1440845892222224,2.2276644687832557e-06,5.744762604719373e-08,2.683402960293834e-06,0.1439065420334511,1.9106067853316853e-06,2.0078544351537927e-11,5.1552133019728446e-08,0.0011754381150744658,2.24153539569711e-09,2.9712775596640795e-09,7.639666186675913e-05,0.00023117793880469438,1.491536235958673e-09,0.002017492574967954,5.231788789964517e-13,0.00049650893099718,0.0047538227410662106
7.788959759721638e-10,0.1547348997255798,0.0,0.0038269888748931266,0.03107471009257312,0.16966791027424377,0.19258148196294494,0.20700971588576333,0.09237524140117435,7.444192154113073e-18,4.762658664745971e-10,0.007995884719819456,0.002069918666333787,3.5390512943982863e-12,6.984103515576175e-14,6.340190636779421e-05,9.600740447055819e-12,6.850009992036141e-10,1.660436888345859e-16,6.97081085395262e-08,4.394977305717995e-07,1.755036391028807e-24,0.0017116211983488872,2.2146110550480553e-16,3.326383918799619e-10,1.8610572209601558e-19,0.007956119647757078,6.474790965525627e-18,3.751711845422962e-08,7.145793907644197e-09,7.987868222411215e-06,1.3903251741977715e-08,2.2231671184705005e-08,5.776949780629757e-09,2.72950683077461e-08,5.810583772039352e-09,0.14445748372872086,2.2367613614501487e-06,5.7440803777112354e-08,2.698378786064394e-06,0.1442860504318542,1.9195097653802087e-06,2.0259822286061167e-11,5.2299605426406135e-08,0.001179960281950096,2.238782924379164e-09,2.9704993457686372e-09,7.686132792131923e-05,0.00023408501567518305,1.5167692777235276e-09,0.0020358705234277135,5.376529074210542e-13,0.0004997608652653959,0.004807274332168704
7.831099252512412e-10,0.1547348997255798,0.0,0.003826948633877584,0.031074708688756777,0.1692463900575352,0.19211350010133674,0.20700970313738218,0.09237938216905948,7.723336887889382e-18,4.832964420600035e-10,0.008026385998391086,0.002098156249345775,3.635708427730956e-12,7.152301417856815e-14,6.413524345779863e-05,9.794726513755135e-12,6.940719834826752e-10,1.687510599569395e-16,7.042962920025078e-08,4.418700717316497e-07,1.8026498242119596e-24,0.0017176689814627475,2.25017817891862e-16,3.3734906606986196e-10,1.908424797312387e-19,0.007985956960619536,6.6325691419981455e-18,3.7518691499276865e-08,7.1293028212007916e-09,7.99434231447924e-06,1.3869250456518242e-08,2.223143517965702e-08,5.7641441699689945e-09,2.7420677134441877e-08,5.7975839665259194e-09,0.14482788971037014,2.2458411658685407e-06,5.743470422442155e-08,2.713358584454843e-06,0.14466314475988942,1.928396451946936e-06,2.044165337857612e-11,5.305351500656892e-08,0.0011844671135417184,2.236061845016437e-09,2.969710205713673e-09,7.732510958454623e-05,0.00023700969878460813,1.542273657952505e-09,0.0020542794248583156,5.524225686209755e-13,0.0005030085743104669,0.0048609777420739785
