Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),H2NOX(204),HOX(29),HNOX(512),H2NO(88),NX(539),HNX(511),OX(27),H2NO3(231),CH3OX(210),CH2OX(659),CHOX(675),HNOH(93),H2NX(201),H3NX(202),HNO2(94),HONO(92),H2X(216),HNO(87),N2O2(378),NO3(95)
1.2923574976324208e-09,0.1496765275186108,0.0,0.0036959677736936526,0.031074858645121543,0.19149634321709497,0.2108251559828009,0.20700859976927163,0.09273241270426032,4.144711036561386e-18,7.675921455698445e-10,0.01053484953878976,0.0012180296923001736,1.6213134053955273e-12,2.3294244958378004e-13,7.993329066296023e-05,2.5211552857213638e-11,8.354757168466139e-10,2.548567604012024e-16,1.16849843987009e-07,3.739685275484969e-07,2.8076198478774687e-24,0.0014722798595072529,2.383669355339454e-16,4.988995784136827e-10,4.844854980984561e-19,0.010419111384971235,6.169409949126526e-18,3.7286364891812294e-08,9.699450285818702e-09,8.464739882603576e-06,1.7058601121307532e-08,2.2744286743510764e-08,8.166537772527376e-09,4.7018004735600654e-08,8.195295233630331e-09,0.12474424286451129,3.7777117345576876e-06,7.29907169999343e-08,4.920446795308481e-06,0.12851854177383473,2.896417341293712e-06,4.909943737700406e-11,2.0902202329117838e-07,0.0008501504966006983,2.3169912536134325e-09,3.6258897182460183e-09,0.00013293157210857265,0.00045344606657378575,2.9155782017573186e-09,0.00110384842605794,1.8234419164622674e-13,1.3286234461377096e-05
1.2971717309371448e-09,0.1496765275186108,0.0,0.003695928021394754,0.03107485815722139,0.19122736475494995,0.21050848990232024,0.207008587368296,0.09273817174044412,4.252262728176497e-18,7.749620491492481e-10,0.01056286336761046,0.001229753028262833,1.6520073733698874e-12,2.3685905505557884e-13,8.056714747068194e-05,2.556011255193739e-11,8.430806655223754e-10,2.577116208166357e-16,1.1765563017418936e-07,3.753570667290209e-07,2.8599137733873823e-24,0.001476001751962696,2.4100146327401593e-16,5.038725147442458e-10,4.930624318149096e-19,0.01044599693467364,6.2728673511926866e-18,3.7288925999792424e-08,9.685999000376327e-09,8.464462817480633e-06,1.7032764880129448e-08,2.2744040583786464e-08,8.156133058524421e-09,4.7163820356628975e-08,8.184809698619934e-09,0.12499228406684489,3.7886673826425946e-06,7.305316999100731e-08,4.939145773184276e-06,0.1288025956510409,2.904570205023069e-06,4.9395168622700565e-11,2.110628298808321e-07,0.00085241006538713,2.3159014138447906e-09,3.6246485223674165e-09,0.0001334742223939138,0.000457413597851123,2.948275463630274e-09,0.0011108560443017653,1.8587119297748293e-13,1.3310696410546671e-05
1.3019859642418688e-09,0.1496765275186108,0.0,0.0036958883015035656,0.03107485766639855,0.19095933040636323,0.21019272845843798,0.20700857497285366,0.09274395312497094,4.36212228944818e-18,7.823711585149894e-10,0.010590812268752456,0.0012415329653340855,1.6831431927237367e-12,2.40825126127659e-13,8.120338599555499e-05,2.591205859943336e-11,8.507268976825812e-10,2.6058768399151177e-16,1.184636614446765e-07,3.767455640761867e-07,2.9129804521852827e-24,0.0014797134644544407,2.43654982989381e-16,5.088741528860007e-10,5.017567834720581e-19,0.01047281251469154,6.37764899788166e-18,3.729149793102126e-08,9.672591791199176e-09,8.464169737901818e-06,1.7007002726516794e-08,2.2743794626531457e-08,8.145767244028037e-09,4.730955961623388e-08,8.174363601198177e-09,0.12523932082315822,3.799611654786057e-06,7.311582584542579e-08,4.957846972114281e-06,0.1290857929746736,2.9127036864029294e-06,4.9691429184570015e-11,2.1311520808797589e-07,0.0008546646698779138,2.314818276953356e-09,3.623409867289118e-09,0.00013401620233740105,0.00046139842508288964,2.9812012887147104e-09,0.0011178727206802759,1.8944925290420966e-13,1.333502880414548e-05
1.3068001975465928e-09,0.1496765275186108,0.0,0.0036958486135704517,0.031074857172659225,0.1906922360583742,0.20987786763125893,0.20700856258292788,0.09274975682739225,4.4743285178013174e-18,7.898194871718994e-10,0.010618696395344166,0.0012533694268551312,1.7147250927470682e-12,2.448410707964695e-13,8.184200322917257e-05,2.6267409180662954e-11,8.584144829665563e-10,2.634850277307324e-16,1.1927393233246973e-07,3.781340195194863e-07,2.9668283336485872e-24,0.0014834150237303934,2.463275574646151e-16,5.139045214093846e-10,5.105696793368663e-19,0.010499558292408106,6.483766463805131e-18,3.729408066877084e-08,9.659228549919507e-09,8.463861062023924e-06,1.6981314328775805e-08,2.2743548868922227e-08,8.13544012094471e-09,4.7455223168448e-08,8.163956728179839e-09,0.1254853574127675,3.8105445982838174e-06,7.317868253039601e-08,4.976550355845556e-06,0.12936813762753266,2.920817794481282e-06,4.9988216711798376e-11,2.1517917108542302e-07,0.0008569143232462203,2.313741757768306e-09,3.622173790800265e-09,0.00013455751160473556,0.0004654005318949467,3.014356201212688e-09,0.001124898352486447,1.9307883952266469e-13,1.3359232104142799e-05
1.3116144308513168e-09,0.1496765275186108,0.0,0.003695808957156035,0.03107485667600968,0.19042607762081143,0.20956390342500247,0.20700855019850192,0.09275558281709881,4.5889206707613316e-18,7.973070481252426e-10,0.010646515899978733,0.0012652623353777192,1.746757319597424e-12,2.4890729840300373e-13,8.24829961492813e-05,2.6626182478665053e-11,8.661434908049729e-10,2.664037298308645e-16,1.2008643737450514e-07,3.7952243298862486e-07,3.0214659269096905e-24,0.0014871064564703066,2.4901924942376974e-16,5.189636484828657e-10,5.19502251598146e-19,0.010526234434756846,6.59123137500206e-18,3.729667419632452e-08,9.645909166825073e-09,8.463537198480747e-06,1.6955699357252302e-08,2.2743303308199557e-08,8.12515148315722e-09,4.760081165239553e-08,8.153588868438321e-09,0.12573039809252173,3.82146626005606e-06,7.324173803891172e-08,4.995255887829995e-06,0.12964963346891115,2.9289125383645918e-06,5.028552901192192e-11,2.172547319108458e-07,0.0008591590386098822,2.3126717728060968e-09,3.6209403293990497e-09,0.00013509814991219025,0.00046941990179586097,3.0477407221041043e-09,0.0011319328375322846,1.967604221497727e-13,1.338330677082222e-05
1.3164286641560408e-09,0.1496765275186108,0.0,0.003695769331830983,0.031074856176456295,0.1901608510261332,0.2092508318678258,0.20700853781955916,0.09276143106332285,4.705938468797307e-18,8.048338538838612e-10,0.010674270934716833,0.001277211612674201,1.7792441362006919e-12,2.530242196258014e-13,8.312636171992382e-05,2.6988396678247635e-11,8.739139904205797e-10,2.693438680801251e-16,1.2090117111067075e-07,3.809108044135199e-07,3.0769018010420555e-24,0.0014907877892859597,2.5173012153040473e-16,5.240515618742384e-10,5.285556383663948e-19,0.010552841108223212,6.700055408897639e-18,3.729927849696196e-08,9.632633530909483e-09,8.463198546583285e-06,1.6930157484315738e-08,2.2743057941667133e-08,8.114901126493907e-09,4.7746325694169855e-08,8.143259812872895e-09,0.12597444709695374,3.832376686653266e-06,7.3304990389185e-08,5.013963531229528e-06,0.1299302843347684,2.9369879272183523e-06,5.0583363686882965e-11,2.1934190346756618e-07,0.0008613988290318,2.3116082402339594e-09,3.6197095183233757e-09,0.00013563811702569162,0.0004734565181786238,3.081355369149583e-09,0.0011389760741463935,2.0049447130404166e-13,1.3407253262789752e-05
1.3212428974607648e-09,0.1496765275186108,0.0,0.0036957297371757905,0.031074855674005523,0.1898965522292706,0.20893864901164866,0.20700852544608295,0.09276730153514025,4.825422098158069e-18,8.123999164632988e-10,0.010701961651089451,0.0012892171797474826,1.8121898221514368e-12,2.571922464739293e-13,8.377209689158079e-05,2.7354069965681037e-11,8.817260508289262e-10,2.723055202583671e-16,1.2171812808382245e-07,3.8229913372430005e-07,3.133144585246035e-24,0.0014944590487213423,2.544602363876202e-16,5.291682889519146e-10,5.377309836735283e-19,0.010579378478846165,6.810250294261764e-18,3.73018935539772e-08,9.619401529922238e-09,8.462845496519243e-06,1.6904688384343378e-08,2.274281276669026e-08,8.104688848697587e-09,4.7891765904424946e-08,8.1329693543766e-09,0.1262175086384298,3.843275924261952e-06,7.336843762409351e-08,5.032673248925487e-06,0.1302100940379019,2.9450439702676296e-06,5.0881718663814296e-11,2.2144069852445175e-07,0.0008636337075203483,2.3105510798332382e-09,3.6184813915816333e-09,0.00013617741275991543,0.0004775103643223522,3.115200656893416e-09,0.0011460279611715557,2.0428145868647748e-13,1.3431072036981924e-05
1.3255757074350163e-09,0.1496765275186108,0.0,0.0036956941278698903,0.031074855219327967,0.18965947325396268,0.20865844103636727,0.2070085143146146,0.09277260393697487,4.935099241877253e-18,8.192429469023762e-10,0.01072682842843802,0.0013000702519692464,1.8422368232373163e-12,2.6098750753902533e-13,8.435528202369512e-05,2.7686148476373298e-11,8.887924965491821e-10,2.749894659063609e-16,1.224552857193564e-07,3.8354859403885525e-07,3.1844601797740083e-24,0.0014977545913571746,2.569338440036274e-16,5.337980013227835e-10,5.46094019314485e-19,0.010603202995348346,6.910607504265775e-18,3.730425628817667e-08,9.607529943157654e-09,8.462515756318763e-06,1.688182814773108e-08,2.274259227086211e-08,8.095530190466197e-09,4.8022599462521276e-08,8.123740772631845e-09,0.12643542320870635,3.8530757094088885e-06,7.342570516376101e-08,5.049513737473537e-06,0.13046120670933972,2.9522778760220795e-06,5.115068095596474e-11,2.2333956261434094e-07,0.0008656409091648081,2.3096050186517556e-09,3.617378399759714e-09,0.00013666220477684255,0.00048117354338708576,3.1458590363413553e-09,0.0011523819724016489,2.0773540031444024e-13,1.345240011137595e-05
1.3294752364118428e-09,0.1496765275186108,0.0,0.0036956621002093458,0.031074854808120084,0.18944673952496938,0.2084068642588421,0.20700850430005768,0.09277739145062817,5.03556929170934e-18,8.254288762679389e-10,0.01074916417964104,0.0013098768967522267,1.8696024870329514e-12,2.6443917171390724e-13,8.48817857357841e-05,2.7987438281730943e-11,8.951811696241245e-10,2.774200171758603e-16,1.2312026023224253e-07,3.846730790657246e-07,3.231214327071509e-24,0.0015007136376616868,2.5917349838890404e-16,5.379847320859705e-10,5.5370670628903935e-19,0.010624597278728765,7.001893660540581e-18,3.730639017663601e-08,9.59687558688619e-09,8.462209507644162e-06,1.686130391565616e-08,2.2742393953977e-08,8.087313511099636e-09,4.814029930033658e-08,8.115461514844628e-09,0.1266308678692853,3.861887826264242e-06,7.347737842639944e-08,5.064671565143476e-06,0.13068663046193643,2.9587750053222916e-06,5.1393104378765393e-11,2.2505660644093907e-07,0.0008674440056325509,2.3087578756402874e-09,3.6163876080011396e-09,0.00013709805247609868,0.00048448231515569093,3.173611968509872e-09,0.0011581064432873074,2.108812231690278e-13,1.347150751609135e-05
1.3333747653886694e-09,0.1496765275186108,0.0,0.0036956300919566082,0.031074854395022968,0.18923460740476622,0.20815586361527816,0.20700849428905815,0.0927821934910063,5.137730167803725e-18,8.316405817957359e-10,0.010771457999268257,0.0013197203303252948,1.8972768784108893e-12,2.679251031818436e-13,8.540983867720748e-05,2.8291029933620045e-11,9.015972327711364e-10,2.7986482200165033e-16,1.23786683717757e-07,3.8579753633797963e-07,3.278513429182968e-24,0.0015036661217960358,2.614258890549813e-16,5.42190414867437e-10,5.614014638019992e-19,0.010645946386279801,7.09410025474707e-18,3.730853109264042e-08,9.586249656068635e-09,8.461894477153698e-06,1.684082685746066e-08,2.274219575828243e-08,8.079121461786686e-09,4.825795174040272e-08,8.107207218730783e-09,0.12682567207319878,3.8706926829801454e-06,7.35291761511823e-08,5.079830686867977e-06,0.1309115090318489,2.965259458440648e-06,5.163586516876366e-11,2.2678129871206e-07,0.0008692439023333182,2.307914775895797e-09,3.6153986340183e-09,0.00013753345950923905,0.0004878023612753042,3.2015171283840482e-09,0.0011638364115209054,2.1406262127459304e-13,1.3490531932187332e-05
1.3372742943654959e-09,0.1496765275186108,0.0,0.0036955981029067318,0.031074853980040194,0.18902307478612654,0.20790543705239528,0.20700848428160726,0.09278701004138318,5.2416041340650715e-18,8.378780689372439e-10,0.010793709966843963,0.001329600509271052,1.9252623033031284e-12,2.714455234263743e-13,8.59394392018956e-05,2.8596933098439828e-11,9.080407222730006e-10,2.823239217030015e-16,1.2445455328152107e-07,3.8692196581889097e-07,3.326362188349992e-24,0.0015066120577373369,2.636910491557053e-16,5.464150634502614e-10,5.69178911212774e-19,0.01066725040539048,7.187233618488918e-18,3.731067902730663e-08,9.575652088868181e-09,8.461570855519375e-06,1.682039680388415e-08,2.2741997682490986e-08,8.070953938588358e-09,4.837555708064284e-08,8.098977777918994e-09,0.1270198380171357,3.879490303427124e-06,7.358109734307154e-08,5.094991082408612e-06,0.13113584440160053,2.9717312403964437e-06,5.187896201966297e-11,2.285136459580006e-07,0.0008710406060772857,2.3070756797357134e-09,3.6144114936501338e-09,0.00013796842586754398,0.0004911336726483194,3.229574783248278e-09,0.00116957182432057,2.172798474999085e-13,1.3509473599326374e-05
1.3411738233423224e-09,0.1496765275186108,0.0,0.003695566132858614,0.031074853563175374,0.18881213957119747,0.20765558252680943,0.2070084742776965,0.0927918410849693,5.347213660379491e-18,8.441413429375726e-10,0.01081592016166975,0.0013395173898597432,1.9535610746207205e-12,2.750006544900216e-13,8.647058565821588e-05,2.8905157442630617e-11,9.145116743246897e-10,2.8479735759555565e-16,1.2512386603046478e-07,3.8804636747181883e-07,3.374765333057026e-24,0.0015095514594338712,2.65969011818961e-16,5.506586914480913e-10,5.7703967042866865e-19,0.010688509423260646,7.281300105388792e-18,3.731283397174092e-08,9.565082823001964e-09,8.461238829848213e-06,1.680001358650062e-08,2.274179972533934e-08,8.06281083833412e-09,4.8493115614111344e-08,8.090773086836957e-09,0.12721336788852788,3.888280711329582e-06,7.363314101664155e-08,5.110152731417556e-06,0.13135963854407026,2.9781903562356063e-06,5.2122393820650624e-11,2.3025365465195102e-07,0.0008728341236519217,2.3062405481067633e-09,3.613426202261273e-09,0.0001384029515615864,0.0004944762401313089,3.2577851990085172e-09,0.0011753126291211106,2.2053315518578229e-13,1.3528332756467649e-05
1.345073352319149e-09,0.1496765275186108,0.0,0.003695534181614934,0.031074853144432157,0.18860179967144777,0.20740629800497457,0.20700846427731714,0.09279668660491229,5.454581423589328e-18,8.504304088365188e-10,0.010838088662825457,0.0013494709280525508,1.9821755122182135e-12,2.7859071897180546e-13,8.700327638902169e-05,2.9215712632569794e-11,9.210101250336078e-10,2.8728517099132123e-16,1.2579461907283246e-07,3.891707412602129e-07,3.423727618095663e-24,0.0015124843408051473,2.682598101466842e-16,5.549213123055856e-10,5.84984365904597e-19,0.010709723526901516,7.376306091073028e-18,3.7314995917061226e-08,9.554541795756317e-09,8.46089858374339e-06,1.6779677037713144e-08,2.2741601885587863e-08,8.054692058611938e-09,4.861062762976584e-08,8.082593040701324e-09,0.12740626386559986,3.897063930267592e-06,7.36853061959114e-08,5.12531561343903e-06,0.13158289342254945,2.9846368110308587e-06,5.2366159481536946e-11,2.3200133121031677e-07,0.0008746244618221209,2.305409342573465e-09,3.6124427747516784e-09,0.00013883703662093954,0.0004978300545355813,3.2861486401934275e-09,0.0011810587735731923,2.23822798138304e-13,1.3547109641869727e-05
1.3489728812959755e-09,0.1496765275186108,0.0,0.0036955022489820796,0.031074852723814213,0.18839205300761536,0.20715758146312443,0.20700845428046072,0.09280154658429773,5.563730308465088e-18,8.567452714696154e-10,0.010860215549170086,0.0013594610795048623,2.011107942857959e-12,2.822159400247524e-13,8.753750973170124e-05,2.952860833446835e-11,9.27536110419832e-10,2.897874031986685e-16,1.2646680951818854e-07,3.9029508714761165e-07,3.473253824628867e-24,0.0015154107157419618,2.705634772148737e-16,5.592029392988566e-10,5.930136246427566e-19,0.010730892803136192,7.472257973156139e-18,3.7317164854384275e-08,9.544028944001365e-09,8.460550297368307e-06,1.675938699074875e-08,2.274140416202017e-08,8.046597497758653e-09,4.872809340911861e-08,8.07443753550795e-09,0.12759852811741834,3.905839983678655e-06,7.373759191418166e-08,5.140479707914831e-06,0.13180561099079877,2.9910706098818846e-06,5.2610257678199606e-11,2.3375668199312136e-07,0.0008764116273303345,2.304582025307127e-09,3.611461225565835e-09,0.00013927068109388934,0.0005011951066277273,3.3146653699555526e-09,0.0011868102055425168,2.271490306218986e-13,1.3565804493093258e-05
1.3524824573751192e-09,0.1496765275186108,0.0,0.0036954735253676915,0.031074852343658223,0.1882037865157942,0.20693422053353927,0.2070084452862948,0.0928059329145387,5.663506246462485e-18,8.624507078798893e-10,0.010880094231216532,0.0013684834832541298,2.0374209430922254e-12,2.8550888272119295e-13,8.801963729475065e-05,2.981222359281026e-11,9.334330691169427e-10,2.920517744076154e-16,1.270730075106876e-07,3.91306974560856e-07,3.518313536319488e-24,0.0015180389016412861,2.72647807665765e-16,5.630726646761221e-10,6.003127793660417e-19,0.01074990689592323,7.559428713786971e-18,3.7319122868783043e-08,9.534591414965803e-09,8.46023011137878e-06,1.6741165570361577e-08,2.27412263091595e-08,8.039333016695261e-09,4.883377330602131e-08,8.0671184780003e-09,0.1277710276043563,3.913732324480634e-06,7.378475132984538e-08,5.154128412518576e-06,0.13200559900912398,2.996850212252232e-06,5.283022947289466e-11,2.3534306437039905e-07,0.0008780173692163836,2.3038407334508556e-09,3.6105794488437475e-09,0.00013966058447293227,0.0005042332540667724,3.3404617048625717e-09,0.0011919909722257933,2.301741344203162e-13,1.3582559915755345e-05
1.355992033454263e-09,0.1496765275186108,0.0,0.0036954448165381665,0.031074851961989412,0.18801599736550015,0.20671131657470065,0.2070084362949693,0.0928103309307609,5.764760576781602e-18,8.681770466364892e-10,0.01089993932614271,0.0013775354748280133,2.0639951138018616e-12,2.8883064689481776e-13,8.850301180267192e-05,3.009774954147411e-11,9.393523861445008e-10,2.943278884194385e-16,1.2768036535417263e-07,3.923188393183773e-07,3.563837441324973e-24,0.0015206618386431072,2.747426126428852e-16,5.669578050826036e-10,6.07681400938806e-19,0.010768884811716157,7.647375525170638e-18,3.7321086533006945e-08,9.525176610039e-09,8.459903682575012e-06,1.6722981561600914e-08,2.2741048548586212e-08,8.032087998091678e-09,4.893941617268336e-08,8.059819140294389e-09,0.12794301871185493,3.921618896964685e-06,7.383200691448312e-08,5.1677780673461324e-06,0.13220515479201525,3.0026195712164375e-06,5.3050468966848494e-11,2.369356725319712e-07,0.0008796205515734384,2.3031025341885183e-09,3.609699214808758e-09,0.0001400501310920067,0.0005072804897251159,3.366382605459084e-09,0.0011971759420381207,2.3322926805086576e-13,1.3599249254797755e-05
1.3595016095334067e-09,0.1496765275186108,0.0,0.0036954161223598262,0.03107485157881052,0.18782868406000425,0.2064888681313746,0.20700842730647795,0.0928147406205074,5.8675104182783775e-18,8.739242908442751e-10,0.010919750890981702,0.001386617021276795,2.090832165405808e-12,2.9218139636526214e-13,8.898763203226014e-05,3.038519322637267e-11,9.452940875806596e-10,2.9661577534036094e-16,1.2828888094428202e-07,3.9333068139377945e-07,3.609829080158891e-24,0.0015232795368144074,2.768479162047992e-16,5.708583698481558e-10,6.151199517365504e-19,0.010787826613420301,7.736103116789518e-18,3.73230558405763e-08,9.515784482391866e-09,8.45957113538045e-06,1.670483484458075e-08,2.2740870879460353e-08,8.02486236935527e-09,4.904502220331828e-08,8.052539448151487e-09,0.1281145030023325,3.9294997179273435e-06,7.38793579820208e-08,5.181428657202349e-06,0.13240427974418556,3.00837869054881e-06,5.327097514433951e-11,2.385345109973034e-07,0.0008812211792706377,2.302367401161566e-09,3.608820533079875e-09,0.00014043932102406564,0.0005103368067808494,3.392428260728968e-09,0.001202365077417118,2.3631461779849165e-13,1.3615872681962732e-05
1.3626602280046362e-09,0.1496765275186108,0.0,0.003695390310017438,0.031074851232660666,0.18766050770011217,0.20628905280045037,0.20700841921925378,0.09281871931181532,5.961278198283826e-18,8.79114687252292e-10,0.010937552678135188,0.0013948156551105368,2.1152116922556286e-12,2.9522198900227653e-13,8.942485431714359e-05,3.064553803041602e-11,9.50660779050455e-10,2.986849642873311e-16,1.2883753311019912e-07,3.9424131984665976e-07,3.651624407838096e-24,0.0015256309942737862,2.7875168557123635e-16,5.743820735870489e-10,6.218748204412313e-19,0.010804843409300964,7.816629420328729e-18,3.7324833037084063e-08,9.507350917686921e-09,8.459266712814738e-06,1.6688534585040394e-08,2.2740711054751937e-08,8.01837582220935e-09,4.91400362931286e-08,8.04600446121381e-09,0.12826840682180404,3.936587553053283e-06,7.392205501823708e-08,5.193714974913426e-06,0.13258312499694036,3.0135531461967635e-06,5.346965809248985e-11,2.3997879623130266e-07,0.0008826595639766776,2.301708381583476e-09,3.608031054472107e-09,0.00014078928706514875,0.0005130952510649019,3.415976171187623e-09,0.001207038829884476,2.391174215455109e-13,1.3630777553337267e-05
1.3658188464758656e-09,0.1496765275186108,0.0,0.003695364509341819,0.031074850885291893,0.18749271448423133,0.2060896042113867,0.20700841113431576,0.09282270743942016,6.056283996658282e-18,8.84322021562931e-10,0.010955327393375947,0.0014030381772571288,2.1398067948077398e-12,2.982863126398019e-13,8.986308374639639e-05,3.090744704362149e-11,9.560456418997767e-10,3.0076373561882386e-16,1.2938711981422577e-07,3.951519398865284e-07,3.693804087536345e-24,0.0015279782237320961,2.80663995779806e-16,5.779182851726749e-10,6.286870471198151e-19,0.010821831049310282,7.897795435667005e-18,3.732661479470571e-08,9.49893564898481e-09,8.458957521174553e-06,1.6672264348474642e-08,2.274055130285483e-08,8.011904870173016e-09,4.9235020836135204e-08,8.039485274006788e-09,0.1284219025110078,3.943670755099198e-06,7.3964828352321e-08,5.206002026473926e-06,0.1327616234251198,3.018719313591761e-06,5.36685559044806e-11,2.4142813488484505e-07,0.0008840958868699353,2.3010518059123175e-09,3.6072428474241423e-09,0.00014113896432760962,0.0005158610407199965,3.439625421781843e-09,0.0012117158989605565,2.4194498766908733e-13,1.3645629299402035e-05
1.3689774649470951e-09,0.1496765275186108,0.0,0.0036953387202401907,0.03107485053670622,0.1873253033335595,0.20589052131629199,0.20700840305165943,0.09282670499416032,6.152540582570937e-18,8.895462957677171e-10,0.010973075077985858,0.0014112845632995264,2.1646187291469793e-12,3.0137448744174897e-13,9.030231942115824e-05,3.117092540158803e-11,9.614486950220544e-10,3.0285211127728546e-16,1.299376395241188e-07,3.9606254149426233e-07,3.736370736639679e-24,0.001530321232489415,2.825848643339254e-16,5.81467011179508e-10,6.355569723138193e-19,0.01083878957905313,7.979604625890479e-18,3.732840110870777e-08,9.490538641667543e-09,8.458643646837854e-06,1.665602404857779e-08,2.2740391623185995e-08,8.00544946129043e-09,4.932997596669186e-08,8.032981833412876e-09,0.12857499119676985,3.950749336125986e-06,7.400767749579928e-08,5.2182898006778685e-06,0.13293977604011809,3.0238771955229983e-06,5.386766787217115e-11,2.428825301763397e-07,0.0008855301514702344,2.300397655694424e-09,3.606455918382106e-09,0.00014148835288838222,0.000518634170715373,3.463376148412713e-09,0.0012163962575503918,2.447974525543107e-13,1.3660428044422374e-05
1.3721360834183246e-09,0.1496765275186108,0.0,0.003695312942621208,0.031074850186905683,0.18715827317314634,0.20569180307133078,0.20700839497128032,0.09283071196684926,6.2500608173189236e-18,8.947875117730532e-10,0.010990795773154228,0.0014195547886976907,2.1896487542336357e-12,3.0448663380368373e-13,9.074256044034813e-05,3.143597823956564e-11,9.668699572737676e-10,3.0495011320358276e-16,1.3048909070821937e-07,3.9697312465077673e-07,3.779326984060175e-24,0.0015326600278336264,2.84514308725882e-16,5.850282581106584e-10,6.42484937660128e-19,0.010855719044054836,8.062060463507236e-18,3.7330191974356295e-08,9.482159860974828e-09,8.45832517485715e-06,1.6639813599385113e-08,2.274023201517138e-08,7.999009543904637e-09,4.942490181632469e-08,8.026494086624467e-09,0.12872767400210594,3.957823308137689e-06,7.405060196377824e-08,5.230578286280716e-06,0.13311758384937714,3.0290267947916892e-06,5.406699334267621e-11,2.4434198530016966e-07,0.0008869623612880874,2.2997459127101136e-09,3.6056702736188273e-09,0.00014183745283170452,0.0005214146360024639,3.487228486392291e-09,0.0012210798786493793,2.476749527653763e-13,1.3675173912370331e-05
1.375294701889554e-09,0.1496765275186108,0.0,0.0036952871763949353,0.031074849835892343,0.18699162293187588,0.20549344843670514,0.2070083868931739,0.09283472834827576,6.3488576546599454e-18,9.000456714005702e-10,0.011008489519978095,0.0014278488287896656,2.2148981318907408e-12,3.0762287235194677e-13,9.118380590068094e-05,3.170261069242049e-11,9.723094474745286e-10,3.070577633370016e-16,1.3104147183545494e-07,3.978836893370238e-07,3.822675470258142e-24,0.0015349946170404424,2.8645234643683685e-16,5.886020323980233e-10,6.494712858908053e-19,0.010872619489761344,8.14516643044163e-18,3.733198738690883e-08,9.473799272008583e-09,8.458002188976967e-06,1.6623632915271145e-08,2.2740072478245767e-08,7.992585066654276e-09,4.951979851475579e-08,8.020021981140847e-09,0.12887995204623776,3.964892683082026e-06,7.409360127489545e-08,5.242867471999082e-06,0.13329504785640517,3.0341681142111156e-06,5.426653192459126e-11,2.4580650342653516e-07,0.000888392519824738,2.2990965589698942e-09,3.6048859192369986e-09,0.00014218626424902605,0.0005242024315150728,3.5111825704440723e-09,0.0012257667353430027,2.5057762504461077e-13,1.3689867026925547e-05
1.3784533203607835e-09,0.1496765275186108,0.0,0.0036952614214728332,0.031074849483668246,0.1868253515424492,0.2052954563766351,0.20700837881733578,0.09283875412920406,6.448944141145015e-18,9.053207763874821e-10,0.011026156359462556,0.0014361666587926502,2.24036812679135e-12,3.1078332394277085e-13,9.162605489668421e-05,3.197082789459989e-11,9.777671844071603e-10,3.091750836152448e-16,1.3159478137534148e-07,3.98794235533994e-07,3.866418847264347e-24,0.0015373250073734226,2.8839899493683033e-16,5.921883404024402e-10,6.565163608329099e-19,0.010889490961539426,8.22892601802856e-18,3.73337873416236e-08,9.46545683973822e-09,8.457674771653257e-06,1.6607481910947998e-08,2.2739913011852677e-08,7.986175978469398e-09,4.9614666189811756e-08,8.01356546476524e-09,0.1290318264446096,3.971957472850935e-06,7.41366749512704e-08,5.2551573465115556e-06,0.1334721690607957,3.0393011566066757e-06,5.4466282951980434e-11,2.472760877020425e-07,0.0008898206305722052,2.298449576709735e-09,3.604102861173128e-09,0.00014253478723891605,0.0005269975521695523,3.5352385347034306e-09,0.0012304568008065517,2.535056063092526e-13,1.3704507511476154e-05
1.381611938832013e-09,0.1496765275186108,0.0,0.003695235677767731,0.031074849130235463,0.18665945794136785,0.20509782585933994,0.20700837074376147,0.09284278930037414,6.5503334164488645e-18,9.106128283869334e-10,0.011043796332521049,0.0014445082538040548,2.266060006445747e-12,3.1396810966139624e-13,9.206930652071483e-05,3.224063498009777e-11,9.832431868177774e-10,3.1130209597443084e-16,1.3214901779798565e-07,3.9970476322271464e-07,3.910559778702136e-24,0.0015396512060839953,2.903542716847861e-16,5.957871884138348e-10,6.636205074082826e-19,0.010906333504676832,8.313342727007694e-18,3.733559183375793e-08,9.457132529004075e-09,8.457343004073351e-06,1.6591360501463643e-08,2.2739753615444228e-08,7.979782228569785e-09,4.970950496544718e-08,8.007124485601754e-09,0.12918329830890388,3.979017689281105e-06,7.417982251845834e-08,5.2674478984613895e-06,0.13364894845824576,3.0444259248159304e-06,5.4666245407799926e-11,2.487507412498301e-07,0.0008912466970133245,2.2978049483895418e-09,3.603321105198815e-09,0.00014288302190697423,0.0005297999928649767,3.5593965127180976e-09,0.0012351500483048512,2.564590336462672e-13,1.3719095489119663e-05
