Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),H2NOX(204),HOX(29),HNOX(512),H2NO(88),NX(539),HNX(511),OX(27),H2NO3(231),CH3OX(210),CH2OX(659),CHOX(675),HNOH(93),H2NX(201),H3NX(202),HNO2(94)
2.278690539396043e-08,0.10054149576763871,0.0,0.0023466465741284305,0.03110085415229585,0.31817531214489964,0.34786575572971734,0.20696648086742808,0.09287642211774609,0.0,1.904307700797207e-11,0.002247710409045862,1.5934258591236715e-08,0.0,4.115046919972757e-14,8.581427669962471e-05,1.1926899993036153e-12,7.262773806876313e-13,8.559526148980037e-21,6.2118231396173476e-09,1.4979397472871023e-10,1.8278861399699646e-32,7.888269084890412e-07,1.203055351538626e-22,1.5083737570497576e-11,1.0723303927911491e-21,0.0018247063471316363,2.6380121403996245e-24,3.7442290585909695e-08,1.892896523345901e-07,8.24141677925167e-06,1.8516308114476267e-07,3.93635403491974e-08,1.2117738604152529e-07,4.395324340540777e-08,1.2393285632931234e-07,0.0005927116680056795,8.869585442040001e-05,1.588396758020222e-06,4.8155124207282015e-06,4.708929432146301e-05,1.6558087151376958e-06,6.561514972602289e-10,4.403710571939916e-05,0.0005251718304985555,2.126957622914894e-09,2.1565809787420894e-08,0.0003240356091135466
2.2844649563910058e-08,0.10054149576763871,0.0,0.002346320670524819,0.03110092091473507,0.3181699909945618,0.3478591452820674,0.20696636936185134,0.09288007878021237,0.0,1.917795422586531e-11,0.002252642893948646,1.6048652268536727e-08,0.0,4.1600387191225254e-14,8.602018896904489e-05,1.2011039117811298e-12,7.299745118460232e-13,8.624550553504388e-21,6.218849108132358e-09,1.5017135854092546e-10,1.8513828551773472e-32,7.906325329256939e-07,1.2124329374623122e-22,1.5168355919964988e-11,1.0843347210752554e-21,0.0018278227460085676,2.6598924881861732e-24,3.743932468572386e-08,1.8926480604173403e-07,8.238819752344676e-06,1.8513384610637902e-07,3.935805224036154e-08,1.2117591948927468e-07,4.39643503234779e-08,1.2393841653176846e-07,0.0005954373431402585,8.890782873191308e-05,1.5912970237573813e-06,4.817683239872176e-06,4.7206281428692655e-05,1.651130235809567e-06,6.57195107127278e-10,4.415328671939804e-05,0.0005274856904333041,2.1273736575739517e-09,2.1564398369211522e-08,0.0003255964995948202
2.2902393733859686e-08,0.10054149576763871,0.0,0.0023459948398481026,0.03110098767829186,0.31816466086792355,0.34785253496762925,0.2069662578823143,0.09288374117006525,0.0,1.9313422013458332e-11,0.002257571925286628,1.616355864294087e-08,0.0,4.2053816499588756e-14,8.62259712720499e-05,1.2095542024329262e-12,7.33681123965898e-13,8.689902275893595e-21,6.2258547692408495e-09,1.505487306109643e-10,1.8751220791134374e-32,7.924372223880985e-07,1.2218604646671277e-22,1.525315342138942e-11,1.0964366490173185e-21,0.0018309332613635498,2.681912447807151e-24,3.743635964542572e-08,1.8923999229515362e-07,8.236228211822978e-06,1.8510461786870686e-07,3.935256536558025e-08,1.2117444050621387e-07,4.397541774866386e-08,1.2394396402759754e-07,0.0005981684863568085,8.911975838822011e-05,1.594196491603116e-06,4.8198471434485645e-06,4.732325458219199e-05,1.646477754795034e-06,6.582384053533422e-10,4.426941570060555e-05,0.0005298031029153768,2.1277886352600275e-09,2.1562987370835787e-08,0.0003271607238632807
2.2960137903809313e-08,0.10054149576763871,0.0,0.00234566908212134,0.031101054442966517,0.318159321778662,0.3478459247864181,0.206966146428837,0.0928874092764309,0.0,1.9449481247225818e-11,0.0022624975059709817,1.627897854786672e-08,0.0,4.2510772818107425e-14,8.643162392149498e-05,1.2180409346757447e-12,7.373972180204413e-13,8.755582125669132e-21,6.232840234868837e-09,1.509260909353398e-10,1.8991057083913022e-32,7.942409766636375e-07,1.2313380802235267e-22,1.533812952039499e-11,1.1086366566396343e-21,0.0018340379039978713,2.704072770281653e-24,3.743339547694566e-08,1.8921521079944045e-07,8.233642104952881e-06,1.8507539643326557e-07,3.934707972524279e-08,1.2117294931625714e-07,4.3986446000898064e-08,1.2394949904651582e-07,0.0006009050928119154,8.933164338180716e-05,1.5970951565982447e-06,4.8220041933469955e-06,4.744021376573757e-05,1.6418510440602191e-06,6.592813888756102e-10,4.438549287083376e-05,0.000532124059122924,2.128202565090991e-09,2.1561576774628993e-08,0.00032872827900797767
2.301788207375894e-08,0.10054149576763871,0.0,0.002345343397366592,0.031101121208759238,0.3181539737404321,0.3478393147384493,0.2069660350014393,0.09289108308845657,0.0,1.9586132801287982e-11,0.0022674196389110774,1.6394912814756953e-08,0.0,4.2971271847441694e-14,8.663714722736461e-05,1.2265641718635536e-12,7.411227949852253e-13,8.821590912256024e-21,6.2398056159663014e-09,1.5130343951057166e-10,1.9233356498089406e-32,7.960437955368006e-07,1.2408659313157672e-22,1.5423283662996216e-11,1.1209352245767918e-21,0.0018371366846926785,2.726374210541594e-24,3.74304321921063e-08,1.891904612625742e-07,8.231061379636098e-06,1.8504618180149473e-07,3.934159531972155e-08,1.2117144614037466e-07,4.399743539787715e-08,1.2395502181526354e-07,0.0006036471576675189,8.954348370565683e-05,1.599993013855415e-06,4.824154450971255e-06,4.7557158963105326e-05,1.637249878422588e-06,6.603240546848653e-10,4.450151843532911e-05,0.0005344485502506354,2.1286154560836043e-09,2.156016656316776e-08,0.0003302991621197682
2.307562624370857e-08,0.10054149576763871,0.0,0.0023450177856049405,0.03110118797567004,0.3181486167668666,0.3478327048237378,0.20696592360014074,0.0928947625953106,0.0,1.9723377547415242e-11,0.0022723383270144898,1.651136227308112e-08,0.0,4.343532929545451e-14,8.684254149680784e-05,1.235123977287001e-12,7.448578558382064e-13,8.887929444982823e-21,6.246751022519343e-09,1.5168077633318633e-10,1.947813820379856e-32,7.978456787892024e-07,1.2504441652418104e-22,1.5508615295602794e-11,1.1333328340714904e-21,0.0018402296142090168,2.7488175274464725e-24,3.742746980262027e-08,1.8916574339589244e-07,8.228485984403665e-06,1.8501697397475554e-07,3.9336112149372366e-08,1.211699311966199e-07,4.400838625502532e-08,1.23960532557632e-07,0.0006063946760909048,8.975527935324137e-05,1.6028900585582515e-06,4.8262979772346455e-06,4.7674090158070596e-05,1.6326740355028957e-06,6.613663998245331e-10,4.4617492596816734e-05,0.000536776567509708,2.1290273171542076e-09,2.1558756719267073e-08,0.00033187337029131806
2.3133370413658196e-08,0.10054149576763871,0.0,0.0023446922468565146,0.031101254743698833,0.3181432508715759,0.34782609504229867,0.20696581222496055,0.09289844778618227,0.0,1.9861216355032912e-11,0.002277253573186985,1.662832775033749e-08,0.0,4.39029608770434e-14,8.704780703417318e-05,1.2437204141728667e-12,7.486024015597225e-13,8.954598533081574e-21,6.2536765635621675e-09,1.520581013997171e-10,1.9725421473636445e-32,7.996466261996009e-07,1.260072929413214e-22,1.559412386502428e-11,1.1458299669703615e-21,0.0018433167032878678,2.7714034837981604e-24,3.7424508320088346e-08,1.891410569140598e-07,8.225915868409788e-06,1.8498777295433268e-07,3.933063021453501e-08,1.2116840470015775e-07,4.401929888546061e-08,1.2396603149449073e-07,0.0006091476432546998,8.996703031851585e-05,1.6057862859605007e-06,4.828434832555836e-06,4.779100733440812e-05,1.6281232956781482e-06,6.624084213897416e-10,4.473341555554386e-05,0.0005391081021278171,2.12943815711945e-09,2.1557347225977346e-08,0.0003334509006171039
2.3191114583607824e-08,0.10054149576763871,0.0,0.0023443667811405083,0.031101321512845365,0.31813787606814836,0.34781948539414725,0.2069657008759178,0.09290213865028175,0.0,1.999965009122585e-11,0.0022821653803325303,1.6745810072054858e-08,0.0,4.437418231397308e-14,8.725294414104339e-05,1.2523535456835155e-12,7.523564331324908e-13,9.021598985687792e-21,6.2605823471888315e-09,1.52435414706704e-10,1.9975225682966098e-32,8.014466375439146e-07,1.2697523713550252e-22,1.5679808818474795e-11,1.1584271057198042e-21,0.0018463979626501866,2.7941328463557085e-24,3.7421547755997546e-08,1.8911640153503732e-07,8.223350981425637e-06,1.8495857874143598e-07,3.932514951553347e-08,1.2116686686329244e-07,4.4030173599963737e-08,1.2397151884381493e-07,0.0006119060543368628,9.017873659591141e-05,1.6086816913851886e-06,4.830565076855123e-06,4.790791047589206e-05,1.6235974420355627e-06,6.63450116526397e-10,4.484928750932211e-05,0.0005414431453490881,2.1298479846969885e-09,2.155593806658159e-08,0.00033503175019341337
2.324885875355745e-08,0.10054149576763871,0.0,0.002344041388475203,0.031101388283109283,0.3181324923701499,0.3478128758792985,0.20696558955303115,0.09290583517684019,0.0,2.0138679620743087e-11,0.0022870737513532844,1.686381006179436e-08,0.0,4.484900933470868e-14,8.745795311626962e-05,1.2610234349163613e-12,7.561199515416048e-13,9.088931611840448e-21,6.267468480564821e-09,1.528127162506935e-10,2.022757031022401e-32,8.03245712595242e-07,1.2794826387056745e-22,1.576566960357765e-11,1.1711247333618255e-21,0.0018494734029969398,2.8170063858501856e-24,3.741858812171957e-08,1.8909177698005075e-07,8.220791273833122e-06,1.8492939133720214e-07,3.931967005267627e-08,1.211653178954962e-07,4.40410107069499e-08,1.239769948207132e-07,0.0006146699045206795,9.039039818032874e-05,1.6115762702237781e-06,4.83268876955115e-06,4.802479956629604e-05,1.619096260327503e-06,6.644914824302795e-10,4.4965108653569046e-05,0.0005437816884340625,2.130256808506237e-09,2.1554529224592495e-08,0.0003366159161183479
2.330660292350708e-08,0.10054149576763871,0.0,0.0023437160688779845,0.031101455054490076,0.3181270997911247,0.3478062664977678,0.20696547825631909,0.09290953735510954,0.0,2.027830580600253e-11,0.0022919786891496016,1.6982328541151216e-08,0.0,4.532745767424946e-14,8.766283425600545e-05,1.2697301449033252e-12,7.598929577745322e-13,9.156597220481922e-21,6.274335069938424e-09,1.5319000602823902e-10,2.0482474937226757e-32,8.050438511238782e-07,1.2892638792168662e-22,1.5851705668370017e-11,1.1839233335298854e-21,0.0018525430350091437,2.8400248769995335e-24,3.7415629428509183e-08,1.890671829735594e-07,8.218236696618665e-06,1.8490021074269634e-07,3.931419182625686e-08,1.211637580034376e-07,4.405181051244285e-08,1.239824596374556e-07,0.0006174391889947563,9.06020150671312e-05,1.6144700179353329e-06,4.834805969558007e-06,4.814167458939315e-05,1.6146195389273612e-06,6.655325163461574e-10,4.508087918134883e-05,0.000546123722659673,2.1306646370691363e-09,2.155312068374958e-08,0.00033820339549182345
2.3364347093456707e-08,0.10054149576763871,0.0,0.0023433908223653706,0.031101521826987104,0.31812169834459464,0.34779965724957,0.2069653669857998,0.0929132451743626,0.0,2.0418529507095552e-11,0.0022968801966200274,1.710136632975662e-08,0.0,4.580954307396323e-14,8.786758785374008e-05,1.2784737386103066e-12,7.636754528211125e-13,9.224596620457996e-21,6.2811822206519225e-09,1.535672840359005e-10,2.0739959249477805e-32,8.068410528973329e-07,1.2990962407534676e-22,1.5937916461307478e-11,1.1968233904447591e-21,0.0018556068693479015,2.863189098523447e-24,3.741267168750298e-08,1.8904261924322464e-07,8.215687201366904e-06,1.848710369589139e-07,3.930871483655399e-08,1.2116218739101013e-07,4.406257332005158e-08,1.239879135035016e-07,0.0006202139029530125,9.081358725213861e-05,1.6173629300456896e-06,4.8369167352827485e-06,4.825853552895595e-05,1.610167068786369e-06,6.665732155669097e-10,4.5196599283411916e-05,0.0005484692393192101,2.1310714788109247e-09,2.1551712428016393e-08,0.0003397941854155717
2.3422091263406334e-08,0.10054149576763871,0.0,0.0023430656489530186,0.03110158860059962,0.3181162880440597,0.34779304813472045,0.20696525574149127,0.09291695862389297,0.0,2.0559351581791624e-11,0.0023017782766612946,1.7220924245279448e-08,0.0,4.629528128142125e-14,8.807221420033185e-05,1.2872542789366491e-12,7.674674376735535e-13,9.292930620517817e-21,6.28801003715259e-09,1.539445502702445e-10,2.10000430364746e-32,8.086373176803486e-07,1.3089798712933976e-22,1.602430143126866e-11,1.2098253889103988e-21,0.0018586649166544387,2.8864998331582833e-24,3.740971490971792e-08,1.890180855198778e-07,8.213142740254426e-06,1.8484186998678146e-07,3.930323908383192e-08,1.211606062593611e-07,4.407329943094935e-08,1.2399335662552852e-07,0.0006229940415946744,9.102511473162069e-05,1.6202550021466388e-06,4.839021124623255e-06,4.8375382368756466e-05,1.6057386433913091e-06,6.676135774326761e-10,4.531226914823394e-05,0.0005508182297222941,2.1314773420609113e-09,2.155030444157772e-08,0.0003413882829931421
2.3479835433355962e-08,0.10054149576763871,0.0,0.002342740548655753,0.03110165537532673,0.3181108689029977,0.34778643915323415,0.20696514452341108,0.09292067769301493,0.0,2.0700772885542964e-11,0.002306672932168329,1.7341003103428093e-08,0.0,4.678468805023377e-14,8.827671358404075e-05,1.2960718287146165e-12,7.712689133264305e-13,9.361600029313874e-21,6.294818623003524e-09,1.5432180472784415e-10,2.1262746192015887e-32,8.104326452349181e-07,1.3189149189275165e-22,1.6110860027559705e-11,1.2229298143098066e-21,0.0018617171875501455,2.909957867671984e-24,3.7406759106050376e-08,1.8899358153748824e-07,8.21060326604345e-06,1.848127098271588e-07,3.9297764568340774e-08,1.2115901480692036e-07,4.4083989143854894e-08,1.2399878920745994e-07,0.0006257796001242689,9.123659750229068e-05,1.6231462298951053e-06,4.841119194966472e-06,4.849221509256633e-05,1.6013340587231151e-06,6.68653599330013e-10,4.542788896205382e-05,0.0005531706851948455,2.1318822350533006e-09,2.154889670883671e-08,0.00034298568532990277
2.353757960330559e-08,0.10054149576763871,0.0,0.0023424155214875784,0.031101722151167435,0.3181054409348647,0.3477798303051262,0.20696503333157676,0.09292440237106353,0.0,2.0842794271489133e-11,0.0023115641660342422,1.746160371795221e-08,0.0,4.727777913988614e-14,8.848108629056083e-05,1.3049264507088679e-12,7.75079880776682e-13,9.430605655401978e-21,6.301608080894288e-09,1.5469904740527928e-10,2.1528088714509202e-32,8.122270353203014e-07,1.3289015318595107e-22,1.6197591699918825e-11,1.2361371526009184e-21,0.001864763692636609,2.9335639928790277e-24,3.7403804287274975e-08,1.8896910703313171e-07,8.20806873207557e-06,1.8478355648084043e-07,3.929229129031687e-08,1.2115741322942903e-07,4.409464275501575e-08,1.2400421145049392e-07,0.0006285705737516158,9.144803556129909e-05,1.626036609012343e-06,4.843211003186976e-06,4.86090336841566e-05,1.596953113216327e-06,6.696932786910723e-10,4.5543458908910974e-05,0.0005555265970790547,2.132286165927989e-09,2.1547489214412198e-08,0.00034458638953304197
2.3595323773255217e-08,0.10054149576763871,0.0,0.002342090567461703,0.031101788928120582,0.31810000415309486,0.3477732215904118,0.20696492216600537,0.0929281326473944,0.0,2.0985416590461606e-11,0.0023164519811503317,1.758272690064456e-08,0.0,4.7774570315575455e-14,8.868533260305234e-05,1.3138182076159368e-12,7.789003410236086e-13,9.49994830724123e-21,6.308378512651386e-09,1.550762782991363e-10,2.1796090707278655e-32,8.140204876930451e-07,1.3389398584057775e-22,1.6284495898520786e-11,1.2494478903124936e-21,0.001867804442495653,2.957319003655405e-24,3.740085046404381e-08,1.889446617469578e-07,8.205539092265405e-06,1.8475440994855656e-07,3.928681924998308e-08,1.211558017199685e-07,4.410526055819373e-08,1.2400962355313188e-07,0.000631366957691823,9.165942890622758e-05,1.628926135283134e-06,4.845296605645872e-06,4.872583812729795e-05,1.5925956077193921e-06,6.707326129927925e-10,4.565897917068188e-05,0.000557885956733353,2.1326891427313875e-09,2.1546081943135998e-08,0.00034619039271156977
2.3653067943204845e-08,0.10054149576763871,0.0,0.0023417656865905474,0.03110185570618494,0.3180945585711003,0.347766613009106,0.206964811026714,0.09293186851138382,0.0,2.1128640690988426e-11,0.002321336380406079,1.7704373461342716e-08,0.0,4.827507734804783e-14,8.88894528021732e-05,1.3227471620637161e-12,7.827302950688698e-13,9.569628793193999e-21,6.315130019248577e-09,1.5545349740600794e-10,2.206677237887293e-32,8.158130021069976e-07,1.3490300469953105e-22,1.6371572073981335e-11,1.2628625145400108e-21,0.0018708394476893756,2.9812236989536145e-24,3.739789764688555e-08,1.889202454221583e-07,8.203014301094325e-06,1.8472527023097478e-07,3.9281348447548973e-08,1.2115418046898985e-07,4.411584284465235e-08,1.240150257112069e-07,0.0006341687471652781,9.187077753508258e-05,1.631814804554991e-06,4.847376058189994e-06,4.8842628405760605e-05,1.5882613454557797e-06,6.717715997561063e-10,4.577444992711568e-05,0.0005602487555323832,2.133091173417269e-09,2.154467488005014e-08,0.0003477976919763188
2.3710812113154472e-08,0.10054149576763871,0.0,0.0023414408788857673,0.031101922485359125,0.3180891042022716,0.3477600045612239,0.20696469991371919,0.09293560995242867,0.0,2.1272467419298758e-11,0.0023262173666891515,1.782654420793087e-08,0.0,4.877931601343628e-14,8.909344716611038e-05,1.3317133766109432e-12,7.865697439164813e-13,9.639647921525897e-21,6.321862700817e-09,1.5583070472249363e-10,2.2340154043373466e-32,8.17604578313329e-07,1.3591722461695833e-22,1.6458819677361638e-11,1.2763815129415779e-21,0.0018738687187601858,3.0052788818176846e-24,3.739494584620477e-08,1.8889585780493447e-07,8.200494313604161e-06,1.846961373287014e-07,3.927587888321116e-08,1.2115254966434182e-07,4.412638990314603e-08,1.240204181179129e-07,0.0006369759373976427,9.20820814462895e-05,1.6347026127373758e-06,4.849449416151408e-06,4.895940450331435e-05,1.5839501319859049e-06,6.728102365451621e-10,4.588987135586921e-05,0.0005626149848669702,2.1334922658475883e-09,2.1543268010404148e-08,0.0003494082844399463
2.37685562831041e-08,0.10054149576763871,0.0,0.00234111614435827,0.031101989265641655,0.3180836410599773,0.34775339624678064,0.20696458882703742,0.09293935695994633,0.0,2.1416897619327457e-11,0.002331094942885396,1.7949239946341602e-08,0.0,4.928730209309908e-14,8.929731597061076e-05,1.3407169137466902e-12,7.904186885728133e-13,9.710006500405759e-21,6.328576656655172e-09,1.5620790024519923e-10,2.261625612070293e-32,8.193952160605465e-07,1.3693666045824302e-22,1.6546238160172675e-11,1.290005373733844e-21,0.0018768922662308386,3.0294853593982123e-24,3.7391995072281394e-08,1.888714986444654e-07,8.197979085390919e-06,1.8466701124228264e-07,3.927041055715363e-08,1.211509094913003e-07,4.413690201991105e-08,1.2402580096383256e-07,0.0006397885236198466,9.229334063868662e-05,1.637589555800916e-06,4.851516734347178e-06,4.907616640372859e-05,1.579661775169825e-06,6.738485209665633e-10,4.6005243632541175e-05,0.0005649846361440911,2.1338924277933347e-09,2.154186131965248e-08,0.00035102216721693484
2.3826300453053728e-08,0.10054149576763871,0.0,0.0023407914830182275,0.03110205604703092,0.31807816915756426,0.3477467880657912,0.20696447776668495,0.09294310952337466,0.0,2.156193213271968e-11,0.002335969111878842,1.8072461480557634e-08,0.0,4.9799051373458863e-14,8.95010594890117e-05,1.3497578358898566e-12,7.942771300465869e-13,9.780705337905611e-21,6.335271985238784e-09,1.565850839707371e-10,2.289509913693386e-32,8.211849150945136e-07,1.3796132709999254e-22,1.6633826974379577e-11,1.303734585687925e-21,0.0018799101006044766,3.053843942967434e-24,3.7389045335270135e-08,1.8884716769287527e-07,8.195468572598513e-06,1.8463789197220598e-07,3.926494346954795e-08,1.2114926013259714e-07,4.4147379478658494e-08,1.2403117443696635e-07,0.0006426065010680797,9.250455511151918e-05,1.6404756297766365e-06,4.853578067079431e-06,4.9192914090772346e-05,1.5753960851307047e-06,6.748864506686186e-10,4.612056693070575e-05,0.0005673577007868472,2.1342916669354036e-09,2.1540454793451855e-08,0.00035263933742359386
2.3884044623003355e-08,0.10054149576763871,0.0,0.002340466894875092,0.031102122829525215,0.3180726885083579,0.34774018001827073,0.20696436673267773,0.09294686763217198,0.0,2.1707571798835397e-11,0.0023408398765516966,1.81962096126136e-08,0.0,5.0314579645842075e-14,8.970467799227119e-05,1.3588362053886658e-12,7.981450693488726e-13,9.85174524200064e-21,6.341948784230387e-09,1.5696225589572608e-10,2.3176703724597591e-32,8.229736751584653e-07,1.3899123943002667e-22,1.672158557240601e-11,1.3175696381253341e-21,0.001882922232364662,3.078355447934308e-24,3.738609664520007e-08,1.88822864705202e-07,8.192962731912527e-06,1.8460877951890162e-07,3.925947762055354e-08,1.2114760176844886e-07,4.415782256056851e-08,1.2403653872276141e-07,0.0006454298649837864,9.271572486443358e-05,1.643360830755195e-06,4.855633468135638e-06,4.930964754821426e-05,1.5711528742190188e-06,6.759240233406114e-10,4.62358414219453e-05,0.0005697341702344324,2.1346899908654373e-09,2.1539048417658652e-08,0.0003542597921780611
2.3941788792952983e-08,0.10054149576763871,0.0,0.0023401423799376143,0.031102189613122697,0.3180671991256617,0.34773357210423433,0.20696425572503147,0.09295063127581703,0.0,2.1853817454753987e-11,0.0023457072397843463,1.8320485142597795e-08,0.0,5.083390270631927e-14,8.990817174899756e-05,1.367952084520164e-12,8.020225074930875e-13,9.923127020569191e-21,6.348607150488885e-09,1.573394160167914e-10,2.3461090622993335e-32,8.247614959930274e-07,1.4002641234736515e-22,1.6809513407138412e-11,1.3315110209139235e-21,0.0018859286719754168,3.1030206938596317e-24,3.7383149011974395e-08,1.8879858943936458e-07,8.190461520553973e-06,1.8457967388274315e-07,3.925401301031794e-08,1.2114593457658543e-07,4.416823154428622e-08,1.240418940041397e-07,0.0006482586106136588,9.292684989747148e-05,1.6462451548861262e-06,4.857682990789167e-06,4.942636675982263e-05,1.566931956977489e-06,6.769612367120771e-10,4.635106727588265e-05,0.0005721140359421065,2.135087407086679e-09,2.1537642178326295e-08,0.00035588352860030375
2.399953296290261e-08,0.10054149576763871,0.0,0.0023398179382138557,0.031102256397821427,0.3180617010227577,0.3477269643236971,0.20696414474376168,0.09295440044380887,0.0,2.2000669935278782e-11,0.0023505712044553538,1.8445288868653916e-08,0.0,5.135703635554577e-14,9.011154102547913e-05,1.3771055354897235e-12,8.059094454949921e-13,9.994851481392724e-21,6.3552471800789116e-09,1.5771656433056472e-10,2.3748280678497556e-32,8.265483773362329e-07,1.4106686076221527e-22,1.689760993193032e-11,1.3455592244638324e-21,0.0018889294298812575,3.127840504471171e-24,3.738020244537011e-08,1.8877434165613137e-07,8.187964896273095e-06,1.845505750640493e-07,3.9248549638977086e-08,1.2114425873227872e-07,4.4178606705919225e-08,1.240472404615265e-07,0.0006510927332096305,9.313793021106429e-05,1.649128598377094e-06,4.8597266878000465e-06,4.954307170936542e-05,1.5627331501067222e-06,6.779980885521008e-10,4.646624466021235e-05,0.0005744972893811657,2.135483923014877e-09,2.153623606170277e-08,0.00035751054381211975
2.4057277132852238e-08,0.10054149576763871,0.0,0.002339493569711203,0.031102323183619357,0.31805619421290615,0.34772035667667395,0.20696403378888367,0.09295817512566691,0.0,2.214813007294156e-11,0.0023554317734414574,1.8570621586982837e-08,0.0,5.188399639860304e-14,9.031478608571303e-05,1.386296620430547e-12,8.098058843726889e-13,1.00669194321558e-20,6.361868968280031e-09,1.5809370083368397e-10,2.4038294844873522e-32,8.283343189235389e-07,1.4211259959595998e-22,1.698587460060656e-11,1.3597147397234436e-21,0.0018919245165072342,3.1528157076788182e-24,3.737725695503782e-08,1.8875012111908794e-07,8.185472817343197e-06,1.8452148306308492e-07,3.9243087506655465e-08,1.211425744083713e-07,4.4188948319036306e-08,1.240525782728792e-07,0.0006539322280288697,9.33489658060274e-05,1.6520111574931508e-06,4.861764611415961e-06,4.9659762380610275e-05,1.5585562724315427e-06,6.790345766686257e-10,4.658137374073179e-05,0.0005768839220389115,2.1358795459791294e-09,2.1534830054228058e-08,0.0003591408349371389
2.4115021302801866e-08,0.10054149576763871,0.0,0.0023391692744363824,0.03110238997051433,0.3180506787093459,0.3477137491631801,0.2069639228604125,0.09296195531093086,0.0,2.2296198698007163e-11,0.00236028894961757,1.8696484091844335e-08,0.0,5.241479864484057e-14,9.051790719143424e-05,1.3955254014031782e-12,8.137118251466193e-13,1.0139331680446047e-20,6.3684726095958175e-09,1.5847082552279368e-10,2.4331154183581104e-32,8.301193204878442e-07,1.4316364378114488e-22,1.707430686746749e-11,1.3739780581753507e-21,0.0018949139422589647,3.1779471355897726e-24,3.7374312550501755e-08,1.8872592759460555e-07,8.18298524255448e-06,1.8449239788006177e-07,3.923762661346643e-08,1.2114088177530445e-07,4.419925665466765e-08,1.240579076137152e-07,0.0006567770903337729,9.355995668355469e-05,1.6548928285560082e-06,4.8637968133734425e-06,4.9776438757324525e-05,1.5544011448679996e-06,6.800706989077732e-10,4.6696454681371175e-05,0.0005792739254186239,2.1362742832227426e-09,2.1533424142531658e-08,0.00036077439910082456
2.4172765472751493e-08,0.10054149576763871,0.0,0.0023388450523954734,0.03110245675850408,0.3180451545252944,0.34770714178323053,0.20696381195836305,0.09296574098916059,0.0,2.2444876638477918e-11,0.0023651427358567755,1.8822877175558844e-08,0.0,5.2949458907718395e-14,9.072090460214354e-05,1.4047919403950128e-12,8.176272688395604e-13,1.0212089033754145e-20,6.375058197762786e-09,1.588479383945446e-10,2.4626879864086785e-32,8.319033817595064e-07,1.4422000826146591e-22,1.7162906187293184e-11,1.3883496718323327e-21,0.0018978977175226732,3.2032356245237392e-24,3.737136924115961e-08,1.8870176085180957e-07,8.180502131207939e-06,1.8446331951514013e-07,3.923216695951245e-08,1.211391810011471e-07,4.420953198130632e-08,1.2406322865714065e-07,0.0006596273153919578,9.377090284521302e-05,1.657773607943309e-06,4.865823344899266e-06,4.989310082327526e-05,1.5502675903910346e-06,6.811064531531809e-10,4.6811487644223216e-05,0.0005816672910395316,2.1366681419041518e-09,2.15320183134301e-08,0.0003624112334304745
2.423050964270112e-08,0.10054149576763871,0.0,0.0023385209035939234,0.03110252354758624,0.3180396216739477,0.3477005345368404,0.20696370108274983,0.09296953214993624,0.0,2.259416472009824e-11,0.0023699931350303323,1.8949801628509177e-08,0.0,5.3487993004650117e-14,9.092377857513597e-05,1.414096299319815e-12,8.215522164766243e-13,1.0285192299473808e-20,6.381625825759181e-09,1.592250394455937e-10,2.4925493164173906e-32,8.336865024663581e-07,1.4528170799175673e-22,1.725167201534754e-11,1.4028300732333353e-21,0.0019008758526652255,3.228682015028155e-24,3.7368427036282684e-08,1.8867762066254755e-07,8.178023443109264e-06,1.8443424796842975e-07,3.922670854488522e-08,1.2113747225162347e-07,4.4219774564910786e-08,1.240685415738781e-07,0.000662482898476258,9.398180429293681e-05,1.6606534920879162e-06,4.8678442567120225e-06,5.0009748562229226e-05,1.546155434002789e-06,6.821418373253502e-10,4.692647278957215e-05,0.0005840640104367828,2.1370611290977734e-09,2.1530612553924546e-08,0.00036405133505522196
2.428825381265075e-08,0.10054149576763871,0.0,0.0023381968280365567,0.03110259033775835,0.31803408016848006,0.34769392742402466,0.20696359023358735,0.09297332878285802,0.0,2.2744063766359092e-11,0.0023748401500076673,1.9077258239142285e-08,0.0,5.40304167568466e-14,9.112652936552819e-05,1.423438540017233e-12,8.254866690852537e-13,1.0358642284901739e-20,6.388175585813643e-09,1.5960212867260453e-10,2.522701547025307e-32,8.354686823337256e-07,1.4634875793797562e-22,1.734060380738244e-11,1.4174197554394637e-21,0.0019038483580341653,3.2542871518934316e-24,3.736548594501591e-08,1.8865350680135804e-07,8.175549138562807e-06,1.8440518323999058e-07,3.9221251369666e-08,1.2113575569014097e-07,4.4229984668908775e-08,1.2407384653229507e-07,0.0006653438348647154,9.419266102902268e-05,1.6635324774772002e-06,4.869859599023877e-06,5.012638195795301e-05,1.5420645027015415e-06,6.831768493810054e-10,4.7041410275922054e-05,0.0005864640751614167,2.137453251794848e-09,2.1529206851198328e-08,0.00036569470110603766
