Time (s),Volume (m^3),Ne,X(1),NH3(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),H2OX(30),H3NOX(205),HX(26),HNO3X(208),CH4OX(211),H2NOX(204),HOX(29),HNOX(512),H2NO(88),NX(539),HNX(511),OX(27),H2NO3(231),CH3OX(210),CH2OX(659),CHOX(675),HNOH(93),H2NX(201)
3.499928567838994e-08,0.045450764422602166,0.0,0.0008035579503119994,0.0310940011284737,0.3192261357557413,0.35038295656658935,0.2069735892289905,0.09205253328249965,0.0,1.4929936464362902e-29,2.565805661430088e-12,4.319513046625149e-30,0.0,5.3319020427785716e-42,3.368441493966606e-06,3.8093282637466323e-34,2.651244461494313e-33,1.9752253942339522e-57,3.342043203211104e-19,1.769171430201435e-29,1.574556905530379e-91,1.278279270451329e-19,1.6545238564503682e-63,6.279422096382984e-31,7.632934176908057e-59,1.301810938666449e-12,4.58146488539014e-57,1.1692025879582868e-07,0.0001333310647757103,1.970053950386321e-05,0.00010183557038514542,1.6010572870026571e-06,9.206256730449253e-06,4.16528397111764e-10,6.508841697581753e-06,1.7442050955848154e-13,4.1796495623933254e-06,1.1428967071486442e-05,4.487858457361278e-08,5.947295445526229e-22,3.668190703779738e-05,4.3188915679996174e-12,3.479825808058462e-07,1.3347366868095255e-12,4.739783050941028e-10
3.5110064067295837e-08,0.045450764422602166,0.0,0.0008028337060700867,0.031094044661462854,0.3192256974432397,0.35038270890887896,0.2069735069241801,0.09205263497835234,0.0,1.493172359455338e-29,2.573925768305467e-12,4.394488888050812e-30,0.0,5.422832465759684e-42,3.38484442481908e-06,3.849955622544871e-34,2.6680501327194616e-33,1.994038317313787e-57,3.360997430060176e-19,1.7747698622930084e-29,1.5996309195347033e-91,1.291536448218037e-19,1.6702818199759696e-63,6.344311715900306e-31,7.763104567490447e-59,1.3035245996465092e-12,4.6372028648954893e-57,1.1681390138188273e-07,0.0001336620476741122,1.9700233879685507e-05,0.00010208322808731018,1.5996059958272432e-06,9.20099084360864e-06,4.161262666548909e-10,6.519933485952928e-06,1.7531067186490184e-13,4.192434910360617e-06,1.1474153224064368e-05,4.479319237369918e-08,6.017041952458399e-22,3.676252439239898e-05,4.345905778953628e-12,3.5112130074856747e-07,1.3411042236311817e-12,4.731831142100503e-10
3.520976461731114e-08,0.045450764422602166,0.0,0.0008021829370446116,0.031094083779741877,0.3192253035402876,0.3503824863454171,0.20697343297676052,0.09205272641145712,0.0,1.4933326214666234e-29,2.5812338595896265e-12,4.4628349359096176e-30,0.0,5.5057195805898074e-42,3.399606552002715e-06,3.886763599025739e-34,2.6832206145475887e-33,2.0110717372387663e-57,3.378091776887408e-19,1.7798084447352267e-29,1.6224696805453454e-91,1.3035371073995125e-19,1.684549242216965e-63,6.403075891673209e-31,7.881760619971584e-59,1.3050597218151744e-12,4.68778819789453e-57,1.1671833951315326e-07,0.0001339594877948134,1.9699879607333814e-05,0.00010230579154198729,1.5983019558378568e-06,9.19626164776821e-06,4.157658732869777e-10,6.529864650527008e-06,1.7611286034629826e-13,4.203930877355032e-06,1.1514800546076256e-05,4.4716871697476507e-08,6.080392939992193e-22,3.68349367051756e-05,4.370277929275508e-12,3.5396042317616546e-07,1.3468406500392189e-12,4.724711740858124e-10
3.5309465167326443e-08,0.045450764422602166,0.0,0.0008015331609535304,0.031094122839990888,0.31922491018414095,0.350382264092664,0.2069733591492803,0.09205281775635724,0.0,1.4934923389826317e-29,2.588541946234918e-12,4.5320103997499815e-30,0.0,5.589610322371364e-42,3.414368079543408e-06,3.92380277031633e-34,2.6984340856629617e-33,2.0282018728116762e-57,3.3952197303748263e-19,1.7848470210792505e-29,1.645568550314905e-91,1.315603377147011e-19,1.6988976700925177e-63,6.462185180545827e-31,8.001853370151077e-59,1.3065880799269067e-12,4.738774548859989e-57,1.1662292860023477e-07,0.00013425650745178133,1.9699451173649082e-05,0.00010252804428771306,1.5969999209587363e-06,9.191542131728988e-06,4.1540691015662153e-10,6.539747347520387e-06,1.7691603217419967e-13,4.215416553472437e-06,1.1555428631529733e-05,4.4641049345162156e-08,6.14429569629518e-22,3.690721353570332e-05,4.394706184013476e-12,3.568130833155908e-07,1.3525823967406998e-12,4.717627333791977e-10
3.540916571734175e-08,0.045450764422602166,0.0,0.0008008843753484143,0.031094161842353092,0.31922451737378393,0.35038204215015806,0.20697328544145985,0.09205290901310648,0.0,1.4936515164744326e-29,2.595850028247818e-12,4.6020223504770326e-30,0.0,5.6745135551695185e-42,3.429128896957521e-06,3.961073761103178e-34,2.713690545933767e-33,2.0454289977138229e-57,3.412381227648951e-19,1.7898855913280113e-29,1.668929744075971e-91,1.3277353080160578e-19,1.713327332788623e-63,6.5216402804552485e-31,8.123395506481124e-59,1.3081097038779156e-12,4.7901638810294854e-57,1.165276682241092e-07,0.00013455310725275253,1.9698949418905873e-05,0.00010274998678634426,1.5956998861360172e-06,9.18683239711808e-06,4.1504936430946817e-10,6.5495818359226546e-06,1.7772018332116812e-13,4.226891923745387e-06,1.159603739984878e-05,4.456571964494682e-08,6.208753230476646e-22,3.6979355154779825e-05,4.419190424692421e-12,3.59679295048218e-07,1.3583294388288903e-12,4.710577585282169e-10
3.549889621235552e-08,0.045450764422602166,0.0,0.0008003013131560913,0.031094196895103867,0.3192241643102754,0.35038184266678307,0.2069732192065001,0.09205299106885702,0.0,1.4937943181447613e-29,2.6024272981040777e-12,4.665754172361126e-30,0.0,5.751799508804654e-42,3.4424129351737683e-06,3.994816373645131e-34,2.7274581157965994e-33,2.061016562199097e-57,3.4278552032695957e-19,1.7944202993428625e-29,1.6901809464669417e-91,1.3387102270833647e-19,1.726383674408102e-63,6.575446112904566e-31,8.234033195943911e-59,1.3094734323289285e-12,4.836760454213656e-57,1.1644206225028988e-07,0.000134819688599189,1.9698435837968428e-05,0.00010294947015475869,1.59453156068878e-06,9.18260208027118e-06,4.1472877422263044e-10,6.5583918703077145e-06,1.7844475335690901e-13,4.237210933146862e-06,1.1632568709821787e-05,4.449833950551171e-08,6.267241835201749e-22,3.70441672293343e-05,4.441274012956457e-12,3.622704835980349e-07,1.3635062837774435e-12,4.704262178145729e-10
3.558862670736929e-08,0.045450764422602166,0.0,0.0007997190495178542,0.03109423190118575,0.3192238116873001,0.35038164343399963,0.20697315306803638,0.09205307305329027,0.0,1.4939366891478625e-29,2.609004564218045e-12,4.730174501874097e-30,0.0,5.829919327031856e-42,3.455696230944204e-06,4.028747718235845e-34,2.741260506672907e-33,2.076683109234506e-57,3.443356252873651e-19,1.7989550024250453e-29,1.7116480683765937e-91,1.3497384073817735e-19,1.7395061689472357e-63,6.629533118848784e-31,8.345864566107696e-59,1.3108317518266642e-12,4.8836864709859234e-57,1.1635657757203408e-07,0.00013508593079796007,1.9697864141899172e-05,0.0001031487029315903,1.5933648475697592e-06,9.178379835086526e-06,4.1440931248355917e-10,6.567163251875549e-06,1.7917011048230792e-13,4.247521571844297e-06,1.1669084252285925e-05,4.4431349852410665e-08,6.32618444608312e-22,3.7108870197617555e-05,4.4634027618232775e-12,3.6487267004127074e-07,1.3686873799296887e-12,4.697974339521918e-10
3.5678357202383066e-08,0.045450764422602166,0.0,0.0007991375826754238,0.03109426686070218,0.3192234595041241,0.3503814444514733,0.20697308702586661,0.09205315496644756,0.0,1.4940786326239054e-29,2.615581826594421e-12,4.795288560284419e-30,0.0,5.908879570220583e-42,3.468978706325318e-06,4.0628682473355194e-34,2.7550977184670055e-33,2.0924288383317755e-57,3.4588843308866303e-19,1.803489700576682e-29,1.7333327508277217e-91,1.36081988382472e-19,1.7526949834805174e-63,6.683901800001449e-31,8.458899007789381e-59,1.312184683891517e-12,4.9309433694553333e-57,1.1627121388911406e-07,0.0001353518342924387,1.969723492626701e-05,0.00010334768545144683,1.5921997431509743e-06,9.174165728528557e-06,4.140909699222522e-10,6.575896167136603e-06,1.798962517981934e-13,4.257823828987895e-06,1.17055839716344e-05,4.436474670579055e-08,6.385583261439927e-22,3.7173464255404686e-05,4.48557658422721e-12,3.6748586425386636e-07,1.3738727093822099e-12,4.69171383482514e-10
3.575911464789546e-08,0.045450764422602166,0.0,0.0007986149423311031,0.031094298284538767,0.3192231429146894,0.35038126558089316,0.2069730276700787,0.09205322862738272,0.0,1.494206018782607e-29,2.6215013595413988e-12,4.854488683361786e-30,0.0,5.980667799691383e-42,3.480932168965546e-06,4.093738849491639e-34,2.767580980887426e-33,2.1066678600781557e-57,3.4728826727865054e-19,1.807570924699288e-29,1.7530363422833405e-91,1.3708388091951668e-19,1.7646217582420027e-63,6.7330748582106565e-31,8.56166642890597e-59,1.3133977342122393e-12,4.9737586722754574e-57,1.161944897786708e-07,0.00013559085821181102,1.9696619940964933e-05,0.00010352655602563118,1.5911525216283387e-06,9.17038004475213e-06,4.138054110024354e-10,6.583723055742942e-06,1.8055044707848646e-13,4.2670886852374425e-06,1.1738420145100751e-05,4.430513108577975e-08,6.439434068146856e-22,3.723150595033482e-05,4.505571489117474e-12,3.698471587887653e-07,1.3785431106277907e-12,4.686102559041602e-10
3.5839872093407856e-08,0.045450764422602166,0.0,0.0007980929447037127,0.031094329670815896,0.3192228266803675,0.35038108691250763,0.20697296839197923,0.09205330223064924,0.0,1.4943330633963776e-29,2.6274208894681485e-12,4.914258808962495e-30,0.0,6.053146938957877e-42,3.492884848921651e-06,4.124763385379316e-34,2.7800924481042855e-33,2.1209713263418277e-57,3.486902837739703e-19,1.8116521448314087e-29,1.7729187017217604e-91,1.3809009568341734e-19,1.7766025093249247e-63,6.782476840528314e-31,8.665422889420242e-59,1.314606453642098e-12,5.0168442073333757e-57,1.1611786321599597e-07,0.00013582960846322467,1.9695959269743077e-05,0.00010370522440518021,1.5901065976081467e-06,9.166601051540399e-06,4.1352074468936664e-10,6.591519072062268e-06,1.8120527311680988e-13,4.276346735775335e-06,1.1771243418391387e-05,4.4245822515888104e-08,6.493657786837116e-22,3.7289459727927664e-05,4.5256027664934596e-12,3.722173846461416e-07,1.3832169134684385e-12,4.680513066908589e-10
3.592062953892025e-08,0.045450764422602166,0.0,0.0007975715885285387,0.03109436101960837,0.319222510800628,0.3503809084460742,0.20697290919142217,0.09205337577627849,0.0,1.494459768679467e-29,2.633340416378084e-12,4.97460278699734e-30,0.0,6.126321835342707e-42,3.504836691037095e-06,4.155942182916022e-34,2.792632120048096e-33,2.1353393825655644e-57,3.5009447926918507e-19,1.81573336097458e-29,1.7929810427152822e-91,1.3910063509434699e-19,1.7886373585252147e-63,6.832108108074397e-31,8.770175328005371e-59,1.3158108576918781e-12,5.060201027511117e-57,1.1604133398557005e-07,0.00013606808537003942,1.969525333591862e-05,0.00010388369083267158,1.58906196848168e-06,9.162828793283031e-06,4.13236964473329e-10,6.5992843505429674e-06,1.8186072782354385e-13,4.285597972734401e-06,1.1804053752944188e-05,4.4186818192133925e-08,6.5482560229981435e-22,3.734732572984526e-05,4.545670352525671e-12,3.745965488667893e-07,1.3878941050160228e-12,4.674945192759029e-10
3.6001386984432646e-08,0.045450764422602166,0.0,0.0007970508725461786,0.0310943923309908,0.3192221952749415,0.35038073018135074,0.20697285006826174,0.09205344926430226,0.0,1.494586136823086e-29,2.639259940274614e-12,5.03552448113184e-30,0.0,6.200197356676423e-42,3.516787640672927e-06,4.187275569411172e-34,2.805199996649455e-33,2.149772174191737e-57,3.5150085046418173e-19,1.819814573130339e-29,1.8132245843146336e-91,1.4011550153346492e-19,1.8007264276383692e-63,6.881969020510648e-31,8.87593071268756e-59,1.3170109618167082e-12,5.103830187105569e-57,1.1596490187291447e-07,0.00013630628925564439,1.9694502559438717e-05,0.00010406195555025956,1.5880186316514488e-06,9.159063313018226e-06,4.1295406389746163e-10,6.607019025151896e-06,1.8251680911655194e-13,4.294842388261216e-06,1.183685111080543e-05,4.41281153404633e-08,6.603230383006675e-22,3.740510409741851e-05,4.565774182022943e-12,3.7698465844157356e-07,1.3925746724334695e-12,4.669398772073995e-10
3.608214442994504e-08,0.045450764422602166,0.0,0.0007965307955025087,0.031094423605037586,0.31922188010278035,0.3503805521180955,0.2069727910223526,0.09205352269475268,0.0,1.4947121699957e-29,2.6451794611611463e-12,5.0970277687786185e-30,0.0,6.274778391316614e-42,3.528737643704023e-06,4.218763871566231e-34,2.817796077839042e-33,2.1642698466623143e-57,3.5290939406415894e-19,1.8238957813002165e-29,1.833650551061298e-91,1.4113469734313802e-19,1.8128698384594524e-63,6.93205993604232e-31,8.982696040873393e-59,1.3182067814162603e-12,5.14773274182546e-57,1.158885666645829e-07,0.0001365442204434515,1.9693707356907432e-05,0.0001042400187996765,1.5869765845311155e-06,9.155304652454505e-06,4.1267203655801666e-10,6.614723229373386e-06,1.831735149211542e-13,4.30407997451628e-06,1.1869635454622559e-05,4.4069711216372205e-08,6.658582474114302e-22,3.74627949716487e-05,4.5859141888347676e-12,3.7938172031152897e-07,1.39725860293449e-12,4.663873640869103e-10
3.6162901875457437e-08,0.045450764422602166,0.0,0.0007960113561486454,0.031094454841822966,0.3192215652836181,0.3503803742560669,0.20697273205354982,0.09205359606766234,0.0,1.494837870343315e-29,2.651098979041081e-12,5.1591165410897015e-30,0.0,6.35006984816686e-42,3.540686646515317e-06,4.250407415474816e-34,2.8304203635476227e-33,2.1788325454188634e-57,3.5432010677961473e-19,1.8279769854857417e-29,1.854260172999839e-91,1.4215822482716217e-19,1.825067712783094e-63,6.982381211419967e-31,9.09047833937697e-59,1.3193983318349478e-12,5.191909748788314e-57,1.1581232814815062e-07,0.0001367818792568886,1.9692868141612797e-05,0.00010441788082223449,1.5859358245454164e-06,9.151552851992257e-06,4.1239087610714737e-10,6.622397096208323e-06,1.8383084317010054e-13,4.313310723674214e-06,1.1902406747637085e-05,4.401160310452963e-08,6.714313904433108e-22,3.7520398493208856e-05,4.6060903093576745e-12,3.817877413679544e-07,1.4019458837833197e-12,4.658369638529452e-10
3.624365932096983e-08,0.045450764422602166,0.0,0.0007954925532409087,0.03109448604142096,0.3192212508169295,0.3503801965950244,0.2069726731617087,0.09205366938306418,0.0,1.494963239989759e-29,2.6570184939178163e-12,5.2217947029487216e-30,0.0,6.426076656695577e-42,3.5526345959980868e-06,4.282206526622819e-34,2.8430728537060427e-33,2.1934604159025494e-57,3.557329853263339e-19,1.8320581856884413e-29,1.875054685690223e-91,1.43186086250982e-19,1.837320172403491e-63,7.0329332019412245e-31,9.19928466444681e-59,1.320585628362126e-12,5.23636226651746e-57,1.1573618611220865e-07,0.0001370192660193924,1.969198532355315e-05,0.00010459554185882685,1.584896349130086e-06,9.14780795074493e-06,4.1211057624828597e-10,6.630040758173286e-06,1.8448879180354392e-13,4.322534627923925e-06,1.1935164953677523e-05,4.395378831841005e-08,6.770426282921371e-22,3.75779148024452e-05,4.626302478667721e-12,3.84202728452515e-07,1.4066365022944554e-12,4.65288660583714e-10
3.632441676648223e-08,0.045450764422602166,0.0,0.0007949743855407886,0.031094517203905415,0.3192209367021909,0.3503800191347274,0.20697261434668499,0.09205374264099148,0.0,1.495088281036964e-29,2.6629380057947455e-12,5.285066172963024e-30,0.0,6.502803766954644e-42,3.564581439546233e-06,4.314161529888543e-34,2.8557535482452342e-33,2.208153603554134e-57,3.571480264253762e-19,1.8361393819098389e-29,1.8960353302201477e-91,1.442182838419114e-19,1.8496273391144068e-63,7.083716261452639e-31,9.309122101792525e-59,1.3217686862322883e-12,5.281091354939002e-57,1.1566014034635762e-07,0.00013725638105440219,1.9691059309463365e-05,0.00010477300214992963,1.583858155731781e-06,9.144069986560019e-06,4.1183113073544383e-10,6.637654347299725e-06,1.8514735876901395e-13,4.33175167946879e-06,1.1967910037152437e-05,4.389626419993529e-08,6.826921219369364e-22,3.763534403937855e-05,4.6465506296786165e-12,3.86626688357343e-07,1.4113304458323953e-12,4.6474243833239086e-10
3.640517421199462e-08,0.045450764422602166,0.0,0.0007944568518149087,0.031094548329349977,0.3192206229388799,0.3503798418749358,0.20697255560833488,0.09205381584147798,0.0,1.495212995565239e-29,2.668857514675258e-12,5.3489348834556795e-30,0.0,6.58025614959792e-42,3.5765271250526025e-06,4.346272749542838e-34,2.8684624470962097e-33,2.222912253813982e-57,3.585652268030638e-19,1.8402205741514552e-29,1.9172033532173652e-91,1.4525481978935228e-19,1.8619893347091724e-63,7.134730742351487e-31,9.419997766611276e-59,1.322947520625266e-12,5.326098075378818e-57,1.1558419064119645e-07,0.00013749322468535307,1.9690090502841315e-05,0.0001049502619356033,1.582821241808005e-06,9.14033899603963e-06,4.115525333779845e-10,6.645237995133234e-06,1.8580654202139032e-13,4.340961870526839e-06,1.2000641963043583e-05,4.383902811911528e-08,6.883800324385234e-22,3.769268634370566e-05,4.666834698874754e-12,3.890596278251283e-07,1.4160277018113792e-12,4.6419828150802145e-10
3.648593165750702e-08,0.045450764422602166,0.0,0.0007939399508349908,0.03109457941782811,0.3192203095264754,0.35037966481541,0.2069724969465147,0.09205388898455766,0.0,1.4953373856335405e-29,2.6747770205627398e-12,5.4134047804574095e-30,0.0,6.658438795899561e-42,3.5884716009053155e-06,4.378540509249263e-34,2.881199550190067e-33,2.2377365121220514e-57,3.5998458319096945e-19,1.8443017624148082e-29,1.9385600068620077e-91,1.462956962450135e-19,1.874406280980685e-63,7.18597699558764e-31,9.531918803613979e-59,1.324122146666423e-12,5.371383490559556e-57,1.155083367883149e-07,0.0001377297972356696,1.9689079303973677e-05,0.00010512732145549408,1.581785604827034e-06,9.136615014560887e-06,4.1127477803532637e-10,6.652791832732841e-06,1.8646633952287662e-13,4.350165193330914e-06,1.2033360696899096e-05,4.378207747369588e-08,6.941065209380969e-22,3.7749941854800715e-05,4.687154621888613e-12,3.915015535492227e-07,1.4207282576951346e-12,4.6365617470664226e-10
3.656668910301941e-08,0.045450764422602166,0.0,0.0007934236813778214,0.031094610469413097,0.3192199964644577,0.35037948795591073,0.2069724383610814,0.09205396207026496,0.0,1.4954614532797374e-29,2.6806965234605717e-12,5.478479823698426e-30,0.0,6.737356717772224e-42,3.6004148159841336e-06,4.41096513206425e-34,2.8939648574579842e-33,2.252626523917903e-57,3.6140609232590377e-19,1.848382946701412e-29,1.9601065488989122e-91,1.4734091532312917e-19,1.8868782997214093e-63,7.2374553706654185e-31,9.644892387051322e-59,1.3252925794268495e-12,5.416948664597655e-57,1.154325785802905e-07,0.00013796609902875931,1.9688026109961336e-05,0.00010530418094883555,1.5807512422678413e-06,9.132898076295952e-06,4.10997858614536e-10,6.660315990670373e-06,1.8712674924297388e-13,4.359361640128871e-06,1.2066066204826793e-05,4.372540968881896e-08,6.998717486558438e-22,3.7807110711716615e-05,4.707510330308607e-12,3.939524721737408e-07,1.4254321009966225e-12,4.6311610241042886e-10
3.664744654853181e-08,0.045450764422602166,0.0,0.0007929080422252156,0.031094641484178006,0.31921968375230825,0.35037931129619915,0.20697237985189204,0.09205403509863462,0.0,1.495585200520876e-29,2.6866160233721314e-12,5.544163986600179e-30,0.0,6.817014947785083e-42,3.6123567196568285e-06,4.443546940437286e-34,2.9067583688312244e-33,2.2675824346406956e-57,3.6282975094990377e-19,1.85246412701278e-29,1.9818442426499457e-91,1.4839047910067595e-19,1.8994055127233767e-63,7.289166215645499e-31,9.758925720739552e-59,1.3264588339235628e-12,5.462794663000337e-57,1.1535691581067665e-07,0.00013820213038800652,1.9686931314745396e-05,0.00010548084065445013,1.579718151620026e-06,9.129188214231862e-06,4.107217690777402e-10,6.667810599029871e-06,1.8778776915845463e-13,4.368551203183735e-06,1.2098758453487544e-05,4.366902221667675e-08,7.056758768895505e-22,3.7864193053186334e-05,4.727901760530823e-12,3.9641239029364946e-07,1.4301392192777838e-12,4.625780494684852e-10
3.67282039940442e-08,0.045450764422602166,0.0,0.0007923930321639834,0.03109467246219575,0.31921937138950984,0.350379134836037,0.20697232141880426,0.09205410806970173,0.0,1.495708629353438e-29,2.692535520300792e-12,5.610461256267024e-30,0.0,6.89741853918172e-42,3.6242972617755886e-06,4.4762862562110896e-34,2.9195800842411317e-33,2.282604389729185e-57,3.642555558102208e-19,1.856545303350421e-29,2.0037743570263283e-91,1.4944438961759031e-19,1.9119880417781887e-63,7.341109877146797e-31,9.874026038086044e-59,1.3276209251196963e-12,5.508922552662637e-57,1.152813482739931e-07,0.0001384378916367659,1.9685795309132392e-05,0.0001056573008107506,1.5786863303837379e-06,9.125485460190036e-06,4.1044650343649346e-10,6.675275787407052e-06,1.8844939725333648e-13,4.377733874773887e-06,1.2131437410088689e-05,4.361291253617172e-08,7.1151906701322495e-22,3.792118901762438e-05,4.748328849482294e-12,3.9888131445487023e-07,1.4348496001492914e-12,4.6204200099774397e-10
3.68089614395566e-08,0.045450764422602166,0.0,0.0007918786499858964,0.03109470340353904,0.31921905937554684,0.3503789585751861,0.2069722630616759,0.09205418098350178,0.0,1.4958317417535927e-29,2.6984550142499225e-12,5.6773756334778025e-30,0.0,6.978572565897852e-42,3.636236392673439e-06,4.509183400621825e-34,2.9324300036191327e-33,2.2976925346217306e-57,3.656835036593081e-19,1.8606264757158412e-29,2.0258981665409613e-91,1.505026488769848e-19,1.9246260086770116e-63,7.39328670034841e-31,9.990200602114616e-59,1.328778867924696e-12,5.555333401864425e-57,1.1520587576572611e-07,0.00013867338309835669,1.9684618480818968e-05,0.00010583356165574153,1.5776557760696067e-06,9.121789844845542e-06,4.1017205574634686e-10,6.682711684908823e-06,1.8911163151885647e-13,4.386909647193226e-06,1.2164103042377591e-05,4.355707815259673e-08,7.174014804757235e-22,3.7978098743128015e-05,4.768791527015679e-12,4.01359251154385e-07,1.4395632312703017e-12,4.6150794189503487e-10
3.688971888506899e-08,0.045450764422602166,0.0,0.0007913648944876538,0.031094734308280404,0.31921874770990444,0.3503787825134088,0.20697220478036524,0.09205425384007052,0.0,1.495954539677453e-29,2.704374505222889e-12,5.744911132677333e-30,0.0,7.060482122578894e-42,3.6481740631606873e-06,4.542238694299298e-34,2.9453081268967364e-33,2.3128470147562883e-57,3.671135912548094e-19,1.8647076441105448e-29,2.0482169513207475e-91,1.5156525884536386e-19,1.93731953521058e-63,7.445697028991539e-31,1.0107456705490698e-58,1.329932677194513e-12,5.602028280267431e-57,1.1513049808231686e-07,0.00013890860509605638,1.968340121441731e-05,0.00010600962342702078,1.5766264861986688e-06,9.118101397746075e-06,4.098984201176723e-10,6.6901184201528564e-06,1.8977446995344511e-13,4.396078512751354e-06,1.2196755318635213e-05,4.350151659730457e-08,7.233232787993879e-22,3.803492236747871e-05,4.789289728849311e-12,4.0384620684032133e-07,1.444280100348208e-12,4.609758574103758e-10
3.697047633058139e-08,0.045450764422602166,0.0,0.0007908517644708476,0.031094765176492192,0.3192184363920697,0.35037860665046816,0.20697214657473087,0.09205432663944406,0.0,1.4960770250613198e-29,2.7102939932230523e-12,5.8130717819678265e-30,0.0,7.143152324597371e-42,3.6601102245213837e-06,4.575452457267187e-34,2.958214454005534e-33,2.3280679755704138e-57,3.6854581535954666e-19,1.8687888085360324e-29,2.0707319971189198e-91,1.5263222145283918e-19,1.9500687431691988e-63,7.498341205381459e-31,1.0225801670546202e-58,1.3310823677317948e-12,5.64900825891228e-57,1.1505521502114806e-07,0.00013914355795309501,1.9682143891479948e-05,0.00010618548636178098,1.575598458302297e-06,9.114420147330685e-06,4.09625590710664e-10,6.697496121267196e-06,1.9043791056270037e-13,4.405240463773735e-06,1.2229394207669792e-05,4.344622542737599e-08,7.292846235786897e-22,3.80916600281434e-05,4.80982339438243e-12,4.06342187912052e-07,1.449000195138395e-12,4.6044573318567846e-10
3.705123377609378e-08,0.045450764422602166,0.0,0.0007903392587419315,0.031094796008246557,0.31921812542153033,0.35037843098612725,0.20697208844463177,0.09205439938165885,0.0,1.4961991998219245e-29,2.716213478253769e-12,5.881861623100207e-30,0.0,7.226588308070205e-42,3.6720448285098145e-06,4.608825008943271e-34,2.9711489848771987e-33,2.3433555625012645e-57,3.6998017274150885e-19,1.8728699689938028e-29,2.0934445953273628e-91,1.5370353859334432e-19,1.9628737543427367e-63,7.551219570389484e-31,1.0345242849304231e-58,1.3322279542860789e-12,5.696274410215542e-57,1.1498002638054845e-07,0.00013937824199264888,1.9680846890523555e-05,0.00010636115069681087,1.574571689922131e-06,9.110746120948236e-06,4.0935356172493584e-10,6.704844915889925e-06,1.9110195135936231e-13,4.414395492601875e-06,1.22620196788106e-05,4.339120222532001e-08,7.352856764788831e-22,3.8148311862275846e-05,4.830392451415694e-12,4.0884720072030895e-07,1.4537235034440006e-12,4.599175545252784e-10
3.713199122160618e-08,0.045450764422602166,0.0,0.0007898273761121875,0.031094826803615472,0.31921781479777583,0.3503782555201496,0.20697203038992718,0.09205447206675167,0.0,1.4963210658566733e-29,2.722132960318393e-12,5.951284711465375e-30,0.0,7.31079522987582e-42,3.683977827347005e-06,4.642356668139668e-34,2.9841117194434837e-33,2.3587099209855956e-57,3.7141666017383956e-19,1.8769511254853506e-29,2.1163560429889378e-91,1.5477921212484846e-19,1.975734690520635e-63,7.6043324634549585e-31,1.046578762350355e-58,1.3333694515539819e-12,5.74382780796676e-57,1.1490493195978255e-07,0.00013961265753783544,1.9679510587053915e-05,0.00010653661666849697,1.5735461786100038e-06,9.107079344875626e-06,4.090823274143997e-10,6.712164931168876e-06,1.9176659036328718e-13,4.423543591593491e-06,1.2294631701901752e-05,4.333644459876034e-08,7.413265992346651e-22,3.820487800671792e-05,4.850996833624901e-12,4.1136125156726356e-07,1.458450013115671e-12,4.5939130703198523e-10
3.721274866711857e-08,0.045450764422602166,0.0,0.0007893161153976906,0.03109485756267074,0.3192175045202966,0.35037808025229944,0.20697197241047682,0.09205454469475959,0.0,1.4964426250438803e-29,2.7280524394202736e-12,6.0213451160853584e-30,0.0,7.395778267671096e-42,3.695909173717255e-06,4.676047753063087e-34,2.9971026576362264e-33,2.3741311964597647e-57,3.728552744348254e-19,1.8810322780121682e-29,2.1394676428098079e-91,1.5585924386957019e-19,1.988651673491901e-63,7.657680222587265e-31,1.0587443404622838e-58,1.3345068741793905e-12,5.791669527325521e-57,1.1482993155903103e-07,0.0001398468049117068,1.9678135353590302e-05,0.00010671188451282473,1.5725219219278746e-06,9.103419844335744e-06,4.088118820848351e-10,6.7194562937613974e-06,1.9243182560142204e-13,4.432684753122674e-06,1.23272302472961e-05,4.3281950180106085e-08,7.474075536488436e-22,3.826135859800093e-05,4.87163648468044e-12,4.138843467066199e-07,1.463179712051326e-12,4.5886697687814254e-10
3.729350611263097e-08,0.045450764422602166,0.0,0.0007888054754192812,0.031094888285483967,0.31921719458858466,0.35037790518234097,0.2069719145061406,0.09205461726571999,0.0,1.4965638792430027e-29,2.7339719155627564e-12,6.0920469196044104e-30,0.0,7.481542619908206e-42,3.7078388207646807e-06,4.709898581315094e-34,3.0101217993873447e-33,2.3896195343597286e-57,3.742960123078848e-19,1.8851134265757461e-29,2.162780703171762e-91,1.5694363561418994e-19,2.0016248250451107e-63,7.711263184367847e-31,1.0710217633904716e-58,1.3356402367536513e-12,5.839800644818503e-57,1.147550249794002e-07,0.00014008068443724478,1.9676721559688426e-05,0.00010688695446538023,1.5714989174477601e-06,9.099767643515164e-06,4.085422200757742e-10,6.726719129834141e-06,1.9309765510777946e-13,4.441818969580058e-06,1.2359815285849206e-05,4.3227716626272865e-08,7.5352870159101335e-22,3.831775377234694e-05,4.892311330545897e-12,4.1641649234374026e-07,1.467912588195919e-12,4.583445497806474e-10
