Distance (mm),T (C),P (atm),Ne,H4N2O2(2),NH2OH(3),HNO3(4),CH3OH(5),H2O(6),N2(7),O2(8),NO2(9),NO(10),N2O(11),CO2(12),H2(13),CO(14),CH4(15),C2H6(16),CH2O(17),CH3(18),C3H8(19),H(20),C2H5(21),HCO(22),CH3CHO(23),OH(24),C2H4(25),HO2(39),NH2(85),H2NO(89),HNOH(94),N2H3(99),H3N2O(193),H2NO2(195),S(196),H2NO3(252),H2N2O(502),NNDO(506),NNO(515),S(566),X(1),HX(26),OX(27),CH3X(28),HOX(29),H2OX(30),CO2X(31),OCX(32),CX(33),CH2X(34),CHX(35),H2NX(212),SX(215),H2NOX(217),H3NOX(218),HNO3X(221),CH3OX(223),CH4OX(224),alpha
10.719500000000002,851.760744950545,1.0000000000000002,4.012337237447517e-31,1.2307891153146086e-14,0.09998057592256536,1.130209948736849e-06,0.153839726008642,0.35520912686523587,0.03842715918186351,0.002763787701568764,0.13054153048613074,0.020772524231703882,0.01650820538516065,3.491296486889009e-09,6.664859728904426e-07,5.186309752167309e-10,7.983976114502845e-08,1.3639415675096592e-13,2.3352917119922524e-13,3.773566714223935e-09,3.163274819753685e-23,2.1973604159621937e-11,4.25751627972223e-19,5.313847694085542e-15,3.5550576575780044e-19,4.743714406552634e-07,3.741322490808008e-15,1.9594048052092297e-07,1.5934814899534513e-05,0.1564779437686504,0.007387355789109097,0.01806967530012833,4.7996083760326494e-09,1.1395173366939941e-12,1.5818810434193954e-18,8.733692271267114e-14,2.071069142363783e-13,1.9190022048898226e-06,1.976087631609453e-06,1.4370340403412151e-18,0.006107156134498799,1.0674881044766971e-08,0.03903177372417282,2.4226247898889566e-15,1.694931857674368e-07,4.045548882945488e-07,3.870626416380928e-17,2.8895981916829892e-12,1.0952824380684566e-15,3.615488414147583e-20,8.688818912384553e-18,2.770822150709197e-06,2.018873715525037e-20,1.0884901067596174e-05,2.401224827507664e-07,2.692821028728195e-12,0.9548464713229157,1.1824400835973759e-07,-314914674.50579935
10.725000000000001,851.8001815318927,1.0000000000000002,4.012328400218399e-31,1.2312409194032843e-14,0.09997783684059289,1.1299181820447427e-06,0.15383938703815797,0.3552172840618968,0.038428320870277234,0.002765007181329252,0.1305396889953128,0.020766726632480643,0.01651425926518131,3.5018858767250956e-09,6.656011623402634e-07,5.196238072672672e-10,7.995981190494015e-08,1.3673360899644805e-13,2.3390373620330834e-13,3.77806651839204e-09,3.1769728169171674e-23,2.2002160821697844e-11,4.270005644009195e-19,5.323429451156573e-15,3.565629125457698e-19,4.7462226710930956e-07,3.752756323831446e-15,1.960732319137917e-07,1.593426812045908e-05,0.15647084877604656,0.007387991150132141,0.018070264121952756,4.800434062079861e-09,1.139521425842933e-12,1.5810410893104513e-18,8.742519552364538e-14,2.0715232937619803e-13,1.916918786097048e-06,1.9750812391943955e-06,1.437418317909184e-18,0.006110809363047879,1.0684231074748461e-08,0.03904430635703511,2.4271703447985647e-15,1.696003426896001e-07,4.0478195719985494e-07,3.8838603584020946e-17,2.895108998156947e-12,1.0977469281727294e-15,3.6232637997168703e-20,8.706063235411004e-18,2.7702075744362744e-06,2.0203887833962672e-20,1.0885045253378225e-05,2.401956665251298e-07,2.692989246152725e-12,0.9548302854609486,1.1829818956586938e-07,-314389648.78147864
10.730500000000003,851.8396080592041,1.0000000000000002,4.012319558133345e-31,1.2316929078134442e-14,0.09997509600123451,1.1296267896483932e-06,0.1538390478813196,0.35522544023721486,0.03842948194251724,0.0027662270448633617,0.13053784516929298,0.020760932593533267,0.016520312287155562,3.512503449879251e-09,6.647165674545213e-07,5.20618125794969e-10,8.007999855924299e-08,1.3707379471849045e-13,2.34278800749212e-13,3.782570255729748e-09,3.1907260939727444e-23,2.2030744883462767e-11,4.282527756755297e-19,5.333025935288121e-15,3.576231126941529e-19,4.7487323267782513e-07,3.7642228488295495e-15,1.9620605459018134e-07,1.5933722329746772e-05,0.1564637567742676,0.007388626377122299,0.018070852911218568,4.801261550346937e-09,1.1395256213297839e-12,1.580202237429866e-18,8.751354200168963e-14,2.0719782360201503e-13,1.9148384063315237e-06,1.9740760698731264e-06,1.437803414325367e-18,0.0061144633979368715,1.0693585686222354e-08,0.03905683973349931,2.431722826192479e-15,1.6970753216522412e-07,4.050090692507599e-07,3.897135360380679e-17,2.900627934149722e-12,1.1002160494851792e-15,3.631053191273096e-20,8.723335746939042e-18,2.7695934283774082e-06,2.0219047080112947e-20,1.0885189109729163e-05,2.402688349801771e-07,2.693157824573524e-12,0.9548140980488709,1.1835237428070397e-07,-313865686.5855136
10.736,851.8790245392662,1.0,4.01231071119098e-31,1.232145080520113e-14,0.09997235340361603,1.1293357710192499e-06,0.15383870853807405,0.35523359539251,0.03843064239906712,0.002767447292084134,0.13053599900828977,0.020755142113605116,0.016526364451583703,3.5231492702805586e-09,6.638321900440291e-07,5.216139323136181e-10,8.020032119384899e-08,1.374147152570083e-13,2.3465436536878905e-13,3.7870779286267915e-09,3.2045348565876246e-23,2.2059356361678625e-11,4.2950826937316776e-19,5.342637165390166e-15,3.5868637420276065e-19,4.751243374259811e-07,3.775722149146418e-15,1.9633894857196394e-07,1.5933177528845202e-05,0.15645666776287406,0.007389261470259114,0.018071441667938257,4.802090839960833e-09,1.1395299232401117e-12,1.5793644863827619e-18,8.760196219299621e-14,2.0724339689002196e-13,1.9127610605243184e-06,1.973072121977137e-06,1.4381893294783466e-18,0.006118118239720157,1.0702944880987522e-08,0.0390693738570145,2.4362822418969614e-15,1.6981475421220436e-07,4.052362244857682e-07,3.9104515367953554e-17,2.90615500789466e-12,1.1026898088790123e-15,3.638856608749663e-20,8.740636482186662e-18,2.768979712816592e-06,2.0234214898759065e-20,1.0885332638282653e-05,2.403419881384862e-07,2.6933267639805446e-12,0.954797909082676,1.1840656251559863e-07,-313342992.82548434
10.7415,851.9184309788646,0.9999999999999997,4.012301859389927e-31,1.2325974374983407e-14,0.09996960904686285,1.1290451256296282e-06,0.1538383690083684,0.3552417495291017,0.03843180224041017,0.0027686679229045486,0.13053415051252143,0.020749355191439705,0.016532415758966332,3.53382340197627e-09,6.629480319191426e-07,5.2261122833756e-10,8.032077989463931e-08,1.3775637195394353e-13,2.350304305943505e-13,3.791589539474782e-09,3.218399311130385e-23,2.2087995273115662e-11,4.3076705308631535e-19,5.352263160393513e-15,3.5975270509035427e-19,4.7537558141904623e-07,3.787254308313193e-15,1.9647191388100957e-07,1.593263371920127e-05,0.15644958174142629,0.00738989642972215,0.018072030392124395,4.802921930049798e-09,1.1395343316595513e-12,1.5785278347767287e-18,8.769045614377194e-14,2.0728904921645733e-13,1.9106867436160272e-06,1.972069393840561e-06,1.4385760632576952e-18,0.006121773887866147,1.0712308659072176e-08,0.039081908723261186,2.440848599257971e-15,1.6992200881686394e-07,4.0546342287307043e-07,3.923809001428615e-17,2.911690227107976e-12,1.1051682130385357e-15,3.6466740713792364e-20,8.75796547466871e-18,2.7683664275301455e-06,2.0249391291395056e-20,1.088547583877108e-05,2.404151259798626e-07,2.693496063881102e-12,0.9547817185672165,1.1846075426075194e-07,-312821313.9000939
10.747000000000002,851.9578273847861,1.0,4.012293002728815e-31,1.2330499787232649e-14,0.09996686293010026,1.1287548529527173e-06,0.15383802929214976,0.35524990264831,0.03843296146702938,0.002769888937237528,0.13053229968220592,0.020743571825780707,0.01653846620980434,3.544525909132106e-09,6.620640948897387e-07,5.236100153817148e-10,8.044137474746402e-08,1.3809876615326772e-13,2.3540699695866645e-13,3.7961050906672166e-09,3.2323196646731635e-23,2.2116661634551944e-11,4.3202913442290054e-19,5.361903939249876e-15,3.608221133946871e-19,4.7562696472242644e-07,3.798819410048439e-15,1.9660495053920787e-07,1.5932090902261903e-05,0.15644249870948485,0.007390531255690929,0.018072619083789612,4.803754819743775e-09,1.1395388466738096e-12,1.577692281222079e-18,8.77790239002558e-14,2.073347805576231e-13,1.9086154505566867e-06,1.971067883800226e-06,1.4389636155543787e-18,0.006125430342501991,1.072167702157888e-08,0.03909444433259972,2.445421905920973e-15,1.7002929598465683e-07,4.0569066442246727e-07,3.9372078689174776e-17,2.917233599824244e-12,1.107651268773224e-15,3.654505598840356e-20,8.775322758962816e-18,2.7677535725766826e-06,2.026457626193025e-20,1.0885618712042857e-05,2.404882485101937e-07,2.6936657240738725e-12,0.9547655265020049,1.1851494951871402e-07,-312301016.415831
10.752500000000001,851.9972137638143,1.0000000000000004,4.012284141206268e-31,1.2335027041698752e-14,0.09996411505245345,1.1284649524625674e-06,0.15383768938936546,0.3552580547514554,0.03843412007940746,0.0027711103349959405,0.13053044651756146,0.020737792015371993,0.016544515804598946,3.555256856032025e-09,6.611803807652378e-07,5.246102949615407e-10,8.056210583814253e-08,1.384418992009846e-13,2.3578406499496293e-13,3.8006245845994735e-09,3.2462961249938495e-23,2.2145355462774064e-11,4.3329452100623955e-19,5.371559520932119e-15,3.6189460717254584e-19,4.7587848740136795e-07,3.810417538258504e-15,1.9673805856843166e-07,1.5931549079471422e-05,0.15643541866661043,0.00739116594834496,0.018073207742946653,4.80458950817371e-09,1.139543468368666e-12,1.5768578243307426e-18,8.786766550870318e-14,2.0738059088985303e-13,1.906547176305621e-06,1.9700675901954782e-06,1.4393519862594657e-18,0.0061290876037680105,1.0731049969591254e-08,0.039106980685721,2.4500021695371666e-15,1.701366157212033e-07,4.0591794914641515e-07,3.9506482542255506e-17,2.922785134090929e-12,1.1101389828998556e-15,3.662351210851079e-20,8.792708369736219e-18,2.7671411480952907e-06,2.027976981371792e-20,1.0885761259088632e-05,2.405613557349058e-07,2.6938357443458874e-12,0.9547493328862081,1.1856914829470791e-07,-311781366.97445565
10.758000000000003,852.0365901227311,0.9999999999999999,4.01227527482091e-31,1.233955613813233e-14,0.0999613654130472,1.128175423634091e-06,0.1538373492999624,0.35526620583985746,0.03843527807802673,0.00277233211609259,0.1305285910188056,0.020732015758957546,0.01655056454385164,3.5660163070787202e-09,6.602968913545622e-07,5.256120685930641e-10,8.068297325246285e-08,1.3878577244513249e-13,2.361616352369284e-13,3.805148023668813e-09,3.260328900578274e-23,2.217407677457358e-11,4.345632204751105e-19,5.381229924433666e-15,3.629701944997902e-19,4.761301495212942e-07,3.822048777037887e-15,1.9687123799055607e-07,1.5931008252274444e-05,0.1564283416123636,0.007391800507863754,0.018073796369608302,4.805425994471992e-09,1.1395481968299704e-12,1.5760244627175986e-18,8.795638101539112e-14,2.0742648018953428e-13,1.9044819158317568e-06,1.9690685113683345e-06,1.4397411752655429e-18,0.006132745671472133,1.074042750373034e-08,0.03911951778052837,2.4545893976161117e-15,1.7024396802289018e-07,4.0614527703395103e-07,3.964130272249787e-17,2.928344837789112e-12,1.1126313621841561e-15,3.6702109269119945e-20,8.810122341069355e-18,2.7665291539669354e-06,2.029497194978471e-20,1.0885903480143235e-05,2.406344476477039e-07,2.69400612437133e-12,0.9547331377221124,1.1862335058367145e-07,-311263056.6410366
10.763500000000002,852.0759564683202,1.0,4.012266403571369e-31,1.234408707628151e-14,0.09995861401100622,1.1278862659430559e-06,0.15383700902388792,0.35527435591483714,0.038436435463369285,0.002773554280440228,0.13052673318615612,0.020726243055281552,0.016556612428064246,3.5768043267934202e-09,6.594136284661582e-07,5.266153377928442e-10,8.08039770761822e-08,1.3913038723578744e-13,2.3653970821870975e-13,3.809675410274381e-09,3.274418200622431e-23,2.2202825586754112e-11,4.358352404837987e-19,5.390915168769265e-15,3.6404888347139653e-19,4.763819511475029e-07,3.833713210669619e-15,1.9700448882744457e-07,1.593046842211349e-05,0.15642126754630534,0.007392434934426782,0.01807438496378746,4.806264277772119e-09,1.1395530321436447e-12,1.5751921949991515e-18,8.804517046662648e-14,2.0747244843309235e-13,1.9024196641131714e-06,1.968070645663298e-06,1.4401311824653126e-18,0.006136404545614203,1.074980962487526e-08,0.03913205561655852,2.4591835977543556e-15,1.7035135289129295e-07,4.0637264808768986e-07,3.977654038367865e-17,2.9339127188984895e-12,1.1151284134314027e-15,3.6780847666745623e-20,8.827564707422148e-18,2.76591759022654e-06,2.0310182673259634e-20,1.0886045375884462e-05,2.4070752424894675e-07,2.6941768638861277e-12,0.9547169410101816,1.1867755638687829e-07,-310745846.7155604
10.769,852.1153128073632,1.0000000000000002,4.012257527456268e-31,1.2348619855899113e-14,0.09995586084545491,1.1275974788661153e-06,0.153836668561089,0.3552825049777146,0.038437592235916834,0.0027747768279515438,0.1305248730198303,0.020720473903088336,0.016562659457738844,3.5876209798170217e-09,6.585305939079053e-07,5.276201040780603e-10,8.092511739502547e-08,1.3947574492506519e-13,2.369182844749134e-13,3.814206746817228e-09,3.2885642350346715e-23,2.2231601916122546e-11,4.3711058870214575e-19,5.400615272974615e-15,3.651306822014968e-19,4.766338923458277e-07,3.845410923625621e-15,1.9713781110101617e-07,1.5929929590432316e-05,0.15641419646799629,0.007393069228213508,0.018074973525497057,4.807104357209762e-09,1.1395579743956818e-12,1.5743610197960604e-18,8.813403390873661e-14,2.075184955970357e-13,1.9003604161374752e-06,1.9670739914278096e-06,1.4405220077543276e-18,0.006140064226452563,1.0759196334349575e-08,0.039144594195125934,2.4637847776668878e-15,1.7045877033573648e-07,4.0660006232698983e-07,3.991219668468675e-17,2.9394887855255875e-12,1.1176301435005075e-15,3.685972749979189e-20,8.845035503676761e-18,2.765306457013824e-06,2.0325401988298738e-20,1.088618694742631e-05,2.4078058554942143e-07,2.6943479627442632e-12,0.9547007427488441,1.18731765709902e-07,-310229729.37526643
10.774500000000002,852.1546591466405,0.9999999999999994,4.012248646474235e-31,1.2353154476733664e-14,0.09995310591551759,1.127309061880759e-06,0.15383632791151294,0.3552906530298108,0.03843874839615086,0.0027759997585391754,0.13052301052004553,0.020714708301122417,0.016568705633377867,3.5984663309088034e-09,6.576477894872227e-07,5.286263689663793e-10,8.104639429468713e-08,1.3982184686712455e-13,2.3729736454060666e-13,3.818742035700291e-09,3.302767214437935e-23,2.226040577949722e-11,4.383892728154468e-19,5.410330256106431e-15,3.6621559882342224e-19,4.76885973181461e-07,3.857142000567085e-15,1.9727120483313323e-07,1.592939175867111e-05,0.1564071283769976,0.007393703389403401,0.018075562054750152,4.807946231921167e-09,1.1395630236721479e-12,1.5735309357288636e-18,8.822297138806772e-14,2.075646216578897e-13,1.898304166901471e-06,1.9660785470115666e-06,1.4409136510265761e-18,0.006143724713816576,1.0768587632766912e-08,0.03915713351447766,2.4683929448814817e-15,1.705662203528667e-07,4.068275197427332e-07,4.004827278324707e-17,2.9450730455720794e-12,1.1201365591791018e-15,3.6938748963958964e-20,8.8625347640514e-18,2.7646957542666494e-06,2.0340629897612327e-20,1.0886328195115504e-05,2.4085363154290675e-07,2.6945194206100117e-12,0.9546845429400193,1.1878597854996e-07,-309714793.75469977
10.780000000000001,852.1939954929325,1.0,4.012239760623894e-31,1.2357690938535325e-14,0.0999503492203182,1.1270210144653385e-06,0.15383598707510682,0.3552988000724462,0.038439903944552455,0.0027772230721156955,0.1305211456870189,0.020708946248128447,0.016574750955483993,3.6093404449476247e-09,6.567652170109726e-07,5.29634133976049e-10,8.116780786082952e-08,1.4016869441816933e-13,2.3767694895131947e-13,3.823281279328411e-09,3.317027350171959e-23,2.2289237193704093e-11,4.396713005246201e-19,5.42006013724238e-15,3.6730364148974297e-19,4.771381937200661e-07,3.868906526344839e-15,1.9740467004568356e-07,1.592885492827055e-05,0.15640006327287015,0.007394337418175863,0.01807615055155984,4.808789901044115e-09,1.1395681800591785e-12,1.5727019414219638e-18,8.831198295099955e-14,2.0761082659223408e-13,1.896250911411298e-06,1.9650843107669524e-06,1.441306112178447e-18,0.006147386007746853,1.077798352109316e-08,0.039169673574383286,2.4730081070242998e-15,1.7067370294566002e-07,4.0705502034048727e-07,4.018476984195183e-17,2.9506655070442485e-12,1.122647667299646e-15,3.7017912256566024e-20,8.88006252312842e-18,2.7640854820231774e-06,2.035586640456833e-20,1.0886469119669033e-05,2.409266622315839e-07,2.69469123724774e-12,0.9546683415838991,1.188401949086118e-07,-309200795.90632546
10.785500000000003,852.2333218530176,1.0000000000000002,4.012230869903872e-31,1.2362229241053421e-14,0.09994759075898062,1.126733336099064e-06,0.15383564605181785,0.35530694610694186,0.03844105888160247,0.002778446768593624,0.13051927852096729,0.020703187742851268,0.016580795424560237,3.620243386931833e-09,6.558828782854744e-07,5.306434006258727e-10,8.128935817908342e-08,1.4051628893645163e-13,2.380570382430418e-13,3.827824480108332e-09,3.331344854295526e-23,2.2318096175574707e-11,4.409566795462032e-19,5.429804935481437e-15,3.6839481837231084e-19,4.773905540272635e-07,3.880704585999723e-15,1.9753820676055346e-07,1.5928319100670147e-05,0.15639300115517513,0.0073949713147103205,0.018076739015939328,4.809635363717827e-09,1.1395734436429834e-12,1.571874035501837e-18,8.840106864392868e-14,2.0765711037670203e-13,1.894200644682494e-06,1.9640912810490195e-06,1.441699391106915e-18,0.006151048107952906,1.0787383999744738e-08,0.03918221437219874,2.4776302715745584e-15,1.707812181069735e-07,4.072825641019216e-07,4.032168902302955e-17,2.956266177787298e-12,1.1251634746406244e-15,3.709721757277944e-20,8.897618814968539e-18,2.7634756401628108e-06,2.0371111511478086e-20,1.0886609721223499e-05,2.4099967760433296e-07,2.694863412263552e-12,0.9546521386834181,1.1889441478036395e-07,-308688294.7202891
10.791000000000002,852.2726382336729,1.0,4.012221974312791e-31,1.2366769384037287e-14,0.09994483053062837,1.126446026261995e-06,0.15383530484159302,0.3553150911346186,0.038442213207781385,0.0027796708478854204,0.13051740902210743,0.020697432784035862,0.016586839041109882,3.6311752219792245e-09,6.550007751165055e-07,5.316541704351907e-10,8.141104533504783e-08,1.4086463178227393e-13,2.384376329522214e-13,3.832371640448701e-09,3.345719939588682e-23,2.2346982741949323e-11,4.422454176123193e-19,5.439564669943778e-15,3.6948913766230067e-19,4.776430541686162e-07,3.892536264762961e-15,1.976718149996207e-07,1.5927784277308087e-05,0.1563859420234736,0.007395605079186165,0.01807732744790186,4.810482619082642e-09,1.1395788145098419e-12,1.5710472165969266e-18,8.849022851326885e-14,2.077034729879642e-13,1.8921533617397903e-06,1.9630994562153065e-06,1.4420934877096225e-18,0.00615471101499091,1.0796789070553596e-08,0.03919475591138437,2.4822594463933752e-15,1.708887658555817e-07,4.075101510690121e-07,4.045903149936409e-17,2.9618750660646624e-12,1.1276839881413184e-15,3.717666511380028e-20,8.915203675030158e-18,2.762866228961607e-06,2.0386365223597863e-20,1.0886750001393983e-05,2.410726776839151e-07,2.6950359456510017e-12,0.9546359342345567,1.1894863817740071e-07,-308176238.77790636
10.7965,852.3119446416771,1.0,4.012213073849278e-31,1.2371311367237391e-14,0.09994206853438485,1.1261590844350551e-06,0.15383496344437958,0.35532323515679765,0.0384433669235694,0.0027808953099034885,0.13051553719065595,0.020691681370427387,0.01659288180563653,3.6421360153277618e-09,6.541189093092497e-07,5.326664449239283e-10,8.153286941428951e-08,1.4121372431799207e-13,2.3881873361577433e-13,3.8369227627600774e-09,3.3601528195549964e-23,2.2375896909677578e-11,4.435375224708043e-19,5.449339359770274e-15,3.705866075702522e-19,4.778956942100096e-07,3.9044016480565384e-15,1.978054947847983e-07,1.5927250459622712e-05,0.15637888587732687,0.007396238711782781,0.018077915847460782,4.811331666280762e-09,1.1395842927461068e-12,1.5702214833388935e-18,8.857946260547323e-14,2.077499144027639e-13,1.8901090576171457e-06,1.9621088346260856e-06,1.4424884018859145e-18,0.006158374728166407,1.080619873325657e-08,0.03920729818640345,2.4868956387874674e-15,1.7099634617196422e-07,4.0773778119533095e-07,4.059679843522679e-17,2.9674921795267232e-12,1.1302092145193254e-15,3.725625507239731e-20,8.932817136765817e-18,2.762257248109106e-06,2.0401627541728297e-20,1.0886889959597823e-05,2.411456624433368e-07,2.695208836842013e-12,0.9546197282435475,1.1900286508606279e-07,-307665653.2065743
10.802000000000001,852.351241083804,1.0,4.012204168511963e-31,1.237585519040052e-14,0.09993930476937331,1.125872510099996e-06,0.1538346218601247,0.3553313781748006,0.03844452002944644,0.002782120154560176,0.13051366302682935,0.020685933500771195,0.016598923718644087,3.6531258323346176e-09,6.532372826683728e-07,5.336802256124953e-10,8.165483050234398e-08,1.4156356790801813e-13,2.392003407710743e-13,3.8414778494549355e-09,3.3746437084238006e-23,2.2404838695615064e-11,4.448330018850901e-19,5.4591290241234456e-15,3.7168723632611226e-19,4.781484742168054e-07,3.9163008214935724e-15,1.9793924613793588e-07,1.592671764904915e-05,0.15637183271629634,0.007396872212679548,0.018078504214629528,4.8121825044547884e-09,1.1395898784382024e-12,1.5693968343598224e-18,8.86687709669972e-14,2.0779643459784997e-13,1.888067727357822e-06,1.9611194146439077e-06,1.4428841335342124e-18,0.00616203924862293,1.0815612990660232e-08,0.03921984120483235,2.491538856891819e-15,1.7110395909166946e-07,4.0796545456019386e-07,4.07349910145602e-17,2.973117526724765e-12,1.1327391608350123e-15,3.733598765395821e-20,8.950459236615196e-18,2.7616486981562206e-06,2.041689847298587e-20,1.0887029598511367e-05,2.4121863192736544e-07,2.69538208607497e-12,0.9546035207016673,1.1905709552942896e-07,-307156037.118631
10.807500000000001,852.3905275668313,1.0000000000000002,4.01219525829947e-31,1.2380400853277484e-14,0.09993653923471674,1.1255863027394373e-06,0.15383428008877562,0.3553395201899488,0.0384456725258921,0.0027833453817677723,0.1305117865308439,0.02068018917381278,0.01660496478063675,3.664144738477779e-09,6.523558969978997e-07,5.346955140219132e-10,8.177692868471393e-08,1.4191416391882253e-13,2.395824549559629e-13,3.846036902947674e-09,3.3891928211524495e-23,2.2433808116627657e-11,4.461318636344421e-19,5.468933682186595e-15,3.727910321792761e-19,4.784013942550818e-07,3.928233870878693e-15,1.9807306908094574e-07,1.592618584702447e-05,0.15636478253994351,0.007397505582055799,0.01807909254942161,4.813035132749486e-09,1.1395955716726262e-12,1.5685732682964616e-18,8.875815364433919e-14,2.0784303355005754e-13,1.886029366014246e-06,1.960131194634166e-06,1.4432806825560785e-18,0.006165704575285558,1.082503184188697e-08,0.03923238495847514,2.4961891078454554e-15,1.712116045848489e-07,4.0819317109446823e-07,4.08736104038246e-17,2.978751115132908e-12,1.1352738337487632e-15,3.741586304914272e-20,8.96813000747081e-18,2.7610405786145782e-06,2.0432178017091877e-20,1.0887168916859064e-05,2.4129158609492666e-07,2.695555692627857e-12,0.9545873116181899,1.1911132948700839e-07,-306647544.80822986
10.813,852.4298040975319,0.9999999999999999,4.0121863432104195e-31,1.2384948355614702e-14,0.0999337719295377,1.1253004618368202e-06,0.1538339381302792,0.35534766120356326,0.03844682441338559,0.002784570991438502,0.1305099077029154,0.020674448388297777,0.01661100499211897,3.675192799354751e-09,6.51474754101314e-07,5.35712311673683e-10,8.189916404687026e-08,1.4226551371893693e-13,2.3996507670874363e-13,3.850599925654594e-09,3.4038003734285694e-23,2.246280518958749e-11,4.474341155137437e-19,5.478753353164426e-15,3.7389800339862907e-19,4.786544543903087e-07,3.9402008822084e-15,1.9820696363568316e-07,1.5925655054981626e-05,0.15635773534782962,0.007398138820090858,0.01807968085185056,4.813889550310103e-09,1.139601372535944e-12,1.5677507837855369e-18,8.884761068401022e-14,2.0788971123622945e-13,1.8839939686479855e-06,1.959144172964548e-06,1.4436780488517668e-18,0.006169370709375791,1.0834455289862222e-08,0.03924492945546915,2.5008463998295503e-15,1.7131928268925087e-07,4.0842093088137535e-07,4.1012657793533425e-17,2.984392953344494e-12,1.1378132403490797e-15,3.7495881464256045e-20,8.985829485952075e-18,2.7604328900664577e-06,2.044746618133767e-20,1.0887307917431732e-05,2.413645249938419e-07,2.6957296567668722e-12,0.9545711009837502,1.1916556698316253e-07,-306140094.5106658
10.818500000000002,852.4690706826804,1.0,4.012177423243443e-31,1.2389497697166301e-14,0.0999310028529589,1.12501498687649e-06,0.15383359598458293,0.35535580121696625,0.03844797569240595,0.002785796983484547,0.1305080265432601,0.020668711142972054,0.016617044353595564,3.6862700806850465e-09,6.505938557813742e-07,5.367306200899917e-10,8.202153667425025e-08,1.4261761867895732e-13,2.403482065681829e-13,3.855166919993942e-09,3.4184665816723575e-23,2.24918299313726e-11,4.487397653338127e-19,5.4885880562830955e-15,3.750081582725907e-19,4.789076546890793e-07,3.952201941671475e-15,1.9834092982412623e-07,1.592512527435785e-05,0.15635069113951655,0.007398771926964056,0.018080269121930063,4.814745756285167e-09,1.1396072811147985e-12,1.5669293794700386e-18,8.893714213255198e-14,2.0793646763334485e-13,1.8819615303302193e-06,1.9581583480059947e-06,1.4440762323261967e-18,0.0061730376482020425,1.0843883331036702e-08,0.03925747467604758,2.5055107392484008e-15,1.71426993326645e-07,4.0864873374484e-07,4.115213434030226e-17,2.9900430480437605e-12,1.140357387010222e-15,3.757604307918705e-20,9.003557702353158e-18,2.7598256312679247e-06,2.0462762960040763e-20,1.088744659610918e-05,2.414374485195698e-07,2.6959039770699182e-12,0.954554888820814,1.19219807966489e-07,-305633857.2967968
10.824000000000002,852.5083273290478,1.0,4.012168498397165e-31,1.2394048877676912e-14,0.09992823200410263,1.1247298773435698e-06,0.1538332536516338,0.35536394023147944,0.038449126363431806,0.002787023357818019,0.13050614305209363,0.020662977436581593,0.016623082865571598,3.697376648306789e-09,6.4971320384037e-07,5.377504407933951e-10,8.214404665226055e-08,1.42970480171546e-13,2.407318450735117e-13,3.859737888385878e-09,3.433191663038822e-23,2.2520882358875064e-11,4.500488209210676e-19,5.49843781078974e-15,3.761215051091546e-19,4.791609952164224e-07,3.9642371356493245e-15,1.9847496766809977e-07,1.5924596506582144e-05,0.15634364991456576,0.007399404902854695,0.01808085735967384,4.815603749822177e-09,1.1396132974959006e-12,1.5661090539893504e-18,8.90267480365211e-14,2.079833027183253e-13,1.8799320461405401e-06,1.957173718131069e-06,1.444475232879792e-18,0.0061767053946389676,1.0853315971080885e-08,0.03927002064012583,2.5101821350432794e-15,1.7153473658389322e-07,4.08876579877832e-07,4.1292041256138654e-17,2.9957014086390802e-12,1.142906281138741e-15,3.765634811187036e-20,9.021314696023177e-18,2.759218803573849e-06,2.0478068366083487e-20,1.0887584958606192e-05,2.4151035678457366e-07,2.696078654521506e-12,0.9545386751065846,1.1927405249290935e-07,-305128597.3033985
10.829500000000001,852.5475740434066,0.9999999999999999,4.012159568670211e-31,1.2398601896898179e-14,0.09992545938209095,1.1244451327240785e-06,0.153832911131379,0.3553720782484246,0.03845027642694151,0.00278825011435098,0.13050425722963152,0.020657247267872565,0.01662912052855244,3.708512568180628e-09,6.488328000798269e-07,5.387717753071477e-10,8.226669406627339e-08,1.4332409957143475e-13,2.411159927644255e-13,3.864312833252496e-09,3.447975835420087e-23,2.25499624889872e-11,4.513612901179423e-19,5.5083026359528946e-15,3.7723805223593245e-19,4.794144760389961e-07,3.976306550716373e-15,1.9860907718955561e-07,1.5924068753089585e-05,0.15633661167253918,0.007400037747942043,0.0180814455650957,4.816463530071794e-09,1.1396194217660358e-12,1.5652898059909867e-18,8.911642844250566e-14,2.0803021646822044e-13,1.8779055111684603e-06,1.956190281715693e-06,1.4448750504190435e-18,0.006180373947871741,1.0862753209552161e-08,0.03928256734130247,2.514860594480608e-15,1.716425124385157e-07,4.091044692287115e-07,4.143237972104014e-17,3.00136804273412e-12,1.145459929467881e-15,3.773679675529045e-20,9.039100500345144e-18,2.758612406612694e-06,2.049338239993548e-20,1.0887723004106464e-05,2.415832497573889e-07,2.696253688510965e-12,0.9545224598482775,1.1932830054732249e-07,-304624361.3850083
